DLiP-ID,T004UK
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.16131677506808
SpAD_D,187.85874600430913
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,810
TMWC10,121.46117886568878
TSRW10,56.71119274616392
VE1_Dt,4.667355080004811
VE2_Dt,0.21215250363658233
VE3_Dt,2.3290499075757234
VR1_Dt,117.0866852466614
VR2_Dt,5.322122056666427
VR3_Dt,5.5513719203755665
Xc-3dv,0.8192031237112342
Xc-4dv,0.0
Xc-5dv,0.21611463941450537
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16895785846218417
Xch-7d,0.5388973219650908
Xp-0dv,12.252955997137589
Xp-1dv,6.86451187028138
Xp-2dv,5.439679118419449
Xp-3dv,4.103484374146529
Xp-4dv,2.695730246962231
Xp-5dv,1.9231979693732242
Xp-6dv,1.1248105524508685
Xp-7dv,0.6533789129662881
Xpc-4d,5.091914818140339
Xpc-5d,6.880305349800141
Xpc-6d,11.32010852487535
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,40
nFRing,1
nHBAcc,4
nHBDon,4
nHRing,1
nSpiro,0
naRing,3
piPC10,8.117943299090213
AATS0dv,8.31578947368421
AATS0pe,6.4357500000000005
AATS0se,7.8761235789473645
AATS1dv,8.225
AATS1pe,6.6619625
AATS1se,7.9483184
AATS2dv,7.34375
AATS2pe,6.452156250000001
AATS2se,7.76107325
AATS3dv,6.0843373493975905
AATS3pe,6.584580722891565
AATS3se,7.9256485783132495
AATS4dv,3.82
AATS4pe,6.266805
AATS4se,7.699403600000002
AATS5dv,3.2547169811320753
AATS5pe,5.9419877358490565
AATS5se,7.440244716981133
AATS6dv,3.340659340659341
AATS6pe,6.1206010989011
AATS6se,7.619663340659339
AATS7dv,3.0246913580246915
AATS7pe,6.187265432098766
AATS7se,7.750250222222225
AATS8dv,3.2131147540983607
AATS8pe,6.318262295081968
AATS8se,7.9339196721311485
AATSC0Z,7.482686980609419
AATSC0c,0.043195179635769514
AATSC0d,0.7423822714681444
AATSC0i,1.4297795869454608
AATSC0m,35.44414540720222
AATSC0p,0.2320162230324431
AATSC0s,2.1268082486919053
AATSC0v,49.13446794582822
AATSC1Z,-0.35834487534626075
AATSC1c,-0.022691521023332124
AATSC1d,0.3589335180055403
AATSC1i,0.11141805114454359
AATSC1m,-1.4480590177285178
AATSC1p,0.04009098682414638
AATSC1s,-0.49303631886734395
AATSC1v,5.395764963727591
AATSC2Z,1.3088426246537397
AATSC2c,-0.001044911931221317
AATSC2d,-0.05981648199445976
AATSC2i,0.11154742572521341
AATSC2m,6.293060153653057
AATSC2p,0.028607923155505897
AATSC2s,0.10692713142505389
AATSC2v,9.18291757141629
AATSC3Z,-0.8863014384407437
AATSC3c,0.010278927050273497
AATSC3d,-0.15645963354804251
AATSC3i,-0.07656052059313853
AATSC3m,-4.290349570169864
AATSC3p,-0.019335892185887014
AATSC3s,0.2954421564373838
AATSC3v,-6.271617582791024
AATSC4Z,-2.2434764542936283
AATSC4c,-0.008192654273458442
AATSC4d,-0.09448753462603877
AATSC4i,-0.2885099176286593
AATSC4m,-10.673979846149582
AATSC4p,-0.051569439821191596
AATSC4s,-0.2968667282240689
AATSC4v,-13.949387550932945
AATSC5Z,0.9060915695395393
AATSC5c,0.0020083776669771593
AATSC5d,-0.04476558825066639
AATSC5i,-0.03726222633661374
AATSC5m,4.176266942847431
AATSC5p,-0.008311376803485428
AATSC5s,0.13905294517326094
AATSC5v,0.9704260226430288
AATSC6Z,-0.10472283948738235
AATSC6c,0.0005529315494576855
AATSC6d,-0.07725792213326839
