DLiP-ID,P0001I
AATSC5m,-2.873221824656397
AATSC5p,-0.04659920928475868
AATSC5s,0.01675592300233606
AATSC5v,-9.277701232494104
AATSC6Z,-0.653806834564852
AATSC6c,-0.0019868191713537857
AATSC6d,-0.1390708416947484
AATSC6i,-0.15137010977682183
AATSC6m,-3.1413071292089843
AATSC6p,-0.0295858055285409
AATSC6s,-0.027920654013948477
AATSC6v,-5.555826608761466
AATSC7Z,-1.6976107886920595
AATSC7c,-0.0031663127559756928
AATSC7d,-0.10288596296555268
AATSC7i,-0.08701407969929444
AATSC7m,-8.00963059867695
AATSC7p,-0.015979767912374206
AATSC7s,-0.052692545313472734
AATSC7v,-7.564236037774661
AATSC8Z,-0.5868850941737239
AATSC8c,0.002435917009656508
AATSC8d,-0.005298718126706469
AATSC8i,-0.10811922256077991
AATSC8m,-2.9044820188578795
AATSC8p,-0.026632224294566024
AATSC8s,0.07493919714522246
AATSC8v,-6.588909880002838
ATS0are,301.34470000000005
ATS1are,325.4
ATS2are,552.8159999999999
ATS3are,618.969
ATS4are,805.7029000000001
ATS5are,783.2819999999999
ATS6are,874.1310000000001
ATS7are,845.533
ATS8are,732.6579
ATSC0dv,208.69387755102045
ATSC0pe,5.60209795918367
ATSC0se,3.615325551020407
ATSC1dv,87.54310703873388
ATSC1pe,0.3502715118700546
ATSC1se,-0.04330945106205818
ATSC2dv,24.359850062473978
ATSC2pe,-1.4452167846730521
ATSC2se,-1.1176147538525625
ATSC3dv,24.8021657642649
ATSC3pe,-0.3847509787588487
ATSC3se,-0.37970052144939676
ATSC4dv,11.743023740108296
ATSC4pe,0.7764157017909206
ATSC4se,0.21724333194502232
ATSC5dv,-45.61474385672636
ATSC5pe,1.2017665139525215
ATSC5se,1.1078776126613903
ATSC6dv,-114.82090795501877
ATSC6pe,-1.324716493127862
ATSC6se,-0.943033832569763
ATSC7dv,-123.04206580591422
ATSC7pe,-3.173267763431899
ATSC7se,-1.4488712753019581
ATSC8dv,23.072886297376083
ATSC8pe,0.8126215743440227
ATSC8se,0.9861201749271147
AXp-0dv,0.6052920790082987
AXp-1dv,0.29616263222221406
AXp-2dv,0.1620553143055305
AXp-3dv,0.07934584701977748
AXp-4dv,0.042158245699579974
AXp-5dv,0.02192121785800008
AXp-6dv,0.011870086794598523
AXp-7dv,0.006363913767919895
BertzCT,1009.0894191578618
ECIndex,470
ETA_eta,21.049459740916568
GATS1dv,0.49608264976242783
GATS1pe,0.730717843743842
GATS1se,0.8165786470392908
GATS2dv,1.0812735623191727
GATS2pe,1.269105828604575
GATS2se,1.3306598489771748
GATS3dv,0.888643920132283
GATS3pe,0.8388632211777186
GATS3se,0.9005262373211759
GATS4dv,1.0053873370908377
GATS4pe,0.948573202167701
GATS4se,1.0177334699895324
GATS5dv,1.0476860742495198
GATS5pe,0.8285636063503171
GATS5se,0.8215545307602665
GATS6dv,1.2095207745510892
GATS6pe,1.1577460873162049
GATS6se,1.2136949073788792
GATS7dv,1.2901934527845864
GATS7pe,1.4812010852183457
GATS7se,1.5339354831877205
GATS8dv,0.8460786231175433
GATS8pe,0.8151503979801541
GATS8se,0.7029737215298735
LogEE_A,4.1829804247179565
LogEE_D,123.58962145454895
MATS1dv,0.40303072138301826
MATS1pe,0.060073097007875206
MATS1se,-0.011509624964408188
MATS2dv,0.06574182105114079
MATS2pe,-0.14529782909150737
MATS2se,-0.17410912912853854
MATS3dv,0.058822134902713825
MATS3pe,-0.03399303332528044
MATS3se,-0.051982201511671836
MATS4dv,0.020887784553929683
MATS4pe,0.05144767580005039
MATS4se,0.02230597409069829
MATS5dv,-0.08433112446119277
MATS5pe,0.08276786620618112
MATS5se,0.11823246251218889
MATS6dv,-0.18852602511902336
MATS6pe,-0.08102747160381543
MATS6se,-0.08937990854326258
MATS7dv,-0.21087224350125128
MATS7pe,-0.20259631138380196
MATS7se,-0.14333686604953882
MATS8dv,0.04299498011604404
MATS8pe,0.056410920236717274
MATS8se,0.10607376119422605
MAXaaCH,1.992358276643991
MAXaaaC,0.8368635571512557
MAXaasC,1.0360113273704545
MAXaasN,1.5684474206349206
MAXsCH3,2.0072503382793787
MAXsssN,2.073669133529343
MDEC-11,1.534329148500919
MDEC-12,6.438318078531582
MDEC-13,8.163647959780407
MDEC-22,5.345677109772874
MDEC-23,19.207594426059448
MDEC-33,10.8080866117307
MDEN-23,0.31622776601683794
MDEN-33,0.12499999999999997
MDEO-12,0.2672612419124244
MDEO-22,0.19999999999999996
MINaaCH,1.6024674823633156
MINaaaC,0.5748962532543882
MINaasC,0.735565948601663
MINaasN,1.5684474206349206
MINsCH3,1.6492691798941799
MINsssN,2.073669133529343
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078471
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,500.91554167910607
SpAbs_A,33.2333496445381
SpAbs_D,247.17924290909792
SpMAD_A,1.2782057555591577
SpMAD_D,9.506893958042227
SpMax_A,2.502299830808472
SpMax_D,123.58962145454895
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,56.59000000000001
TpiPC10,9.392391547168243
VAdjMat,5.807354922057604
VE1_DzZ,5.009951611465239
VE1_Dzi,5.012897789998966
VE1_Dzm,5.009926079324471
VE1_Dzp,4.949043061856584
VE1_Dzv,4.976262824253718
VE2_DzZ,0.1926904465948169
VE2_Dzi,0.1928037611538064
VE2_Dzm,0.19268946458940273
VE2_Dzp,0.19034781007140708
VE2_Dzv,0.19139472400975838
VE3_DzZ,2.5669377016873955
VE3_Dzi,2.5675255941121087
VE3_Dzm,2.566932605389505
VE3_Dzp,2.5547056820821
VE3_Dzv,2.560190617448436
VR1_DzZ,156.68338961408585
VR1_Dzi,156.56770658864437
VR1_Dzm,156.68796785313523
VR1_Dzp,164.32268499244867
VR1_Dzv,161.18391315546336
VR2_DzZ,6.026284215926379
VR2_Dzi,6.021834868794015
VR2_Dzm,6.026460302043663
VR2_Dzp,6.320103268940334
VR2_Dzv,6.199381275210129
VR3_DzZ,6.009738587584455
VR3_Dzi,6.0089999914096754
VR3_Dzm,6.009767806841038
VR3_Dzp,6.057343531096392
VR3_Dzv,6.038057475799233
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.058487338088127665
Xch-7dv,0.1131031017079562
Xpc-4dv,1.7159764685559633
Xpc-5dv,2.4074115762422346
Xpc-6dv,3.285397054396887
Zagreb1,136.0
Zagreb2,163.0
fragCpx,134.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,28
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.149891836734695
AATS1are,6.380392156862745
AATS2are,6.354206896551723
AATS3are,6.252212121212121
AATS4are,6.1038098484848495
AATS5are,6.167574803149606
AATS6are,6.1128041958041965
AATS7are,6.171773722627737
AATS8are,5.814745238095238
AATSC0dv,4.2590587255310295
AATSC0pe,0.11432852977925857
AATSC0se,0.07378215410245728
AATSC1dv,1.7165315105634094
AATSC1pe,0.006868068860197149
AATSC1se,-0.0008492049227854545
AATSC2dv,0.2799982765801607
AATSC2pe,-0.016611687180150023
AATSC2se,-0.012846146596006466
AATSC3dv,0.25052692691176665
AATSC3pe,-0.003886373522816654
AATSC3se,-0.0038353588025191593
AATSC4dv,0.08896230106142648
AATSC4pe,0.0058819371347797016
AATSC4se,0.0016457828177653207
AATSC5dv,-0.3591712114702863
AATSC5pe,0.009462728456319068
AATSC5se,0.008723445768987325
AATSC6dv,-0.8029434122728585
AATSC6pe,-0.00926375170019484
AATSC6se,-0.006594642185802539
AATSC7dv,-0.8981172686563081
AATSC7pe,-0.023162538419210944
AATSC7se,-0.010575702739430351
AATSC8dv,0.1831181452172705
AATSC8pe,0.006449377574158911
AATSC8se,0.00782635059465964
AETA_eta,0.8095946054198679
ATSC0are,5.946820408163262
ATSC1are,0.22076039150354337
ATSC2are,-1.8090913369429336
ATSC3are,-0.467153477717613
ATSC4are,0.7563429820907962
ATSC5are,1.5466042482299072
ATSC6are,-1.4587228238234036
ATSC7are,-3.0283121615993274
ATSC8are,1.1941454810495569
BCUTZ-1h,8.022563971858627
BCUTZ-1l,5.66589961201638
BCUTc-1h,0.45972885780025113
BCUTc-1l,-0.5299533975467922
BCUTd-1h,3.29296936439919
BCUTd-1l,0.9776163109816493
BCUTi-1h,14.55233244112328
BCUTi-1l,10.928872883337434
BCUTm-1h,16.010604634779728
BCUTm-1l,11.679151173281307
BCUTp-1h,2.0204249309269695
BCUTp-1l,0.748672925535485
BCUTs-1h,7.008279905796378
BCUTs-1l,1.3711337080096635
BCUTv-1h,20.921446801465716
BCUTv-1l,14.70234912358107
BalabanJ,1.7899468961208513
Diameter,11
ETA_beta,34.25
GATS1are,0.765150358073662
GATS2are,1.323732593167606
GATS3are,0.848783600297529
GATS4are,0.9588928612231068
GATS5are,0.8157244705884985
GATS6are,1.1728117246868135
GATS7are,1.4900711293208062
GATS8are,0.7732919872804607
HybRatio,0.3
Lipinski,True
LogEE_Dt,250.45777083955304
MATS1are,0.03566664312871233
MATS2are,-0.17133752857457477
MATS3are,-0.0388808408511611
MATS4are,0.047212403179423185
MATS5are,0.10034291994106209
MATS6are,-0.08405198949657267
MATS7are,-0.18213412781432575
MATS8are,0.07809045463346717
MAXssCH2,0.733885555765516
MINssCH2,0.733885555765516
NsssssAs,0
RotRatio,0.17857142857142858
SM1_Dzpe,1.259715422276622
SM1_Dzse,1.1662733799930698
SMR_VSA1,9.473725907600098
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,7.04767198267719
SMR_VSA5,6.544756405912575
SMR_VSA6,28.314939047909448
SMR_VSA7,52.70688749104488
SMR_VSA8,0.0
SMR_VSA9,22.6259266499618
SpAD_DzZ,181.91012480504165
SpAD_Dzi,180.35496980339332
SpAD_Dzm,181.9449529868523
SpAD_Dzp,245.4751564427787
SpAD_Dzv,217.808650546911
SpAbs_Dt,500.9155416791059
SpDiam_A,5.004599661616945
SpDiam_D,176.85296559211602
SpMAD_Dt,19.26598237227331
SpMax_Dt,250.45777083955304
SsssssAs,0
VE1_Dzpe,5.010975395952866
VE1_Dzse,5.009803940913435
VE2_Dzpe,0.1927298229212641
VE2_Dzse,0.19268476695820905
VE3_Dzpe,2.5671420309855595
VE3_Dzse,2.56690822580826
VMcGowan,273.2300000000003
VR1_Dzpe,156.5562035504934
VR1_Dzse,156.70235423896958
VR2_Dzpe,6.021392444249746
VR2_Dzse,6.027013624575753
VR3_Dzpe,6.008926518654746
VR3_Dzse,6.009859618137241
mZagreb1,9.61111111111111
mZagreb2,5.861111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,43
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12136368179925025
AATSC1are,0.0043286351275204586
AATSC2are,-0.02079415329819464
AATSC3are,-0.004718721997147606
AATSC4are,0.005729871076445426
AATSC5are,0.012177986206534703
AATSC6are,-0.01020085890785597
AATSC7are,-0.022104468332841805
AATSC8are,0.009477345087694896
AETA_beta,1.3173076923076923
BCUTdv-1h,6.0224577190453825
BCUTdv-1l,0.9939280125777823
BCUTpe-1h,3.491890571105214
BCUTpe-1l,2.2116836801131017
BCUTse-1h,3.7044518813917997
BCUTse-1l,2.4072280751471586
ETA_alpha,12.2
ETA_dBeta,-0.25
ETA_eta_B,0.45828610434180916
ETA_eta_F,28.019645003426128
ETA_eta_L,5.289983351051653
ETA_eta_R,49.069104744342695
ETA_psi_1,0.5622119815668204
LabuteASA,152.15752822142508
LogEE_DzZ,91.00039207285049
LogEE_Dzi,90.19484569240934
LogEE_Dzm,91.01768023468547
LogEE_Dzp,122.12610496766177
LogEE_Dzv,108.65567635204347
PEOE_VSA1,18.94073528624193
PEOE_VSA2,9.77851570501903
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,37.680669385204006
PEOE_VSA8,48.873313578519976
PEOE_VSA9,19.605819297019863
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,180.87291473972937
SpAD_Dzse,182.06404276281205
SpAbs_DzZ,180.94475414526318
SpAbs_Dzi,179.43562263877186
SpAbs_Dzm,180.98217362499656
SpAbs_Dzp,249.0536381828864
SpAbs_Dzv,219.46631002299122
SpDiam_Dt,349.4908488728845
SpMAD_DzZ,6.996543261732371
SpMAD_Dzi,6.93672960782282
SpMAD_Dzm,6.997882807186627
SpMAD_Dzp,9.441352170876105
SpMAD_Dzv,8.377255790265808
SpMax_DzZ,91.00039207285049
SpMax_Dzi,90.19484569240934
SpMax_Dzm,91.01768023468547
SpMax_Dzp,122.12610496766177
SpMax_Dzv,108.65567635204347
VE1_Dzare,5.012486143856388
VE2_Dzare,0.19278792860986108
VE3_Dzare,2.5674434733383755
VR1_Dzare,156.32758473461956
VR2_Dzare,6.012599412869983
VR3_Dzare,6.007465152709177
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46923076923076923
AETA_dBeta,-0.009615384615384616
AETA_eta_B,0.017626388628531123
AETA_eta_F,1.077678653977928
AETA_eta_L,0.20346089811737128
AETA_eta_R,1.8872732593977959
BCUTare-1h,3.545977147051374
BCUTare-1l,2.1626751909381903
ETA_beta_s,17.25
ETA_dPsi_A,0.15178801843317957
ETA_dPsi_B,0.0
ETA_eta_BR,0.7162861043418092
ETA_eta_FL,7.165944106979634
ETA_eta_RL,12.455927458031287
LogEE_Dzpe,90.48490796302917
LogEE_Dzse,91.0768780498673
PEOE_VSA10,11.49902366656781
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,15.032992802652107
SlogP_VSA2,42.765926947498485
SlogP_VSA3,13.592428388589765
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,41.58416910429588
SlogP_VSA7,0.0
SlogP_VSA8,21.899351412323583
SlogP_VSA9,0.0
SpAD_Dzare,179.0958089738072
SpAbs_Dzpe,179.85567630687257
SpAbs_Dzse,181.10691148279147
SpDiam_DzZ,131.45082818785443
SpDiam_Dzi,130.3356910832411
SpDiam_Dzm,131.47025363030556
SpDiam_Dzp,166.16452450959906
SpDiam_Dzv,151.31113341837866
SpMAD_Dzpe,6.956650566912668
SpMAD_Dzse,7.002463183185079
SpMax_Dzpe,90.48490796302917
SpMax_Dzse,91.0768780498673
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6634615384615384
AETA_eta_BR,0.027549465551608046
AETA_eta_FL,0.27561323488383205
AETA_eta_RL,0.47907413300120333
DetourIndex,3196
EState_VSA1,0.0
EState_VSA2,5.559266895052008
EState_VSA3,5.386224214464796
EState_VSA4,40.12035876203617
EState_VSA5,0.0
EState_VSA6,38.228053856249765
EState_VSA7,38.49128874235228
EState_VSA8,9.883888251797686
EState_VSA9,9.473725907600098
ETA_beta_ns,17.0
ETA_shape_p,0.23224043715846993
ETA_shape_x,0.0
ETA_shape_y,0.3934426229508198
GhoseFilter,True
LogEE_Dzare,89.60093508933878
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,177.96706634075588
SpDiam_Dzpe,130.84671339449648
SpDiam_Dzse,131.54009635211054
SpMAD_Dzare,6.8883003451464315
SpMax_Dzare,89.60093508933878
TopoPSA(NO),56.59000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5684474206349206
VSA_EState9,56.264885912698404
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6538461538461539
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030769230769230795
FilterItLogS,-5.135682360538194
SpDiam_Dzare,129.83419949449654
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5836734693877553
ETA_epsilon_2,0.8346153846153843
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5278688524590167
ETA_epsilon_5,0.8346153846153843
AETA_beta_ns_d,0.057692307692307696
ETA_dEpsilon_A,0.14313292884721457
ETA_dEpsilon_B,0.055804616928738615
ETA_dEpsilon_C,-0.08732831191847595
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6153846153846154
MDEDescriptor,"1.534329148500919,6.438318078531582,8.163647959780407,0.0,5.345677109772874,19.207594426059448,0.0,10.8080866117307,0.0,0.0,0.0,0.2672612419124244,0.19999999999999996,0.0,0.0,0.0,0.0,0.31622776601683794,0.12499999999999997"
APolDescriptor,56.24223899999999
BCUTDescriptor,"11.993291991511692,15.996934353791936,-0.3491711480974502,0.23948932316622373,5.258727374107384,11.816746669516363"
BPolDescriptor,35.213761
TPSADescriptor,56.59000000000001
ALOGPDescriptor,"2.837400000000001,8.050838760000007,97.98019999999998"
XLogPDescriptor,3.0530000000000004
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,353.17394178
ChiPathDescriptor,"18.844570503761737,12.45592745803129,11.209667571833734,9.467098179264093,7.984216658227422,6.898047340456172,5.105045790324263,3.6043648972348845,15.737594054215768,8.292553702221994,6.48221257222122,4.364021586087761,3.1618684274684976,2.2359642215160087,1.36505998137883,0.8082170485258262"
ChiChainDescriptor,"0.0,0.0,0.0,0.18424981005154034,0.4272122022968823,0.0,0.0,0.0,0.058487338088127665,0.11310310170795619"
AtomCountDescriptor,49
BondCountDescriptor,28
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.8807316945410717,0.0,0.53269156536377,0.0,0.9995590947577189,0.0,0.14309507740433342,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,5,5,1,0,0,0"
ZagrebIndexDescriptor,136.0
LargestChainDescriptor,12
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"52.61339794715299,2.0235922287366535,17.528479370056427,8.203365458427925,9.325113911628506"
FractionalPSADescriptor,0.1602326596203159
WienerNumbersDescriptor,"1550.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.528450977554525,7.447510078809486,11.589490248359018,1.7159764685559638,2.4074115762422346,3.039434599601385"
FractionalCSP3Descriptor,0.3
KierHallSmartsDescriptor,"0,0,0,0,0,0,5,0,1,0,0,6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.0,4.379504132231405"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1951.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.3
AutocorrelationDescriptorMass,"29.40334801045228,30.989915351106394,43.04483114863166,50.48419330358875,51.12073091155289"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6679195773522449,-0.40765275390022254,0.1298038555382324,-0.17263355345859,0.14959707871285194"
EccentricConnectivityIndexDescriptor,470
AutocorrelationDescriptorPolarizability,"1904.47773172187,2275.494039227059,3303.695197916402,3677.3391220130366,3419.749062480573"
