DLiP-ID,J1008D
AATSC5i,-0.258350335629624
AATSC5m,3.7604787719798476
AATSC5p,-0.02077037899536534
AATSC5s,-0.02665765817158444
AATSC5v,-0.7839024087986675
AATSC6Z,2.112885734003748
AATSC6c,0.001268625117496305
AATSC6d,0.10216405402740808
AATSC6i,0.4472993429101581
AATSC6m,10.155285728084793
AATSC6p,0.03146144955286598
AATSC6s,1.1175069766231778
AATSC6v,6.528156109204211
AATSC7Z,0.7647037981859411
AATSC7c,-0.0003948461828067585
AATSC7d,-0.00368480725623584
AATSC7i,-0.1692417694999976
AATSC7m,3.6136175216368596
AATSC7p,0.009300937946327203
AATSC7s,-0.06025727710065497
AATSC7v,3.928745171357725
AATSC8Z,0.930461073318216
AATSC8c,0.0019921801272622056
AATSC8d,-0.09208868732678253
AATSC8i,-0.7507144054380324
AATSC8m,4.766898606736074
AATSC8p,-0.030924405982055418
AATSC8s,0.0921398652053414
AATSC8v,1.2941638058286395
ATS0are,284.3247
ATS1are,280.97900000000004
ATS2are,493.6649999999999
ATS3are,577.8340000000001
ATS4are,604.1690000000001
ATS5are,648.3637999999999
ATS6are,572.429
ATS7are,394.8859999999999
ATS8are,350.13199999999995
ATSC0dv,216.47619047619048
ATSC0pe,9.849183333333329
ATSC0se,6.320760476190475
ATSC1dv,71.08390022675738
ATSC1pe,-0.19184722222222306
ATSC1se,-0.23594029705215414
ATSC2dv,118.26757369614509
ATSC2pe,6.645119444444442
ATSC2se,4.386227362811793
ATSC3dv,24.83673469387755
ATSC3pe,1.5866000000000005
ATSC3se,0.8079329795918364
ATSC4dv,-11.600907029478453
ATSC4pe,-2.0310694444444435
ATSC4se,-1.30968698185941
ATSC5dv,107.7981859410431
ATSC5pe,1.742161111111114
ATSC5se,0.6565814648526076
ATSC6dv,133.14739229024946
ATSC6pe,7.23433888888889
ATSC6se,4.937834575963719
ATSC7dv,28.70294784580499
ATSC7pe,0.2712111111111123
ATSC7se,0.04070356009070303
ATSC8dv,4.05442176870748
ATSC8pe,-0.15025000000000158
ATSC8se,-0.6059164217687077
AXp-0dv,0.5580097644663308
AXp-1dv,0.30175513506253415
AXp-2dv,0.145737269258918
AXp-3dv,0.08491247197427079
AXp-4dv,0.04738339088173433
AXp-5dv,0.022566366870836487
AXp-6dv,0.011487571489308996
AXp-7dv,0.006511518332421779
BertzCT,694.9721095632833
ECIndex,506
ETA_eta,18.290507286600594
GATS1dv,0.3633784876047433
GATS1pe,0.5515976160302593
GATS1se,0.5817175285539002
GATS2dv,0.5889476824424905
GATS2pe,0.4584277587579232
GATS2se,0.4516411332799107
GATS3dv,0.7933641296377769
GATS3pe,0.6020376759945693
GATS3se,0.599577505630162
GATS4dv,0.8483004144765787
GATS4pe,0.8483267069342023
GATS4se,0.8580615775100474
GATS5dv,0.6762912035461406
GATS5pe,0.6923452102452194
GATS5se,0.7054938228549531
GATS6dv,0.6639197861474015
GATS6pe,0.5246394481466976
GATS6se,0.480221845504733
GATS7dv,0.7753450835899692
GATS7pe,0.7323178550336662
GATS7se,0.7019385638742082
GATS8dv,0.9066517573446743
GATS8pe,0.864116389420518
GATS8se,0.9108530214781521
LogEE_A,4.081444036055526
LogEE_D,130.46310798779018
MATS1dv,0.32073174474876975
MATS1pe,-0.019025502173418397
MATS1se,-0.036459744720254414
MATS2dv,0.31432721224138027
MATS2pe,0.38817628599251325
MATS2se,0.39925304491149494
MATS3dv,0.053541575010998675
MATS3pe,0.07517509911989324
MATS3se,0.059650320858769465
MATS4dv,-0.023692314816958795
MATS4pe,-0.0911696392318216
MATS4se,-0.09160598791087217
MATS5dv,0.1973080211506695
MATS5pe,0.07008603944208523
MATS5se,0.041158800593047364
MATS6dv,0.2807915224086153
MATS6pe,0.3353204889421791
MATS6se,0.35663886278379814
MATS7dv,0.08701330840299165
MATS7pe,0.0180707664425647
MATS7se,0.0042260280879403015
MATS8dv,0.01456714083198904
MATS8pe,-0.011865055929623171
MATS8se,-0.07455880187479622
MAXaaCH,1.857445987654321
MAXaasC,1.0150627391554523
MAXdssC,-0.6125100256151843
MAXsCH3,2.0425209042726595
MAXssNH,2.5864658919123205
MAXsssN,2.1429310498304006
MDEC-11,0.25
MDEC-12,3.7601808644802994
MDEC-13,1.476387850574595
MDEC-14,0.16666666666666669
MDEC-22,8.857231390348414
MDEC-23,13.616124049675067
MDEC-24,1.5169765937661814
MDEC-33,3.081339135366178
MDEC-34,1.3697931912643548
MDEN-22,0.19999999999999996
MDEN-23,0.28284271247461906
MINaaCH,0.7357175925925925
MINaasC,-1.0907117323513427
MINdssC,-0.6125100256151843
MINsCH3,2.0425209042726595
MINssNH,2.5864658919123205
MINsssN,2.1429310498304006
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6785714285714288
SM1_Dzi,1.9099925228008692
SM1_Dzm,1.7801330332976701
SM1_Dzp,-8.631453722475271
SM1_Dzv,-2.9969473586904343
SddssSe,0
SpAD_Dt,362.95611762686406
SpAbs_A,29.76987418156801
SpAbs_D,260.92621597558053
SpMAD_A,1.2404114242320003
SpMAD_D,10.871925665649188
SpMax_A,2.3671303030290027
SpMax_D,130.46310798779018
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,45.230000000000004
TpiPC10,7.853677625980895
VAdjMat,5.643856189774724
VE1_DzZ,4.8181669358197405
VE1_Dzi,4.818757311456435
VE1_Dzm,4.818670167780862
VE1_Dzp,4.787262711780237
VE1_Dzv,4.807568166092724
VE2_DzZ,0.20075695565915586
VE2_Dzi,0.20078155464401812
VE2_Dzm,0.2007779236575359
VE2_Dzp,0.19946927965750985
VE2_Dzv,0.20031534025386352
VE3_DzZ,2.4478622893107516
VE3_Dzi,2.447984812975416
VE3_Dzm,2.447966728548682
VE3_Dzp,2.441427526513312
VE3_Dzv,2.4456601148486263
VR1_DzZ,132.42438663349134
VR1_Dzi,132.41661220436498
VR1_Dzm,132.351380147707
VR1_Dzp,136.21600652033592
VR1_Dzv,133.93040049100605
VR2_DzZ,5.517682776395472
VR2_Dzi,5.517358841848541
VR2_Dzm,5.514640839487792
VR2_Dzp,5.67566693834733
VR2_Dzv,5.580433353791919
VR3_DzZ,5.761480552970791
VR3_Dzi,5.761421842807616
VR3_Dzm,5.7609290939870474
VR3_Dzp,5.789710646339863
VR3_Dzv,5.772789003049408
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04929435192337454
Xch-7dv,0.04782806290948448
Xpc-4dv,1.1844910020698587
Xpc-5dv,1.4056703427255297
Xpc-6dv,1.4786755037857802
Zagreb1,120.0
Zagreb2,137.0
fragCpx,73.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,25
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.769635714285714
AATS1are,6.534395348837211
AATS2are,6.762534246575341
AATS3are,6.420377777777778
AATS4are,6.359673684210527
AATS5are,6.116639622641508
AATS6are,6.222054347826087
AATS7are,6.170093749999999
AATS8are,6.4839259259259245
AATSC0dv,5.154195011337869
AATSC0pe,0.23450436507936498
AATSC0se,0.15049429705215417
AATSC1dv,1.6531139587617996
AATSC1pe,-0.004461563307493559
AATSC1se,-0.005486983652375678
AATSC2dv,1.6201037492622616
AATSC2pe,0.09102903348554031
AATSC2se,0.060085306339887574
AATSC3dv,0.2759637188208617
AATSC3pe,0.017628888888888895
AATSC3se,0.00897703310657596
AATSC4dv,-0.1221148108366153
AATSC4pe,-0.02137967836257309
AATSC4se,-0.013786178756414842
AATSC5dv,1.0169640183117274
AATSC5pe,0.016435482180293528
AATSC5se,0.006194164762760449
AATSC6dv,1.4472542640244506
AATSC6pe,0.07863411835748793
AATSC6se,0.05367211495612738
AATSC7dv,0.44848356009070295
AATSC7pe,0.0042376736111111295
AATSC7se,0.0006359931264172348
AATSC8dv,0.07508188460569408
AATSC8pe,-0.0027824074074074365
AATSC8se,-0.011220674477198291
AETA_eta,0.7621044702750247
ATSC0are,11.168697619047611
ATSC1are,-0.3116547052154196
ATSC2are,7.710451757369611
ATSC3are,1.6878527210884346
ATSC4are,-2.270939852607708
ATSC5are,1.7132845804988672
ATSC6are,8.295688548752832
ATSC7are,0.14800362811791462
ATSC8are,-0.5949588435374151
BCUTZ-1h,9.014093321097368
BCUTZ-1l,5.698322759127746
BCUTc-1h,0.5223438262581157
BCUTc-1l,-0.4372408743576748
BCUTd-1h,4.022103863244125
BCUTd-1l,0.9777904992073456
BCUTi-1h,17.43069914537913
BCUTi-1l,10.960364632319905
BCUTm-1h,19.005605842186693
BCUTm-1l,11.710526014158434
BCUTp-1h,1.981537955110721
BCUTp-1l,0.5269748501346366
BCUTs-1h,8.007388336830761
BCUTs-1l,1.2199426108917009
BCUTv-1h,20.885082837768834
BCUTv-1l,13.302788441713412
BalabanJ,1.7769520348393402
Diameter,13
ETA_beta,29.75
GATS1are,0.5652104955830441
GATS2are,0.4563171702722912
GATS3are,0.5965292168965147
GATS4are,0.8425059511396016
GATS5are,0.6837483683470066
GATS6are,0.5020875108475451
GATS7are,0.7263653260398484
GATS8are,0.889014760333687
HybRatio,0.29411764705882354
Lipinski,True
LogEE_Dt,181.47805881343203
MATS1are,-0.027255364211316007
MATS2are,0.39719495302587865
MATS3are,0.07052430194110398
MATS4are,-0.08989360222633505
MATS5are,0.06078135790960407
MATS6are,0.3390871785356848
MATS7are,0.008696392745626487
MATS8are,-0.04143238388033529
MAXssCH2,0.8605558613698043
MAXssssC,-4.581644617742582
MINssCH2,0.8605558613698043
MINssssC,-4.581644617742582
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.8201630090476866
SM1_Dzse,1.6097837795551935
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,20.023772916824722
SMR_VSA6,23.30621114668196
SMR_VSA7,53.85242546892819
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,203.61278640339336
SpAD_Dzi,196.31954278832328
SpAD_Dzm,203.18760641443768
SpAD_Dzp,296.9240274917098
SpAD_Dzv,256.7792068757106
SpAbs_Dt,362.95611762686406
SpDiam_A,4.734260606058008
SpDiam_D,201.17396082753504
SpMAD_Dt,15.123171567786002
SpMax_Dt,181.47805881343203
SsssssAs,0
VE1_Dzpe,4.818538199502539
VE1_Dzse,4.817876389377862
VE2_Dzpe,0.20077242497927247
VE2_Dzse,0.2007448495574109
VE3_Dzpe,2.447939341306796
VE3_Dzse,2.4478019852145243
VMcGowan,239.6599999999999
VR1_Dzpe,132.37351257262938
VR1_Dzse,132.46580369667726
VR2_Dzpe,5.515563023859557
VR2_Dzse,5.519408487361552
VR3_Dzpe,5.761096304744952
VR3_Dzse,5.761793264162336
mZagreb1,9.479166666666668
mZagreb2,5.388888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.265921371882086
AATSC1are,-0.007247783842219061
AATSC2are,0.10562262681328234
AATSC3are,0.01875391912320483
AATSC4are,-0.023904630027449556
AATSC5are,0.01616306208017799
AATSC6are,0.09017052770383513
AATSC7are,0.002312556689342416
AATSC8are,-0.011017756361803984
AETA_beta,1.2395833333333333
BCUTdv-1h,7.014088083096021
BCUTdv-1l,0.9872569003884876
BCUTpe-1h,4.007147216560451
BCUTpe-1l,2.246390156450726
BCUTse-1h,4.030586079499338
BCUTse-1l,2.4421019752985367
ETA_alpha,10.890476190476194
ETA_dBeta,-0.75
ETA_eta_B,0.5683284439825389
ETA_eta_F,24.010265247001605
ETA_eta_L,5.255964634777979
ETA_eta_R,42.3007725336022
ETA_psi_1,0.4925694594012496
LabuteASA,137.86562215552104
LogEE_DzZ,101.87633367788715
LogEE_Dzi,98.239354415945
LogEE_Dzm,101.66797541693957
LogEE_Dzp,147.1298209332318
LogEE_Dzv,128.01498501801902
PEOE_VSA1,10.216698334856808
PEOE_VSA2,9.77851570501903
PEOE_VSA3,0.0
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,50.245676810150904
PEOE_VSA8,36.22458042450235
PEOE_VSA9,0.0
SM1_Dzare,2.013449250360349
SpAD_Dzpe,201.66213182063592
SpAD_Dzse,204.10443324595713
SpAbs_DzZ,202.12620853161093
SpAbs_Dzi,194.67225562812456
SpAbs_Dzm,201.607744456413
SpAbs_Dzp,302.8910955889389
SpAbs_Dzv,259.02691739472846
SpDiam_Dt,266.5139862019696
SpMAD_DzZ,8.48386610014139
SpMAD_Dzi,8.17998094951347
SpMAD_Dzm,8.466150267268237
SpMAD_Dzp,12.371834478821242
SpMAD_Dzv,10.699133619821275
SpMax_DzZ,101.87633367788715
SpMax_Dzi,98.239354415945
SpMax_Dzm,101.66797541693957
SpMax_Dzp,147.1298209332318
SpMax_Dzv,128.01498501801902
VE1_Dzare,4.818933989784194
VE2_Dzare,0.20078891624100806
VE3_Dzare,2.4480214770108693
VR1_Dzare,132.310654733483
VR2_Dzare,5.512943947228458
VR3_Dzare,5.760621339876688
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45376984126984143
AETA_dBeta,-0.03125
AETA_eta_B,0.02368035183260579
AETA_eta_F,1.000427718625067
AETA_eta_L,0.21899852644908246
AETA_eta_R,1.7625321889000916
BCUTare-1h,4.124526815557331
BCUTare-1l,2.1968591611687116
ETA_beta_s,15.25
ETA_dPsi_A,0.2214305405987504
ETA_dPsi_B,0.0
ETA_eta_BR,0.7403284439825388
ETA_eta_FL,6.089920483612578
ETA_eta_RL,11.345885118390557
LogEE_Dzpe,100.90690603569497
LogEE_Dzse,102.1192909471267
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,23.980671062123864
SlogP_VSA3,6.176298517443475
SlogP_VSA4,0.0
SlogP_VSA5,29.899391069998526
SlogP_VSA6,42.595045982382736
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,199.0812708583411
SpAbs_Dzpe,200.05571533422236
SpAbs_Dzse,202.67956730487546
SpDiam_DzZ,157.75962418922177
SpDiam_Dzi,152.09128031261486
SpDiam_Dzm,157.54558461092284
SpDiam_Dzp,220.99166445267048
SpDiam_Dzv,196.03949275607152
SpMAD_Dzpe,8.40258882585983
SpMAD_Dzse,8.504351385248214
SpMax_Dzpe,100.90690603569497
SpMax_Dzse,102.1192909471267
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6354166666666666
AETA_eta_BR,0.03084701849927245
AETA_eta_FL,0.25374668681719076
AETA_eta_RL,0.4727452132662732
DetourIndex,2129
EState_VSA1,17.77740624164344
EState_VSA2,5.563451491696996
EState_VSA3,5.687386274683562
EState_VSA4,31.0401097265834
EState_VSA5,6.06636706846161
EState_VSA6,12.13273413692322
EState_VSA7,25.980208536304467
EState_VSA8,15.200676855804016
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.2011368605159597
ETA_shape_x,0.0459116746829908
ETA_shape_y,0.26628771316134664
GhoseFilter,True
LogEE_Dzare,99.62452914793556
SlogP_VSA10,24.546017692391587
SlogP_VSA11,0.0
SpAbs_Dzare,197.31226941544872
SpDiam_Dzpe,156.3273810395741
SpDiam_Dzse,158.0750273230794
SpMAD_Dzare,8.29505295243088
SpMax_Dzare,99.62452914793556
TopoPSA(NO),45.230000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,37.93963501055222
VSA_EState9,31.14369832278111
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6041666666666666
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.046230158730158566
FilterItLogS,-5.258549462410594
SpDiam_Dzare,154.42940823892718
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6549886621315194
ETA_epsilon_2,0.9212301587301583
ETA_epsilon_3,0.4371428571428575
ETA_epsilon_4,0.586721611721612
ETA_epsilon_5,0.8963809523809521
AETA_beta_ns_d,0.041666666666666664
ETA_dEpsilon_A,0.2178458049886619
ETA_dEpsilon_B,0.06826705040990744
ETA_dEpsilon_C,-0.14957875457875447
ETA_dEpsilon_D,0.024849206349206288
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.5833333333333334
MDEDescriptor,"0.25,3.7601808644802994,1.476387850574595,0.16666666666666669,8.857231390348414,13.616124049675067,1.5169765937661814,3.081339135366178,1.3697931912643548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.28284271247461906,0.0"
APolDescriptor,47.695274
BCUTDescriptor,"11.850000000000003,19.000413355441186,-0.2758493068544991,0.43357853655073875,3.5181594238281244,9.565322362442261"
BPolDescriptor,28.204725999999994
TPSADescriptor,45.230000000000004
ALOGPDescriptor,"3.9108000000000005,15.294356640000004,86.50569999999999"
XLogPDescriptor,3.810000000000001
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,337.140197
ChiPathDescriptor,"17.74227620818978,11.345885118390559,10.560002382858709,8.056202119349184,6.099898416596976,4.5818815441383745,2.890903075663505,2.0867274134958644,13.392234347191938,7.543878376563354,5.1008044240621295,3.5663238229193746,2.274402762323249,1.2862829116376793,0.6433040034013039,0.3906910999453069"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.19681727663048326,0.0,0.0,0.0,0.04929435192337454,0.04782806290948448"
AtomCountDescriptor,42
BondCountDescriptor,25
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.450189376709293,0.2886751345948129,0.6341971654233106,0.14433756729740646,0.6027267430370814,0.01349873117890097,0.0819423118196152,0.0034853574033876186"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,1,5,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"47.62506746134521,1.9843778108893837,19.093100273204467,2.5695128409100008,9.382431566112777"
FractionalPSADescriptor,0.13415783820046828
WienerNumbersDescriptor,"1513.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.258129427293967,5.503607745301905,6.662716577934941,1.1844910020698591,1.4056703427255306,1.2575728370841852"
FractionalCSP3Descriptor,0.29411764705882354
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,7,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.3136,9.08734693877551,5.761904761904762"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1297.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.29411764705882354
AutocorrelationDescriptorMass,"30.360542356498332,28.240720843971157,43.79886065770705,42.438852455939625,37.64998824358342"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.602338266462461,-0.33616352069817235,-0.03329573488607089,0.2020815553022379,-0.12793010891262493"
EccentricConnectivityIndexDescriptor,506
AutocorrelationDescriptorPolarizability,"1322.7072241037622,1503.9306859693081,1997.9091068869336,2012.4889994687294,1691.3076677062948"
