DLiP-ID,T007DB
AATSC4i,-0.00467737868601661
AATSC4m,-5.4001905438272075
AATSC4p,-0.02053711272032487
AATSC4s,-0.467330409717176
AATSC4v,-2.18562148250312
AATSC5Z,0.08181818181818182
AATSC5c,0.003274618646765172
AATSC5d,-0.0017684238838085004
AATSC5i,-0.09364899323133706
AATSC5m,0.40429168550968375
AATSC5p,-0.020513587833470084
AATSC5s,0.5992747491211701
AATSC5v,-1.7196576794994811
AATSC6Z,-0.9807692307692307
AATSC6c,-0.0034495669309563873
AATSC6d,0.044378698224852076
AATSC6i,0.02358340941951307
AATSC6m,-4.566309106878699
AATSC6p,0.016550417689479843
AATSC6s,-0.3897646490795531
AATSC6v,-1.1226640173982096
AATSC7Z,3.797872340425532
AATSC7c,2.4065323754791623e-05
AATSC7d,0.032363401737378825
AATSC7i,-0.18118170069258563
AATSC7m,16.544934331589133
AATSC7p,0.021518302013932664
AATSC7s,0.38214549420256333
AATSC7v,4.173104647163576
AATSC8Z,2.085227272727273
AATSC8c,0.005186813860521462
AATSC8d,-0.008018423883808504
AATSC8i,0.03747397103539192
AATSC8m,9.631857549102337
AATSC8p,0.015505136309387385
AATSC8s,0.28617726115389047
AATSC8v,5.083521636582901
ATS0are,343.85169999999994
ATS1are,349.4118
ATS2are,609.7147000000001
ATS3are,785.2747
ATS4are,741.0918000000001
ATS5are,720.6198
ATS6are,680.1968000000002
ATS7are,588.4792000000002
ATS8are,551.1259
ATSC0dv,237.5470085470086
ATSC0pe,8.771630769230768
ATSC0se,6.183532769230766
ATSC1dv,26.23948060486522
ATSC1pe,-0.9085390532544342
ATSC1se,-0.4384812071005933
ATSC2dv,55.59220907297831
ATSC2pe,3.9242372781065114
ATSC2se,2.75420573964497
ATSC3dv,-116.09960552268245
ATSC3pe,-3.8594952662721873
ATSC3se,-2.653525573964498
ATSC4dv,-54.98553583168968
ATSC4pe,-2.470467455621298
ATSC4se,-1.5982202248520754
ATSC5dv,13.073635765943454
ATSC5pe,2.7645733727810673
ATSC5se,2.1956358343195213
ATSC6dv,-73.25641025641028
ATSC6pe,-3.7367076923076867
ATSC6se,-2.2222807692307756
ATSC7dv,62.87442472057858
ATSC7pe,1.7729443786982202
ATSC7se,1.3792110710059238
ATSC8dv,51.40762656147274
ATSC8pe,2.4037171597633087
ATSC8se,1.4505480828402426
AXp-0dv,0.5986155131307094
AXp-1dv,0.3832723900080369
AXp-2dv,0.22595169139700397
AXp-3dv,0.12765024475853134
AXp-4dv,0.0774270642985362
AXp-5dv,0.04318960771274613
AXp-6dv,0.0246432931319202
AXp-7dv,0.01496288292692825
BertzCT,895.3666215368806
ECIndex,789
ETA_eta,27.11342186251103
GATS1dv,0.6103260696157373
GATS1pe,0.7453034204342881
GATS1se,0.7212772344779164
GATS2dv,0.7144935543064335
GATS2pe,0.5237373489632378
GATS2se,0.5077247864620386
GATS3dv,1.19880787295775
GATS3pe,1.1562200362420223
GATS3se,1.1355652591903047
GATS4dv,1.1030811431125214
GATS4pe,1.1314557239366805
GATS4se,1.1224727830957297
GATS5dv,1.0167620689316799
GATS5pe,0.8981165561387023
GATS5se,0.9084427845559118
GATS6dv,1.2177481740006473
GATS6pe,1.3154735282975183
GATS6se,1.3207240725509592
GATS7dv,0.7891159261745838
GATS7pe,0.7656185697889624
GATS7se,0.7530571189840564
GATS8dv,0.7934474180876152
GATS8pe,0.6996792923180831
GATS8se,0.7174783441512569
LogEE_A,4.261069570603503
LogEE_D,200.35214433950728
MATS1dv,0.10837600617503117
MATS1pe,-0.10162270054656963
MATS1se,-0.06957317003617314
MATS2dv,0.13085332463616386
MATS2pe,0.25014700749321445
MATS2se,0.24904630773944356
MATS3dv,-0.20831698983055644
MATS3pe,-0.1875399013603294
MATS3se,-0.1829069146372469
MATS4dv,-0.1055838242748237
MATS4pe,-0.12846868748633014
MATS4se,-0.1178958309674716
MATS5dv,0.02601701540283196
MATS5pe,0.14899045173601624
MATS5se,0.16785500758157332
MATS6dv,-0.15419350196092543
MATS6pe,-0.2129996001094434
MATS6se,-0.17969345778264778
MATS7dv,0.1464198470302104
MATS7pe,0.11181247446574132
MATS7se,0.12338704345684721
MATS8dv,0.12787883149125193
MATS8pe,0.16192864919266084
MATS8se,0.1386168847064558
MAXaaCH,1.714947772318804
MAXaasC,0.8128589537666919
MAXdssC,0.4751704613836234
MAXsCH3,0.8366959183972418
MAXssNH,2.9954679800896518
MDEC-12,0.7685209829303729
MDEC-13,1.0111482867779968
MDEC-22,6.064907933868036
MDEC-23,12.170692947058335
MDEC-33,4.7485318335179905
MDEN-22,1.7568793495740038
MDEO-11,2.4016298575933246
MINaaCH,1.5692247846299523
MINaasC,0.33539327298616706
MINdssC,-1.3975313300474508
MINsCH3,0.8366959183972418
MINssNH,1.9360414141876952
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.4642857142857144
SM1_Dzi,1.9912520520184622
SM1_Dzm,3.458811771868977
SM1_Dzp,-8.236398814875036
SM1_Dzv,-3.6754322592223625
SddssSe,0
SpAD_Dt,498.05265934681455
SpAbs_A,35.177206903189
SpAbs_D,400.70428867901455
SpMAD_A,1.2130071345927242
SpMAD_D,13.817389264793606
SpMax_A,2.3270176738809303
SpMax_D,200.35214433950728
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,202.67999999999998
TpiPC10,7.265036289225578
VAdjMat,5.906890595608519
VE1_DzZ,5.308325382609677
VE1_Dzi,5.310357337464214
VE1_Dzm,5.308311060723766
VE1_Dzp,5.29205300636721
VE1_Dzv,5.2958972606677825
VE2_DzZ,0.18304570284860955
VE2_Dzi,0.18311577025738668
VE2_Dzm,0.1830452089904747
VE2_Dzp,0.18248458642645551
VE2_Dzv,0.1826171469195787
VE3_DzZ,2.7339871519998877
VE3_Dzi,2.734369865173057
VE3_Dzm,2.7339844539917215
VE3_Dzp,2.7309169995153093
VE3_Dzv,2.7316431560182286
VR1_DzZ,171.58193970382143
VR1_Dzi,171.7723753835526
VR1_Dzm,171.5837788453445
VR1_Dzp,174.18725806193203
VR1_Dzv,173.43834487857788
VR2_DzZ,5.916618610476601
VR2_Dzi,5.923185358053538
VR2_Dzm,5.91668202914981
VR2_Dzp,6.00645717454938
VR2_Dzv,5.980632582019927
VR3_DzZ,6.209771672026264
VR3_Dzi,6.2108809384073185
VR3_Dzm,6.209782390704871
VR3_Dzp,6.22484165328168
VR3_Dzv,6.220532912293297
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10206207261596575
Xch-6dv,0.16272829070879083
Xch-7dv,0.15322851499571163
Xpc-4dv,1.7938542704712699
Xpc-5dv,2.3778934080144545
Xpc-6dv,2.4563083631075875
Zagreb1,142.0
Zagreb2,156.0
fragCpx,88.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,5
nBondsD,6
nBondsM,11
nBondsO,30
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,13
naHRing,1
AATS0are,6.612532692307691
AATS1are,6.592675471698113
AATS2are,6.5560720430107535
AATS3are,6.43667786885246
AATS4are,6.500805263157896
AATS5are,6.551089090909091
AATS6are,6.540353846153848
AATS7are,6.260417021276598
AATS8are,6.262794318181818
AATSC0dv,4.568211702827089
AATSC0pe,0.1686852071005917
AATSC0se,0.11891409171597626
AATSC1dv,0.49508453971443817
AATSC1pe,-0.01714224628781951
AATSC1se,-0.008273230322652704
AATSC2dv,0.597765688956756
AATSC2pe,0.042196099764586145
AATSC2se,0.02961511548005344
AATSC3dv,-0.9516361108416594
AATSC3pe,-0.0316352071005917
AATSC3se,-0.02175020962265982
AATSC4dv,-0.48232926168148843
AATSC4pe,-0.021670767154572793
AATSC4se,-0.014019475656597152
AATSC5dv,0.11885123423584958
AATSC5pe,0.02513248520710061
AATSC5se,0.019960325766541102
AATSC6dv,-0.7043885601577912
AATSC6pe,-0.03592988165680468
AATSC6se,-0.02136808431952669
AATSC7dv,0.6688768587295594
AATSC7pe,0.018861110411683195
AATSC7se,0.014672458202190678
AATSC8dv,0.5841775745621902
AATSC8pe,0.027314967724583052
AATSC8se,0.016483500941366393
AETA_eta,0.9349455814658976
ATSC0are,9.637298076923074
ATSC1are,-1.3442441937869811
ATSC2are,4.723720747041419
ATSC3are,-4.200760872781063
ATSC4are,-2.754099630177513
ATSC5are,3.137950221893492
ATSC6are,-4.076955769230765
ATSC7are,1.4505457840236664
ATSC8are,2.401076331360944
BCUTZ-1h,16.013468919124556
BCUTZ-1l,5.744160957706611
BCUTc-1h,0.4596653732288369
BCUTc-1l,-0.37719321158612124
BCUTd-1h,4.038022296854907
BCUTd-1l,0.9677137885406624
BCUTi-1h,14.557677867488037
BCUTi-1l,10.311125857705434
BCUTm-1h,32.06688797246425
BCUTm-1l,11.755523256280037
BCUTp-1h,2.956050110492958
BCUTp-1l,0.7413496076837428
BCUTs-1h,7.015577372992378
BCUTs-1l,0.29925129143302553
BCUTv-1h,24.44297615670788
BCUTv-1l,14.699960872358206
BalabanJ,1.6524021784159826
Diameter,17
ETA_beta,31.75
GATS1are,0.7946196881458099
GATS2are,0.5054513666579671
GATS3are,1.1554126113799763
GATS4are,1.1382265921228676
GATS5are,0.8998077454209128
GATS6are,1.323364003436169
GATS7are,0.7858868192580597
GATS8are,0.706383742360252
HybRatio,0.5
Lipinski,True
LogEE_Dt,249.02632967340728
MATS1are,-0.13685174882668805
MATS2are,0.27406231306379647
MATS3are,-0.18578736763833256
MATS4are,-0.1303535453228408
MATS5are,0.15392225481763436
MATS6are,-0.21151964672511334
MATS7are,0.08326292040015262
MATS8are,0.14722153666339852
MAXddssS,-3.7333952246388526
MAXssCH2,0.9275174939520733
MAXsssCH,-1.4644541830144082
MINddssS,-3.7333952246388526
MINssCH2,-0.3968378014148217
MINsssCH,-1.4644541830144082
NsssssAs,0
RotRatio,0.3
SM1_Dzpe,2.3815024479804165
SM1_Dzse,2.334995975193297
SMR_VSA1,27.907935931385104
SMR_VSA2,0.0
SMR_VSA3,20.67246067647108
SMR_VSA4,4.992404732635669
SMR_VSA5,25.30430569792599
SMR_VSA6,25.890038401249132
SMR_VSA7,21.88702852432582
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,305.7672789229682
SpAD_Dzi,331.68377474245517
SpAD_Dzm,305.8098412324748
SpAD_Dzp,433.8744851095274
SpAD_Dzv,410.778465788346
SpAbs_Dt,498.0526593468146
SpDiam_A,4.586287894559867
SpDiam_D,310.38395950100266
SpMAD_Dt,17.174229632648778
SpMax_Dt,249.02632967340728
SsssssAs,0
VE1_Dzpe,5.309126366999208
VE1_Dzse,5.308741124647078
VE2_Dzpe,0.1830733229999727
VE2_Dzse,0.18306003878093371
VE3_Dzpe,2.7341380327215408
VE3_Dzse,2.7340654678015883
VMcGowan,306.60000000000053
VR1_Dzpe,171.72557901150196
VR1_Dzse,171.75421529511883
VR2_Dzpe,5.921571690051792
VR2_Dzse,5.9225591481075455
VR3_Dzpe,6.210608468823489
VR3_Dzse,6.2107752109967285
mZagreb1,11.340277777777779
mZagreb2,6.347222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1853326553254437
AATSC1are,-0.025363097995980775
AATSC2are,0.05079269620474644
AATSC3are,-0.03443246617033659
AATSC4are,-0.02415876868576766
AATSC5are,0.028526820199031747
AATSC6are,-0.03920149778106505
AATSC7are,0.015431338127911344
AATSC8are,0.027284958310919816
AETA_beta,1.0948275862068966
BCUTdv-1h,6.025479177377785
BCUTdv-1l,0.6158847855011882
BCUTpe-1h,3.5374176253504452
BCUTpe-1l,2.292191922323105
BCUTse-1h,3.7686466562738814
BCUTse-1l,2.489300463798328
ETA_alpha,13.66666666666667
ETA_dBeta,-5.75
ETA_eta_B,0.7773646523244331
ETA_eta_F,26.60506613647694
ETA_eta_L,7.462062588622446
ETA_eta_R,53.71848799898797
ETA_psi_1,0.49817739975698694
LabuteASA,171.5795877741732
LogEE_DzZ,152.5186029790776
LogEE_Dzi,165.9105512350903
LogEE_Dzm,152.53871208265926
LogEE_Dzp,215.84929040628757
LogEE_Dzv,205.26249385075158
PEOE_VSA1,15.740104602853368
PEOE_VSA2,24.692804888857466
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.722094864452088
PEOE_VSA5,11.336785877934737
PEOE_VSA6,0.0
PEOE_VSA7,24.97437738277524
PEOE_VSA8,30.932238034365035
PEOE_VSA9,11.132916377212704
SM1_Dzare,2.5934441486318454
SpAD_Dzpe,335.2460911557138
SpAD_Dzse,335.42677333961024
SpAbs_DzZ,303.0197419771555
SpAbs_Dzi,329.8298504181621
SpAbs_Dzm,303.0666456892684
SpAbs_Dzp,439.99022519326775
SpAbs_Dzv,414.2004199607254
SpDiam_Dt,376.9713519934629
SpMAD_DzZ,10.543699273205801
SpMAD_Dzi,11.437371542843282
SpMAD_Dzm,10.545166939050855
SpMAD_Dzp,14.961189141707843
SpMAD_Dzv,14.164774682356759
SpMax_DzZ,152.5186029790776
SpMax_Dzi,165.9105512350903
SpMax_Dzm,152.53871208265926
SpMax_Dzp,215.84929040628757
SpMax_Dzv,205.26249385075158
VE1_Dzare,5.309770944285073
VE2_Dzare,0.18309554980293355
VE3_Dzare,2.7342594346463853
VR1_Dzare,171.6460327326467
VR2_Dzare,5.918828714918852
VR3_Dzare,6.210145144089833
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47126436781609204
AETA_dBeta,-0.19827586206896552
AETA_eta_B,0.026805677666359762
AETA_eta_F,0.9174160736716186
AETA_eta_L,0.25731250305594644
AETA_eta_R,1.8523616551375162
BCUTare-1h,3.5814756309952243
BCUTare-1l,2.2122277753058692
ETA_beta_s,18.75
ETA_dPsi_A,0.21582260024301303
ETA_dPsi_B,0.0
ETA_eta_BR,0.949364652324433
ETA_eta_FL,6.174786321426216
ETA_eta_RL,13.636848910048663
LogEE_Dzpe,167.70516635192521
LogEE_Dzse,167.79390377239798
PEOE_VSA10,6.041840829147961
PEOE_VSA11,5.959554568743835
PEOE_VSA12,15.930470882759089
PEOE_VSA13,5.907179729351506
SlogP_VSA1,20.67246067647108
SlogP_VSA2,69.19942292496543
SlogP_VSA3,26.033187144477235
SlogP_VSA4,0.0
SlogP_VSA5,27.39047481732644
SlogP_VSA6,17.12513886955889
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,332.96470118299686
SpAbs_Dzpe,333.02883025587
SpAbs_Dzse,333.2528115696027
SpDiam_DzZ,238.32525512100995
SpDiam_Dzi,260.3352194207533
SpDiam_Dzm,238.35285478090447
SpDiam_Dzp,330.19321511068154
SpDiam_Dzv,316.21618356923267
SpMAD_Dzpe,11.560210039852201
SpMAD_Dzse,11.56644045998656
SpMax_Dzpe,167.70516635192521
SpMax_Dzse,167.79390377239798
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.646551724137931
AETA_eta_BR,0.03273671214911838
AETA_eta_FL,0.21292366625607642
AETA_eta_RL,0.47023616931202283
DetourIndex,3476
EState_VSA1,34.486373405771474
EState_VSA2,12.328001352277514
EState_VSA3,23.80227979128372
EState_VSA4,24.09849440605129
EState_VSA5,11.336785877934737
EState_VSA6,12.13273413692322
EState_VSA7,4.722094864452088
EState_VSA8,20.94277054465466
EState_VSA9,5.106527394840706
ETA_beta_ns,13.0
ETA_shape_p,0.18292682926829265
ETA_shape_x,0.06097560975609755
ETA_shape_y,0.2560975609756097
GhoseFilter,False
LogEE_Dzare,166.57177970007194
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,330.55011525151224
SpDiam_Dzpe,262.8151665663563
SpDiam_Dzse,262.6912591660119
SpMAD_Dzare,11.48154142010334
SpMax_Dzare,166.57177970007194
TopoPSA(NO),166.05999999999997
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,22.375604108199965
VSA_EState9,63.26286222744503
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4482758620689655
EState_VSA10,22.8014085365444
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.028735632183907945
FilterItLogS,-3.4398979399935246
SpDiam_Dzare,261.3697625589988
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6602564102564099
ETA_epsilon_2,0.9459770114942525
ETA_epsilon_3,0.4364705882352937
ETA_epsilon_4,0.6345238095238089
ETA_epsilon_5,0.8509803921568625
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.2237858220211162
ETA_dEpsilon_B,0.025732600732600974
ETA_dEpsilon_C,-0.1980532212885152
ETA_dEpsilon_D,0.09499661933739001
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.5172413793103449
MDEDescriptor,"0.0,0.7685209829303729,1.0111482867779968,0.0,6.064907933868036,12.170692947058335,0.0,4.7485318335179905,0.0,0.0,2.4016298575933246,0.0,0.0,0.0,0.0,0.0,1.7568793495740038,0.0,0.0"
APolDescriptor,59.608238999999976
BCUTDescriptor,"11.996177806779842,31.973073915124303,-0.3496022459770002,0.29780924619402427,4.589105231163437,11.230770597060056"
BPolDescriptor,40.733761
TPSADescriptor,202.67999999999998
ALOGPDescriptor,"-1.1282000000000003,1.2728352400000007,101.32139999999998"
XLogPDescriptor,-1.2500000000000002
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,445.10897564
ChiPathDescriptor,"21.440946820939047,13.636848910048665,13.184932740253222,8.724857209985595,6.692929962472273,5.162081250133393,2.8613189580638103,1.9258744536408838,16.747095070761087,10.078727277860787,7.928160752327825,5.081774407860863,3.5001470022184837,2.1794999298995363,1.1469632115314083,0.6983052156415203"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.25343678769327627,0.295360775356497,0.0,0.0,0.10206207261596577,0.16272829070879086,0.15322851499571166"
AtomCountDescriptor,52
BondCountDescriptor,30
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"3.1599525239006803,0.35355339059327373,0.2845177968644246,0.0,1.1634863266487367,0.050999171780175385,0.05471829163684987,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,3,4,0,3,4,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,18
MannholdLogPDescriptor,1.7899999999999998
WeightedPathDescriptor,"57.309770033321485,1.976198966666258,35.97829246258206,14.629231498601662,15.031891081848345"
FractionalPSADescriptor,0.4553491641200372
WienerNumbersDescriptor,"2809.0,36.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8007320667621105,5.0537091291225815,6.705582788184141,1.557406371218937,1.9239669483334734,1.8481736593425433"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,2,1,0,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.26222222222222,12.142772159428912,9.776859504132231"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,1997.13
HBondAcceptorCountDescriptor,11
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"47.70222179652809,45.05961509513983,57.51365871418163,51.29848704742754,52.599680321022696"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,12
AutocorrelationDescriptorCharge,"0.9112549287814486,-0.46235364189983297,0.16079245407853665,-0.13899486808394146,-0.05268498503933243"
EccentricConnectivityIndexDescriptor,789
AutocorrelationDescriptorPolarizability,"1983.8485895895435,2219.4753743223387,2907.64543955926,2514.654301769118,2431.7365209449995"
