DLiP-ID,T006RE
AATS1Z,25.67924528301887
AATS1d,3.830188679245283
AATS1i,148.91689034494811
AATS1m,97.73378269811322
AATS1p,1.780601555962264
AATS1s,3.5120545073375267
AATS1v,266.2869064324558
AATS2Z,22.080459770114942
AATS2d,3.5057471264367814
AATS2i,154.95579752836028
AATS2m,82.52835651724136
AATS2p,1.558592377207977
AATS2s,3.743614303959131
AATS2v,226.06475227758747
AATS3Z,18.16216216216216
AATS3d,3.09009009009009
AATS3i,159.5636888060265
AATS3m,65.96558862162162
AATS3p,1.3734588854764502
AATS3s,3.201451451451452
AATS3v,193.97638053464166
AATS4Z,17.205357142857142
AATS4d,2.892857142857143
AATS4i,161.326137733061
AATS4m,61.96829569642857
AATS4p,1.3031512766824374
AATS4s,3.230654761904762
AATS4v,182.56291491466445
AATS5Z,17.724770642201836
AATS5d,2.889908256880734
AATS5i,160.26376364968195
AATS5m,64.53178802752294
AATS5p,1.323828724570009
AATS5s,3.356523955147808
AATS5v,186.8066271776215
AATS6Z,17.75
AATS6d,2.740740740740741
AATS6i,159.15797035976053
AATS6m,64.06052804629628
AATS6p,1.3270747095174629
AATS6s,3.7181069958847734
AATS6v,185.6231500141951
AATS7Z,15.572727272727272
AATS7d,2.609090909090909
AATS7i,161.17568746586207
AATS7m,55.903481645454534
AATS7p,1.2266083426006729
AATS7s,3.2239898989898994
AATS7v,166.96849218893766
AATS8Z,15.34375
AATS8d,2.6145833333333335
AATS8i,162.84596497027016
AATS8m,53.73326423958333
AATS8p,1.2003635692248333
AATS8s,3.403356481481481
AATS8v,165.02074837544464
AMID_C,1.5019011389041217
AMID_N,0.2813108160350981
AMID_O,0.2443137097570454
AMID_X,0.0
AMID_h,0.5256245257921435
ATS0dv,428.0
ATS0pe,327.33329999999995
ATS0se,400.37045199999994
ATS1dv,412.0
ATS1pe,351.533
ATS1se,418.48958799999997
ATS2dv,556.0
ATS2pe,567.8259999999999
ATS2se,684.885908
ATS3dv,535.0
ATS3pe,704.3985
ATS3se,862.218756
ATS4dv,516.0
ATS4pe,708.4350999999999
ATS4se,870.893712
ATS5dv,526.0
ATS5pe,687.9056999999999
ATS5se,845.9843639999999
ATS6dv,535.0
ATS6pe,688.2408000000001
ATS6se,844.4798679999999
ATS7dv,422.0
ATS7pe,674.8494
ATS7se,838.98818
ATS8dv,347.0
ATS8pe,607.9362000000001
ATS8se,752.8347079999999
ATSC0Z,381.6862745098039
ATSC0c,1.5004001255919703
ATSC0d,27.647058823529417
ATSC0i,78.10707713823642
ATSC0m,1810.049996823529
ATSC0p,11.276306519954154
ATSC0s,92.33115468409588
ATSC0v,2454.5798853328993
ATSC1Z,3.5221068819685035
ATSC1c,-1.0078764991288724
ATSC1d,7.484429065743948
ATSC1i,-7.39151982216396
ATSC1m,20.693423418685075
ATSC1p,0.057732416381327936
ATSC1s,-8.863204323123584
ATSC1v,78.22542610745028
ATSC2Z,7.495963091118839
ATSC2c,0.5990127062582261
ATSC2d,-2.5155709342560524
ATSC2i,8.972313060427494
ATSC2m,28.382967301038043
ATSC2p,-0.21160518648014934
ATSC2s,28.068531334102257
ATSC2v,-125.2604702878516
ATSC3Z,-61.12110726643596
ATSC3c,-0.37476462609520883
ATSC3d,-3.1730103806228356
ATSC3i,-13.819326389558995
ATSC3m,-283.92288626297574
ATSC3p,-1.2502430138121445
ATSC3s,-12.811162373446107
ATSC3v,-222.2303121473684
ATSC4Z,-51.918877354863504
ATSC4c,0.0604030277857437
ATSC4d,-4.63667820069204
ATSC4i,-7.911632132783683
ATSC4m,-242.19807896539797
ATSC4p,-1.0349410074224419
ATSC4s,-12.153167585116833
ATSC4v,-194.5821326841438
ATSC5Z,21.454825067281817
ATSC5c,-0.1974921971429811
ATSC5d,-3.657439446366781
ATSC5i,3.9139416680541603
ATSC5m,105.3790304948096
ATSC5p,0.2984934973576063
ATSC5s,-3.8684373531547696
ATSC5v,179.81231849053412
ATSC6Z,-50.96309111880045
ATSC6c,0.05450796616268233
ATSC6d,-2.311418685121107
ATSC6i,-8.920611898033544
ATSC6m,-255.27618739100342
ATSC6p,-2.0255685189268418
ATSC6s,6.975746507753426
ATSC6v,-536.9659026719448
ATSC7Z,88.26489811610918
ATSC7c,0.31192200856713587
ATSC7d,-2.5916955017301047
ATSC7i,3.3697170414226374
ATSC7m,409.6426313217994
ATSC7p,-0.5919667568713185
ATSC7s,13.13269469007647
ATSC7v,125.13385545256139
ATSC8Z,-111.3506343713956
ATSC8c,-0.05303147520065618
ATSC8d,-0.8062283737024227
ATSC8i,-3.5779158556532096
ATSC8m,-519.1442586089964
ATSC8p,-0.19006884171288385
ATSC8s,-35.80417788030245
ATSC8v,-346.1395103041097
AXp-0d,0.7117109459892523
AXp-1d,0.45309823204218597
AXp-2d,0.30058824104874254
AXp-3d,0.19224556495285341
AXp-4d,0.1248614692016963
AXp-5d,0.0825002572246585
AXp-6d,0.05332307414129337
AXp-7d,0.035445280532986324
GATS1Z,0.7847499946689827
GATS1c,1.650147921749056
GATS1d,0.8189482135688476
GATS1i,1.295803578456186
GATS1m,0.7875924149139372
GATS1p,1.0484181501360952
GATS1s,0.6955015048037966
GATS1v,0.9239300180532722
GATS2Z,0.8612718196537199
GATS2c,0.7515209409300643
GATS2d,1.184886280264123
GATS2i,1.0579697041784561
GATS2m,0.8662746424379436
GATS2p,1.0230927372891596
GATS2s,0.47228177735106014
GATS2v,0.9866746094912338
GATS3Z,1.0007747396014117
GATS3c,1.0404665270507785
GATS3d,1.11606287138202
GATS3i,1.144196310920662
GATS3m,1.0014100608593284
GATS3p,1.029028467076211
GATS3s,0.8208311544201113
GATS3v,1.0071360165910541
GATS4Z,1.0199101730489792
GATS4c,0.9691954174794589
GATS4d,1.1141717325227962
GATS4i,1.0751210526874329
GATS4m,1.0196892054470152
GATS4p,1.0090976778663452
GATS4s,0.8865657444549315
GATS4v,1.0012916107567589
GATS5Z,0.9320061231203406
GATS5c,1.0169381259659263
GATS5d,1.1365410892055434
GATS5i,0.9842289842777977
GATS5m,0.9319282720289114
GATS5p,0.9761608239879733
GATS5s,0.9270441419052605
GATS5v,0.945491657379419
GATS6Z,1.0182640387227873
GATS6c,0.9127638138957554
GATS6d,0.9628644602048856
GATS6i,1.057710843302186
GATS6m,1.0217479073911386
GATS6p,1.0798808538510216
GATS6s,1.0172472274657858
GATS6v,1.076664416290327
GATS7Z,0.8723251730289643
GATS7c,0.7633461032362571
GATS7d,1.060444874274661
GATS7i,0.9195098704232995
GATS7m,0.8768632879623435
GATS7p,1.0301236034732713
GATS7s,0.8571474537732204
GATS7v,0.9954221743925762
GATS8Z,1.1735204972773041
GATS8c,1.0275088283124394
GATS8d,1.0267065602836878
GATS8i,0.9652348737691689
GATS8m,1.167531101126513
GATS8p,0.9767662405070984
GATS8s,1.5277511503067485
GATS8v,1.0385862820806713
MATS1Z,0.008879536453497126
MATS1c,-0.6463898577103915
MATS1d,0.260497792051385
MATS1i,-0.09106210098308744
MATS1m,0.011001099169104644
MATS1p,0.0049265984861960824
MATS1s,-0.09237124578165207
MATS1v,0.030666560776962507
MATS2Z,0.011512557704503403
MATS2c,0.2340344908943158
MATS2d,-0.05333822450476882
MATS2i,0.06733873532016872
MATS2m,0.009192172153072702
MATS2p,-0.011000447659104741
MATS2s,0.178206009666238
MATS2v,-0.02991491618863824
MATS3Z,-0.07357527053407047
MATS3c,-0.11476215550321639
MATS3d,-0.052731454859114395
MATS3i,-0.08129122821742787
MATS3m,-0.07207041577828568
MATS3p,-0.050941855677884576
MATS3s,-0.06375106819892094
MATS3v,-0.04159808352739306
MATS4Z,-0.06193995758171757
MATS4c,0.01833174343516201
MATS4d,-0.07636778115501515
MATS4i,-0.04612409445235176
MATS4m,-0.060930154104425385
MATS4p,-0.041792742981191344
MATS4s,-0.05993677526461267
MATS4v,-0.0360975678646875
MATS5Z,0.02630038542855716
MATS5c,-0.0615866424072857
MATS5d,-0.06189732578567243
MATS5i,0.023445939536920077
MATS5m,0.02724001270514218
MATS5p,0.012385446852370035
MATS5s,-0.019603380943928023
MATS5v,0.03427566961854358
MATS6Z,-0.0630515314451408
MATS6c,0.017155339079967146
MATS6d,-0.03947990543735224
MATS6i,-0.05393251582844353
MATS6m,-0.06659876174787718
MATS6p,-0.08482551140113008
MATS6s,0.035677042367993274
MATS6v,-0.10330371943992263
MATS7Z,0.1072158448763812
MATS7c,0.0963865460442824
MATS7d,-0.043462282398452616
MATS7i,0.02000232773790302
MATS7m,0.1049281623766039
MATS7p,-0.02433929177641274
MATS7s,0.06594518211849501
MATS7v,0.023636063367298184
MATS8Z,-0.15498336843727523
MATS8c,-0.018776972035531646
MATS8d,-0.015492021276595753
MATS8i,-0.024335410669019498
MATS8m,-0.15236893338306945
MATS8p,-0.008954534180255687
MATS8s,-0.20600814063237372
MATS8v,-0.07491571814299247
MAXdsN,4.357991032090492
MAXsOH,8.762878116376006
MAXssO,5.28364446973345
MINdsN,4.357991032090492
MINsOH,8.762878116376006
MINssO,5.28364446973345
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.2112926480812
SpAD_D,375.91458458588045
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.6413298489314774
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,723
TMWC10,134.93639549942054
TSRW10,63.95657772105582
VE1_Dt,5.307884908345068
VE2_Dt,0.1830305140808644
VE3_Dt,2.7339041705492964
VR1_Dt,178.30289381403708
VR2_Dt,6.148375648759899
VR3_Dt,6.248194491758069
Xc-3dv,0.5518962618471629
Xc-4dv,0.0
Xc-5dv,0.03665220046895394
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.32354443847745745
Xp-0dv,15.936644828657784
Xp-1dv,9.10770015755119
Xp-2dv,6.298886722332755
Xp-3dv,4.181567044930153
Xp-4dv,2.782159054156597
Xp-5dv,1.8853737154887291
Xp-6dv,0.9154007397890186
Xp-7dv,0.5458689005854718
Xpc-4d,3.3932896162397883
Xpc-5d,4.945633875352585
Xpc-6d,7.202911229257787
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,53
nFRing,0
nHBAcc,6
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.944207740984449
AATS0dv,8.392156862745098
AATS0pe,6.4182999999999995
AATS0se,7.850401019607842
AATS1dv,7.773584905660377
AATS1pe,6.632698113207548
AATS1se,7.8960299622641505
AATS2dv,6.390804597701149
AATS2pe,6.526735632183907
AATS2se,7.8722518160919535
AATS3dv,4.81981981981982
AATS3pe,6.345932432432432
AATS3se,7.7677365405405405
AATS4dv,4.607142857142857
AATS4pe,6.325313392857142
AATS4se,7.775836714285715
AATS5dv,4.825688073394495
AATS5pe,6.311061467889908
AATS5se,7.7613244403669714
AATS6dv,4.953703703703703
AATS6pe,6.372600000000001
AATS6se,7.819258037037036
AATS7dv,3.8363636363636364
AATS7pe,6.134994545454545
AATS7se,7.627165272727273
AATS8dv,3.6145833333333335
AATS8pe,6.332668750000001
AATS8se,7.842028208333332
AATSC0Z,7.484044598231449
AATSC0c,0.02941961030572491
AATSC0d,0.5420991926182238
AATSC0i,1.5315113164360081
AATSC0m,35.49117640830449
AATSC0p,0.22110404941086578
AATSC0s,1.8104147977273701
AATSC0v,48.12901735946861
AATSC1Z,0.0664548468295944
AATSC1c,-0.01901653771941269
AATSC1d,0.1412156427498858
AATSC1i,-0.13946263815403698
AATSC1m,0.39044195129594483
AATSC1p,0.001089290875119395
AATSC1s,-0.1672302702476148
AATSC1v,1.4759514359896277
AATSC2Z,0.08616049530021655
AATSC2c,0.006885203520209496
AATSC2d,-0.02891460843972474
AATSC2i,0.10313003517732752
AATSC2m,0.3262410034602074
AATSC2p,-0.0024322435227603374
AATSC2s,0.3226267969437041
AATSC2v,-1.4397755205500185
AATSC3Z,-0.5506406060039276
AATSC3c,-0.003376257892749629
AATSC3d,-0.02858567910471023
AATSC3i,-0.12449843594197293
AATSC3m,-2.5578638402069886
AATSC3p,-0.011263450574884185
AATSC3s,-0.11541587723825322
AATSC3v,-2.002074884210526
AATSC4Z,-0.46356140495413845
AATSC4c,0.0005393127480869973
AATSC4d,-0.04139891250617893
AATSC4i,-0.07063957261414003
AATSC4m,-2.162482847905339
