DLiP-ID,C003BS
AATSC5s,-0.6959763071895428
AATSC5v,0.2338840846405208
AATSC6Z,-2.1512866015971603
AATSC6c,0.0014438464428458094
AATSC6d,-0.06826752440106479
AATSC6i,-0.10336578109074512
AATSC6m,-10.383742816271072
AATSC6p,-0.036122279322034115
AATSC6s,0.5053592995169083
AATSC6v,-14.17722482890951
AATSC7Z,0.9897959183673466
AATSC7c,0.0005416130313176824
AATSC7d,-0.01913265306122449
AATSC7i,-0.1541546459493166
AATSC7m,4.56182724022109
AATSC7p,-0.02536446533069514
AATSC7s,0.2409887566137568
AATSC7v,-0.10122770695561945
AATSC8Z,0.5102040816326529
AATSC8c,0.00046994623353441756
AATSC8d,0.06144440534834626
AATSC8i,-0.14876089338785603
AATSC8m,2.470584199551372
AATSC8p,-0.010859676049065398
AATSC8s,-0.2705340038314176
AATSC8v,1.6546859347126455
ATS0are,180.66490000000002
ATS1are,186.975
ATS2are,295.80199999999996
ATS3are,367.45799999999997
ATS4are,351.76399999999995
ATS5are,334.498
ATS6are,293.45300000000003
ATS7are,243.284
ATS8are,176.11
ATSC0dv,115.71428571428575
ATSC0pe,3.946896428571427
ATSC0se,2.8569547142857132
ATSC1dv,17.36734693877552
ATSC1pe,-0.26481058673469443
ATSC1se,-0.23227109693877546
ATSC2dv,-8.95918367346938
ATSC2pe,0.44577729591836673
ATSC2se,0.5032296836734691
ATSC3dv,-18.265306122448987
ATSC3pe,0.12947525510204172
ATSC3se,0.3594175204081634
ATSC4dv,1.5714285714285738
ATSC4pe,-0.040957142857143664
ATSC4se,-0.4155595714285717
ATSC5dv,-54.12244897959184
ATSC5pe,-1.988939923469389
ATSC5se,-1.5329309438775474
ATSC6dv,-29.102040816326532
ATSC6pe,0.05473801020408268
ATSC6se,0.6974505408163271
ATSC7dv,27.14285714285713
ATSC7pe,0.7461160714285728
ATSC7se,0.29530378571428206
ATSC8dv,7.7959183673469346
ATSC8pe,-0.23505701530612202
ATSC8se,-0.3802588112244904
AXp-0dv,0.5315783945077175
AXp-1dv,0.2860815186725296
AXp-2dv,0.15042574395448755
AXp-3dv,0.08012520933976457
AXp-4dv,0.04319043986630964
AXp-5dv,0.023596875889846727
AXp-6dv,0.011989338086086394
AXp-7dv,0.0067065177293126445
BertzCT,542.8020350046863
ECIndex,246
ETA_eta,9.157158146906921
GATS1dv,0.5431034482758619
GATS1pe,0.6910641487688821
GATS1se,0.7235442074550265
GATS2dv,0.84963768115942
GATS2pe,0.6283588728985229
GATS2se,0.5767727130918527
GATS3dv,1.0318965517241376
GATS3pe,0.8853610707845868
GATS3se,0.8325014098730127
GATS4dv,0.995833333333333
GATS4pe,0.9467203435610801
GATS4se,1.0180983292749828
GATS5dv,1.3428104575163393
GATS5pe,1.5000505396565447
GATS5se,1.5844079509106264
GATS6dv,1.0753623188405792
GATS6pe,1.0126269508163364
GATS6se,0.8973378223042945
GATS7dv,0.7555555555555553
GATS7pe,0.6302592181379402
GATS7se,0.5893934615594438
GATS8dv,1.0339080459770111
GATS8pe,1.2580382185304355
GATS8se,1.3149576347878371
LogEE_A,3.7489519637073396
LogEE_D,63.918261268014234
MATS1dv,0.14491272882077483
MATS1pe,-0.06477980656935087
MATS1se,-0.07849678108199977
MATS2dv,-0.04712828770799779
MATS2pe,0.06874837147970608
MATS2se,0.10721686240430235
MATS3dv,-0.07620263942103023
MATS3pe,0.015836568477963987
MATS3se,0.060733166520394725
MATS4dv,0.006790123456790132
MATS4pe,-0.005188525161270578
MATS4se,-0.07272771411997488
MATS5dv,-0.25679012345679003
MATS5pe,-0.2766647254541612
MATS5se,-0.2945825992445518
MATS6dv,-0.15308641975308637
MATS6pe,0.00844176922877505
MATS6se,0.14859707424777416
MATS7dv,0.15637860082304517
MATS7pe,0.12602578336866882
MATS7se,0.06890875430813703
MATS8dv,0.06504895700297994
MATS8pe,-0.05750128109324775
MATS8se,-0.12850971581306242
MAXaaCH,1.8264647633744855
MAXaasC,0.5535544217687076
MAXaasN,1.4282407407407407
MAXdssC,-0.16958333333333298
MDEC-22,11.030898612514047
MDEC-23,12.257445546198474
MDEC-33,2.701599969404812
MDEO-11,0.7211247851537042
MINaaCH,1.5875925925925924
MINaasC,0.3875925925925927
MINaasN,1.4282407407407407
MINdssC,-0.9691558536995044
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,219.24512375666797
SpAbs_A,21.620358495470928
SpAbs_D,127.83652253602848
SpMAD_A,1.2717857938512311
SpMAD_D,7.519795443295794
SpMax_A,2.3819772440797733
SpMax_D,63.918261268014234
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,59.3
TpiPC10,7.56221847732298
VAdjMat,5.169925001442312
VE1_DzZ,4.0634104628273136
VE1_Dzi,4.06185607058309
VE1_Dzm,4.063403105927387
VE1_Dzp,4.0449441309662575
VE1_Dzv,4.055566242998872
VE2_DzZ,0.23902414487219492
VE2_Dzi,0.23893271003429942
VE2_Dzm,0.2390237121133757
VE2_Dzp,0.23793789005683869
VE2_Dzv,0.23856272017640426
VE3_DzZ,1.9326508875349753
VE3_Dzi,1.932268280452046
VE3_Dzm,1.932649077009887
VE3_Dzp,1.928095989602397
VE3_Dzv,1.9307185695709206
VR1_DzZ,79.94910985315362
VR1_Dzi,80.09556667120701
VR1_Dzm,79.94996808714583
VR1_Dzp,81.33742052497368
VR1_Dzv,80.61449278689611
VR2_DzZ,4.702888814891389
VR2_Dzi,4.711503921835707
VR2_Dzm,4.702939299243873
VR2_Dzp,4.784554148527864
VR2_Dzv,4.742028987464477
VR3_DzZ,4.912018556485951
VR3_Dzi,4.913848756179129
VR3_Dzm,4.912029291181902
VR3_Dzp,4.929234438780889
VR3_Dzv,4.92030669566246
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.04303314829119352
Xch-6dv,0.0840206200730852
Xch-7dv,0.06600893013437603
Xpc-4dv,0.6874927057591366
Xpc-5dv,0.9190496865921174
Xpc-6dv,1.0101415002160403
Zagreb1,84.0
Zagreb2,96.0
fragCpx,52.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,18
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.452317857142858
AATS1are,6.447413793103448
AATS2are,6.430478260869564
AATS3are,6.335482758620689
AATS4are,6.281499999999999
AATS5are,6.55878431372549
AATS6are,6.379413043478261
AATS7are,5.79247619047619
AATS8are,6.0727586206896556
AATSC0dv,4.132653061224491
AATSC0pe,0.14096058673469383
AATSC0se,0.10203409693877548
AATSC1dv,0.5988740323715697
AATSC1pe,-0.00913139954257567
AATSC1se,-0.008009348170302601
AATSC2dv,-0.19476486246672564
AATSC2pe,0.00969081078083406
AATSC2se,0.010939775732031937
AATSC3dv,-0.3149190710767067
AATSC3pe,0.002232331984517961
AATSC3se,0.006196853800140748
AATSC4dv,0.02806122448979596
AATSC4pe,-0.0007313775510204226
AATSC4se,-0.007420706632653066
AATSC5dv,-1.0612244897959184
AATSC5pe,-0.038998822028811546
AATSC5se,-0.030057469487795047
AATSC6dv,-0.6326530612244898
AATSC6pe,0.0011899567435670146
AATSC6se,0.015161968278615805
AATSC7dv,0.6462585034013603
AATSC7pe,0.017764668367346973
AATSC7se,0.007031042517006716
AATSC8dv,0.26882477128782534
AATSC8pe,-0.008105414320900759
AATSC8se,-0.013112372800844497
AETA_eta,0.5386563615827601
ATSC0are,4.312296428571428
ATSC1are,-0.3205427295918374
ATSC2are,0.5514808673469381
ATSC3are,0.3958431122448976
ATSC4are,-0.2636035714285717
ATSC5are,-2.26649349489796
ATSC6are,0.41096658163265315
ATSC7are,0.6893732142857165
ATSC8are,-0.36898201530612196
BCUTZ-1h,8.029023904839205
BCUTZ-1l,5.693021397380964
BCUTc-1h,0.4574416751088378
BCUTc-1l,-0.4420229194601257
BCUTd-1h,3.2158441983560113
BCUTd-1l,0.9727428258480386
BCUTi-1h,14.550888013738295
BCUTi-1l,10.953486136258643
BCUTm-1h,16.014422355205063
BCUTm-1l,11.70438102887354
BCUTp-1h,1.9859714208980812
BCUTp-1l,0.741538012343743
BCUTs-1h,7.009369392465449
BCUTs-1l,1.4293215461795328
BCUTv-1h,20.8923971504609
BCUTv-1l,14.700688738256499
BalabanJ,1.8952856968090477
Diameter,9
ETA_beta,23.5
GATS1are,0.7086667359495828
GATS2are,0.6254563677486042
GATS3are,0.8589346989093252
GATS4are,0.9708551459572003
GATS5are,1.5366617963843963
GATS6are,0.9710726825560114
GATS7are,0.6079964023146434
GATS8are,1.268425693086904
HybRatio,0.07692307692307693
Lipinski,True
LogEE_Dt,109.62256187833398
MATS1are,-0.071769076441304
MATS2are,0.07784344415357937
MATS3are,0.04431436429340118
MATS4are,-0.030564175700219427
MATS5are,-0.28855840278125916
MATS6are,0.05800936358900587
MATS7are,0.10657480311700049
MATS8are,-0.08261456591354184
MAXssCH2,-0.207433626228269
MINssCH2,-0.207433626228269
NsssssAs,0
RotRatio,0.2222222222222222
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,59.9187925373898
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,98.4238696061617
SpAD_Dzi,97.01790582193766
SpAD_Dzm,98.43908801931948
SpAD_Dzp,128.10707880282177
SpAD_Dzv,116.1988464502428
SpAbs_Dt,219.245123756668
SpDiam_A,4.68872088664891
SpDiam_D,93.69068498837728
SpMAD_Dt,12.896771985686351
SpMax_Dt,109.62256187833398
SsssssAs,0
VE1_Dzpe,4.06341528706826
VE1_Dzse,4.063405811525834
VE2_Dzpe,0.2390244286510741
VE2_Dzse,0.2390238712662255
VE3_Dzpe,1.9326520747736573
VE3_Dzse,1.9326497428551097
VMcGowan,169.79999999999976
VR1_Dzpe,79.94498359277506
VR1_Dzse,79.95007983148595
VR2_Dzpe,4.702646093692651
VR2_Dzse,4.70294587244035
VR3_Dzpe,4.911966944068125
VR3_Dzse,4.912030688859283
mZagreb1,5.805555555555555
mZagreb2,3.833333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,22
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15401058673469387
AATSC1are,-0.011053197572132323
AATSC2are,0.011988714507542133
AATSC3are,0.006824881245601683
AATSC4are,-0.0047072066326530665
AATSC5are,-0.04444104891956784
AATSC6are,0.00893405612244898
AATSC7are,0.016413647959183725
AATSC8are,-0.012723517769176618
AETA_beta,1.3823529411764706
BCUTdv-1h,6.023221365730393
BCUTdv-1l,1.9916383755132634
BCUTpe-1h,3.501122829244319
BCUTpe-1l,2.242209631159523
BCUTse-1h,3.714036289382929
BCUTse-1l,2.438214708745003
ETA_alpha,7.8999999999999995
ETA_dBeta,2.5
ETA_eta_B,0.2326730120210403
ETA_eta_F,16.03940239469876
ETA_eta_L,3.1160895101885124
ETA_eta_R,25.196560541605685
ETA_psi_1,0.541095890410959
LabuteASA,98.119733528644
LogEE_DzZ,49.26445581148421
LogEE_Dzi,48.55275597820957
LogEE_Dzm,49.27191441647023
LogEE_Dzp,63.35213922832499
LogEE_Dzv,57.83183944940066
PEOE_VSA1,9.67362704263206
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,12.13273413692322
PEOE_VSA8,11.760295063310071
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,97.88998517426805
SpAD_Dzse,98.50179305525046
SpAbs_DzZ,97.63605448011131
SpAbs_Dzi,96.3608598133266
SpAbs_Dzm,97.65353191716221
SpAbs_Dzp,130.46934306784925
SpAbs_Dzv,117.17998696121882
SpDiam_Dt,162.52096391672
SpMAD_DzZ,5.789639388597747
SpMAD_Dzi,5.706935636584568
SpMAD_Dzm,5.790534589371735
SpMAD_Dzp,7.535710517813046
SpMAD_Dzv,6.835226261778988
SpMax_DzZ,49.26445581148421
SpMax_Dzi,48.55275597820957
SpMax_Dzm,49.27191441647023
SpMax_Dzp,63.35213922832499
SpMax_Dzv,57.83183944940066
VE1_Dzare,4.063604272091207
VE2_Dzare,0.23903554541712982
VE3_Dzare,1.932698582603891
VR1_Dzare,79.91841279777186
VR2_Dzare,4.7010831057512865
VR3_Dzare,4.911634525317519
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46470588235294114
AETA_dBeta,0.14705882352941177
AETA_eta_B,0.013686647765943546
AETA_eta_F,0.9434942585116919
AETA_eta_L,0.18329938295226544
AETA_eta_R,1.482150620094452
BCUTare-1h,3.555073300099119
BCUTare-1l,2.1923713369141615
ETA_beta_s,10.5
ETA_dPsi_A,0.172904109589041
ETA_dPsi_B,0.0
ETA_eta_BR,0.4046730120210403
ETA_eta_FL,5.065451040163543
ETA_eta_RL,8.181540550352056
LogEE_Dzpe,49.000130646029554
LogEE_Dzse,49.302999315493985
PEOE_VSA10,6.544756405912575
PEOE_VSA11,0.0
PEOE_VSA12,5.783244946364939
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,21.42617727694885
SlogP_VSA3,11.339293589984397
SlogP_VSA4,0.0
SlogP_VSA5,16.051916670617278
SlogP_VSA6,48.661413050844345
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,97.04722971958316
SpAbs_Dzpe,97.0629142908351
SpAbs_Dzse,97.72025123721909
SpDiam_DzZ,74.0492411153779
SpDiam_Dzi,72.86034574043494
SpDiam_Dzm,74.05942465288271
SpDiam_Dzp,94.44140018728075
SpDiam_Dzv,86.50039745083521
SpMAD_Dzpe,5.758234422015768
SpMAD_Dzse,5.794223120897086
SpMax_Dzpe,49.000130646029554
SpMax_Dzse,49.302999315493985
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6176470588235294
AETA_eta_BR,0.023804294824767074
AETA_eta_FL,0.2979677082449143
AETA_eta_RL,0.48126709119717975
DetourIndex,905
EState_VSA1,5.969305287951849
EState_VSA2,12.328001352277514
EState_VSA3,11.257379486545457
EState_VSA4,0.0
EState_VSA5,4.567099647791355
EState_VSA6,42.595045982382736
EState_VSA7,6.06636706846161
EState_VSA8,0.0
EState_VSA9,5.106527394840706
ETA_beta_ns,13.0
ETA_shape_p,0.12658227848101267
ETA_shape_x,0.0
ETA_shape_y,0.3037974683544304
GhoseFilter,True
LogEE_Dzare,48.584956660355445
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,96.127102711125
SpDiam_Dzpe,73.66256204282827
SpDiam_Dzse,74.10536691077506
SpMAD_Dzare,5.708660571740186
SpMax_Dzare,48.584956660355445
TopoPSA(NO),59.3
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4282407407407407
VSA_EState9,44.73842592592594
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7647058823529411
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03529411764705886
FilterItLogS,-1.823159334451137
SpDiam_Dzare,73.07750925274453
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6392857142857143
ETA_epsilon_2,0.8588235294117644
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.5500000000000003
ETA_epsilon_5,0.8277777777777776
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.20051020408163234
ETA_dEpsilon_B,0.08928571428571408
ETA_dEpsilon_C,-0.11122448979591826
ETA_dEpsilon_D,0.031045751633986818
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7058823529411765
MDEDescriptor,"0.0,0.0,0.0,0.0,11.030898612514047,12.257445546198474,0.0,2.701599969404812,0.0,0.0,0.7211247851537042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,33.720723
BCUTDescriptor,"11.850000000000001,15.99692597988064,-0.330584839427313,0.2739318989841579,3.989842576571728,9.78629293830024"
BPolDescriptor,15.921276999999998
TPSADescriptor,59.3
ALOGPDescriptor,"2.2812999999999994,5.204329689999997,62.2511"
XLogPDescriptor,2.072
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,229.0738933
ChiPathDescriptor,"12.25071237662706,8.181540550352056,7.241593888954353,5.560771433703144,4.665390203057564,3.257335775832893,1.9574315504222881,1.1931291392074674,9.036832706631197,5.149467336105532,3.6102178549077015,2.403756280192937,1.6412367149197662,0.9438750355938689,0.44360550918519653,0.23472812052594258"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.25343678769327627,0.26247570177371304,0.0,0.0,0.04303314829119352,0.0840206200730852,0.06600893013437605"
AtomCountDescriptor,28
BondCountDescriptor,18
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.0701144770150262,0.0,0.24283384674075342,0.0,0.35475090743242443,0.0,0.05653881618809903,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,1,1,0,0,0"
ZagrebIndexDescriptor,84.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"34.041495865140824,2.002440933243578,10.77663054589476,7.3769356157388275,3.3996949301559334"
FractionalPSADescriptor,0.25886843387404024
WienerNumbersDescriptor,"525.0,22.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.1851333022376065,3.5916106820315763,4.590800158838425,0.6874927057591365,0.9190496865921173,0.9130448729583226"
FractionalCSP3Descriptor,0.07692307692307693
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"13.432098765432098,6.25,3.4844444444444442"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,569.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.07692307692307693
AutocorrelationDescriptorMass,"19.683387407899318,19.49482173093903,26.767564676792986,24.822842655777983,25.32119166055397"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.40698361645551845,-0.17229011410439832,-0.15299194632437949,0.23547289553639197,-0.04069512658490325"
EccentricConnectivityIndexDescriptor,246
AutocorrelationDescriptorPolarizability,"954.0837611699485,1097.3245211509402,1463.8236714406023,1305.2865512929682,1172.947719961609"
