DLiP-ID,C003BA
AATSC6c,0.024111571067937883
AATSC6d,-0.009496774193548392
AATSC6i,0.10011879416724855
AATSC6m,11.866935019819355
AATSC6p,0.0020302843942059828
AATSC6s,1.9307397849462367
AATSC6v,2.838927874829991
AATSC7Z,-2.0132923076923075
AATSC7c,-0.016079502063682753
AATSC7d,0.005292307692307688
AATSC7i,0.03967591135777439
AATSC7m,-9.064924232984616
AATSC7p,0.007887642118362216
AATSC7s,-1.1563487179487182
AATSC7v,0.5551254510292527
AATSC8Z,-3.439513043478261
AATSC8c,-0.008691900081661019
AATSC8d,-0.011965217391304352
AATSC8i,0.0957740996472628
AATSC8m,-15.905399582817394
AATSC8p,0.014466495220281952
AATSC8s,-1.4714434782608703
AATSC8v,-7.066993389947305
ATS0are,181.31980000000001
ATS1are,183.519
ATS2are,289.313
ATS3are,323.2939999999999
ATS4are,285.057
ATS5are,245.47190000000003
ATS6are,220.31899999999993
ATS7are,182.06299999999996
ATS8are,158.15999999999997
ATSC0dv,130.64
ATSC0pe,5.144023999999998
ATSC0se,4.006511359999999
ATSC1dv,24.814400000000003
ATSC1pe,0.3183190399999998
ATSC1se,0.16613250559999979
ATSC2dv,11.150399999999998
ATSC2pe,0.5771806399999996
ATSC2se,0.34446104959999974
ATSC3dv,-11.6176
ATSC3pe,1.0565558400000008
ATSC3se,1.0587485375999999
ATSC4dv,-35.9696
ATSC4pe,-2.790043360000001
ATSC4se,-2.301767430399999
ATSC5dv,16.0384
ATSC5pe,0.034221440000000714
ATSC5se,-0.02575651840000026
ATSC6dv,54.366399999999985
ATSC6pe,3.0709422399999986
ATSC6se,2.3308534335999997
ATSC7dv,-57.345600000000005
ATSC7pe,-2.3314969599999995
ATSC7se,-1.8123570943999987
ATSC8dv,-53.62879999999999
ATSC8pe,-1.8176140799999985
ATSC8se,-1.1611528511999993
AXp-0dv,0.5061656330587857
AXp-1dv,0.26491318933504293
AXp-2dv,0.13331845169397635
AXp-3dv,0.06988924030375118
AXp-4dv,0.03737052031893679
AXp-5dv,0.01892740655075816
AXp-6dv,0.00953083992231953
AXp-7dv,0.005650263159740498
BertzCT,528.6484666777518
ECIndex,280
ETA_eta,8.99574245225332
GATS1dv,0.416882566300815
GATS1pe,0.5889343260630799
GATS1se,0.6538642290380181
GATS2dv,0.705718937164877
GATS2pe,0.723197703094584
GATS2se,0.7748202775350271
GATS3dv,1.0403631619585187
GATS3pe,0.8942043613428269
GATS3se,0.8538193361231895
GATS4dv,1.1269099218855019
GATS4pe,1.2834348191600822
GATS4se,1.2905839163653887
GATS5dv,0.9313125127577059
GATS5pe,0.9658651151964559
GATS5se,0.9359830360412772
GATS6dv,0.6726191652015883
GATS6pe,0.5323458833007001
GATS6se,0.54351382709686
GATS7dv,1.413161241697678
GATS7pe,1.4572847428992737
GATS7se,1.4696776000155904
GATS8dv,1.469687691365585
GATS8pe,1.3799043063495071
GATS8se,1.3181349828017699
LogEE_A,3.7506146568269028
LogEE_D,71.2416784453559
MATS1dv,0.18263931414574408
MATS1pe,0.05950127759901585
MATS1se,0.03987079518630235
MATS2dv,0.05204397114393678
MATS2pe,0.06841714086756714
MATS2se,0.05242396850856639
MATS3dv,-0.048330626481003225
MATS3pe,0.11162761496345727
MATS3se,0.14361791648908329
MATS4dv,-0.1678864277926307
MATS4pe,-0.3307227865226744
MATS4se,-0.35030893456736845
MATS5dv,0.08525549431856841
MATS5pe,0.004619902412758842
MATS5se,-0.004464350529412026
MATS6dv,0.33560832032870425
MATS6pe,0.4814453281284545
MATS6se,0.4691663999095068
MATS7dv,-0.42207593386405395
MATS7pe,-0.43581134147119066
MATS7se,-0.4349547263751403
MATS8dv,-0.4462046380361564
MATS8pe,-0.38407042390565604
MATS8se,-0.31501786740168525
MAXaaCH,1.6992720143613
MAXaasC,0.5827831842613591
MAXddsN,-0.7050505479969762
MAXdssC,-0.5328703703703701
MAXssNH,2.5045672713529856
MDEC-22,4.408532732233348
MDEC-23,7.704602385302716
MDEC-33,2.1822472719434427
MDEN-23,0.19999999999999996
MDEO-11,0.7211247851537042
MDEO-12,1.2735464389463411
MDEO-22,0.16666666666666669
MINaaCH,1.1267911470143614
MINaasC,-0.46467721193415623
MINddsN,-0.7050505479969762
MINdssC,-0.5328703703703701
MINssNH,2.5045672713529856
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5357142857142858
SM1_Dzi,1.3161701003068016
SM1_Dzm,1.5313282524578438
SM1_Dzp,-6.447834958059396
SM1_Dzv,-2.633621646776986
SddssSe,0
SpAD_Dt,206.16405520986206
SpAbs_A,21.508634408554933
SpAbs_D,142.48335689071172
SpMAD_A,1.2652137887385255
SpMAD_D,8.381373934747753
SpMax_A,2.334344994677187
SpMax_D,71.2416784453559
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,98.52
TpiPC10,7.079342343381945
VAdjMat,5.169925001442312
VE1_DzZ,4.073738507298897
VE1_Dzi,4.07353365486585
VE1_Dzm,4.07372875145677
VE1_Dzp,4.039841408948251
VE1_Dzv,4.054982092929662
VE2_DzZ,0.23963167689993511
VE2_Dzi,0.2396196267568147
VE2_Dzm,0.2396311030268688
VE2_Dzp,0.23763772993813242
VE2_Dzv,0.23852835840762718
VE3_DzZ,1.9351893810676895
VE3_Dzi,1.9351390937005775
VE3_Dzm,1.935186986251775
VE3_Dzp,1.9268336870538945
VE3_Dzv,1.9305745225728568
VR1_DzZ,78.43567326206434
VR1_Dzi,78.46292097661866
VR1_Dzm,78.43668383757962
VR1_Dzp,80.78051073244896
VR1_Dzv,79.70715479207709
VR2_DzZ,4.613863133062608
VR2_Dzi,4.615465939801098
VR2_Dzm,4.613922578681154
VR2_Dzp,4.751794748967586
VR2_Dzv,4.688656164239829
VR3_DzZ,4.892907091027859
VR3_Dzi,4.893254420013953
VR3_Dzm,4.89291997507619
VR3_Dzp,4.922363983688578
VR3_Dzv,4.908987604373371
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07330440093790788
Xch-6dv,0.06179846864976636
Xch-7dv,0.05121742946219256
Xpc-4dv,0.48910653109094826
Xpc-5dv,0.5139744558532152
Xpc-6dv,0.41728389544931743
Zagreb1,84.0
Zagreb2,95.0
fragCpx,52.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,2
nBondsM,12
nBondsO,18
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,2
AATS0are,7.252792
AATS1are,7.058423076923077
AATS2are,7.056414634146341
AATS3are,7.028130434782607
AATS4are,6.952609756097561
AATS5are,6.8186638888888895
AATS6are,7.1070645161290305
AATS7are,7.002423076923075
AATS8are,6.876521739130434
AATSC0dv,5.225599999999999
AATSC0pe,0.20576095999999994
AATSC0se,0.16026045439999997
AATSC1dv,0.9544000000000001
AATSC1pe,0.012243039999999991
AATSC1se,0.006389711753846145
AATSC2dv,0.271960975609756
AATSC2pe,0.014077576585365844
AATSC2se,0.00840148901463414
AATSC3dv,-0.2525565217391304
AATSC3pe,0.022968605217391323
AATSC3se,0.023016272556521736
AATSC4dv,-0.8773073170731708
AATSC4pe,-0.06804983804878052
AATSC4se,-0.05614066903414632
AATSC5dv,0.4455111111111111
AATSC5pe,0.0009505955555555753
AATSC5se,-0.0007154588444444517
AATSC6dv,1.7537548387096769
AATSC6pe,0.09906265290322576
AATSC6se,0.07518882043870967
AATSC7dv,-2.2056
AATSC7pe,-0.08967295999999998
AATSC7se,-0.06970604209230764
AATSC8dv,-2.3316869565217386
AATSC8pe,-0.07902669913043471
AATSC8se,-0.05048490657391302
AETA_eta,0.5291613207207835
ATSC0are,5.810295999999998
ATSC1are,0.3510921599999997
ATSC2are,0.6221225599999997
ATSC3are,1.3453433599999995
ATSC4are,-3.289429439999999
ATSC5are,0.027793759999999612
ATSC6are,3.4693769599999995
ATSC7are,-2.66817184
ATSC8are,-1.8737203199999988
BCUTZ-1h,8.055020111753887
BCUTZ-1l,5.7495565810247475
BCUTc-1h,0.5540052807479756
BCUTc-1l,-0.536011906729553
BCUTd-1h,3.149679755323549
BCUTd-1l,0.9727863738056169
BCUTi-1h,14.59480055779559
BCUTi-1l,11.010787922774046
BCUTm-1h,16.028269301426587
BCUTm-1l,11.76148939548924
BCUTp-1h,1.9426318949866406
BCUTp-1l,0.6685765906259462
BCUTs-1h,8.00193631247453
BCUTs-1l,1.434515839397667
BCUTv-1h,20.837694386554958
BCUTv-1l,14.651507128260356
BalabanJ,1.6725601845321512
Diameter,10
ETA_beta,23.0
GATS1are,0.6141405638436427
GATS2are,0.7414071713302075
GATS3are,0.8762391271722084
GATS4are,1.2953556927220229
GATS5are,0.9538010914877084
GATS6are,0.5297559211574453
GATS7are,1.4638761684695318
GATS8are,1.3442224690071913
HybRatio,0.1
Lipinski,True
LogEE_Dt,103.08202760493103
MATS1are,0.05810179298690036
MATS2are,0.06528807213784699
MATS3are,0.1258395216982435
MATS4are,-0.3452061062872847
MATS5are,0.0033218999896428613
MATS6are,0.4815390894304336
MATS7are,-0.4415523488224777
MATS8are,-0.3505247446496925
MAXssCH2,0.1947727702191988
MINssCH2,0.1947727702191988
NsssssAs,0
RotRatio,0.2222222222222222
SM1_Dzpe,1.6159730722154224
SM1_Dzse,1.5229999873188609
SMR_VSA1,18.552150106996187
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,52.16344437599995
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,105.27195394660404
SpAD_Dzi,103.57992429481914
SpAD_Dzm,105.31084029796011
SpAD_Dzp,174.2903118518162
SpAD_Dzv,149.46453117411295
SpAbs_Dt,206.16405520986203
SpDiam_A,4.506123811530241
SpDiam_D,110.00912923468485
SpMAD_Dt,12.127297365286003
SpMax_Dt,103.08202760493103
SsssssAs,0
VE1_Dzpe,4.073943329303958
VE1_Dzse,4.073705744724718
VE2_Dzpe,0.239643725253174
VE2_Dzse,0.23962974968968928
VE3_Dzpe,1.9352396584371823
VE3_Dzse,1.935181338650174
VMcGowan,153.54999999999984
VR1_Dzpe,78.41513129195654
VR1_Dzse,78.43890460925711
VR2_Dzpe,4.6126547818797965
VR2_Dzse,4.6140532123092415
VR3_Dzpe,4.892645160969117
VR3_Dzse,4.892948287596953
mZagreb1,5.805555555555555
mZagreb2,3.8055555555555554
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,20
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.23241183999999993
AATSC1are,0.013503544615384604
AATSC2are,0.015173720975609747
AATSC3are,0.029246594782608687
AATSC4are,-0.08022998634146339
AATSC5are,0.0007720488888888781
AATSC6are,0.11191538580645159
AATSC7are,-0.10262199384615384
AATSC8are,-0.08146610086956517
AETA_beta,1.3529411764705883
BCUTdv-1h,7.0041194411601975
BCUTdv-1l,1.9899856386487493
BCUTpe-1h,3.5542298941040498
BCUTpe-1l,2.2976509249248176
BCUTse-1h,3.758167231722282
BCUTse-1l,2.493530467196694
ETA_alpha,7.466666666666666
ETA_dBeta,0.0
ETA_eta_B,0.24950976442664796
ETA_eta_F,15.452004800829895
ETA_eta_L,3.099055040510176
ETA_eta_R,24.447747253083215
ETA_psi_1,0.45161290322580644
LabuteASA,95.17140008865948
LogEE_DzZ,52.72631310775581
LogEE_Dzi,51.86738391801586
LogEE_Dzm,52.74549828147758
LogEE_Dzp,86.6602591029806
LogEE_Dzv,74.57734666665783
PEOE_VSA1,14.151090478113026
PEOE_VSA2,14.908855452837393
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,18.19910120538483
PEOE_VSA8,0.0
PEOE_VSA9,18.874286470013242
SM1_Dzare,1.799906933457422
SpAD_Dzpe,104.13815958005767
SpAD_Dzse,105.44072825297367
SpAbs_DzZ,103.91691192979732
SpAbs_Dzi,102.41859773572492
SpAbs_Dzm,103.95966831049725
SpAbs_Dzp,179.76835316402057
SpAbs_Dzv,151.78831498009262
SpDiam_Dt,151.7119992033766
SpMAD_DzZ,6.1924678792120025
SpMAD_Dzi,6.092936723224655
SpMAD_Dzm,6.1947553116447125
SpMAD_Dzp,10.252371285400953
SpMAD_Dzv,8.792031245536055
SpMax_DzZ,52.72631310775581
SpMax_Dzi,51.86738391801586
SpMax_Dzm,52.74549828147758
SpMax_Dzp,86.6602591029806
SpMax_Dzv,74.57734666665783
VE1_Dzare,4.074318428738995
VE2_Dzare,0.23966578992582324
VE3_Dzare,1.9353317270148596
VR1_Dzare,78.37296409785361
VR2_Dzare,4.610174358697272
VR3_Dzare,4.8921072732549415
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.43921568627450974
AETA_dBeta,0.0
AETA_eta_B,0.014677044966273409
AETA_eta_F,0.9089414588723468
AETA_eta_L,0.182297355324128
AETA_eta_R,1.4381027795931303
BCUTare-1h,3.6085341783727047
BCUTare-1l,2.248083094067385
ETA_beta_s,11.5
ETA_dPsi_A,0.26238709677419353
ETA_dPsi_B,0.0
ETA_eta_BR,0.42150976442664795
ETA_eta_FL,5.065648757436271
ETA_eta_RL,8.164703797946448
LogEE_Dzpe,52.164137029570924
LogEE_Dzse,52.809952361035
PEOE_VSA10,10.683558467692112
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,10.830490778169176
SlogP_VSA3,6.544756405912575
SlogP_VSA4,10.114318268765572
SlogP_VSA5,16.315032021820706
SlogP_VSA6,39.362933143592194
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,102.17834028369384
SpAbs_Dzpe,102.71230098692644
SpAbs_Dzse,104.09690473475118
SpDiam_DzZ,83.60206395457394
SpDiam_Dzi,82.01252644528249
SpDiam_Dzm,83.6314751582391
SpDiam_Dzp,133.57909495567586
SpDiam_Dzv,117.05179979379878
SpMAD_Dzpe,6.125774092944569
SpMAD_Dzse,6.202395779586687
SpMax_Dzpe,52.164137029570924
SpMax_Dzse,52.809952361035
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6764705882352942
AETA_eta_BR,0.02479469202509694
AETA_eta_FL,0.29797933867272186
AETA_eta_RL,0.48027669399684986
DetourIndex,845
EState_VSA1,16.714672980030183
EState_VSA2,12.305003824787018
EState_VSA3,5.760247418874442
EState_VSA4,6.06636706846161
EState_VSA5,12.329530064100666
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,8.834301874106695
ETA_beta_ns,11.5
ETA_shape_p,0.13392857142857145
ETA_shape_x,0.0
ETA_shape_y,0.32142857142857145
GhoseFilter,True
LogEE_Dzare,51.1950470202856
SlogP_VSA10,5.884182201861009
SlogP_VSA11,0.0
SpAbs_Dzare,100.59018710711378
SpDiam_Dzpe,82.70562497286188
SpDiam_Dzse,83.7348337390047
SpMAD_Dzare,6.0104906049231674
SpMax_Dzare,51.1950470202856
TopoPSA(NO),98.52
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,9.744673563869991
VSA_EState9,40.92199310279668
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6764705882352942
EState_VSA10,14.908855452837393
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.060784313725490244
FilterItLogS,-3.004753477949648
SpDiam_Dzare,81.19036298098077
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7573333333333335
ETA_epsilon_2,0.972549019607843
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.6464646464646467
ETA_epsilon_5,0.9351851851851851
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.3185578231292515
ETA_dEpsilon_B,0.11086868686868678
ETA_dEpsilon_C,-0.20768913626056473
ETA_dEpsilon_D,0.03736383442265789
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.0,0.0,0.0,0.0,4.408532732233348,7.704602385302716,0.0,2.1822472719434427,0.0,0.0,0.7211247851537042,1.2735464389463411,0.16666666666666669,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,29.144344
BCUTDescriptor,"11.993789502380166,16.001692217367808,-0.33000386922594666,0.2550952667048328,3.4774032130233072,8.050520625926262"
BPolDescriptor,15.451656
TPSADescriptor,98.52
ALOGPDescriptor,"2.1358999999999995,4.562068809999998,51.4628"
XLogPDescriptor,0.5979999999999999
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,236.04332142
ChiPathDescriptor,"12.25071237662706,8.164703797946448,7.282345383756073,5.766295676263134,4.208382054106231,2.5665693907393807,1.9191051496220641,0.97120667309598,8.433958070176677,4.767559551482315,3.1723376147194875,2.030979869631075,1.245195149358603,0.5988845363484596,0.30979484437420823,0.14598991215241772"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.23814483610392012,0.36368916137902285,0.0,0.0,0.07330440093790788,0.06884438443000648,0.051187564175927514"
AtomCountDescriptor,25
BondCountDescriptor,18
SmallRingDescriptor,"2,2,2,2,0,0,2,0,0,0,0"
ChiClusterDescriptor,"1.1064930722941142,0.0,0.2845177968644246,0.0,0.2766232680735285,0.0,0.012028130608117204,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,0,1,0,0,0"
ZagrebIndexDescriptor,84.0
LargestChainDescriptor,11
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"33.917442824837224,1.9951436955786601,19.46790752405014,13.43176786347848,6.036139660571661"
FractionalPSADescriptor,0.417381010431979
WienerNumbersDescriptor,"586.0,19.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4504207030064,2.838692582064636,2.9965580967801353,0.46507461639695463,0.5133238983553854,0.3674602759033233"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.432098765432098,6.25,3.728894173602854"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,404.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"21.59230578025769,21.265928879337388,29.368765823408587,24.423425942008112,20.819737460095304"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.515658909165649,-0.23290445113847874,-0.14085991414891452,0.32943918325304067,-0.29619529024132313"
EccentricConnectivityIndexDescriptor,280
AutocorrelationDescriptorPolarizability,"724.014406074463,818.4024092209627,1061.6467882608795,805.8075002884518,715.3889833615722"
