DLiP-ID,C100PT
AATSC5m,-1.0158519265432095
AATSC5p,-0.00375525156745001
AATSC5s,-0.03172827258475406
AATSC5v,-0.766405809667038
AATSC6Z,0.07670512042096736
AATSC6c,-0.000814018055087006
AATSC6d,-0.04032584497065372
AATSC6i,0.050254435934635265
AATSC6m,0.3645099281015986
AATSC6p,0.005738889307766375
AATSC6s,0.08547562627898084
AATSC6v,0.9413893710044982
AATSC7Z,-0.728395061728395
AATSC7c,0.00023435674592420157
AATSC7d,-0.06386514719848052
AATSC7i,0.4722720839371144
AATSC7m,-3.438351458808168
AATSC7p,0.010771069129086529
AATSC7s,0.007524796876648726
AATSC7v,-0.5417512785988452
AATSC8Z,-0.09283950617283944
AATSC8c,0.0012776836684872078
AATSC8d,-0.08061728395061728
AATSC8i,0.10991968712954614
AATSC8m,-0.4410456232098784
AATSC8p,-0.0003066211775400097
AATSC8s,0.007156207133058976
AATSC8v,0.27371717901419396
ATS0are,223.95960000000002
ATS1are,244.0498
ATS2are,386.01390000000004
ATS3are,460.34099999999995
ATS4are,439.28799999999995
ATS5are,436.735
ATS6are,379.20189999999997
ATS7are,317.8658
ATS8are,295.17999999999995
ATSC0dv,140.22222222222226
ATSC0pe,3.3507638888888867
ATSC0se,1.951083555555555
ATSC1dv,53.32098765432099
ATSC1pe,0.6489770061728406
ATSC1se,0.36106469135802477
ATSC2dv,20.012345679012345
ATSC2pe,0.0639306327160502
ATSC2se,-0.11220602469135786
ATSC3dv,-22.01234567901235
ATSC3pe,-1.0615563271604933
ATSC3se,-0.795326419753086
ATSC4dv,-20.987654320987655
ATSC4pe,-0.3126492283950607
ATSC4se,-0.13166558024691338
ATSC5dv,-7.320987654320989
ATSC5pe,-0.4208575617283946
ATSC5se,-0.24102735802469116
ATSC6dv,-5.098765432098766
ATSC6pe,0.12110007716049413
ATSC6se,0.1110490864197532
ATSC7dv,-21.4320987654321
ATSC7pe,-0.38511172839506114
ATSC7se,-0.06149002469135796
ATSC8dv,-17.75308641975308
ATSC8pe,-0.15319984567901324
ATSC8se,-0.09486316049382734
AXp-0dv,0.5500164489253127
AXp-1dv,0.29001395369571
AXp-2dv,0.14597900753807697
AXp-3dv,0.07557114905100598
AXp-4dv,0.03986688317747168
AXp-5dv,0.02094644955872641
AXp-6dv,0.010359649736825127
AXp-7dv,0.005406572090296539
BertzCT,832.4253818881766
ECIndex,463
ETA_eta,12.925424443162148
GATS1dv,0.42366961381266155
GATS1pe,0.585436025869112
GATS1se,0.657069973965104
GATS2dv,0.8286027902626586
GATS2pe,0.94290953283564
GATS2se,1.0909659566572614
GATS3dv,1.0827408232321067
GATS3pe,1.2474958928172335
GATS3se,1.3956701373963871
GATS4dv,1.0322900158478605
GATS4pe,1.0339209550061141
GATS4se,1.0186929177587472
GATS5dv,1.0625990491283674
GATS5pe,1.137382437669686
GATS5se,1.1201293731255428
GATS6dv,1.067976929671871
GATS6pe,1.0706770708226214
GATS6se,1.0503126322206768
GATS7dv,1.051216018529806
GATS7pe,0.9870582195984777
GATS7se,0.8476742395380596
GATS8dv,1.0108954041204434
GATS8pe,0.8400591904830987
GATS8se,0.7779454630110949
LogEE_A,4.018548128703632
LogEE_D,108.11151804547634
MATS1dv,0.3602468929852364
MATS1pe,0.18348661440341066
MATS1se,0.17531862516893004
MATS2dv,0.08422748174898025
MATS2pe,0.011259985777921684
MATS2se,-0.03394008873152684
MATS3dv,-0.07636955497494323
MATS3pe,-0.15412390276745422
MATS3se,-0.19830803988575688
MATS4dv,-0.07697532261716096
MATS4pe,-0.04798638074118363
MATS4se,-0.03470570329564689
MATS5dv,-0.026850803712927324
MATS5pe,-0.06459453394008116
MATS5se,-0.06353235187246052
MATS6dv,-0.02145956197552674
MATS6pe,0.021329135792989663
MATS6se,0.033590137936075605
MATS7dv,-0.10581494575155428
MATS7pe,-0.07956866577496195
MATS7se,-0.021818654036011076
MATS8dv,-0.09115689381933434
MATS8pe,-0.03291902758492073
MATS8se,-0.03500694542838654
MAXaaCH,1.9371836419753086
MAXaasC,0.8760535031914003
MAXaasN,1.691369992441421
MAXsCH3,1.946851878252214
MDEC-12,1.7705629458052392
MDEC-13,0.7656084466772479
MDEC-22,12.51920454857255
MDEC-23,16.36915537874887
MDEC-33,2.9398657698051562
MDEN-12,0.3086066999241838
MDEN-13,0.14285714285714285
MDEN-22,1.0
MDEN-23,1.4142135623730951
MINaaCH,1.7633756980753734
MINaasC,0.6022158878345751
MINaasN,1.691369992441421
MINsCH3,1.946851878252214
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8214285714285716
SM1_Dzi,1.0741325277088927
SM1_Dzm,0.8192662930274439
SM1_Dzp,-3.1550215370664243
SM1_Dzv,-1.6762929910317408
SddssSe,0
SpAD_Dt,364.9894582441668
SpAbs_A,29.077736047830303
SpAbs_D,216.22303609095252
SpMAD_A,1.3217152749013774
SpMAD_D,9.82831982231603
SpMax_A,2.4026465637313277
SpMax_D,108.11151804547634
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,63.730000000000004
TpiPC10,8.80333032105823
VAdjMat,5.584962500721156
VE1_DzZ,4.606742334289515
VE1_Dzi,4.599760467180338
VE1_Dzm,4.6067349147567915
VE1_Dzp,4.587473035076109
VE1_Dzv,4.604276003066719
VE2_DzZ,0.20939737883134157
VE2_Dzi,0.2090800212354699
VE2_Dzm,0.20939704157985417
VE2_Dzp,0.2085215015943686
VE2_Dzv,0.20928527286666904
VE3_DzZ,2.315978315578682
VE3_Dzi,2.314461590151407
VE3_Dzm,2.3159767049961575
VE3_Dzp,2.3117866958151194
VE3_Dzv,2.3154427979645797
VR1_DzZ,121.87851378674333
VR1_Dzi,122.42233950575408
VR1_Dzm,121.87902267437853
VR1_Dzp,122.98964112985618
VR1_Dzv,121.96296914161093
VR2_DzZ,5.53993244485197
VR2_Dzi,5.564651795716094
VR2_Dzm,5.539955576108115
VR2_Dzp,5.590438233175281
VR2_Dzv,5.543771324618678
VR3_DzZ,5.591482120337389
VR3_Dzi,5.595934226091065
VR3_Dzm,5.591486295696581
VR3_Dzp,5.60055749373366
VR3_Dzv,5.592174827396339
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.0878098198871157
Xpc-4dv,0.8339155480616458
Xpc-5dv,1.054884319109272
Xpc-6dv,1.1952876087193782
Zagreb1,112.0
Zagreb2,130.0
fragCpx,114.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,0
nBondsM,18
nBondsO,24
nBondsS,20
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.221100000000001
AATS1are,6.422363157894737
AATS2are,6.328096721311476
AATS3are,6.220824324324323
AATS4are,6.275542857142857
AATS5are,6.239071428571429
AATS6are,6.216424590163934
AATS7are,6.112803846153846
AATS8are,5.903599999999999
AATSC0dv,3.8950617283950626
AATSC0pe,0.09307677469135796
AATSC0se,0.054196765432098754
AATSC1dv,1.403183885640026
AATSC1pe,0.017078342267706333
AATSC1se,0.009501702404158546
AATSC2dv,0.3280712406395466
AATSC2pe,0.0010480431592795115
AATSC2se,-0.001839443027727178
AATSC3dv,-0.29746413079746414
AATSC3pe,-0.0143453557724391
AATSC3se,-0.010747654320987649
AATSC4dv,-0.29982363315696653
AATSC4pe,-0.004466417548500867
AATSC4se,-0.001880936860670191
AATSC5dv,-0.10458553791887128
AATSC5pe,-0.006012250881834209
AATSC5se,-0.0034432479717813025
AATSC6dv,-0.08358631855899616
AATSC6pe,0.0019852471665654774
AATSC6se,0.0018204768265533311
AATSC7dv,-0.41215574548907885
AATSC7pe,-0.007405994776828099
AATSC7se,-0.001182500474833807
AATSC8dv,-0.3550617283950616
AATSC8pe,-0.0030639969135802646
AATSC8se,-0.0018972632098765469
AETA_eta,0.5875192928710068
ATSC0are,3.5360888888888864
ATSC1are,0.7349283950617259
ATSC2are,0.00331604938271375
ATSC3are,-1.244616049382717
ATSC4are,-0.31905061728395195
ATSC5are,-0.4965839506172849
ATSC6are,0.14450493827160404
ATSC7are,-0.2955172839506168
ATSC8are,-0.18893456790123267
BCUTZ-1h,8.01006701594729
BCUTZ-1l,5.68558572025201
BCUTc-1h,0.3919447025901751
BCUTc-1l,-0.5250717805745526
BCUTd-1h,3.1577399302392277
BCUTd-1l,0.9113393684799008
BCUTi-1h,14.751065632621492
BCUTi-1l,10.947540155222772
BCUTm-1h,16.004031523220146
BCUTm-1l,11.69776196513757
BCUTp-1h,1.9969373800420172
BCUTp-1l,0.7787929364727779
BCUTs-1h,6.027273614516146
BCUTs-1l,1.4719077065635835
BCUTv-1h,20.900902667610428
BCUTv-1l,14.706815707703367
BalabanJ,1.488665458382143
Diameter,13
ETA_beta,33.0
GATS1are,0.5938243792659549
GATS2are,0.9768943469594393
GATS3are,1.2848263372029434
GATS4are,1.048255605691159
GATS5are,1.1603709999748624
GATS6are,1.0814149837161737
GATS7are,0.959519746815739
GATS8are,0.8150261745556924
HybRatio,0.125
Lipinski,True
LogEE_Dt,182.4947291220834
MATS1are,0.1968977520344936
MATS2are,0.0005534399196251401
MATS3are,-0.17123124104472012
MATS4are,-0.04640244625036383
MATS5are,-0.07222274093519178
MATS6are,0.02411749409986878
MATS7are,-0.05785739423342797
MATS8are,-0.03846987255222307
MAXssCH2,0.6180679031961778
MINssCH2,0.6180679031961778
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,0.9034577723378214
SM1_Dzse,0.8095467726672786
SMR_VSA1,4.736862953800049
SMR_VSA2,5.261891554738487
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,6.606881964512918
SMR_VSA7,60.29123161100295
SMR_VSA8,0.0
SMR_VSA9,28.763498907305195
SpAD_DzZ,156.33512511712757
SpAD_Dzi,154.46853145551503
SpAD_Dzm,156.36627694536924
SpAD_Dzp,217.66272893505948
SpAD_Dzv,192.33242875480008
SpAbs_Dt,364.9894582441667
SpDiam_A,4.706954969761858
SpDiam_D,163.7382625685197
SpMAD_Dt,16.5904299201894
SpMax_Dt,182.4947291220834
SsssssAs,0
VE1_Dzpe,4.606118440545394
VE1_Dzse,4.606820577346378
VE2_Dzpe,0.20936902002479066
VE2_Dzse,0.20940093533392626
VE3_Dzpe,2.315842875836278
VE3_Dzse,2.3159952999000817
VMcGowan,220.59999999999968
VR1_Dzpe,121.92896096900026
VR1_Dzse,121.87216314254337
VR2_Dzpe,5.542225498590921
VR2_Dzse,5.539643779206517
VR3_Dzpe,5.59189594836319
VR3_Dzse,5.591430012632242
mZagreb1,6.166666666666667
mZagreb2,5.055555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.09822469135802463
AATSC1are,0.019340220922677
AATSC2are,5.4361465290389344e-05
AATSC3are,-0.01681913580246915
AATSC4are,-0.004557865961199313
AATSC5are,-0.007094056437389784
AATSC6are,0.002368933414288591
AATSC7are,-0.005683024691358016
AATSC8are,-0.0037786913580246536
AETA_beta,1.5
BCUTdv-1h,6.007544349903256
BCUTdv-1l,0.9880184205103522
BCUTpe-1h,3.4629700778965393
BCUTpe-1l,2.2333133984794387
BCUTse-1h,3.6764885622664143
BCUTse-1l,2.428920363397218
ETA_alpha,10.433333333333335
ETA_dBeta,6.0
ETA_eta_B,0.11785726683925013
ETA_eta_F,21.76596467020319
ETA_eta_L,4.201005001225467
ETA_eta_R,34.69138911336534
ETA_psi_1,0.5872420262664169
LabuteASA,127.94187779210256
LogEE_DzZ,78.20490022090145
LogEE_Dzi,77.27847796682869
LogEE_Dzm,78.2203778496404
LogEE_Dzp,108.11431411819643
LogEE_Dzv,95.7852386976201
PEOE_VSA1,4.736862953800049
PEOE_VSA2,0.0
PEOE_VSA3,4.681802935145185
PEOE_VSA4,5.261891554738487
PEOE_VSA5,5.098681808301038
PEOE_VSA6,23.4124863010397
PEOE_VSA7,31.18920547353706
PEOE_VSA8,11.629818560158606
PEOE_VSA9,30.123784615298824
SM1_Dzare,1.0283852954862724
SpAD_Dzpe,155.35723329224345
SpAD_Dzse,156.47962214487035
SpAbs_DzZ,155.58837187037435
SpAbs_Dzi,153.589695751026
SpAbs_Dzm,155.62148940625343
SpAbs_Dzp,219.38364977345935
SpAbs_Dzv,193.24677038627203
SpDiam_Dt,266.4746564143062
SpMAD_DzZ,7.1061420507785265
SpMAD_Dzi,7.021296884341592
SpMAD_Dzm,7.107558042971329
SpMAD_Dzp,9.893760406139068
SpMAD_Dzv,8.742383125218185
SpMax_DzZ,78.20490022090145
SpMax_Dzi,77.27847796682869
SpMax_Dzm,78.2203778496404
SpMax_Dzp,108.11431411819643
SpMax_Dzv,95.7852386976201
VE1_Dzare,4.605799924424971
VE2_Dzare,0.20935454201931689
VE3_Dzare,2.315773722787384
VR1_Dzare,121.95731048141315
VR2_Dzare,5.543514112791507
VR3_Dzare,5.592128429776531
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47424242424242435
AETA_dBeta,0.2727272727272727
AETA_eta_B,0.005357148492693187
AETA_eta_F,0.9893620304637814
AETA_eta_L,0.1909547727829758
AETA_eta_R,1.5768813233347883
BCUTare-1h,3.5203673733400738
BCUTare-1l,2.1839158521126625
ETA_beta_s,13.5
ETA_dPsi_A,0.1267579737335831
ETA_dPsi_B,0.0
ETA_eta_BR,0.37585726683925014
ETA_eta_FL,6.5953512943083785
ETA_eta_RL,10.796356295533846
LogEE_Dzpe,77.71968290850072
LogEE_Dzse,78.27660865301095
PEOE_VSA10,11.443439828132366
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,21.600751803614006
SlogP_VSA3,0.0
SlogP_VSA4,11.33111286753076
SlogP_VSA5,12.487188691387619
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,153.7291896180488
SpAbs_Dzpe,154.53590804466364
SpAbs_Dzse,155.7436705333547
SpDiam_DzZ,118.92706930088863
SpDiam_Dzi,117.00170923796276
SpDiam_Dzm,118.94938824072125
SpDiam_Dzp,163.3881433840819
SpDiam_Dzv,145.3959481630337
SpMAD_Dzpe,7.061692422374702
SpMAD_Dzse,7.112710097494107
SpMax_Dzpe,77.71968290850072
SpMax_Dzse,78.27660865301095
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6136363636363636
AETA_eta_BR,0.017084421219965916
AETA_eta_FL,0.2997886951958354
AETA_eta_RL,0.4907434679788112
DetourIndex,1963
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,12.170333456209914
EState_VSA4,22.694277594512922
EState_VSA5,0.0
EState_VSA6,16.814537072068404
EState_VSA7,49.518783182073356
EState_VSA8,16.381288216748178
EState_VSA9,9.998754508538536
ETA_beta_ns,19.5
ETA_shape_p,0.08626198083067091
ETA_shape_x,0.0
ETA_shape_y,0.27795527156549515
GhoseFilter,True
LogEE_Dzare,76.91133959518285
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,152.79429389487942
SpDiam_Dzpe,118.15790913919811
SpDiam_Dzse,119.03969548463729
SpMAD_Dzare,6.987690437184036
SpMax_Dzare,76.91133959518285
TopoPSA(NO),63.730000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.691369992441421
VSA_EState9,48.14196334089191
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8863636363636364
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025757575757575667
FilterItLogS,-4.321419282008433
SpDiam_Dzare,116.93785400404762
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6101851851851853
ETA_epsilon_2,0.8075757575757572
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5233333333333335
ETA_epsilon_5,0.8075757575757572
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.16824970131421724
ETA_dEpsilon_B,0.08685185185185174
ETA_dEpsilon_C,-0.0813978494623655
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7727272727272727
MDEDescriptor,"0.0,1.7705629458052392,0.7656084466772479,0.0,12.51920454857255,16.36915537874887,0.0,2.9398657698051562,0.0,0.0,0.0,0.0,0.0,0.0,0.3086066999241838,0.14285714285714285,1.0,1.4142135623730951,0.0"
APolDescriptor,44.45710199999999
BCUTDescriptor,"11.849999999999994,15.994920940602153,-0.3457135084827154,0.18953618433924613,4.334944846242818,9.712388195612382"
BPolDescriptor,19.860897999999995
TPSADescriptor,63.730000000000004
ALOGPDescriptor,"3.8215000000000003,14.603862250000002,86.651"
XLogPDescriptor,3.540000000000001
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,290.11676118
ChiPathDescriptor,"15.363596551749426,10.796356295533846,9.115557224112907,7.768094490983302,6.471699596556859,5.001420138602125,3.4346733124393767,2.4676675175651597,12.100361876356878,6.960334888697041,4.671328241218464,3.173988260142252,2.1528116915834703,1.3615192213172165,0.7148158318409341,0.4108994788625371"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.44580997485849017,0.0,0.0,0.025819888974716113,0.08137544453027167,0.08780981988711568"
AtomCountDescriptor,36
BondCountDescriptor,24
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.0749149571305296,0.0,0.16666666666666666,0.0,0.4315283970163897,0.0,0.040761583118584285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,11,2,2,0,0,0"
ZagrebIndexDescriptor,112.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"45.066509643003535,2.0484777110456154,15.137982199637873,2.9351453901304576,12.202836809507422"
FractionalPSADescriptor,0.21967017603805167
WienerNumbersDescriptor,"1145.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.671952849352512,4.176232852428321,5.375022103780192,0.8339155480616458,1.054884319109272,1.094133912734514"
FractionalCSP3Descriptor,0.11764705882352941
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,9,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,8.203125,4.308390022675737"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,982.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.125
AutocorrelationDescriptorMass,"24.214390240646864,26.048872289539876,34.85189363129818,33.49218521925003,32.045918705544985"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3057422717664795,-0.09034684052976127,-0.05758435481708736,-0.016521088759602846,0.05275180577939456"
EccentricConnectivityIndexDescriptor,463
AutocorrelationDescriptorPolarizability,"1325.7568543402022,1537.5361054375376,2082.9760155432396,1953.7194243943948,1749.577800033176"
