DLiP-ID,T007OW
AATSC3v,-0.6394907463173144
AATSC4Z,-0.6419843761452201
AATSC4c,-0.0009164185750722045
AATSC4d,-0.061712088636974416
AATSC4i,-0.08578489195709528
AATSC4m,-3.0176037927726687
AATSC4p,-0.011044987645490265
AATSC4s,-0.10438462960361478
AATSC4v,-3.246283655863243
AATSC5Z,-0.08367637418967712
AATSC5c,-0.00014988046545530288
AATSC5d,-0.013738697425878283
AATSC5i,-0.07752456022275987
AATSC5m,-0.3799365106384171
AATSC5p,-0.008466871671072964
AATSC5s,0.06459020896224153
AATSC5v,-1.8567267143494295
AATSC6Z,0.0053693580874223795
AATSC6c,0.00088172377473939
AATSC6d,-0.007835162369056084
AATSC6i,-0.06807814784729234
AATSC6m,0.0295753592187338
AATSC6p,-0.011603571320294765
AATSC6s,0.056149640072613395
AATSC6v,-2.0693023910659485
AATSC7Z,0.04489894262758423
AATSC7c,-0.000311602328476242
AATSC7d,-0.01558411871731428
AATSC7i,-0.09716631481072799
AATSC7m,0.22517969166668245
AATSC7p,0.003334413524567534
AATSC7s,-0.09089846751875645
AATSC7v,1.036127923920195
AATSC8Z,-0.7450346880070076
AATSC8c,-0.0010956585101633168
AATSC8d,-0.015404063025670113
AATSC8i,0.20067148961415318
AATSC8m,-3.6407734619870054
AATSC8p,0.0050217540234377715
AATSC8s,-0.22632810331308356
AATSC8v,-1.444789095574871
ATS0are,373.8546999999999
ATS1are,401.25
ATS2are,694.2829999999999
ATS3are,966.9719999999999
ATS4are,1062.102
ATS5are,1122.727
ATS6are,1136.8209
ATS7are,1021.0640000000002
ATS8are,803.938
ATSC0dv,228.9508196721311
ATSC0pe,7.349655737704916
ATSC0se,4.487433442622951
ATSC1dv,55.36307444235419
ATSC1pe,-0.01757815103466186
ATSC1se,-0.14510754635850837
ATSC2dv,-2.7621607094866913
ATSC2pe,-0.8198990593926285
ATSC2se,-0.6050849438323069
ATSC3dv,-26.002956194571354
ATSC3pe,-0.7899206933619949
ATSC3se,-0.5971482192958912
ATSC4dv,-56.00564364418168
ATSC4pe,-1.9071001612469733
ATSC4se,-1.1234536049449095
ATSC5dv,17.693361999462514
ATSC5pe,1.0401584520290206
ATSC5se,0.8223709400698761
ATSC6dv,6.484278419779632
ATSC6pe,1.2194374899220555
ATSC6se,0.7281981660843918
ATSC7dv,-53.63020693362001
ATSC7pe,-1.2257950550927241
ATSC7se,-1.001358082235954
ATSC8dv,-83.69443697930664
ATSC8pe,-1.9195004031174419
ATSC8se,-0.8541319140016116
AXp-0dv,0.5615263064619362
AXp-1dv,0.31516848215522664
AXp-2dv,0.17236361232704475
AXp-3dv,0.097989857855538
AXp-4dv,0.056601409072406926
AXp-5dv,0.03242025892112764
AXp-6dv,0.018479519115446815
AXp-7dv,0.011194097398809786
BertzCT,1076.525535807189
ECIndex,1032
ETA_eta,29.844729672263032
GATS1dv,0.558935539882572
GATS1pe,0.6828699947471609
GATS1se,0.7331210405823999
GATS2dv,0.9300968167590681
GATS2pe,0.8854277694027629
GATS2se,0.9194671987672175
GATS3dv,1.0334261913704172
GATS3pe,1.0211465325097973
GATS3se,1.0670669012339362
GATS4dv,1.0437930428443103
GATS4pe,1.0730326339078502
GATS4se,1.1234316535691204
GATS5dv,0.8756299311934428
GATS5pe,0.8621848602041715
GATS5se,0.8454615381960465
GATS6dv,0.9152012767383529
GATS6pe,0.8695168471294539
GATS6se,0.8340263952654234
GATS7dv,1.1054926496368027
GATS7pe,1.1626347984442764
GATS7se,1.1548937787672258
GATS8dv,1.199675402167168
GATS8pe,1.2827297711179857
GATS8se,1.2241064007378855
LogEE_A,4.419305475246942
LogEE_D,235.60999891904456
MATS1dv,0.2304771409136474
MATS1pe,-0.002279586391912273
MATS1se,-0.030820653251207274
MATS2dv,-0.006570804607107044
MATS2pe,-0.06075824259161662
MATS2se,-0.07343957227147742
MATS3dv,-0.0435725756261613
MATS3pe,-0.04123340548244878
MATS3se,-0.05105247861275202
MATS4dv,-0.0847826051579811
MATS4pe,-0.08993395094998201
MATS4se,-0.08677093738279923
MATS5dv,0.024942282353137297
MATS5pe,0.04567731173326602
MATS5se,0.059147687000491715
MATS6dv,0.008905279537492386
MATS6pe,0.052169977667127526
MATS6se,0.05102460668817874
MATS7dv,-0.0821197950358918
MATS7pe,-0.05846977933872131
MATS7se,-0.07822975569930712
MATS8dv,-0.1651773354336723
MATS8pe,-0.11800958340530847
MATS8se,-0.08600486046246701
MAXaaCH,1.8567377905155515
MAXaasC,0.766876607549754
MAXsssN,2.378033471091732
MDEC-22,32.39903658834573
MDEC-23,23.49548363289442
MDEC-24,4.681001529886156
MDEC-33,2.641745962003825
MDEC-34,2.2894284851066637
MDEN-12,0.0625
MDEN-13,0.09999999999999998
MDEN-23,0.16666666666666669
MDEO-12,0.1111111111111111
MINaaCH,1.393750921171956
MINaasC,-0.3596705684545489
MINsssN,2.378033471091732
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.261904761904762
SM1_Dzi,1.3757203216460874
SM1_Dzm,1.2938206665614214
SM1_Dzp,-5.717338651087313
SM1_Dzv,-2.302622506147045
SddssSe,0
SpAD_Dt,655.8091364205019
SpAbs_A,43.746639222174174
SpAbs_D,471.2199978380892
SpMAD_A,1.325655734005278
SpMAD_D,14.279393873881492
SpMax_A,2.5025080412463
SpMax_D,235.60999891904456
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,69.38
TpiPC10,8.203291194793982
VAdjMat,6.169925001442312
VE1_DzZ,5.668207927057535
VE1_Dzi,5.666923284958196
VE1_Dzm,5.668301264071756
VE1_Dzp,5.658116392456418
VE1_Dzv,5.6663990769799994
VE2_DzZ,0.17176387657750108
VE2_Dzi,0.17172494802903626
VE2_Dzm,0.1717667049718714
VE2_Dzp,0.17145807249867934
VE2_Dzv,0.17170906293878785
VE3_DzZ,2.9287954740065483
VE3_Dzi,2.9285688084160384
VE3_Dzm,2.92881194063003
VE3_Dzp,2.9270135124474734
VE3_Dzv,2.928476301036149
VR1_DzZ,218.46924986911034
VR1_Dzi,218.62775245369033
VR1_Dzm,218.44557032475385
VR1_Dzp,220.20099058567695
VR1_Dzv,218.9960838034156
VR2_DzZ,6.62028029906395
VR2_Dzi,6.625083407687586
VR2_Dzm,6.619562737113753
VR2_Dzp,6.672757290475059
VR2_Dzv,6.636244963739866
VR3_DzZ,6.580567740239797
VR3_Dzi,6.581292991571585
VR3_Dzm,6.5804593459108105
VR3_Dzp,6.588463191323452
VR3_Dzv,6.5829763159528625
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.14495047774234351
Xch-7dv,0.13995802875974367
Xpc-4dv,2.170639673470646
Xpc-5dv,3.136324425347564
Xpc-6dv,4.294966340082817
Zagreb1,170.0
Zagreb2,199.0
fragCpx,240.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,0
nBondsM,19
nBondsO,36
nBondsS,45
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.12876557377049
AATS1are,6.26953125
AATS2are,6.198955357142856
AATS3are,6.081584905660376
AATS4are,6.034670454545455
AATS5are,5.940354497354498
AATS6are,5.859901546391752
AATS7are,5.868183908045978
AATS8are,5.955096296296296
AATSC0dv,3.7532921257726413
AATSC0pe,0.12048615963450682
AATSC0se,0.07356448266595002
AATSC1dv,0.8650480381617842
AATSC1pe,-0.00027465860991659157
AATSC1se,-0.002267305411851693
AATSC2dv,-0.024662149191845457
AATSC2pe,-0.007320527316005612
AATSC2se,-0.0054025441413598834
AATSC3dv,-0.1635406049973041
AATSC3pe,-0.004968054675232672
AATSC3se,-0.00375564917796158
AATSC4dv,-0.31821388434194137
AATSC4pe,-0.01083579637072144
AATSC4se,-0.006383259119005168
AATSC5dv,0.09361567195482812
AATSC5pe,0.005503483873169421
AATSC5se,0.004351168995078709
AATSC6dv,0.03342411556587439
AATSC6pe,0.006285760257330183
AATSC6se,0.003753598794249442
AATSC7dv,-0.30821958007827593
AATSC7pe,-0.007044799167199564
AATSC7se,-0.005754931507103184
AATSC8dv,-0.6199587924393085
AATSC8pe,-0.014218521504573643
AATSC8se,-0.0063269030666786045
AETA_eta,0.9043857476443343
ATSC0are,7.898173770491801
ATSC1are,-0.10436920182745656
ATSC2are,-0.9718010212308392
ATSC3are,-0.945811959150758
ATSC4are,-1.9798784197796238
ATSC5are,1.2605993012630947
ATSC6are,1.4341932545014613
ATSC7are,-1.522774361730728
ATSC8are,-1.868155065842516
BCUTZ-1h,9.004070629504524
BCUTZ-1l,5.691121245925648
BCUTc-1h,0.39083640864454006
BCUTc-1l,-0.524820689049254
BCUTd-1h,4.033749451162213
BCUTd-1l,0.911331082196973
BCUTi-1h,17.42477331762963
BCUTi-1l,10.951918682047854
BCUTm-1h,19.000142832239995
BCUTm-1l,11.702659836318897
BCUTp-1h,1.9981267038294492
BCUTp-1l,0.5458562776681415
BCUTs-1h,8.001920318986006
BCUTs-1l,1.1353407615731494
BCUTv-1h,20.90268077045533
BCUTv-1l,13.304119262108237
BalabanJ,1.2239279026480319
Diameter,18
ETA_beta,42.5
GATS1are,0.690195152500495
GATS2are,0.8920213064995132
GATS3are,1.0287642088761093
GATS4are,1.068164071809239
GATS5are,0.8450677659724946
GATS6are,0.8520160899931164
GATS7are,1.175972414972616
GATS8are,1.2868656963286844
HybRatio,0.34615384615384615
Lipinski,True
LogEE_Dt,327.90456821025094
MATS1are,-0.01259492363455563
MATS2are,-0.06701352745047966
MATS3are,-0.04594209835036121
MATS4are,-0.08688183893403548
MATS5are,0.05151318567617724
MATS6are,0.05709644861094015
MATS7are,-0.06759109128231665
MATS8are,-0.10687651988629229
MAXssCH2,0.9077180702527924
MAXsssCH,-0.05523254379124243
MAXssssC,-1.3252480192863247
MINssCH2,0.6041605792212303
MINsssCH,-0.05523254379124243
MINssssC,-1.3252480192863247
NsssssAs,0
RotRatio,0.2222222222222222
SM1_Dzpe,1.360290974456124
SM1_Dzse,1.2312785797741315
SMR_VSA1,14.233805396315574
SMR_VSA2,5.261891554738487
SMR_VSA3,9.883888251797686
SMR_VSA4,5.917906046161393
SMR_VSA5,24.863515679761715
SMR_VSA6,26.241151182250643
SMR_VSA7,95.56493314397916
SMR_VSA8,0.0
SMR_VSA9,11.818733146076179
SpAD_DzZ,395.8299097382878
SpAD_Dzi,393.9077721572621
SpAD_Dzm,395.75090768074404
SpAD_Dzp,533.7008055725216
SpAD_Dzv,471.75976858230143
SpAbs_Dt,655.809136420502
SpDiam_A,5.005016082492601
SpDiam_D,363.5563697364711
SpMAD_Dt,19.873004133954602
SpMax_Dt,327.90456821025094
SsssssAs,0
VE1_Dzpe,5.668122038507613
VE1_Dzse,5.668173317871372
VE2_Dzpe,0.1717612738941701
VE2_Dzse,0.171762827814284
VE3_Dzpe,2.928780321210152
VE3_Dzse,2.9287893681451775
VMcGowan,343.9900000000013
VR1_Dzpe,218.4675751054428
VR1_Dzse,218.4809567396545
VR2_Dzpe,6.620229548649782
VR2_Dzse,6.6206350527168025
VR3_Dzpe,6.580560074309292
VR3_Dzse,6.5806213247003145
mZagreb1,9.340277777777779
mZagreb2,7.416666666666669
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12947825853265246
AATSC1are,-0.0016307687785540087
AATSC2are,-0.008676794832418207
AATSC3are,-0.005948502887740617
AATSC4are,-0.011249309203293317
AATSC5are,0.0066698375728206066
AATSC6are,0.0073927487345436145
AATSC7are,-0.008751576791555908
AATSC8are,-0.013838185672907526
AETA_beta,1.2878787878787878
BCUTdv-1h,7.00406030499332
BCUTdv-1l,1.85760486941762
BCUTpe-1h,3.9886759111133374
BCUTpe-1l,2.2396137390121154
BCUTse-1h,4.00995567255221
BCUTse-1l,2.4352341614689355
ETA_alpha,15.652380952380954
ETA_dBeta,1.5
ETA_eta_B,0.3235101703268093
ETA_eta_F,32.54631970072663
ETA_eta_L,7.944339411688579
ETA_eta_R,62.39104937298966
ETA_psi_1,0.5808446722035698
LabuteASA,193.63455723930954
LogEE_DzZ,197.95319440738345
LogEE_Dzi,196.98558796113127
LogEE_Dzm,197.9146605272375
LogEE_Dzp,265.98413935427783
LogEE_Dzv,235.53100209324964
PEOE_VSA1,14.743300079491233
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.39041504767482
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,86.44636571999307
PEOE_VSA8,18.659506023687044
PEOE_VSA9,23.933482763850648
SM1_Dzare,1.5186757311965857
SpAD_Dzpe,393.81047640041675
SpAD_Dzse,396.2014573729471
SpAbs_DzZ,394.7265044267176
SpAbs_Dzi,392.7772190206265
SpAbs_Dzm,394.6171788533351
SpAbs_Dzp,537.6856173596432
SpAbs_Dzv,473.36462669264654
SpDiam_Dt,464.3068353831829
SpMAD_DzZ,11.994845749645085
SpMAD_Dzi,11.93659915628067
SpMAD_Dzm,11.992451747901335
SpMAD_Dzp,16.172751684015807
SpMAD_Dzv,14.295750563100043
SpMax_DzZ,197.95319440738345
SpMax_Dzi,196.98558796113127
SpMax_Dzm,197.9146605272375
SpMax_Dzp,265.98413935427783
SpMax_Dzv,235.53100209324964
VE1_Dzare,5.668065915530429
VE2_Dzare,0.17175957319789179
VE3_Dzare,2.928770419649343
VR1_Dzare,218.45588910829784
VR2_Dzare,6.619875427524177
VR3_Dzare,6.580506582116243
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47431457431457436
AETA_dBeta,0.045454545454545456
AETA_eta_B,0.009803338494751797
AETA_eta_F,0.9862521121432312
AETA_eta_L,0.24073755792995694
AETA_eta_R,1.8906378597875655
BCUTare-1h,4.10772313276423
BCUTare-1l,2.1903044735545882
ETA_beta_s,20.5
ETA_dPsi_A,0.13315532779643013
ETA_dPsi_B,0.0
ETA_eta_BR,0.6675101703268093
ETA_eta_FL,8.146363980357709
ETA_eta_RL,16.090703392046287
LogEE_Dzpe,196.94645913882823
LogEE_Dzse,198.13804015858793
PEOE_VSA10,17.16778348531349
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,41.23156682888904
SlogP_VSA3,5.601050810983688
SlogP_VSA4,23.06623975473805
SlogP_VSA5,36.08329584702048
SlogP_VSA6,72.9268813246908
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,390.24315019696553
SpAbs_Dzpe,392.6332136924296
SpAbs_Dzse,395.12435435111183
SpDiam_DzZ,311.77762210463993
SpDiam_Dzi,310.0212745441429
SpDiam_Dzm,311.7648988911235
SpDiam_Dzp,426.1235869036437
SpDiam_Dzv,375.48548069994115
SpMAD_Dzpe,11.933650800012629
SpMAD_Dzse,12.006104768877185
SpMax_Dzpe,196.94645913882823
SpMax_Dzse,198.13804015858793
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6212121212121212
AETA_eta_BR,0.02022758091899422
AETA_eta_FL,0.2468595145562942
AETA_eta_RL,0.4875970724862511
DetourIndex,5226
EState_VSA1,5.601050810983688
EState_VSA2,11.735126887207288
EState_VSA3,23.42771294275537
EState_VSA4,44.64624591979966
EState_VSA5,12.13273413692322
EState_VSA6,30.462311845459517
EState_VSA7,30.33183534230805
EState_VSA8,15.953109564589958
EState_VSA9,9.998754508538536
ETA_beta_ns,22.0
ETA_shape_p,0.06510495892911468
ETA_shape_x,0.03194402190447216
ETA_shape_y,0.21721934895041067
GhoseFilter,True
LogEE_Dzare,195.1675955751857
SlogP_VSA10,4.39041504767482
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,388.9450730802089
SpDiam_Dzpe,310.0881526425044
SpDiam_Dzse,312.0637728810197
SpMAD_Dzare,11.825550005968653
SpMax_Dzare,195.1675955751857
TopoPSA(NO),69.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.010172230833014
VSA_EState9,62.406494435833665
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,9.496942442515525
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025685425685425648
FilterItLogS,-6.409744783369485
SpDiam_Dzare,307.09920653216994
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5794691647150658
ETA_epsilon_2,0.8165945165945162
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5213976499690774
ETA_epsilon_5,0.8014005602240893
AETA_beta_ns_d,0.030303030303030304
ETA_dEpsilon_A,0.1375336808440989
ETA_dEpsilon_B,0.05807151474598837
ETA_dEpsilon_C,-0.07946216609811052
ETA_dEpsilon_D,0.015193956370426864
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8787878787878788
MDEDescriptor,"0.0,0.0,0.0,0.0,32.39903658834573,23.49548363289442,4.681001529886156,2.641745962003825,2.2894284851066637,0.0,0.0,0.1111111111111111,0.0,0.0,0.0625,0.09999999999999998,0.0,0.16666666666666669,0.0"
APolDescriptor,71.65120399999998
BCUTDescriptor,"11.849999999999993,18.998408376244043,-0.3781090143532713,0.16955094810720298,4.196203911361429,12.578090202090209"
BPolDescriptor,37.688795999999996
TPSADescriptor,69.38
ALOGPDescriptor,"2.738900000000002,7.501573210000011,120.70499999999998"
XLogPDescriptor,4.274000000000001
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,445.21655558000003
ChiPathDescriptor,"23.09780107043142,16.090703392046287,13.966766384582726,12.045701131123511,9.591217466016007,7.8048078570677175,5.0210944663234764,3.668571739640674,18.530368113243895,11.34606535758816,8.445817004025193,6.36934076060997,4.584714134864961,3.306866409955017,1.903390468891021,1.2873212008631256"
ChiChainDescriptor,"0.0,0.0,0.0,0.3520620726159657,0.39447439827128644,0.0,0.0,0.0,0.1449504777423435,0.13995802875974364"
AtomCountDescriptor,61
BondCountDescriptor,36
SmallRingDescriptor,"4,3,4,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.930285317047765,0.09622504486493763,0.6443375672974063,0.14433756729740643,0.9218732279479093,0.03227486121839514,0.21457517264437684,0.035229051015329284"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,14,2,4,3,2,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.7699999999999996
WeightedPathDescriptor,"67.60002605089079,2.0484856379057814,17.21326798355838,5.700721530382975,8.983839980660232"
FractionalPSADescriptor,0.15583427689389517
WienerNumbersDescriptor,"3734.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.078733746652122,8.0715786132936,11.799463253510854,2.1706396734706455,3.1363244253475644,3.9159361810081865"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,12,1,0,1,0,5,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,12.807996668054978,6.816568047337278"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,3040.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.34615384615384615
AutocorrelationDescriptorMass,"37.13092311395398,38.57515264200551,53.319395618108786,58.537041169440535,55.20494919230797"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5543651166396782,-0.21962057124552883,-0.08276602178733905,0.04880051124127409,-0.0297947708094606"
EccentricConnectivityIndexDescriptor,1032
AutocorrelationDescriptorPolarizability,"2224.366236224499,2604.06632842334,3615.967147477178,3876.752123619307,3548.0262216114024"
