DLiP-ID,T004JZ
AATSC5i,0.1775570665776257
AATSC5m,-3.3857871689814805
AATSC5p,0.025310220518679837
AATSC5s,-0.2024281434632149
AATSC5v,3.2980607013475014
AATSC6Z,0.2388888888888889
AATSC6c,-0.0004109463530848272
AATSC6d,0.02265625
AATSC6i,0.431594419395552
AATSC6m,1.2522464587962967
AATSC6p,0.04169327110214279
AATSC6s,-0.04605052831520221
AATSC6v,7.598515553714052
AATSC7Z,-0.7680722891566265
AATSC7c,-0.00045784886335466647
AATSC7d,-0.043157003012048195
AATSC7i,0.22159088490931103
AATSC7m,-3.729652644661981
AATSC7p,0.004788910987332628
AATSC7s,-0.059634871594431
AATSC7v,-3.581975379197948
AATSC8Z,0.22647058823529412
AATSC8c,-0.0010497314681367897
AATSC8d,0.018979779411764704
AATSC8i,-0.346242624996137
AATSC8m,0.6172388765522908
AATSC8p,-0.05378815643087321
AATSC8s,0.034371338886563386
AATSC8v,-9.871777343954209
ATS0are,312.78810000000004
ATS1are,327.7247
ATS2are,529.8918
ATS3are,647.8877
ATS4are,724.515
ATS5are,700.6238000000001
ATS6are,570.2467
ATS7are,515.3739
ATS8are,506.8647
ATSC0dv,207.4074074074074
ATSC0pe,6.689547916666664
ATSC0se,4.588862479166665
ATSC1dv,29.765432098765423
ATSC1pe,-0.424849913194443
ATSC1se,0.000538834201388283
ATSC2dv,57.407407407407405
ATSC2pe,2.258627473958333
ATSC2se,1.3480841705729159
ATSC3dv,-49.33333333333334
ATSC3pe,-0.5505467447916663
ATSC3se,-0.8160778007812508
ATSC4dv,-98.11111111111111
ATSC4pe,-3.014176562499996
ATSC4se,-2.008420203125002
ATSC5dv,-36.92592592592593
ATSC5pe,-2.482599479166665
ATSC5se,-1.5161129114583338
ATSC6dv,-16.518518518518526
ATSC6pe,-0.3217169270833332
ATSC6se,-0.09413889843749973
ATSC7dv,-47.60493827160494
ATSC7pe,-0.4396286892361102
ATSC7se,0.10749937977430679
ATSC8dv,15.901234567901238
ATSC8pe,0.8766651475694427
ATSC8se,0.6502009639756965
AXp-0dv,0.5707045503456075
AXp-1dv,0.3243357433512731
AXp-2dv,0.17790624129565916
AXp-3dv,0.09881941714550412
AXp-4dv,0.053109940011509524
AXp-5dv,0.028027482635539308
AXp-6dv,0.016357496813757883
AXp-7dv,0.008849804130140035
BertzCT,1147.4670606508473
ECIndex,765
ETA_eta,21.02471476659808
GATS1dv,0.6279535714285714
GATS1pe,0.7515871121086597
GATS1se,0.7296240964292354
GATS2dv,0.7419907407407409
GATS2pe,0.619084629916204
GATS2se,0.6610299113987722
GATS3dv,1.0758116883116884
GATS3pe,0.9340631353342107
GATS3se,0.9840614129211268
GATS4dv,1.2592782738095243
GATS4pe,1.3707080424350495
GATS4se,1.4138486514322357
GATS5dv,1.1824603174603179
GATS5pe,1.3322770974219147
GATS5se,1.3202442366154639
GATS6dv,1.0527440476190477
GATS6pe,0.9847989021845753
GATS6se,0.9410759462951328
GATS7dv,0.9898515490533565
GATS7pe,0.8203187291791653
GATS7se,0.749006211365953
GATS8dv,0.7569863445378153
GATS8pe,0.6139880308963841
GATS8se,0.5609817196294291
LogEE_A,4.2849633958604
LogEE_D,183.92775331162304
MATS1dv,0.13777142857142852
MATS1pe,-0.06096913001407961
MATS1se,0.0001127252855541423
MATS2dv,0.164021164021164
MATS2pe,0.20008017390220917
MATS2se,0.17408773902021846
MATS3dv,-0.11532467532467536
MATS3pe,-0.039902809334164145
MATS3se,-0.08622487316271185
MATS4dv,-0.21023809523809525
MATS4pe,-0.20025778191081448
MATS4se,-0.19452123602339702
MATS5dv,-0.07912698412698414
MATS5pe,-0.1649405251358298
MATS5se,-0.1468398679863065
MATS6dv,-0.0424761904761905
MATS6pe,-0.025649320888130933
MATS6se,-0.010941145595001027
MATS7dv,-0.132736660929432
MATS7pe,-0.03800602081885446
MATS7se,0.013547652887028045
MATS8dv,0.04329411764705883
MATS8pe,0.07400469685744565
MATS8se,0.08001379660767408
MAXaaCH,1.6862527934414056
MAXaasC,0.48239549758156186
MAXsCH3,1.6555891978669202
MAXssNH,2.3902666591991504
MDEC-11,0.25
MDEC-12,1.960218413241154
MDEC-13,4.358338118005206
MDEC-22,8.122118716046062
MDEC-23,13.175903553956422
MDEC-33,7.122972339992846
MDEN-22,2.210345568785006
MDEO-11,0.8028355714593465
MINaaCH,1.3961617903334171
MINaasC,0.002745743071997042
MINsCH3,1.6217806188797697
MINssNH,2.3902666591991504
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3392857142857144
SM1_Dzi,1.7318841755316519
SM1_Dzm,2.3349219112386512
SM1_Dzp,-6.495948217231216
SM1_Dzv,-3.035022178277779
SddssSe,0
SpAD_Dt,534.8625556264892
SpAbs_A,36.709288633403105
SpAbs_D,367.85550662324613
SpMAD_A,1.2658375390828658
SpMAD_D,12.684672642180901
SpMax_A,2.40805606838341
SpMax_D,183.92775331162304
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,145.51
TpiPC10,8.735545281994316
VAdjMat,5.954196310386875
VE1_DzZ,5.300558742742521
VE1_Dzi,5.304836047793569
VE1_Dzm,5.300552272285234
VE1_Dzp,5.302201153600412
VE1_Dzv,5.306551036854181
VE2_DzZ,0.1827778876807766
VE2_Dzi,0.18292538095839894
VE2_Dzm,0.1827776645615598
VE2_Dzp,0.18283452253794524
VE2_Dzv,0.18298451851221315
VE3_DzZ,2.73252297515284
VE3_Dzi,2.733329603358097
VE3_Dzm,2.732521754439789
VE3_Dzp,2.7328327833324244
VE3_Dzv,2.7336528389656314
VR1_DzZ,178.6087365149614
VR1_Dzi,178.70793894285566
VR1_Dzm,178.60932035320056
VR1_Dzp,178.72296066616448
VR1_Dzv,178.28952627843913
VR2_DzZ,6.158921948791773
VR2_Dzi,6.162342722167437
VR2_Dzm,6.158942081144847
VR2_Dzp,6.162860712626362
VR2_Dzv,6.147914699256521
VR3_DzZ,6.249908320895565
VR3_Dzi,6.250463584264206
VR3_Dzm,6.249911589701427
VR3_Dzp,6.250547638123758
VR3_Dzv,6.24811951800736
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06659840238714912
Xch-7dv,0.10919885802875981
Xpc-4dv,2.3147121185662813
Xpc-5dv,2.7230456698205905
Xpc-6dv,3.057173069683453
Zagreb1,150.0
Zagreb2,175.0
fragCpx,149.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,31
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,2
AATS0are,6.516418750000001
AATS1are,6.554494
AATS2are,6.541874074074074
AATS3are,6.544320202020202
AATS4are,6.708472222222222
AATS5are,6.487257407407408
AATS6are,6.336074444444445
AATS7are,6.209324096385543
AATS8are,5.963114117647059
AATSC0dv,4.320987654320987
AATSC0pe,0.13936558159722215
AATSC0se,0.09560130164930553
AATSC1dv,0.5953086419753084
AATSC1pe,-0.008496998263888859
AATSC1se,1.077668402776566e-05
AATSC2dv,0.7087334247828074
AATSC2pe,0.02788428980195473
AATSC2se,0.01664301445151748
AATSC3dv,-0.49831649831649844
AATSC3pe,-0.0055610782302188515
AATSC3se,-0.008243210108901524
AATSC4dv,-0.9084362139917695
AATSC4pe,-0.027909042245370334
AATSC4se,-0.018596483362268535
AATSC5dv,-0.3419067215363512
AATSC5pe,-0.022987032214506157
AATSC5se,-0.014038082513503091
AATSC6dv,-0.18353909465020585
AATSC6pe,-0.0035746325231481467
AATSC6se,-0.0010459877604166636
AATSC7dv,-0.5735534731518667
AATSC7pe,-0.0052967311956157856
AATSC7se,0.001295173250292853
AATSC8dv,0.1870733478576616
AATSC8pe,0.010313707618464032
AATSC8se,0.007649423105596429
AETA_eta,0.724990164365451
ATSC0are,7.313347916666665
ATSC1are,-0.7182603298611081
ATSC2are,2.5180462239583354
ATSC3are,-0.8314779947916613
ATSC4are,-3.0277765624999864
ATSC5are,-2.726203645833327
ATSC6are,-0.33001067708333376
ATSC7are,-0.17991410590278123
ATSC8are,0.9612963975694339
BCUTZ-1h,16.013123352877777
BCUTZ-1l,5.699521049746944
BCUTc-1h,0.46253757558606023
BCUTc-1l,-0.3769986581953089
BCUTd-1h,4.0438237912951145
BCUTd-1l,0.9714900475973552
BCUTi-1h,14.737210709342651
BCUTi-1l,10.31976765293288
BCUTm-1h,32.06654425277887
BCUTm-1l,11.711193221217055
BCUTp-1h,2.954584175380159
BCUTp-1l,0.7609471254455067
BCUTs-1h,7.014212522838363
BCUTs-1l,0.29893929208508646
BCUTv-1h,24.441832350812152
BCUTv-1l,14.701653664608028
BalabanJ,1.4310988452989213
Diameter,16
ETA_beta,42.25
GATS1are,0.8032549616041673
GATS2are,0.6273437809348033
GATS3are,0.9624782608519251
GATS4are,1.3818183095768286
GATS5are,1.3416669032647464
GATS6are,0.9790433227068351
GATS7are,0.7862719216977759
GATS8are,0.5849004637789695
HybRatio,0.15789473684210525
Lipinski,True
LogEE_Dt,267.4312778132446
MATS1are,-0.09428375684073063
MATS2are,0.2040345348158376
MATS3are,-0.055123980228105995
MATS4are,-0.18400307048916661
MATS5are,-0.1656759774895361
MATS6are,-0.024066364194617166
MATS7are,-0.014226960488270437
MATS8are,0.07422725358861024
MAXddssS,-3.781835512780002
MAXssCH2,-0.34980254234784436
MINddssS,-3.781835512780002
MINssCH2,-0.34980254234784436
NsssssAs,0
RotRatio,0.1935483870967742
SM1_Dzpe,1.852432680538556
SM1_Dzse,1.7666502705957994
SMR_VSA1,18.63085177401035
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,10.228500251258795
SMR_VSA5,25.349839839411942
SMR_VSA6,4.722094864452088
SMR_VSA7,65.4822440290868
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,234.97093487706945
SpAD_Dzi,256.8109682557482
SpAD_Dzm,235.0122084197606
SpAD_Dzp,354.99275169736745
SpAD_Dzv,333.1633566547636
SpAbs_Dt,534.862555626489
SpDiam_A,4.8161121367668205
SpDiam_D,286.0556397553688
SpMAD_Dt,18.44353640091342
SpMax_Dt,267.4312778132446
SsssssAs,0
VE1_Dzpe,5.3055947593689075
VE1_Dzse,5.305361577352766
VE2_Dzpe,0.18295154342651404
VE2_Dzse,0.18294350266733675
VE3_Dzpe,2.7334726157560705
VE3_Dzse,2.733428664577915
VMcGowan,292.7200000000006
VR1_Dzpe,178.3857718405434
VR1_Dzse,178.372768044532
VR2_Dzpe,6.151233511742876
VR2_Dzse,6.1507851049838616
VR3_Dzpe,6.248659199700754
VR3_Dzse,6.248586299996537
mZagreb1,10.451388888888888
mZagreb2,6.402777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,38
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15236141493055552
AATSC1are,-0.014365206597222163
AATSC2are,0.031086990419238708
AATSC3are,-0.008398767624158195
AATSC4are,-0.02803496817129617
AATSC5are,-0.025242626350308585
AATSC6are,-0.0036667853009259305
AATSC7are,-0.0021676398301539905
AATSC8are,0.01130936938316981
AETA_beta,1.456896551724138
BCUTdv-1h,6.017566738273915
BCUTdv-1l,0.6442317032852591
BCUTpe-1h,3.536935224369933
BCUTpe-1l,2.24161373406563
BCUTse-1h,3.76825617583828
BCUTse-1l,2.440602093533194
ETA_alpha,13.666666666666666
ETA_dBeta,5.75
ETA_eta_B,0.6005146295298935
ETA_eta_F,33.54186340882257
ETA_eta_L,5.434611391228071
ETA_eta_R,54.56657817542065
ETA_psi_1,0.5331599479843955
LabuteASA,167.42559726161215
LogEE_DzZ,117.18567249859461
LogEE_Dzi,128.46520427185794
LogEE_Dzm,117.20583227592446
LogEE_Dzp,176.54148508339608
LogEE_Dzv,166.2677105158358
PEOE_VSA1,10.213054789681411
PEOE_VSA2,4.722094864452088
PEOE_VSA3,18.385754026223353
PEOE_VSA4,0.0
PEOE_VSA5,10.228500251258795
PEOE_VSA6,6.06636706846161
PEOE_VSA7,50.24567681015091
PEOE_VSA8,17.323746555007066
PEOE_VSA9,22.883679709562717
SM1_Dzare,2.0466057411377
SpAD_Dzpe,260.8435423185498
SpAD_Dzse,261.2830563875392
SpAbs_DzZ,233.0588333710021
SpAbs_Dzi,255.40678415302116
SpAbs_Dzm,233.10349495179486
SpAbs_Dzp,359.5789183840234
SpAbs_Dzv,335.5704432099495
SpDiam_Dt,388.18854497008374
SpMAD_DzZ,8.102446030243774
SpMAD_Dzi,8.855550629508558
SpMAD_Dzm,8.103869255853814
SpMAD_Dzp,12.24112936887474
SpMAD_Dzv,11.488391608784953
SpMax_DzZ,117.18567249859461
SpMax_Dzi,128.46520427185794
SpMax_Dzm,117.20583227592446
SpMax_Dzp,176.54148508339608
SpMax_Dzv,166.2677105158358
VE1_Dzare,5.30577659327486
VE2_Dzare,0.18295781356120208
VE3_Dzare,2.733506887274789
VR1_Dzare,178.37851184081825
VR2_Dzare,6.150983166924767
VR3_Dzare,6.248618500560967
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47126436781609193
AETA_dBeta,0.19827586206896552
AETA_eta_B,0.02070740101827219
AETA_eta_F,1.1566159796145714
AETA_eta_L,0.18740039280096796
AETA_eta_R,1.8816061439800225
BCUTare-1h,3.5809119402327534
BCUTare-1l,2.187933728379253
ETA_beta_s,18.25
ETA_dPsi_A,0.1808400520156045
ETA_dPsi_B,0.0
ETA_eta_BR,0.8585146295298935
ETA_eta_FL,8.379087541615132
ETA_eta_RL,13.813698932843202
LogEE_Dzpe,130.485648148259
LogEE_Dzse,130.7024471686177
PEOE_VSA10,11.567374611118932
PEOE_VSA11,5.817862777835028
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,28.59880881590476
SlogP_VSA3,16.630173117920503
SlogP_VSA4,13.847474399381248
SlogP_VSA5,16.82083097824245
SlogP_VSA6,63.78539677762092
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,258.47773024726825
SpAbs_Dzpe,259.24346934203066
SpAbs_Dzse,259.7401120016184
SpDiam_DzZ,181.66349701416755
SpDiam_Dzi,199.337251867508
SpDiam_Dzm,181.6955359275954
SpDiam_Dzp,276.49566977783047
SpDiam_Dzv,259.9276401405443
SpMAD_Dzpe,8.9946049075362
SpMAD_Dzse,9.009760565087559
SpMax_Dzpe,130.485648148259
SpMax_Dzse,130.7024471686177
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6293103448275862
AETA_eta_BR,0.029603952742410122
AETA_eta_FL,0.28893405315914245
AETA_eta_RL,0.47633444596011043
DetourIndex,3758
EState_VSA1,10.023291153407584
EState_VSA2,28.887602828984654
EState_VSA3,22.508217252926013
EState_VSA4,0.0
EState_VSA5,30.462311845459517
EState_VSA6,32.046575604766076
EState_VSA7,0.0
EState_VSA8,24.9185521576053
EState_VSA9,0.0
ETA_beta_ns,24.0
ETA_shape_p,0.17073170731707316
ETA_shape_x,0.06097560975609757
ETA_shape_y,0.29268292682926833
GhoseFilter,True
LogEE_Dzare,129.3094377353975
SlogP_VSA10,17.323111830353618
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,256.7263006625486
SpDiam_Dzpe,202.83022207561987
SpDiam_Dzse,203.1268141277581
SpMAD_Dzare,8.913025180940284
SpMax_Dzare,129.3094377353975
TopoPSA(NO),137.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.83197502084338
VSA_EState9,55.19986049193663
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8275862068965517
EState_VSA10,18.63085177401035
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.028735632183908066
FilterItLogS,-5.4889704460941235
SpDiam_Dzare,201.04599975896
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6527777777777779
ETA_epsilon_2,0.8839080459770112
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5731182795698921
ETA_epsilon_5,0.8291666666666665
AETA_beta_ns_d,0.06896551724137931
ETA_dEpsilon_A,0.21301874163319995
ETA_dEpsilon_B,0.07965949820788576
ETA_dEpsilon_C,-0.1333592434253142
ETA_dEpsilon_D,0.05474137931034473
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7586206896551724
MDEDescriptor,"0.25,1.960218413241154,4.358338118005206,0.0,8.122118716046062,13.175903553956422,0.0,7.122972339992844,0.0,0.0,0.8028355714593465,0.0,0.0,0.0,0.0,0.0,2.210345568785006,0.0,0.0"
APolDescriptor,57.71706699999997
BCUTDescriptor,"11.996157082423592,31.972072482746704,-0.39105927665415197,0.24627912464693918,4.734412083256269,11.596164485330773"
BPolDescriptor,31.866932999999996
TPSADescriptor,145.51
ALOGPDescriptor,"3.180599999999999,10.116216359999996,106.34249999999999"
XLogPDescriptor,3.1090000000000004
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,413.11577523999995
ChiPathDescriptor,"21.018297090128677,13.813698932843206,12.755143035757845,10.590847381233122,8.225777263642433,6.078926079017415,4.020902988922211,2.595672041700154,15.937677149993135,8.941341026523888,6.565285048468826,4.505269279806397,2.8016577925660595,1.661796570901479,0.8707776896418644,0.43179943171719704"
ChiChainDescriptor,"0.0,0.0,0.0,0.23075632711195054,0.3729938088121616,0.0,0.0,0.0,0.06659840238714912,0.09217789108349635"
AtomCountDescriptor,48
BondCountDescriptor,31
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.5264145434231065,0.20412414523193154,0.7422643890042192,0.10206207261596577,0.8990974029342643,0.025499585890087693,0.17346306638795436,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,2,3,0,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"58.35362485120613,2.0121939603864183,28.77795524976676,9.968577286447475,15.323370071766565"
FractionalPSADescriptor,0.35222571666614727
WienerNumbersDescriptor,"2584.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.5060885306599525,8.137132587337787,10.62647040671216,1.7313254495459691,2.029396919589245,2.1174735691921684"
FractionalCSP3Descriptor,0.15789473684210525
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,10.543388429752065,6.035714285714286"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1688.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.15789473684210525
AutocorrelationDescriptorMass,"40.02553068699619,42.08347716668436,55.26535152971422,61.18199352918903,54.0368507709577"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5498342822548073,-0.2642205018291065,0.06166953928377153,-0.08075406320254018,-0.025363519284192355"
EccentricConnectivityIndexDescriptor,765
AutocorrelationDescriptorPolarizability,"2020.9078996882383,2334.281107155518,3249.5377317080015,3274.290180664566,2736.9857481869235"
