DLiP-ID,T003RT
AATSC3p,-0.030780421107883475
AATSC3s,0.03980645572311487
AATSC3v,-6.366445429921278
AATSC4Z,-2.012820565688389
AATSC4c,0.0008966846998251546
AATSC4d,0.02403701428035349
AATSC4i,-0.0655975132332364
AATSC4m,-9.007592948057948
AATSC4p,-0.04447181944966828
AATSC4s,0.04542141771202115
AATSC4v,-5.03539327144496
AATSC5Z,2.4862881206904532
AATSC5c,-0.0012659721201960217
AATSC5d,0.05754546716645842
AATSC5i,-0.01974300871051225
AATSC5m,11.265654758919895
AATSC5p,0.0382032365449401
AATSC5s,-0.15277635864422215
AATSC5v,8.044607958664603
AATSC6Z,-0.25639957709928574
AATSC6c,-0.002624229225278762
AATSC6d,-0.05238202031204947
AATSC6i,0.07692848953015381
AATSC6m,-1.6438881381796053
AATSC6p,0.002665827786792256
AATSC6s,-0.06595179153938104
AATSC6v,-1.4159702464588453
AATSC7Z,-0.4407607941135637
AATSC7c,0.004067088822368308
AATSC7d,-0.10173538803276412
AATSC7i,-0.021035742260943895
AATSC7m,-1.921841322615577
AATSC7p,0.0014898510630503943
AATSC7s,0.1651577598649549
AATSC7v,0.011809979499903684
AATSC8Z,-0.9362394381878839
AATSC8c,-0.0016921934490037708
AATSC8d,-0.05779769980329978
AATSC8i,-0.10180411875922324
AATSC8m,-4.318881198411552
AATSC8p,-0.0025361539702867877
AATSC8s,-0.19140679675747593
AATSC8v,-4.444705140982039
ATS0are,308.1457
ATS1are,340.62890000000004
ATS2are,551.4335
ATS3are,637.5695000000001
ATS4are,633.5526
ATS5are,563.714
ATS6are,585.1161
ATS7are,664.432
ATS8are,646.1611
ATSC0dv,181.52985638699923
ATSC0pe,4.952599999999999
ATSC0se,3.3818504081632645
ATSC1dv,36.22532792406456
ATSC1pe,0.19480816326530762
ATSC1se,-0.03621338025822657
ATSC2dv,-15.266308791090129
ATSC2pe,0.10630408163265576
ATSC2se,0.026425018325695514
ATSC3dv,-20.01631521845322
ATSC3pe,-0.1552367346938752
ATSC3se,-0.08635255560183464
ATSC4dv,12.749620785578026
ATSC4pe,0.24197755102040927
ATSC4se,0.17015070970428806
ATSC5dv,-1.2803358682853387
ATSC5pe,-0.5830163265306124
ATSC5se,-0.5027914843815087
ATSC6dv,-13.924306230428677
ATSC6pe,-1.8213285714285683
ATSC6se,-1.1362229008746383
ATSC7dv,0.8751754670121947
ATSC7pe,1.0713857142857148
ATSC7se,0.5961352682215727
ATSC8dv,-115.5630524318571
ATSC8pe,-2.655808163265302
ATSC8se,-1.57155026988755
AXp-0dv,0.596373041308971
AXp-1dv,0.33212060575103675
AXp-2dv,0.18789589642215165
AXp-3dv,0.10501108009661032
AXp-4dv,0.05745198544696172
AXp-5dv,0.03461352989358564
AXp-6dv,0.020171790239383283
AXp-7dv,0.010710762272539955
BertzCT,1400.2334190947986
ECIndex,792
ETA_eta,26.161640185891375
GATS1dv,0.5899390133723089
GATS1pe,0.649017592436677
GATS1se,0.7136481598739606
GATS2dv,0.969860130461239
GATS2pe,0.8371980326988221
GATS2se,0.8580877945206377
GATS3dv,1.0388825061950244
GATS3pe,1.029824518614685
GATS3se,1.0510221722984745
GATS4dv,1.0142376306883367
GATS4pe,1.0124223180303733
GATS4se,0.9745156001704836
GATS5dv,1.0877282005444429
GATS5pe,1.1081748307286408
GATS5se,1.0819429873365023
GATS6dv,1.0419290407964814
GATS6pe,1.2358956312435294
GATS6se,1.197355006214701
GATS7dv,1.0510084775403474
GATS7pe,0.9956605765514216
GATS7se,1.0388457810230323
GATS8dv,1.3724044345274955
GATS8pe,1.4513876699627315
GATS8se,1.4660788878125783
LogEE_A,4.4128162097513
LogEE_D,204.79478833377908
MATS1dv,0.18449494522558432
MATS1pe,0.03636588062378547
MATS1se,-0.00989999287813046
MATS2dv,-0.04791633662733565
MATS2pe,0.01222965808891579
MATS2se,0.004452034618741358
MATS3dv,-0.05349470216254317
MATS3pe,-0.015206734096661874
MATS3se,-0.012387837736032076
MATS4dv,0.03407406204220296
MATS4pe,0.023703721177755332
MATS4se,0.02440922990404973
MATS5dv,-0.0038399840356003797
MATS5pe,-0.0640915882566733
MATS5se,-0.08094445269510357
MATS6dv,-0.041302866118408825
MATS6pe,-0.1980203094567264
MATS6se,-0.18091052453513892
MATS7dv,0.002249851490370451
MATS7pe,0.10095303476961603
MATS7se,0.08226160974828375
MATS8dv,-0.30884860691728644
MATS8pe,-0.2601585805715407
MATS8se,-0.22544914393906795
MAXaaCH,1.993554551733699
MAXaaNH,3.243125769855267
MAXaaaC,1.022338606352752
MAXaasC,1.0569077759662178
MAXaasN,1.496693410388847
MAXdsCH,1.6140169648106155
MDEC-22,14.50760992969949
MDEC-23,24.296731512832253
MDEC-33,8.132200563507235
MDEN-22,0.7211247851537042
MDEN-23,1.5000000000000004
MDEO-12,0.14285714285714285
MINaaCH,1.6065933921778077
MINaaNH,3.243125769855267
MINaaaC,0.8603015693157152
MINaasC,0.5113664581058766
MINaasN,1.496693410388847
MINdsCH,1.6140169648106155
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9684873949579833
SM1_Dzi,1.2051266356430488
SM1_Dzm,2.9804340442698702
SM1_Dzp,-3.15509498520817
SM1_Dzv,-1.6768410890092211
SddssSe,0
SpAD_Dt,699.6084534804644
SpAbs_A,42.63619987412404
SpAbs_D,409.58957666755816
SpMAD_A,1.3323812460663762
SpMAD_D,12.799674270861193
SpMax_A,2.494897219447337
SpMax_D,204.79478833377908
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,129.72
TpiPC10,9.476508989265637
VAdjMat,6.169925001442312
VE1_DzZ,5.549115384207322
VE1_Dzi,5.547806551569546
VE1_Dzm,5.5492182428639065
VE1_Dzp,5.560945770217366
VE1_Dzv,5.559073046665639
VE2_DzZ,0.17340985575647883
VE2_Dzi,0.17336895473654831
VE2_Dzm,0.17341307008949708
VE2_Dzp,0.17377955531929268
VE2_Dzv,0.17372103270830122
VE3_DzZ,2.8767893346271363
VE3_Dzi,2.8765534435122087
VE3_Dzm,2.8768078705010867
VE3_Dzp,2.8789190061594527
VE3_Dzv,2.878582185943539
VR1_DzZ,219.49247772607583
VR1_Dzi,219.88049968709268
VR1_Dzm,219.47677532404407
VR1_Dzp,218.23874495709623
VR1_Dzv,218.35319002626287
VR2_DzZ,6.85913992893987
VR2_Dzi,6.871265615221646
VR2_Dzm,6.858649228876377
VR2_Dzp,6.819960779909257
VR2_Dzv,6.8235371883207145
VR3_DzZ,6.554468771693019
VR3_Dzi,6.5562350253400945
VR3_Dzm,6.554397229543179
VR3_Dzp,6.548740433697799
VR3_Dzv,6.549264699322597
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.13569987947281245
Xch-6dv,0.25429687408164714
Xch-7dv,0.3633362123223207
Xpc-4dv,2.225277588407994
Xpc-5dv,2.9214733378067836
Xpc-6dv,3.6616888922187205
Zagreb1,172.0
Zagreb2,203.0
fragCpx,304.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,3
n5aRing,3
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,26
nBondsD,2
nBondsM,28
nBondsO,36
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,3
AATS0are,6.28868775510204
AATS1are,6.426960377358491
AATS2are,6.412017441860465
AATS3are,6.312569306930694
AATS4are,6.27279801980198
AATS5are,6.263488888888889
AATS6are,6.429847252747252
AATS7are,6.32792380952381
AATS8are,6.397634653465347
AATSC0dv,3.7046909466734537
AATSC0pe,0.10107346938775508
AATSC0se,0.06901735526863806
AATSC1dv,0.683496753284237
AATSC1pe,0.003675625721986936
AATSC1se,-0.0006832713256269164
AATSC2dv,-0.177515218501048
AATSC2pe,0.0012360939724727414
AATSC2se,0.00030726765494994786
AATSC3dv,-0.19818133879656652
AATSC3pe,-0.0015369973732066852
AATSC3se,-0.0008549757980379667
AATSC4dv,0.12623386916413887
AATSC4pe,0.0023958173368357353
AATSC4se,0.0016846604921216639
AATSC5dv,-0.01422595409205932
AATSC5pe,-0.0064779591836734715
AATSC5se,-0.005586572048683429
AATSC6dv,-0.1530143541805349
AATSC6pe,-0.020014599686028225
AATSC6se,-0.012485965943677345
AATSC7dv,0.008335004447735187
AATSC7pe,0.01020367346938776
AATSC7se,0.005677478744967359
AATSC8dv,-1.1441886379391792
AATSC8pe,-0.02629513032935943
AATSC8se,-0.015559903662252971
AETA_eta,0.8175512558091055
ATSC0are,4.9381061224489775
ATSC1are,0.20805052061640888
ATSC2are,0.14091986672219792
ATSC3are,0.21577717617659234
ATSC4are,0.6515935027072046
ATSC5are,-1.0605990004164936
ATSC6are,-1.9530481049562682
ATSC7are,1.4818848396501447
ATSC8are,-2.958739150354019
BCUTZ-1h,17.001105763002464
BCUTZ-1l,5.6974714737964725
BCUTc-1h,0.47255969611789617
BCUTc-1l,-0.5358172704962749
BCUTd-1h,3.275453721969787
BCUTd-1l,0.9779109058199699
BCUTi-1h,14.69253938380405
BCUTi-1l,10.311281463045814
BCUTm-1h,35.450518252454856
BCUTm-1l,11.710105988441486
BCUTp-1h,2.936669820418001
BCUTp-1l,0.7480798366506674
BCUTs-1h,7.008281140899005
BCUTs-1l,0.6047994908834631
BCUTv-1h,24.440919448165733
BCUTv-1l,14.701709253973217
BalabanJ,1.1779608068203398
Diameter,14
ETA_beta,45.25
GATS1are,0.6964246580871368
GATS2are,0.8887485961003209
GATS3are,1.0208363074428974
GATS4are,1.008570411261698
GATS5are,1.231381663850858
GATS6are,1.3508528937297797
GATS7are,1.0123487811571155
GATS8are,1.5817616586213354
HybRatio,0.08695652173913043
Lipinski,False
LogEE_Dt,349.8042267402322
MATS1are,0.03895189567873427
MATS2are,0.01625958413583162
MATS3are,0.02119921564362911
MATS4are,0.06401636827693424
MATS5are,-0.11693495831023572
MATS6are,-0.21296449715880125
MATS7are,0.14004281021008905
MATS8are,-0.29068389156353713
MAXssCH2,0.5663420414462079
MINssCH2,0.3636159792454894
NsssssAs,0
RotRatio,0.19444444444444445
SM1_Dzpe,1.3784724912074127
SM1_Dzse,1.4105379538673297
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,14.76446326439343
SMR_VSA4,4.992404732635669
SMR_VSA5,17.19309348817714
SMR_VSA6,0.0
SMR_VSA7,99.32089797854024
SMR_VSA8,0.0
SMR_VSA9,5.131558479839333
SpAD_DzZ,265.5519185893322
SpAD_Dzi,304.03469023770185
SpAD_Dzm,265.50840577265615
SpAD_Dzp,357.78070248731956
SpAD_Dzv,355.0892622421127
SpAbs_Dt,699.6084534804645
SpDiam_A,4.742381520514995
SpDiam_D,275.0904287400797
SpMAD_Dt,21.862764171264512
SpMax_Dt,349.8042267402322
SsssssAs,0
VE1_Dzpe,5.550906212056946
VE1_Dzse,5.551601545435211
VE2_Dzpe,0.17346581912677955
VE2_Dzse,0.17348754829485033
VE3_Dzpe,2.8771120056867607
VE3_Dzse,2.877237262681732
VMcGowan,325.63000000000073
VR1_Dzpe,219.44035319615344
VR1_Dzse,219.35343134480692
VR2_Dzpe,6.857511037379795
VR2_Dzse,6.854794729525216
VR3_Dzpe,6.554231265967791
VR3_Dzse,6.553835080536064
mZagreb1,8.11111111111111
mZagreb2,6.972222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,3
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,12
nBondsKS,41
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10077767596834648
AATSC1are,0.003925481521064318
AATSC2are,0.001638603101420906
AATSC3are,0.002136407684916756
AATSC4are,0.006451420818883214
AATSC5are,-0.01178443333796104
AATSC6are,-0.021462067087431518
AATSC7are,0.014113188949048998
AATSC8are,-0.029294447033208108
AETA_beta,1.4140625
BCUTdv-1h,6.022668531345141
BCUTdv-1l,0.6529743333310143
BCUTpe-1h,3.4933025831092532
BCUTpe-1l,2.230652057509974
BCUTse-1h,3.7058537554566664
BCUTse-1l,2.433109125922138
ETA_alpha,16.147619047619045
ETA_dBeta,3.75
ETA_eta_B,0.24437712897764108
ETA_eta_F,32.3775161942244
ETA_eta_L,6.9459964252515105
ETA_eta_R,58.53915638011577
ETA_psi_1,0.6035955856176577
LabuteASA,196.12397142316053
LogEE_DzZ,132.58993406240995
LogEE_Dzi,152.05500532621477
LogEE_Dzm,132.56815999311098
LogEE_Dzp,178.2692230051309
LogEE_Dzv,177.28262470089865
PEOE_VSA1,4.417150937053347
PEOE_VSA2,14.885623725008529
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.681802935145185
PEOE_VSA5,11.761884949391115
PEOE_VSA6,35.07045990509047
PEOE_VSA7,48.53093654769288
PEOE_VSA8,21.885570975541206
PEOE_VSA9,34.28191952218245
SM1_Dzare,1.3815270271832962
SpAD_Dzpe,303.29384481499244
SpAD_Dzse,301.7489094809889
SpAbs_DzZ,263.14002258092887
SpAbs_Dzi,302.90488401678635
SpAbs_Dzm,263.086803111687
SpAbs_Dzp,359.7526368530747
SpAbs_Dzv,356.2420904908066
SpDiam_Dt,452.2022028016489
SpMAD_DzZ,8.298497455916632
SpMAD_Dzi,9.501084069928183
SpMAD_Dzm,8.297137680395505
SpMAD_Dzp,11.180646952728736
SpMAD_Dzv,11.096539445066021
SpMax_DzZ,132.58993406240995
SpMax_Dzi,152.05500532621477
SpMax_Dzm,132.56815999311098
SpMax_Dzp,178.2692230051309
SpMax_Dzv,177.28262470089865
VE1_Dzare,5.549455633515806
VE2_Dzare,0.17342048854736894
VE3_Dzare,2.8768506487022627
VR1_Dzare,219.60616992680278
VR2_Dzare,6.862692810212587
VR3_Dzare,6.554986615252207
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,25
nAromBond,26
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5046130952380952
AETA_dBeta,0.1171875
AETA_eta_B,0.007636785280551284
AETA_eta_F,1.0117973810695124
AETA_eta_L,0.2170623882891097
AETA_eta_R,1.8293486368786178
BCUTare-1h,3.547308900777246
BCUTare-1l,2.1719023415424896
ETA_beta_s,20.75
ETA_dPsi_A,0.11040441438234228
ETA_dPsi_B,0.0
ETA_eta_BR,0.674377128977641
ETA_eta_FL,8.723840008143945
ETA_eta_RL,15.669836433395455
LogEE_Dzpe,151.68999967284645
LogEE_Dzse,150.91853405155283
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,5.131558479839333
PEOE_VSA13,5.559266895052007
SlogP_VSA1,5.559266895052007
SlogP_VSA2,20.979063843928746
SlogP_VSA3,12.297610012659364
SlogP_VSA4,0.0
SlogP_VSA5,17.0176269054199
SlogP_VSA6,86.02641000953379
SlogP_VSA7,5.022633313741326
SlogP_VSA8,15.348179113924695
SlogP_VSA9,0.0
SpAD_Dzare,303.15252288808017
SpAbs_Dzpe,302.0015268544856
SpAbs_Dzse,300.42653014923826
SpDiam_DzZ,179.1365028577724
SpDiam_Dzi,208.95701885449765
SpDiam_Dzm,179.12213504591074
SpDiam_Dzp,244.3286619567379
SpDiam_Dzv,242.3824902353703
SpMAD_Dzpe,9.477932650468514
SpMAD_Dzse,9.429653421280904
SpMax_Dzpe,151.68999967284645
SpMax_Dzse,150.91853405155283
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6484375
AETA_eta_BR,0.021074285280551282
AETA_eta_FL,0.2726200002544983
AETA_eta_RL,0.48968238854360796
DetourIndex,5389
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,28.015253297937022
EState_VSA4,26.56627952332604
EState_VSA5,16.018588813079923
EState_VSA6,24.23964852456549
EState_VSA7,60.6636706846161
EState_VSA8,15.075065061883915
EState_VSA9,16.018090827285864
ETA_beta_ns,24.5
ETA_shape_p,0.0648776172220584
ETA_shape_x,0.0
ETA_shape_y,0.30345030964317316
GhoseFilter,False
LogEE_Dzare,151.61943416363954
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,301.85734130009575
SpDiam_Dzpe,207.10782293400925
SpDiam_Dzse,205.2755154759741
SpMAD_Dzare,9.473516340252505
SpMax_Dzare,151.61943416363954
TopoPSA(NO),76.18
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.823667810809592
VSA_EState9,54.89136363479229
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.765625
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.004613095238095166
ETA_dAlpha_B,0.0
FilterItLogS,-7.4616939658142725
SpDiam_Dzare,207.5819655771832
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6500485908649174
ETA_epsilon_2,0.8360119047619045
ETA_epsilon_3,0.44545454545454477
ETA_epsilon_4,0.5560056858564314
ETA_epsilon_5,0.8197691197691195
AETA_beta_ns_d,0.046875
ETA_dEpsilon_A,0.20459404541037263
ETA_dEpsilon_B,0.094042905008486
ETA_dEpsilon_C,-0.11055114040188663
ETA_dEpsilon_D,0.016242784992784975
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9375
MDEDescriptor,"0.0,0.0,0.0,0.0,14.50760992969949,24.296731512832253,0.0,8.132200563507235,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.7211247851537042,1.5000000000000004,0.0"
APolDescriptor,65.79948099999997
BCUTDescriptor,"11.99793398051904,34.96885465298782,-0.32006196457697333,0.25684419938014325,5.785479114052031,12.093375044098762"
BPolDescriptor,30.398518999999993
TPSADescriptor,129.72
ALOGPDescriptor,"6.6081,43.666985610000005,127.13869999999999"
XLogPDescriptor,4.320000000000001
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,480.0481456000001
ChiPathDescriptor,"21.915638315627206,15.669836433395457,14.003342471363833,12.11980845734046,10.075551790286653,7.69122762830463,5.407707237902393,4.055323834464122,19.08393732188707,11.95634180703732,9.394794821107586,7.035742366472893,5.05577471933263,3.599807108932906,2.3399276677684604,1.478085193610514"
ChiChainDescriptor,"0.0,0.0,0.3191300322941827,0.6954065107317435,1.0291657470202547,0.0,0.0,0.13569987947281245,0.2542968740816472,0.36333621232232066"
AtomCountDescriptor,49
BondCountDescriptor,36
SmallRingDescriptor,"5,5,4,4,0,0,3,2,0,0,0"
ChiClusterDescriptor,"1.8282057084311265,0.0,0.37655093708496484,0.0,1.1023429971357448,0.0,0.1263647299296042,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,16,1,2,0,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"66.47754685347158,2.077423339170987,27.38508362837794,5.6163523581585775,12.966288593111766"
FractionalPSADescriptor,0.27022289574281394
WienerNumbersDescriptor,"3143.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.491889940976931,7.07593096297002,9.047471493642902,2.225277588407994,2.921473337806783,3.356740564009312"
FractionalCSP3Descriptor,0.08695652173913043
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,1,11,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.728395061728396,11.16,5.8142125194920915"
AromaticAtomsCountDescriptor,25
AromaticBondsCountDescriptor,26
FragmentComplexityDescriptor,1817.09
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.08695652173913043
AutocorrelationDescriptorMass,"54.95731526093661,47.15044122258729,70.38300698236318,68.44034374003067,61.95940560536656"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5472646529687815,-0.2697650534031814,-0.01927959903916603,-0.03910004955132148,0.12032796950455416"
EccentricConnectivityIndexDescriptor,792
AutocorrelationDescriptorPolarizability,"2708.5161167922233,3207.5220642388044,4501.394271751997,4183.325336548829,3827.653911083845"
