DLiP-ID,P0007C
AATSC4s,-0.32498801290265206
AATSC4v,-9.768370037930566
AATSC5Z,-2.3846460440214154
AATSC5c,-0.0020400372932005916
AATSC5d,-0.10168352171326589
AATSC5i,-0.1528067498779863
AATSC5m,-10.947918151445124
AATSC5p,-0.04041616878156
AATSC5s,-0.5590013464225945
AATSC5v,-8.992706373524964
AATSC6Z,0.9872668088149779
AATSC6c,0.0017981001774930935
AATSC6d,0.029577097634500595
AATSC6i,0.18797446898585843
AATSC6m,4.691402168176049
AATSC6p,0.015779657473699176
AATSC6s,0.5533874887824372
AATSC6v,-0.4034684237500884
AATSC7Z,1.1785872267728308
AATSC7c,-0.0014841497683513196
AATSC7d,0.02024893607285041
AATSC7i,0.04850938463753311
AATSC7m,5.484906537790089
AATSC7p,0.01502330323380975
AATSC7s,-0.17395080948340302
AATSC7v,4.63665900469147
AATSC8Z,-0.16648639878859944
AATSC8c,0.0009239332769510846
AATSC8d,0.007399996394642436
AATSC8i,-0.02228853022502726
AATSC8m,-0.2566759007368748
AATSC8p,0.013861663169037782
AATSC8s,0.7605265817151061
AATSC8v,5.5273118468288045
ATS0are,272.8823
ATS1are,284.44980000000004
ATS2are,492.896
ATS3are,629.5592000000001
ATS4are,672.1161000000001
ATS5are,643.8669
ATS6are,567.2937999999999
ATS7are,485.93699999999995
ATS8are,417.35499999999996
ATSC0dv,183.6760012044565
ATSC0pe,6.972999999999998
ATSC0se,5.028937024390244
ATSC1dv,23.978540110604374
ATSC1pe,-0.1431999999999995
ATSC1se,0.21623504699583596
ATSC2dv,67.77274696866208
ATSC2pe,2.1539000000000006
ATSC2se,1.4627441748958956
ATSC3dv,-9.168425613795435
ATSC3pe,-1.539200000000001
ATSC3se,-1.5354674723378938
ATSC4dv,-117.94018845337504
ATSC4pe,-0.7491999999999978
ATSC4se,-0.20801945032718727
ATSC5dv,-103.88696469620521
ATSC5pe,-3.6198999999999986
ATSC5se,-2.385432157049375
ATSC6dv,25.98154390758
ATSC6pe,3.147099999999999
ATSC6se,2.2996844104699585
ATSC7dv,49.56820969293704
ATSC7pe,0.7324999999999984
ATSC7se,0.3242435633551469
ATSC8dv,72.68355843450036
ATSC8pe,1.522899999999998
ATSC8se,0.8490608875669248
AXp-0dv,0.5827581542601334
AXp-1dv,0.33493601718123855
AXp-2dv,0.17713176169895928
AXp-3dv,0.09811409678421208
AXp-4dv,0.05384917568380377
AXp-5dv,0.027694364427739676
AXp-6dv,0.015718013745470088
AXp-7dv,0.008845340561362717
BertzCT,1211.0454776145261
ECIndex,586
ETA_eta,19.900633575505033
GATS1dv,0.5481337337783693
GATS1pe,0.5318761978019113
GATS1se,0.4947961416687936
GATS2dv,0.6118485390969439
GATS2pe,0.5210306420000956
GATS2se,0.5426929229968321
GATS3dv,0.9405032067894658
GATS3pe,0.9487049458810939
GATS3se,0.9857607354697164
GATS4dv,1.1908934160496711
GATS4pe,0.9824144898356177
GATS4se,1.0087883078834623
GATS5dv,1.2023990635881359
GATS5pe,1.1114814283665566
GATS5se,1.1263603764628178
GATS6dv,0.9238284518103983
GATS6pe,0.7258591324160445
GATS6se,0.7099447454630294
GATS7dv,0.7964566095709659
GATS7pe,0.7837446267103517
GATS7se,0.7872371195413647
GATS8dv,0.7076254455875037
GATS8pe,0.7645289840901486
GATS8se,0.7986682079597357
LogEE_A,4.250345279294564
LogEE_D,134.31109816057423
MATS1dv,0.12164702792961062
MATS1pe,-0.019136148520918283
MATS1se,0.04006646879048157
MATS2dv,0.20170899536821482
MATS2pe,0.16886065299488512
MATS2se,0.15900646168329738
MATS3dv,-0.021098640507310307
MATS3pe,-0.09330126068000144
MATS3se,-0.1290555083992002
MATS4dv,-0.26065849566785826
MATS4pe,-0.04361547297709825
MATS4se,-0.016791528474542437
MATS5dv,-0.23189559466743606
MATS5pe,-0.21284368277642335
MATS5se,-0.1944799029390966
MATS6dv,0.06516379802792953
MATS6pe,0.207914475899819
MATS6se,0.21066185015219985
MATS7dv,0.14185350514671746
MATS7pe,0.05521756077470967
MATS7se,0.033891002884484434
MATS8dv,0.24582366349581447
MATS8pe,0.13567244219044006
MATS8se,0.10488238616741247
MAXaaCH,1.748904058536995
MAXaaaC,0.7034750566893425
MAXaasC,0.7461690297058867
MAXdssC,-0.11140169648106135
MAXsCH3,1.8777451014103597
MAXssNH,2.5032594009826155
MAXsssN,1.645622409330021
MDEC-12,1.646516470110137
MDEC-13,1.6340027644996276
MDEC-22,8.034348310588074
MDEC-23,22.046851473874224
MDEC-33,10.744216921406538
MDEN-23,0.19999999999999996
MDEO-11,0.5952753944880748
MINaaCH,0.9458214861804328
MINaaaC,0.607508450911229
MINaasC,-0.6227263700248356
MINdssC,-0.11140169648106135
MINsCH3,1.8777451014103597
MINssNH,2.5032594009826155
MINsssN,1.645622409330021
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.6411064425770308
SM1_Dzi,1.3683653393923878
SM1_Dzm,2.6871295368887225
SM1_Dzp,-5.623368212081724
SM1_Dzv,-2.1414248510525646
SddssSe,0
SpAD_Dt,608.7884865947307
SpAbs_A,34.36178415810297
SpAbs_D,268.6221963211485
SpMAD_A,1.2726586725223323
SpMAD_D,9.94897023411661
SpMax_A,2.574531586200157
SpMax_D,134.31109816057423
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.86
TpiPC10,9.334746392447784
VAdjMat,5.906890595608519
VE1_DzZ,5.099341613124305
VE1_Dzi,5.1171170776851325
VE1_Dzm,5.099812055123584
VE1_Dzp,5.0746058800520295
VE1_Dzv,5.103667060556649
VE2_DzZ,0.18886450418978906
VE2_Dzi,0.18952285472907898
VE2_Dzm,0.18888192796754014
VE2_Dzp,0.18794836592785294
VE2_Dzv,0.18902470594654255
VE3_DzZ,2.622363208941204
VE3_Dzi,2.6258429827132024
VE3_Dzm,2.622455460124962
VE3_Dzp,2.6175006358194617
VE3_Dzv,2.6232110858429714
VR1_DzZ,168.8280928981043
VR1_Dzi,167.9160794467162
VR1_Dzm,168.76986858015476
VR1_Dzp,171.6413410295568
VR1_Dzv,169.22618254243227
VR2_DzZ,6.252892329559419
VR2_Dzi,6.219114053582081
VR2_Dzm,6.250735873339066
VR2_Dzp,6.3570867047984
VR2_Dzv,6.267636390460455
VR3_DzZ,6.122132768446154
VR3_Dzi,6.116716100505435
VR3_Dzm,6.121787835566394
VR3_Dzp,6.138658846139422
VR3_Dzv,6.124487951369502
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.1463712638343143
Xch-7dv,0.2826583864791597
Xpc-4dv,2.9309652857632655
Xpc-5dv,4.495212136983485
Xpc-6dv,5.819190759535743
Zagreb1,152.0
Zagreb2,187.0
fragCpx,198.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,30
nBondsS,24
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.655665853658537
AATS1are,6.464768181818183
AATS2are,6.571946666666667
AATS3are,6.490301030927837
AATS4are,6.6546148514851495
AATS5are,6.438669
AATS6are,6.374087640449437
AATS7are,6.229961538461538
AATS8are,6.323560606060606
AATSC0dv,4.479902468401378
AATSC0pe,0.17007317073170727
AATSC0se,0.12265700059488399
AATSC1dv,0.5449668206955539
AATSC1pe,-0.003254545454545443
AATSC1se,0.004914432886268999
AATSC2dv,0.9036366262488277
AATSC2pe,0.028718666666666674
AATSC2se,0.019503255665278607
AATSC3dv,-0.09451985168861274
AATSC3pe,-0.01586804123711341
AATSC3se,-0.015829561570493752
AATSC4dv,-1.1677246381522282
AATSC4pe,-0.007417821782178195
AATSC4se,-0.002059598518090963
AATSC5dv,-1.0388696469620522
AATSC5pe,-0.03619899999999999
AATSC5se,-0.02385432157049375
AATSC6dv,0.29192745963573036
AATSC6pe,0.03536067415730336
AATSC6se,0.025839150679437737
AATSC7dv,0.6354898678581672
AATSC7pe,0.00939102564102562
AATSC7se,0.004156968760963422
AATSC8dv,1.101266036886369
AATSC8pe,0.023074242424242393
AATSC8se,0.012864558902529162
AETA_eta,0.7370605027964827
ATSC0are,7.502395121951216
ATSC1are,-0.41206061867935767
ATSC2are,2.5142747769185
ATSC3are,-1.866895776323616
ATSC4are,-1.7804855443188548
ATSC5are,-3.6574368828078514
ATSC6are,3.737461808447349
ATSC7are,0.7260970850684093
ATSC8are,1.8797688280785232
BCUTZ-1h,17.001104459050385
BCUTZ-1l,5.651969003916667
BCUTc-1h,0.4676629123863302
BCUTc-1l,-0.393158390251761
BCUTd-1h,4.043949684701687
BCUTd-1l,0.9713834685408124
BCUTi-1h,17.42477220496087
BCUTi-1l,10.31976526031325
BCUTm-1h,35.450517803605265
BCUTm-1l,11.663445669262323
BCUTp-1h,2.954590278776738
BCUTp-1l,0.5458574701717235
BCUTs-1h,8.001921210420349
BCUTs-1l,0.29892161316772753
BCUTv-1h,24.44183273351147
BCUTv-1l,13.304119819310209
BalabanJ,1.4871910358436526
Diameter,13
ETA_beta,39.25
GATS1are,0.5781850538077979
GATS2are,0.5235305884971586
GATS3are,0.9671825395838554
GATS4are,1.0379523587190134
GATS5are,1.1029411095383521
GATS6are,0.7094064101527924
GATS7are,0.7526416954625572
GATS8are,0.6979508470544505
HybRatio,0.10526315789473684
Lipinski,True
LogEE_Dt,304.39424329736534
MATS1are,-0.05117906618557472
MATS2are,0.18320418866777072
MATS3are,-0.10517978109171698
MATS4are,-0.09633874886970802
MATS5are,-0.19987605259068486
MATS6are,0.2294936538362729
MATS7are,0.05087260938758104
MATS8are,0.15564831791682268
MAXddssS,-4.0372732951205155
MAXssCH2,0.5127723873031864
MINddssS,-4.0372732951205155
MINssCH2,0.5127723873031864
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,1.6624935758226553
SM1_Dzse,1.6206506637024765
SMR_VSA1,17.60274921607558
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,16.166761001215143
SMR_VSA7,64.9342421941771
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,171.75730499898316
SpAD_Dzi,200.9290742083169
SpAD_Dzm,171.52906128640197
SpAD_Dzp,245.3274747120471
SpAD_Dzv,236.83145513233583
SpAbs_Dt,608.7884865947307
SpDiam_A,5.042232060252461
SpDiam_D,200.6174160641092
SpMAD_Dt,22.547721725730767
SpMax_Dt,304.39424329736534
SsssssAs,0
VE1_Dzpe,5.115513360246898
VE1_Dzse,5.113915902117899
VE2_Dzpe,0.18946345778692214
VE2_Dzse,0.1894042926710333
VE3_Dzpe,2.6255295310624085
VE3_Dzse,2.625217205105405
VMcGowan,264.35000000000014
VR1_Dzpe,167.85934518831226
VR1_Dzse,167.98730347794057
VR2_Dzpe,6.217012784752306
VR2_Dzse,6.221751980664465
VR3_Dzpe,6.116378170717956
VR3_Dzse,6.117140175021575
mZagreb1,9.67361111111111
mZagreb2,5.7638888888888875
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,33
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.18298524687685894
AATSC1are,-0.009365014060894492
AATSC2are,0.033523663692246665
AATSC3are,-0.019246348209521813
AATSC4are,-0.017628569745731234
AATSC5are,-0.03657436882807851
AATSC6are,0.0419939529039028
AATSC7are,0.00930893698805653
AATSC8are,0.028481345879977624
AETA_beta,1.4537037037037037
BCUTdv-1h,7.004059837997771
BCUTdv-1l,0.6442284606672688
BCUTpe-1h,3.9886733157200718
BCUTpe-1l,2.2011794948773273
BCUTse-1h,4.009959245055644
BCUTse-1l,2.3971195235150713
ETA_alpha,13.133333333333333
ETA_dBeta,4.75
ETA_eta_B,0.5836778771242841
ETA_eta_F,31.85114035561488
ETA_eta_L,5.333506696877883
ETA_eta_R,51.751773931119914
ETA_psi_1,0.5457063711911359
LabuteASA,159.95995252303496
LogEE_DzZ,85.61337165299383
LogEE_Dzi,100.51521730191374
LogEE_Dzm,85.50245966808872
LogEE_Dzp,121.02793270125655
LogEE_Dzv,117.86054334552465
PEOE_VSA1,4.899909730850478
PEOE_VSA2,9.51663204852391
PEOE_VSA3,12.808212032003757
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,23.733674027155736
PEOE_VSA7,43.321939610460284
PEOE_VSA8,22.880656326539164
PEOE_VSA9,16.39740586310845
SM1_Dzare,1.7107398743850388
SpAD_Dzpe,200.39067567309513
SpAD_Dzse,199.30913774195884
SpAbs_DzZ,169.50747358493612
SpAbs_Dzi,199.6620692644351
SpAbs_Dzm,169.24002501423755
SpAbs_Dzp,247.67923361459486
SpAbs_Dzv,237.8625115421019
SpDiam_Dt,426.73208222173366
SpMAD_DzZ,6.361381666629006
SpMAD_Dzi,7.441817563270996
SpMAD_Dzm,6.352928195792665
SpMAD_Dzp,9.086202767112855
SpMAD_Dzv,8.771535375271698
SpMax_DzZ,85.61337165299383
SpMax_Dzi,100.51521730191374
SpMax_Dzm,85.50245966808872
SpMax_Dzp,121.02793270125655
SpMax_Dzv,117.86054334552465
VE1_Dzare,5.115962475728725
VE2_Dzare,0.1894800916936565
VE3_Dzare,2.6256173220105214
VR1_Dzare,167.84032307820758
VR2_Dzare,6.216308262155836
VR3_Dzare,6.116264842574242
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,1
n12FHRing,1
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4864197530864197
AETA_dBeta,0.17592592592592593
AETA_eta_B,0.021617699152751264
AETA_eta_F,1.1796718650227733
AETA_eta_L,0.19753728506955123
AETA_eta_R,1.916732367819256
BCUTare-1h,4.107719947042678
BCUTare-1l,2.15132779401897
ETA_beta_s,17.25
ETA_dPsi_A,0.16829362880886412
ETA_dPsi_B,0.0
ETA_eta_BR,0.9276778771242841
ETA_eta_FL,7.4970289883709285
ETA_eta_RL,12.830535685248812
LogEE_Dzpe,100.25691167268916
LogEE_Dzse,99.71459296963506
PEOE_VSA10,10.71270431656367
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,15.930470882759089
SlogP_VSA1,9.622004595302567
SlogP_VSA2,20.86973311959302
SlogP_VSA3,10.023291153407584
SlogP_VSA4,5.817220841045895
SlogP_VSA5,17.28172587545944
SlogP_VSA6,53.42642002321065
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,200.29117109421802
SpAbs_Dzpe,198.8513297695556
SpAbs_Dzse,197.80853527556775
SpDiam_DzZ,126.38620517226268
SpDiam_Dzi,151.58150432335458
SpDiam_Dzm,126.26790869655179
SpDiam_Dzp,178.89286397964668
SpDiam_Dzv,177.2394864892755
SpMAD_Dzpe,7.421876876781301
SpMAD_Dzse,7.381819916368846
SpMax_Dzpe,100.25691167268916
SpMax_Dzse,99.71459296963506
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,1
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.034358439893492
AETA_eta_FL,0.2776677403100344
AETA_eta_RL,0.47520502537958564
DetourIndex,4031
EState_VSA1,15.840511994453479
EState_VSA2,15.825296518610607
EState_VSA3,28.568042601222725
EState_VSA4,23.886487480068393
EState_VSA5,0.0
EState_VSA6,35.23174507315853
EState_VSA7,6.923737199690624
EState_VSA8,4.722094864452088
EState_VSA9,11.600939890232516
ETA_beta_ns,22.0
ETA_shape_p,0.1903553299492386
ETA_shape_x,0.0634517766497462
ETA_shape_y,0.3730964467005077
GhoseFilter,True
LogEE_Dzare,100.20894628319733
SlogP_VSA10,15.765187597041944
SlogP_VSA11,0.0
SpAbs_Dzare,198.70715269200969
SpDiam_Dzpe,151.07982500189397
SpDiam_Dzse,149.96310402623996
SpMAD_Dzare,7.418191522008074
SpMax_Dzare,100.20894628319733
TopoPSA(NO),66.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.74205984687552
VSA_EState9,32.41750928982926
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.8148148148148148
EState_VSA10,17.60274921607558
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013580246913580264
FilterItLogS,-6.4583745316811
SpDiam_Dzare,151.10383357955558
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6894308943089431
ETA_epsilon_2,0.8913580246913577
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5801169590643276
ETA_epsilon_5,0.870238095238095
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.24543089430894294
ETA_dEpsilon_B,0.10931393524461552
ETA_dEpsilon_C,-0.13611695906432741
ETA_dEpsilon_D,0.021119929453262687
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7407407407407407
MDEDescriptor,"0.0,1.6465164701101374,1.6340027644996276,0.0,8.034348310588074,22.046851473874224,0.0,10.744216921406538,0.0,0.0,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,53.01810199999998
BCUTDescriptor,"11.850000000000005,34.96885415960942,-0.27438529132196593,0.24719712696184976,4.416326337978686,12.532342793019634"
BPolDescriptor,27.001897999999997
TPSADescriptor,74.86000000000001
ALOGPDescriptor,"4.0843000000000025,16.68150649000002,98.9622"
XLogPDescriptor,4.2780000000000005
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,404.03976932
ChiPathDescriptor,"19.344570503761737,12.830535685248813,12.46317388492658,10.629977446705281,9.691499949967646,7.451498615676541,5.663076429924222,3.927945339909792,15.121715354994118,8.93501349807158,6.909169844363459,5.211893360550111,3.9459079886892603,2.5785826677427814,1.5976271905709913,0.9789360590694397"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.42890814947845973,0.9356677345411413,0.0,0.0,0.02795084971874737,0.14637126383431429,0.2679177967075864"
AtomCountDescriptor,41
BondCountDescriptor,30
SmallRingDescriptor,"4,4,2,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.7072642622995065,0.20412414523193154,0.7846656712489222,0.08333333333333333,1.0101675062512632,0.025499585890087693,0.2338021947587591,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,3,2,0,0,0"
ZagrebIndexDescriptor,152.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"55.274503039559406,2.047203816279978,22.62784096257026,7.586040431709888,6.50204050237579"
FractionalPSADescriptor,0.1852787910605671
WienerNumbersDescriptor,"1755.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.935237919114746,10.854200461213772,15.391154315224153,2.1897750266422253,3.3205576810050905,3.8998531412001554"
FractionalCSP3Descriptor,0.10526315789473684
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,7.6795841209829865,3.5446153846153847"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1234.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.10526315789473684
AutocorrelationDescriptorMass,"45.38611479451724,42.42641483969723,60.670870405987024,74.27722113731333,75.50268417517687"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4560264066447666,-0.23446243422943897,0.12230378962968651,-0.13073276814802365,0.05861006336941578"
EccentricConnectivityIndexDescriptor,586
AutocorrelationDescriptorPolarizability,"2342.1368380643335,2857.6429877694704,4333.694636016758,4552.293571889771,4083.8230926505985"
