DLiP-ID,T000XM
AATS8v,158.7321957616096
AMID_C,1.4356774538174766
AMID_N,0.2953162014678881
AMID_O,0.2573118824353218
AMID_X,0.0
AMID_h,0.5526280839032099
ATS0dv,386.0
ATS0pe,324.00829999999996
ATS0se,398.72634799999986
ATS1dv,342.0
ATS1pe,340.976
ATS1se,407.60993600000006
ATS2dv,429.0
ATS2pe,580.1444
ATS2se,704.903556
ATS3dv,401.0
ATS3pe,797.818
ATS3se,987.177908
ATS4dv,436.0
ATS4pe,842.0111999999999
ATS4se,1048.535828
ATS5dv,454.0
ATS5pe,804.8563999999999
ATS5se,1004.4524999999999
ATS6dv,396.0
ATS6pe,737.3374000000001
ATS6se,922.693832
ATS7dv,350.0
ATS7pe,703.6324999999999
ATS7se,876.976228
ATS8dv,367.0
ATS8pe,676.0757
ATS8se,839.793228
ATSC0Z,391.2941176470587
ATSC0c,1.3651971095861426
ATSC0d,28.509803921568626
ATSC0i,75.04808144212058
ATSC0m,1854.444728627451
ATSC0p,11.021060562944157
ATSC0s,127.10130718954247
ATSC0v,2447.647850924641
ATSC1Z,-1.4567474048442879
ATSC1c,-0.899944276859449
ATSC1d,5.225297962322184
ATSC1i,-8.118529262894073
ATSC1m,-3.0299537377933063
ATSC1p,0.08699885638101897
ATSC1s,-7.424644367550941
ATSC1v,52.57141388328377
ATSC2Z,4.73010380622835
ATSC2c,0.5334630995573932
ATSC2d,-7.8508266051518625
ATSC2i,-10.783357620999675
ATSC2m,6.756221625528532
ATSC2p,-2.0945593375416105
ATSC2s,33.45866974240676
ATSC2v,-416.85221510616776
ATSC3Z,-140.5813148788927
ATSC3c,-0.4635548712776302
ATSC3d,-8.279507881584006
ATSC3i,-7.644593170339591
ATSC3m,-658.577234672818
ATSC3p,-1.6701704929505894
ATSC3s,-43.561995386389846
ATSC3v,-518.9003316754348
ATSC4Z,-73.58823529411765
ATSC4c,0.07974779988730718
ATSC4d,-6.300653594771242
ATSC4i,-22.91571017085491
ATSC4m,-350.9419613594772
ATSC4p,-2.890410520145124
ATSC4s,-24.988562091503265
ATSC4v,-596.5608419644269
ATSC5Z,9.50519031141869
ATSC5c,0.0535525006727898
ATSC5d,3.563244905805459
ATSC5i,6.439847480530649
ATSC5m,42.080429616301515
ATSC5p,-0.024080388956792764
ATSC5s,34.05276816608996
ATSC5v,3.3246675037774196
ATSC6Z,104.02768166089963
ATSC6c,0.2818724061355172
ATSC6d,3.927720107650904
ATSC6i,19.456162151633677
ATSC6m,487.45790513879285
ATSC6p,1.7644634712778626
ATSC6s,33.91214917339483
ATSC6v,491.3512195849726
ATSC7Z,-52.18685121107265
ATSC7c,-0.4252666181715857
ATSC7d,-2.9042675893886956
ATSC7i,-1.6639163581768868
ATSC7m,-233.14373287312577
ATSC7p,0.9276540697862183
ATSC7s,-40.10717031910802
ATSC7v,89.35775905062305
ATSC8Z,-57.84429065743945
ATSC8c,-0.05062207644265667
ATSC8d,-7.697424067666281
ATSC8i,-18.891672711557074
ATSC8m,-280.3831451253364
ATSC8p,-2.97086027279659
ATSC8s,-1.802575932333715
ATSC8v,-579.1917154319196
AXp-0d,0.7337477892200788
AXp-1d,0.4601517553842604
AXp-2d,0.31096573180272685
AXp-3d,0.19652517769535735
AXp-4d,0.13158936487371736
AXp-5d,0.0875173344595306
AXp-6d,0.05601329129266442
AXp-7d,0.03503975083076541
GATS1Z,0.836720592996901
GATS1c,1.6670002146411964
GATS1d,1.0455242831446407
GATS1i,1.4089882049611473
GATS1m,0.8421712745923423
GATS1p,1.1482677692248489
GATS1s,0.6815975882549558
GATS1v,1.0260379301917935
GATS2Z,0.8727029134425408
GATS2c,0.6823210782075705
GATS2d,1.435789107728585
GATS2i,1.260376477900683
GATS2m,0.8835163304441114
GATS2p,1.1840064624347313
GATS2s,0.44502202859747925
GATS2v,1.1191003773080475
GATS3Z,1.0911309568550813
GATS3c,1.0223307175577174
GATS3d,1.1783227303988997
GATS3i,1.0816071274441204
GATS3m,1.0913880639031883
GATS3p,1.0642220735534416
GATS3s,0.9838089437688017
GATS3v,1.0742569058182874
GATS4Z,1.0504359591100423
GATS4c,0.8448081026606824
GATS4d,1.0896664374140304
GATS4i,1.0747947113996739
GATS4m,1.050743516430398
GATS4p,1.0914528333156979
GATS4s,1.1238365515645492
GATS4v,1.0793379380579418
GATS5Z,0.9898122022295205
GATS5c,0.860830695087154
GATS5d,0.8903819701618876
GATS5i,0.9084136889156874
GATS5m,0.9893175566588615
GATS5p,0.9628084492631269
GATS5s,0.9598474315132842
GATS5v,0.971975621465205
GATS6Z,0.8648986447871269
GATS6c,0.7374864588112434
GATS6d,0.9421146566326009
GATS6i,0.8320163409459461
GATS6m,0.8676005888982131
GATS6p,0.9209095515886887
GATS6s,0.8019910740486774
GATS6v,0.9158905870244233
GATS7Z,1.036820478737433
GATS7c,0.986204917689069
GATS7d,1.0691920654455949
GATS7i,0.9738775518671677
GATS7m,1.0335966751192505
GATS7p,0.9617126244618975
GATS7s,1.1595522307942487
GATS7v,0.9765379773120204
GATS8Z,1.0363165937539653
GATS8c,0.9143159549846744
GATS8d,1.0699683252779426
GATS8i,1.109887968706404
GATS8m,1.0387837356210683
GATS8p,1.116250185244294
GATS8s,0.9669760861191267
GATS8v,1.0972763161594319
MATS1Z,-0.0036513020953790588
MATS1c,-0.6465276332281304
MATS1d,0.17975611046450113
MATS1i,-0.10609736514433037
MATS1m,-0.0016024664153141733
MATS1p,0.007742068103454909
MATS1s,-0.05729180058108143
MATS1v,0.021065295457139085
MATS2Z,0.0067747946581379805
MATS2c,0.21899681952689187
MATS2d,-0.15432985171637162
MATS2i,-0.08052731114567555
MATS2m,0.002041826224093489
MATS2p,-0.10651188311162038
MATS2s,0.1475324099960924
MATS2v,-0.09544692963659117
MATS3Z,-0.1431477375225496
MATS3c,-0.13529009307723452
MATS3d,-0.11570989511691886
MATS3i,-0.04058588218082921
MATS3m,-0.14149888799013444
MATS3p,-0.06038062779751483
MATS3s,-0.13655825357390788
MATS3v,-0.08446858514546035
MATS4Z,-0.07052390258568852
MATS4c,0.021905573010483428
MATS4d,-0.08287482806052271
MATS4i,-0.1145051432220567
MATS4m,-0.07096638334818896
MATS4p,-0.0983484247150229
MATS4s,-0.07372631321831692
MATS4v,-0.09139808067249122
MATS5Z,0.009529811739673443
MATS5c,0.01538902903377606
MATS5d,0.04903184848164215
MATS5i,0.03366377468088808
MATS5m,0.008902112842320247
MATS5p,-0.0008571699400032482
MATS5s,0.10510641622281248
MATS5v,0.0005328759345853516
MATS6Z,0.11205478498978745
MATS6c,0.0870245945188895
MATS6d,0.058067229756613284
MATS6i,0.10927036370870204
MATS6m,0.1107919049717248
MATS6p,0.06747984691509952
MATS6s,0.11245793449415037
MATS6v,0.08461121065516418
MATS7Z,-0.0596654745703706
MATS7c,-0.13935779248425811
MATS7d,-0.04557301093173097
MATS7i,-0.009918756344162252
MATS7m,-0.056243867527378
MATS7p,0.037655462839816266
MATS7s,-0.14116834716570562
MATS7v,0.01633234926346826
MATS8Z,-0.06916730568719075
MATS8c,-0.017349552336590923
MATS8d,-0.1263266156001161
MATS8i,-0.11778079921532093
MATS8m,-0.07074270913782756
MATS8p,-0.12612538807349363
MATS8s,-0.006635707423118274
MATS8v,-0.11071770740803755
MAXaaN,3.944752849443454
MAXsOH,8.776869355350371
MAXtCH,5.240733093508131
MAXtsC,2.2411001373674115
MINaaN,3.944752849443454
MINsOH,8.776869355350371
MINtCH,5.240733093508131
MINtsC,2.2411001373674115
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.2870971719356
SpAD_D,330.5160949838932
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.9751208679901167
SssNH2,0
SsssAs,0
SsssCH,-1.2856885595765468
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,544
TMWC10,128.6277751798635
TSRW10,61.3671698113352
VE1_Dt,5.125841485713999
VE2_Dt,0.18984598095237035
VE3_Dt,2.627546476891108
VR1_Dt,155.04603109332442
VR2_Dt,5.742445596049053
VR3_Dt,6.036973820636885
Xc-3dv,0.740012901991079
Xc-4dv,0.0
Xc-5dv,0.05270462766947299
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.30652532504112706
Xp-0dv,15.057585010524681
Xp-1dv,8.851986703989818
Xp-2dv,6.592146429006972
Xp-3dv,4.504366929854824
Xp-4dv,3.149035883856661
Xp-5dv,2.0656479349703276
Xp-6dv,1.1738626292176937
Xp-7dv,0.7258326594330564
Xpc-4d,3.306071988520702
Xpc-5d,5.057282333881165
Xpc-6d,6.754953384037208
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,2
nSpiro,0
naRing,1
piPC10,5.363051181114605
AATS0dv,7.568627450980392
AATS0pe,6.353103921568627
AATS0se,7.818163686274507
AATS1dv,6.576923076923077
AATS1pe,6.557230769230769
AATS1se,7.838652615384617
AATS2dv,4.714285714285714
AATS2pe,6.375213186813187
AATS2se,7.746192923076923
AATS3dv,3.1328125
AATS3pe,6.232953125
AATS3se,7.71232740625
AATS4dv,3.2058823529411766
AATS4pe,6.191258823529411
AATS4se,7.709822264705883
AATS5dv,3.4923076923076923
AATS5pe,6.191203076923076
AATS5se,7.726557692307692
AATS6dv,3.272727272727273
AATS6pe,6.093697520661158
AATS6se,7.625568859504132
AATS7dv,3.0701754385964914
AATS7pe,6.172214912280701
AATS7se,7.692773929824561
AATS8dv,3.36697247706422
AATS8pe,6.202529357798165
AATS8se,7.704525027522935
AATSC0Z,7.672433679354093
AATSC0c,0.026768570776198874
AATSC0d,0.5590157631680123
AATSC0i,1.471531008669031
AATSC0m,36.36166134563629
AATSC0p,0.21609922672439524
AATSC0s,2.4921824939125976
AATSC0v,47.99309511616943
AATSC1Z,-0.02801437317008246
AATSC1c,-0.017306620708835558
AATSC1d,0.10048649927542662
AATSC1i,-0.15612556274796294
AATSC1m,-0.05826834111140974
AATSC1p,0.001673054930404211
AATSC1s,-0.1427816224529027
AATSC1v,1.010988728524688
AATSC2Z,0.05197916270580604
AATSC2c,0.005862231863268058
AATSC2d,-0.08627281983683366
AATSC2i,-0.11849843539560083
AATSC2m,0.07424419368712673
AATSC2p,-0.023017135577380336
AATSC2s,0.36767768947699736
AATSC2v,-4.58079357259525
AATSC3Z,-1.0982915224913492
AATSC3c,-0.0036215224318564858
AATSC3d,-0.06468365532487505
AATSC3i,-0.059723384143278054
AATSC3m,-5.145134645881391
AATSC3p,-0.01304820697617648
AATSC3s,-0.34032808895617067
AATSC3v,-4.0539088412143345
AATSC4Z,-0.5410899653979239
AATSC4c,0.0005863808815243175
