DLiP-ID,T003Y8
BIC3,0.8769276433896617
BIC4,0.9013499925336853
BIC5,0.9013499925336853
CIC0,3.9967524387866273
CIC1,1.7385213675305842
CIC2,0.8336953705306289
CIC3,0.4353662037838335
CIC4,0.2872180556356865
CIC5,0.2872180556356865
GGI1,8.5
GGI2,4.000000000000002
GGI3,2.916666666666667
GGI4,2.331666666666667
GGI5,1.3894444444444443
GGI6,0.9014965986394556
GGI7,0.6033871882086167
GGI8,0.3860308012093726
GGI9,0.22532407407407412
JGI1,0.24285714285714288
JGI2,0.07843137254901963
JGI3,0.05303030303030303
JGI4,0.04663333333333334
JGI5,0.03020531400966183
JGI6,0.021464204729510848
JGI7,0.016760755228017128
JGI8,0.011697903066950685
JGI9,0.007769795657726693
MIC0,19.55175930627844
MIC1,40.64968433363635
MIC2,46.93098177041864
MIC3,48.14753460753644
MIC4,48.29686794086978
MIC5,48.29686794086978
MPC2,51
MPC3,66
MPC4,86
MPC5,109
MPC6,126
MPC7,141
MPC8,156
MPC9,164
Mare,1.0042962962962965
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15027907149491082
RPCG,0.0954089991496618
SIC0,0.3055029421019777
SIC1,0.6979052384817233
SIC2,0.8551326380894131
SIC3,0.9243484423248649
SIC4,0.9500914560835966
SIC5,0.9500914560835966
SaaN,4.486422380793911
SaaO,0
SaaS,0
Sare,54.23200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.009683106594824
SsLi,0
SsOH,9.093353559700464
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,94.93929342234942
TIC1,216.88377127017574
TIC2,265.7443751081733
TIC3,287.25415011250027
TIC4,295.2541501125002
TIC5,295.2541501125002
Vabc,385.93348742868505
WPol,55
apol,62.297445999999994
bpol,30.884553999999998
nRot,5
ABCGG,19.1994429926919
ATS0Z,1604.0
ATS0d,194.0
ATS0i,8823.82906359038
ATS0m,6457.7188190000015
ATS0p,84.51249990667799
ATS0s,304.6164075598232
ATS0v,12587.319148344659
ATS1Z,1582.0
ATS1d,241.0
ATS1i,8495.385986182851
ATS1m,6084.456784000001
ATS1p,104.401214476
ATS1s,193.79835390946502
ATS1v,15584.284412701763
ATS2Z,2429.0
ATS2d,386.0
ATS2i,15385.239944046341
ATS2m,9262.405805
ATS2p,159.40987181364102
ATS2s,340.7716049382716
ATS2v,23316.90258896128
ATS3Z,2827.0
ATS3d,443.0
ATS3i,20426.456351193534
ATS3m,10422.048784999997
ATS3p,196.226605030245
ATS3s,443.7088477366255
ATS3v,27922.067181780636
ATS4Z,2738.0
ATS4d,445.0
ATS4i,25207.590192846015
ATS4m,9862.576944
ATS4p,195.15153329837602
ATS4s,523.4866255144034
ATS4v,27239.255048811545
ATS5Z,2553.0
ATS5d,389.0
ATS5i,22109.07223037068
ATS5m,9279.387468
ATS5p,183.96452553043295
ATS5s,514.7736625514403
ATS5v,25283.629629024992
ATS6Z,2265.0
ATS6d,375.0
ATS6i,23568.51733370585
ATS6m,8173.892422999999
ATS6p,169.31941783996004
ATS6s,454.6141975308642
ATS6v,23017.661491731447
ATS7Z,2025.0
ATS7d,308.0
ATS7i,18601.491180101264
ATS7m,7205.293685
ATS7p,143.94478908188603
ATS7s,419.2993827160493
ATS7v,20126.978935761726
ATS8Z,1833.0
ATS8d,292.0
ATS8i,18425.06377692712
ATS8m,6627.801090999999
ATS8p,131.58645253092303
ATS8s,381.79526748971193
ATS8v,18134.883030859
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2727272727272727
GGI10,0.22386491174369966
JGI10,0.007995175419417844
JGT10,0.5168452998810839
Kier1,25.103673469387754
Kier2,10.726643598615917
Kier3,5.991735537190083
MAXdO,13.030209747096471
MID_C,45.94325026864901
MID_N,10.461034979853
MID_O,6.954850118709656
MID_X,1.7705489630754438
MID_h,19.186434061638103
MINdO,11.11099583821228
MPC10,173
MWC01,35.0
MWC02,5.153291594497779
MWC03,6.008813185442595
MWC04,6.900730664045173
MWC05,7.774435510302958
MWC06,8.667507952075105
MWC07,9.547883463598888
MWC08,10.441237443239979
MWC09,11.324943920624065
MWC10,12.218243281956875
NaaCH,6
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.715699999999999
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.616771097666572
SRW05,2.3978952727983707
SRW06,7.138073034044347
SRW07,4.844187086458591
SRW08,8.736649954872451
SRW09,7.034387929915503
SRW10,10.377887752684266
SaaCH,10.468009423177216
SaaNH,3.183527581628092
SaaSe,0
SaaaC,1.5676362231992713
SaasC,3.0716853283239636
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5702169362941505
SdssS,0
SsCH3,3.2989828415253797
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.0028977202792624
SssPH,0
SssSe,0
SsssB,0
SsssN,3.011131252396619
SsssP,0
VE1_A,5.169674377777152
VE1_D,5.570648078233866
VE2_A,0.161552324305536
VE2_D,0.1740827524448083
VE3_A,2.8059605133206773
VE3_D,2.880662208544574
VR1_A,239.332681374718
VR1_D,211.838964942991
VR2_A,7.479146292959937
VR2_D,6.619967654468469
VR3_A,6.641005366121018
VR3_D,6.518977196510434
WPath,3206
Xc-3d,2.7573522705413898
Xc-4d,0.0
Xc-5d,0.6312822833724506
Xc-6d,0.0
Xp-0d,22.990834873703708
Xp-1d,15.206417693604644
Xp-2d,14.638641804461294
Xp-3d,11.896203738628188
Xp-4d,9.62667179835648
Xp-5d,7.858344859044288
Xp-6d,5.840174467042713
Xp-7d,4.196791368118498
ZMIC0,103.1153910643276
ZMIC1,47.34330812821449
ZMIC2,30.80601667916671
ZMIC3,27.394264825391772
ZMIC4,26.53188658409013
ZMIC5,26.53188658409013
nAcid,1
nAtom,54
nBase,0
nRing,4
piPC1,3.8501476017100584
piPC2,4.4630304188269685
piPC3,5.0081321638781375
piPC4,5.563801758351771
piPC5,6.091309882077698
piPC6,6.394818052351215
piPC7,6.74039930216321
piPC8,7.0504781866306665
piPC9,7.078894757049551
AATS0Z,29.703703703703702
AATS0d,3.5925925925925926
AATS0i,163.40424191834038
AATS0m,119.58738553703706
AATS0p,1.565046294568111
AATS0s,5.64104458444117
AATS0v,233.09850274712332
AATS1Z,27.75438596491228
AATS1d,4.228070175438597
AATS1i,149.0418594067167
AATS1m,106.74485585964914
AATS1p,1.8316002539649123
AATS1s,3.3999711212186847
AATS1v,273.40849846845197
AATS2Z,24.785714285714285
AATS2d,3.938775510204082
AATS2i,156.99224432700348
AATS2m,94.5143449489796
AATS2p,1.6266313450371532
AATS2s,3.4772612748803224
AATS2v,237.92757743838038
AATS3Z,21.746153846153845
AATS3d,3.4076923076923076
AATS3i,157.12658731687333
AATS3m,80.16960603846152
AATS3p,1.5094354233095768
AATS3s,3.413144982589427
AATS3v,214.78513216754337
AATS4Z,17.77922077922078
AATS4d,2.8896103896103895
AATS4i,163.6856506028962
AATS4m,64.04270742857143
AATS4p,1.2672177486907534
AATS4s,3.3992638020415806
AATS4v,176.8782795377373
AATS5Z,18.5
AATS5d,2.818840579710145
AATS5i,160.2106683360194
AATS5m,67.24193817391306
AATS5p,1.3330762719596592
AATS5s,3.7302439315321765
AATS5v,183.21470745670285
AATS6Z,15.729166666666666
AATS6d,2.6041666666666665
AATS6i,163.67025926184618
AATS6m,56.76314182638888
AATS6p,1.175829290555278
AATS6s,3.157043038408779
AATS6v,159.84487147035728
AATS7Z,17.608695652173914
AATS7d,2.6782608695652175
AATS7i,161.75209721827187
AATS7m,62.65472769565217
AATS7p,1.2516938181033568
AATS7s,3.6460815888352114
AATS7v,175.0172081370585
AATS8Z,16.663636363636364
AATS8d,2.6545454545454548
AATS8i,167.50057979024655
AATS8m,60.25273719090909
AATS8p,1.1962404775538458
AATS8s,3.47086606808829
AATS8v,164.8625730078091
AMID_C,1.4357265708952816
AMID_N,0.32690734312040626
AMID_O,0.21733906620967675
AMID_X,0.05532965509610762
AMID_h,0.5995760644261907
ATS0dv,477.60493827160496
ATS0pe,353.0629999999999
ATS0se,430.18822899999986
ATS1dv,469.1111111111111
ATS1pe,380.74899999999997
ATS1se,451.91973399999995
ATS2dv,662.6666666666666
ATS2pe,645.8878999999998
ATS2se,776.208976
ATS3dv,671.4444444444445
ATS3pe,852.7799
ATS3se,1031.7790719999998
ATS4dv,648.0
ATS4pe,989.2731
ATS4se,1218.057452
ATS5dv,642.2222222222222
ATS5pe,878.0374999999999
ATS5se,1076.792828
ATS6dv,564.5555555555555
ATS6pe,883.7579000000001
ATS6se,1102.597954
ATS7dv,462.8888888888889
ATS7pe,742.6073999999999
ATS7se,913.8836900000001
ATS8dv,427.88888888888886
ATS8pe,695.0817
ATS8se,863.2554959999999
ATSC0Z,555.037037037037
ATSC0c,1.4713539813409648
ATSC0d,37.25925925925927
ATSC0i,83.59430745776724
ATSC0m,2608.757741203704
ATSC0p,12.642652163661033
ATSC0s,116.28583394017399
ATSC0v,2591.6278551862815
ATSC1Z,5.127572016460902
ATSC1c,-0.9188628937799503
ATSC1d,11.189300411522634
ATSC1i,-19.288726611749436
ATSC1m,28.7311366923873
ATSC1p,-0.282757095536094
ATSC1s,-8.324017819789338
ATSC1v,29.875354101452494
ATSC2Z,88.34019204389571
ATSC2c,0.1624569476950756
ATSC2d,-7.618655692729767
ATSC2i,11.786243039160917
ATSC2m,420.65213237105667
ATSC2p,2.9416682118205246
ATSC2s,24.523678258211586
ATSC2v,563.8432387021467
ATSC3Z,-231.90397805212623
ATSC3c,0.3089114079126914
ATSC3d,-7.661179698216737
ATSC3i,-16.64702370979303
ATSC3m,-1098.057730305212
ATSC3p,-5.028878725940831
ATSC3s,-24.612412551701674
ATSC3v,-1204.2783649134715
ATSC4Z,-119.14266117969821
ATSC4c,-0.6557991696999166
ATSC4d,-9.257887517146775
ATSC4i,-4.996962580015496
ATSC4m,-544.690431006859
ATSC4p,1.175263583076524
ATSC4s,-55.33040962632205
ATSC4v,-113.93462090833621
ATSC5Z,-28.761316872427976
ATSC5c,0.3209341911650553
ATSC5d,-6.0699588477366255
ATSC5i,-13.88834210942995
ATSC5m,-169.53955957613167
ATSC5p,-4.358176570892206
ATSC5s,50.12167594019532
ATSC5v,-1062.0781702966046
ATSC6Z,222.90123456790124
ATSC6c,0.48347700715476843
ATSC6d,-4.358024691358024
ATSC6i,0.8443516792966778
ATSC6m,1051.9282991234559
ATSC6p,1.141597942889013
ATSC6s,7.464057157803027
ATSC6v,788.8877195795534
ATSC7Z,-210.2085048010974
ATSC7c,-0.45684477802046636
ATSC7d,1.2071330589849112
ATSC7i,-35.25577525328098
ATSC7m,-986.6370936189986
ATSC7p,-4.379963990967764
ATSC7s,-46.22124914723469
ATSC7v,-939.1244855805284
ATSC8Z,82.44307270233195
ATSC8c,-0.205739728235941
ATSC8d,1.360768175582991
ATSC8i,36.18609081524043
ATSC8m,414.14380639986234
ATSC8p,7.129691059911034
ATSC8s,-3.7184187792143333
ATSC8v,1141.610168085939
AXp-0d,0.7184635898032409
AXp-1d,0.4344690769601327
AXp-2d,0.28703219224433907
AXp-3d,0.18024551119133617
AXp-4d,0.11193804416693581
AXp-5d,0.07209490696370906
AXp-6d,0.0463505910082755
AXp-7d,0.02976447778807445
GATS1Z,0.6240297962308682
GATS1c,1.6307052868739556
GATS1d,0.8235324892748769
GATS1i,1.4425872731526261
GATS1m,0.6279738874529499
GATS1p,0.9814164477955437
GATS1s,0.6243240739743917
GATS1v,0.8970962862340096
GATS2Z,0.655269748363779
GATS2c,0.9955226903105963
GATS2d,1.320860550979835
GATS2i,1.0902123052100583
GATS2m,0.6585758834195489
GATS2p,0.8020264356326702
GATS2s,0.4679704522357668
GATS2v,0.8010396540202669
GATS3Z,1.0169591618844256
GATS3c,0.9646090323285533
GATS3d,1.1160880868634344
GATS3i,1.183343191859115
GATS3m,1.0198438481870427
GATS3p,1.1237368514188462
GATS3s,0.9241452954253749
GATS3v,1.1245492488359583
GATS4Z,0.9496207282641289
GATS4c,1.1338028167330017
GATS4d,1.1130328419095812
GATS4i,1.0032210573001168
GATS4m,0.9490286537200208
GATS4p,0.8988816873389384
GATS4s,1.3474064712439953
GATS4v,0.9704490916770285
GATS5Z,0.8123494972118905
GATS5c,0.836625206761949
GATS5d,0.9534639986169934
GATS5i,1.0853342296623467
GATS5m,0.8222230944827201
GATS5p,1.0799352869635312
GATS5s,0.6801592531560511
GATS5v,1.1353330029185669
GATS6Z,0.7188208995062059
GATS6c,0.7032065453886255
GATS6d,1.0372142147117294
GATS6i,0.900695405631573
GATS6m,0.723255200096683
GATS6p,0.9354987240929838
GATS6s,0.9359076058578147
GATS6v,0.9221721204287799
GATS7Z,1.0960490660848676
GATS7c,1.2069254141539443
GATS7d,0.9153254386723136
GATS7i,1.149689608230995
GATS7m,1.0954021424917677
GATS7p,1.1211712099361666
GATS7s,1.4534119139891233
GATS7v,1.1279172305166927
GATS8Z,0.8403042839983987
GATS8c,1.1122346795545144
GATS8d,0.9698626423278507
GATS8i,0.7340314056314008
GATS8m,0.8372686347819794
GATS8p,0.6476905449359673
GATS8s,1.1266652736916662
GATS8v,0.7621216375152611
MATS1Z,0.008752028208784334
MATS1c,-0.5916330807429524
MATS1d,0.2845035052840849
MATS1i,-0.21859778530399243
MATS1m,0.01043369078447093
MATS1p,-0.021188207954452396
MATS1s,-0.0678148950009241
MATS1v,0.010920922534013645
MATS2Z,0.08770090179405537
MATS2c,0.06083994386334862
MATS2d,-0.11267091329573577
MATS2i,0.07769022374437357
MATS2m,0.08884991734299505
MATS2p,0.1282103784692646
MATS2s,0.1162054460602351
MATS2v,0.11988184604051591
MATS3Z,-0.17355480499748488
MATS3c,0.0872101805486587
MATS3d,-0.08541061324361524
MATS3i,-0.08271995727082783
MATS3m,-0.17484041571544245
MATS3p,-0.16522789904756044
MATS3s,-0.08791799632907876
MATS3v,-0.1930210405882675
MATS4Z,-0.07526938562571821
MATS4c,-0.15628839553761348
MATS4d,-0.08712659110273421
MATS4i,-0.020960538309223495
MATS4m,-0.07321314007844326
MATS4p,0.03259643680082674
MATS4s,-0.16684381535771597
MATS4v,-0.015415446611302305
MATS5Z,-0.020276896117535786
MATS5c,0.08535195878185661
MATS5d,-0.06374794710000863
MATS5i,-0.06501122883590692
MATS5m,-0.025430328674386462
MATS5p,-0.1348904817365527
MATS5s,0.1686605242545613
MATS5v,-0.16036091174763376
MATS6Z,0.15059889229947954
MATS6c,0.12322247398127892
MATS6d,-0.04386182902584491
MATS6i,0.003787720592053712
MATS6m,0.15121109405478278
MATS6p,0.03386150493120992
MATS6s,0.024070184125919915
MATS6v,0.11414945021922084
MATS7Z,-0.1778378660662996
MATS7c,-0.14579660654450693
MATS7d,0.015213069409629184
MATS7i,-0.19803843436910534
MATS7m,-0.1775904500575678
MATS7p,-0.162677792361986
MATS7s,-0.18664260442148936
MATS7v,-0.17015567738502363
MATS8Z,0.07291775353966733
MATS8c,-0.06864391861715026
MATS8d,0.017928790891017534
MATS8i,0.21250347644351375
MATS8m,0.07793247962211292
MATS8p,0.27684303193469073
MATS8s,-0.015697574852174368
MATS8v,0.2162450942430391
MAXaaN,4.486422380793911
MAXsCl,6.009683106594824
MAXsOH,9.093353559700464
MINaaN,4.486422380793911
MINsCl,6.009683106594824
MINsOH,9.093353559700464
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.54896001725164
SpAD_D,415.10881664373454
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.2229562461226895
SssNH2,0
SsssAs,0
SsssCH,-0.8568856977399133
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1139
TMWC10,145.03708701578344
TSRW10,82.40853200548142
VE1_Dt,5.594939738568179
VE2_Dt,0.1748418668302556
VE3_Dt,2.8850133809250034
VR1_Dt,207.8716499131705
VR2_Dt,6.495989059786578
VR3_Dt,6.500071631317211
Xc-3dv,1.2435096088901498
Xc-4dv,0.0
Xc-5dv,0.15148775850408222
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.34020690871988585
Xch-7d,0.6028677063564648
Xp-0dv,18.310264900306127
Xp-1dv,10.346562331851601
Xp-2dv,8.303631409492834
Xp-3dv,5.605386505099664
Xp-4dv,3.9501119429454237
Xp-5dv,2.654365539016568
Xp-6dv,1.6781626710014543
Xp-7dv,1.0033793639699664
Xpc-4d,5.865350057040699
Xpc-5d,8.589507821179287
Xpc-6d,12.791006549494838
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,2
nHBAcc,5
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,7.303890540780112
AATS0dv,8.84453589391861
AATS0pe,6.538203703703702
AATS0se,7.966448685185183
AATS1dv,8.230019493177387
AATS1pe,6.679807017543859
AATS1se,7.928416385964911
AATS2dv,6.761904761904762
AATS2pe,6.590692857142855
AATS2se,7.920499755102041
AATS3dv,5.164957264957265
AATS3pe,6.559845384615385
AATS3se,7.936762092307691
AATS4dv,4.207792207792208
AATS4pe,6.423851298701298
AATS4se,7.909463974025974
AATS5dv,4.65378421900161
AATS5pe,6.362590579710144
AATS5se,7.802846579710145
AATS6dv,3.9205246913580245
AATS6pe,6.137207638888889
AATS6se,7.656930236111112
AATS7dv,4.0251207729468605
AATS7pe,6.457455652173912
AATS7se,7.946814695652175
AATS8dv,3.8898989898989895
AATS8pe,6.318924545454545
AATS8se,7.847777236363635
AATSC0Z,10.278463648834018
AATSC0c,0.02724729595075861
AATSC0d,0.6899862825788753
AATSC0i,1.5480427306993934
AATSC0m,48.31032854080933
AATSC0p,0.23412318821594505
AATSC0s,2.1534413692624814
AATSC0v,47.99310842937558
AATSC1Z,0.08995740379755968
AATSC1c,-0.016120401645262288
AATSC1d,0.19630351599162515
AATSC1i,-0.3383987124868322
AATSC1m,0.5040550296910052
AATSC1p,-0.004960650798878842
AATSC1s,-0.14603540034718138
AATSC1v,0.524129019323728
AATSC2Z,0.9014305310601604
AATSC2c,0.0016577239560722
AATSC2d,-0.0777413846196915
AATSC2i,0.1202677861138869
AATSC2m,4.292368697663844
AATSC2p,0.03001702256959719
AATSC2s,0.2502416148797101
AATSC2v,5.75350243573619
AATSC3Z,-1.7838767542471248
AATSC3c,0.0023762415993283954
AATSC3d,-0.058932151524744125
AATSC3i,-0.12805402853686945
AATSC3m,-8.446597925424708
AATSC3p,-0.03868368250723716
AATSC3s,-0.18932625039770518
AATSC3v,-9.263679730103627
