DLiP-ID,P0005D
AATSC6v,-11.603170539498786
AATSC7Z,1.5078485687903953
AATSC7c,0.0031810440595658246
AATSC7d,0.3351800554016621
AATSC7i,-0.5829153699717577
AATSC7m,6.450307516158852
AATSC7p,-0.09290227312529555
AATSC7s,0.13953908367289153
AATSC7v,-17.787312356846677
AATSC8Z,13.963988919667589
AATSC8c,0.00217861428546965
AATSC8d,0.3351800554016621
AATSC8i,0.38787282533697565
AATSC8m,66.07807397229922
AATSC8p,0.22274807976379188
AATSC8s,0.6955278209481788
AATSC8v,59.13140360401719
ATS0are,124.7536
ATS1are,127.62890000000002
ATS2are,205.37610000000004
ATS3are,204.34910000000002
ATS4are,206.1409
ATS5are,132.944
ATS6are,128.834
ATS7are,47.52000000000001
ATS8are,43.56000000000002
ATSC0dv,86.49122807017544
ATSC0pe,2.86297894736842
ATSC0se,1.9867449473684204
ATSC1dv,38.801169590643276
ATSC1pe,0.046678947368419925
ATSC1se,-0.07448589473684206
ATSC2dv,18.227112615847616
ATSC2pe,0.24827119113573243
ATSC2se,0.04731261218836581
ATSC3dv,-40.78978147122192
ATSC3pe,-0.35912880886426757
ATSC3se,-0.4457704404432128
ATSC4dv,-36.34482404842516
ATSC4pe,-0.13269833795013924
ATSC4se,0.36038345152354695
ATSC5dv,-32.53435245032659
ATSC5pe,-0.039775623268696825
ATSC5se,-0.09526109695290924
ATSC6dv,-49.83547074313465
ATSC6pe,-2.760225207756232
ATSC6se,-1.647952628808863
ATSC7dv,23.6503539550631
ATSC7pe,0.40579944598338147
ATSC7se,0.3175244459833786
ATSC8dv,35.58017851646661
ATSC8pe,1.1595889196675917
ATSC8se,0.5448770775623256
AXp-0dv,0.6376290154255533
AXp-1dv,0.31261502475797126
AXp-2dv,0.1606532404225796
AXp-3dv,0.09401671286036915
AXp-4dv,0.04439250393335258
AXp-5dv,0.025732948155896117
AXp-6dv,0.014220124659147198
AXp-7dv,0.008746443078228323
BertzCT,281.3548047630631
ECIndex,98
ETA_eta,6.127972910506159
GATS1dv,0.41832319134550366
GATS1pe,0.6498604692205029
GATS1se,0.6885255633957625
GATS2dv,0.8734388972496674
GATS2pe,0.8199569043273935
GATS2se,0.7976736027939273
GATS3dv,1.2627712709110341
GATS3pe,1.0069491416268548
GATS3se,1.1311022811015925
GATS4dv,1.3009668695064234
GATS4pe,1.3019865212163995
GATS4se,1.3305175400100362
GATS5dv,1.1382598807548097
GATS5pe,0.7776499567319213
GATS5se,0.7618003518794588
GATS6dv,1.6067139959432049
GATS6pe,2.17700692690352
GATS6se,2.0403111911114915
GATS7dv,0.0693711967545639
GATS7pe,0.2567256041737898
GATS7se,0.07162268120449011
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.2986458184529774
LogEE_D,28.262365633607335
MATS1dv,0.4486139283299528
MATS1pe,0.016304327844019275
MATS1se,-0.037491422759375184
MATS2dv,0.12916288008220222
MATS2pe,0.05314960980127638
MATS2se,0.014595760099950903
MATS3dv,-0.28904883421666777
MATS3pe,-0.07688188054447938
MATS3se,-0.13751847778885692
MATS4dv,-0.26613552700773796
MATS4pe,-0.029354837128301087
MATS4se,0.11488281519673826
MATS5dv,-0.3248635783118541
MATS5pe,-0.011998577451197283
MATS5se,-0.04140991901219888
MATS6dv,-0.5473814889940651
MATS6pe,-0.9159040270899284
MATS6se,-0.7879999893504723
MATS7dv,0.5772669220945084
MATS7pe,0.2992294861566118
MATS7se,0.3374008258346435
MATS8dv,0.86845466155811
MATS8pe,0.855060794240818
MATS8se,0.5789852664053442
MAXaaCH,1.431712962962963
MAXaasC,0.39969135802469147
MAXaasN,1.436635802469136
MAXdssC,-0.21935185185185158
MAXsCH3,1.6753703703703704
MAXssNH,2.4587037037037036
MDEC-11,0.16666666666666669
MDEC-12,0.5773502691896258
MDEC-13,2.080083823051904
MDEC-23,1.8898815748423097
MDEC-33,2.381101577952299
MDEN-22,0.25
MDEN-23,0.9999999999999998
MINaaCH,1.431712962962963
MINaasC,0.3512500000000003
MINaasN,1.436635802469136
MINdssC,-0.21935185185185158
MINsCH3,1.547283950617284
MINssNH,2.4587037037037036
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3256302521008405
SM1_Dzi,0.9805438548466842
SM1_Dzm,1.3379508818231125
SM1_Dzp,-2.402894764756166
SM1_Dzv,-1.2736797330507026
SddssSe,0
SpAD_Dt,87.81977752753991
SpAbs_A,13.37214274480945
SpAbs_D,56.524731267210285
SpMAD_A,1.2156493404372226
SpMAD_D,5.138611933382754
SpMax_A,2.3545896352906612
SpMax_D,28.26236563360515
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,46.92
TpiPC10,5.790151284132427
VAdjMat,4.459431618637297
VE1_DzZ,3.255832649565498
VE1_Dzi,3.258955862922028
VE1_Dzm,3.255721527813777
VE1_Dzp,3.2352034081052485
VE1_Dzv,3.240807663168257
VE2_DzZ,0.2959847863241362
VE2_Dzi,0.29626871481109346
VE2_Dzm,0.295974684346707
VE2_Dzp,0.2941094007368408
VE2_Dzv,0.2946188784698415
VE3_DzZ,1.2757582290701253
VE3_Dzi,1.2767170364327314
VE3_Dzm,1.2757240984313547
VE3_Dzp,1.2694019830927805
VE3_Dzv,1.2711327572994113
VR1_DzZ,40.59980750216247
VR1_Dzi,40.792412437770885
VR1_Dzm,40.59309284772123
VR1_Dzp,41.80585357006898
VR1_Dzv,41.57920250240226
VR2_DzZ,3.690891591105679
VR2_Dzi,3.708401130706444
VR2_Dzm,3.6902811679746574
VR2_Dzp,3.800532142733544
VR2_Dzv,3.7799275002183874
VR3_DzZ,3.799073505074724
VR3_Dzi,3.8038062742574605
VR3_Dzm,3.7989081050353706
VR3_Dzp,3.8283465470921505
VR3_Dzv,3.8229102822138508
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.07603395372462078
Xch-7dv,0.07664221690759715
Xpc-4dv,0.8591091952186634
Xpc-5dv,0.8874677941669208
Xpc-6dv,0.8130102761109615
Zagreb1,52.0
Zagreb2,60.0
fragCpx,11.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,5
nBondsD,1
nBondsM,6
nBondsO,11
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.565978947368421
AATS1are,6.71731052631579
AATS2are,6.625035483870969
AATS3are,6.591906451612904
AATS4are,6.871363333333333
AATS5are,6.042909090909091
AATS6are,6.4417
AATS7are,5.280000000000001
AATS8are,4.840000000000002
AATSC0dv,4.552169898430286
AATSC0pe,0.15068310249307473
AATSC0se,0.10456552354570633
AATSC1dv,2.0421668205601726
AATSC1pe,0.002456786703601049
AATSC1se,-0.003920310249307476
AATSC2dv,0.5879713747047618
AATSC2pe,0.008008748101152659
AATSC2se,0.0015262132963988972
AATSC3dv,-1.3157994022974813
AATSC3pe,-0.011584800285944115
AATSC3se,-0.014379691627200413
AATSC4dv,-1.2114941349475052
AATSC4pe,-0.0044232779316713084
AATSC4se,0.012012781717451565
AATSC5dv,-1.4788342022875722
AATSC5pe,-0.0018079828758498556
AATSC5se,-0.0043300498614958745
AATSC6dv,-2.4917735371567327
AATSC6pe,-0.13801126038781159
AATSC6se,-0.08239763144044315
AATSC7dv,2.627817106118122
AATSC7pe,0.04508882733148683
AATSC7se,0.035280493998153174
AATSC8dv,3.95335316849629
AATSC8pe,0.12884321329639908
AATSC8se,0.06054189750692507
AETA_eta,0.5570884464096508
ATSC0are,2.782042105263157
ATSC1are,0.05789999999999956
ATSC2are,-0.019010803324100035
ATSC3are,-0.6406213296398894
ATSC4are,0.3310650969529079
ATSC5are,0.004256509695291261
ATSC6are,-2.5281916897506913
ATSC7are,0.4014747922437677
ATSC8are,1.0021063711911358
BCUTZ-1h,17.001101807533242
BCUTZ-1l,5.756745701514187
BCUTc-1h,0.4254740123439325
BCUTc-1l,-0.426358962756242
BCUTd-1h,3.2422710025854156
BCUTd-1l,0.97765405112741
BCUTi-1h,14.692622400443645
BCUTi-1l,11.021026131797546
BCUTm-1h,35.450516805861696
BCUTm-1l,11.772017130167287
BCUTp-1h,2.206315778245857
BCUTp-1l,0.7518691249043503
BCUTs-1h,7.008267684019987
BCUTs-1l,1.2996942008883499
BCUTv-1h,22.455817382492974
BCUTv-1l,14.70271176431331
BalabanJ,2.471521818594646
Diameter,6
ETA_beta,13.25
GATS1are,0.7015426002860449
GATS2are,0.9255431451338281
GATS3are,1.065630540475819
GATS4are,1.1927353628913255
GATS5are,0.7196920681307385
GATS6are,2.1291050875161748
GATS7are,0.19410202274739477
GATS8are,0.0
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,43.90988876376995
MATS1are,0.020812050216803865
MATS2are,-0.004188212198683013
MATS3are,-0.14113333465151356
MATS4are,0.0753671416427664
MATS5are,0.0013213590650083082
MATS6are,-0.8633162311668066
MATS7are,0.30465315141471283
MATS8are,0.7604334566808179
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,0.93531153649505
SM1_Dzse,0.879067952217064
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,15.097273347452553
SMR_VSA4,7.04767198267719
SMR_VSA5,0.0
SMR_VSA6,7.04767198267719
SMR_VSA7,16.91340488020286
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,40.759766711424945
SpAD_Dzi,40.81992719253702
SpAD_Dzm,40.720646880021555
SpAD_Dzp,61.407012034475414
SpAD_Dzv,55.7170708338741
SpAbs_Dt,87.81977752753991
SpDiam_A,4.544069791529046
SpDiam_D,40.86429533662349
SpMAD_Dt,7.983616138867265
SpMax_Dt,43.90988876376995
SsssssAs,0
VE1_Dzpe,3.2565632460616607
VE1_Dzse,3.2558099718778317
VE2_Dzpe,0.2960512041874237
VE2_Dzse,0.29598272471616655
VE3_Dzpe,1.2759826001037469
VE3_Dzse,1.2757512637960817
VMcGowan,119.69000000000005
VR1_Dzpe,40.8365445062641
VR1_Dzse,40.85980214624933
VR2_Dzpe,3.7124131369330997
VR2_Dzse,3.714527467840848
VR3_Dzpe,3.804887558998691
VR3_Dzse,3.8054569269463783
mZagreb1,5.194444444444445
mZagreb2,2.583333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,16
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14642326869806088
AATSC1are,0.0030473684210526085
AATSC2are,-0.0006132517201322591
AATSC3are,-0.020665204181931917
AATSC4are,0.011035503231763598
AATSC5are,0.00019347771342233003
AATSC6are,-0.12640958448753456
AATSC7are,0.044608310249307524
AATSC8are,0.11134515235457064
AETA_beta,1.2045454545454546
BCUTdv-1h,6.021947568455431
BCUTdv-1l,0.7740069840652074
BCUTpe-1h,3.4890028712502046
BCUTpe-1l,2.297238284534469
BCUTse-1h,3.7019292515919506
BCUTse-1l,2.493028084123486
ETA_alpha,5.247619047619048
ETA_dBeta,-1.25
ETA_eta_B,0.2503111022260809
ETA_eta_F,8.079093873825613
ETA_eta_L,2.272053844513985
ETA_eta_R,14.207066784331772
ETA_psi_1,0.5068997240110397
LabuteASA,69.14811343018113
LogEE_DzZ,20.500395204100148
LogEE_Dzi,20.499103953671536
LogEE_Dzm,20.481955345812768
LogEE_Dzp,30.48506103862372
LogEE_Dzv,27.742746350299612
PEOE_VSA1,5.316788604006331
PEOE_VSA2,9.476340119217006
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,0.0
PEOE_VSA8,14.09534396535438
PEOE_VSA9,11.760295063310071
SM1_Dzare,0.959325316894866
SpAD_Dzpe,41.974446289522874
SpAD_Dzse,42.43882878177793
SpAbs_DzZ,39.67516014152426
SpAbs_Dzi,40.01766403857156
SpAbs_Dzm,39.62595979489355
SpAbs_Dzp,63.37301684200318
SpAbs_Dzv,56.75917243364285
SpDiam_Dt,62.663508812526054
SpMAD_DzZ,3.7054333374022677
SpMAD_Dzi,3.7109024720488204
SpMAD_Dzm,3.7018769890928684
SpMAD_Dzp,5.582455639497765
SpMAD_Dzv,5.065188257624918
SpMax_DzZ,20.50039519681255
SpMax_Dzi,20.49910394670912
SpMax_Dzm,20.481955338358336
SpMax_Dzp,30.48506103862351
SpMax_Dzv,27.742746350296077
VE1_Dzare,3.256946216692884
VE2_Dzare,0.2960860196993531
VE3_Dzare,1.276100192818966
VR1_Dzare,40.8436328117765
VR2_Dzare,3.7130575283433185
VR3_Dzare,3.805061121440961
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47705627705627707
AETA_dBeta,-0.11363636363636363
AETA_eta_B,0.022755554747825535
AETA_eta_F,0.734463079438692
AETA_eta_L,0.20655034950127138
AETA_eta_R,1.291551525848343
BCUTare-1h,3.543774597409936
BCUTare-1l,2.2471525824844902
ETA_beta_s,7.25
ETA_dPsi_A,0.2071002759889603
ETA_dPsi_B,0.0
ETA_eta_BR,0.33631110222608085
ETA_eta_FL,2.891848615633029
ETA_eta_RL,5.163902460147014
LogEE_Dzpe,21.07225147007123
LogEE_Dzse,21.29932966226554
PEOE_VSA10,5.153109816892792
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,22.73533645547492
SlogP_VSA3,7.04767198267719
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,6.196843571613076
SlogP_VSA7,5.153109816892792
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,41.63170689044536
SpAbs_Dzpe,41.20919139602691
SpAbs_Dzse,41.719591366327606
SpDiam_DzZ,30.761826473037253
SpDiam_Dzi,30.527520799220994
SpDiam_Dzm,30.744387173327816
SpDiam_Dzp,43.255634327245154
SpDiam_Dzv,39.67563501217758
SpMAD_Dzpe,3.8158587535929884
SpMAD_Dzse,3.8580753437979936
SpMax_Dzpe,21.072251466260983
SpMax_Dzse,21.299329659272335
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,11
AETA_beta_s,0.6590909090909091
AETA_eta_BR,0.03057373656600735
AETA_eta_FL,0.26289532869391175
AETA_eta_RL,0.46944567819518307
DetourIndex,237
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,10.716561308589789
EState_VSA4,0.0
EState_VSA5,10.878646506758262
EState_VSA6,14.09534396535438
EState_VSA7,0.0
EState_VSA8,10.415470412307368
EState_VSA9,11.600939890232516
ETA_beta_ns,6.0
ETA_shape_p,0.39019963702359345
ETA_shape_x,0.0
ETA_shape_y,0.3620689655172414
GhoseFilter,False
LogEE_Dzare,20.903064842244813
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,40.846804358440465
SpDiam_Dzpe,31.288432229058536
SpDiam_Dzse,31.585517521110916
SpMAD_Dzare,3.7847006264041236
SpMax_Dzare,20.903064837667664
TopoPSA(NO),46.92
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.436635802469136
VSA_EState9,22.452438271604937
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5454545454545454
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022943722943722943
FilterItLogS,-1.6454737951229315
SpDiam_Dzare,31.037956825426637
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6711779448621557
ETA_epsilon_2,0.941125541125541
ETA_epsilon_3,0.43333333333333385
ETA_epsilon_4,0.6358276643990932
ETA_epsilon_5,0.8876984126984127
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.2378446115288218
ETA_dEpsilon_B,0.03535028046306243
ETA_dEpsilon_C,-0.20249433106575937
ETA_dEpsilon_D,0.05342712842712838
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.45454545454545453
MDEDescriptor,"0.16666666666666669,0.5773502691896258,2.080083823051904,0.0,0.0,1.8898815748423097,0.0,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9999999999999998,0.0"
APolDescriptor,22.176344
BCUTDescriptor,"11.998562440553256,34.96937988586798,-0.27482040794643087,0.2353813706485398,4.841400124502558,9.308669998719527"
BPolDescriptor,12.763656
TPSADescriptor,46.92
ALOGPDescriptor,"0.25989999999999985,0.06754800999999992,42.6231"
XLogPDescriptor,0.552
VAdjMaDescriptor,4.459431618637298
WeightDescriptor,173.03558962
ChiPathDescriptor,"8.430721420318147,5.163902460147014,4.463137694956362,3.903108804072006,2.5085901754003546,1.4128055827926085,0.7078899157037292,0.2414480674972906,7.0139191696810865,3.4387652723376836,2.4097986063386942,1.7863175443470138,0.8878500786670519,0.4117271704943378,0.1564213712506192,0.04373221539114161"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.24800564528543081,0.3021754215975236,0.0,0.0,0.028867513459481284,0.07603395372462078,0.07664221690759716"
AtomCountDescriptor,19
BondCountDescriptor,11
SmallRingDescriptor,"1,1,1,1,0,0,1,0,0,0,0"
ChiClusterDescriptor,"0.7999373740088613,0.0,0.3108752284847306,0.0,0.3499729581659636,0.0,0.10802231496167383,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,0,1,0,0,0,0"
ZagrebIndexDescriptor,52.0
LargestChainDescriptor,7
MannholdLogPDescriptor,1.57
WeightedPathDescriptor,"21.16757277802629,1.92432479800239,13.807244352321055,2.4717600977797405,8.82703354086916"
FractionalPSADescriptor,0.27115809009603214
WienerNumbersDescriptor,"150.0,14.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.1958131457547916,2.9416563131117384,3.1855535056653808,0.8591091952186634,0.8874677941669209,0.766662357251738"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.090909090909092,3.6,1.7728531855955678"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,251.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"20.56735984721917,14.47475258374937,21.27671740332515,23.95861717303896,16.201215374422336"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.3077675405118125,-0.12518923712392335,0.03716214613009968,-0.22800943678568258,0.2520162431470873"
EccentricConnectivityIndexDescriptor,98
AutocorrelationDescriptorPolarizability,"573.49391651709,641.61500475,848.9869088715819,663.8513941865237,382.144483051758"
