DLiP-ID,C001LV
MWC01,20.0
MWC02,4.574710978503383
MWC03,5.37989735354046
MWC04,6.255750041753367
MWC05,7.0909098220799835
MWC06,7.970049304976135
MWC07,8.820108644508608
MWC08,9.700207901150696
MWC09,10.558958826115072
MWC10,11.439117447825504
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,3
NsNH2,3
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.21800000000000108
SRW02,3.713572066704308
SRW03,0.0
SRW04,5.030437921392435
SRW05,0.0
SRW06,6.517671272912275
SRW07,0.0
SRW08,8.098338846189057
SRW09,0.0
SRW10,9.735128070758227
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.2182523935500138
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.163622726613347
SdssS,0
SsCH3,5.919149727537173
SsNH2,15.961775547684638
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.8106914525069286
SsssP,0
VE1_A,3.778297195168471
VE1_D,4.390231843220807
VE2_A,0.18891485975842354
VE2_D,0.21951159216104035
VE3_A,2.022420611227326
VE3_D,2.172529217920148
VR1_A,133.9786689427376
VR1_D,99.38094948377098
VR2_A,6.698933447136881
VR2_D,4.969047474188549
VR3_A,5.590827780844767
VR3_D,5.292107620761442
WPath,850
Xc-3d,2.031471149485698
Xc-4d,0.0
Xc-5d,0.3849001794597505
Xc-6d,0.0
Xp-0d,15.4472292782632
Xp-1d,9.218121810561247
Xp-2d,8.967347499629428
Xp-3d,5.897887312187809
Xp-4d,5.095823246553168
Xp-5d,3.327273027992876
Xp-6d,2.093663568219003
Xp-7d,1.3377210017341288
ZMIC0,68.84303737366471
ZMIC1,35.52998211504889
ZMIC2,28.05515186393078
ZMIC3,27.347041595795634
ZMIC4,27.347041595795634
ZMIC5,27.347041595795634
nAcid,0
nAtom,38
nBase,3
nRing,1
piPC1,3.258096538021482
piPC2,3.817712325956905
piPC3,4.26619481914876
piPC4,4.769624740953621
piPC5,5.201599947046231
piPC6,5.390212631252292
piPC7,5.5704891489296005
piPC8,5.514310413833406
piPC9,5.53450053137005
AATS0Z,29.210526315789473
AATS0d,3.0
AATS0i,172.51438965041794
AATS0m,118.19045597368428
AATS0p,1.3828035865074217
AATS0s,4.750139380229266
AATS0v,201.0987964981211
AATS1Z,25.894736842105264
AATS1d,3.4210526315789473
AATS1i,159.14068786306848
AATS1m,98.22092055263154
AATS1p,1.6189659347368424
AATS1s,3.585336798787091
AATS1v,238.3312589438352
AATS2Z,23.142857142857142
AATS2d,3.2698412698412698
AATS2i,166.31823674092118
AATS2m,88.34902917460316
AATS2p,1.382694008460904
AATS2s,3.471813965641127
AATS2v,198.01007544273475
AATS3Z,22.25
AATS3d,2.789473684210526
AATS3i,166.15736182769075
AATS3m,83.14822136842105
AATS3p,1.3442107791946316
AATS3s,3.4579542993285686
AATS3v,188.25913439023535
AATS4Z,19.119565217391305
AATS4d,2.467391304347826
AATS4i,172.11855916268286
AATS4m,72.01953245652173
AATS4p,1.1745171470686848
AATS4s,3.525071569153695
AATS4v,159.3331345284098
AATS5Z,21.615384615384617
AATS5d,2.4615384615384617
AATS5i,166.07736305104615
AATS5m,77.81656158974359
AATS5p,1.3261056747506028
AATS5s,3.4725915374063514
AATS5v,177.91095614875218
AATS6Z,17.037974683544302
AATS6d,2.2025316455696204
AATS6i,172.90801264978927
AATS6m,60.84777193670886
AATS6p,1.1692378497124303
AATS6s,3.086445798822733
AATS6v,149.73196125661605
AATS7Z,16.253731343283583
AATS7d,2.1194029850746268
AATS7i,173.55559689956618
AATS7m,55.20350847761192
AATS7p,1.1320586980371647
AATS7s,2.9959461949511708
AATS7v,143.32619485667684
AATS8Z,11.641509433962264
AATS8d,1.9245283018867925
AATS8i,173.5472843039887
AATS8m,35.85842611320755
AATS8p,1.0275038469526419
AATS8s,2.9726298625669703
AATS8v,126.48420867503376
AMID_C,1.0906384224974794
AMID_N,0.6622459523227165
AMID_O,0.08804309902963628
AMID_X,0.08882834712631439
AMID_h,0.8391173984786672
ATS0dv,275.60493827160496
ATS0pe,245.15790000000004
ATS0se,300.71682099999987
ATS1dv,278.1111111111111
ATS1pe,256.31699999999995
ATS1se,305.1526900000001
ATS2dv,390.0
ATS2pe,409.6250000000001
ATS2se,497.43013199999996
ATS3dv,402.8888888888889
ATS3pe,498.89879999999994
ATS3se,605.1966660000003
ATS4dv,363.55555555555554
ATS4pe,576.8136999999999
ATS4se,716.3076400000002
ATS5dv,245.2222222222222
ATS5pe,519.5514000000001
ATS5se,634.932356
ATS6dv,198.66666666666666
ATS6pe,497.0186000000001
ATS6se,617.4062460000002
ATS7dv,107.66666666666666
ATS7pe,428.69230000000005
ATS7se,532.926012
ATS8dv,83.0
ATS8pe,332.7831999999999
ATS8se,417.7710320000001
ATSC0Z,453.05263157894717
ATSC0c,1.1606060401864338
ATSC0d,25.473684210526315
ATSC0i,56.36528819483681
ATSC0m,2126.5569015
ATSC0p,8.192499085516843
ATSC0s,58.179566858389705
ATSC0v,1752.1804849621135
ATSC1Z,-9.736842105263154
ATSC1c,-0.845443194583138
ATSC1d,10.94736842105263
ATSC1i,-19.526854926894845
ATSC1m,-41.258317999999676
ATSC1p,-0.26597684999999766
ATSC1s,-13.571610353043104
ATSC1v,2.9618517185316584
ATSC2Z,185.46537396121886
ATSC2c,0.397583735113567
ATSC2d,3.2409972299168954
ATSC2i,10.890747410767146
ATSC2m,872.2011777500006
ATSC2p,2.120461801923027
ATSC2s,27.659656727763867
ATSC2v,635.2552802293011
ATSC3Z,56.947368421052644
ATSC3c,-0.46637893774291206
ATSC3d,2.894736842105261
ATSC3i,-11.487362064988023
ATSC3m,251.98281900000055
ATSC3p,-2.2810458467437336
ATSC3s,1.7285264200739598
ATSC3v,-386.7003069098803
ATSC4Z,335.0304709141274
ATSC4c,0.5932786222094054
ATSC4d,-5.883656509695292
ATSC4i,16.46337453436187
ATSC4m,1588.4296524999995
ATSC4p,6.449284269191855
ATSC4s,57.30009882749616
ATSC4v,1404.5996596515224
ATSC5Z,-262.73961218836564
ATSC5c,-0.43684726388100903
ATSC5d,-7.867036011080333
ATSC5i,-24.805184807671804
ATSC5m,-1250.7494224999996
ATSC5p,-6.031631702436991
ATSC5s,-29.660272328174422
ATSC5v,-1304.9701167434603
ATSC6Z,-44.92520775623269
ATSC6c,0.48843795026552295
ATSC6d,-9.800554016620497
ATSC6i,14.597006554429765
ATSC6m,-208.60925774999998
ATSC6p,0.3051635435644592
ATSC6s,10.2859062944766
ATSC6v,-106.32713870528838
ATSC7Z,-284.85595567867034
ATSC7c,-0.5338876562711374
ATSC7d,-7.177285318559558
ATSC7i,-11.163993221512591
ATSC7m,-1343.15376975
ATSC7p,-4.723015648470538
ATSC7s,-16.765767038797634
ATSC7v,-879.9247896527036
ATSC8Z,-267.09972299168976
ATSC8c,0.3649196656962599
ATSC8d,-5.002770083102491
ATSC8i,11.85926671745275
ATSC8m,-1251.19976525
ATSC8p,-2.0413030787457025
ATSC8s,-29.8668320071893
ATSC8v,-628.350240302691
AXp-0d,0.77236146391316
AXp-1d,0.4609060905280623
AXp-2d,0.320262410701051
AXp-3d,0.18430897850586903
AXp-4d,0.1273955811638292
AXp-5d,0.07561984154529264
AXp-6d,0.047583262914068246
AXp-7d,0.03185050004128878
GATS1Z,0.7017019052044614
GATS1c,1.9202817125746456
GATS1d,0.8791322314049587
GATS1i,1.7960580092176976
GATS1m,0.7050574349762498
GATS1p,1.076515440900747
GATS1s,1.00780217760673
GATS1v,1.0113688737139672
GATS2Z,0.5444547707558863
GATS2c,0.7718546733613377
GATS2d,1.256509904237177
GATS2i,1.0708267783166063
GATS2m,0.5479184531176337
GATS2p,0.8330250214843157
GATS2s,0.4019955177368702
GATS2v,0.7773660070900209
GATS3Z,0.7720870120817848
GATS3c,1.1420870433529666
GATS3d,0.9842458677685951
GATS3i,1.297225811620567
GATS3m,0.7780513104756712
GATS3p,1.1292801825712528
GATS3s,0.7778269952356609
GATS3v,1.0903710213285467
GATS4Z,0.6298217280184261
GATS4c,0.6974871693340198
GATS4d,1.1604046891843334
GATS4i,0.8091981272840266
GATS4m,0.6279749345508137
GATS4p,0.6290571401401336
GATS4s,0.501711948775742
GATS4v,0.6464908432804388
GATS5Z,1.6234175424173107
GATS5c,1.0552025340542535
GATS5d,1.2103994490358128
GATS5i,1.2895275146110268
GATS5m,1.6181552740746408
GATS5p,1.5183884277195396
GATS5s,1.5421902177666518
GATS5v,1.3735827817070811
GATS6Z,1.1697162780575039
GATS6c,0.7142617759901828
GATS6d,1.1307275865676327
GATS6i,0.8253017872235164
GATS6m,1.1670378214067507
GATS6p,0.9863604694116792
GATS6s,0.6009037276322231
GATS6v,1.0090205278843922
GATS7Z,1.7583044928702223
GATS7c,1.3738666382794207
GATS7d,1.083939805106698
GATS7i,1.0212696353076878
GATS7m,1.7511335937962065
GATS7p,1.3998608336481275
GATS7s,1.0487417167940398
GATS7v,1.2616300490041816
GATS8Z,1.575580197446869
GATS8c,0.8247635963222675
GATS8d,1.0276976454077655
GATS8i,0.6781321616528088
GATS8m,1.5697275364992063
GATS8p,1.1712464520062429
GATS8s,1.8395915828972855
GATS8v,1.2146909932773031
MATS1Z,-0.021491635687732342
MATS1c,-0.7284497627182178
MATS1d,0.42975206611570244
MATS1i,-0.34643404748320883
MATS1m,-0.01940146439105273
MATS1p,-0.03246589926023994
MATS1s,-0.2332710792790309
MATS1v,0.0016903804967304502
MATS2Z,0.2469205464093941
MATS2c,0.20662688574090143
MATS2d,0.07674144037780396
MATS2i,0.11654375340115883
MATS2m,0.24739032325290367
MATS2p,0.1561194810729889
MATS2s,0.2867605135549213
MATS2v,0.21868172534472957
MATS3Z,0.06284851301115246
MATS3c,-0.2009204336331023
MATS3d,0.05681818181818178
MATS3i,-0.10190103193724372
MATS3m,0.05924666742335005
MATS3p,-0.13921550816992423
MATS3s,0.0148550987349324
MATS3v,-0.11034830892955691
MATS4Z,0.305443874252465
MATS4c,0.21113957467929914
MATS4d,-0.09540064678404603
MATS4i,0.1206432132144612
MATS4m,0.3085224327543366
MATS4p,0.32515533771000227
MATS4s,0.40679973059970725
MATS4v,0.3311078590166143
MATS5Z,-0.2825308597845773
MATS5c,-0.1833723232726975
MATS5d,-0.15045560500105956
MATS5i,-0.21439750600088178
MATS5m,-0.2865380474013098
MATS5p,-0.35868020355883984
MATS5s,-0.24836685872232867
MATS5v,-0.36283629324486005
MATS6Z,-0.04769775539974592
MATS6c,0.20243289169754825
MATS6d,-0.18506119887017466
MATS6i,0.12456859797549576
MATS6m,-0.047185990429170654
MATS6p,0.017917307741134744
MATS6s,0.08504104441051326
MATS6v,-0.029189173186972093
MATS7Z,-0.35660336791877056
MATS7c,-0.260899860778247
MATS7d,-0.15980017269026772
MATS7i,-0.1123353974368067
MATS7m,-0.35822634451681196
MATS7p,-0.3269729132955284
MATS7s,-0.16344127351036378
MATS7v,-0.2848232960475226
MATS8Z,-0.4227002525075404
MATS8c,0.22543439028240667
MATS8d,-0.14080773428972396
MATS8i,0.15085295842491794
MATS8m,-0.42184933942220654
MATS8p,-0.17864827045212986
MATS8s,-0.36806659417290843
MATS8v,-0.2571169297333313
MAXaaN,4.091544784580499
MAXdsN,3.3510344492735364
MAXsCl,6.026285903250188
MINaaN,3.922544721592341
MINdsN,3.3510344492735364
MINsCl,6.026285903250188
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.019754305165456
SpAD_D,177.37474507592583
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.7172956559166876
SssNH2,0
SsssAs,0
SsssCH,0.4046649390038637
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,348
TMWC10,111.78971032045321
TSRW10,53.095148177956304
VE1_Dt,4.428586942841575
VE2_Dt,0.22142934714207874
VE3_Dt,2.181227739205933
VR1_Dt,96.20512871031133
VR2_Dt,4.810256435515567
VR3_Dt,5.259629849807518
Xc-3dv,0.9837658792646015
Xc-4dv,0.0
Xc-5dv,0.08534993069252009
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.05555555555555555
Xch-7d,0.17526114102106952
Xp-0dv,12.34750394943643
Xp-1dv,6.278734033139976
Xp-2dv,5.046074836771322
Xp-3dv,2.5507994816697126
Xp-4dv,1.8942836271751136
Xp-5dv,0.9184382141018133
Xp-6dv,0.5081948556442863
Xp-7dv,0.22869077789045317
Xpc-4d,3.313099369036577
Xpc-5d,5.415191332588926
Xpc-6d,7.512686802573885
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,4.610779424752602
AATS0dv,7.252761533463288
AATS0pe,6.451523684210527
AATS0se,7.913600552631576
AATS1dv,7.318713450292397
AATS1pe,6.745184210526315
AATS1se,8.030333947368424
AATS2dv,6.190476190476191
AATS2pe,6.501984126984129
AATS2se,7.89571638095238
AATS3dv,5.301169590643275
AATS3pe,6.564457894736841
AATS3se,7.963114026315793
AATS4dv,3.9516908212560384
AATS4pe,6.269714130434782
AATS4se,7.785952608695655
AATS5dv,3.1438746438746437
AATS5pe,6.660915384615385
AATS5se,8.14015841025641
AATS6dv,2.5147679324894514
AATS6pe,6.291374683544305
AATS6se,7.815268936708864
AATS7dv,1.6069651741293531
AATS7pe,6.398392537313433
AATS7se,7.954119582089552
AATS8dv,1.5660377358490567
AATS8pe,6.278928301886791
AATS8se,7.882472301886795
AATSC0Z,11.922437673130188
AATSC0c,0.030542264215432467
AATSC0d,0.670360110803324
AATSC0i,1.4832970577588633
AATSC0m,55.96202372368421
AATSC0p,0.21559208119781167
AATSC0s,1.5310412331155185
AATSC0v,46.110012762160885
AATSC1Z,-0.2562326869806093
AATSC1c,-0.022248505120608896
AATSC1d,0.28808864265927975
AATSC1i,-0.513864603339338
AATSC1m,-1.0857452105263072
AATSC1p,-0.006999390789473622
AATSC1s,-0.35714764086955536
AATSC1v,0.0779434662771489
AATSC2Z,2.9438948247812515
AATSC2c,0.006310852938310587
AATSC2d,0.05144440047487136
AATSC2i,0.17286900652011342
AATSC2m,13.8444631388889
AATSC2p,0.03365812384004804
AATSC2s,0.4390421702819661
AATSC2v,10.083417146496842
AATSC3Z,0.7493074792243769
AATSC3c,-0.006136564970301474
AATSC3d,0.03808864265927975
AATSC3i,-0.15114950085510556
AATSC3m,3.3155634078947442
AATSC3p,-0.030013761141364916
AATSC3s,0.02274376868518368
AATSC3v,-5.0881619330247405
AATSC4Z,3.6416355534144285
AATSC4c,0.006448680676189189
AATSC4d,-0.06395278814886188
AATSC4i,0.17894972319958552
AATSC4m,17.26553970108695
AATSC4p,0.07010091596947668
AATSC4s,0.6228271611684365
