DLiP-ID,T004XQ
AATSC5p,-0.0018101178963387003
AATSC5s,-0.14813740810551018
AATSC5v,-2.28694333879106
AATSC6Z,-0.5414944903581267
AATSC6c,-0.0031730153624508575
AATSC6d,-0.07610192837465564
AATSC6i,0.16632110644140083
AATSC6m,-2.5583779902433426
AATSC6p,0.005535570167434224
AATSC6s,0.01679037853280278
AATSC6v,-0.5766283263211797
AATSC7Z,-0.2816860400008961
AATSC7c,-0.0011851225773553994
AATSC7d,-0.04515218705906067
AATSC7i,0.08855976395835392
AATSC7m,-1.3157287729176452
AATSC7p,-0.0012084339400155525
AATSC7s,-0.018061870242210204
AATSC7v,0.163046105539716
AATSC8Z,-0.15803489439853083
AATSC8c,-0.002602997504448637
AATSC8d,-0.0768595041322314
AATSC8i,-0.08908718476391769
AATSC8m,-0.8205255066574828
AATSC8p,-0.03117754422700087
AATSC8s,-0.06260075502499743
AATSC8v,-3.3679747945406335
ATS0are,211.2096
ATS1are,223.73290000000003
ATS2are,352.6118
ATS3are,391.591
ATS4are,384.68880000000007
ATS5are,370.00390000000004
ATS6are,305.346
ATS7are,247.273
ATS8are,243.34400000000002
ATSC0dv,139.51515151515153
ATSC0pe,4.21882424242424
ATSC0se,2.719879999999999
ATSC1dv,48.56014692378329
ATSC1pe,0.03296593204775092
ATSC1se,-0.09356800000000004
ATSC2dv,35.91460055096419
ATSC2pe,0.8853815426997255
ATSC2se,0.6106199999999998
ATSC3dv,-24.543617998163448
ATSC3pe,-1.0237940312213039
ATSC3se,-0.9079839999999998
ATSC4dv,-43.042240587695126
ATSC4pe,-0.1732221303948555
ATSC4se,0.06547599999999995
ATSC5dv,-29.88980716253443
ATSC5pe,-0.6262812672176294
ATSC5se,-0.2656879999999999
ATSC6dv,-12.476584022038567
ATSC6pe,-0.313341322314049
ATSC6se,-0.06194399999999999
ATSC7dv,-10.549127640036737
ATSC7pe,-0.39023921028466574
ATSC7se,-0.24015199999999992
ATSC8dv,-4.927456382001838
ATSC8pe,-0.19185362718090082
ATSC8se,-0.213576
AXp-0dv,0.551791910638482
AXp-1dv,0.2906937171349625
AXp-2dv,0.1424317004644007
AXp-3dv,0.07375496091918507
AXp-4dv,0.03841867204174876
AXp-5dv,0.02017351439495828
AXp-6dv,0.009882765363393284
AXp-7dv,0.005170585289732573
BertzCT,604.1956146766182
ECIndex,363
ETA_eta,11.303783108645785
GATS1dv,0.4553585117800378
GATS1pe,0.7471387471245508
GATS1se,0.8109381988305713
GATS2dv,0.813398976735206
GATS2pe,0.8212995658068679
GATS2se,0.8550281357728745
GATS3dv,1.0783890586026175
GATS3pe,1.092204626232768
GATS3se,1.159498592679848
GATS4dv,1.1720979546157357
GATS4pe,1.0511081816051102
GATS4se,1.0231310803093756
GATS5dv,1.1850564726324935
GATS5pe,1.1922703242261805
GATS5se,1.1586154084713232
GATS6dv,1.084708948740226
GATS6pe,1.1065642301603493
GATS6se,1.0692006019873426
GATS7dv,0.9202602191095758
GATS7pe,0.8286853985582376
GATS7se,0.7345936710981151
GATS8dv,0.9748045178105994
GATS8pe,0.9215553378364789
GATS8se,0.9161327705634073
LogEE_A,3.8509020300356323
LogEE_D,88.05677332503339
MATS1dv,0.33782644247968513
MATS1pe,0.0075841855390179685
MATS1se,-0.03338970836948692
MATS2dv,0.15731489526016024
MATS2pe,0.12825054262170182
MATS2se,0.13719600374526328
MATS3dv,-0.09363526806984107
MATS3pe,-0.1291645724515631
MATS3se,-0.17768497376781808
MATS4dv,-0.17255812926121716
MATS4pe,-0.022965392422457105
MATS4se,0.013464626928954738
MATS5dv,-0.12403402075997985
MATS5pe,-0.08594429886434402
MATS5se,-0.05655373340774323
MATS6dv,-0.06148186359687228
MATS6pe,-0.051062131701206354
MATS6se,-0.01565749224230481
MATS7dv,-0.06085906210930053
MATS7pe,-0.07445083181542388
MATS7se,-0.07106676514064286
MATS8dv,-0.029137706342311047
MATS8pe,-0.037517382410150374
MATS8se,-0.06478234333867672
MAXaaCH,1.8619511614461108
MAXaasC,0.7553562242798355
MAXaasN,1.4292592592592592
MAXdsCH,1.4797855253212395
MAXdssC,-0.41780092592592566
MAXsCH3,1.747510479372853
MAXsNH2,5.8421822160656935
MDEC-12,1.301901584263689
MDEC-13,0.5867411578622622
MDEC-22,6.9411988299152725
MDEC-23,9.577100570496906
MDEC-33,2.1925173326966387
MDEN-12,0.5
MDEN-13,0.19999999999999996
MDEN-22,0.4999999999999999
MDEN-23,1.4142135623730951
MDEO-12,0.4999999999999999
MINaaCH,1.4975188964474677
MINaasC,0.5061193258167467
MINaasN,1.4292592592592592
MINdsCH,1.288006424792139
MINdssC,-0.41780092592592566
MINsCH3,1.747510479372853
MINsNH2,5.8421822160656935
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.247266713587194
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,265.23547205833387
SpAbs_A,24.074449092361192
SpAbs_D,176.1135466500668
SpMAD_A,1.26707626801901
SpMAD_D,9.269134034214042
SpMax_A,2.3731709423443403
SpMax_D,88.05677332503339
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,83.03
TpiPC10,8.0776654195166
VAdjMat,5.321928094887363
VE1_DzZ,4.278192726723072
VE1_Dzi,4.2716217285352105
VE1_Dzm,4.2781825933135815
VE1_Dzp,4.26432182494153
VE1_Dzv,4.275809589550469
VE2_DzZ,0.22516803824858272
VE2_Dzi,0.2248221962386953
VE2_Dzm,0.22516750491124113
VE2_Dzp,0.2244379907863963
VE2_Dzv,0.22504260997634046
VE3_DzZ,2.0953845464777627
VE3_Dzi,2.093847437218603
VE3_Dzm,2.095382177855744
VE3_Dzp,2.0921370450803307
VE3_Dzv,2.094827348304055
VR1_DzZ,94.77942192709503
VR1_Dzi,95.20855850513621
VR1_Dzm,94.77997970391891
VR1_Dzp,95.35214049022204
VR1_Dzv,94.76503830627989
VR2_DzZ,4.988390627741843
VR2_Dzi,5.010976763428221
VR2_Dzm,4.988419984416785
VR2_Dzp,5.0185337100116865
VR2_Dzv,4.987633595067362
VR3_DzZ,5.193406203591054
VR3_Dzi,5.197923724192964
VR3_Dzm,5.193412088572955
VR3_Dzp,5.1994306667368795
VR3_Dzv,5.193254433174498
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.05559484211513443
Xch-7dv,0.05989511811829482
Xpc-4dv,0.595973200291427
Xpc-5dv,0.7212946095626367
Xpc-6dv,0.7473072640736727
Zagreb1,92.0
Zagreb2,104.0
fragCpx,58.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,20
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.400290909090909
AATS1are,6.5803794117647065
AATS2are,6.529848148148148
AATS3are,6.3159838709677425
AATS4are,6.520149152542374
AATS5are,6.491296491228071
AATS6are,6.361375
AATS7are,6.031048780487804
AATS8are,6.083600000000001
AATSC0dv,4.227731864095501
AATSC0pe,0.12784315886134062
AATSC0se,0.08242060606060603
AATSC1dv,1.428239615405391
AATSC1pe,0.0009695862366985564
AATSC1se,-0.002752000000000001
AATSC2dv,0.6650851953882257
AATSC2pe,0.016395954494439362
AATSC2se,0.011307777777777774
AATSC3dv,-0.3958648064219911
AATSC3pe,-0.01651280695518232
AATSC3se,-0.014644903225806449
AATSC4dv,-0.7295295014863581
AATSC4pe,-0.002935968311777212
AATSC4se,0.001109762711864406
AATSC5dv,-0.5243825817988497
AATSC5pe,-0.010987390652940868
AATSC5se,-0.004661192982456139
AATSC6dv,-0.25992883379247017
AATSC6pe,-0.0065279442148760206
AATSC6se,-0.0012904999999999998
AATSC7dv,-0.257295796098457
AATSC7pe,-0.009518029519138188
AATSC7se,-0.005857365853658534
AATSC8dv,-0.12318640955004596
AATSC8pe,-0.00479634067952252
AATSC8se,-0.005339399999999999
AETA_eta,0.5949359530866203
ATSC0are,4.559406060606058
ATSC1are,-0.027809274563819986
ATSC2are,0.9734203856749308
ATSC3are,-1.2888477502295679
ATSC4are,-0.0012956841138655126
ATSC5are,-0.6096801652892555
ATSC6are,-0.2841724517906332
ATSC7are,-0.46851662075298417
ATSC8are,-0.2996073461891643
BCUTZ-1h,8.028776329469142
BCUTZ-1l,5.692606865325635
BCUTc-1h,0.45586945449878935
BCUTc-1l,-0.4926766213926077
BCUTd-1h,3.2064669342615346
BCUTd-1l,0.9779104143214118
BCUTi-1h,14.693081338892657
BCUTi-1l,10.954485342059682
BCUTm-1h,16.01398960874081
BCUTm-1l,11.704697664332208
BCUTp-1h,1.9848513642193022
BCUTp-1l,0.7415068566051204
BCUTs-1h,7.008271552440608
BCUTs-1l,1.4430314699878906
BCUTv-1h,20.890121412801072
BCUTv-1l,14.70146197688576
BalabanJ,1.7012437045784787
Diameter,12
ETA_beta,25.25
GATS1are,0.7785534188632319
GATS2are,0.8363597479617376
GATS3are,1.1185101453337076
GATS4are,1.0453517382511683
GATS5are,1.199294404304878
GATS6are,1.1055168004338685
GATS7are,0.8159385394721151
GATS8are,0.9247871200661437
HybRatio,0.15384615384615385
Lipinski,True
LogEE_Dt,132.61773602916693
MATS1are,-0.005919927807465302
MATS2are,0.13047050549144126
MATS3are,-0.1504581078926694
MATS4are,-0.00015894716641242748
MATS5are,-0.07741638331414774
MATS6are,-0.0428495637390303
MATS7are,-0.08270786556851749
MATS8are,-0.054212337598464465
MAXssCH2,0.3396124775029896
MINssCH2,0.3396124775029896
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,14.76446326439343
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,12.340549441675103
SMR_VSA7,36.66880845544486
SMR_VSA8,0.0
SMR_VSA9,11.387855989696924
SpAD_DzZ,127.08654010913585
SpAD_Dzi,124.3626640046063
SpAD_Dzm,127.1232734963568
SpAD_Dzp,200.59010780134878
SpAD_Dzv,170.53760900821214
SpAbs_Dt,265.2354720583339
SpDiam_A,4.663788271271576
SpDiam_D,135.2494723986705
SpMAD_Dt,13.95976168728073
SpMax_Dt,132.61773602916693
SsssssAs,0
VE1_Dzpe,4.277688336914797
VE1_Dzse,4.278253881213985
VE2_Dzpe,0.22514149141656825
VE2_Dzse,0.2251712569059992
VE3_Dzpe,2.0952666416576498
VE3_Dzse,2.095398840844038
VMcGowan,193.8699999999997
VR1_Dzpe,94.81543171205935
VR1_Dzse,94.77495838221898
VR2_Dzpe,4.990285879582071
VR2_Dzse,4.988155704327315
VR3_Dzpe,5.193786063958634
VR3_Dzse,5.193359108452766
mZagreb1,6.305555555555555
mZagreb2,4.388888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13816382001836539
AATSC1are,-0.0008179198401123525
AATSC2are,0.018026303438424644
AATSC3are,-0.020787866939186578
AATSC4are,-2.1960747692635805e-05
AATSC5are,-0.010696143250688694
AATSC6are,-0.005920259412304858
AATSC7are,-0.01142723465251181
AATSC8are,-0.007490183654729107
AETA_beta,1.3289473684210527
BCUTdv-1h,6.028104782155356
BCUTdv-1l,0.9880192141594817
BCUTpe-1h,3.5010790001713206
BCUTpe-1l,2.2408508896482626
BCUTse-1h,3.713986529204653
BCUTse-1l,2.43658470552208
ETA_alpha,8.766666666666667
ETA_dBeta,0.75
ETA_eta_B,0.21150496196586133
ETA_eta_F,17.220025383915058
ETA_eta_L,3.868587752040656
ETA_eta_R,28.523808492560843
ETA_psi_1,0.5334685598377285
LabuteASA,110.06544432983054
LogEE_DzZ,63.59966103201154
LogEE_Dzi,62.24697761880773
LogEE_Dzm,63.61787526776399
LogEE_Dzp,99.62600403729452
LogEE_Dzv,84.9411275353024
PEOE_VSA1,10.470530430962235
PEOE_VSA2,0.0
PEOE_VSA3,14.460318640164214
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,12.13273413692322
PEOE_VSA7,19.056471336613843
PEOE_VSA8,23.526812763034886
PEOE_VSA9,6.606881964512918
SM1_Dzare,1.3140995812005585
SpAD_Dzpe,125.87122886951093
SpAD_Dzse,127.2653776888925
SpAbs_DzZ,126.12789349259455
SpAbs_Dzi,123.24668852402827
SpAbs_Dzm,126.16721866340188
SpAbs_Dzp,203.48932387599473
SpAbs_Dzv,171.95754253969463
SpDiam_Dt,196.87953373088106
SpMAD_DzZ,6.688765268901887
SpMAD_Dzi,6.545403368663489
SpMAD_Dzm,6.690698605071411
SpMAD_Dzp,10.55737409480783
SpMAD_Dzv,8.975663632011166
SpMax_DzZ,63.59966103201154
SpMax_Dzi,62.24697761880773
SpMax_Dzm,63.61787526776399
SpMax_Dzp,99.62600403729452
SpMax_Dzv,84.9411275353024
VE1_Dzare,4.2775486385907495
VE2_Dzare,0.22513413887319733
VE3_Dzare,2.095233983690498
VR1_Dzare,94.82942946435008
VR2_Dzare,4.991022603386846
VR3_Dzare,5.193933684645314
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46140350877192987
AETA_dBeta,0.039473684210526314
AETA_eta_B,0.011131840103466385
AETA_eta_F,0.9063171254692136
AETA_eta_L,0.20360988168635033
AETA_eta_R,1.5012530785558338
BCUTare-1h,3.554999119995979
BCUTare-1l,2.1912782819082164
ETA_beta_s,12.25
ETA_dPsi_A,0.18053144016227152
ETA_dPsi_B,0.0
ETA_eta_BR,0.3835049619658613
ETA_eta_FL,5.334120848366578
ETA_eta_RL,9.202708600407234
LogEE_Dzpe,62.996781734890746
LogEE_Dzse,63.68837524301921
PEOE_VSA10,6.3273200747645415
PEOE_VSA11,5.824404497999927
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,27.340650516858197
SlogP_VSA3,9.53140013787187
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,36.66880845544486
SlogP_VSA7,0.0
SlogP_VSA8,17.58781087951737
SlogP_VSA9,0.0
SpAD_Dzare,123.90615200671664
SpAbs_Dzpe,124.83138476721115
SpAbs_Dzse,126.31870891315222
SpDiam_DzZ,97.40766847262742
SpDiam_Dzi,94.78762394788617
SpDiam_Dzm,97.43610770501748
SpDiam_Dzp,155.28366622984788
SpDiam_Dzv,132.03184419950145
SpMAD_Dzpe,6.624801519447944
SpMAD_Dzse,6.698177773099605
SpMax_Dzpe,62.996781734890746
SpMax_Dzse,63.68837524301921
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6447368421052632
AETA_eta_BR,0.020184471682413753
AETA_eta_FL,0.28074320254560936
AETA_eta_RL,0.4843530842319597
DetourIndex,1226
EState_VSA1,5.969305287951849
EState_VSA2,0.0
EState_VSA3,18.118672737196405
EState_VSA4,5.563451491696996
EState_VSA5,23.285098006564056
EState_VSA6,12.990104268152233
EState_VSA7,18.19910120538483
EState_VSA8,10.082660329248245
EState_VSA9,10.470530430962235
ETA_beta_ns,13.0
ETA_shape_p,0.14068441064638781
ETA_shape_x,0.0
ETA_shape_y,0.27376425855513303
GhoseFilter,True
LogEE_Dzare,62.02223913921098
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,122.73037869722144
SpDiam_Dzpe,96.40372391876738
SpDiam_Dzse,97.55460264017975
SpMAD_Dzare,6.5213764214061385
SpMax_Dzare,62.02223913921098
TopoPSA(NO),83.03
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4292592592592592
VSA_EState9,45.23740740740741
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6842105263157895
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03859649122807013
FilterItLogS,-2.013834761673726
SpDiam_Dzare,94.83510028649101
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6252525252525254
ETA_epsilon_2,0.8649122807017541
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5617886178861791
ETA_epsilon_5,0.8111111111111109
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.1870707070707069
ETA_dEpsilon_B,0.06346390736634633
ETA_dEpsilon_C,-0.12360679970436056
ETA_dEpsilon_D,0.05380116959064318
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5789473684210527
MDEDescriptor,"0.0,1.301901584263689,0.5867411578622622,0.0,6.9411988299152725,9.577100570496906,0.0,2.1925173326966387,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.5,0.19999999999999996,0.4999999999999999,1.4142135623730951,0.0"
APolDescriptor,38.219102
BCUTDescriptor,"11.998999999999988,15.995925356694642,-0.3126513831731741,0.2870130841598527,4.340393407680429,9.721426203327564"
BPolDescriptor,20.818897999999997
TPSADescriptor,83.03
ALOGPDescriptor,"0.9299999999999999,0.8648999999999999,73.9462"
XLogPDescriptor,1.7559999999999998
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,258.1116758
ChiPathDescriptor,"13.664925939000156,9.202708600407233,7.8359502531521965,6.214301249543845,4.9673118073662845,3.4237811750787905,2.210912174480253,1.5443475016405368,10.484046302131157,5.8138743426992505,3.703224212074419,2.360158749413922,1.4983282096282016,0.8472876045882484,0.41507614526251796,0.22750575274823326"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2347080484106438,0.3258801757955381,0.0,0.0,0.025819888974716113,0.055594842115134435,0.059895118118294816"
AtomCountDescriptor,33
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.0312509703768813,0.0,0.1642664266089148,0.0,0.320281306081172,0.0,0.03849001794597505,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,1,2,0,0,0"
ZagrebIndexDescriptor,92.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"38.08089605515488,2.0042576871134146,17.521708140540415,5.330618230635874,12.191089909904536"
FractionalPSADescriptor,0.3216824645481613
WienerNumbersDescriptor,"805.0,24.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2333259451508174,3.378610172338978,3.9950336927299586,0.595973200291427,0.7212946095626369,0.6817589539555627"
FractionalCSP3Descriptor,0.15384615384615385
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,2,5,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,7.695266272189349,4.5"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,814.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.15384615384615385
AutocorrelationDescriptorMass,"21.988859276187814,22.353347831756853,29.820161034935172,26.824277196382607,25.654613172442772"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.44723006073271576,-0.28089923251869287,0.11073134940460788,-0.13874043163943658,0.11021231428932964"
EccentricConnectivityIndexDescriptor,363
AutocorrelationDescriptorPolarizability,"1032.9235359802362,1165.7372346242973,1525.8622339055994,1368.0814592614308,1189.1419531998179"
