DLiP-ID,C001ZU
AATSC6Z,-0.4020414750262244
AATSC6c,0.0032430664276714184
AATSC6d,-0.1009440813362382
AATSC6i,0.10309968741345553
AATSC6m,-2.078127464011942
AATSC6p,-0.0198299204691732
AATSC6s,0.0680939957144266
AATSC6v,-5.681091621093406
AATSC7Z,-0.5240458323246995
AATSC7c,-0.0008981096286207632
AATSC7d,-0.10748002904865653
AATSC7i,-0.0846770388310903
AATSC7m,-2.6692793485435313
AATSC7p,-0.0437876611021732
AATSC7s,-0.031034544590584287
AATSC7v,-8.276746793079038
AATSC8Z,0.5459533607681754
AATSC8c,-6.350149338715707e-05
AATSC8d,-0.05349794238683136
AATSC8i,-0.18350202887799386
AATSC8m,2.5596239958847753
AATSC8p,-0.024518170532728416
AATSC8s,0.011278768480414529
AATSC8v,-0.3263549880756521
ATS0are,172.99980000000002
ATS1are,190.275
ATS2are,291.98290000000003
ATS3are,363.57599999999996
ATS4are,343.935
ATS5are,267.636
ATS6are,215.64299999999994
ATS7are,207.90300000000002
ATS8are,164.03400000000002
ATSC0dv,100.29629629629628
ATSC0pe,3.2691185185185176
ATSC0se,2.236622518518518
ATSC1dv,13.385459533607674
ATSC1pe,-0.5324235939643353
ATSC1se,-0.4130630013717414
ATSC2dv,-4.1604938271604865
ATSC2pe,-0.009897530864198253
ATSC2se,-0.08428641975308601
ATSC3dv,-31.995884773662546
ATSC3pe,2.016460905331953e-05
ATSC3se,0.20196964609053536
ATSC4dv,-42.418381344307264
ATSC4pe,-1.7217303155006853
ATSC4se,-1.0205255747599447
ATSC5dv,14.220850480109737
ATSC5pe,0.5275475994513031
ATSC5se,0.25852596982167253
ATSC6dv,-3.4471879286694085
ATSC6pe,0.5792211248285327
ATSC6se,0.5304097174211249
ATSC7dv,-2.1879286694101516
ATSC7pe,0.3037063100137179
ATSC7se,0.25005919890260575
ATSC8dv,1.0370370370370352
ATSC8pe,-0.025525925925926
ATSC8se,-0.20052785185185207
AXp-0dv,0.523979796206873
AXp-1dv,0.2736745215340226
AXp-2dv,0.14058310375553448
AXp-3dv,0.07319911587533184
AXp-4dv,0.03818499955834232
AXp-5dv,0.020274438623263367
AXp-6dv,0.010302246986257695
AXp-7dv,0.005424260128371877
BertzCT,655.7022523288842
ECIndex,264
ETA_eta,8.409173520694212
GATS1dv,0.6302017012173383
GATS1pe,0.937917072017023
GATS1se,1.0217412014719567
GATS2dv,0.8295420974889219
GATS2pe,0.7052026710111003
GATS2se,0.7241322464917671
GATS3dv,1.0710370831065852
GATS3pe,0.9210101166459498
GATS3se,0.8901169341110184
GATS4dv,1.2042500335705657
GATS4pe,1.2555450135241717
GATS4se,1.207506104894018
GATS5dv,0.9691738283872703
GATS5pe,0.7717781036744014
GATS5se,0.7096496799991029
GATS6dv,0.9301850725519162
GATS6pe,0.7962687935839003
GATS6se,0.7620156195362635
GATS7dv,0.9644951776870279
GATS7pe,0.8707716977000186
GATS7se,0.8405833489971888
GATS8dv,1.0897341211226
GATS8pe,1.2219524574525695
GATS8se,1.3296952640628377
LogEE_A,3.78909508517498
LogEE_D,62.462613156831694
MATS1dv,0.12425508073142155
MATS1pe,-0.1516325341547151
MATS1se,-0.1719449279637925
MATS2dv,-0.024889217134416507
MATS2pe,-0.0018165503896169963
MATS2se,-0.02261081225514492
MATS3dv,-0.1511117157739252
MATS3pe,2.9217836141107637e-06
MATS3se,0.0427742417714921
MATS4dv,-0.20762051832952869
MATS4pe,-0.2585446380072182
MATS4se,-0.22399187972350465
MATS5dv,0.0870065126896737
MATS5pe,0.09902436658035066
MATS5se,0.07092879317517342
MATS6dv,-0.02729385698149274
MATS6pe,0.14070145030533987
MATS6se,0.18832311366273663
MATS7dv,-0.017323399078981675
MATS7pe,0.07377479248268654
MATS7se,0.0887840576645377
MATS8dv,0.010339734121122584
MATS8pe,-0.007808198381713523
MATS8se,-0.0896565469548597
MAXaaCH,1.923366769547325
MAXaaaC,0.8426525888133033
MAXaasC,0.7675925925925928
MAXaasN,1.9020219198790627
MDEC-22,8.549594013695149
MDEC-23,13.28412552756005
MDEC-33,3.879176139868348
MDEN-23,0.4999999999999999
MDEO-11,0.33333333333333337
MINaaCH,1.4530555555555555
MINaaaC,0.8426525888133033
MINaasC,-0.1392998866213151
MINaasN,1.9020219198790627
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,277.68208599587854
SpAbs_A,22.528027618359452
SpAbs_D,124.92522631366346
SpMAD_A,1.3251780951976149
SpMAD_D,7.348542724333144
SpMax_A,2.4310488524328933
SpMax_D,62.462613156831694
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,57.760000000000005
TpiPC10,8.817302992186345
VAdjMat,5.247927513443585
VE1_DzZ,4.0691350534448345
VE1_Dzi,4.065656495110377
VE1_Dzm,4.06912036727943
VE1_Dzp,4.0415923743595
VE1_Dzv,4.057790117697204
VE2_DzZ,0.23936088549675497
VE2_Dzi,0.2391562644182575
VE2_Dzm,0.23936002160467235
VE2_Dzp,0.2377407279035
VE2_Dzv,0.23869353633512963
VE3_DzZ,1.9340587103504914
VE3_Dzi,1.933203480434465
VE3_Dzm,1.9340551011825198
VE3_Dzp,1.9272670174468909
VE3_Dzv,1.9312667705016227
VR1_DzZ,83.52185222734167
VR1_Dzi,83.77846351793904
VR1_Dzm,83.52304202179683
VR1_Dzp,85.37078666746311
VR1_Dzv,84.34891104035941
VR2_DzZ,4.913050131020098
VR2_Dzi,4.928144912819944
VR2_Dzm,4.913120118929225
VR2_Dzp,5.021810980439007
VR2_Dzv,4.961700649432906
VR3_DzZ,4.955736552002096
VR3_Dzi,4.958804226927797
VR3_Dzm,4.95575079720798
VR3_Dzp,4.977632216841779
VR3_Dzv,4.965590149957291
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.09666855102930604
Xch-7dv,0.12120104542137088
Xpc-4dv,0.7981857150970156
Xpc-5dv,0.9540695699018026
Xpc-6dv,1.125383329086136
Zagreb1,92.0
Zagreb2,109.0
fragCpx,89.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,0
nBondsM,16
nBondsO,19
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,2
AATS0are,6.407400000000001
AATS1are,6.561206896551725
AATS2are,6.488508888888889
AATS3are,6.378526315789473
AATS4are,6.253363636363637
AATS5are,6.0826363636363645
AATS6are,6.342441176470587
AATS7are,6.114794117647059
AATS8are,6.075333333333334
AATSC0dv,3.7146776406035658
AATSC0pe,0.12107846364883398
AATSC0se,0.08283787105624141
AATSC1dv,0.4615675701244026
AATSC1pe,-0.01835943427463225
AATSC1se,-0.014243551771439359
AATSC2dv,-0.09245541838134415
AATSC2pe,-0.00021994513031551671
AATSC2se,-0.001873031550068578
AATSC3dv,-0.5613313118186412
AATSC3pe,3.537650711108689e-07
AATSC3se,0.003543327124395357
AATSC4dv,-0.771243297169223
AATSC4pe,-0.03130418755455792
AATSC4se,-0.018555010450180813
AATSC5dv,0.3232011472752213
AATSC5pe,0.011989718169347798
AATSC5se,0.005875590223219831
AATSC6dv,-0.1013878802549826
AATSC6pe,0.017035915436133316
AATSC6se,0.015600285806503673
AATSC7dv,-0.06435084321794564
AATSC7pe,0.008932538529815232
AATSC7se,0.007354682320664875
AATSC8dv,0.038408779149519824
AATSC8pe,-0.0009454046639231851
AATSC8se,-0.007426957475994521
AETA_eta,0.4946572659231889
ATSC0are,3.5490740740740727
ATSC1are,-0.6191832647462296
ATSC2are,-0.038186419753088854
ATSC3are,0.06249547325102776
ATSC4are,-1.817669410150891
ATSC5are,0.5034644718792886
ATSC6are,0.7639882030178321
ATSC7are,0.38923264746227837
ATSC8are,-0.13078518518518403
BCUTZ-1h,8.007714019770592
BCUTZ-1l,5.690636198794262
BCUTc-1h,0.4201523119676358
BCUTc-1l,-0.44564411661519737
BCUTd-1h,3.199815299829425
BCUTd-1l,0.9925253563852161
BCUTi-1h,14.560193478503432
BCUTi-1l,10.951711358439281
BCUTm-1h,16.003224854588932
BCUTm-1l,11.70270841894806
BCUTp-1h,1.9906538839717542
BCUTp-1l,0.7842603594908193
BCUTs-1h,6.003958118654022
BCUTs-1l,1.4512080270582774
BCUTv-1h,20.89349595477334
BCUTv-1l,14.70714934261554
BalabanJ,1.5850224947283729
Diameter,9
ETA_beta,26.25
GATS1are,0.9756648704085213
GATS2are,0.7247060787894599
GATS3are,0.9213225864033942
GATS4are,1.248658586912696
GATS5are,0.7606567843844128
GATS6are,0.7712077776584152
GATS7are,0.84341053697764
GATS8are,1.2381914949126012
HybRatio,0.0
Lipinski,True
LogEE_Dt,138.84104299793927
MATS1are,-0.16243137184342923
MATS2are,-0.006455726584920841
MATS3are,0.008341082290908455
MATS4are,-0.25142062946185045
MATS5are,0.08704921376562423
MATS6are,0.17094501312134552
MATS7are,0.087092156351192
MATS8are,-0.03685050873989011
NsssssAs,0
RotRatio,0.05263157894736842
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,10.213054789681411
SMR_VSA2,0.0
SMR_VSA3,9.384673127209002
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,48.791889553995816
SMR_VSA8,0.0
SMR_VSA9,22.756403153113265
SpAD_DzZ,86.4187301610713
SpAD_Dzi,85.3496321981409
SpAD_Dzm,86.4333353132472
SpAD_Dzp,114.06578494908246
SpAD_Dzv,102.74463249834888
SpAbs_Dt,277.68208599587854
SpDiam_A,4.7399256803768735
SpDiam_D,94.97633964558356
SpMAD_Dt,16.33424035269874
SpMax_Dt,138.84104299793927
SsssssAs,0
VE1_Dzpe,4.069101756722983
VE1_Dzse,4.069132112537717
VE2_Dzpe,0.2393589268660578
VE2_Dzse,0.23936071250221863
VE3_Dzpe,1.934050527565294
VE3_Dzse,1.9340579876150348
VMcGowan,163.0499999999998
VR1_Dzpe,83.52250443765111
VR1_Dzse,83.5223536108757
VR2_Dzpe,4.913088496332418
VR2_Dzse,4.913079624169159
VR3_Dzpe,4.955744360829913
VR3_Dzse,4.95574255500629
mZagreb1,4.916666666666666
mZagreb2,3.666666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,22
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13144718792866936
AATSC1are,-0.021351147060214817
AATSC2are,-0.0008485871056241967
AATSC3are,0.0010964118114215396
AATSC4are,-0.0330485347300162
AATSC5are,0.011442374360892921
AATSC6are,0.022470241265230357
AATSC7are,0.011448019043008188
AATSC8are,-0.0048438957475994086
AETA_beta,1.5441176470588236
BCUTdv-1h,5.067583246132069
BCUTdv-1l,2.753451369489199
BCUTpe-1h,3.458048555880509
BCUTpe-1l,2.238612281382129
BCUTse-1h,3.671626432905384
BCUTse-1l,2.434547361953322
ETA_alpha,7.966666666666666
ETA_dBeta,3.75
ETA_eta_B,0.17703011935521396
ETA_eta_F,16.152878976963777
ETA_eta_L,2.9257038863101537
ETA_eta_R,24.562052497657987
ETA_psi_1,0.5597189695550352
LabuteASA,97.4147732061119
LogEE_DzZ,43.25558356793061
LogEE_Dzi,42.70028399881656
LogEE_Dzm,43.26275774575076
LogEE_Dzp,56.43942656129951
LogEE_Dzv,51.118791858715106
PEOE_VSA1,14.613749395943204
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,30.33183534230805
PEOE_VSA8,17.957138634923147
PEOE_VSA9,5.693927994848461
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,85.93357036415871
SpAD_Dzse,86.48989444296507
SpAbs_DzZ,85.78982823580492
SpAbs_Dzi,84.74033937139183
SpAbs_Dzm,85.80610863874576
SpAbs_Dzp,116.07980528764095
SpAbs_Dzv,103.67422193003313
SpDiam_Dt,195.52672032363628
SpMAD_DzZ,5.083454715357135
SpMAD_Dzi,5.020566599890641
SpMAD_Dzm,5.0843138419557175
SpMAD_Dzp,6.70975205582838
SpMAD_Dzv,6.043801911667581
SpMax_DzZ,43.25558356793061
SpMax_Dzi,42.70028399881656
SpMax_Dzm,43.26275774575076
SpMax_Dzp,56.43942656129951
SpMax_Dzv,51.118791858715106
VE1_Dzare,4.0694684678384085
VE2_Dzare,0.2393804981081417
VE3_Dzare,1.9341406444053666
VR1_Dzare,83.49078325045633
VR2_Dzare,4.91122254414449
VR3_Dzare,4.955364496592578
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4686274509803921
AETA_dBeta,0.22058823529411764
AETA_eta_B,0.010413536432659645
AETA_eta_F,0.9501693515861045
AETA_eta_L,0.17210022860647964
AETA_eta_R,1.4448266175092934
BCUTare-1h,3.5157873723100335
BCUTare-1l,2.189016380013351
ETA_beta_s,11.25
ETA_dPsi_A,0.15428103044496477
ETA_dPsi_B,0.0
ETA_eta_BR,0.43503011935521396
ETA_eta_FL,5.311479556707728
ETA_eta_RL,8.237183443017882
LogEE_Dzpe,43.016185786874516
LogEE_Dzse,43.29068343246264
PEOE_VSA10,5.647177220767728
PEOE_VSA11,11.49902366656781
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,19.597727916890413
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,48.791889553995816
SlogP_VSA7,0.0
SlogP_VSA8,16.904556707313183
SlogP_VSA9,0.0
SpAD_Dzare,85.14592377611524
SpAbs_Dzpe,85.27048768840285
SpAbs_Dzse,85.86641590094723
SpDiam_DzZ,66.55620931482292
SpDiam_Dzi,65.60846231816495
SpDiam_Dzm,66.56591251815287
SpDiam_Dzp,84.93539955296328
SpDiam_Dzv,77.76261219684913
SpMAD_Dzpe,5.054915903774042
SpMAD_Dzse,5.0876408495861805
SpMax_Dzpe,43.016185786874516
SpMax_Dzse,43.29068343246264
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6617647058823529
AETA_eta_BR,0.02559000702089494
AETA_eta_FL,0.31243997392398404
AETA_eta_RL,0.48454020253046365
DetourIndex,1162
EState_VSA1,0.0
EState_VSA2,11.49902366656781
EState_VSA3,0.0
EState_VSA4,16.904556707313183
EState_VSA5,12.13273413692322
EState_VSA6,6.06636706846161
EState_VSA7,34.993482954872775
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,15.0
ETA_shape_p,0.08368200836820085
ETA_shape_x,0.0
ETA_shape_y,0.36401673640167365
GhoseFilter,True
LogEE_Dzare,42.628418598429064
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,84.41225490557176
SpDiam_Dzpe,66.20845541847405
SpDiam_Dzse,66.6068880896639
SpMAD_Dzare,5.00858375153619
SpMax_Dzare,42.628418598429064
TopoPSA(NO),57.760000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9020219198790627
VSA_EState9,39.43131141345427
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8823529411764706
EState_VSA10,10.213054789681411
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03137254901960789
FilterItLogS,-2.2493727302582203
SpDiam_Dzare,65.66536734715132
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6382716049382717
ETA_epsilon_2,0.8372549019607841
ETA_epsilon_3,0.44468085106383015
ETA_epsilon_4,0.5341880341880345
ETA_epsilon_5,0.7807017543859649
AETA_beta_ns_d,0.058823529411764705
ETA_dEpsilon_A,0.19359075387444158
ETA_dEpsilon_B,0.10408357075023722
ETA_dEpsilon_C,-0.08950718312420436
ETA_dEpsilon_D,0.05655314757481922
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8823529411764706
MDEDescriptor,"0.0,0.0,0.0,0.0,8.549594013695149,13.28412552756005,0.0,3.879176139868348,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,33.35193
BCUTDescriptor,"11.996206664044346,15.998263395688987,-0.3827310364819335,0.1276799871318166,4.912650466228971,9.633417464353142"
BPolDescriptor,14.232069999999997
TPSADescriptor,57.760000000000005
ALOGPDescriptor,"2.5838,6.676022440000001,61.37719999999999"
XLogPDescriptor,3.686000000000001
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,226.07422764
ChiPathDescriptor,"11.828062645816686,8.237183443017882,7.563800490681149,6.582899222868746,5.181260861961237,4.27420722622925,2.8716601067898466,1.97861870166815,8.907656535516841,5.199815909146429,3.795743801399431,2.6351681715119475,1.7565099796837471,1.1759174401492756,0.6181348191754618,0.3471526482158001"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3430130341208204,0.5946900113127154,0.0,0.0,0.028867513459481284,0.09666855102930605,0.12120104542137088"
AtomCountDescriptor,27
BondCountDescriptor,19
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.1380711874576983,0.0,0.3333333333333333,0.0,0.40925312681265974,0.0,0.05742824978525095,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,9,1,0,0,0,0"
ZagrebIndexDescriptor,92.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"35.080863298479215,2.063580194028189,11.692522768073877,5.04040153559048,6.652121232483396"
FractionalPSADescriptor,0.2554913074478214
WienerNumbersDescriptor,"515.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8849749407790104,3.9130961151181407,5.342858408051665,0.7981857150970155,0.9540695699018024,1.042779373123303"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.055401662049862,4.938271604938271,2.419753086419753"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,569.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"19.268898673634855,20.49509362016736,29.685439808889416,28.099928543153883,19.827185597299923"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.24797164601542004,-0.11099262310494908,-0.029095636750471887,0.03511596425138843,-0.03856798416118213"
EccentricConnectivityIndexDescriptor,264
AutocorrelationDescriptorPolarizability,"1038.6115777484054,1227.9974015536693,1728.2307731623994,1532.86281149855,1138.0366158283082"
