DLiP-ID,J1009M
AATSC4v,-8.174232011608094
AATSC5Z,-0.7632745485598054
AATSC5c,-0.0014831990298955194
AATSC5d,-0.07300442005206835
AATSC5i,-0.024539613076451704
AATSC5m,-3.4578658991511713
AATSC5p,0.004281949353923611
AATSC5s,-0.35050163575331017
AATSC5v,-0.12531465723148394
AATSC6Z,-1.58931615076633
AATSC6c,0.0038382352651665655
AATSC6d,-0.12507937356709825
AATSC6i,0.014950911817910136
AATSC6m,-7.501994372611272
AATSC6p,-0.015041958155815074
AATSC6s,-0.20852856445802057
AATSC6v,-6.846478882221146
AATSC7Z,-0.4476334979847467
AATSC7c,-0.003365640670520343
AATSC7d,-0.03683601922344244
AATSC7i,-0.10901720503513478
AATSC7m,-2.1416941602243167
AATSC7p,-0.022482358741115413
AATSC7s,-0.03553596374549649
AATSC7v,-3.7122948663735014
AATSC8Z,-0.4843134755389363
AATSC8c,0.0009516133762888945
AATSC8d,0.11092461969915862
AATSC8i,0.10354864981880929
AATSC8m,-2.309449786847397
AATSC8p,0.010754597514649248
AATSC8s,0.27780394165730293
AATSC8v,-1.0814674196270542
ATS0are,264.03979999999996
ATS1are,279.14500000000004
ATS2are,441.847
ATS3are,535.748
ATS4are,616.0079
ATS5are,593.8500000000001
ATS6are,564.4839999999999
ATS7are,541.3949999999999
ATS8are,509.607
ATSC0dv,178.48780487804876
ATSC0pe,5.581195121951217
ATSC0se,3.974815219512194
ATSC1dv,63.61035098155861
ATSC1pe,0.20996121356335576
ATSC1se,0.11294150148720947
ATSC2dv,44.88637715645452
ATSC2pe,1.4937862581796548
ATSC2se,0.9913576061867931
ATSC3dv,-42.58477096966091
ATSC3pe,-0.801472932778108
ATSC3se,-0.8199790838786442
ATSC4dv,-71.8988697204045
ATSC4pe,-0.5538961332540124
ATSC4se,-0.08261362522308466
ATSC5dv,-90.15526472337892
ATSC5pe,-2.762696252230813
ATSC5se,-2.0281463271862
ATSC6dv,-85.22962522308148
ATSC6pe,-1.9748455086258163
ATSC6se,-0.9796305008923264
ATSC7dv,-23.37596668649615
ATSC7pe,-0.8142942891136242
ATSC7se,-0.6405359643069574
ATSC8dv,23.805472932778088
ATSC8pe,0.20417584770969602
ATSC8se,0.6373694039262364
AXp-0dv,0.5505015232239239
AXp-1dv,0.28217178576294827
AXp-2dv,0.14591023033555947
AXp-3dv,0.0770589737436872
AXp-4dv,0.03952575428102356
AXp-5dv,0.021382939301310428
AXp-6dv,0.010532589185634815
AXp-7dv,0.005532454523675399
BertzCT,914.3569681174232
ECIndex,529
ETA_eta,17.126931047287968
GATS1dv,0.4169394357334893
GATS1pe,0.638681245373945
GATS1se,0.6782068669534326
GATS2dv,0.7080417156821972
GATS2pe,0.5798456806015707
GATS2se,0.5813101872931117
GATS3dv,1.0298155884381628
GATS3pe,0.9096617998592836
GATS3se,0.9491527173757949
GATS4dv,1.196815779221157
GATS4pe,1.1266518536604915
GATS4se,1.121790244306609
GATS5dv,1.2735426272528778
GATS5pe,1.2899769217724069
GATS5se,1.3189845843056338
GATS6dv,1.2350952399961923
GATS6pe,1.1431847371824335
GATS6se,1.0927159076234367
GATS7dv,0.999659144298651
GATS7pe,0.9182359370357561
GATS7se,0.8778052601633557
GATS8dv,0.9124272830203413
GATS8pe,0.9699492800716858
GATS8se,0.8816371499993472
LogEE_A,4.145236280272215
LogEE_D,127.21614688779309
MATS1dv,0.33980881801483453
MATS1pe,0.035869660771367225
MATS1se,0.027092682916716085
MATS2dv,0.14943102376114498
MATS2pe,0.15903621088869543
MATS2se,0.14819998680813976
MATS3dv,-0.11645290802847512
MATS3pe,-0.07009164048263114
MATS3se,-0.10069094135852175
MATS4dv,-0.17569909229937256
MATS4pe,-0.04328696435310821
MATS4se,-0.009065478645153748
MATS5dv,-0.22268114855989204
MATS5pe,-0.21822617508862438
MATS5se,-0.22494857662176806
MATS6dv,-0.21997629363950977
MATS6pe,-0.16300456633605157
MATS6se,-0.11353746791847992
MATS7dv,-0.06033299452481342
MATS7pe,-0.06721218793426104
MATS7se,-0.07423700204504671
MATS8dv,0.06509877796431494
MATS8pe,0.01785589946662184
MATS8se,0.0782670272159659
MAXaaCH,1.8830004058201555
MAXaasC,0.78918993584578
MAXdssC,-0.27714994331065723
MAXsCH3,1.6885313573444887
MAXsssN,1.4420672713529856
MDEC-11,0.19999999999999996
MDEC-12,3.261333956693834
MDEC-13,4.462269179128217
MDEC-22,8.788908483000368
MDEC-23,17.746082412045954
MDEC-33,8.586999890785064
MDEN-23,0.25
MDEO-11,0.5952753944880748
MDEO-12,0.40716264248923606
MINaaCH,1.4583623866213151
MINaasC,0.16271472194632408
MINdssC,-1.0122477125124478
MINsCH3,1.6243258692365834
MINsssN,1.4420672713529856
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720244
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,417.6435149175287
SpAbs_A,32.36501297235384
SpAbs_D,254.43229377558617
SpMAD_A,1.2946005188941532
SpMAD_D,10.177291751023448
SpMax_A,2.4596261113190705
SpMax_D,127.21614688779309
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,83.64
TpiPC10,8.46022097347605
VAdjMat,5.754887502163468
VE1_DzZ,4.9228023270852574
VE1_Dzi,4.919303111140418
VE1_Dzm,4.92280871783551
VE1_Dzp,4.924519592969689
VE1_Dzv,4.92908944144752
VE2_DzZ,0.1969120930834103
VE2_Dzi,0.19677212444561673
VE2_Dzm,0.1969123487134204
VE2_Dzp,0.19698078371878758
VE2_Dzv,0.1971635776579008
VE3_DzZ,2.5101686789058713
VE3_Dzi,2.509457608268751
VE3_Dzm,2.5101699770985832
VE3_Dzp,2.5105174571657436
VE3_Dzv,2.5114450053949264
VR1_DzZ,145.2461511215508
VR1_Dzi,145.5839418659038
VR1_Dzm,145.24616321455295
VR1_Dzp,145.66942654199616
VR1_Dzv,145.08712551010427
VR2_DzZ,5.809846044862033
VR2_Dzi,5.823357674636152
VR2_Dzm,5.809846528582118
VR2_Dzp,5.826777061679846
VR2_Dzv,5.803485020404171
VR3_DzZ,5.894720628952514
VR3_Dzi,5.89704357217189
VR3_Dzm,5.8947207122111855
VR3_Dzp,5.897630584634712
VR3_Dzv,5.893625159434208
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10549633919152082
Xch-7dv,0.09381394827939582
Xpc-4dv,1.4296624764859962
Xpc-5dv,1.743360446362267
Xpc-6dv,2.121086516941761
Zagreb1,130.0
Zagreb2,154.0
fragCpx,129.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,27
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.439995121951219
AATS1are,6.491744186046512
AATS2are,6.403579710144927
AATS3are,6.377952380952381
AATS4are,6.553275531914893
AATS5are,6.385483870967743
AATS6are,6.342516853932583
AATS7are,6.083089887640448
AATS8are,6.066750000000001
AATSC0dv,4.353361094586555
AATSC0pe,0.1361267102914931
AATSC0se,0.09694671267102913
AATSC1dv,1.4793104879432235
AATSC1pe,0.004882818920078041
AATSC1se,0.0026265465462141737
AATSC2dv,0.6505272051660076
AATSC2pe,0.021649076205502243
AATSC2se,0.014367501538939032
AATSC3dv,-0.5069615591626299
AATSC3pe,-0.00954134443783462
AATSC3se,-0.00976165576046005
AATSC4dv,-0.7648815927702607
AATSC4pe,-0.00589251205589375
AATSC4se,-0.0008788683534370708
AATSC5dv,-0.969411448638483
AATSC5pe,-0.02970641131430982
AATSC5se,-0.021808025023507528
AATSC6dv,-0.9576362384615897
AATSC6pe,-0.02218927537781816
AATSC6se,-0.01100708427968906
AATSC7dv,-0.2626513110842264
AATSC7pe,-0.009149374034984541
AATSC7se,-0.007197033306819745
AATSC8dv,0.28339848729497724
AATSC8pe,0.0024306648536868572
AATSC8se,0.0075877309991218625
AETA_eta,0.6850772418915188
ATSC0are,6.086980487804876
ATSC1are,0.2393716835217148
ATSC2are,1.5718913741820355
ATSC3are,-1.0351990481856017
ATSC4are,-0.3811674598453247
ATSC5are,-3.1205996430695984
ATSC6are,-1.8933820345032695
ATSC7are,-0.9529381320642507
ATSC8are,0.4651863176680516
BCUTZ-1h,8.034225834515098
BCUTZ-1l,5.689791877095359
BCUTc-1h,0.45817371756924274
BCUTc-1l,-0.4640213654552702
BCUTd-1h,3.265070408744445
BCUTd-1l,0.9727102192693761
BCUTi-1h,14.565008228279096
BCUTi-1l,10.950798182971123
BCUTm-1h,16.017230270759875
BCUTm-1l,11.70134483127928
BCUTp-1h,1.9961172323953362
BCUTp-1l,0.7157206015142835
BCUTs-1h,7.009373687111758
BCUTs-1l,1.4081932043434215
BCUTv-1h,20.901260718891177
BCUTv-1l,14.681695867114392
BalabanJ,1.6026858699712392
Diameter,13
ETA_beta,35.25
GATS1are,0.6513711895206142
GATS2are,0.5897595827119798
GATS3are,0.929110287408807
GATS4are,1.1312110476226007
GATS5are,1.3080589051024563
GATS6are,1.1286125707800083
GATS7are,0.9059380061000948
GATS8are,0.9335146918361313
HybRatio,0.10526315789473684
Lipinski,True
LogEE_Dt,208.82175745876438
MATS1are,0.037496114420533466
MATS2are,0.15344593474829424
MATS3are,-0.08300925670986185
MATS4are,-0.027313031870774124
MATS5are,-0.22601489071578926
MATS6are,-0.14329472140507632
MATS7are,-0.0721201541273972
MATS8are,0.037301783197060435
NsssssAs,0
RotRatio,0.14814814814814814
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,19.218696699957697
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,11.947581713527669
SMR_VSA7,71.48445401842292
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,196.09136971786586
SpAD_Dzi,192.53001469311351
SpAD_Dzm,196.1191828389738
SpAD_Dzp,250.0810265953839
SpAD_Dzv,229.95941006262927
SpAbs_Dt,417.64351491752893
SpDiam_A,4.8412938981473985
SpDiam_D,189.05610726743748
SpMAD_Dt,16.705740596701148
SpMax_Dt,208.82175745876438
SsssssAs,0
VE1_Dzpe,4.922249345844964
VE1_Dzse,4.922877571549379
VE2_Dzpe,0.19688997383379855
VE2_Dzse,0.19691510286197517
VE3_Dzpe,2.510056342016387
VE3_Dzse,2.510183963673383
VMcGowan,246.4299999999999
VR1_Dzpe,145.2846642151656
VR1_Dzse,145.24112749205355
VR2_Dzpe,5.811386568606625
VR2_Dzse,5.809645099682142
VR3_Dzpe,5.894985751217053
VR3_Dzse,5.89468604134839
mZagreb1,8.75
mZagreb2,5.527777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,33
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14846293872694818
AATSC1are,0.005566783337714298
AATSC2are,0.022781034408435298
AATSC3are,-0.012323798192685734
AATSC4are,-0.0040549729770779225
AATSC5are,-0.033554834871716115
AATSC6are,-0.02127395544385696
AATSC7are,-0.010707170023193829
AATSC8are,0.00553793235319109
AETA_beta,1.41
BCUTdv-1h,6.033637636952679
BCUTdv-1l,0.9953992662597106
BCUTpe-1h,3.5158237655508433
BCUTpe-1l,2.2388276102248694
BCUTse-1h,3.724239603727486
BCUTse-1l,2.4347097038514174
ETA_alpha,11.633333333333335
ETA_dBeta,3.75
ETA_eta_B,0.42814255938072776
ETA_eta_F,27.660958941847873
ETA_eta_L,4.57294207633178
ETA_eta_R,44.78788998913584
ETA_psi_1,0.5444617784711392
LabuteASA,143.84780516249103
LogEE_DzZ,98.0971134303615
LogEE_Dzi,96.3107287831339
LogEE_Dzm,98.11087392642128
LogEE_Dzp,123.96740515894793
LogEE_Dzv,114.5327795975709
PEOE_VSA1,14.529532062664531
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,31.18920547353706
PEOE_VSA8,18.298509749057747
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.5141926477431362
SpAD_Dzpe,194.99976599469574
SpAD_Dzse,196.2491017621456
SpAbs_DzZ,194.90851257500873
SpAbs_Dzi,191.47842165183937
SpAbs_Dzm,194.93968517948326
SpAbs_Dzp,253.30035101161616
SpAbs_Dzv,231.30018636386075
SpDiam_Dt,303.6319614888106
SpMAD_DzZ,7.843654788714634
SpMAD_Dzi,7.70120058772454
SpMAD_Dzm,7.844767313558952
SpMAD_Dzp,10.003241063815356
SpMAD_Dzv,9.19837640250517
SpMax_DzZ,98.0971134303615
SpMax_Dzi,96.3107287831339
SpMax_Dzm,98.11087392642128
SpMax_Dzp,123.96740515894793
SpMax_Dzv,114.5327795975709
VE1_Dzare,4.921604065073194
VE2_Dzare,0.19686416260292777
VE3_Dzare,2.509925238728729
VR1_Dzare,145.31693400167936
VR2_Dzare,5.812677360067174
VR3_Dzare,5.8952078407502455
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4653333333333334
AETA_dBeta,0.15
AETA_eta_B,0.01712570237522911
AETA_eta_F,1.106438357673915
AETA_eta_L,0.18291768305327122
AETA_eta_R,1.7915155995654337
BCUTare-1h,3.570133482395158
BCUTare-1l,2.189056921164391
ETA_beta_s,15.75
ETA_dPsi_A,0.16953822152886078
ETA_dPsi_B,0.0
ETA_eta_BR,0.6861425593807278
ETA_eta_FL,7.413128926660588
ETA_eta_RL,11.986071002992368
LogEE_Dzpe,97.5541730830272
LogEE_Dzse,98.1755310885568
PEOE_VSA10,17.0176269054199
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.899909730850478
SlogP_VSA2,29.187347651946695
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,26.476224770412074
SlogP_VSA6,59.120398553127835
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,193.3662682827669
SpAbs_Dzpe,193.7510940240715
SpAbs_Dzse,195.07655699001378
SpDiam_DzZ,148.18437010555323
SpDiam_Dzi,144.88362634477113
SpDiam_Dzm,148.20536012158783
SpDiam_Dzp,187.85169654972086
SpDiam_Dzv,173.92504895094947
SpMAD_Dzpe,7.799990639787829
SpMAD_Dzse,7.849964070485824
SpMax_Dzpe,97.5541730830272
SpMax_Dzse,98.1755310885568
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.63
AETA_eta_BR,0.02744570237522911
AETA_eta_FL,0.2965251570664235
AETA_eta_RL,0.47944284011969474
DetourIndex,2519
EState_VSA1,5.969305287951849
EState_VSA2,11.470631221048501
EState_VSA3,22.70501318010346
EState_VSA4,5.563451491696996
EState_VSA5,17.032643867773697
EState_VSA6,26.104143319291033
EState_VSA7,30.33183534230805
EState_VSA8,5.156663257125445
EState_VSA9,9.629622331814055
ETA_beta_ns,19.5
ETA_shape_p,0.17191977077363893
ETA_shape_x,0.0
ETA_shape_y,0.3782234957020057
GhoseFilter,True
LogEE_Dzare,96.74370184729318
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,191.9732110468433
SpDiam_Dzpe,147.2873119956998
SpDiam_Dzse,148.3131293139698
SpMAD_Dzare,7.734650731310676
SpMax_Dzare,96.74370184729318
TopoPSA(NO),83.64
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.232592036023673
VSA_EState9,58.60074129730965
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.78
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.034666666666666617
FilterItLogS,-4.313460288666846
SpDiam_Dzare,145.9959050648937
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6382113821138211
ETA_epsilon_2,0.8546666666666662
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5521212121212123
ETA_epsilon_5,0.8333333333333329
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.19736631169128555
ETA_dEpsilon_B,0.08609016999260877
ETA_dEpsilon_C,-0.11127614169867678
ETA_dEpsilon_D,0.021333333333333315
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.76
MDEDescriptor,"0.19999999999999996,3.261333956693834,4.462269179128217,0.0,8.788908483000368,17.746082412045954,0.0,8.586999890785064,0.0,0.0,0.5952753944880748,0.40716264248923606,0.0,0.0,0.0,0.0,0.0,0.25,0.0"
APolDescriptor,49.51668799999998
BCUTDescriptor,"11.85,15.99793784483019,-0.3277863076328716,0.2907200037049247,4.147962957728075,10.64061936605832"
BPolDescriptor,23.303312
TPSADescriptor,83.64
ALOGPDescriptor,"3.547099999999999,12.581918409999993,93.2438"
XLogPDescriptor,3.4840000000000004
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,336.11100711999995
ChiPathDescriptor,"17.974327015758657,11.986071002992368,10.831039427248484,9.30146672732847,7.399894686503359,5.518369170952108,3.5942591182113133,2.6158544534440824,13.762538080598098,7.618638215599603,5.544588752751259,3.9300076609280463,2.529648273985506,1.603720447598282,0.8215419564795156,0.4647261799887335"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.39273156192534786,0.46453472667228024,0.0,0.0,0.02282177322938192,0.10549633919152082,0.09381394827939582"
AtomCountDescriptor,41
BondCountDescriptor,27
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.7011296477876652,0.0,0.630122575591141,0.0,0.6647565297626372,0.0,0.14483981778118735,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,3,1,0,0,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"50.50937868179436,2.0203751472717744,16.76973823260547,10.420294677516228,6.349443555089232"
FractionalPSADescriptor,0.24884635798356478
WienerNumbersDescriptor,"1532.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.482621963592197,6.77261552080843,9.045974837428034,1.429662476485996,1.7433604463622658,1.9360726587768147"
FractionalCSP3Descriptor,0.10526315789473684
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"19.753086419753085,8.79224376731302,4.465974625144176"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1249.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.10526315789473684
AutocorrelationDescriptorMass,"28.817836744716743,29.546557238318655,42.31757409448562,44.65037523676919,44.393201968178516"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4822490652309254,-0.20855021710939514,0.05177339030555549,-0.1869885904867338,0.1486241388094396"
EccentricConnectivityIndexDescriptor,529
AutocorrelationDescriptorPolarizability,"1583.9703991567328,1861.197487040232,2600.894445396397,2630.8041152823957,2405.5170024398817"
