DLiP-ID,C001ZJ
AATSC5c,0.0028346975905135805
AATSC5d,-0.021038790269559488
AATSC5i,0.3354764315971726
AATSC5m,-1.8120834638395802
AATSC5p,0.03551557778781949
AATSC5s,-0.2819417050186281
AATSC5v,4.286963011145565
AATSC6Z,-0.859171597633136
AATSC6c,-0.0055708340241653114
AATSC6d,-0.061472715318869144
AATSC6i,-0.16620011592034045
AATSC6m,-4.054468499567952
AATSC6p,-0.02463954903257438
AATSC6s,-0.2521826701313881
AATSC6v,-5.300944339259579
AATSC7Z,-0.17348783694937542
AATSC7c,0.0038368245003739896
AATSC7d,0.004766600920447057
AATSC7i,-0.08587559181538323
AATSC7m,-0.9486491042077585
AATSC7p,-0.015769468578738576
AATSC7s,0.5125298293033338
AATSC7v,-3.872639748668469
AATSC8Z,0.7041420118343197
AATSC8c,-0.0033106924914594687
AATSC8d,-0.021038790269559522
AATSC8i,0.019204967229806264
AATSC8m,3.373184248783692
AATSC8p,0.004967996608917771
AATSC8s,-0.04130323617503102
AATSC8v,3.9442299949613164
ATS0are,249.77490000000003
ATS1are,263.80400000000003
ATS2are,414.78999999999996
ATS3are,514.1980000000001
ATS4are,539.1629999999999
ATS5are,497.761
ATS6are,437.93399999999997
ATS7are,450.098
ATS8are,392.83299999999997
ATSC0dv,160.30769230769232
ATSC0pe,5.2090769230769185
ATSC0se,3.773969230769231
ATSC1dv,39.72781065088759
ATSC1pe,-0.3961834319526644
ATSC1se,-0.3277875502958576
ATSC2dv,19.153846153846157
ATSC2pe,1.6467769230769207
ATSC2se,1.1665144615384613
ATSC3dv,-50.946745562130175
ATSC3pe,-1.4316982248520724
ATSC3se,-1.0857407100591705
ATSC4dv,-31.047337278106504
ATSC4pe,-0.11696568047337441
ATSC4se,-0.039263573964495854
ATSC5dv,-44.0
ATSC5pe,-1.4160307692307699
ATSC5se,-0.9144249230769217
ATSC6dv,-34.372781065088745
ATSC6pe,-1.226573964497041
ATSC6se,-0.8862531834319524
ATSC7dv,17.816568047337274
ATSC7pe,0.9350579881656809
ATSC7se,0.9338598816568042
ATSC8dv,18.15384615384615
ATSC8pe,0.010346153846155226
ATSC8se,-0.302632000000001
AXp-0dv,0.539394214949492
AXp-1dv,0.28267324828600804
AXp-2dv,0.14685051302154556
AXp-3dv,0.07800213704599816
AXp-4dv,0.041045121452813256
AXp-5dv,0.021911969100680023
AXp-6dv,0.010962638633617147
AXp-7dv,0.005765144702311877
BertzCT,896.7400739911286
ECIndex,516
ETA_eta,15.299222890240753
GATS1dv,0.48565142081363233
GATS1pe,0.7362926166548655
GATS1se,0.7763282495634156
GATS2dv,0.7476007677543186
GATS2pe,0.5392657786703685
GATS2se,0.5577883477098176
GATS3dv,1.0901104239236037
GATS3pe,1.0554363976388652
GATS3se,1.0751576400703207
GATS4dv,1.111849922310575
GATS4pe,1.1020945405245004
GATS4se,1.1198806951727154
GATS5dv,1.2140914907229685
GATS5pe,1.2682332122429296
GATS5se,1.2695089574466925
GATS6dv,1.0734713463120373
GATS6pe,1.0578054579284684
GATS6se,1.0654666623183913
GATS7dv,0.9613457027084665
GATS7pe,0.9122244290866373
GATS7se,0.8687077685105162
GATS8dv,0.9445297504798464
GATS8pe,0.9139124014294577
GATS8se,0.9121964224566663
LogEE_A,4.104442621915389
LogEE_D,124.7063354159792
MATS1dv,0.23573334581714345
MATS1pe,-0.07234629406455359
MATS1se,-0.08261803280057674
MATS2dv,0.0716890595009597
MATS2pe,0.18968162083936313
MATS2se,0.18545691131149408
MATS3dv,-0.15301770100234588
MATS3pe,-0.13233365383458442
MATS3se,-0.13851836451710878
MATS4dv,-0.08991979709350148
MATS4pe,-0.010425166552045824
MATS4se,-0.004830329917607806
MATS5dv,-0.13723608445297503
MATS5pe,-0.13591954871673723
MATS5se,-0.12114896375169154
MATS6dv,-0.11946120098711265
MATS6pe,-0.13118963938686914
MATS6se,-0.13083562704844517
MATS7dv,0.06020073576455533
MATS7pe,0.0972321490101107
MATS7se,0.13403415298318838
MATS8dv,0.06794625719769672
MATS8pe,0.0011917067840162266
MATS8se,-0.04811358781613335
MAXaaCH,1.9051147083312834
MAXaasC,0.8819671887222393
MAXdssC,-0.34632416855631143
MAXsCH3,1.7172865226337448
MAXssNH,2.6968356324011085
MDEC-12,1.7454393665848904
MDEC-13,2.3175476435360682
MDEC-22,10.225755544277561
MDEC-23,19.226359202631254
MDEC-33,8.442719658568311
MDEO-11,0.6506976368304991
MDEO-12,0.4367902323681495
MINaaCH,1.4104728835978835
MINaasC,0.11267606296421251
MINdssC,-1.044486574106468
MINsCH3,1.7172865226337448
MINssNH,2.6968356324011085
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571428
SM1_Dzi,0.9177863289708527
SM1_Dzm,1.1395624948769625
SM1_Dzp,-4.847358875538426
SM1_Dzv,-1.9153025404755315
SddssSe,0
SpAD_Dt,400.40227469758264
SpAbs_A,30.84461033756554
SpAbs_D,249.4126708319583
SpMAD_A,1.2851920973985644
SpMAD_D,10.392194617998266
SpMax_A,2.4168390130029422
SpMax_D,124.7063354159792
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,79.54
TpiPC10,8.43320847945146
VAdjMat,5.700439718141092
VE1_DzZ,4.829468348439529
VE1_Dzi,4.827361520459201
VE1_Dzm,4.829473895794883
VE1_Dzp,4.83150287202779
VE1_Dzv,4.834643131200792
VE2_DzZ,0.20122784785164705
VE2_Dzi,0.2011400633524667
VE2_Dzm,0.20122807899145345
VE2_Dzp,0.20131261966782457
VE2_Dzv,0.201443463800033
VE3_DzZ,2.4502051261730804
VE3_Dzi,2.449768786703015
VE3_Dzm,2.450206274819633
VE3_Dzp,2.4506263102490724
VE3_Dzv,2.451276054062673
VR1_DzZ,135.99737501160325
VR1_Dzi,136.27776376387862
VR1_Dzm,135.99725870338798
VR1_Dzp,136.16142800892015
VR1_Dzv,135.72299093187962
VR2_DzZ,5.666557292150135
VR2_Dzi,5.678240156828276
VR2_Dzm,5.666552445974499
VR2_Dzp,5.673392833705006
VR2_Dzv,5.655124622161651
VR3_DzZ,5.788104321518408
VR3_Dzi,5.790163920882879
VR3_Dzm,5.78810346629407
VR3_Dzp,5.789309889851055
VR3_Dzv,5.78608471454464
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02946278254943948
Xch-6dv,0.11877835783163594
Xch-7dv,0.11103386981947952
Xpc-4dv,1.0952879570121994
Xpc-5dv,1.331153517658524
Xpc-6dv,1.4758209024380096
Zagreb1,124.0
Zagreb2,144.0
fragCpx,124.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,26
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.404484615384616
AATS1are,6.434243902439025
AATS2are,6.381384615384615
AATS3are,6.348123456790125
AATS4are,6.418607142857142
AATS5are,6.381551282051283
AATS6are,6.2562
AATS7are,6.251361111111112
AATS8are,6.043584615384615
AATSC0dv,4.110453648915188
AATSC0pe,0.13356607495069023
AATSC0se,0.09676844181459567
AATSC1dv,0.9689709914850632
AATSC1pe,-0.00966301053543084
AATSC1se,-0.007994818299898966
AATSC2dv,0.2946745562130178
AATSC2pe,0.02533502958579878
AATSC2se,0.017946376331360942
AATSC3dv,-0.6289721674337059
AATSC3pe,-0.017675286726568797
AATSC3se,-0.013404206297026796
AATSC4dv,-0.36961115807269646
AATSC4pe,-0.0013924485770639811
AATSC4se,-0.0004674234995773316
AATSC5dv,-0.5641025641025641
AATSC5pe,-0.018154240631163717
AATSC5se,-0.011723396449704123
AATSC6dv,-0.4910397295012678
AATSC6pe,-0.017522485207100588
AATSC6se,-0.012660759763313606
AATSC7dv,0.24745233399079547
AATSC7pe,0.012986916502301124
AATSC7se,0.01297027613412228
AATSC8dv,0.2792899408284023
AATSC8pe,0.00015917159763315732
AATSC8se,-0.0046558769230769384
AETA_eta,0.637467620426698
ATSC0are,5.674774358974359
ATSC1are,-0.47662945430637815
ATSC2are,1.835399145299144
ATSC3are,-1.608595463510849
ATSC4are,-0.07194220907297971
ATSC5are,-1.472166666666668
ATSC6are,-1.3420488494411567
ATSC7are,1.1489857988165681
ATSC8are,-0.18229572649572523
BCUTZ-1h,8.02961341562609
BCUTZ-1l,5.690656621562473
BCUTc-1h,0.4581375322195622
BCUTc-1l,-0.5341927591064398
BCUTd-1h,3.210679528194677
BCUTd-1l,0.9727380018981112
BCUTi-1h,14.540295244286863
BCUTi-1l,10.951016428607563
BCUTm-1h,16.015136377850453
BCUTm-1l,11.701812394592974
BCUTp-1h,1.9969132555485627
BCUTp-1l,0.7414420887602003
BCUTs-1h,7.009373469504486
BCUTs-1l,1.4468456508323466
BCUTv-1h,20.90202889317177
BCUTv-1l,14.700460696389028
BalabanJ,1.4974822732408941
Diameter,13
ETA_beta,34.25
GATS1are,0.7567392320106353
GATS2are,0.5408345164068421
GATS3are,1.0678286106953323
GATS4are,1.11159800515539
GATS5are,1.2745422612533557
GATS6are,1.0597710231527817
GATS7are,0.8981228366171716
GATS8are,0.9147508406524236
HybRatio,0.05263157894736842
Lipinski,True
LogEE_Dt,200.20113734879135
MATS1are,-0.07989379107314541
MATS2are,0.19405872683517958
MATS3are,-0.13648277057055996
MATS4are,-0.0058860031807110485
MATS5are,-0.12971147164102773
MATS6are,-0.13176082133036024
MATS7are,0.10967260869290184
MATS8are,-0.019274323343704484
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.1960679314565485
SM1_Dzse,1.1342421939878375
SMR_VSA1,19.112752700037696
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,5.316788604006331
SMR_VSA7,77.55082108688454
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
SpAD_DzZ,191.09420660955521
SpAD_Dzi,188.43933077072307
SpAD_Dzm,191.1206605795008
SpAD_Dzp,240.2331241344005
SpAD_Dzv,221.9723454918207
SpAbs_Dt,400.4022746975828
SpDiam_A,4.720621386530743
SpDiam_D,189.00074487767034
SpMAD_Dt,16.683428112399277
SpMax_Dt,200.20113734879135
SsssssAs,0
VE1_Dzpe,4.8290942723355865
VE1_Dzse,4.82952004986791
VE2_Dzpe,0.2012122613473161
VE2_Dzse,0.2012300020778296
VE3_Dzpe,2.4501276661785
VE3_Dzse,2.450215831523631
VMcGowan,236.44999999999982
VR1_Dzpe,136.03241711092977
VR1_Dzse,135.99272235082103
VR2_Dzpe,5.668017379622074
VR2_Dzse,5.66636343128421
VR3_Dzpe,5.788361955796234
VR3_Dzse,5.7880701095318114
mZagreb1,7.888888888888889
mZagreb2,5.277777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14550703484549637
AATSC1are,-0.011625108641618979
AATSC2are,0.02823690992767914
AATSC3are,-0.019859203253220357
AATSC4are,-0.0008564548699164251
AATSC5are,-0.01887393162393164
AATSC6are,-0.01917212642058795
AATSC7are,0.015958136094674558
AATSC8are,-0.002804549638395773
AETA_beta,1.4270833333333333
BCUTdv-1h,6.024770704679206
BCUTdv-1l,0.9959542904860066
BCUTpe-1h,3.501841060425751
BCUTpe-1l,2.240290229582506
BCUTse-1h,3.714739176574117
BCUTse-1l,2.436291083340972
ETA_alpha,11.233333333333334
ETA_dBeta,4.75
ETA_eta_B,0.3724996667149014
ETA_eta_F,25.55995131791669
ETA_eta_L,4.365148082213359
ETA_eta_R,40.85917420815744
ETA_psi_1,0.554276315789474
LabuteASA,138.10188727478328
LogEE_DzZ,95.59472235239666
LogEE_Dzi,94.25790648240199
LogEE_Dzm,95.60781206037029
LogEE_Dzp,119.1066956347964
LogEE_Dzv,110.58715138331135
PEOE_VSA1,14.840466935900384
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,31.18920547353706
PEOE_VSA8,11.250837766380558
PEOE_VSA9,11.126902983393991
SM1_Dzare,1.3285248953001396
SpAD_Dzpe,190.1413788819916
SpAD_Dzse,191.23288308536746
SpAbs_DzZ,190.04658756193632
SpAbs_Dzi,187.5980266358332
SpAbs_Dzm,190.07606162586376
SpAbs_Dzp,243.06075014513135
SpAbs_Dzv,223.08960530709822
SpDiam_Dt,289.786201532398
SpMAD_DzZ,7.962258608731467
SpMAD_Dzi,7.8516387821134614
SpMAD_Dzm,7.963360857479199
SpMAD_Dzp,10.00971350560002
SpMAD_Dzv,9.248847728825863
SpMax_DzZ,95.59472235239666
SpMax_Dzi,94.25790648240199
SpMax_Dzm,95.60781206037029
SpMax_Dzp,119.1066956347964
SpMax_Dzv,110.58715138331135
VE1_Dzare,4.828627148098101
VE2_Dzare,0.20119279783742086
VE3_Dzare,2.4500309302679235
VR1_Dzare,136.06487328027345
VR2_Dzare,5.669369720011393
VR3_Dzare,5.788600518770903
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4680555555555556
AETA_dBeta,0.19791666666666666
AETA_eta_B,0.015520819446454226
AETA_eta_F,1.064997971579862
AETA_eta_L,0.1818811700922233
AETA_eta_R,1.7024655920065601
BCUTare-1h,3.55573098180061
BCUTare-1l,2.1903654663750856
ETA_beta_s,14.75
ETA_dPsi_A,0.15972368421052596
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,7.176565813444835
ETA_eta_RL,11.541713895658194
LogEE_Dzpe,95.12052560480649
LogEE_Dzse,95.66370163409991
PEOE_VSA10,11.520494837748885
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.983012412144063
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,26.476224770412074
SlogP_VSA6,65.08082162166944
SlogP_VSA7,0.0
SlogP_VSA8,11.323698910571437
SlogP_VSA9,0.0
SpAD_Dzare,188.65472400270136
SpAbs_Dzpe,189.0449832781564
SpAbs_Dzse,190.19316107421204
SpDiam_DzZ,147.47183329526774
SpDiam_Dzi,144.571271636488
SpDiam_Dzm,147.49117784986186
SpDiam_Dzp,183.8556551788991
SpDiam_Dzv,171.05992177425162
SpMAD_Dzpe,7.922557453416317
SpMAD_Dzse,7.968036795223644
SpMax_Dzpe,95.12052560480649
SpMax_Dzse,95.66370163409991
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6145833333333334
AETA_eta_BR,0.026270819446454225
AETA_eta_FL,0.2990235755602015
AETA_eta_RL,0.48090474565242475
DetourIndex,2327
EState_VSA1,5.969305287951849
EState_VSA2,11.470631221048501
EState_VSA3,22.77133260412944
EState_VSA4,5.563451491696996
EState_VSA5,12.13273413692322
EState_VSA6,25.122838405075452
EState_VSA7,30.33183534230805
EState_VSA8,5.316788604006331
EState_VSA9,9.523678331894054
ETA_beta_ns,19.5
ETA_shape_p,0.13353115727002965
ETA_shape_x,0.0
ETA_shape_y,0.35608308605341243
GhoseFilter,True
LogEE_Dzare,94.38271720532151
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,187.4369095153429
SpDiam_Dzpe,146.66123719056034
SpDiam_Dzse,147.58837231107054
SpMAD_Dzare,7.8606135001125566
SpMax_Dzare,94.38271720532151
TopoPSA(NO),79.54
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.666543419837071
VSA_EState9,55.66678991349627
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8125
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03194444444444441
FilterItLogS,-4.87134953361587
SpDiam_Dzare,145.48424143432842
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6350427350427351
ETA_epsilon_2,0.8444444444444441
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5375757575757578
ETA_epsilon_5,0.8025641025641023
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.19386626445449945
ETA_dEpsilon_B,0.0974669774669773
ETA_dEpsilon_C,-0.09639928698752215
ETA_dEpsilon_D,0.04188034188034184
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7916666666666666
MDEDescriptor,"0.0,1.7454393665848904,2.3175476435360682,0.0,10.225755544277561,19.226359202631254,0.0,8.442719658568311,0.0,0.0,0.6506976368304991,0.4367902323681495,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,47.74989499999998
BCUTDescriptor,"11.850000000000003,15.99793581837804,-0.32783193237700464,0.2907653671620474,4.20943256187129,9.729792970672227"
BPolDescriptor,20.890105
TPSADescriptor,79.54
ALOGPDescriptor,"3.957400000000001,15.66101476000001,88.868"
XLogPDescriptor,3.4020000000000006
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,321.1001080799999
ChiPathDescriptor,"17.10408352775558,11.541713895658194,10.52042682703901,8.499047107769519,6.966792601953705,5.286262075812199,3.361059587053758,2.4319384686039354,12.94546115878781,7.34950445543621,5.28661846877564,3.588098304115915,2.3806170442631687,1.4900138988462415,0.7564220657195831,0.42662070797107876"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3927315619253478,0.4825564644496306,0.0,0.0,0.029462782549439483,0.11877835783163594,0.11103386981947949"
AtomCountDescriptor,39
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6449447628442508,0.0,0.4424500897298753,0.0,0.5798310041302945,0.0,0.0790505443433735,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,3,1,0,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"48.687699532350976,2.0286541471812907,13.546308805569527,10.477799943645454,3.068508861924073"
FractionalPSADescriptor,0.24771091008223253
WienerNumbersDescriptor,"1447.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7192581519191776,5.41983312976373,6.956468748606421,1.0952879570121992,1.331153517658524,1.3526721259081531"
FractionalCSP3Descriptor,0.05263157894736842
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"18.781065088757398,8.589506172839506,4.803402646502835"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1129.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.05263157894736842
AutocorrelationDescriptorMass,"27.457856443440264,27.992823752023714,40.15112027207685,38.98564750404742,37.31357813665498"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4809873421418715,-0.23466906113009023,0.033956127499605124,-0.0760578912401156,0.02450812080324477"
EccentricConnectivityIndexDescriptor,516
AutocorrelationDescriptorPolarizability,"1452.6278394963836,1687.2200775390643,2307.4348678401384,2172.2575514592063,1923.7080008044557"
