DLiP-ID,C000M7
AXp-4d,0.12724562565682818
AXp-5d,0.09263019293474514
AXp-6d,0.06068496291529397
AXp-7d,0.03951579820813071
GATS1Z,0.755681818181818
GATS1c,1.4224184598282854
GATS1d,0.7792968750000002
GATS1i,1.0622744640387165
GATS1m,0.7577450772137079
GATS1p,0.9794409632715588
GATS1s,0.8109261630388389
GATS1v,0.8992852518762107
GATS2Z,0.6399467649467648
GATS2c,0.6619708704480578
GATS2d,1.4843750000000002
GATS2i,1.2015198978052695
GATS2m,0.6457318531478089
GATS2p,1.0214771729993988
GATS2s,0.5006117513159766
GATS2v,0.8570913833968419
GATS3Z,1.0172488213028752
GATS3c,0.905536046350185
GATS3d,1.343961148648649
GATS3i,1.3153628603608012
GATS3m,1.0207127240764189
GATS3p,1.2597224692834454
GATS3s,0.930592564395381
GATS3v,1.1538310896749417
GATS4Z,1.1625874125874125
GATS4c,1.0596740625845662
GATS4d,1.1798878205128207
GATS4i,1.158658634794374
GATS4m,1.1628411087117623
GATS4p,1.188123637208545
GATS4s,1.2542324655000707
GATS4v,1.1838352753790478
GATS5Z,1.068051522596977
GATS5c,0.8776331052772315
GATS5d,0.8996212121212123
GATS5i,0.8403766083615059
GATS5m,1.0698289027933956
GATS5p,0.967533544301638
GATS5s,0.9229814146587513
GATS5v,1.037416861699026
GATS6Z,1.4429305338396246
GATS6c,1.5170350814368165
GATS6d,0.20241477272727276
GATS6i,0.5054602885261754
GATS6m,1.430298628045953
GATS6p,0.6729831351009435
GATS6s,1.5658247002677217
GATS6v,0.9714438307834794
GATS7Z,0.6354081354081353
GATS7c,0.5026353631643373
GATS7d,0.0
GATS7i,2.7419025760501015e-05
GATS7m,0.6205605801680314
GATS7p,0.009564043976813829
GATS7s,1.1677336747759282
GATS7v,0.20374518772337927
MATS1Z,-0.03562653562653573
MATS1c,-0.5626136270546302
MATS1d,0.4062499999999999
MATS1i,0.20156204947331785
MATS1m,-0.033351684190212914
MATS1p,0.13216498950441263
MATS1s,-0.1122492530943235
MATS1v,0.038465504393443734
MATS2Z,0.12940212940212936
MATS2c,0.04128071896915408
MATS2d,-0.15625000000000014
MATS2i,-0.003940331886669312
MATS2m,0.1309566141914839
MATS2p,0.05701274623215599
MATS2s,0.05278133447147529
MATS2v,0.1308384618450155
MATS3Z,-0.1921774354206787
MATS3c,0.018290249461906275
MATS3d,-0.25675675675675685
MATS3i,-0.21677306845190797
MATS3m,-0.1936290836706021
MATS3p,-0.2546087765524902
MATS3s,-0.14251767772894533
MATS3v,-0.2296700873073039
MATS4Z,-0.20399420399420395
MATS4c,-0.09033260772723456
MATS4d,-0.2948717948717949
MATS4i,-0.2390124836556336
MATS4m,-0.20614759535033392
MATS4p,-0.2749913649709505
MATS4s,-0.21455070750845398
MATS4v,-0.26936643852739106
MATS5Z,0.005509641873278253
MATS5c,0.21521123429338568
MATS5d,-0.12878787878787876
MATS5i,-0.049682595683212594
MATS5m,-0.0006288647453455428
MATS5p,-0.11846720277798783
MATS5s,0.22872773833081123
MATS5v,-0.1130005710953159
MATS6Z,-0.23721241903060075
MATS6c,-0.2952752433419149
MATS6d,0.30681818181818193
MATS6i,0.08549039852530198
MATS6m,-0.23293301553954915
MATS6p,0.1174774262240832
MATS6s,-0.1344430217669654
MATS6v,-0.038230750893444146
MATS7Z,0.7704067704067706
MATS7c,0.2504631183477773
MATS7d,0.5625000000000003
MATS7i,0.35419958360148873
MATS7m,0.7875162723335029
MATS7p,0.7907133448888933
MATS7s,-0.03201024327784891
MATS7v,0.9865239728355948
MAXdsN,2.5728703703703704
MAXsOH,9.184814814814814
MINdsN,2.5728703703703704
MINsOH,9.000425170068027
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,14.806402139645915
SpAD_D,66.1703224351814
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,132
TMWC10,90.26443779456508
TSRW10,42.38693343613606
VE1_Dt,3.4412653378590408
VE2_Dt,0.2867721114882534
VE3_Dt,1.4181607913190846
VR1_Dt,43.999293023554024
VR2_Dt,3.6666077519628355
VR3_Dt,3.9664951229366303
Xc-3dv,0.30363504412357356
Xc-4dv,0.0
Xc-5dv,0.045534180126147954
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.06804138174397717
Xch-7d,0.17536647355387364
Xp-0dv,6.429153480032573
Xp-1dv,3.238642046297535
Xp-2dv,2.2782737349792725
Xp-3dv,1.4301096079008124
Xp-4dv,0.8150037938239497
Xp-5dv,0.4753520640964702
Xp-6dv,0.14986810666378847
Xp-7dv,0.05534088426496118
Xpc-4d,1.9218416361076456
Xpc-5d,2.661478295276208
Xpc-6d,3.9564575475210386
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,20
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,0.0
AATS0dv,10.6
AATS0pe,6.911075000000001
AATS0se,8.349487200000002
AATS1dv,9.65
AATS1pe,7.02791
AATS1se,8.3186476
AATS2dv,7.733333333333333
AATS2pe,6.717836666666668
AATS2se,8.053530400000001
AATS3dv,6.324324324324325
AATS3pe,6.860435135135135
AATS3se,8.255033297297297
AATS4dv,4.9743589743589745
AATS4pe,6.779697435897437
AATS4se,8.284323897435897
AATS5dv,4.393939393939394
AATS5pe,6.718160606060607
AATS5se,8.302813090909092
AATS6dv,2.1818181818181817
AATS6pe,6.547618181818183
AATS6se,8.279109818181817
AATS7dv,0.0
AATS7pe,5.446222222222223
AATS7se,7.330175999999999
AATSC0Z,8.14
AATSC0c,0.041195547364352915
AATSC0d,0.6399999999999999
AATSC0i,1.4799647585345088
AATSC0m,38.22593524
AATSC0p,0.20176130804375997
AATSC0s,3.2541666666666673
AATSC0v,43.23204882799541
AATSC1Z,-0.2900000000000008
AATSC1c,-0.023177176321159405
AATSC1d,0.2599999999999999
AATSC1i,0.2983047298784996
AATSC1m,-1.2748993200000107
AATSC1p,0.026665781160000103
AATSC1s,-0.36527777777777776
AATSC1v,1.6629425641308315
AATSC2Z,1.0533333333333332
AATSC2c,0.0017005818135283287
AATSC2d,-0.10000000000000006
AATSC2i,-0.005831552329200374
AATSC2m,5.0059390533333294
AATSC2p,0.01150296625496674
AATSC2s,0.1717592592592592
AATSC2v,5.656414771063525
AATSC3Z,-1.5643243243243248
AATSC3c,0.0007534768380137903
AATSC3d,-0.16432432432432434
AATSC3i,-0.32081650190821254
AATSC3m,-7.401652812972978
AATSC3p,-0.051370199796651826
AATSC3s,-0.4637762762762764
AATSC3v,-9.929108428799331
AATSC4Z,-1.6605128205128203
AATSC4c,-0.0037213012201728034
AATSC4d,-0.1887179487179487
AATSC4i,-0.353730052660143
AATSC4m,-7.88018462974359
AATSC4p,-0.05548261749727796
AATSC4s,-0.6981837606837608
AATSC4v,-11.645263023039396
AATSC5Z,0.044848484848484985
AATSC5c,0.008865744595674022
AATSC5d,-0.08242424242424239
AATSC5i,-0.07352849072367336
AATSC5m,-0.024038943030297813
AATSC5p,-0.02390209779277218
AATSC5s,0.7443181818181817
AATSC5v,-4.885246207184064
AATSC6Z,-1.93090909090909
AATSC6c,-0.012164025272612688
AATSC6d,0.1963636363636364
AATSC6i,0.12652277701051745
AATSC6m,-8.90408236727272
AATSC6p,0.023702399180585334
AATSC6s,-0.4375
AATSC6v,-1.6527936893563067
AATSC7Z,6.2711111111111135
AATSC7c,0.010317965254919388
AATSC7d,0.3600000000000001
AATSC7i,0.5242029012178009
AATSC7m,30.103546026666688
AATSC7p,0.15953535875243982
AATSC7s,-0.10416666666666667
AATSC7v,42.64945256361646
ATS0are,138.06980000000001
ATS1are,138.91989999999998
ATS2are,198.97699999999998
ATS3are,251.651
ATS4are,263.587
ATS5are,222.11600000000004
ATS6are,144.948
ATS7are,49.280000000000015
ATS8are,0.0
ATSC0dv,96.80000000000003
ATSC0pe,3.8003749999999985
ATSC0se,2.7794007999999986
ATSC1dv,25.000000000000007
ATSC1pe,-0.0849250000000002
ATSC1se,-0.0494799999999998
ATSC2dv,1.6000000000000036
ATSC2pe,0.2404374999999995
ATSC2se,0.041230399999999445
ATSC3dv,-47.279999999999994
ATSC3pe,-1.23349375
ATSC3se,-0.8985242799999995
ATSC4dv,-37.36
ATSC4pe,-1.1480562499999998
