DLiP-ID,C000IL
AATSC6i,-0.13690597269977944
AATSC6m,17.6732258108724
AATSC6p,-0.0604878079620103
AATSC6s,-0.06459393099375095
AATSC6v,3.125399564456036
AATSC7Z,-3.3854166666666665
AATSC7c,-0.0005586300394431701
AATSC7d,-0.021809895833333332
AATSC7i,0.15230107885415892
AATSC7m,-16.11655573209636
AATSC7p,0.010834437616581047
AATSC7s,-0.43480875985939643
AATSC7v,-1.3006892200389613
AATSC8Z,1.080887957317073
AATSC8c,-0.0017747239760085914
AATSC8d,-0.04742282774390244
AATSC8i,-0.039703679983572125
AATSC8m,5.777499418850033
AATSC8p,0.01085055223509567
AATSC8s,-0.21521386944193518
AATSC8v,-6.269393593987319
ATS0are,203.801
ATS1are,216.0498
ATS2are,357.66200000000003
ATS3are,447.73990000000003
ATS4are,444.7188
ATS5are,403.9726
ATS6are,340.8598
ATS7are,298.754
ATS8are,242.14299999999997
ATSC0dv,121.84482167352537
ATSC0pe,3.567696874999999
ATSC0se,2.488936874999999
ATSC1dv,-13.009248542524007
ATSC1pe,-0.0708873046874998
ATSC1se,0.30921813281249966
ATSC2dv,17.38382523148148
ATSC2pe,1.5657272460937497
ATSC2se,1.2729121835937498
ATSC3dv,0.367364326131689
ATSC3pe,-0.2913399414062505
ATSC3se,-0.5404970039062498
ATSC4dv,-35.703462577160494
ATSC4pe,-1.9354401367187504
ATSC4se,-1.535602074218749
ATSC5dv,-1.987493569958847
ATSC5pe,-1.0797783203125
ATSC5se,-0.6897620703124994
ATSC6dv,12.517521862139919
ATSC6pe,1.2002302734374988
ATSC6se,0.6117654609374997
ATSC7dv,-51.61736968449931
ATSC7pe,-1.7808203124999988
ATSC7se,-1.0844676249999996
ATSC8dv,-43.08307077331961
ATSC8pe,-0.6039116210937485
ATSC8se,-0.1630785585937502
AXp-0dv,0.6298056548494984
AXp-1dv,0.3677937829180168
AXp-2dv,0.21327852538125897
AXp-3dv,0.11692982134008692
AXp-4dv,0.06292090041649802
AXp-5dv,0.03947909206008553
AXp-6dv,0.02698778181578548
AXp-7dv,0.012519219578251884
BertzCT,887.7004974705451
ECIndex,386
ETA_eta,12.656431679829561
GATS1dv,0.7898464783190785
GATS1pe,0.5763798331134184
GATS1se,0.45748981858439663
GATS2dv,0.7689736789282384
GATS2pe,0.5516538274748009
GATS2se,0.546589639438288
GATS3dv,0.9504830174122687
GATS3pe,0.9572366715404154
GATS3se,1.0156746197448285
GATS4dv,1.2092516925555215
GATS4pe,1.4585878390697973
GATS4se,1.5251325071198858
GATS5dv,1.1529906459198507
GATS5pe,1.5154104144568057
GATS5se,1.572176072163341
GATS6dv,0.9910280700585782
GATS6pe,0.9455327042250679
GATS6se,1.0546825859653952
GATS7dv,1.3105509108043591
GATS7pe,1.3964798135118097
GATS7se,1.3814840832728366
GATS8dv,1.0968218190637449
GATS8pe,0.7960785830973184
GATS8se,0.6232081837223344
LogEE_A,3.9832968157326603
LogEE_D,90.57663427896593
MATS1dv,-0.10048846114334528
MATS1pe,-0.01870042931696487
MATS1se,0.1169289722875566
MATS2dv,0.08300907211572721
MATS2pe,0.2553379985639769
MATS2se,0.297558150112878
MATS3dv,0.0013588813357602021
MATS3pe,-0.03680473627839643
MATS3se,-0.09787483398939326
MATS4dv,-0.13589520953449133
MATS4pe,-0.2515895988850337
MATS4se,-0.28613151580917506
MATS5dv,-0.008418930889246593
MATS5pe,-0.15620860152703675
MATS5se,-0.14303545960309239
MATS6dv,0.060878998641365326
MATS6pe,0.19935762324102826
MATS6se,0.14565563482021035
MATS7dv,-0.2824213562548404
MATS7pe,-0.33276749209997447
MATS7se,-0.2904767991219812
MATS8dv,-0.27597242848261405
MATS8pe,-0.1321148270164639
MATS8se,-0.051138631717814215
MAXaaCH,1.8886523709575658
MAXaaaC,0.8828760393046109
MAXaasC,0.8271088621909333
MAXssNH,2.591425736961451
MDEC-22,10.948083138814816
MDEC-23,14.997513492706513
MDEC-33,3.102671683933338
MDEN-22,0.33333333333333337
MDEO-11,0.4999999999999999
MINaaCH,1.5466028911564627
MINaaaC,0.6256358129671624
MINaasC,0.20706868858654626
MINssNH,2.591425736961451
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.239285714285714
SM1_Dzi,0.756719034061775
SM1_Dzm,2.2585723361369516
SM1_Dzp,-2.3243552176140145
SM1_Dzv,-1.0550054807990596
SddssSe,0
SpAD_Dt,377.28438420778184
SpAbs_A,26.896930681880736
SpAbs_D,181.15326855793188
SpMAD_A,1.2808062229467017
SpMAD_D,8.626346121806282
SpMax_A,2.4262381414466674
SpMax_D,90.57663427896593
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.44
TpiPC10,8.58418025052252
VAdjMat,5.523561956057013
VE1_DzZ,4.513786833559087
VE1_Dzi,4.521349947661248
VE1_Dzm,4.514104618006858
VE1_Dzp,4.534072535532789
VE1_Dzv,4.533943269146998
VE2_DzZ,0.21494223016948033
VE2_Dzi,0.21530237846005942
VE2_Dzm,0.21495736276223132
VE2_Dzp,0.21590821597775184
VE2_Dzv,0.21590206043557134
VE3_DzZ,2.249073798606712
VE3_Dzi,2.2507479549702043
VE3_Dzm,2.2491441991979477
VE3_Dzp,2.2535578948192536
VE3_Dzv,2.2535293844177313
VR1_DzZ,112.0896292138662
VR1_Dzi,111.94519481750366
VR1_Dzm,112.06148399653996
VR1_Dzp,111.09562232143627
VR1_Dzv,111.09999783099411
VR2_DzZ,5.337601391136486
VR2_Dzi,5.330723562738269
VR2_Dzm,5.336261142692379
VR2_Dzp,5.290267729592204
VR2_Dzv,5.2904760871901955
VR3_DzZ,5.46123615682459
VR3_Dzi,5.45994676427593
VR3_Dzm,5.460985029653539
VR3_Dzp,5.452328637551263
VR3_Dzv,5.452368021851957
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07335061313960894
Xch-7dv,0.14843135694858836
Xpc-4dv,1.99557684689459
Xpc-5dv,2.3646256550476648
Xpc-6dv,3.187886269048204
Zagreb1,112.0
Zagreb2,131.0
fragCpx,109.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,23
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.36878125
AATS1are,6.354405882352942
AATS2are,6.502945454545455
AATS3are,6.306195774647888
AATS4are,6.4452
AATS5are,6.515687096774194
AATS6are,6.3122185185185185
AATS7are,6.224041666666667
AATS8are,5.905926829268292
AATSC0dv,3.807650677297668
AATSC0pe,0.11149052734374996
AATSC0se,0.07777927734374997
AATSC1dv,-0.38262495713305905
AATSC1pe,-0.0020849207261029352
AATSC1se,0.009094650965073519
AATSC2dv,0.31606954966329964
AATSC2pe,0.02846776811079545
AATSC2se,0.023143857883522724
AATSC3dv,0.0051741454384744935
AATSC3pe,-0.0041033794564260635
AATSC3se,-0.007612633857834504
AATSC4dv,-0.5174414866255144
AATSC4pe,-0.028049857053894935
AATSC4se,-0.022255102524909406
AATSC5dv,-0.032056347902562045
AATSC5pe,-0.017415779359879032
AATSC5se,-0.011125194682459667
AATSC6dv,0.23180596040999848
AATSC6pe,0.022226486545138865
AATSC6se,0.011328990017361106
AATSC7dv,-1.075361868427069
AATSC7pe,-0.03710042317708331
AATSC7se,-0.022593075520833325
AATSC8dv,-1.0508066042273077
AATSC8pe,-0.014729551733993866
AATSC8se,-0.003977525819359761
AETA_eta,0.6026872228490268
ATSC0are,3.7009874999999988
ATSC1are,-0.3261554687499998
ATSC2are,1.9840402343750003
ATSC3are,-0.18611601562500005
ATSC4are,-1.9850355468749983
ATSC5are,-1.0567570312499983
ATSC6are,0.7091585937500002
ATSC7are,-1.746106249999999
ATSC8are,-0.5786027343750005
BCUTZ-1h,35.00041803073276
BCUTZ-1l,5.6738335150531976
BCUTc-1h,0.4602387977386855
BCUTc-1l,-0.3823876103370076
BCUTd-1h,4.0438148038267965
BCUTd-1l,0.9716772772080172
BCUTi-1h,14.548085062871277
BCUTi-1l,10.319769548788768
BCUTm-1h,79.9041785283413
BCUTm-1l,11.687088564426688
BCUTp-1h,3.0590015462659337
BCUTp-1l,0.761051921513633
BCUTs-1h,7.0142050786204395
BCUTs-1l,0.2989408435106411
BCUTv-1h,26.52389234780059
BCUTv-1l,14.702149244224898
BalabanJ,1.6048191481229155
Diameter,11
ETA_beta,32.75
GATS1are,0.6573917175920656
GATS2are,0.5375732336793403
GATS3are,0.9529986025332313
GATS4are,1.513714685725035
GATS5are,1.6018900361052288
GATS6are,1.0530052477235492
GATS7are,1.401293798839724
GATS8are,0.7287142134692296
HybRatio,0.0
Lipinski,True
LogEE_Dt,188.64219210389095
MATS1are,-0.08294268838821434
MATS2are,0.31190342626614714
MATS3are,-0.022665106177172274
MATS4are,-0.24874339501340478
MATS5are,-0.1473722847945223
MATS6are,0.11354864874026997
MATS7are,-0.3145297932871519
MATS8are,-0.12201942807123262
MAXddssS,-3.632386621315192
MINddssS,-3.632386621315192
NsssssAs,0
RotRatio,0.13043478260869565
SM1_Dzpe,0.9899517020080059
SM1_Dzse,0.9958117343134353
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,65.26686670359999
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,105.66972250852524
SpAD_Dzi,132.02079578063626
SpAD_Dzm,105.65411054726144
SpAD_Dzp,144.14661162230675
SpAD_Dzv,149.01743739883167
SpAbs_Dt,377.2843842077817
SpDiam_A,4.852476282893334
SpDiam_D,135.40247037594176
SpMAD_Dt,17.96592305751342
SpMax_Dt,188.64219210389095
SsssssAs,0
VE1_Dzpe,4.5217310397110495
VE1_Dzse,4.520950737911678
VE2_Dzpe,0.21532052570052618
VE2_Dzse,0.21528336847198465
VE3_Dzpe,2.250832238645328
VE3_Dzse,2.2506596567010555
VMcGowan,220.77999999999983
VR1_Dzpe,111.78712912658753
VR1_Dzse,111.82584972453422
VR2_Dzpe,5.323196625075597
VR2_Dzse,5.325040463073059
VR3_Dzpe,5.458533774731744
VR3_Dzse,5.458880092718585
mZagreb1,6.618055555555555
mZagreb2,4.513888888888888
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,24
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11565585937499996
AATSC1are,-0.009592807904411759
AATSC2are,0.036073458806818184
AATSC3are,-0.0026213523327464796
AATSC4are,-0.02876863111413041
AATSC5are,-0.017044468245967715
AATSC6are,0.01313256655092593
AATSC7are,-0.03637721354166665
AATSC8are,-0.014112261814024403
AETA_beta,1.5595238095238095
BCUTdv-1h,6.017549758748843
BCUTdv-1l,0.2560125858440916
BCUTpe-1h,3.536769555957836
BCUTpe-1l,2.2201502160742677
BCUTse-1h,3.768120018654635
BCUTse-1l,2.4156480942253307
ETA_alpha,11.133333333333335
ETA_dBeta,7.25
ETA_eta_B,0.35373348715394926
ETA_eta_F,21.918187147870434
ETA_eta_L,3.8396144090503888
ETA_eta_R,34.57461882769999
ETA_psi_1,0.6410748560460656
LabuteASA,130.56799551990719
LogEE_DzZ,52.397184406440644
LogEE_Dzi,66.02944628546999
LogEE_Dzm,52.34838180770766
LogEE_Dzp,71.44342864058156
LogEE_Dzv,74.25752691827323
PEOE_VSA1,0.0
PEOE_VSA2,9.706073385399296
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,34.12904510333418
PEOE_VSA7,36.39820241076966
PEOE_VSA8,16.055787301910286
PEOE_VSA9,16.0995704678176
SM1_Dzare,1.0057651532560512
SpAD_Dzpe,130.8195688708987
SpAD_Dzse,129.5583467547185
SpAbs_DzZ,104.12355762533943
SpAbs_Dzi,131.40821370544342
SpAbs_Dzm,104.09398244120118
SpAbs_Dzp,145.21121249877717
SpAbs_Dzv,149.57005931734545
SpDiam_Dt,268.12163803747063
SpMAD_DzZ,5.031891548025011
SpMAD_Dzi,6.286704560982679
SpMAD_Dzm,5.0311481212981635
SpMAD_Dzp,6.864124362966988
SpMAD_Dzv,7.096068447563413
SpMax_DzZ,52.397184406440644
SpMax_Dzi,66.02944628546999
SpMax_Dzm,52.34838180770766
SpMax_Dzp,71.44342864058156
SpMax_Dzv,74.25752691827323
VE1_Dzare,4.520840611425872
VE2_Dzare,0.21527812435361296
VE3_Dzare,2.250635297261304
VR1_Dzare,111.84197673799554
VR2_Dzare,5.325808416095025
VR3_Dzare,5.459024297754636
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5301587301587303
AETA_dBeta,0.34523809523809523
AETA_eta_B,0.01684445176923568
AETA_eta_F,1.0437231975176398
AETA_eta_L,0.18283878138335186
AETA_eta_R,1.6464104203666663
BCUTare-1h,3.580741984659709
BCUTare-1l,2.1709764345721836
ETA_beta_s,12.75
ETA_dPsi_A,0.07292514395393435
ETA_dPsi_B,0.0
ETA_eta_BR,0.6117334871539493
ETA_eta_FL,6.220865666168757
ETA_eta_RL,10.060480075219147
LogEE_Dzpe,65.45692499268783
LogEE_Dzse,64.82659298375513
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,13.401775505276145
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,70.16235017911777
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,131.1084324789382
SpAbs_Dzpe,129.98753405099217
SpAbs_Dzse,128.70945140223188
SpDiam_DzZ,78.50156597844065
SpDiam_Dzi,101.08526055574397
SpDiam_Dzm,78.4469268777673
SpDiam_Dzp,111.07491438452053
SpDiam_Dzv,115.65456534409972
SpMAD_Dzpe,6.229503279566605
SpMAD_Dzse,6.169445083558024
SpMax_Dzpe,65.45692499268783
SpMax_Dzse,64.82659298375513
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6071428571428571
AETA_eta_BR,0.029130166054949964
AETA_eta_FL,0.29623169838898844
AETA_eta_RL,0.4790704797723403
DetourIndex,1924
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,11.204086992299825
EState_VSA4,9.85894373029721
EState_VSA5,0.0
EState_VSA6,42.595045982382736
EState_VSA7,18.19910120538483
EState_VSA8,25.636017283348643
EState_VSA9,0.0
ETA_beta_ns,20.0
ETA_shape_p,0.17964071856287422
ETA_shape_x,0.0748502994011976
ETA_shape_y,0.22455089820359278
GhoseFilter,True
LogEE_Dzare,65.60210981819559
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,130.27701865408392
SpDiam_Dzpe,100.27747092898822
SpDiam_Dzse,99.15529158808422
SpMAD_Dzare,6.243258689473247
SpMax_Dzare,65.60210981819559
TopoPSA(NO),59.06
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.631850925682997
VSA_EState9,26.21419624713343
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9523809523809523
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.03015873015873022
ETA_dAlpha_B,0.0
FilterItLogS,-5.4840519192632105
SpDiam_Dzare,100.50505897016296
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6458333333333334
ETA_epsilon_2,0.8269841269841267
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5405797101449278
ETA_epsilon_5,0.8030303030303028
AETA_beta_ns_d,0.047619047619047616
ETA_dEpsilon_A,0.20346045197740087
ETA_dEpsilon_B,0.10525362318840559
ETA_dEpsilon_C,-0.09820682878899528
ETA_dEpsilon_D,0.02395382395382395
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,0.0,0.0,0.0,10.948083138814816,14.997513492706513,0.0,3.102671683933338,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0"
APolDescriptor,43.48872299999999
BCUTDescriptor,"11.85,78.91833740820563,-0.2540917745419663,0.24514065143267197,6.970688013827086,11.896124948380185"
BPolDescriptor,21.771276999999994
TPSADescriptor,67.44
ALOGPDescriptor,"3.693,13.638249,82.2248"
XLogPDescriptor,3.6160000000000005
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,361.97246078
ChiPathDescriptor,"14.872032720186704,10.060480075219147,9.548875651252173,7.632515222300164,6.209075044644843,5.071821343012805,3.446653805154009,2.0332556785399385,12.613163941809981,7.346189989748809,5.7756017690413675,3.8743481351264233,2.5344559148866526,1.8485527957171575,1.1057962972789759,0.47610503514443364"
ChiChainDescriptor,"0.0,0.0,0.0,0.23470804841064383,0.3763756548287542,0.0,0.0,0.0,0.07335061313960894,0.13141039000332488"
AtomCountDescriptor,32
BondCountDescriptor,23
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.9529056143654568,0.20412414523193154,0.4845444760172924,0.10206207261596577,0.8676492870601984,0.025499585890087693,0.09341170373707991,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,1,0,0,0,0"
ZagrebIndexDescriptor,112.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"42.87423846964639,2.041630403316495,17.16359429787524,4.989305301002208,6.169217044057106"
FractionalPSADescriptor,0.18631251630214143
WienerNumbersDescriptor,"922.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7746989065641956,5.654933932531292,7.700500255090982,1.4075215614687693,1.6213078813119084,1.8995162650770625"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,6.629935720844812,3.673469387755102"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,736.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"72.65474250340026,38.047260639565565,52.85737431897012,54.5002974368361,44.42931376196887"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.2704856027517345,-0.1433304070213885,0.031474316660347425,0.026676990757715048,-0.10075507942546234"
EccentricConnectivityIndexDescriptor,386
AutocorrelationDescriptorPolarizability,"1778.348195629512,2072.3351433652124,2916.8038068850547,2851.9740086458405,2362.609360432118"
