DLiP-ID,C000CH
AATSC6m,-7.092993071428572
AATSC6p,-0.05989735134081745
AATSC6s,-0.05239335317460315
AATSC6v,-13.098045591458272
AATSC7Z,-0.41319444444444486
AATSC7c,0.0033396306277079283
AATSC7d,-0.11111111111111116
AATSC7i,-0.536298167291639
AATSC7m,-2.1155715833333355
AATSC7p,-0.06519065373191667
AATSC7s,-0.044415509259259245
AATSC7v,-10.053997070153011
AATSC8Z,-0.7899305555555561
AATSC8c,-0.0015287937544871514
AATSC8d,0.17361111111111105
AATSC8i,-0.031187342980890827
AATSC8m,-3.592633125000007
AATSC8p,0.0031353282034860767
AATSC8s,-0.5798611111111112
AATSC8v,-0.1917653743548584
ATS0are,157.0698
ATS1are,170.78300000000002
ATS2are,267.89
ATS3are,340.92199999999997
ATS4are,303.0259000000001
ATS5are,213.73699999999997
ATS6are,172.42999999999995
ATS7are,145.16400000000002
ATS8are,97.693
ATSC0dv,95.83333333333334
ATSC0pe,3.0443333333333324
ATSC0se,2.1487973333333326
ATSC1dv,23.430555555555564
ATSC1pe,-0.33906111111111137
ATSC1se,-0.26925177777777753
ATSC2dv,12.451388888888886
ATSC2pe,0.12708055555555475
ATSC2se,-0.1701434444444445
ATSC3dv,-18.89583333333334
ATSC3pe,-0.20019166666666682
ATSC3se,-0.20172766666666603
ATSC4dv,-45.09722222222223
ATSC4pe,-1.0276722222222212
ATSC4se,-0.38067355555555477
ATSC5dv,-12.26388888888889
ATSC5pe,0.5331277777777782
ATSC5se,0.5291051111111108
ATSC6dv,-25.13888888888889
ATSC6pe,-0.3820222222222218
ATSC6se,-0.21504755555555577
ATSC7dv,-7.250000000000001
ATSC7pe,0.0011333333333333334
ATSC7se,-0.06462666666666708
ATSC8dv,-3.1388888888888835
ATSC8pe,-0.47955555555555546
ATSC8se,-0.3418595555555555
AXp-0dv,0.5190726287971916
AXp-1dv,0.2683506651866357
AXp-2dv,0.13612880971406444
AXp-3dv,0.06907006706133055
AXp-4dv,0.035197367553108205
AXp-5dv,0.01797784892302124
AXp-6dv,0.008902133006748929
AXp-7dv,0.004641603866534115
BertzCT,702.9535645196727
ECIndex,228
ETA_eta,7.789417805155601
GATS1dv,0.4292307692307692
GATS1pe,0.7617203884476413
GATS1se,0.8115450531803743
GATS2dv,0.7024390243902439
GATS2pe,0.7286172096364566
GATS2se,0.8462461240182788
GATS3dv,1.0705882352941176
GATS3pe,1.126053548540844
GATS3se,1.1988529397529657
GATS4dv,1.343478260869565
GATS4pe,1.3845067338224022
GATS4se,1.3524086031380034
GATS5dv,1.0376470588235294
GATS5pe,0.7195712381087328
GATS5se,0.6214445318906342
GATS6dv,1.1057142857142856
GATS6pe,0.9247614615757611
GATS6se,0.8865017383810533
GATS7dv,1.075
GATS7pe,0.9093726048395925
GATS7se,0.8529872989417959
GATS8dv,1.2525
GATS8pe,1.476439833570568
GATS8se,1.3874487853050201
LogEE_A,3.734097580546197
LogEE_D,52.46692892433857
MATS1dv,0.22568561872909707
MATS1pe,-0.10280723327914842
MATS1se,-0.11566474823316783
MATS2dv,0.07605514316012724
MATS2pe,0.02443510934616613
MATS2se,-0.04634972366013086
MATS3dv,-0.09278772378516625
MATS3pe,-0.03094531144331162
MATS3se,-0.04417851101825629
MATS4dv,-0.24551984877126656
MATS4pe,-0.17612289880462145
MATS4se,-0.09242951244125651
MATS5dv,-0.0903324808184143
MATS5pe,0.12361507397221468
MATS5se,0.17381162708580877
MATS6dv,-0.22484472049689438
MATS6pe,-0.107559712815379
MATS6se,-0.08578122903035207
MATS7dv,-0.07565217391304348
MATS7pe,0.0003722763604511115
MATS7se,-0.03007573849061635
MATS8dv,-0.049130434782608604
MATS8pe,-0.2362859958392642
MATS8se,-0.23864015716078088
MAXaaCH,1.8769956223230033
MAXaaaC,0.7435638699924416
MAXaasC,0.5933333333333335
MAXsNH2,5.535811917359537
MDEC-22,5.03405078222385
MDEC-23,12.544949869928645
MDEC-33,6.238979991801659
MDEN-12,0.25
MDEO-12,0.25
MINaaCH,1.365185185185185
MINaaaC,0.6520105820105819
MINaasC,0.1856306689342404
MINsNH2,5.535811917359537
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,341.0362208064363
SpAbs_A,21.132750664982524
SpAbs_D,104.9338578486771
SpMAD_A,1.3207969165614077
SpMAD_D,6.558366115542322
SpMax_A,2.4447593388997917
SpMax_D,52.46692892433857
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,69.12
TpiPC10,9.182470030201404
VAdjMat,5.169925001442312
VE1_DzZ,3.9496420515844877
VE1_Dzi,3.9510276119432826
VE1_Dzm,3.9496437076520063
VE1_Dzp,3.950583330795096
VE1_Dzv,3.9496321767243625
VE2_DzZ,0.24685262822403048
VE2_Dzi,0.24693922574645516
VE2_Dzm,0.2468527317282504
VE2_Dzp,0.2469114581746935
VE2_Dzv,0.24685201104527266
VE3_DzZ,1.8436285842005107
VE3_Dzi,1.8439793292466924
VE3_Dzm,1.843629003496019
VE3_Dzp,1.8438668759376458
VE3_Dzv,1.8436260840062297
VR1_DzZ,76.62728184726363
VR1_Dzi,76.56664541169931
VR1_Dzm,76.62719274207207
VR1_Dzp,76.62991142820853
VR1_Dzv,76.61049632242877
VR2_DzZ,4.789205115453977
VR2_Dzi,4.785415338231207
VR2_Dzm,4.789199546379504
VR2_Dzp,4.789369464263033
VR2_Dzv,4.788156020151798
VR3_DzZ,4.808956802468352
VR3_Dzi,4.808165172671847
VR3_Dzm,4.80895563962868
VR3_Dzp,4.808991118390352
VR3_Dzv,4.80873772431279
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.060021997725802065
Xch-7dv,0.0884705699507588
Xpc-4dv,0.7257917023979458
Xpc-5dv,0.8716935815827084
Xpc-6dv,1.1292540441031127
Zagreb1,88.0
Zagreb2,105.0
fragCpx,84.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,1
nBondsM,16
nBondsO,18
nBondsS,10
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.544574999999999
AATS1are,6.5685769230769235
AATS2are,6.53390243902439
AATS3are,6.684745098039215
AATS4are,6.587519565217393
AATS5are,6.2863823529411755
AATS6are,6.158214285714284
AATS7are,6.048500000000001
AATS8are,6.1058125
AATSC0dv,3.993055555555556
AATSC0pe,0.1268472222222222
AATSC0se,0.0895332222222222
AATSC1dv,0.901175213675214
AATSC1pe,-0.013040811965811975
AATSC1se,-0.010355837606837597
AATSC2dv,0.30369241192411917
AATSC2pe,0.003099525745257433
AATSC2se,-0.004149840108401086
AATSC3dv,-0.37050653594771255
AATSC3pe,-0.003925326797385624
AATSC3se,-0.003955444444444432
AATSC4dv,-0.9803743961352659
AATSC4pe,-0.022340700483091766
AATSC4se,-0.00827551207729467
AATSC5dv,-0.36070261437908496
AATSC5pe,0.015680228758169948
AATSC5se,0.01556191503267973
AATSC6dv,-0.8978174603174603
AATSC6pe,-0.013643650793650779
AATSC6se,-0.007680269841269849
AATSC7dv,-0.30208333333333337
AATSC7pe,4.722222222222223e-05
AATSC7se,-0.0026927777777777952
AATSC8dv,-0.19618055555555522
AATSC8pe,-0.029972222222222216
AATSC8se,-0.02136622222222222
AETA_eta,0.48683861282222507
ATSC0are,3.346983333333332
ATSC1are,-0.42365694444444413
ATSC2are,-0.013471527777777818
ATSC3are,-0.22800624999999944
ATSC4are,-0.9567097222222211
ATSC5are,0.7125402777777774
ATSC6are,-0.36686388888888904
ATSC7are,-0.029908333333333675
ATSC8are,-0.5455138888888889
BCUTZ-1h,8.02373377216622
BCUTZ-1l,5.694666400580743
BCUTc-1h,0.45735728830421424
BCUTc-1l,-0.5268586389420371
BCUTd-1h,3.2030849111210986
BCUTd-1l,0.9776797744763241
BCUTi-1h,14.547998024814728
BCUTi-1l,10.958346475402774
BCUTm-1h,16.01134428992699
BCUTm-1l,11.708996890737133
BCUTp-1h,1.9931911386896266
BCUTp-1l,0.7504532477960612
BCUTs-1h,7.008277680522758
BCUTs-1l,1.443880520416169
BCUTv-1h,20.887316175179613
BCUTv-1l,14.701724294403533
BalabanJ,1.6857502312856838
Diameter,8
ETA_beta,25.0
GATS1are,0.7966732001683874
GATS2are,0.7717768907057306
GATS3are,1.1520403360005484
GATS4are,1.374543743370896
GATS5are,0.6806577066910999
GATS6are,0.8945443409239164
GATS7are,0.8842795004456749
GATS8are,1.4514011995876885
HybRatio,0.0
Lipinski,True
LogEE_Dt,168.70633015418179
MATS1are,-0.1168419169654112
MATS2are,-0.0023560835451994894
MATS3are,-0.032057840789027695
MATS4are,-0.14913516108059224
MATS5are,0.15027550416339205
MATS6are,-0.09395169637477396
MATS7are,-0.008935907458955682
MATS8are,-0.24448010397422565
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.733667477162185
SMR_VSA7,46.621529986742026
SMR_VSA8,0.0
SMR_VSA9,11.454175413722904
SpAD_DzZ,65.72466755893095
SpAD_Dzi,65.55167578494866
SpAD_Dzm,65.73992891772309
SpAD_Dzp,91.77401054927643
SpAD_Dzv,81.21150343249062
SpAbs_Dt,341.03622080643623
SpDiam_A,4.8895186777995825
SpDiam_D,77.78063742332334
SpMAD_Dt,21.314763800402268
SpMax_Dt,168.70633015418179
SsssssAs,0
VE1_Dzpe,3.949733421052763
VE1_Dzse,3.9496303975066542
VE2_Dzpe,0.2468583388157977
VE2_Dzse,0.2468518998441659
VE3_Dzpe,1.843651717540253
VE3_Dzse,1.843625633529317
VMcGowan,148.9599999999998
VR1_Dzpe,76.62394749291211
VR1_Dzse,76.62769446922724
VR2_Dzpe,4.788996718307007
VR2_Dzse,4.789230904326702
VR3_Dzpe,4.808913287589335
VR3_Dzse,4.808962187245716
mZagreb1,4.666666666666667
mZagreb2,3.416666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,19
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13945763888888882
AATSC1are,-0.01629449786324785
AATSC2are,-0.0003285738482384834
AATSC3are,-0.004470710784313715
AATSC4are,-0.0207980374396135
AATSC5are,0.02095706699346404
AATSC6are,-0.013102281746031752
AATSC7are,-0.0012461805555555698
AATSC8are,-0.03409461805555555
AETA_beta,1.5625
BCUTdv-1h,6.02364133990205
BCUTdv-1l,2.752024996882293
BCUTpe-1h,3.4930548901197866
BCUTpe-1l,2.2372006693063633
BCUTse-1h,3.7059611306832188
BCUTse-1l,2.4326952219658513
ETA_alpha,7.466666666666666
ETA_dBeta,4.0
ETA_eta_B,0.17703011935521307
ETA_eta_F,15.134694867847312
ETA_eta_L,2.7496411942459784
ETA_eta_R,22.924112673002913
ETA_psi_1,0.5517241379310345
LabuteASA,90.67506433944381
LogEE_DzZ,32.91144092232266
LogEE_Dzi,32.82563586389137
LogEE_Dzm,32.918935178559195
LogEE_Dzp,45.15381262991001
LogEE_Dzv,40.31057376109488
PEOE_VSA1,10.150818414215532
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,18.19910120538483
PEOE_VSA8,6.06636706846161
PEOE_VSA9,5.687386274683562
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,65.36143356309034
SpAD_Dzse,65.78002813705201
SpAbs_DzZ,65.03761052620592
SpAbs_Dzi,64.85450418511076
SpAbs_Dzm,65.05433884195652
SpAbs_Dzp,93.50857742486195
SpAbs_Dzv,82.05778573479265
SpDiam_Dt,196.49925715783948
SpMAD_DzZ,4.107791722433184
SpMAD_Dzi,4.096979736559291
SpMAD_Dzm,4.108745557357693
SpMAD_Dzp,5.735875659329777
SpMAD_Dzv,5.0757189645306635
SpMax_DzZ,32.91144092232261
SpMax_Dzi,32.82563586389132
SpMax_Dzm,32.91893517855915
SpMax_Dzp,45.15381262991001
SpMax_Dzv,40.31057376109488
VE1_Dzare,3.949759166437813
VE2_Dzare,0.24685994790236332
VE3_Dzare,1.8436582357779157
VR1_Dzare,76.62376141809118
VR2_Dzare,4.788985088630699
VR3_Dzare,4.808910859170375
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666666
AETA_dBeta,0.25
AETA_eta_B,0.011064382459700817
AETA_eta_F,0.945918429240457
AETA_eta_L,0.17185257464037365
AETA_eta_R,1.432757042062682
BCUTare-1h,3.547136120111462
BCUTare-1l,2.1888928114620803
ETA_beta_s,10.5
ETA_dPsi_A,0.1622758620689655
ETA_dPsi_B,0.0
ETA_eta_BR,0.4350301193552131
ETA_eta_FL,4.987542248771904
ETA_eta_RL,7.737183443017882
LogEE_Dzpe,32.73320492414008
LogEE_Dzse,32.93860879269243
PEOE_VSA10,11.210628712464722
PEOE_VSA11,11.343267560516685
PEOE_VSA12,5.428790391900541
PEOE_VSA13,0.0
SlogP_VSA1,11.162457869062726
SlogP_VSA2,4.9839785209472085
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,45.60989053189483
SlogP_VSA7,0.0
SlogP_VSA8,22.553896272981405
SlogP_VSA9,0.0
SpAD_Dzare,64.6539003692608
SpAbs_Dzpe,64.64133145671383
SpAbs_Dzse,65.09970199872268
SpDiam_DzZ,48.01137953227831
SpDiam_Dzi,47.95831886092702
SpDiam_Dzm,48.02394424351862
SpDiam_Dzp,68.25691237023804
SpDiam_Dzv,60.282122214468586
SpMAD_Dzpe,4.0850895976931465
SpMAD_Dzse,4.111251758565751
SpMax_Dzpe,32.733204924140026
SpMax_Dzse,32.938608792692385
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.65625
AETA_eta_BR,0.027189382459700817
AETA_eta_FL,0.311721390548244
AETA_eta_RL,0.4835739651886176
DetourIndex,1348
EState_VSA1,0.0
EState_VSA2,11.116176666584103
EState_VSA3,17.037195555365145
EState_VSA4,5.516700717616262
EState_VSA5,12.13273413692322
EState_VSA6,0.0
EState_VSA7,24.26546827384644
EState_VSA8,4.9839785209472085
EState_VSA9,10.150818414215532
ETA_beta_ns,14.5
ETA_shape_p,0.09821428571428573
ETA_shape_x,0.0
ETA_shape_y,0.4017857142857143
GhoseFilter,True
LogEE_Dzare,32.38587293940014
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,63.875923192118975
SpDiam_Dzpe,47.73016992178415
SpDiam_Dzse,48.05462032091598
SpMAD_Dzare,4.0408687730788
SpMax_Dzare,32.38587293940006
TopoPSA(NO),69.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.563935185185185
VSA_EState9,33.93606481481481
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.90625
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03333333333333338
FilterItLogS,-3.6541296389412277
SpDiam_Dzare,47.16270258691641
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6638888888888891
ETA_epsilon_2,0.8458333333333333
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5568627450980396
ETA_epsilon_5,0.7851851851851852
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.21843434343434326
ETA_dEpsilon_B,0.10702614379084952
ETA_dEpsilon_C,-0.11140819964349374
ETA_dEpsilon_D,0.06064814814814812
PetitjeanIndex,0.375
TopoShapeIndex,0.6
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.0,0.0,0.0,0.0,5.03405078222385,12.544949869928645,0.0,6.238979991801659,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0"
APolDescriptor,30.258344
BCUTDescriptor,"11.988532153237912,16.00602764551653,-0.36534439675769625,0.27702804497058076,4.945566428948094,9.717731663209365"
BPolDescriptor,12.279655999999997
TPSADescriptor,69.12
ALOGPDescriptor,"2.2699,5.152446009999999,54.4692"
XLogPDescriptor,2.75
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,212.05857756
ChiPathDescriptor,"11.120955864630139,7.737183443017883,7.222152481887038,6.2646343970800915,5.064746626008339,4.553054785652075,3.0653307715790543,2.232853148164241,8.305162060755066,4.830311973359444,3.5393490525656754,2.417452347146569,1.619078907442977,1.1505823310733598,0.5875407784454296,0.3388370822569903"
ChiChainDescriptor,"0.0,0.0,0.0,0.19444444444444445,0.46466450170438484,0.0,0.0,0.0,0.060021997725802065,0.0884705699507588"
AtomCountDescriptor,24
BondCountDescriptor,18
SmallRingDescriptor,"3,3,1,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.1380711874576983,0.0,0.3333333333333333,0.0,0.3892094735035508,0.0,0.050070886005468884,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,0,0,0,0,0"
ZagrebIndexDescriptor,88.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.3400000000000003
WeightedPathDescriptor,"33.20455122552187,2.0752844515951168,11.415524497102185,5.7077622485510915,5.7077622485510915"
FractionalPSADescriptor,0.32594767349339193
WienerNumbersDescriptor,"408.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8327649522674774,3.943204999125652,6.212056969311071,0.7257917023979455,0.8716935815827086,1.062462034485964"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.375
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.11111111111111,4.349112426035503,2.08"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,436.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"18.26889867363485,19.494821730939027,28.989643461878057,30.096566656011287,20.629271067756456"
PetitjeanShapeIndexDescriptor,"0.6,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.35669903022415317,-0.10869213729673506,-0.1450773245248615,-0.013166652846040244,0.039571849036823814"
EccentricConnectivityIndexDescriptor,228
AutocorrelationDescriptorPolarizability,"1039.4467633959655,1235.0880268674316,1764.8867504913942,1708.1775000902257,1161.7796574631348"
