DLiP-ID,I000C7
AATSC4p,-0.02657913859357442
AATSC4s,0.2377247431181215
AATSC4v,-7.353418678226729
AATSC5Z,-1.2447573647205412
AATSC5c,0.0018090070884254996
AATSC5d,0.023048126557493772
AATSC5i,0.08316518741838538
AATSC5m,-6.146570365338004
AATSC5p,-0.013657615466629322
AATSC5s,-0.2740040229075195
AATSC5v,-5.716281638501093
AATSC6Z,0.872168650455833
AATSC6c,-0.002464087190726617
AATSC6d,0.10800377668054548
AATSC6i,-0.11898481962382483
AATSC6m,4.260160764018505
AATSC6p,0.02268018320348833
AATSC6s,-0.1125252165658004
AATSC6v,6.936268064046545
AATSC7Z,1.4139664233422276
AATSC7c,-0.0004572683196419019
AATSC7d,0.008875291231508332
AATSC7i,-0.6035687207857503
AATSC7m,6.937301000173967
AATSC7p,-0.011714163092310586
AATSC7s,0.0018550893893234323
AATSC7v,4.402077560379215
AATSC8Z,0.006377017970188911
AATSC8c,-4.12735937713375e-05
AATSC8d,-0.08691008714226013
AATSC8i,0.03138149489337406
AATSC8m,-0.015661102475124204
AATSC8p,-0.0033945549395004264
AATSC8s,-0.30621198167381236
AATSC8v,-0.43963711162268676
ATS0are,340.0495999999999
ATS1are,367.61199999999997
ATS2are,620.6009999999999
ATS3are,825.7109999999999
ATS4are,825.1548999999999
ATS5are,789.6518
ATS6are,702.839
ATS7are,641.854
ATS8are,635.7289999999998
ATSC0dv,216.79245283018875
ATSC0pe,8.462581132075472
ATSC0se,5.231565886792453
ATSC1dv,46.16660733357066
ATSC1pe,-0.658157066571731
ATSC1se,-0.4809605952296209
ATSC2dv,13.119615521537913
ATSC2pe,-0.42491039515841755
ATSC2se,-0.45770099822000776
ATSC3dv,-22.845496618013527
ATSC3pe,0.9867504093983637
ATSC3se,0.532441600569596
ATSC4dv,-81.24563901744392
ATSC4pe,1.4906821288714882
ATSC4se,1.3581357493769997
ATSC5dv,-70.38554645781419
ATSC5pe,-2.490590281238874
ATSC5se,-1.0278046322534689
ATSC6dv,75.5258098967604
ATSC6pe,-0.4823062299750841
ATSC6se,-0.7957242449270169
ATSC7dv,67.39551441794234
ATSC7pe,0.562860484158062
ATSC7se,-0.5386002748309044
ATSC8dv,-26.318974724101107
ATSC8pe,-0.3074917764328843
ATSC8se,-0.3227179921680503
AXp-0dv,0.5403963210858329
AXp-1dv,0.2944846340508193
AXp-2dv,0.1550589074740305
AXp-3dv,0.08354621510574313
AXp-4dv,0.045909516427371164
AXp-5dv,0.025102275457122854
AXp-6dv,0.013611562068927687
AXp-7dv,0.007440294861137651
BertzCT,1230.5470748064718
ECIndex,919
ETA_eta,24.478764483885733
GATS1dv,0.5154902050600825
GATS1pe,0.682498004651401
GATS1se,0.7164466980575857
GATS2dv,0.7807712118790072
GATS2pe,0.6904194501721663
GATS2se,0.7125383074027031
GATS3dv,1.0061334449471493
GATS3pe,0.8526752624487458
GATS3se,0.8569766195955825
GATS4dv,1.1264229765013052
GATS4pe,0.9301464738890489
GATS4se,0.8952895751202481
GATS5dv,1.1393385552654478
GATS5pe,1.1819325385359025
GATS5se,1.1315344565275942
GATS6dv,0.8676701857948307
GATS6pe,1.0520683670964035
GATS6se,1.0771856142097833
GATS7dv,0.9487561288765949
GATS7pe,1.1731778657526712
GATS7se,1.2745255437323268
GATS8dv,1.4235213985696442
GATS8pe,1.9354394111978583
GATS8se,2.078972707408752
LogEE_A,4.3866703480370415
LogEE_D,205.45278232220667
MATS1dv,0.19800894752110906
MATS1pe,-0.07231488788215519
MATS1se,-0.08548281416865476
MATS2dv,0.0327285483383954
MATS2pe,-0.027154655940992735
MATS2se,-0.04731512091468744
MATS3dv,-0.04263448468299682
MATS3pe,0.04717468879207043
MATS3se,0.041176066345848
MATS4dv,-0.15278770837517566
MATS4pe,0.07181492592748108
MATS4se,0.10583857869797621
MATS5dv,-0.134432794821584
MATS5pe,-0.12186117004145658
MATS5se,-0.08134760504820446
MATS6dv,0.1605570060922541
MATS6pe,-0.026266248918755272
MATS6se,-0.07009853163051638
MATS7dv,0.16313281458694168
MATS7pe,0.03490216846033649
MATS7se,-0.05402432722868751
MATS8dv,-0.06993794225602601
MATS8pe,-0.020932384443472833
MATS8se,-0.03553689850150866
MAXaaCH,2.025445502877446
MAXaaNH,3.206315964371997
MAXaaaC,1.1109195134332497
MAXaasC,1.0934566078236299
MAXssNH,3.0692805742186224
MDEC-22,13.399205251666618
MDEC-23,28.424426323869046
MDEC-33,12.169727482532917
MDEN-22,0.847402015991401
MINaaCH,1.2731233203157806
MINaaNH,3.206315964371997
MINaaaC,1.0420411211403382
MINaasC,-0.6600343285462331
MINssNH,2.88802509718049
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4880952380952381
SM1_Dzi,1.7815389147419753
SM1_Dzm,1.5548442388623864
SM1_Dzp,-7.151430872793533
SM1_Dzv,-2.7696123216331556
SddssSe,0
SpAD_Dt,765.4044903802271
SpAbs_A,40.89284010134879
SpAbs_D,410.9055646444134
SpMAD_A,1.3191238742370575
SpMAD_D,13.255018214335912
SpMax_A,2.4473446356005155
SpMax_D,205.45278232220667
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.97
TpiPC10,8.840277661367193
VAdjMat,6.129283016944966
VE1_DzZ,5.492747797400556
VE1_Dzi,5.490411025891841
VE1_Dzm,5.492508656077124
VE1_Dzp,5.494519520505727
VE1_Dzv,5.499164379783299
VE2_DzZ,0.17718541281937278
VE2_Dzi,0.17711003309328519
VE2_Dzm,0.17717769858313304
VE2_Dzp,0.1772425651776041
VE2_Dzv,0.17739239934784837
VE3_DzZ,2.834830751344144
VE3_Dzi,2.8344052323142237
VE3_Dzm,2.8347872127477567
VE3_Dzp,2.8351532561252264
VE3_Dzv,2.835998261238359
VR1_DzZ,205.08496636684907
VR1_Dzi,205.3535491638908
VR1_Dzm,205.05768733514364
VR1_Dzp,206.9396068077639
VR1_Dzv,205.35739831661058
VR2_DzZ,6.61564407634997
VR2_Dzi,6.624308037544864
VR2_Dzm,6.6147641075852786
VR2_Dzp,6.675471187347223
VR2_Dzv,6.624432203761632
VR3_DzZ,6.454826474842701
VR3_Dzi,6.456135235230509
VR3_Dzm,6.454693452678342
VR3_Dzp,6.4638291076359655
VR3_Dzv,6.456153979083058
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10825317547305482
Xch-6dv,0.23506131000540936
Xch-7dv,0.2854184420083547
Xpc-4dv,1.8124947445741684
Xpc-5dv,2.5832884783248504
Xpc-6dv,2.9688721229486643
Zagreb1,170.0
Zagreb2,204.0
fragCpx,295.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,0
nBondsM,22
nBondsO,35
nBondsS,35
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.416030188679243
AATS1are,6.449333333333333
AATS2are,6.332663265306121
AATS3are,6.303137404580152
AATS4are,6.347345384615384
AATS5are,6.1691546875
AATS6are,6.11164347826087
AATS7are,6.3549900990099015
AATS8are,6.910097826086955
AATSC0dv,4.090423638305448
AATSC0pe,0.15967134211463155
AATSC0se,0.09870879031683873
AATSC1dv,0.8099404795363274
AATSC1pe,-0.011546615203012825
AATSC1se,-0.008437905179467034
AATSC2dv,0.13387362777079503
AATSC2pe,-0.004335820358759363
AATSC2se,-0.004670418349183753
AATSC3dv,-0.17439310395430174
AATSC3pe,0.007532445873269952
AATSC3se,0.00406443969900455
AATSC4dv,-0.6249664539803379
AATSC4pe,0.011466785606703755
AATSC4se,0.010447198072130766
AATSC5dv,-0.5498870817016733
AATSC5pe,-0.019457736572178704
AATSC5se,-0.008029723689480225
AATSC6dv,0.6567461730153079
AATSC6pe,-0.004193967217174644
AATSC6se,-0.006919341260234929
AATSC7dv,0.6672823209697261
AATSC7pe,0.005572876080772891
AATSC7se,-0.005332675988424796
AATSC8dv,-0.28607581221849027
AATSC8pe,-0.0033423019177487422
AATSC8se,-0.0035078042626961988
AETA_eta,0.789637563996314
ATSC0are,9.399328301886785
ATSC1are,-0.8016813812744741
ATSC2are,-0.6155957280170876
ATSC3are,1.0919923104307578
ATSC4are,2.1151211463154143
ATSC5are,-2.4047438234247047
ATSC6are,-0.9489727305090787
ATSC7are,-0.08579166963332177
ATSC8are,-0.340169882520468
BCUTZ-1h,9.005173113484195
BCUTZ-1l,5.676150307946739
BCUTc-1h,0.4276671390896416
BCUTc-1l,-0.3780656414635702
BCUTd-1h,3.248568081118682
BCUTd-1l,0.9930022617744979
BCUTi-1h,17.425817334492173
BCUTi-1l,10.937081613667008
BCUTm-1h,19.00118056430469
BCUTm-1l,11.687591585341307
BCUTp-1h,2.0129869981808746
BCUTp-1l,0.5452382807058286
BCUTs-1h,8.002962058782451
BCUTs-1l,1.255784210599628
BCUTv-1h,20.913745749223025
BCUTv-1l,13.303154698700968
BalabanJ,1.076449399054519
Diameter,17
ETA_beta,42.25
GATS1are,0.6939603761046855
GATS2are,0.6969384248350505
GATS3are,0.8518174058006335
GATS4are,0.9153334923169943
GATS5are,1.1683720524790613
GATS6are,1.068354047466014
GATS7are,1.2305446408319571
GATS8are,2.0113405333660945
HybRatio,0.20833333333333334
Lipinski,False
LogEE_Dt,382.7022451901136
MATS1are,-0.0793059902566935
MATS2are,-0.03542000125554816
MATS3are,0.047003190172831215
MATS4are,0.09174257920292367
MATS5are,-0.10593461653923887
MATS6are,-0.046530202549163784
MATS7are,-0.004789639168861299
MATS8are,-0.02084908900162964
MAXssCH2,0.6717396522149842
MAXsssCH,-0.588939177506892
MINssCH2,0.40100607423614276
MINsssCH,-0.588939177506892
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,1.622050737161942
SM1_Dzse,1.4365467726672787
SMR_VSA1,13.887357490190345
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,25.36643125652633
SMR_VSA6,17.178333613925236
SMR_VSA7,83.31352928279168
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,319.89850457661703
SpAD_Dzi,310.1120754595338
SpAD_Dzm,319.70910769373586
SpAD_Dzp,426.7636231541127
SpAD_Dzv,386.1555127390421
SpAbs_Dt,765.4044903802273
SpDiam_A,4.835499118719461
SpDiam_D,319.7550516337803
SpMAD_Dt,24.69046743162023
SpMax_Dt,382.7022451901136
SsssssAs,0
VE1_Dzpe,5.492269805911436
VE1_Dzse,5.492921167656004
VE2_Dzpe,0.17716999373907857
VE2_Dzse,0.1771910054082582
VE3_Dzpe,2.8347437252679586
VE3_Dzse,2.834862314329705
VMcGowan,301.0300000000009
VR1_Dzpe,205.10152616114678
VR1_Dzse,205.09588396786754
VR2_Dzpe,6.6161782632628
VR2_Dzse,6.615996257027985
VR3_Dzpe,6.454907217600487
VR3_Dzse,6.454879707952009
mZagreb1,8.472222222222221
mZagreb2,6.694444444444443
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,2
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,47
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.17734581701673177
AATSC1are,-0.014064585636394282
AATSC2are,-0.006281589061398854
AATSC3are,0.00833581916359357
AATSC4are,0.016270162663964725
AATSC5are,-0.018787061120505506
AATSC6are,-0.008251936787035468
AATSC7are,-0.0008494224716170472
AATSC8are,-0.003697498723048565
AETA_beta,1.3629032258064515
BCUTdv-1h,7.005162291884041
BCUTdv-1l,1.8931908343981878
BCUTpe-1h,3.989998158558852
BCUTpe-1l,2.2253938068041488
BCUTse-1h,4.011370239624654
BCUTse-1l,2.4212743526373006
ETA_alpha,14.504761904761905
ETA_dBeta,1.75
ETA_eta_B,0.3168567740490751
ETA_eta_F,31.952368665533015
ETA_eta_L,6.860940948640199
ETA_eta_R,56.43113314941875
ETA_psi_1,0.5516117348786674
LabuteASA,177.6999728090394
LogEE_DzZ,159.99725536050514
LogEE_Dzi,155.1135067270166
LogEE_Dzm,159.9047101126377
LogEE_Dzp,212.10618145095503
LogEE_Dzv,192.6310447047415
PEOE_VSA1,20.724083123800575
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,54.65483612601846
PEOE_VSA8,41.21614103058691
PEOE_VSA9,11.797894382596763
SM1_Dzare,1.808873100364321
SpAD_Dzpe,317.448339766659
SpAD_Dzse,320.35809114174486
SpAbs_DzZ,318.56023260328107
SpAbs_Dzi,308.55274265855456
SpAbs_Dzm,318.3081996442508
SpAbs_Dzp,431.3637937747036
SpAbs_Dzv,388.0317017311162
SpDiam_Dt,540.8875950693621
SpMAD_DzZ,10.31930659924571
SpMAD_Dzi,10.003615337404316
SpMAD_Dzm,10.313197022378576
SpMAD_Dzp,13.766568488842344
SpMAD_Dzv,12.456629443194906
SpMax_DzZ,159.99725536050514
SpMax_Dzi,155.1135067270166
SpMax_Dzm,159.9047101126377
SpMax_Dzp,212.10618145095503
SpMax_Dzv,192.6310447047415
VE1_Dzare,5.4917374561617285
VE2_Dzare,0.17715282116650738
VE3_Dzare,2.834646793476596
VR1_Dzare,205.11328697786166
VR2_Dzare,6.61655764444715
VR3_Dzare,6.45496455739584
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46789554531490013
AETA_dBeta,0.056451612903225805
AETA_eta_B,0.010221186259647583
AETA_eta_F,1.0307215698559038
AETA_eta_L,0.22132067576258704
AETA_eta_R,1.8203591338522176
BCUTare-1h,4.108986885979686
BCUTare-1l,2.1755830221719674
ETA_beta_s,20.25
ETA_dPsi_A,0.16238826512133253
ETA_dPsi_B,0.0
ETA_eta_BR,0.746856774049075
ETA_eta_FL,8.236415839683822
ETA_eta_RL,15.09735678832402
LogEE_Dzpe,158.77649410065732
LogEE_Dzse,160.22538578934555
PEOE_VSA10,5.687386274683562
PEOE_VSA11,11.63444168209179
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,21.619240842647695
SlogP_VSA3,12.841643245852019
SlogP_VSA4,11.63444168209179
SlogP_VSA5,29.345618988916765
SlogP_VSA6,54.85825662245742
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,314.1281564636032
SpAbs_Dzpe,315.9951141141397
SpAbs_Dzse,319.066643468042
SpDiam_DzZ,251.07618531771146
SpDiam_Dzi,242.9201541927819
SpDiam_Dzm,250.99830102220517
SpDiam_Dzp,330.3335771634495
SpDiam_Dzv,302.55988370739146
SpMAD_Dzpe,10.240269024730935
SpMAD_Dzse,10.334131972314351
SpMax_Dzpe,158.77649410065732
SpMax_Dzse,160.22538578934555
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6532258064516129
AETA_eta_BR,0.024092154001583065
AETA_eta_FL,0.2656908335381878
AETA_eta_RL,0.48701150930077486
DetourIndex,5723
EState_VSA1,17.73840806984009
EState_VSA2,5.687386274683562
EState_VSA3,42.875921818906185
EState_VSA4,22.02982791547505
EState_VSA5,12.13273413692322
EState_VSA6,12.263210640074686
EState_VSA7,30.462311845459514
EState_VSA8,20.60153424990708
EState_VSA9,0.0
ETA_beta_ns,22.0
ETA_shape_p,0.0623768877216021
ETA_shape_x,0.0
ETA_shape_y,0.37918581746552854
GhoseFilter,True
LogEE_Dzare,157.12242897697465
SlogP_VSA10,25.842988919400327
SlogP_VSA11,0.0
SpAbs_Dzare,312.5153405215322
SpDiam_Dzpe,249.1242269849987
SpDiam_Dzse,251.40772988195968
SpMAD_Dzare,10.133166337535588
SpMax_Dzare,157.12242897697465
TopoPSA(NO),72.97
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,29.335129241549694
VSA_EState9,45.16487075845032
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7096774193548387
EState_VSA10,13.887357490190345
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03210445468509985
FilterItLogS,-7.982503613955836
SpDiam_Dzare,246.49293137083254
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6206648697214734
ETA_epsilon_2,0.848233486943164
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5393695506371555
ETA_epsilon_5,0.7855782312925168
AETA_beta_ns_d,0.06451612903225806
ETA_dEpsilon_A,0.17478251678029744
ETA_dEpsilon_B,0.08129531908431786
ETA_dEpsilon_C,-0.09348719769597957
ETA_dEpsilon_D,0.06265525565064722
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.9032258064516129
MDEDescriptor,"0.0,0.0,0.0,0.0,13.399205251666618,28.424426323869046,0.0,12.169727482532917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847402015991401,0.0,0.0"
APolDescriptor,63.22544599999997
BCUTDescriptor,"11.899999999999988,18.999412393115776,-0.3863247738530992,0.18659190693619304,4.816575195312492,10.113899525780901"
BPolDescriptor,29.75655399999999
TPSADescriptor,72.97
ALOGPDescriptor,"4.492699999999999,20.184353289999994,115.1599"
XLogPDescriptor,3.5109999999999997
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,420.17616794
ChiPathDescriptor,"21.371668241257193,15.097356788324024,13.741606154111517,12.05617210325573,10.591424093580011,7.889629141567976,5.514014758949478,3.9752632284369698,16.75228595366082,10.306962191778677,7.752945373701525,5.764688842296277,4.223675511318146,2.6608411984550213,1.5244949517199018,0.930036857642207"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.630876398029268,1.0104610982297266,0.0,0.0,0.10825317547305485,0.23506131000540936,0.2854184420083547"
AtomCountDescriptor,53
BondCountDescriptor,35
SmallRingDescriptor,"5,4,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"1.9555619803702964,0.0,0.5483548353823,0.0,0.8177358650160416,0.0,0.14632305806883839,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,3,1,4,0,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"64.47138541908676,2.079722110293121,20.148494414492518,2.5566559640034963,12.454130457412672"
FractionalPSADescriptor,0.1736652517865314
WienerNumbersDescriptor,"3086.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.037101899443132,8.626614230144797,10.756232056057623,1.8124947445741681,2.583288478324852,2.6496064421698877"
FractionalCSP3Descriptor,0.20833333333333334
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,9,1,0,0,0,8,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,10.092,4.940138626339005"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2319.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.20833333333333334
AutocorrelationDescriptorMass,"36.21847851873217,37.825117665626436,55.15168953171151,57.560631500427476,50.87210274459734"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.429780957598739,-0.13857044167577254,-0.1285866247761877,1.1313538954208836E-4,0.0382537549050293"
EccentricConnectivityIndexDescriptor,919
AutocorrelationDescriptorPolarizability,"2068.897650797114,2460.9516839062217,3478.56336784234,3302.04042270077,2754.7873454779433"
