DLiP-ID,C100ON
AATSC6d,-0.04861111111111111
AATSC6i,0.23975410985791207
AATSC6m,2.438168331532922
AATSC6p,0.03145502288363193
AATSC6s,0.09465020576131691
AATSC6v,6.633621122373201
AATSC7Z,-0.3942565754159958
AATSC7c,0.00024439284511770044
AATSC7d,-0.0625
AATSC7i,0.16199852102070456
AATSC7m,-2.0301325644457866
AATSC7p,-0.02045876070250028
AATSC7s,0.1464782012286038
AATSC7v,-5.775290240451277
AATSC8Z,-0.4066358024691357
AATSC8c,0.002173725655586345
AATSC8d,-0.08333333333333333
AATSC8i,0.37999518072509036
AATSC8m,-2.079253465084875
AATSC8p,-0.006422799803053829
AATSC8s,0.033521947873799744
AATSC8v,-4.165080200520472
ATS0are,234.54450000000003
ATS1are,251.24079999999998
ATS2are,382.0989
ATS3are,472.2010000000001
ATS4are,495.586
ATS5are,467.0969
ATS6are,343.69089999999994
ATS7are,300.0258
ATS8are,300.52479999999997
ATSC0dv,142.88888888888889
ATSC0pe,4.374355555555554
ATSC0se,2.8435638888888874
ATSC1dv,33.8395061728395
ATSC1pe,-0.1707975308642002
ATSC1se,-0.07253643827160462
ATSC2dv,6.320987654320977
ATSC2pe,1.2065506172839489
ATSC2se,0.822588182098765
ATSC3dv,-70.27160493827161
ATSC3pe,-1.4357086419753096
ATSC3se,-0.961915327160494
ATSC4dv,-51.01234567901235
ATSC4pe,-2.160516049382717
ATSC4se,-1.4075879845679005
ATSC5dv,8.7283950617284
ATSC5pe,-0.6784975308641963
ATSC5se,-0.5509122160493827
ATSC6dv,0.9999999999999973
ATSC6pe,-0.08518888888888888
ATSC6se,-0.09667372222222229
ATSC7dv,-4.135802469135807
ATSC7pe,0.7394567901234558
ATSC7se,0.6492083641975309
ATSC8dv,-0.9629629629629595
ATSC8pe,0.890992592592595
ATSC8se,0.8398822592592586
AXp-0dv,0.522130014283195
AXp-1dv,0.2708968235834903
AXp-2dv,0.14012949231939612
AXp-3dv,0.07452854321204197
AXp-4dv,0.038712950735728884
AXp-5dv,0.020380863206624543
AXp-6dv,0.010037265531457843
AXp-7dv,0.005187613098925934
BertzCT,883.4960701034003
ECIndex,492
ETA_eta,13.456145728641902
GATS1dv,0.45766145534910374
GATS1pe,0.7063777347720929
GATS1se,0.6989134331624147
GATS2dv,0.7618222315944857
GATS2pe,0.5141977760469038
GATS2se,0.5152470714045366
GATS3dv,1.1403209196755075
GATS3pe,1.0105542616522012
GATS3se,1.042234363567628
GATS4dv,1.1022550544323484
GATS4pe,1.1982700135685211
GATS4se,1.1964735887254874
GATS5dv,1.0625341515699214
GATS5pe,1.101562261869685
GATS5se,1.0470493148599558
GATS6dv,1.0364826334888544
GATS6pe,0.9560963900714264
GATS6se,0.9075515890498655
GATS7dv,0.9345205896274258
GATS7pe,0.8094322741370544
GATS7se,0.7834059193511377
GATS8dv,0.9491640746500778
GATS8pe,0.7288823655293982
GATS8se,0.620404192508814
LogEE_A,4.066048954248754
LogEE_D,118.69215096729091
MATS1dv,0.22435949905868868
MATS1pe,-0.03699017719970305
MATS1se,-0.02416641006824832
MATS2dv,0.026992118512270295
MATS2pe,0.16829916253900257
MATS2se,0.176510264027213
MATS3dv,-0.23925013660627967
MATS3pe,-0.1596698859940177
MATS3se,-0.1645677136484741
MATS4dv,-0.16691240330431623
MATS4pe,-0.2309166200329853
MATS4se,-0.23143249436580474
MATS5dv,0.02971711991929723
MATS5pe,-0.07545794476186753
MATS5se,-0.09425191724919281
MATS6dv,0.004665629860031092
MATS6pe,-0.01298307644893301
MATS6se,-0.02266492003221052
MATS7dv,-0.022651971059571327
MATS7pe,0.13229498760673192
MATS7se,0.17867582054210152
MATS8dv,-0.005054432348367011
MATS8pe,0.15276408969448244
MATS8se,0.2215219066840027
MAXaaCH,1.7927454681495085
MAXaasC,0.7984313324095071
MAXaasN,1.5454061161501638
MAXdssC,-0.48289720678644277
MAXsNH2,5.273580249803887
MDEC-22,9.364055400158273
MDEC-23,17.845272352588903
MDEC-33,5.003563474449709
MDEN-11,0.07692307692307693
MDEN-12,0.5743817890018179
MDEN-13,0.31622776601683794
MDEN-22,1.0
MDEN-23,1.4142135623730951
MDEO-11,0.07692307692307693
MINaaCH,1.6293630040527587
MINaasC,0.3938528806584365
MINaasN,1.5454061161501638
MINdssC,-0.5053432655844132
MINsNH2,5.2124238390877995
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2142857142857144
SM1_Dzi,1.472516299044842
SM1_Dzm,1.2110320506083252
SM1_Dzp,-4.755497619587395
SM1_Dzv,-2.3946120973331952
SddssSe,0
SpAD_Dt,376.902176760334
SpAbs_A,29.656679088548785
SpAbs_D,237.38430193458206
SpMAD_A,1.2894208299369039
SpMAD_D,10.32105660585139
SpMax_A,2.4070811743495493
SpMax_D,118.69215096729091
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,116.89000000000001
TpiPC10,8.869182801299656
VAdjMat,5.643856189774724
VE1_DzZ,4.7113867091106005
VE1_Dzi,4.708732351876271
VE1_Dzm,4.711391124409331
VE1_Dzp,4.715088953785948
VE1_Dzv,4.71695907217092
VE2_DzZ,0.20484290039611305
VE2_Dzi,0.20472749355983785
VE2_Dzm,0.20484309236562306
VE2_Dzp,0.20500386755591077
VE2_Dzv,0.20508517705090956
VE3_DzZ,2.382891405701127
VE3_Dzi,2.3823278550098044
VE3_Dzm,2.3828923428555004
VE3_Dzp,2.3836769049689557
VE3_Dzv,2.384073450534528
VR1_DzZ,129.74595598621417
VR1_Dzi,129.976911565347
VR1_Dzm,129.74582427988796
VR1_Dzp,129.83848276263544
VR1_Dzv,129.53327176569576
VR2_DzZ,5.641128521139747
VR2_Dzi,5.651170068058565
VR2_Dzm,5.641122794777737
VR2_Dzp,5.64515142446241
VR2_Dzv,5.631881381117207
VR3_DzZ,5.698487476759071
VR3_Dzi,5.700265954273861
VR3_Dzm,5.698486461649258
VR3_Dzp,5.6992003606344355
VR3_Dzv,5.696846895906791
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.0903584784853417
Xpc-4dv,1.0782509157938818
Xpc-5dv,1.1626337961205726
Xpc-6dv,1.2943323343633628
Zagreb1,120.0
Zagreb2,140.0
fragCpx,119.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.515125000000001
AATS1are,6.611599999999999
AATS2are,6.476252542372881
AATS3are,6.381094594594596
AATS4are,6.436181818181819
AATS5are,6.31212027027027
AATS6are,6.3646462962962955
AATS7are,6.5223
AATS8are,6.260933333333333
AATSC0dv,3.9691358024691357
AATSC0pe,0.12150987654320983
AATSC0se,0.0789878858024691
AATSC1dv,0.8905133203378816
AATSC1pe,-0.004494671864847373
AATSC1se,-0.0019088536387264375
AATSC2dv,0.10713538397154197
AATSC2pe,0.02045001046243981
AATSC2se,0.01394217257794517
AATSC3dv,-0.9496162829496163
AATSC3pe,-0.01940146813480148
AATSC3se,-0.012998855772439108
AATSC4dv,-0.6624979958313292
AATSC4pe,-0.028058649991983337
AATSC4se,-0.01828036343594676
AATSC5dv,0.11795128461795135
AATSC5pe,-0.00916888555221887
AATSC5se,-0.007444759676343009
AATSC6dv,0.01851851851851847
AATSC6pe,-0.0015775720164609053
AATSC6se,-0.0017902541152263387
AATSC7dv,-0.08990874932903928
AATSC7pe,0.016075147611379473
AATSC7se,0.014113225308641977
AATSC8dv,-0.020061728395061654
AATSC8pe,0.018562345679012396
AATSC8se,0.01749754706790122
AETA_eta,0.5850498142887783
ATSC0are,4.769430555555552
ATSC1are,-0.1531405864197549
ATSC2are,1.3896388117283935
ATSC3are,-1.590954475308641
ATSC4are,-2.4108653549382715
ATSC5are,-0.884360030864196
ATSC6are,-0.16325972222222193
ATSC7are,0.9869720679012329
ATSC8are,1.215087037037038
BCUTZ-1h,8.02330930929496
BCUTZ-1l,5.6869334706845684
BCUTc-1h,0.40851926106514513
BCUTc-1l,-0.3870718261317556
BCUTd-1h,3.161502589814249
BCUTd-1l,0.971528467798906
BCUTi-1h,14.751080262548973
BCUTi-1l,10.947900020394695
BCUTm-1h,16.011188740705943
BCUTm-1l,11.69853164416622
BCUTp-1h,1.9967411544397442
BCUTp-1l,0.7509434793242163
BCUTs-1h,7.009362300998151
BCUTs-1l,1.4771432362760435
BCUTv-1h,20.9019876899488
BCUTv-1l,14.701775167182333
BalabanJ,1.4704687226839712
Diameter,13
ETA_beta,33.25
GATS1are,0.7205248888779219
GATS2are,0.5140426408159586
GATS3are,1.018019854455022
GATS4are,1.2094306411121547
GATS5are,1.1051485062329591
GATS6are,0.9601959625197902
GATS7are,0.7910319052105317
GATS8are,0.6787410563222375
HybRatio,0.0
Lipinski,True
LogEE_Dt,188.451088380167
MATS1are,-0.030418842221439583
MATS2are,0.1777812250916695
MATS3are,-0.16227888085115397
MATS4are,-0.23632964463019318
MATS5are,-0.09020557049584499
MATS6are,-0.022820295535708197
MATS7are,0.1619507640813822
MATS8are,0.19107423143340574
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.3233629130966955
SM1_Dzse,1.1983045659983018
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,11.46733495432437
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,65.85468310269995
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,173.71041255854612
SpAD_Dzi,169.73482103384998
SpAD_Dzm,173.73264885677838
SpAD_Dzp,218.24541556468284
SpAD_Dzv,203.12757069695732
SpAbs_Dt,376.902176760334
SpDiam_A,4.726018195831047
SpDiam_D,182.2872141417646
SpMAD_Dt,16.38705116349278
SpMax_Dt,188.451088380167
SsssssAs,0
VE1_Dzpe,4.710976613601329
VE1_Dzse,4.711442606121946
VE2_Dzpe,0.20482507015657953
VE2_Dzse,0.20484533070095418
VE3_Dzpe,2.3828043584295484
VE3_Dzse,2.382903269868348
VMcGowan,222.35999999999973
VR1_Dzpe,129.77559724765322
VR1_Dzse,129.74202281777895
VR2_Dzpe,5.642417271637097
VR2_Dzse,5.640957513816476
VR3_Dzpe,5.698715906815832
VR3_Dzse,5.6984571619178706
mZagreb1,7.638888888888889
mZagreb2,5.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13248418209876534
AATSC1are,-0.004030015432098813
AATSC2are,0.02355320019878633
AATSC3are,-0.021499384801468124
AATSC4are,-0.03130993967452301
AATSC5are,-0.01195081122789454
AATSC6are,-0.003023328189300406
AATSC7are,0.02145591451959202
AATSC8are,0.025314313271604955
AETA_beta,1.4456521739130435
BCUTdv-1h,6.0231822361903316
BCUTdv-1l,2.7771455623703365
BCUTpe-1h,3.490959294469466
BCUTpe-1l,2.235808007542054
BCUTse-1h,3.703811694561205
BCUTse-1l,2.4317005583252023
ETA_alpha,10.666666666666668
ETA_dBeta,4.75
ETA_eta_B,0.3724996667149014
ETA_eta_F,24.63446740138786
ETA_eta_L,4.058804452605675
ETA_eta_R,38.09061313002976
ETA_psi_1,0.5432937181663837
LabuteASA,131.07363636084332
LogEE_DzZ,86.90800131032897
LogEE_Dzi,84.93143296470954
LogEE_Dzm,86.91897799580696
LogEE_Dzp,108.08890395199631
LogEE_Dzv,101.0432175012323
PEOE_VSA1,11.46733495432437
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.681802935145185
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,23.4124863010397
PEOE_VSA7,30.33183534230805
PEOE_VSA8,16.690354475090988
PEOE_VSA9,11.884229846296638
SM1_Dzare,1.4997673336435553
SpAD_Dzpe,172.70214826985364
SpAD_Dzse,173.85463969567263
SpAbs_DzZ,172.60171690637225
SpAbs_Dzi,168.49724361862266
SpAbs_Dzm,172.62692394100554
SpAbs_Dzp,220.93330552358003
SpAbs_Dzv,204.48104709979785
SpDiam_Dt,275.1203681444074
SpMAD_DzZ,7.5526266329802665
SpMAD_Dzi,7.379774827558695
SpMAD_Dzm,7.5535934285555815
SpMAD_Dzp,9.48893111150795
SpMAD_Dzv,8.831633508563362
SpMax_DzZ,86.90800131032897
SpMax_Dzi,84.93143296470954
SpMax_Dzm,86.91897799580696
SpMax_Dzp,108.08890395199631
SpMax_Dzv,101.0432175012323
VE1_Dzare,4.710517306678778
VE2_Dzare,0.20480510029038165
VE3_Dzare,2.382706856499005
VR1_Dzare,129.8040792417207
VR2_Dzare,5.643655619205248
VR3_Dzare,5.698935353843172
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46376811594202905
AETA_dBeta,0.20652173913043478
AETA_eta_B,0.016195637683256582
AETA_eta_F,1.0710638000603416
AETA_eta_L,0.1764697588089424
AETA_eta_R,1.65611361434912
BCUTare-1h,3.545595326818583
BCUTare-1l,2.186067042770362
ETA_beta_s,14.25
ETA_dPsi_A,0.17070628183361625
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,6.982909443052519
ETA_eta_RL,11.041713895658194
LogEE_Dzpe,86.40861165288753
LogEE_Dzse,86.97942004635799
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
SlogP_VSA1,11.46733495432437
SlogP_VSA2,26.8082292978041
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,20.715977351537635
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,171.29082552959176
SpAbs_Dzpe,171.4938603926784
SpAbs_Dzse,172.76053552671775
SpDiam_DzZ,133.80790915360586
SpDiam_Dzi,130.68944244877284
SpDiam_Dzm,133.82424368362052
SpDiam_Dzp,165.5636439016625
SpDiam_Dzv,155.15577210065834
SpMAD_Dzpe,7.508789055211028
SpMAD_Dzse,7.558897378072723
SpMax_Dzpe,86.40861165288753
SpMax_Dzse,86.97942004635799
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.02741302898760441
AETA_eta_FL,0.3036047583935878
AETA_eta_RL,0.4800745172025302
DetourIndex,2124
EState_VSA1,11.814359458703011
EState_VSA2,0.0
EState_VSA3,22.508217252926013
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,59.40958305445114
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,11.46733495432437
ETA_beta_ns,19.0
ETA_shape_p,0.13749999999999998
ETA_shape_x,0.0
ETA_shape_y,0.365625
GhoseFilter,True
LogEE_Dzare,85.71062004017168
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,169.9214727466998
SpDiam_Dzpe,133.04377046283628
SpDiam_Dzse,133.91698336750554
SpMAD_Dzare,7.447427196938772
SpMax_Dzare,85.71062004017168
TopoPSA(NO),116.89000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5454061161501638
VSA_EState9,58.121260550516496
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8260869565217391
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03623188405797096
FilterItLogS,-2.874931485414995
SpDiam_Dzare,131.98861934183407
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6537037037037039
ETA_epsilon_2,0.8536231884057971
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5546666666666671
ETA_epsilon_5,0.771604938271605
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.21216524216524196
ETA_dEpsilon_B,0.09903703703703681
ETA_dEpsilon_C,-0.11312820512820515
ETA_dEpsilon_D,0.08201825013419206
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,9.364055400158273,17.845272352588903,0.0,5.003563474449709,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.5743817890018179,0.31622776601683794,1.0,1.4142135623730951,0.0"
APolDescriptor,43.93230899999999
BCUTDescriptor,"11.850000000000005,15.995927766160541,-0.2761292704191488,0.22951178526679714,4.449523342936812,9.73226503922777"
BPolDescriptor,16.787691
TPSADescriptor,116.89000000000001
ALOGPDescriptor,"2.0185999999999993,4.074745959999997,85.1882"
XLogPDescriptor,1.2530000000000001
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,307.10692476
ChiPathDescriptor,"16.396976746569035,11.041713895658194,10.182870792170467,8.304523922768595,6.492529609212168,4.983651044390354,3.611918477559265,2.6795250052656203,12.008990328513487,6.772420589587259,4.904532231178863,3.3537844445418883,2.1292122904650888,1.3655178348438444,0.7527949148593385,0.4305718872108525"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.4241838895256699,0.0,0.0,0.025819888974716113,0.08137544453027167,0.09035847848534172"
AtomCountDescriptor,36
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6666666666666667,0.0,0.49999999999999994,0.0,0.5646714788035038,0.0,0.0800452931845036,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"46.728471945962184,2.0316726933027036,19.404948480695058,4.839167891369446,14.565780589325605"
FractionalPSADescriptor,0.38061662103955485
WienerNumbersDescriptor,"1315.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8799939708726057,4.906146970071408,6.005595879789836,1.0782509157938815,1.1626337961205724,1.1629253287758634"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.92,4.345679012345679"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,938.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"26.34883957746429,27.21505422272032,38.79290678147928,37.488733039876045,33.987278839417385"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.367971653001045,-0.14179855204593284,-0.02394591725149154,-8.267306148344861E-5,-0.03751975073532967"
EccentricConnectivityIndexDescriptor,492
AutocorrelationDescriptorPolarizability,"1415.6953802413866,1652.2858635474174,2273.691846790557,2141.3302010838797,1843.6967149691122"
