DLiP-ID,J000DS
AATSC5i,-0.00224677828930108
AATSC5m,-2.2226240758723605
AATSC5p,-0.011255689648950342
AATSC5s,-0.07147138775926656
AATSC5v,-2.9830795120572446
AATSC6Z,-0.876216712580349
AATSC6c,-0.0009185397512061844
AATSC6d,-0.10101010101010101
AATSC6i,-0.11492709227813612
AATSC6m,-4.258088385307621
AATSC6p,-0.03799990814180019
AATSC6s,-0.0615141312111009
AATSC6v,-8.243177492321513
AATSC7Z,-0.107080910111213
AATSC7c,-0.0003164033423016102
AATSC7d,-0.06790123456790122
AATSC7i,-0.3102352138919365
AATSC7m,-0.6561988796041202
AATSC7p,-0.03693991128944974
AATSC7s,0.1548538131029714
AATSC7v,-6.452266220383039
AATSC8Z,-0.785583103764922
AATSC8c,2.0362077534666824e-05
AATSC8d,-0.07070707070707066
AATSC8i,0.06374167745056857
AATSC8m,-3.7822799453627156
AATSC8p,-0.014272876772950855
AATSC8s,-0.08145214774002651
AATSC8v,-4.4801939627709295
ATS0are,200.62470000000002
ATS1are,221.229
ATS2are,379.29690000000005
ATS3are,459.473
ATS4are,396.588
ATS5are,340.2609
ATS6are,328.8859
ATS7are,314.82300000000004
ATS8are,261.56299999999993
ATSC0dv,123.51515151515153
ATSC0pe,3.096806060606059
ATSC0se,1.78221406060606
ATSC1dv,47.87786960514233
ATSC1pe,0.058399632690541596
ATSC1se,-0.06504885215794282
ATSC2dv,13.350780532598709
ATSC2pe,0.968697887970615
ATSC2se,0.5474431000918274
ATSC3dv,-63.473829201101935
ATSC3pe,-2.1991380165289245
ATSC3se,-1.1436817741046823
ATSC4dv,-15.500459136822776
ATSC4pe,-0.1276426078971537
ATSC4se,-0.15379582001836564
ATSC5dv,-23.359044995408635
ATSC5pe,-0.29783452708907215
ATSC5se,-0.16294955739210268
ATSC6dv,-20.161616161616163
ATSC6pe,-0.1761616161616157
ATSC6se,-0.026045252525252548
ATSC7dv,-9.812672176308538
ATSC7pe,0.6366325068870522
ATSC7se,0.43285553719008213
ATSC8dv,-10.959595959595958
ATSC8pe,-0.168614141414141
ATSC8se,0.044960161616161703
AXp-0dv,0.5728192872761974
AXp-1dv,0.3081483462239937
AXp-2dv,0.16433248334297018
AXp-3dv,0.08714644833217866
AXp-4dv,0.048030753599673355
AXp-5dv,0.025100113001345247
AXp-6dv,0.013687977943452508
AXp-7dv,0.007675305181845351
BertzCT,579.3366143698527
ECIndex,303
ETA_eta,11.79871026508142
GATS1dv,0.46633954857703624
GATS1pe,0.722351614329077
GATS1se,0.7499679517267991
GATS2dv,0.8982769993082256
GATS2pe,0.6919704749726439
GATS2se,0.6621045651342775
GATS3dv,1.253935230618253
GATS3pe,1.3967354048061251
GATS3se,1.4012511451537366
GATS4dv,1.0401769367099731
GATS4pe,0.8597399091478708
GATS4se,0.8048477547006001
GATS5dv,1.1218982195429692
GATS5pe,1.038830679060202
GATS5se,1.0745087325690577
GATS6dv,1.0080471050049067
GATS6pe,0.9252465394453325
GATS6se,0.8888010595741108
GATS7dv,0.9787373241740267
GATS7pe,0.7698541149271421
GATS7se,0.7162373614436713
GATS8dv,1.0363101079489694
GATS8pe,1.1732439874513918
GATS8se,1.1232843097581178
LogEE_A,3.840978397908108
LogEE_D,72.33504201708331
MATS1dv,0.36547735875508197
MATS1pe,0.017780419485401894
MATS1se,-0.0344132482441072
MATS2dv,0.05847503981724284
MATS2pe,0.16922263352723432
MATS2se,0.16617405799835094
MATS3dv,-0.22611383709519137
MATS3pe,-0.3124576445330771
MATS3se,-0.28235664375520364
MATS4dv,-0.06181067186149723
MATS4pe,-0.020301157367575436
MATS4se,-0.042503412852262064
MATS5dv,-0.1114450441609421
MATS5pe,-0.05667440214201976
MATS5se,-0.05387896349986844
MATS6dv,-0.09793915603532875
MATS6pe,-0.03413096190992472
MATS6se,-0.008768392002157899
MATS7dv,-0.0485497764693054
MATS7pe,0.1256304692768068
MATS7se,0.14842371302629848
MATS8dv,-0.06654808635917565
MATS8pe,-0.04083581715667944
MATS8se,0.01892035415804901
MAXaaCH,2.0924740173847316
MAXaasC,1.1619723691945913
MAXaasN,2.2087388196019146
MAXdssC,-0.05603263836398731
MAXsCH3,1.5117399936456573
MAXssNH,2.790806563366087
MDEC-12,1.2552694228458938
MDEC-13,1.341230759999709
MDEC-22,8.470720255027711
MDEC-23,13.109009732731304
MDEC-33,3.3865457448640486
MDEN-22,0.19999999999999996
MDEN-23,0.5773502691896258
MINaaCH,1.8836005605946082
MINaasC,0.8131105914588059
MINaasN,2.2087388196019146
MINdssC,-0.05603263836398731
MINsCH3,1.5117399936456573
MINssNH,2.790806563366087
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.6785714285714287
SM1_Dzi,0.8488829422512447
SM1_Dzm,0.6767661145452564
SM1_Dzp,-2.636839718884606
SM1_Dzv,-1.356968362788312
SddssSe,0
SpAD_Dt,285.5346302348556
SpAbs_A,22.919406663568555
SpAbs_D,144.6700840341666
SpMAD_A,1.273300370198253
SpMAD_D,8.037226890787034
SpMax_A,2.4395239441552974
SpMax_D,72.33504201708331
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,46.92
TpiPC10,8.23430792918628
VAdjMat,5.321928094887363
VE1_DzZ,4.169310789148135
VE1_Dzi,4.170632031078048
VE1_Dzm,4.169301767312724
VE1_Dzp,4.154278081394237
VE1_Dzv,4.159589300547073
VE2_DzZ,0.23162837717489637
VE2_Dzi,0.23170177950433601
VE2_Dzm,0.23162787596181802
VE2_Dzp,0.23079322674412428
VE2_Dzv,0.2310882944748374
VE3_DzZ,2.01553740867111
VE3_Dzi,2.015854255433599
VE3_Dzm,2.0155352448014376
VE3_Dzp,2.011925331156917
VE3_Dzv,2.0132030084715447
VR1_DzZ,91.53880897725428
VR1_Dzi,91.46748169347829
VR1_Dzm,91.53950281738565
VR1_Dzp,92.57759956352128
VR1_Dzv,92.21703788280715
VR2_DzZ,5.085489387625238
VR2_Dzi,5.081526760748794
VR2_Dzm,5.085527934299203
VR2_Dzp,5.143199975751182
VR2_Dzv,5.123168771267064
VR3_DzZ,5.104549689088791
VR3_Dzi,5.103770182689024
VR3_Dzm,5.1045572687974365
VR3_Dzp,5.11583387192889
VR3_Dzv,5.111931571047783
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.16403524907199596
Xch-7dv,0.16906998643909826
Xpc-4dv,0.8850623656426997
Xpc-5dv,1.263616826414923
Xpc-6dv,1.3272963335787094
Zagreb1,96.0
Zagreb2,112.0
fragCpx,94.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,20
nBondsS,23
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.079536363636365
AATS1are,6.320828571428572
AATS2are,6.217981967213116
AATS3are,6.126306666666667
AATS4are,5.919223880597015
AATS5are,6.0760875
AATS6are,5.9797436363636365
AATS7are,5.830055555555556
AATS8are,5.944613636363635
AATSC0dv,3.742883379247016
AATSC0pe,0.09384260789715329
AATSC0se,0.05400648668503212
AATSC1dv,1.3679391315754952
AATSC1pe,0.0016685609340154743
AATSC1se,-0.0018585386330840805
AATSC2dv,0.2188652546327657
AATSC2pe,0.015880293245419917
AATSC2se,0.008974477050685695
AATSC3dv,-0.8463177226813592
AATSC3pe,-0.02932184022038566
AATSC3se,-0.015249090321395764
AATSC4dv,-0.2313501363704892
AATSC4pe,-0.0019051135507037866
AATSC4se,-0.002295460000274114
AATSC5dv,-0.4171258034894399
AATSC5pe,-0.005318473698019146
AATSC5se,-0.0029098135248589764
AATSC6dv,-0.36657483930211204
AATSC6pe,-0.0032029384756657397
AATSC6se,-0.0004735500459136827
AATSC7dv,-0.18171615141312109
AATSC7pe,0.011789490868278744
AATSC7se,0.008015843281297817
AATSC8dv,-0.2490817263544536
AATSC8pe,-0.0038321395775941136
AATSC8se,0.001021821854912766
AETA_eta,0.6554839036156345
ATSC0are,3.2276060606060586
ATSC1are,-0.010524609733698457
ATSC2are,1.0389978879706172
ATSC3are,-2.281583471074376
ATSC4are,-0.22208503213957823
ATSC5are,-0.2804557392102835
ATSC6are,-0.1011040404040403
ATSC7are,0.7410355371900806
ATSC8are,-0.10045050505050501
BCUTZ-1h,8.022028985878853
BCUTZ-1l,5.690963216999797
BCUTc-1h,0.3716463275963189
BCUTc-1l,-0.4441986139689793
BCUTd-1h,3.189281318725841
BCUTd-1l,0.9729641375855104
BCUTi-1h,14.557891082111771
BCUTi-1l,10.952558951876963
BCUTm-1h,16.010063778637388
BCUTm-1l,11.7028591023276
BCUTp-1h,1.9875565283337382
BCUTp-1l,0.7517997125267648
BCUTs-1h,7.008270234312363
BCUTs-1l,1.3490058077217413
BCUTv-1h,20.89269886837415
BCUTv-1l,14.702710207780118
BalabanJ,1.5296676924681014
Diameter,10
ETA_beta,24.0
GATS1are,0.7494205427474292
GATS2are,0.6939884451248088
GATS3are,1.4182383415797433
GATS4are,0.8573573999854546
GATS5are,1.0425418166064673
GATS6are,0.9042266057026972
GATS7are,0.7370030638463007
GATS8are,1.1664147365060886
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,142.76731511742784
MATS1are,-0.0030744778875951445
MATS2are,0.17414790221775028
MATS3are,-0.311034465923707
MATS4are,-0.03389049438800881
MATS5are,-0.0512046877787269
MATS6are,-0.01879486625794518
MATS7are,0.1403067914738068
MATS8are,-0.023341720573461903
MAXssCH2,1.1890328376529675
MINssCH2,1.0608994446544049
NsssssAs,0
RotRatio,0.1
SM1_Dzpe,0.7422735618115056
SM1_Dzse,0.6692837795551935
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,26.31013685145522
SMR_VSA6,5.316788604006331
SMR_VSA7,36.286716343459446
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,109.50667916590426
SpAD_Dzi,105.7507521577241
SpAD_Dzm,109.52529152328316
SpAD_Dzp,144.34119590723017
SpAD_Dzv,133.08127433641454
SpAbs_Dt,285.5346302348556
SpDiam_A,4.734623606178808
SpDiam_D,109.27856767052677
SpMAD_Dt,15.863035013047535
SpMax_Dt,142.76731511742784
SsssssAs,0
VE1_Dzpe,4.169684975367613
VE1_Dzse,4.169257034308645
VE2_Dzpe,0.2316491652982007
VE2_Dzse,0.23162539079492472
VE3_Dzpe,2.0156271523837335
VE3_Dzse,2.0155245156082655
VMcGowan,185.5499999999997
VR1_Dzpe,91.5135498759956
VR1_Dzse,91.54247008252322
VR2_Dzpe,5.084086104221978
VR2_Dzse,5.085692782362401
VR3_Dzpe,5.104273712296388
VR3_Dzse,5.104589683404848
mZagreb1,5.166666666666667
mZagreb2,3.888888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,29
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.09780624426078965
AATSC1are,-0.0003007031352485273
AATSC2are,0.017032752261813396
AATSC3are,-0.030421112947658344
AATSC4are,-0.003314701972232511
AATSC5are,-0.005008138200183634
AATSC6are,-0.0018382552800734599
AATSC7are,0.013722880318334827
AATSC8are,-0.002282966023875114
AETA_beta,1.3333333333333333
BCUTdv-1h,6.02191646866439
BCUTdv-1l,0.9959547578671133
BCUTpe-1h,3.4890604244082786
BCUTpe-1l,2.2395211117318907
BCUTse-1h,3.7019833759796295
BCUTse-1l,2.4353045566271776
ETA_alpha,8.533333333333335
ETA_dBeta,0.0
ETA_eta_B,0.19386687176082162
ETA_eta_F,14.436397399066115
ETA_eta_L,4.098388398253652
ETA_eta_R,26.235107664147534
ETA_psi_1,0.5858123569794055
LabuteASA,105.65754091622273
LogEE_DzZ,54.79103799565054
LogEE_Dzi,52.92253624232044
LogEE_Dzm,54.80024387911631
LogEE_Dzp,71.73112466713434
LogEE_Dzv,66.31447577440922
PEOE_VSA1,9.883888251797686
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,18.55355575984923
PEOE_VSA8,37.33699656652284
PEOE_VSA9,5.693927994848461
SM1_Dzare,0.8427175430432758
SpAD_Dzpe,108.61441359044625
SpAD_Dzse,109.63360316437775
SpAbs_DzZ,108.90350456272968
SpAbs_Dzi,104.99618954238966
SpAbs_Dzm,108.92372164368743
SpAbs_Dzp,146.09908905315328
SpAbs_Dzv,133.9859199116068
SpDiam_Dt,205.9670327443714
SpMAD_DzZ,6.083704398105792
SpMAD_Dzi,5.875041786540227
SpMAD_Dzm,6.084738417960176
SpMAD_Dzp,8.018955328179453
SpMAD_Dzv,7.393404129800808
SpMax_DzZ,54.79103799565054
SpMax_Dzi,52.92253624232044
SpMax_Dzm,54.80024387911631
SpMax_Dzp,71.73112466713434
SpMax_Dzv,66.31447577440922
VE1_Dzare,4.170232020466777
VE2_Dzare,0.23167955669259874
VE3_Dzare,2.015758339564666
VR1_Dzare,91.47397145264674
VR2_Dzare,5.081887302924819
VR3_Dzare,5.103841131717356
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47407407407407415
AETA_dBeta,0.0
AETA_eta_B,0.01077038176449009
AETA_eta_F,0.8020220777258953
AETA_eta_L,0.22768824434742513
AETA_eta_R,1.4575059813415296
BCUTare-1h,3.543830235905423
BCUTare-1l,2.1898713009980186
ETA_beta_s,12.0
ETA_dPsi_A,0.1281876430205945
ETA_dPsi_B,0.0
ETA_eta_BR,0.45186687176082163
ETA_eta_FL,4.621958292358622
ETA_eta_RL,8.720346690612274
LogEE_Dzpe,54.34844421532375
LogEE_Dzse,54.853984014386384
PEOE_VSA10,5.824404497999927
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,15.458257898090068
SlogP_VSA3,17.760115212910407
SlogP_VSA4,0.0
SlogP_VSA5,19.168963320616562
SlogP_VSA6,30.462311845459517
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,107.38989086184758
SpAbs_Dzpe,107.95461486883605
SpAbs_Dzse,109.0386842492176
SpDiam_DzZ,82.57469518817956
SpDiam_Dzi,79.84253810799257
SpDiam_Dzm,82.58793258149616
SpDiam_Dzp,107.25509920880955
SpDiam_Dzv,99.34117766414323
SpMAD_Dzpe,6.034134088358125
SpMAD_Dzse,6.090755731354319
SpMax_Dzpe,54.34844421532375
SpMax_Dzse,54.853984014386384
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.025103715097823425
AETA_eta_FL,0.25677546068659013
AETA_eta_RL,0.48446370503401526
DetourIndex,1259
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,0.0
EState_VSA4,35.73474828806753
EState_VSA5,13.344558822616634
EState_VSA6,0.0
EState_VSA7,24.26546827384644
EState_VSA8,21.06471034435797
EState_VSA9,0.0
ETA_beta_ns,12.0
ETA_shape_p,0.09765624999999997
ETA_shape_x,0.0
ETA_shape_y,0.33984374999999994
GhoseFilter,True
LogEE_Dzare,53.741763072203966
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,106.64080860136474
SpDiam_Dzpe,81.93260074771075
SpDiam_Dzse,82.66600286361714
SpMAD_Dzare,5.966105047880421
SpMax_Dzare,53.741763072203966
TopoPSA(NO),46.92
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.2087388196019146
VSA_EState9,37.12459451373142
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025925925925925835
FilterItLogS,-3.3943732262221524
SpDiam_Dzare,81.05681707406877
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5777777777777778
ETA_epsilon_2,0.8092592592592589
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.5235772357723579
ETA_epsilon_5,0.782456140350877
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.1337777777777775
ETA_dEpsilon_B,0.054200542005419905
ETA_dEpsilon_C,-0.07957723577235759
ETA_dEpsilon_D,0.02680311890838194
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7777777777777778
MDEDescriptor,"0.0,1.2552694228458938,1.341230759999709,0.0,8.470720255027711,13.109009732731304,0.0,3.3865457448640486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.5773502691896258,0.0"
APolDescriptor,38.743895
BCUTDescriptor,"11.85,15.994919673756891,-0.2811075254078119,0.20101566322161996,4.289703862684736,9.904981784231367"
BPolDescriptor,21.316104999999997
TPSADescriptor,46.92
ALOGPDescriptor,"1.0462000000000002,1.0945344400000006,67.63270000000001"
XLogPDescriptor,1.998
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,241.12151222
ChiPathDescriptor,"12.535169427003234,8.720346690612274,8.104807236593032,6.322268978651522,5.634562754941416,4.051465811193357,2.9054632260975994,2.155371942922957,10.310747170971553,6.162966924479874,4.601309533603164,3.1372721399584327,2.3535069263839943,1.380506215073988,0.8349666545506026,0.529596057547329"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.44163831904350986,0.5636611050562481,0.0,0.0,0.10792445496369077,0.16403524907199596,0.16906998643909826"
AtomCountDescriptor,33
BondCountDescriptor,20
SmallRingDescriptor,"3,2,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.2790391023624612,0.0,0.16666666666666666,0.0,0.49527623275560506,0.0,0.050384087605078044,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,1,2,2,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"36.99805801818299,2.0554476676768325,11.974528442417597,2.4014464586554727,9.573081983762126"
FractionalPSADescriptor,0.19459068404145563
WienerNumbersDescriptor,"629.0,23.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.3932297445884627,3.9679513694660025,4.64805884827424,0.8850623656426995,1.2636168264149223,1.2045874041237123"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.551020408163265,2.962962962962963"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,919.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"19.854409939370388,21.495365509395686,30.741171274099678,24.49536550939569,21.661275553347807"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.3002835817162504,-0.16256377251185847,0.028104130229836675,-0.012711321167538668,-0.01840397706410322"
EccentricConnectivityIndexDescriptor,303
AutocorrelationDescriptorPolarizability,"1131.9680408193826,1329.0485049035226,1854.6699769311524,1543.605636510209,1271.8811326940768"
