DLiP-ID,C002JO
AATSC5m,3.05939174465337
AATSC5p,-0.00841288083617075
AATSC5s,0.06193430711949231
AATSC5v,1.4972371458412013
AATSC6Z,-0.08037763253449534
AATSC6c,-0.0015310954306675415
AATSC6d,-0.0054320987654320994
AATSC6i,0.24149880956252942
AATSC6m,-0.13762303209876342
AATSC6p,0.048240749707881336
AATSC6s,-0.16180666505285238
AATSC6v,8.570189679262002
AATSC7Z,-0.4724074074074072
AATSC7c,0.001889699985644677
AATSC7d,-0.08444444444444442
AATSC7i,-0.3354248465602074
AATSC7m,-2.255600107839502
AATSC7p,-0.029738413678868054
AATSC7s,0.013113854595336042
AATSC7v,-4.407573656951308
AATSC8Z,-1.445643738977072
AATSC8c,2.306338810136868e-05
AATSC8d,-0.09178130511463845
AATSC8i,0.08175216262842783
AATSC8m,-6.644761139400352
AATSC8p,0.019108776460138022
AATSC8s,-0.3166411914560062
AATSC8v,-0.0328447673139682
ATS0are,276.3344999999999
ATS1are,305.9998
ATS2are,509.26370000000003
ATS3are,614.4127
ATS4are,700.0088000000002
ATS5are,552.7810000000002
ATS6are,538.997
ATS7are,456.39500000000004
ATS8are,444.9059999999999
ATSC0dv,175.91111111111118
ATSC0pe,4.0766311111111095
ATSC0se,2.2774927999999997
ATSC1dv,71.2948148148148
ATSC1pe,0.748726814814813
ATSC1se,0.38601008000000037
ATSC2dv,29.89333333333335
ATSC2pe,1.2698106666666646
ATSC2se,0.7633185600000004
ATSC3dv,11.262222222222228
ATSC3pe,1.2719182222222218
ATSC3se,0.9495078400000002
ATSC4dv,52.44938271604939
ATSC4pe,1.6563160493827156
ATSC4se,1.070873777777778
ATSC5dv,24.379753086419758
ATSC5pe,0.23293264197530705
ATSC5se,-0.19980739555555557
ATSC6dv,-26.632098765432094
ATSC6pe,-2.210676543209879
ATSC6se,-1.4915838222222204
ATSC7dv,-44.657777777777774
ATSC7pe,-0.9103786666666691
ATSC7se,-0.697231413333332
ATSC8dv,-123.99506172839503
ATSC8pe,-2.7707195061728407
ATSC8se,-1.610830755555554
AXp-0dv,0.5674877789632071
AXp-1dv,0.2930084772082148
AXp-2dv,0.160282447309768
AXp-3dv,0.08111424363635843
AXp-4dv,0.041969459430843556
AXp-5dv,0.02259621197590269
AXp-6dv,0.011751777111095627
AXp-7dv,0.0056741416819266425
BertzCT,1125.1129787260772
ECIndex,645
ETA_eta,18.48347040029597
GATS1dv,0.44553751894896393
GATS1pe,0.5666893251726369
GATS1se,0.5797255795203098
GATS2dv,0.8800741115041264
GATS2pe,0.7176629019992057
GATS2se,0.6957573349903252
GATS3dv,0.8539666498231426
GATS3pe,0.7392432967526561
GATS3se,0.7099327236804729
GATS4dv,0.9515675461915325
GATS4pe,1.005539147935261
GATS4se,1.0236245446900127
GATS5dv,0.9345379229158912
GATS5pe,0.9635741269377758
GATS5se,1.0089126116188856
GATS6dv,1.2609309514609275
GATS6pe,1.670334225735796
GATS6se,1.8747460623469494
GATS7dv,1.2315247599797872
GATS7pe,1.3450907721190262
GATS7se,1.509575598024088
GATS8dv,1.6758463870641733
GATS8pe,1.9500429392835106
GATS8se,2.197395511916813
LogEE_A,4.20328499435276
LogEE_D,146.25982103627751
MATS1dv,0.3799583122789285
MATS1pe,0.1721841809467945
MATS1se,0.1588959798248321
MATS2dv,0.09440795014316995
MATS2pe,0.17304738916592693
MATS2se,0.1861985542464358
MATS3dv,0.02910101520510818
MATS3pe,0.14181922050510712
MATS3se,0.1895042095093661
MATS4dv,0.11667069446580396
MATS4pe,0.15898511634547538
MATS4se,0.18399073104309768
MATS5dv,0.06853416921633192
MATS5pe,0.028255308897712793
MATS5se,-0.04338360803821421
MATS6dv,-0.08015040275837465
MATS6pe,-0.28708954478239607
MATS6se,-0.3467242678130139
MATS7dv,-0.15866599292571998
MATS7pe,-0.13957276269512342
MATS7se,-0.19133743620762825
MATS8dv,-0.45313289540171775
MATS8pe,-0.43692371883787057
MATS8se,-0.45468159422627213
MAXaaCH,2.0603962653985546
MAXaaaC,0.5102474384815656
MAXaasC,1.203109550033182
MAXaasN,1.6650846140925506
MAXsCH3,2.0484998667768677
MDEC-11,0.06666666666666665
MDEC-12,3.617346938419238
MDEC-13,2.400810931031547
MDEC-22,11.182132143645521
MDEC-23,18.09408592753867
MDEC-33,4.757073370697207
MDEN-22,1.4422495703074083
MDEN-23,2.8039657955522017
MDEN-33,0.25
MINaaCH,1.5714300411522633
MINaaaC,0.2983932770639124
MINaasC,1.0558307549856627
MINaasN,1.571432350718065
MINsCH3,2.0321257961147934
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9642857142857145
SM1_Dzi,1.2993821131665404
SM1_Dzm,0.9617664715096315
SM1_Dzp,-3.6732033552482424
SM1_Dzv,-1.9956176192751696
SddssSe,0
SpAD_Dt,549.5390583413719
SpAbs_A,34.06355184993049
SpAbs_D,292.5196420725551
SpMAD_A,1.3101366096127112
SpMAD_D,11.250755464329039
SpMax_A,2.474606613825873
SpMax_D,146.25982103627751
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,65.6
TpiPC10,9.244037671022882
VAdjMat,5.857980995127572
VE1_DzZ,4.999640767352615
VE1_Dzi,4.995222637293354
VE1_Dzm,4.999662025242095
VE1_Dzp,5.029498048961459
VE1_Dzv,5.022369837799376
VE2_DzZ,0.19229387566740824
VE2_Dzi,0.19212394758820592
VE2_Dzm,0.19229469327854212
VE2_Dzp,0.19344223265236382
VE2_Dzv,0.19316807068459138
VE3_DzZ,2.5648775083509743
VE3_Dzi,2.563993428165351
VE3_Dzm,2.564881760225314
VE3_Dzp,2.5708316327006306
VE3_Dzv,2.5694133465796285
VR1_DzZ,159.83543996437413
VR1_Dzi,160.29108508054242
VR1_Dzm,159.8337825715537
VR1_Dzp,157.70595629996149
VR1_Dzv,158.1097607670428
VR2_DzZ,6.147516921706697
VR2_Dzi,6.165041733867016
VR2_Dzm,6.147453175828989
VR2_Dzp,6.065613703844672
VR2_Dzv,6.081144644886261
VR3_DzZ,6.029656230769314
VR3_Dzi,6.032502889126014
VR3_Dzm,6.029645861345525
VR3_Dzp,6.016243708099029
VR3_Dzv,6.018800925269114
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.10698104047363705
Xch-7dv,0.16706828733079737
Xpc-4dv,1.4024307346127285
Xpc-5dv,1.7367504659575344
Xpc-6dv,2.0373756115228887
Zagreb1,140.0
Zagreb2,165.0
fragCpx,191.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,1
nBondsM,23
nBondsO,29
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.140766666666664
AATS1are,6.374995833333333
AATS2are,6.287206172839507
AATS3are,6.206188888888889
AATS4are,6.087033043478263
AATS5are,6.0745164835164855
AATS6are,6.341141176470588
AATS7are,6.338819444444445
AATS8are,6.355799999999999
AATSC0dv,3.9091358024691374
AATSC0pe,0.09059180246913577
AATSC0se,0.0506109511111111
AATSC1dv,1.4853086419753083
AATSC1pe,0.015598475308641937
AATSC1se,0.008041876666666675
AATSC2dv,0.369053497942387
AATSC2pe,0.015676674897119318
AATSC2se,0.00942368592592593
AATSC3dv,0.11375982042648715
AATSC3pe,0.012847658810325473
AATSC3se,0.009590988282828285
AATSC4dv,0.4560815888352121
AATSC4pe,0.014402748255501875
AATSC4se,0.009311945893719809
AATSC5dv,0.2679093745760413
AATSC5pe,0.0025596993623660117
AATSC5se,-0.0021956856654456658
AATSC6dv,-0.31331880900508347
AATSC6pe,-0.02600795933188093
AATSC6se,-0.01754804496732024
AATSC7dv,-0.6202469135802469
AATSC7pe,-0.012644148148148182
AATSC7se,-0.009683769629629612
AATSC8dv,-1.7713580246913576
AATSC8pe,-0.03958170723104058
AATSC8se,-0.023011867936507915
AETA_eta,0.7109027077036912
ATSC0are,4.258444444444442
ATSC1are,0.8189037037037016
ATSC2are,1.4047888888888866
ATSC3are,1.6329999999999985
ATSC4are,1.861941975308641
ATSC5are,-0.02913209876543253
ATSC6are,-2.608795061728396
ATSC7are,-1.1304555555555564
ATSC8are,-2.9997358024691363
BCUTZ-1h,8.022256801317035
BCUTZ-1l,5.688385344244405
BCUTc-1h,0.5090358785627882
BCUTc-1l,-0.42068786876944436
BCUTd-1h,3.284156957509414
BCUTd-1l,0.9778715148104147
BCUTi-1h,14.751212701493705
BCUTi-1l,10.94879635861323
BCUTm-1h,16.01009632198187
BCUTm-1l,11.699464422216044
BCUTp-1h,1.9965068425490378
BCUTp-1l,0.7486027860499409
BCUTs-1h,7.0082798627834375
BCUTs-1l,1.404573355614442
BCUTv-1h,20.90401087749529
BCUTv-1l,14.702691378697615
BalabanJ,1.2851673346302646
Diameter,15
ETA_beta,36.75
GATS1are,0.5714254031205969
GATS2are,0.7216934254089187
GATS3are,0.7145227782706255
GATS4are,1.0085062473199031
GATS5are,0.9972253076986155
GATS6are,1.7654991389657149
GATS7are,1.4158776026718154
GATS8are,2.0373744045444715
HybRatio,0.2
Lipinski,True
LogEE_Dt,274.76952917068587
MATS1are,0.1802823148776284
MATS2are,0.18326839337380463
MATS3are,0.17430607278230295
MATS4are,0.1710920501237666
MATS5are,-0.003382921415066747
MATS6are,-0.3243265975178886
MATS7are,-0.16591380524970015
MATS8are,-0.45284178588202
MAXssCH2,0.5328505063258852
MINssCH2,0.4665431142230385
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.0646419828641371
SM1_Dzse,0.9498097657793637
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,24.544948007839654
SMR_VSA4,0.0
SMR_VSA5,26.9369872112064
SMR_VSA6,0.0
SMR_VSA7,87.46586666836924
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,211.1588902255978
SpAD_Dzi,202.4697462305624
SpAD_Dzm,211.19880821723382
SpAD_Dzp,277.4771098875681
SpAD_Dzv,257.5659851840778
SpAbs_Dt,549.5390583413719
SpDiam_A,4.859295689533141
SpDiam_D,223.19420044623382
SpMAD_Dt,21.136117628514302
SpMax_Dt,274.76952917068587
SsssssAs,0
VE1_Dzpe,4.998623928593305
VE1_Dzse,4.999783721647156
VE2_Dzpe,0.19225476648435788
VE2_Dzse,0.192299373909506
VE3_Dzpe,2.5646741053017976
VE3_Dzse,2.5649061008554144
VMcGowan,261.9900000000001
VR1_Dzpe,159.92720239507295
VR1_Dzse,159.82268212011368
VR2_Dzpe,6.151046245964344
VR2_Dzse,6.147026235388988
VR3_Dzpe,6.030230171693374
VR3_Dzse,6.029576408963542
mZagreb1,7.5
mZagreb2,5.611111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09463209876543205
AATSC1are,0.01706049382716045
AATSC2are,0.017343072702331933
AATSC3are,0.01649494949494948
AATSC4are,0.01619079978529253
AATSC5are,-0.00032013295346629153
AATSC6are,-0.030691706608569364
AATSC7are,-0.015700771604938282
AATSC8are,-0.04285336860670195
AETA_beta,1.4134615384615385
BCUTdv-1h,6.02224867369344
BCUTdv-1l,0.9950153789051296
BCUTpe-1h,3.491795688074922
BCUTpe-1l,2.238216164541415
BCUTse-1h,3.704305507603566
BCUTse-1l,2.434184458831662
ETA_alpha,12.333333333333334
ETA_dBeta,3.25
ETA_eta_B,0.3168567740490751
ETA_eta_F,26.110322625344367
ETA_eta_L,5.226970179362274
ETA_eta_R,44.59379302564034
ETA_psi_1,0.5882352941176473
LabuteASA,150.29314907579086
LogEE_DzZ,105.6165330248868
LogEE_Dzi,101.24603625473866
LogEE_Dzm,105.63639512675189
LogEE_Dzp,138.03216968315937
LogEE_Dzv,128.39921997294752
PEOE_VSA1,0.0
PEOE_VSA2,9.361636831863176
PEOE_VSA3,9.665781456092393
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,64.87122462674174
PEOE_VSA7,24.974377382775238
PEOE_VSA8,0.0
PEOE_VSA9,13.08951281182515
SM1_Dzare,1.2140530479292693
SpAD_Dzpe,209.15936456384927
SpAD_Dzse,211.44264951204138
SpAbs_DzZ,210.28927580366513
SpAbs_Dzi,201.47022152812667
SpAbs_Dzm,210.33123826013724
SpAbs_Dzp,279.73754272156697
SpAbs_Dzv,258.7940575651703
SpDiam_Dt,388.0918811772588
SpMAD_DzZ,8.121495777907608
SpMAD_Dzi,7.787297931944708
SpMAD_Dzm,8.123031085278225
SpMAD_Dzp,10.672196534137234
SpMAD_Dzv,9.906384045541454
SpMax_DzZ,105.6165330248868
SpMax_Dzi,101.24603625473866
SpMax_Dzm,105.63639512675189
SpMax_Dzp,138.03216968315937
SpMax_Dzv,128.39921997294752
VE1_Dzare,4.9971845433028195
VE2_Dzare,0.1921994055116469
VE3_Dzare,2.5643861075266337
VR1_Dzare,160.05027434324077
VR2_Dzare,6.1557797824323375
VR3_Dzare,6.030999425551435
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4743589743589744
AETA_dBeta,0.125
AETA_eta_B,0.012186799001887504
AETA_eta_F,1.0042431778978602
AETA_eta_L,0.2010373145908567
AETA_eta_R,1.7151458856015513
BCUTare-1h,3.545828291485415
BCUTare-1l,2.18826442248375
ETA_beta_s,16.75
ETA_dPsi_A,0.12576470588235267
ETA_dPsi_B,0.0
ETA_eta_BR,0.6608567740490751
ETA_eta_FL,7.370386608961747
ETA_eta_RL,12.59735678832402
LogEE_Dzpe,104.62063005049633
LogEE_Dzse,105.75785590085836
PEOE_VSA10,6.3273200747645415
PEOE_VSA11,11.16387793838399
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,5.559266895052007
SlogP_VSA2,24.544948007839654
SlogP_VSA3,13.08951281182515
SlogP_VSA4,13.847474399381248
SlogP_VSA5,22.253805966787983
SlogP_VSA6,59.652793806529246
SlogP_VSA7,0.0
SlogP_VSA8,11.16387793838399
SlogP_VSA9,0.0
SpAD_Dzare,206.4680709214357
SpAbs_Dzpe,208.2147100579136
SpAbs_Dzse,210.58440460270492
SpDiam_DzZ,160.8118168612392
SpDiam_Dzi,153.34826498098965
SpDiam_Dzm,160.8451246400352
SpDiam_Dzp,212.62360340303314
SpDiam_Dzv,197.58875497376798
SpMAD_Dzpe,8.044590944763433
SpMAD_Dzse,8.132409596616977
SpMax_Dzpe,104.62063005049633
SpMax_Dzse,105.75785590085836
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6442307692307693
AETA_eta_BR,0.025417568232656732
AETA_eta_FL,0.28347640803699026
AETA_eta_RL,0.484513722627847
DetourIndex,3504
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,24.25339075020914
EState_VSA4,16.690354475090988
EState_VSA5,5.563451491696996
EState_VSA6,15.57622265770108
EState_VSA7,44.179309741689295
EState_VSA8,33.49514663028794
EState_VSA9,0.0
ETA_beta_ns,20.0
ETA_shape_p,0.1081081081081081
ETA_shape_x,0.0
ETA_shape_y,0.34864864864864864
GhoseFilter,True
LogEE_Dzare,103.28072980871514
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,205.42077652464303
SpDiam_Dzpe,159.12617226465278
SpDiam_Dzse,161.05084259675647
SpMAD_Dzare,7.94107965082445
SpMax_Dzare,103.28072980871514
TopoPSA(NO),65.6
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.2365169648106153
VSA_EState9,53.430149701856045
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7692307692307693
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02564102564102562
FilterItLogS,-5.2697791807689125
SpDiam_Dzare,156.8661519269079
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5925925925925927
ETA_epsilon_2,0.8064102564102561
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5231638418079099
ETA_epsilon_5,0.8064102564102561
AETA_beta_ns_d,0.019230769230769232
ETA_dEpsilon_A,0.14814814814814792
ETA_dEpsilon_B,0.0694287507846828
ETA_dEpsilon_C,-0.07871939736346512
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8846153846153846
MDEDescriptor,"0.06666666666666665,3.617346938419238,2.400810931031547,0.0,11.182132143645521,18.09408592753867,0.0,4.757073370697207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4422495703074083,2.8039657955522017,0.25"
APolDescriptor,54.17106699999999
BCUTDescriptor,"11.850000000000007,15.994922210643965,-0.2724311111066259,0.26270596278548963,5.4107787002743475,9.783088380637384"
BPolDescriptor,27.008932999999995
TPSADescriptor,65.6
ALOGPDescriptor,"4.421000000000001,19.54524100000001,99.52709999999998"
XLogPDescriptor,4.216
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,345.15896038000005
ChiPathDescriptor,"18.0956473593183,12.59735678832402,11.596791044551955,9.768532183391963,8.125917048141973,6.581458627881849,4.475542150710735,3.228287450362376,14.754682253043384,8.497245839038232,6.571580339700486,4.380169156363356,2.979831619589891,2.011062865855339,1.1164188255540846,0.6241555850119307"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.41386054126573213,0.7524225330800284,0.0,0.0,0.022360679774997897,0.10698104047363705,0.16706828733079737"
AtomCountDescriptor,45
BondCountDescriptor,29
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.7835475096926063,0.0,0.29838940229630895,0.0,0.8825786106612902,0.0,0.05583183526243567,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,4,4,0,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"53.71528962445145,2.0659726778635172,19.028067028434123,2.6031918553590696,16.42487517307505"
FractionalPSADescriptor,0.19005735771071447
WienerNumbersDescriptor,"1826.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9392201262157145,6.1797545530024465,8.485723440865643,1.4024307346127287,1.7367504659575341,1.9203844834755817"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,9,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,8.566329565734682,4.54320987654321"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1654.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"28.57437054192335,31.38150804512909,44.62731380983307,44.79004356363952,38.706620569050706"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3769295844040335,-0.1936538011882621,0.06313657938098308,-0.1709049387328484,0.17693235836976806"
EccentricConnectivityIndexDescriptor,645
AutocorrelationDescriptorPolarizability,"1732.89008093463,2032.232446165047,2832.9097131650847,2716.757596112799,2306.0976160301634"
