DLiP-ID,C000FU
AATSC6Z,-1.660242696629214
AATSC6c,-0.003339946545364835
AATSC6d,-0.12123595505617976
AATSC6i,-0.5421283425382892
AATSC6m,-7.94248618048719
AATSC6p,-0.026786931229052333
AATSC6s,-0.27112309612983776
AATSC6v,-6.450856001826456
AATSC7Z,-1.0924582524271846
AATSC7c,0.0034910905812407544
AATSC7d,-0.097378640776699
AATSC7i,0.7230670021555192
AATSC7m,-5.014587513261445
AATSC7p,0.023932157845384956
AATSC7s,0.1729242718446602
AATSC7v,-0.20054641375575238
AATSC8Z,-0.8911567567567568
AATSC8c,-0.005291168010688603
AATSC8d,-0.14513513513513512
AATSC8i,-0.2011814281708447
AATSC8m,-4.155509865648722
AATSC8p,-0.027521454729096926
AATSC8s,-0.023734134134134093
AATSC8v,-5.955360309986434
ATS0are,326.23429999999996
ATS1are,348.808
ATS2are,593.1481000000001
ATS3are,744.8238999999999
ATS4are,758.4974000000002
ATS5are,672.6438
ATS6are,596.76
ATS7are,681.5627
ATS8are,681.0610000000001
ATSC0dv,222.72000000000003
ATSC0pe,8.320527999999998
ATSC0se,4.9318339999999985
ATSC1dv,65.87679999999999
ATSC1pe,-0.2273836800000003
ATSC1se,-0.36854388000000193
ATSC2dv,19.54399999999999
ATSC2pe,1.2847096000000007
ATSC2se,0.7752015999999954
ATSC3dv,-25.070400000000006
ATSC3pe,-2.974224959999999
ATSC3se,-1.8088761600000023
ATSC4dv,63.92320000000001
ATSC4pe,0.6169676799999991
ATSC4se,0.1711376800000031
ATSC5dv,20.3936
ATSC5pe,0.9572606399999976
ATSC5se,0.19351023999999944
ATSC6dv,-123.4016
ATSC6pe,-4.032967839999999
ATSC6se,-2.406947240000008
ATSC7dv,-78.28320000000002
ATSC7pe,-0.4535676799999975
ATSC7se,0.36349931999999374
ATSC8dv,-53.2784
ATSC8pe,-1.12342816
ATSC8se,-0.5815123599999931
AXp-0dv,0.5496284897166015
AXp-1dv,0.29056472271619455
AXp-2dv,0.1553803165076574
AXp-3dv,0.08537871682923436
AXp-4dv,0.04274016371540351
AXp-5dv,0.022877394392196607
AXp-6dv,0.011021251161866068
AXp-7dv,0.005134028667777534
BertzCT,889.818663236253
ECIndex,670
ETA_eta,21.095313076665175
GATS1dv,0.4649208414660594
GATS1pe,0.6483565547672611
GATS1se,0.7059521070201442
GATS2dv,0.8519167065772668
GATS2pe,0.6966091040803607
GATS2se,0.6925113817248872
GATS3dv,0.9928772480677764
GATS3pe,1.0744951294370773
GATS3se,1.08044785829341
GATS4dv,0.8538803408234407
GATS4pe,0.8258474564650106
GATS4se,0.7993589083945144
GATS5dv,0.9879567881153762
GATS5pe,0.7201362883393212
GATS5se,0.6891771273484155
GATS6dv,1.2706032868397261
GATS6pe,1.1197034800319607
GATS6se,1.125789638900565
GATS7dv,1.1213958403080013
GATS7pe,0.8725970228289655
GATS7se,0.7933070653394969
GATS8dv,0.9018312493528011
GATS8pe,0.6985712362883139
GATS8se,0.6562052768798577
LogEE_A,4.298977683484578
LogEE_D,170.11074236297796
MATS1dv,0.27904060941227493
MATS1pe,-0.025781165048705763
MATS1se,-0.07049769024269253
MATS2dv,0.04875079821200507
MATS2pe,0.08577911829099741
MATS2se,0.08732401689828836
MATS3dv,-0.04851924791914388
MATS3pe,-0.15407598138500098
MATS3se,-0.1580929122918576
MATS4dv,0.11762766157904654
MATS4pe,0.030389370308876645
MATS4se,0.014221564116437059
MATS5dv,0.043191552808501406
MATS5pe,0.05426795483842468
MATS5se,0.018508006371329485
MATS6dv,-0.31127308536742865
MATS6pe,-0.2723039054327948
MATS6se,-0.2741814810802234
MATS7dv,-0.17062479075995984
MATS7pe,-0.026462080944489586
MATS7se,0.03577897808047093
MATS8dv,-0.10775538469503985
MATS8pe,-0.060819303861572346
MATS8se,-0.05311259553839432
MAXaaCH,1.6128215883843589
MAXaasC,0.6617219257614282
MAXsCH3,2.077166302528024
MAXssNH,3.0887154877383054
MAXsssN,2.243098496210523
MDEC-12,1.8579120120234922
MDEC-13,0.8371636899243646
MDEC-22,12.043856608291597
MDEC-23,18.717496818552394
MDEC-33,4.825729811667765
MDEN-22,4.061261981781177
MDEN-23,2.32194854056174
MDEN-33,0.33333333333333337
MINaaCH,1.3636721852430798
MINaasC,-0.3166779507846771
MINsCH3,2.077166302528024
MINssNH,3.0887154877383054
MINsssN,2.0906378600823046
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.666666666666667
SM1_Dzi,2.284153485236618
SM1_Dzm,1.7330791952102553
SM1_Dzp,-7.623682062999835
SM1_Dzv,-3.3285917283054163
SddssSe,0
SpAD_Dt,564.0186500417329
SpAbs_A,38.007166330263765
SpAbs_D,340.22148472595586
SpMAD_A,1.3105919424228885
SpMAD_D,11.731775335377792
SpMax_A,2.390735436251178
SpMax_D,170.11074236297796
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,69.21000000000001
TpiPC10,8.698394329108396
VAdjMat,6.0
VE1_DzZ,5.280547621863699
VE1_Dzi,5.2761131124488765
VE1_Dzm,5.281103290073129
VE1_Dzp,5.274465481023117
VE1_Dzv,5.287054422170442
VE2_DzZ,0.1820878490297827
VE2_Dzi,0.18193493491203022
VE2_Dzm,0.1821070100025217
VE2_Dzp,0.1818781200352799
VE2_Dzv,0.18231222145415318
VE3_DzZ,2.728740545594503
VE3_Dzi,2.7279004106716784
VE3_Dzm,2.728845769335484
VE3_Dzp,2.727588080608534
VE3_Dzv,2.7299720077752188
VR1_DzZ,187.08972271215094
VR1_Dzi,187.6168600774576
VR1_Dzm,187.0212441882874
VR1_Dzp,187.52052760708807
VR1_Dzv,186.29019646745698
VR2_DzZ,6.4513697486948605
VR2_Dzi,6.469546899222676
VR2_Dzm,6.4490084202857725
VR2_Dzp,6.466225089899589
VR2_Dzv,6.423799878188172
VR3_DzZ,6.2962990393792495
VR3_Dzi,6.299112642007381
VR3_Dzm,6.295932952679383
VR3_Dzp,6.2985990569814705
VR3_Dzv,6.292016390925821
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.1167358954430545
Xch-7dv,0.13995614394356715
Xpc-4dv,1.2535705783324904
Xpc-5dv,1.3948600814029106
Xpc-6dv,1.6709798011376145
Zagreb1,152.0
Zagreb2,174.0
fragCpx,212.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,0
nBondsM,18
nBondsO,32
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.524685999999999
AATS1are,6.581283018867924
AATS2are,6.590534444444446
AATS3are,6.420895689655171
AATS4are,6.21719180327869
AATS5are,6.345696226415095
AATS6are,6.705168539325842
AATS7are,6.617113592233009
AATS8are,6.135684684684686
AATSC0dv,4.454400000000001
AATSC0pe,0.16641055999999996
AATSC0se,0.09863667999999998
AATSC1dv,1.2429584905660376
AATSC1pe,-0.004290258113207553
AATSC1se,-0.006953658113207584
AATSC2dv,0.21715555555555544
AATSC2pe,0.014274551111111118
AATSC2se,0.00861335111111106
AATSC3dv,-0.21612413793103455
AATSC3pe,-0.02563987034482758
AATSC3se,-0.015593760000000019
AATSC4dv,0.523960655737705
AATSC4pe,0.005057112131147534
AATSC4se,0.0014027678688524844
AATSC5dv,0.19239245283018866
AATSC5pe,0.009030760754716958
AATSC5se,0.0018255683018867871
AATSC6dv,-1.3865348314606742
AATSC6pe,-0.045314245393258415
AATSC6se,-0.027044351011236045
AATSC7dv,-0.7600310679611653
AATSC7pe,-0.00440356970873784
AATSC7se,0.0035291196116504246
AATSC8dv,-0.4799855855855856
AATSC8pe,-0.010120974414414414
AATSC8se,-0.005238850090090027
AETA_eta,0.7274245888505233
ATSC0are,9.268457999999995
ATSC1are,-0.4526554799999988
ATSC2are,1.4953136000000011
ATSC3are,-3.378640559999997
ATSC4are,0.5680944799999978
ATSC5are,0.6852790399999993
ATSC6are,-4.580777239999993
ATSC7are,-0.02237747999999662
ATSC8are,-1.1978407600000007
BCUTZ-1h,9.00516086608302
BCUTZ-1l,5.699079985338626
BCUTc-1h,0.41481071554472065
BCUTc-1l,-0.403927911409605
BCUTd-1h,3.139356951887897
BCUTd-1l,0.9929410834992827
BCUTi-1h,17.425816465982116
BCUTi-1l,10.96052875836089
BCUTm-1h,19.001179102078407
BCUTm-1l,11.710997465292845
BCUTp-1h,1.9845195763934267
BCUTp-1l,0.5450368858773067
BCUTs-1h,8.002959886855212
BCUTs-1l,1.367532148476429
BCUTv-1h,20.889726957258546
BCUTv-1l,13.30315401246461
BalabanJ,1.3455985424206638
Diameter,14
ETA_beta,40.5
GATS1are,0.6754169447502119
GATS2are,0.6956508359379256
GATS3are,1.0799845897068128
GATS4are,0.815138510546234
GATS5are,0.7182570582246247
GATS6are,1.1338410798178393
GATS7are,0.847147441940924
GATS8are,0.6799067263332191
HybRatio,0.25
Lipinski,True
LogEE_Dt,282.00932502086647
MATS1are,-0.04607384223978922
MATS2are,0.08962977204814208
MATS3are,-0.1571254448374148
MATS4are,0.025120209484401426
MATS5are,0.03487579381475096
MATS6are,-0.27765895465573226
MATS7are,-0.0011720239082844636
MATS8are,-0.058215499267506035
MAXssCH2,0.9098521014619496
MINssCH2,0.7981049413949846
NsssssAs,0
RotRatio,0.15625
SM1_Dzpe,1.8468824385083313
SM1_Dzse,1.6088409517845959
SMR_VSA1,8.78083009534964
SMR_VSA2,0.0
SMR_VSA3,19.8518452936921
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,48.760184545190626
SMR_VSA7,60.165378229784665
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,252.6022005918585
SpAD_Dzi,236.26732870885985
SpAD_Dzm,252.32107806422442
SpAD_Dzp,409.98646034696424
SpAD_Dzv,353.99546777984636
SpAbs_Dt,564.018650041733
SpDiam_A,4.781470872502357
SpDiam_D,230.5885627768988
SpMAD_Dt,19.44891896695631
SpMax_Dt,282.00932502086647
SsssssAs,0
VE1_Dzpe,5.279970947659058
VE1_Dzse,5.2803728609625455
VE2_Dzpe,0.18206796371238132
VE2_Dzse,0.18208182279181193
VE3_Dzpe,2.728631332358161
VE3_Dzse,2.7287074498238355
VMcGowan,283.9000000000005
VR1_Dzpe,187.15779850785322
VR1_Dzse,187.1113627389756
VR2_Dzpe,6.453717189925973
VR2_Dzse,6.4521159565164
VR3_Dzpe,6.296662840300262
VR3_Dzse,6.296414699262078
mZagreb1,8.25
mZagreb2,6.2777777777777795
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,44
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18536915999999992
AATSC1are,-0.008540669433962242
AATSC2are,0.01661459555555557
AATSC3are,-0.029126211724137905
AATSC4are,0.004656512131147523
AATSC5are,0.006464896603773578
AATSC6are,-0.05146940719101115
AATSC7are,-0.00021725708737860795
AATSC8are,-0.010791358198198205
AETA_beta,1.396551724137931
BCUTdv-1h,7.005147181832557
BCUTdv-1l,0.9969615877840408
BCUTpe-1h,3.989895275109073
BCUTpe-1l,2.2475954842744086
BCUTse-1h,4.011214365464952
BCUTse-1l,2.4433236113677395
ETA_alpha,13.371428571428572
ETA_dBeta,-0.5
ETA_eta_B,0.3673670312658963
ETA_eta_F,30.92133099757051
ETA_eta_L,5.893046907945772
ETA_eta_R,52.016644074235685
ETA_psi_1,0.5279187817258885
LabuteASA,166.97387740639368
LogEE_DzZ,126.28452632043897
LogEE_Dzi,118.05028103463677
LogEE_Dzm,126.15376562461351
LogEE_Dzp,203.35482830914844
LogEE_Dzv,176.30905973923927
PEOE_VSA1,20.433396669713616
PEOE_VSA2,0.0
PEOE_VSA3,8.78083009534964
PEOE_VSA4,14.951935562841626
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,55.57860853037007
PEOE_VSA8,37.55379817301743
PEOE_VSA9,0.0
SM1_Dzare,2.0801620719790255
SpAD_Dzpe,248.74604043046918
SpAD_Dzse,253.3132356820555
SpAbs_DzZ,251.39530404013428
SpAbs_Dzi,234.61328652989542
SpAbs_Dzm,251.06608968148598
SpAbs_Dzp,414.3333386812969
SpAbs_Dzv,355.94671120678413
SpDiam_Dt,368.78904734113837
SpMAD_DzZ,8.710420710064087
SpMAD_Dzi,8.147149265822753
SpMAD_Dzm,8.700726829800843
SpMAD_Dzp,14.137464149895319
SpMAD_Dzv,12.206740268270565
SpMax_DzZ,126.28452632043897
SpMax_Dzi,118.05028103463677
SpMax_Dzm,126.15376562461351
SpMax_Dzp,203.35482830914844
SpMax_Dzv,176.30905973923927
VE1_Dzare,5.2791016240524655
VE2_Dzare,0.18203798703629193
VE3_Dzare,2.7284666732742022
VR1_Dzare,187.26047279875627
VR2_Dzare,6.457257682715733
VR3_Dzare,6.297211287325127
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46108374384236456
AETA_dBeta,-0.017241379310344827
AETA_eta_B,0.012667828664341253
AETA_eta_F,1.0662527930196728
AETA_eta_L,0.20320851406709559
AETA_eta_R,1.793677381870196
BCUTare-1h,4.108913644256924
BCUTare-1l,2.197926735177737
ETA_beta_s,20.5
ETA_dPsi_A,0.1860812182741115
ETA_dPsi_B,0.0
ETA_eta_BR,0.7113670312658963
ETA_eta_FL,8.153799623161428
ETA_eta_RL,14.0468465311072
LogEE_Dzpe,124.34823810896128
LogEE_Dzse,126.63671730217214
PEOE_VSA10,11.63444168209179
PEOE_VSA11,0.0
PEOE_VSA12,17.845017842959482
PEOE_VSA13,0.0
SlogP_VSA1,15.533486938863138
SlogP_VSA2,53.07854290001959
SlogP_VSA3,0.0
SlogP_VSA4,11.63444168209179
SlogP_VSA5,0.0
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,243.63518444567677
SpAbs_Dzpe,247.40864280258393
SpAbs_Dzse,252.14821292386662
SpDiam_DzZ,170.25727131853338
SpDiam_Dzi,158.77447126574987
SpDiam_Dzm,170.12092776368274
SpDiam_Dzp,274.8624731264184
SpDiam_Dzv,239.07854267470623
SpMAD_Dzpe,8.577449670016179
SpMAD_Dzse,8.734939161450189
SpMax_Dzpe,124.34823810896128
SpMax_Dzse,126.63671730217214
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.7068965517241379
AETA_eta_BR,0.024529897629858494
AETA_eta_FL,0.28116550424694575
AETA_eta_RL,0.48437401831404137
DetourIndex,3968
EState_VSA1,0.0
EState_VSA2,11.63444168209179
EState_VSA3,29.21979039232661
EState_VSA4,26.1790256236503
EState_VSA5,24.26546827384644
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,42.43300421523244
EState_VSA9,0.0
ETA_beta_ns,20.0
ETA_shape_p,0.08012820512820512
ETA_shape_x,0.0
ETA_shape_y,0.32158119658119655
GhoseFilter,True
LogEE_Dzare,121.78018367564987
SlogP_VSA10,38.00062048767625
SlogP_VSA11,0.0
SpAbs_Dzare,242.1288601866575
SpDiam_Dzpe,167.58498593029236
SpDiam_Dzse,170.72291224724512
SpMAD_Dzare,8.401213256747475
SpMax_Dzare,121.78018367564987
TopoPSA(NO),69.21000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.364965701049897
VSA_EState9,43.301700965616774
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6896551724137931
EState_VSA10,8.78083009534964
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03891625615763545
FilterItLogS,-5.858624983853569
SpDiam_Dzare,164.03664242524653
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6325714285714288
ETA_epsilon_2,0.8733990147783249
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5682027649769582
ETA_epsilon_5,0.8364055299539169
AETA_beta_ns_d,0.06896551724137931
ETA_dEpsilon_A,0.1893615520282192
ETA_dEpsilon_B,0.06436866359447058
ETA_dEpsilon_C,-0.12499288843374862
ETA_dEpsilon_D,0.03699348482440801
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.896551724137931
MDEDescriptor,"0.0,1.8579120120234922,0.8371636899243646,0.0,12.043856608291597,18.717496818552394,0.0,4.825729811667765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.061261981781177,2.32194854056174,0.33333333333333337"
APolDescriptor,58.01665299999998
BCUTDescriptor,"11.994297655306724,18.9994117834664,-0.33247422270916716,0.21277978791762256,4.015811645507813,9.944181288237917"
BPolDescriptor,34.60334699999999
TPSADescriptor,69.21000000000001
ALOGPDescriptor,"4.522799999999999,20.455719839999993,109.45349999999999"
XLogPDescriptor,3.801
VAdjMaDescriptor,6.0
WeightDescriptor,397.18265028
ChiPathDescriptor,"20.216967702877938,14.0468465311072,12.9423889895924,10.270202658255691,8.215896374398705,7.223087174152622,4.715864710051226,3.3733086186350874,15.939226201781445,9.298071126918225,6.836733926336926,4.610450708778654,2.9490712963628423,2.104720284082088,1.0359976092154115,0.5544750961199743"
ChiChainDescriptor,"0.0,0.0,0.0,0.31804138174397717,0.5514724075610836,0.0,0.0,0.0,0.1167358954430545,0.13995614394356712"
AtomCountDescriptor,50
BondCountDescriptor,32
SmallRingDescriptor,"4,3,4,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.015855318045498,0.0,0.08333333333333333,0.0,0.7727863805113734,0.0,0.022360679774997897,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,0,4,0,0,0"
ZagrebIndexDescriptor,152.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"59.750965095507034,2.060378106741622,27.638848753806453,0.0,22.59461401464295"
FractionalPSADescriptor,0.1742523243429927
WienerNumbersDescriptor,"2368.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6444610530797004,5.177293485412464,7.347477457043327,1.2535705783324904,1.3948600814029104,1.564890635058995"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,8,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,10.543388429752065,6.491083676268861"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1997.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"34.52395038702066,35.82248115393743,50.89641862303248,48.17694134416642,41.98236296159629"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.584615897247699,-0.5009727327249811,0.4244720140454039,-0.3198773560830944,0.10613912159138178"
EccentricConnectivityIndexDescriptor,670
AutocorrelationDescriptorPolarizability,"1798.6256823108536,2084.8370630172026,2828.41519862659,2793.6622538526804,2504.9617559870235"
