DLiP-ID,T000KQ
AATSC4Z,-0.5064177418395862
AATSC4c,-0.002659625322698874
AATSC4d,0.012868779356679941
AATSC4i,-0.3371584322539536
AATSC4m,-2.0686253550422897
AATSC4p,0.01370379188963413
AATSC4s,-0.5590040364402693
AATSC4v,2.920274762475643
AATSC5Z,0.05801652892561983
AATSC5c,0.0006957626939695359
AATSC5d,-0.09495232040686585
AATSC5i,-0.45645069227012963
AATSC5m,0.19349080900869808
AATSC5p,-0.017742151216974464
AATSC5s,-0.26257107791198697
AATSC5v,-0.06773837636849955
AATSC6Z,-1.3800048614487117
AATSC6c,0.0007128217948950378
AATSC6d,-0.021842489061740397
AATSC6i,0.5602973558558488
AATSC6m,-6.629113235112166
AATSC6p,-0.018178417174375516
AATSC6s,-0.22505258129422567
AATSC6v,-7.598518866941885
AATSC7Z,0.08547921549278403
AATSC7c,-6.786319023361965e-05
AATSC7d,-0.0036486986554829124
AATSC7i,-0.16148348298475704
AATSC7m,0.47522313144391043
AATSC7p,-0.00801437489722608
AATSC7s,-0.27492444800789445
AATSC7v,-0.1160146326742347
AATSC8Z,0.47206041607295524
AATSC8c,-0.002659215689012973
AATSC8d,-0.04662581932174409
AATSC8i,-0.16539851545972215
AATSC8m,2.143216031444532
AATSC8p,0.0038396263047156183
AATSC8s,-0.34978062363446366
AATSC8v,3.0415588146634405
ATS0are,382.5195999999999
ATS1are,381.279
ATS2are,651.3148
ATS3are,767.972
ATS4are,924.9948999999999
ATS5are,875.5249999999997
ATS6are,935.436
ATS7are,855.0730000000001
ATS8are,754.335
ATSC0dv,283.709090909091
ATSC0pe,12.725970909090906
ATSC0se,8.672141381818186
ATSC1dv,69.57421487603307
ATSC1pe,-0.690111669421485
ATSC1se,-0.6728163411570203
ATSC2dv,91.16991735537194
ATSC2pe,7.750620628099183
ATSC2se,5.76958629289256
ATSC3dv,-25.866776859504128
ATSC3pe,-0.19037758677686867
ATSC3se,-0.4179860919008092
ATSC4dv,-77.84661157024793
ATSC4pe,-6.082017388429751
ATSC4se,-4.813832801322317
ATSC5dv,-52.09421487603305
ATSC5pe,-3.0779221487603263
ATSC5se,-2.6086106115702505
ATSC6dv,-70.33520661157026
ATSC6pe,-0.8449462479338665
ATSC6se,-0.16500756231406374
ATSC7dv,8.417851239669417
ATSC7pe,-0.729316396694238
ATSC7se,-0.8703579847933642
ATSC8dv,-2.531900826446284
ATSC8pe,-0.8978459173553848
ATSC8se,-0.7837698234710627
AXp-0dv,0.5354544827850451
AXp-1dv,0.27777311397250065
AXp-2dv,0.14654897053683008
AXp-3dv,0.07705525621555406
AXp-4dv,0.04017423928249308
AXp-5dv,0.02171218666196739
AXp-6dv,0.01136599999279442
AXp-7dv,0.006070222100774055
BertzCT,1167.3768722735906
ECIndex,904
ETA_eta,27.84981851545267
GATS1dv,0.43075999406360027
GATS1pe,0.6263246655695521
GATS1se,0.6875221956956242
GATS2dv,0.6692126132415582
GATS2pe,0.47544271914402625
GATS2se,0.4531937430132125
GATS3dv,0.8371549667838318
GATS3pe,0.6819220632339934
GATS3se,0.7169839367278625
GATS4dv,1.0858726502520104
GATS4pe,1.147027237141572
GATS4se,1.1989150452248005
GATS5dv,0.9985309486719378
GATS5pe,1.034279374422166
GATS5se,1.046731473048675
GATS6dv,1.0461471983051098
GATS6pe,1.0183415199830357
GATS6se,1.0061692070589436
GATS7dv,0.907646145075698
GATS7pe,0.8563674075848117
GATS7se,0.8647376884629453
GATS8dv,0.9902384667061492
GATS8pe,0.9980074513631534
GATS8se,0.9999934269397449
LogEE_A,4.435729724628686
LogEE_D,228.54615243666484
MATS1dv,0.23662623618775205
MATS1pe,-0.052325848427383324
MATS1se,-0.0748614121536748
MATS2dv,0.18802393821551486
MATS2pe,0.35635297565451945
MATS2se,0.38927199390402684
MATS3dv,-0.042496165694150545
MATS3pe,-0.0069727737478313375
MATS3se,-0.02246550388286266
MATS4dv,-0.10857112822943384
MATS4pe,-0.18910570046837968
MATS4se,-0.21964055961174633
MATS5dv,-0.07768471595054519
MATS5pe,-0.10232601044511223
MATS5se,-0.12726302564241224
MATS6dv,-0.10025898336776388
MATS6pe,-0.026851091020838987
MATS6se,-0.007694869874371867
MATS7dv,0.01217827805346504
MATS7pe,-0.02352247104473627
MATS7se,-0.04119357267914909
MATS8dv,-0.004231342096191078
MATS8pe,-0.03345149919669665
MATS8se,-0.042851584879249206
MAXaaCH,1.5929917375326828
MAXaasC,0.5933794721592343
MAXdssC,-0.5617980618185274
MAXsCH3,1.5360445088324206
MAXssNH,2.7244222376482474
MAXsssN,1.2584603369357503
MDEC-11,0.4999999999999999
MDEC-12,2.2999968972328104
MDEC-13,2.2758988982692747
MDEC-14,0.1333333333333333
MDEC-22,11.515232956977874
MDEC-23,23.316818997872954
MDEC-24,2.0650311763211486
MDEC-33,8.872761444857153
MDEC-34,1.9085324949546165
MDEN-22,1.1905507889761497
MDEN-23,0.2758005147606801
MDEO-11,0.5129927840030091
MDEO-12,0.5952753944880748
MINaaCH,0.9359738498821986
MINaasC,-0.8864952863861595
MINdssC,-1.225202902665249
MINsCH3,1.5360445088324206
MINssNH,2.7244222376482474
MINsssN,1.2584603369357503
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5714285714285716
SM1_Dzi,2.6546446658934206
SM1_Dzm,2.670429949075939
SM1_Dzp,-12.396518333674544
SM1_Dzv,-4.5132554211079405
SddssSe,0
SpAD_Dt,722.2496564987025
SpAbs_A,42.17585691466492
SpAbs_D,457.0923048733298
SpMAD_A,1.240466379843086
SpMAD_D,13.443891319803818
SpMax_A,2.4445153834944655
SpMax_D,228.54615243666484
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,104.64999999999999
TpiPC10,8.598147983014742
VAdjMat,6.169925001442312
VE1_DzZ,5.744530102945427
VE1_Dzi,5.742021974893249
VE1_Dzm,5.744846709290256
VE1_Dzp,5.693677357556074
VE1_Dzv,5.720969599119023
VE2_DzZ,0.16895676773368903
VE2_Dzi,0.16888299926156614
VE2_Dzm,0.16896607968500751
VE2_Dzp,0.16746109875164922
VE2_Dzv,0.1682638117387948
VE3_DzZ,2.9720235472269927
VE3_Dzi,2.9715868403588144
VE3_Dzm,2.9720786601108475
VE3_Dzp,2.963131755289112
VE3_Dzv,2.967913732984062
VR1_DzZ,225.3317254435851
VR1_Dzi,225.71551266010763
VR1_Dzm,225.2570646622724
VR1_Dzp,232.66587025871596
VR1_Dzv,228.66971010887582
VR2_DzZ,6.627403689517209
VR2_Dzi,6.638691548826695
VR2_Dzm,6.625207784184482
VR2_Dzp,6.843113831138704
VR2_Dzv,6.725579709084583
VR3_DzZ,6.64134908336612
VR3_Dzi,6.643050844408961
VR3_Dzm,6.641017691269222
VR3_Dzp,6.673378822753712
VR3_Dzv,6.6560540801053545
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07222222222222222
Xch-7dv,0.07542652976806696
Xpc-4dv,1.6624575500900158
Xpc-5dv,1.8773933531201474
Xpc-6dv,2.4104561863728025
Zagreb1,174.0
Zagreb2,200.0
fragCpx,174.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,2
nBondsM,20
nBondsO,36
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,1
AATS0are,6.954901818181817
AATS1are,6.689105263157895
AATS2are,6.92888085106383
AATS3are,6.508237288135593
AATS4are,6.654639568345323
AATS5are,6.73480769230769
AATS6are,6.878205882352941
AATS7are,6.381141791044777
AATS8are,6.502887931034483
AATSC0dv,5.1583471074380185
AATSC0pe,0.2313812892561983
AATSC0se,0.15767529785123974
AATSC1dv,1.2206002609830362
AATSC1pe,-0.01210722227055237
AATSC1se,-0.011803795458895093
AATSC2dv,0.9698927378231057
AATSC2pe,0.08245341093722534
AATSC2se,0.06137857758396341
AATSC3dv,-0.2192099733856282
AATSC3pe,-0.0016133693794649886
AATSC3se,-0.0035422550161085527
AATSC4dv,-0.5600475652535822
AATSC4pe,-0.04375552078007015
AATSC4se,-0.03463189065699508
AATSC5dv,-0.40072472981563884
AATSC5pe,-0.02367632422123328
AATSC5se,-0.02006623547361731
AATSC6dv,-0.5171706368497813
AATSC6pe,-0.006212840058337254
AATSC6se,-0.0012132908993681157
AATSC7dv,0.06281978537066729
AATSC7pe,-0.0054426596768226716
AATSC7se,-0.006495208841741524
AATSC8dv,-0.021826731262467966
AATSC8pe,-0.007740051011684352
AATSC8se,-0.006756636409233299
AETA_eta,0.8191123092780197
ATSC0are,14.454174545454537
ATSC1are,-0.9269408925619828
ATSC2are,9.242552595041325
ATSC3are,-0.32635993388430984
ATSC4are,-7.196850214876029
ATSC5are,-4.002925289256191
ATSC6are,-0.1982206942148622
ATSC7are,-1.0236434380165516
ATSC8are,-1.3491208595041426
BCUTZ-1h,9.014113376826462
BCUTZ-1l,5.6827505717513915
BCUTc-1h,0.5065641341917356
BCUTc-1l,-0.4483288301549239
BCUTd-1h,4.022250717576667
BCUTd-1l,0.9725452846809998
BCUTi-1h,17.430706086766687
BCUTi-1l,10.943698426234208
BCUTm-1h,19.00561256253589
BCUTm-1l,11.694252357689978
BCUTp-1h,2.0010071533291813
BCUTp-1l,0.5269496348368368
BCUTs-1h,8.007397887165187
BCUTs-1l,1.2172897796599222
BCUTv-1h,20.907174292926083
BCUTv-1l,13.30277915442264
BalabanJ,1.582243598266687
Diameter,16
ETA_beta,44.25
GATS1are,0.6475965579891345
GATS2are,0.46864845684839895
GATS3are,0.6824352441969921
GATS4are,1.1514679480793952
GATS5are,1.054719038363713
GATS6are,1.0034171187611387
GATS7are,0.8473150964099085
GATS8are,1.001764645151337
HybRatio,0.21739130434782608
Lipinski,True
LogEE_Dt,361.12482824935125
MATS1are,-0.061879469346727486
MATS2are,0.37413942258472865
MATS3are,-0.010524082012261569
MATS4are,-0.19701398627084268
MATS5are,-0.11716651887380782
MATS6are,-0.005545995068522721
MATS7are,-0.029067876278481793
MATS8are,-0.04425499159631477
MAXssCH2,-0.012300760582010684
MAXsssCH,-1.2065977471235414
MAXssssC,-4.617374142443145
MINssCH2,-0.012300760582010684
MINsssCH,-1.2065977471235414
MINssssC,-4.617374142443145
NsssssAs,0
RotRatio,0.19444444444444445
SM1_Dzpe,2.7575100102716767
SM1_Dzse,2.4955311733240926
SMR_VSA1,32.60370985980885
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,18.638960969517445
SMR_VSA6,19.41213256936071
SMR_VSA7,72.1820031774645
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,360.6101917205822
SpAD_Dzi,355.85291254819003
SpAD_Dzm,360.2272304105833
SpAD_Dzp,531.808604223859
SpAD_Dzv,453.6411084986695
SpAbs_Dt,722.2496564987026
SpDiam_A,4.889030766988928
SpDiam_D,342.53393140501254
SpMAD_Dt,21.24263695584419
SpMax_Dt,361.12482824935125
SsssssAs,0
VE1_Dzpe,5.74494560474663
VE1_Dzse,5.744302477437206
VE2_Dzpe,0.16896898837490087
VE2_Dzse,0.16895007286580016
VE3_Dzpe,2.9720958746006616
VE3_Dzse,2.9719839217025266
VMcGowan,323.73000000000116
VR1_Dzpe,225.26631807137548
VR1_Dzse,225.37820281074568
VR2_Dzpe,6.625479943275749
VR2_Dzse,6.628770670904284
VR3_Dzpe,6.6410587697546415
VR3_Dzse,6.641555324073997
mZagreb1,12.923611111111112
mZagreb2,7.388888888888887
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.26280317355371885
AATSC1are,-0.01626212092214005
AATSC2are,0.0983250276068226
AATSC3are,-0.0027657621515619476
AATSC4are,-0.05177590082644625
AATSC5are,-0.03079173299427839
AATSC6are,-0.0014575051045210455
AATSC7are,-0.007639130134451878
AATSC8are,-0.011630352237104678
AETA_beta,1.3014705882352942
BCUTdv-1h,7.014105404290295
BCUTdv-1l,0.9949363964365796
BCUTpe-1h,4.007194885385498
BCUTpe-1l,2.2318059379751274
BCUTse-1h,4.030655672407874
BCUTse-1l,2.4276296094783607
ETA_alpha,15.290476190476195
ETA_dBeta,-0.25
ETA_eta_B,0.8566443486694055
ETA_eta_F,42.319263646416246
ETA_eta_L,6.697711975466734
ETA_eta_R,70.16908216186891
ETA_psi_1,0.4806886227544914
LabuteASA,192.57660753867484
LogEE_DzZ,180.38072611239193
LogEE_Dzi,178.004534058386
LogEE_Dzm,180.19215726261743
LogEE_Dzp,263.867652388971
LogEE_Dzv,226.1282619125096
PEOE_VSA1,20.06008868349756
PEOE_VSA2,0.0
PEOE_VSA3,19.55703141003806
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,29.32600418877882
PEOE_VSA8,32.27646065159046
PEOE_VSA9,5.563451491696996
SM1_Dzare,3.056259859946202
SpAD_Dzpe,357.94504272304727
SpAD_Dzse,361.2162849746686
SpAbs_DzZ,358.1900236533553
SpAbs_Dzi,353.3544234508786
SpAbs_Dzm,357.7138845761589
SpAbs_Dzp,540.1318231116167
SpAbs_Dzv,456.7697792461272
SpDiam_Dt,543.0573049736646
SpMAD_DzZ,10.606182109428888
SpMAD_Dzi,10.466262133770295
SpMAD_Dzm,10.594918541487743
SpMAD_Dzp,15.641429535995853
SpMAD_Dzv,13.342385544078514
SpMax_DzZ,180.38072611239193
SpMax_Dzi,178.004534058386
SpMax_Dzm,180.19215726261743
SpMax_Dzp,263.867652388971
SpMax_Dzv,226.1282619125096
VE1_Dzare,5.745893407947105
VE2_Dzare,0.16899686493962074
VE3_Dzare,2.9722608413540166
VR1_Dzare,225.1275291782752
VR2_Dzare,6.621397917008094
VR3_Dzare,6.640442469606046
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4497198879551822
AETA_dBeta,-0.007352941176470588
AETA_eta_B,0.0251954220196884
AETA_eta_F,1.2446842248945955
AETA_eta_L,0.19699152869019806
AETA_eta_R,2.063796534172615
BCUTare-1h,4.1245680308950305
BCUTare-1l,2.182041959998694
ETA_beta_s,22.25
ETA_dPsi_A,0.23331137724550854
ETA_dPsi_B,0.0
ETA_eta_BR,1.1146443486694055
ETA_eta_FL,9.359857238236955
ETA_eta_RL,16.05756921370369
LogEE_Dzpe,179.05362459711986
LogEE_Dzse,180.6815404630203
PEOE_VSA10,23.936535515031437
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,52.17412432097821
SlogP_VSA3,17.391657324441304
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,61.0551001940705
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,353.6544911647452
SpAbs_Dzpe,355.34973918396804
SpAbs_Dzse,358.8675497527166
SpDiam_DzZ,273.50148843867817
SpDiam_Dzi,269.508340472691
SpDiam_Dzm,273.32964347029895
SpDiam_Dzp,390.7475165519643
SpDiam_Dzv,339.45090878374214
SpMAD_Dzpe,10.527795374207273
SpMAD_Dzse,10.6240083816079
SpMax_Dzpe,179.05362459711986
SpMax_Dzse,180.6815404630203
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6544117647058824
AETA_eta_BR,0.032783657313806044
AETA_eta_FL,0.27528991877167514
AETA_eta_RL,0.4722814474618732
DetourIndex,5966
EState_VSA1,29.844136197178692
EState_VSA2,29.11509921743893
EState_VSA3,5.563451491696996
EState_VSA4,12.393687143226153
EState_VSA5,55.52393261012598
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,15.284745645900749
EState_VSA9,4.736862953800049
ETA_beta_ns,22.0
ETA_shape_p,0.1868576767362192
ETA_shape_x,0.03270009342883836
ETA_shape_y,0.3204609156026159
GhoseFilter,True
LogEE_Dzare,176.91713557825338
SlogP_VSA10,23.78364510493131
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,350.7780112965606
SpDiam_Dzpe,271.55262280502546
SpDiam_Dzse,273.8935586223703
SpMAD_Dzare,10.401602681316035
SpMax_Dzare,176.91713557825338
TopoPSA(NO),104.64999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,40.53179453887421
VSA_EState9,58.88487212779246
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6470588235294118
EState_VSA10,27.86684690600881
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.050280112044817804
FilterItLogS,-5.588236249624499
SpDiam_Dzare,268.43715558720265
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6929004329004316
ETA_epsilon_2,0.9355742296918762
ETA_epsilon_3,0.4387755102040806
ETA_epsilon_4,0.6131815044858506
ETA_epsilon_5,0.9002645502645498
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.25412492269635095
ETA_dEpsilon_B,0.07971892841458095
ETA_dEpsilon_C,-0.17440599428177
ETA_dEpsilon_D,0.035309679427326435
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6176470588235294
MDEDescriptor,"0.4999999999999999,2.2999968972328104,2.2758988982692747,0.1333333333333333,11.515232956977874,23.316818997872954,2.0650311763211486,8.872761444857153,1.9085324949546165,0.0,0.5129927840030091,0.5952753944880748,0.0,0.0,0.0,0.0,1.1905507889761497,0.2758005147606801,0.0"
APolDescriptor,63.761652999999974
BCUTDescriptor,"11.849999999999993,19.000419574592357,-0.3304361218842833,0.4173255516022112,3.8894886779785125,10.77377487076302"
BPolDescriptor,35.678346999999995
TPSADescriptor,104.64999999999999
ALOGPDescriptor,"3.841800000000001,14.759427240000008,118.77080000000001"
XLogPDescriptor,1.7220000000000009
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,474.15148997999995
ChiPathDescriptor,"24.88010440969447,16.057569213703694,15.44847699168438,11.44350520467565,8.798322005040285,7.57535234319747,4.901804498309969,3.502528068167125,18.205452414691536,9.999832103010025,7.473997497378334,4.7774258853643525,3.093416424751967,2.149506479534774,1.1252339992866487,0.6616542089843723"
ChiChainDescriptor,"0.0,0.0,0.0,0.25,0.3146684068282412,0.0,0.0,0.0,0.07222222222222222,0.07542652976806696"
AtomCountDescriptor,55
BondCountDescriptor,36
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"3.3999926118174844,0.2886751345948129,0.927631777387458,0.11785113019775793,1.008082179486413,0.01349873117890097,0.14463527541994606,0.003896748039928435"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,9,4,1,2,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"68.11978174935447,2.003522992628073,29.793853140345647,10.35439156698689,12.274622232882193"
FractionalPSADescriptor,0.22071005198025256
WienerNumbersDescriptor,"3746.0,53.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0"
ChiPathClusterDescriptor,"6.014301112334539,7.831868546359348,11.565051472051168,1.6624575500900163,1.877393353120147,2.2023349957169933"
FractionalCSP3Descriptor,0.21739130434782608
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,10,1,0,0,2,6,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"28.569444444444443,12.9919261822376,8.258064516129032"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2127.11
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.21739130434782608
AutocorrelationDescriptorMass,"43.04392976439765,40.901452618862294,62.78658719390397,62.24828098928167,62.914873343096104"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.9995368956808954,-0.7264655149670736,0.3806076031917981,-0.1294800223427622,0.03123375008507787"
EccentricConnectivityIndexDescriptor,904
AutocorrelationDescriptorPolarizability,"1990.9045071277633,2316.4325687667733,3181.245346216925,3355.7156712959104,3209.608698834217"
