DLiP-ID,C004VW
AATSC4d,-0.03945774656503491
AATSC4i,-0.34902255452785697
AATSC4m,-4.4501524481461985
AATSC4p,-0.03569867236867869
AATSC4s,-0.15867817333622206
AATSC4v,-6.04004212442835
AATSC5Z,0.8321363463961925
AATSC5c,0.0028900954814126824
AATSC5d,-0.015689297264670745
AATSC5i,-0.02816536315847468
AATSC5m,3.6608527383594587
AATSC5p,0.025626929919915293
AATSC5s,-0.050674763438275795
AATSC5v,1.223685119925758
AATSC6Z,-0.5991679061846558
AATSC6c,-0.002102372888087195
AATSC6d,-0.027765202957597726
AATSC6i,-0.009030965793288097
AATSC6m,-2.457767946013059
AATSC6p,-0.032803344943172094
AATSC6s,-0.25160030998373306
AATSC6v,0.5613430468221327
AATSC7Z,-1.3463512901765506
AATSC7c,0.00011419661549336221
AATSC7d,-0.014006337709370757
AATSC7i,0.08400062404126611
AATSC7m,-5.912978632213671
AATSC7p,0.003516002328590706
AATSC7s,0.08303266821849263
AATSC7v,0.9386298007382484
AATSC8Z,-1.523137404398275
AATSC8c,0.0007674513187397461
AATSC8d,-0.016268375783278933
AATSC8i,0.16793889986574437
AATSC8m,-6.964370941149843
AATSC8p,-0.0010455520004167935
AATSC8s,-0.062338183144877726
AATSC8v,-3.400061107333858
ATS0are,301.29679999999985
ATS1are,329.62870000000004
ATS2are,533.0764
ATS3are,654.4698
ATS4are,702.1847999999999
ATS5are,710.8405999999998
ATS6are,684.3268
ATS7are,652.7104999999998
ATS8are,601.6268000000001
ATSC0dv,177.1631205673759
ATSC0pe,5.280880851063826
ATSC0se,3.614478851063828
ATSC1dv,-8.957145012826325
ATSC1pe,-0.2683217745586247
ATSC1se,0.17796111905839646
ATSC2dv,2.746139530204712
ATSC2pe,1.7638631960162947
ATSC2se,1.6189966853779971
ATSC3dv,-29.844323726170717
ATSC3pe,-0.32914019918515175
ATSC3se,-0.3645124119511082
ATSC4dv,-21.236306020823896
ATSC4pe,-1.2978611588954283
ATSC4se,-1.3086150312358544
ATSC5dv,44.91263014938887
ATSC5pe,0.3052494794024421
ATSC5se,-0.31816820144862235
ATSC6dv,7.6474020421507936
ATSC6pe,-0.6600550928021766
ATSC6se,-0.733084114078774
ATSC7dv,-31.38725416226549
ATSC7pe,-1.0027613852421935
ATSC7se,-0.3769676831145356
ATSC8dv,-51.42427443287562
ATSC8pe,-0.540382571299229
ATSC8se,0.10565930104119493
AXp-0dv,0.5681671164411587
AXp-1dv,0.3316226455659687
AXp-2dv,0.18699309721322846
AXp-3dv,0.10348725110062439
AXp-4dv,0.057369045319990625
AXp-5dv,0.0334102207190807
AXp-6dv,0.02025585772198921
AXp-7dv,0.0116287485379076
BertzCT,1517.1824332939077
ECIndex,754
ETA_eta,21.7594341360173
GATS1dv,0.754336017833875
GATS1pe,0.7026093152023903
GATS1se,0.6426048411265474
GATS2dv,0.8183476862791045
GATS2pe,0.5675372018400401
GATS2se,0.5370224782675385
GATS3dv,0.9633067724020485
GATS3pe,0.8324578039485372
GATS3se,0.8746212022141976
GATS4dv,1.0253355837823412
GATS4pe,1.1356866960779755
GATS4se,1.2385061356540172
GATS5dv,0.9515218180550448
GATS5pe,1.136863813379337
GATS5se,1.2564473636598477
GATS6dv,1.0718367710041048
GATS6pe,1.3249714181804821
GATS6se,1.456161580955476
GATS7dv,1.170434214037897
GATS7pe,1.3454192965873688
GATS7se,1.382755236907524
GATS8dv,1.1412352338010758
GATS8pe,1.053541544551278
GATS8se,0.9839967673946558
LogEE_A,4.388280252611144
LogEE_D,176.7009616733877
MATS1dv,-0.04659335311386368
MATS1pe,-0.0468249400941113
MATS1se,0.04537400576628545
MATS2dv,0.008884505978766733
MATS2pe,0.19144434180684136
MATS2se,0.2567345260622306
MATS3dv,-0.07540445054456263
MATS3pe,-0.02789864544334909
MATS3se,-0.045141417450776974
MATS4dv,-0.05075519875359745
MATS4pe,-0.10406309676861747
MATS4se,-0.1532996261151594
MATS5dv,0.10734208988812673
MATS5pe,0.024475041799279118
MATS5se,-0.0372722803571524
MATS6dv,0.019321870194568342
MATS6pe,-0.05594771788056792
MATS6se,-0.09078553962821331
MATS7dv,-0.08326794769148654
MATS7pe,-0.08924606791097903
MATS7se,-0.049018079331598505
MATS8dv,-0.14360484879131377
MATS8pe,-0.05062548737479013
MATS8se,0.014462264434272388
MAXaaCH,1.9301922963287295
MAXaaNH,2.7235701332511986
MAXaaaC,0.9604414587218593
MAXaasC,0.4804791311839125
MAXssNH,2.6910258408919123
MDEC-22,15.242273108277903
MDEC-23,26.247642939856597
MDEC-33,9.936524894416337
MDEN-22,1.8948485120271366
MDEO-11,0.6506976368304991
MINaaCH,1.3648543835223474
MINaaNH,2.7235701332511986
MINaaaC,0.5307655347364948
MINaasC,0.046901019922304554
MINssNH,2.6910258408919123
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.571428571428571
SM1_Dzi,1.2465999089259103
SM1_Dzm,2.568514856090708
SM1_Dzp,-4.471334203675763
SM1_Dzv,-2.1591241968048562
SddssSe,0
SpAD_Dt,780.6698814512208
SpAbs_A,41.17212262171883
SpAbs_D,353.40192334677533
SpMAD_A,1.3281329877973818
SpMAD_D,11.400062043444368
SpMax_A,2.48868376954696
SpMax_D,176.7009616733877
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.65
TpiPC10,9.535953357546921
VAdjMat,6.129283016944966
VE1_DzZ,5.478164803284976
VE1_Dzi,5.486791256852543
VE1_Dzm,5.478158266417184
VE1_Dzp,5.480709760914207
VE1_Dzv,5.488532865153336
VE2_DzZ,0.17671499365435406
VE2_Dzi,0.17699326635008203
VE2_Dzm,0.1767147827876511
VE2_Dzp,0.17679708906174862
VE2_Dzv,0.17704944726301083
VE3_DzZ,2.832172266451375
VE3_Dzi,2.833745725624402
VE3_Dzm,2.8321710731919665
VE3_Dzp,2.8326367224792404
VE3_Dzv,2.834063093621201
VR1_DzZ,207.65401433216698
VR1_Dzi,207.03727906955535
VR1_Dzm,207.6553008958935
VR1_Dzp,208.2803127824866
VR1_Dzv,207.13736980164379
VR2_DzZ,6.698516591360225
VR2_Dzi,6.6786219054695275
VR2_Dzm,6.69855809341592
VR2_Dzp,6.718719767176987
VR2_Dzv,6.681850638762703
VR3_DzZ,6.467275413585029
VR3_Dzi,6.464300980665286
VR3_Dzm,6.467281609274263
VR3_Dzp,6.470286941525052
VR3_Dzv,6.464784306886771
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.13300935174329315
Xch-7dv,0.1947912560957376
Xpc-4dv,2.750770507758465
Xpc-5dv,3.7217754682353825
Xpc-6dv,5.133452670279639
Zagreb1,172.0
Zagreb2,206.0
fragCpx,295.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,27
nBondsD,2
nBondsM,29
nBondsO,35
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,2
nHetero,9
naHRing,1
AATS0are,6.410570212765954
AATS1are,6.4633078431372555
AATS2are,6.500931707317074
AATS3are,6.233045714285714
AATS4are,6.325989189189188
AATS5are,6.403969369369367
AATS6are,6.517398095238096
AATS7are,6.527104999999998
AATS8are,6.332913684210528
AATSC0dv,3.769428097178211
AATSC0pe,0.1123591670439112
AATSC0se,0.07690380534178358
AATSC1dv,-0.17563029436914362
AATSC1pe,-0.005261211265855386
AATSC1se,0.0034894337070273816
AATSC2dv,0.033489506465911124
AATSC2pe,0.02151052678068652
AATSC2se,0.019743862016804843
AATSC3dv,-0.2842316545349592
AATSC3pe,-0.003134668563668112
AATSC3se,-0.0034715467804867445
AATSC4dv,-0.19131807225967473
AATSC4pe,-0.011692442872931787
AATSC4se,-0.01178932460572842
AATSC5dv,0.40461828963413393
AATSC5pe,0.002749995309931911
AATSC5se,-0.002866380193230832
AATSC6dv,0.07283240040143613
AATSC6pe,-0.0062862389790683485
AATSC6se,-0.006981753467416895
AATSC7dv,-0.3138725416226549
AATSC7pe,-0.010027613852421935
AATSC7se,-0.003769676831145356
AATSC8dv,-0.5413081519250065
AATSC8pe,-0.005688237592623463
AATSC8se,0.0011122031688546835
AETA_eta,0.7019172301941065
ATSC0are,5.744042553191488
ATSC1are,-0.5030823449524698
ATSC2are,2.1749895880488834
ATSC3are,-0.4951333635129005
ATSC4are,-1.4890196468990504
ATSC5are,0.3459463105477553
ATSC6are,-0.980814214576739
ATSC7are,-0.9211054323223238
ATSC8are,-0.16721367134450038
BCUTZ-1h,16.013230791664576
BCUTZ-1l,5.654697504767591
BCUTc-1h,0.46221558002683266
BCUTc-1l,-0.36284974291058153
BCUTd-1h,4.0438334666473805
BCUTd-1l,0.9716682093436964
BCUTi-1h,14.691595958615807
BCUTi-1l,10.31974556292667
BCUTm-1h,32.066735859545894
BCUTm-1l,11.666227826030006
BCUTp-1h,2.9546602594632274
BCUTp-1l,0.760987238063758
BCUTs-1h,7.014211468427261
BCUTs-1l,0.2989366848266178
BCUTv-1h,24.44200271642931
BCUTv-1l,14.701853705550425
BalabanJ,1.269261518740892
Diameter,14
ETA_beta,48.0
GATS1are,0.7578989677139145
GATS2are,0.5647021484772019
GATS3are,0.8401504611623514
GATS4are,1.1511819030943378
GATS5are,1.1526825569874797
GATS6are,1.3781860030303192
GATS7are,1.3636448420194835
GATS8are,1.0223097186237065
HybRatio,0.0
Lipinski,True
LogEE_Dt,390.3349407256104
MATS1are,-0.0807140444798882
MATS2are,0.21703188339806434
MATS3are,-0.038584519973118625
MATS4are,-0.1097634271675833
MATS5are,0.02550151218003174
MATS6are,-0.07643242900004822
MATS7are,-0.07536844464199777
MATS8are,-0.014402185038103706
MAXddssS,-3.8645590304022845
MINddssS,-3.8645590304022845
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.4441554467564264
SM1_Dzse,1.4492485814243974
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,14.947403432856257
SMR_VSA6,4.722094864452088
SMR_VSA7,79.12372489630387
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,206.88543639933033
SpAD_Dzi,266.8352911577231
SpAD_Dzm,206.8792246247617
SpAD_Dzp,281.1208553901819
SpAD_Dzv,290.5382767644514
SpAbs_Dt,780.6698814512206
SpDiam_A,4.975374481156334
SpDiam_D,257.01625825967716
SpMAD_Dt,25.182899401652286
SpMax_Dt,390.3349407256104
SsssssAs,0
VE1_Dzpe,5.486657327436068
VE1_Dzse,5.4866213626382345
VE2_Dzpe,0.17698894604632476
VE2_Dzse,0.17698778589155595
VE3_Dzpe,2.83372131590207
VE3_Dzse,2.8337147609245017
VMcGowan,305.1700000000008
VR1_Dzpe,206.853895021502
VR1_Dzse,206.85876352372006
VR2_Dzpe,6.672706291016194
VR2_Dzse,6.672863339474841
VR3_Dzpe,6.463414834395285
VR3_Dzse,6.463438370064874
mZagreb1,8.5625
mZagreb2,6.597222222222223
n10ARing,0
n10FRing,2
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,14
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12221367134449973
AATSC1are,-0.00986435970495039
AATSC2are,0.026524263268888824
AATSC3are,-0.004715555842980005
AATSC4are,-0.01341459141350496
AATSC5are,0.003116633428358156
AATSC6are,-0.009341087757873704
AATSC7are,-0.009211054323223238
AATSC8are,-0.0017601439088894776
AETA_beta,1.5483870967741935
BCUTdv-1h,6.017564140588987
BCUTdv-1l,0.6441949715548122
BCUTpe-1h,3.5368885642095242
BCUTpe-1l,2.2020202800816886
BCUTse-1h,3.768223718812994
BCUTse-1l,2.398685566703966
ETA_alpha,15.266666666666667
ETA_dBeta,9.0
ETA_eta_B,0.4042437443707687
ETA_eta_F,37.78025122336119
ETA_eta_L,5.723815134990591
ETA_eta_R,59.53968535937849
ETA_psi_1,0.5841836734693882
LabuteASA,181.7538123999918
LogEE_DzZ,103.04045177775394
LogEE_Dzi,133.45785847914945
LogEE_Dzm,103.03633052667452
LogEE_Dzp,139.11071763810335
LogEE_Dzv,144.64229587347594
PEOE_VSA1,5.106527394840706
PEOE_VSA2,9.820776672753126
PEOE_VSA3,13.401775505276145
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,54.59730361615449
PEOE_VSA7,40.73343458370554
PEOE_VSA8,10.772448428929591
PEOE_VSA9,15.478353225719111
SM1_Dzare,1.5506335390459915
SpAD_Dzpe,262.08320249281735
SpAD_Dzse,258.1281991572083
SpAbs_DzZ,204.81170368043635
SpAbs_Dzi,265.6691170493729
SpAbs_Dzm,204.80784167630145
SpAbs_Dzp,282.6927694798825
SpAbs_Dzv,291.4437159437566
SpDiam_Dt,548.6085002456507
SpMAD_DzZ,6.673723754817107
SpMAD_Dzi,8.607590037345906
SpMAD_Dzm,6.673523374992312
SpMAD_Dzp,9.068414690005866
SpMAD_Dzv,9.372202476272625
SpMax_DzZ,103.04045177775394
SpMax_Dzi,133.45785847914945
SpMax_Dzm,103.03633052667452
SpMax_Dzp,139.11071763810335
SpMax_Dzv,144.64229587347594
VE1_Dzare,5.4863894022133834
VE2_Dzare,0.1769803032972059
VE3_Dzare,2.8336724825690243
VR1_Dzare,206.85516741184853
VR2_Dzare,6.672747335866082
VR3_Dzare,6.46342098553125
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,2
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,25
nAromBond,27
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4924731182795699
AETA_dBeta,0.2903225806451613
AETA_eta_B,0.01304012078615383
AETA_eta_F,1.218717781398748
AETA_eta_L,0.1846391979029223
AETA_eta_R,1.9206350115928545
BCUTare-1h,3.5808568118539865
BCUTare-1l,2.1513924672686713
ETA_beta_s,19.5
ETA_dPsi_A,0.12981632653061181
ETA_dPsi_B,0.0
ETA_eta_BR,0.8342437443707686
ETA_eta_FL,9.286154683011736
ETA_eta_RL,15.009969818002327
LogEE_Dzpe,131.08818690598144
LogEE_Dzse,129.1108495328437
PEOE_VSA10,12.076831908048447
PEOE_VSA11,5.156436481820707
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,28.705666516718928
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,94.07112832916015
SlogP_VSA7,0.0
SlogP_VSA8,21.544896857859182
SlogP_VSA9,0.0
SpAD_Dzare,263.3587745686582
SpAbs_Dzpe,260.73221836520656
SpAbs_Dzse,256.7724504842629
SpDiam_DzZ,149.94619247960063
SpDiam_Dzi,197.1932189855819
SpDiam_Dzm,149.9395270528943
SpDiam_Dzp,206.18080559320404
SpDiam_Dzv,215.91540117791556
SpMAD_Dzpe,8.454296854607012
SpMAD_Dzse,8.32671610184543
SpMax_Dzpe,131.08818690598144
SpMax_Dzse,129.1108495328437
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6290322580645161
AETA_eta_BR,0.02691108852808931
AETA_eta_FL,0.2995533768713463
AETA_eta_RL,0.48419257477426864
DetourIndex,5893
EState_VSA1,10.023291153407584
EState_VSA2,10.644995308801679
EState_VSA3,26.511754660951635
EState_VSA4,22.534333378320706
EState_VSA5,6.3273200747645415
EState_VSA6,48.53093654769288
EState_VSA7,24.26546827384644
EState_VSA8,19.903437002001372
EState_VSA9,0.0
ETA_beta_ns,28.5
ETA_shape_p,0.06550218340611354
ETA_shape_x,0.05458515283842795
ETA_shape_y,0.2947598253275109
GhoseFilter,True
LogEE_Dzare,131.72940772107253
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,261.90818190309903
SpDiam_Dzpe,193.9230735353438
SpDiam_Dzse,190.87169066723183
SpMAD_Dzare,8.495444340924458
SpMax_Dzare,131.72940772107253
TopoPSA(NO),107.97000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.38648746535651
VSA_EState9,51.06849314713131
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9193548387096774
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.007526881720430081
FilterItLogS,-6.6698990022121825
SpDiam_Dzare,194.87979516268086
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6581560283687943
ETA_epsilon_2,0.8430107526881716
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5512437810945267
ETA_epsilon_5,0.7950980392156859
AETA_beta_ns_d,0.04838709677419355
ETA_dEpsilon_A,0.21227367542761832
ETA_dEpsilon_B,0.10691224727426762
ETA_dEpsilon_C,-0.1053614281533507
ETA_dEpsilon_D,0.04791271347248571
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9032258064516129
MDEDescriptor,"0.0,0.0,0.0,0.0,15.242273108277903,26.247642939856597,0.0,9.936524894416337,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,1.8948485120271366,0.0,0.0"
APolDescriptor,61.99468799999996
BCUTDescriptor,"11.850000000000001,31.973074029593658,-0.3587090232891619,0.2451713184844604,6.315694638850259,12.546539245958066"
BPolDescriptor,28.887311999999998
TPSADescriptor,141.65
ALOGPDescriptor,"4.8552,23.572967039999998,120.25099999999998"
XLogPDescriptor,4.9590000000000005
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,448.0663825
ChiPathDescriptor,"21.424074484064484,15.009969818002327,14.12062697016958,12.048742722594334,10.199571643842706,8.298931450129666,5.929808825490351,4.543108789582831,17.000425799646433,10.493725577443325,8.274058389334476,6.117598227827999,4.4482646428765085,3.194750563473481,1.9997236069200284,1.2888978453353388"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.382131042189261,0.576908456881069,0.0,0.0,0.028867513459481284,0.13300935174329315,0.1800506663241642"
AtomCountDescriptor,47
BondCountDescriptor,35
SmallRingDescriptor,"5,5,3,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.5302208115537383,0.20412414523193154,0.7301844481589802,0.10206207261596577,1.081700687009878,0.025499585890087693,0.18375071912113086,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,16,4,0,0,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"64.36808972808706,2.0763899912286146,26.37345992024041,7.621692662191058,12.112376916536395"
FractionalPSADescriptor,0.3161361921634458
WienerNumbersDescriptor,"2647.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.646737848653347,8.896119418376436,12.981278662214436,2.170614680583147,2.9429031202089644,3.646663610330858"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,4,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,9.700115340253749,4.940138626339005"
AromaticAtomsCountDescriptor,25
AromaticBondsCountDescriptor,27
FragmentComplexityDescriptor,1671.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"47.018834388628775,48.75859173229687,68.33646697146882,72.51045248100145,68.4488747602882"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.38426068235852623,-0.24327346413506393,0.10192020348904822,-0.009427013613713342,-0.061982042126914515"
EccentricConnectivityIndexDescriptor,754
AutocorrelationDescriptorPolarizability,"2800.894716074656,3367.505130955489,4913.515602358699,5091.020768359053,4709.391266915096"
