DLiP-ID,T000EI
AATSC4i,-0.13006504115486228
AATSC4m,-1.9832413877026998
AATSC4p,-0.02673881342324155
AATSC4s,-0.17644866445663765
AATSC4v,-5.121655701083088
AATSC5Z,0.19512820512820542
AATSC5c,0.0037665415111477352
AATSC5d,-0.03551282051282051
AATSC5i,-0.12984503319763285
AATSC5m,1.0101361387179502
AATSC5p,-0.015090600562802887
AATSC5s,0.4043345896644507
AATSC5v,-1.116598768302892
AATSC6Z,-1.0028571428571427
AATSC6c,-0.0031352926030133238
AATSC6d,0.0016847041847041827
AATSC6i,-0.0321341361274659
AATSC6m,-4.458675047012986
AATSC6p,0.006945579820689125
AATSC6s,-0.27849177059889496
AATSC6v,-0.5851230179797938
AATSC7Z,-0.6560526315789471
AATSC7c,-0.00037173877192571496
AATSC7d,0.02220760233918128
AATSC7i,0.1752340754723583
AATSC7m,-2.9577401021052627
AATSC7p,0.010534328672222036
AATSC7s,-0.18534435377209021
AATSC7v,0.8697972317131892
AATSC8Z,0.4362025316455697
AATSC8c,0.0031481691974014885
AATSC8d,-0.0015154711673699016
AATSC8i,0.09005049883800258
AATSC8m,2.243192207088607
AATSC8p,0.014389690616793507
AATSC8s,0.09672121108091737
AATSC8v,4.816815725915431
ATS0are,378.9783
ATS1are,402.8038
ATS2are,677.566
ATS3are,843.3666999999999
ATS4are,948.5046999999998
ATS5are,998.004
ATS6are,987.4400000000002
ATS7are,968.3518999999999
ATS8are,979.4629999999997
ATSC0dv,247.41481481481486
ATSC0pe,7.6135333333333275
ATSC0se,5.27785258333333
ATSC1dv,28.418148148148127
ATSC1pe,-0.06676666666665734
ATSC1se,0.16847327083333113
ATSC2dv,14.649999999999995
ATSC2pe,1.073733333333348
ATSC2se,0.810531562499994
ATSC3dv,-42.058395061728405
ATSC3pe,-0.2932222222222097
ATSC3se,-0.38932449305556016
ATSC4dv,-27.615802469135815
ATSC4pe,-0.6315222222222041
ATSC4se,-0.31051288888889833
ATSC5dv,55.70666666666665
ATSC5pe,3.16286666666668
ATSC5se,1.88961074999999
ATSC6dv,-91.16469135802471
ATSC6pe,-4.3044555555555375
ATSC6se,-3.332259347222232
ATSC7dv,-4.987901234567906
ATSC7pe,-2.455411111111095
ATSC7se,-1.5087745277777858
ATSC8dv,68.25209876543208
ATSC8pe,1.6417555555555543
ATSC8se,0.782598180555555
AXp-0dv,0.5737303068069086
AXp-1dv,0.32428020360821924
AXp-2dv,0.1779761076769246
AXp-3dv,0.10074792351038894
AXp-4dv,0.057054704403166366
AXp-5dv,0.03184172025974974
AXp-6dv,0.019334692225531278
AXp-7dv,0.011211953629012445
BertzCT,1436.8583963433089
ECIndex,871
ETA_eta,27.77244225569532
GATS1dv,0.6493674982642378
GATS1pe,0.6815376378654053
GATS1se,0.6626026626144417
GATS2dv,0.9157595794822224
GATS2pe,0.8627434730886483
GATS2se,0.895624340289896
GATS3dv,1.0328542457307903
GATS3pe,0.9586568377547464
GATS3se,0.9882946653537005
GATS4dv,1.0741707846584945
GATS4pe,1.1488633564082549
GATS4se,1.1726850577508057
GATS5dv,0.9708484084999757
GATS5pe,1.0106827737247916
GATS5se,1.071306624545094
GATS6dv,1.2401603964730816
GATS6pe,1.4756212905681403
GATS6se,1.5642312022182967
GATS7dv,1.0590640801803917
GATS7pe,1.277550591467549
GATS7se,1.3049261762028654
GATS8dv,0.8976849779757219
GATS8pe,0.9152581063456072
GATS8se,0.953658839369947
LogEE_A,4.477608268091439
LogEE_D,219.94089112827882
MATS1dv,0.10939079383137935
MATS1pe,-0.00835187800503832
MATS1se,0.030400760838539046
MATS2dv,0.03383559944740746
MATS2pe,0.0805883258007995
MATS2se,0.08775555693232742
MATS3dv,-0.07668785748389416
MATS3pe,-0.017374416839449982
MATS3se,-0.033277759633483193
MATS4dv,-0.04525030404495092
MATS4pe,-0.033627293834993216
MATS4se,-0.02385129209579082
MATS5dv,0.08659805210806674
MATS5pe,0.15977958278073065
MATS5se,0.13770247537410446
MATS6dv,-0.14355935373270182
MATS6pe,-0.2202736275834173
MATS6se,-0.24598695057415956
MATS7dv,-0.007957924360915768
MATS7pe,-0.12730504821285382
MATS7se,-0.11284303286995555
MATS8dv,0.10475734259453305
MATS8pe,0.08188727224239935
MATS8se,0.05630873121161631
MAXaaCH,1.8539131429407647
MAXaaaC,0.6827825122919268
MAXaasC,0.7991579982033628
MAXdssC,-0.5332492966322324
MAXsCH3,1.527618657671452
MAXssNH,2.7822675736961453
MDEC-11,0.16666666666666669
MDEC-12,3.3302728954812033
MDEC-13,2.874485467516451
MDEC-22,18.488610703248693
MDEC-23,27.357177552429796
MDEC-33,8.827939050790402
MDEN-22,0.6850067105944414
MDEO-11,0.814325284978472
MDEO-12,0.7699158268327224
MDEO-22,0.25
MINaaCH,1.4738584259588947
MINaaaC,0.33166010666052337
MINaasC,0.003231211395894329
MINdssC,-0.5332492966322324
MINsCH3,1.4743091587211357
MINssNH,2.585006928697405
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.795367399848947
SddssSe,0
SpAD_Dt,740.4905063056219
SpAbs_A,45.39204113028466
SpAbs_D,439.8817822565576
SpMAD_A,1.296915460865276
SpMAD_D,12.568050921615935
SpMax_A,2.4605878183867693
SpMax_D,219.94089112827882
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.0
TpiPC10,8.825957231007678
VAdjMat,6.247927513443585
VE1_DzZ,5.8177248563518775
VE1_Dzi,5.832503332125622
VE1_Dzm,5.81770599580691
VE1_Dzp,5.803913475482141
VE1_Dzv,5.829367340665886
VE2_DzZ,0.1662207101814822
VE2_Dzi,0.16664295234644635
VE2_Dzm,0.16622017130876884
VE2_Dzp,0.16582609929948974
VE2_Dzv,0.1665533525904539
VE3_DzZ,3.013672235657696
VE3_Dzi,3.0162092647118026
VE3_Dzm,3.0136689937416543
VE3_Dzp,3.0112953956670667
VE3_Dzv,3.0156714450732016
VR1_DzZ,240.76536860635053
VR1_Dzi,239.26688513055694
VR1_Dzm,240.76840077800622
VR1_Dzp,242.70016915116048
VR1_Dzv,239.73073580208052
VR2_DzZ,6.879010531610016
VR2_Dzi,6.836196718015913
VR2_Dzm,6.879097165085892
VR2_Dzp,6.934290547176014
VR2_Dzv,6.849449594345158
VR3_DzZ,6.7365858535072825
VR3_Dzi,6.730342571596451
VR3_Dzm,6.736598447314191
VR3_Dzp,6.744589778183431
VR3_Dzv,6.732279327840097
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10170411153304479
Xch-7dv,0.13164129168132654
Xpc-4dv,2.4730580812719647
Xpc-5dv,3.521859650864485
Xpc-6dv,4.68643132761107
Zagreb1,182.0
Zagreb2,213.0
fragCpx,254.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,23
nBondsD,3
nBondsM,26
nBondsO,38
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.316305
AATS1are,6.393711111111111
AATS2are,6.453009523809524
AATS3are,6.341103007518797
AATS4are,6.408815540540539
AATS5are,6.397461538461538
AATS6are,6.411948051948053
AATS7are,6.370736184210526
AATS8are,6.199132911392403
AATSC0dv,4.123580246913581
AATSC0pe,0.12689222222222213
AATSC0se,0.08796420972222217
AATSC1dv,0.45108171663727187
AATSC1pe,-0.0010597883597882117
AATSC1se,0.0026741789021163674
AATSC2dv,0.13952380952380947
AATSC2pe,0.010226031746031887
AATSC2se,0.007719348214285658
AATSC3dv,-0.3162285342987098
AATSC3pe,-0.0022046783625730053
AATSC3se,-0.002927251827485415
AATSC4dv,-0.18659325992659334
AATSC4pe,-0.00426704204204192
AATSC4se,-0.0020980600600601237
AATSC5dv,0.357094017094017
AATSC5pe,0.02027478632478641
AATSC5se,0.012112889423076858
AATSC6dv,-0.5919785153118488
AATSC6pe,-0.027951010101009983
AATSC6se,-0.021638047709235272
AATSC7dv,-0.03281513970110465
AATSC7pe,-0.01615402046783615
AATSC7se,-0.00992614820906438
AATSC8dv,0.4319753086419752
AATSC8pe,0.01039085794655414
AATSC8se,0.004953153041490854
AETA_eta,0.7934983501627234
ATSC0are,8.216258333333329
ATSC1are,-0.4294395833333283
ATSC2are,1.3509729166666773
ATSC3are,-0.31063263888888076
ATSC4are,-0.6776138888888756
ATSC5are,3.496658333333343
ATSC6are,-4.734801388888872
ATSC7are,-2.622886111111098
ATSC8are,1.664601388888889
BCUTZ-1h,16.013124075441493
BCUTZ-1l,5.674495691013968
BCUTc-1h,0.45980076101092
BCUTc-1l,-0.5290857239241122
BCUTd-1h,4.043962926654313
BCUTd-1l,0.9714050173152099
BCUTi-1h,14.548270186589933
BCUTi-1l,10.319762452022955
BCUTm-1h,32.06654458208595
BCUTm-1l,11.687467886855776
BCUTp-1h,2.954599372075788
BCUTp-1l,0.7517045319475946
BCUTs-1h,7.014581149869275
BCUTs-1l,0.29891658868458665
BCUTv-1h,24.441834572117585
BCUTv-1l,14.70097776671623
BalabanJ,1.4484446611312907
Diameter,15
ETA_beta,50.0
GATS1are,0.7326781573371922
GATS2are,0.869947028662827
GATS3are,0.9700915683230702
GATS4are,1.1703046094582796
GATS5are,1.0271564439580905
GATS6are,1.508407684494529
GATS7are,1.2973850013577595
GATS8are,0.921827835206179
HybRatio,0.15384615384615385
Lipinski,True
LogEE_Dt,370.245253152811
MATS1are,-0.04977814264989738
MATS2are,0.09395816106190231
MATS3are,-0.01705582022587164
MATS4are,-0.03343472444370904
MATS5are,0.1636838248241863
MATS6are,-0.22452164221379867
MATS7are,-0.1260123207788318
MATS8are,0.07693612883861065
MAXddssS,-4.094434843739043
MAXssCH2,0.1414366811539436
MAXsssCH,-1.103540590618964
MINddssS,-4.094434843739043
MINssCH2,0.1414366811539436
MINsssCH,-1.103540590618964
NsssssAs,0
RotRatio,0.23684210526315788
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.7346190845905674
SMR_VSA1,22.686060076000857
SMR_VSA2,0.0
SMR_VSA3,9.706073385399296
SMR_VSA4,0.0
SMR_VSA5,17.358145927591746
SMR_VSA6,19.536383686561397
SMR_VSA7,90.62306695331102
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,313.7879876439325
SpAD_Dzi,345.0784275681933
SpAD_Dzm,313.8322485820647
SpAD_Dzp,450.009999318293
SpAD_Dzv,421.2635197291737
SpAbs_Dt,740.4905063056224
SpDiam_A,4.921175636773538
SpDiam_D,307.66111988763186
SpMAD_Dt,21.156871608732054
SpMax_Dt,370.245253152811
SsssssAs,0
VE1_Dzpe,5.8345186984507595
VE1_Dzse,5.833726368030278
VE2_Dzpe,0.16670053424145026
VE2_Dzse,0.16667789622943652
VE3_Dzpe,3.0165547455619977
VE3_Dzse,3.016418935863592
VMcGowan,357.8000000000012
VR1_Dzpe,238.75246717004453
VR1_Dzse,238.845577262037
VR2_Dzpe,6.821499062001272
VR2_Dzse,6.824159350343915
VR3_Dzpe,6.728190281499337
VR3_Dzse,6.7285801913587155
mZagreb1,11.0625
mZagreb2,7.819444444444445
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,14
nBondsKS,49
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13693763888888882
AATSC1are,-0.006816501322751243
AATSC2are,0.012866408730158832
AATSC3are,-0.0023355837510442164
AATSC4are,-0.004578472222222132
AATSC5are,0.02241447649572656
AATSC6are,-0.030745463564213458
AATSC7are,-0.017255829678362488
AATSC8are,0.01053545182841069
AETA_beta,1.4285714285714286
BCUTdv-1h,6.02288666260608
BCUTdv-1l,0.6442309761343539
BCUTpe-1h,3.5371131014650166
BCUTpe-1l,2.217452051263166
BCUTse-1h,3.7683901515899554
BCUTse-1l,2.414696662405884
ETA_alpha,16.700000000000003
ETA_dBeta,6.0
ETA_eta_B,0.5068669344032841
ETA_eta_F,44.4760911519016
ETA_eta_L,6.7858692112695485
ETA_eta_R,72.24853340759692
ETA_psi_1,0.5604026845637589
LabuteASA,203.52072743497845
LogEE_DzZ,156.56462296259275
LogEE_Dzi,172.56918444149215
LogEE_Dzm,156.58632742302154
LogEE_Dzp,223.53793848007294
LogEE_Dzv,210.07268638461707
PEOE_VSA1,14.790514511606428
PEOE_VSA2,9.77851570501903
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.722094864452088
PEOE_VSA5,0.0
PEOE_VSA6,48.53093654769288
PEOE_VSA7,36.249741388469445
PEOE_VSA8,17.649434854539482
PEOE_VSA9,25.42368207485489
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,345.4734229786802
SpAD_Dzse,345.1666820057999
SpAbs_DzZ,311.8012518962504
SpAbs_Dzi,343.7901391423267
SpAbs_Dzm,311.84920529891554
SpAbs_Dzp,453.61775580535254
SpAbs_Dzv,422.9407401690832
SpDiam_Dt,499.20303982054384
SpMAD_DzZ,8.96537107554093
SpMAD_Dzi,9.859383644805524
SpMAD_Dzm,8.966635673773277
SpMAD_Dzp,12.857428551951228
SpMAD_Dzv,12.036100563690677
SpMax_DzZ,156.56462296259275
SpMax_Dzi,172.56918444149215
SpMax_Dzm,156.58632742302154
SpMax_Dzp,223.53793848007294
SpMax_Dzv,210.07268638461707
VE1_Dzare,5.834937823337715
VE2_Dzare,0.16671250923822045
VE3_Dzare,3.0166265783652397
VR1_Dzare,238.6707366075282
VR2_Dzare,6.819163903072234
VR3_Dzare,6.727847899467345
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4771428571428572
AETA_dBeta,0.17142857142857143
AETA_eta_B,0.014481912411522404
AETA_eta_F,1.2707454614829028
AETA_eta_L,0.19388197746484423
AETA_eta_R,2.0642438116456265
BCUTare-1h,3.581112430720417
BCUTare-1l,2.1661726773045364
ETA_beta_s,22.0
ETA_dPsi_A,0.1535973154362411
ETA_dPsi_B,0.0
ETA_eta_BR,0.8508669344032841
ETA_eta_FL,10.121477416700262
ETA_eta_RL,16.90734662796981
LogEE_Dzpe,172.7878196376178
LogEE_Dzse,172.63290154817395
PEOE_VSA10,22.436347971233545
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,19.512609376058517
SlogP_VSA2,39.57039114633068
SlogP_VSA3,21.238649960405414
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,89.95509893713181
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,343.33685901233116
SpAbs_Dzpe,343.850640054054
SpAbs_Dzse,343.58337637775855
SpDiam_DzZ,220.7293835341577
SpDiam_Dzi,244.14416662040873
SpDiam_Dzm,220.76251326149958
SpDiam_Dzp,321.2443481503069
SpDiam_Dzv,302.8989489811461
SpMAD_Dzpe,9.870669227962292
SpMAD_Dzse,9.861905200165712
SpMax_Dzpe,172.7878196376178
SpMax_Dzse,172.63290154817395
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6285714285714286
AETA_eta_BR,0.024310483840093832
AETA_eta_FL,0.28918506904857894
AETA_eta_RL,0.4830670465134232
DetourIndex,6182
EState_VSA1,21.97231171190705
EState_VSA2,11.316305098443785
EState_VSA3,28.089334873332426
EState_VSA4,5.563451491696996
EState_VSA5,26.482805722629752
EState_VSA6,42.46456947923127
EState_VSA7,30.33183534230805
EState_VSA8,15.022861989405627
EState_VSA9,9.473725907600098
ETA_beta_ns,28.0
ETA_shape_p,0.11976047904191614
ETA_shape_x,0.049900199600798396
ETA_shape_y,0.26946107784431134
GhoseFilter,False
LogEE_Dzare,171.72445763536462
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,341.5666818410935
SpDiam_Dzpe,245.45047385998402
SpDiam_Dzse,245.20698646261204
SpMAD_Dzare,9.80962454320946
SpMax_Dzare,171.72445763536462
TopoPSA(NO),106.62
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.875915928507922
VSA_EState9,62.30185224856446
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022857142857142777
FilterItLogS,-7.132727840787368
SpDiam_Dzare,243.85824076635683
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6216666666666657
ETA_epsilon_2,0.851428571428571
ETA_epsilon_3,0.4414141414141403
ETA_epsilon_4,0.5412499999999986
ETA_epsilon_5,0.8216216216216212
AETA_beta_ns_d,0.04285714285714286
ETA_dEpsilon_A,0.1802525252525254
ETA_dEpsilon_B,0.08041666666666714
ETA_dEpsilon_C,-0.09983585858585825
ETA_dEpsilon_D,0.029806949806949756
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.16666666666666669,3.3302728954812033,2.874485467516451,0.0,18.488610703248693,27.357177552429796,0.0,8.827939050790402,0.0,0.0,0.814325284978472,0.7699158268327224,0.25,0.0,0.0,0.0,0.6850067105944414,0.0,0.0"
APolDescriptor,72.63982499999999
BCUTDescriptor,"11.850000000000016,31.97207278555991,-0.3490677549597906,0.2438599211085458,4.82168519151603,12.732952413380229"
BPolDescriptor,41.23617499999999
TPSADescriptor,115.0
ALOGPDescriptor,"3.9839000000000007,15.871459210000005,128.68009999999998"
XLogPDescriptor,3.5130000000000003
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,491.1514920999999
ChiPathDescriptor,"24.838288046437576,16.907346627969815,15.167031119392455,12.557081483403733,10.378734054911464,8.720005569461202,5.395481572702574,3.839478553837326,19.467805928212314,11.209580719746754,8.170144138336829,5.823442040458874,4.046181697860212,2.7798063277148843,1.5095181461197396,0.9194524719827764"
ChiChainDescriptor,"0.0,0.0,0.0,0.32147816943725344,0.4537901742143837,0.0,0.0,0.0,0.10170411153304479,0.11690070190975319"
AtomCountDescriptor,60
BondCountDescriptor,38
SmallRingDescriptor,"4,4,3,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.6150279268637076,0.20412414523193154,0.6018561645719618,0.08333333333333333,0.9324629795685145,0.025499585890087693,0.12701352585785067,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,18,2,0,2,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"71.33328159802886,2.0380937599436817,25.93564369021074,13.181159663256906,9.242501733219392"
FractionalPSADescriptor,0.234143643763146
WienerNumbersDescriptor,"3720.0,57.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.54616203810679,8.867535841179112,13.216081599026355,1.833531051651903,2.4637157661600355,2.8793974050611437"
FractionalCSP3Descriptor,0.15384615384615385
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,14,1,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.019390581717452,13.181203275186899,7.3127494223902545"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2779.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.15384615384615385
AutocorrelationDescriptorMass,"46.08003911998418,49.38740893044467,64.26449067895167,72.74024070885852,75.73529315031686"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.7518683351842749,-0.37153725892668016,0.011879879404341306,-0.03275386746599904,-0.030203928289630467"
EccentricConnectivityIndexDescriptor,871
AutocorrelationDescriptorPolarizability,"2688.119160620235,3156.1178368989727,4451.511269891171,4721.542521708805,4546.924356990279"
