DLiP-ID,I000WM
AATSC4Z,-0.7446152528583054
AATSC4c,-0.003819282651171089
AATSC4d,-9.515789073016896e-05
AATSC4i,-0.14830270887698205
AATSC4m,-3.5039553496009885
AATSC4p,-0.01332413185767427
AATSC4s,-0.2619838147000967
AATSC4v,-3.534320804592554
AATSC5Z,0.32797889263958413
AATSC5c,0.002350722690712256
AATSC5d,-0.0061433800230215
AATSC5i,-0.040648857233278685
AATSC5m,1.5557750113027273
AATSC5p,-0.003725229980557677
AATSC5s,0.06570434750118914
AATSC5v,-0.21538774628321458
AATSC6Z,0.13025098069086335
AATSC6c,-0.0005487812434549164
AATSC6d,-0.035287944378853464
AATSC6i,0.02270486666198384
AATSC6m,0.6249663540271885
AATSC6p,0.00355361911647873
AATSC6s,-0.10485481355471576
AATSC6v,1.7233032600101554
AATSC7Z,-0.552565827407265
AATSC7c,0.0004643653841617019
AATSC7d,-0.07948405834240926
AATSC7i,0.03989770632880329
AATSC7m,-2.6179951285936
AATSC7p,-0.0056219017010970245
AATSC7s,-0.07801671874962925
AATSC7v,-2.460439026116279
AATSC8Z,-0.9249508067689884
AATSC8c,-0.0010416494660912135
AATSC8d,-0.07280598189689098
AATSC8i,-0.16848111147266145
AATSC8m,-4.307535136775496
AATSC8p,-0.020187769433090006
AATSC8s,-0.23720830235981746
AATSC8v,-4.997727474368107
ATS0are,417.81450000000007
ATS1are,444.61199999999997
ATS2are,808.7730000000001
ATS3are,1068.5807000000004
ATS4are,1210.06
ATS5are,1323.0118
ATS6are,1343.2258000000002
ATS7are,1359.569
ATS8are,1297.6939
ATSC0dv,285.81818181818176
ATSC0pe,10.119593939393935
ATSC0se,6.559603939393936
ATSC1dv,90.28099173553717
ATSC1pe,-0.17490881542699022
ATSC1se,-0.38308545179063513
ATSC2dv,10.743801652892554
ATSC2pe,-0.07288227731863246
ATSC2se,-0.23885630762167373
ATSC3dv,-88.23140495867767
ATSC3pe,-1.5484602387511361
ATSC3se,-0.7255225720844839
ATSC4dv,-50.256198347107436
ATSC4pe,-2.988433792470146
ATSC4se,-1.826299156106522
ATSC5dv,61.58677685950412
ATSC5pe,2.6998498622589553
ATSC5se,1.7918961349862248
ATSC6dv,-43.099173553719
ATSC6pe,-1.5440134067952234
ATSC6se,-1.4828916795224987
ATSC7dv,-95.07438016528923
ATSC7pe,-1.6812287419650929
ATSC7se,-0.9035305904499595
ATSC8dv,-70.69421487603306
ATSC8pe,-3.6214625344352576
ATSC8se,-2.394675201101929
AXp-0dv,0.58617542274463
AXp-1dv,0.31275315203814047
AXp-2dv,0.16883188302498572
AXp-3dv,0.09424846504702548
AXp-4dv,0.05116025653289781
AXp-5dv,0.027731077756058868
AXp-6dv,0.015475590864337927
AXp-7dv,0.008570148336223705
BertzCT,1088.4977645799577
ECIndex,784
ETA_eta,38.1111261935238
GATS1dv,0.4927374893977948
GATS1pe,0.6775014784321545
GATS1se,0.7093116697558258
GATS2dv,0.9239947105848412
GATS2pe,0.8252778152927474
GATS2se,0.8280627056164354
GATS3dv,1.1121917204932474
GATS3pe,0.9700602063093551
GATS3se,0.9491094836234164
GATS4dv,1.048711914461628
GATS4pe,1.037082740717669
GATS4se,1.065456569235188
GATS5dv,0.8995261859537208
GATS5pe,0.8417460211632217
GATS5se,0.8504165606851638
GATS6dv,1.0490540096856278
GATS6pe,1.0129196205742335
GATS6se,1.0404639083597353
GATS7dv,1.1767523226226406
GATS7pe,1.1594860403736182
GATS7se,1.2069744735776544
GATS8dv,1.0656125045438025
GATS8pe,1.125456296220499
GATS8se,1.156049877918997
LogEE_A,4.459927583833279
LogEE_D,200.32355470679101
MATS1dv,0.30213519194601174
MATS1pe,-0.016532687509345733
MATS1se,-0.05586153767329469
MATS2dv,0.019534771893971258
MATS2pe,-0.0037428210444561474
MATS2se,-0.018923406165529857
MATS3dv,-0.12055648403270247
MATS3pe,-0.05975774527420858
MATS3se,-0.043194707896725505
MATS4dv,-0.06012933591741487
MATS4pe,-0.10098739716907144
MATS4se,-0.09520964085928725
MATS5dv,0.06676701429953769
MATS5pe,0.08266865269165123
MATS5se,0.08464465648206615
MATS6dv,-0.04586308790938193
MATS6pe,-0.04640579128878134
MATS6se,-0.0687568563609381
MATS7dv,-0.10211255103852297
MATS7pe,-0.05099988483049314
MATS7se,-0.04228347953496279
MATS8dv,-0.07773536895674302
MATS8pe,-0.11247229347446559
MATS8se,-0.11473439753591932
MAXaaCH,1.8466827303822253
MAXaaNH,3.1908385832757293
MAXaaaC,0.8015505246173191
MAXaasC,0.8787799117836097
MAXdssC,-0.0533240035377478
MAXsCH3,1.711746300527901
MAXssNH,2.86703601429445
MAXsssN,1.8132237601830856
MDEC-11,0.7712065596622284
MDEC-12,4.052968607841079
MDEC-13,7.742763466865137
MDEC-22,6.26730179746055
MDEC-23,24.340601398868042
MDEC-33,17.13398686648675
MDEN-22,0.467648930822808
MDEN-23,1.114851112203573
MDEN-33,0.33333333333333337
MDEO-11,0.4256950235911152
MDEO-12,0.5313292845913056
MINaaCH,1.4003139798179483
MINaaNH,3.1908385832757293
MINaaaC,0.7481854551840125
MINaasC,-0.3405556975527977
MINdssC,-0.2971433371455916
MINsCH3,1.483200273146438
MINssNH,2.791905015462465
MINsssN,1.768265306122449
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.047619047619048
SM1_Dzi,2.1724878643179855
SM1_Dzm,2.077352181723184
SM1_Dzp,-8.918290816129254
SM1_Dzv,-3.739260718749954
SddssSe,0
SpAD_Dt,746.9850604157448
SpAbs_A,43.15015180977891
SpAbs_D,400.64710941358203
SpMAD_A,1.2691221120523208
SpMAD_D,11.783738512164177
SpMax_A,2.5859733734437436
SpMax_D,200.32355470679101
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,106.77000000000001
TpiPC10,8.735845421831593
VAdjMat,6.20945336562895
VE1_DzZ,5.738874479116391
VE1_Dzi,5.738608127837764
VE1_Dzm,5.739008847209073
VE1_Dzp,5.711951571867479
VE1_Dzv,5.726694101441394
VE2_DzZ,0.16879042585636445
VE2_Dzi,0.16878259199522835
VE2_Dzm,0.16879437785909038
VE2_Dzp,0.16799857564316115
VE2_Dzv,0.16843217945415864
VE3_DzZ,2.9710385389490215
VE3_Dzi,2.9709921261095866
VE3_Dzm,2.971061952341346
VE3_Dzp,2.966336178308941
VE3_Dzv,2.968913850204355
VR1_DzZ,234.64690228622712
VR1_Dzi,234.8565542868897
VR1_Dzm,234.61922759812222
VR1_Dzp,239.15161388191203
VR1_Dzv,236.78109675816128
VR2_DzZ,6.90137947900668
VR2_Dzi,6.907545714320285
VR2_Dzm,6.90056551759183
VR2_Dzp,7.033870996526824
VR2_Dzv,6.964149904651802
VR3_DzZ,6.681857272352974
VR3_Dzi,6.682750352102067
VR3_Dzm,6.68173932355431
VR3_Dzp,6.700873150134232
VR3_Dzv,6.6909115035661655
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.17147805301936306
Xch-6dv,0.33129830539956057
Xch-7dv,0.5484051188320389
Xpc-4dv,2.966791671260426
Xpc-5dv,4.470266387513779
Xpc-6dv,6.230815918845498
Zagreb1,182.0
Zagreb2,221.0
fragCpx,247.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,3
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,10
nBondsD,3
nBondsM,13
nBondsO,37
nBondsS,56
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,10
naHRing,1
AATS0are,6.3305227272727285
AATS1are,6.443652173913043
AATS2are,6.3682913385826785
AATS3are,6.322962721893494
AATS4are,6.269740932642486
AATS5are,6.211323004694836
AATS6are,6.189980645161291
AATS7are,6.323576744186046
AATS8are,6.1794947619047615
AATSC0dv,4.330578512396693
AATSC0pe,0.1533271808999081
AATSC0se,0.0993879384756657
AATSC1dv,1.308420170080249
AATSC1pe,-0.0025349103685071046
AATSC1se,-0.005551963069429494
AATSC2dv,0.08459686340860278
AATSC2pe,-0.0005738761993593107
AATSC2se,-0.0018807583277297144
AATSC3dv,-0.5220793192821164
AATSC3pe,-0.009162486619829208
AATSC3se,-0.004293032970914106
AATSC4dv,-0.26039481008863957
AATSC4pe,-0.015484112914353088
AATSC4se,-0.009462689928013067
AATSC5dv,0.28913979746246066
AATSC5pe,0.012675351466004485
AATSC5se,0.00841265791073345
AATSC6dv,-0.19861370301252995
AATSC6pe,-0.007115269155738357
AATSC6se,-0.0068336022097811
AATSC7dv,-0.44220641937343824
AATSC7pe,-0.007819668567279501
AATSC7se,-0.004202467862557951
AATSC8dv,-0.33663911845730027
AATSC8pe,-0.017245059687786942
AATSC8se,-0.01140321524334252
AETA_eta,1.120915476280112
ATSC0are,11.044462121212117
ATSC1are,-0.3953467630853943
ATSC2are,-0.2559346877869536
ATSC3are,-1.495589370982544
ATSC4are,-3.2563968089990727
ATSC5are,3.0228843663911853
ATSC6are,-2.010158792470153
ATSC7are,-1.5930584251606874
ATSC8are,-3.8934870523415945
BCUTZ-1h,9.00407319631416
BCUTZ-1l,5.675289747972096
BCUTc-1h,0.41487468041113157
BCUTc-1l,-0.4185348637527825
BCUTd-1h,3.2590110969884867
BCUTd-1l,0.9725026183253775
BCUTi-1h,17.42477412285467
BCUTi-1l,10.936365685655135
BCUTm-1h,19.000143531444696
BCUTm-1l,11.686901521033697
BCUTp-1h,2.011366420236095
BCUTp-1l,0.5458501430549345
BCUTs-1h,8.001922512773104
BCUTs-1l,1.1631649852984334
BCUTv-1h,20.912031829361293
BCUTv-1l,13.304117550695105
BalabanJ,1.548750197413133
Diameter,14
ETA_beta,36.0
GATS1are,0.696832604420502
GATS2are,0.8342740612075451
GATS3are,0.9667201289637873
GATS4are,1.037732815905046
GATS5are,0.8351009319516226
GATS6are,1.020702649656501
GATS7are,1.162809846362723
GATS8are,1.1245734013138355
HybRatio,0.5416666666666666
Lipinski,True
LogEE_Dt,373.4925302078724
MATS1are,-0.03423958262845008
MATS2are,-0.012042725742458757
MATS3are,-0.052884089418330865
MATS4are,-0.1008275877378363
MATS5are,0.0848088738899134
MATS6are,-0.05535667515062136
MATS7are,-0.04427847035798496
MATS8are,-0.11079465399742458
MAXssCH2,0.6426290469891661
MAXsssCH,-0.13880768665490906
MINssCH2,0.035992271500478346
MINsssCH,-0.8476931374401613
NsssssAs,0
RotRatio,0.1891891891891892
SM1_Dzpe,2.2001012559738724
SM1_Dzse,2.008794166436178
SMR_VSA1,23.510889553690333
SMR_VSA2,0.0
SMR_VSA3,25.417375190660827
SMR_VSA4,0.0
SMR_VSA5,50.35356538506049
SMR_VSA6,33.85386430029279
SMR_VSA7,35.7766171097408
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,341.3522022189431
SpAD_Dzi,329.80868554136487
SpAD_Dzm,341.26623723383005
SpAD_Dzp,484.1313176327171
SpAD_Dzv,431.2184663362393
SpAbs_Dt,746.9850604157449
SpDiam_A,4.958410267887902
SpDiam_D,282.5669674592096
SpMAD_Dt,21.9701488357572
SpMax_Dt,373.4925302078724
SsssssAs,0
VE1_Dzpe,5.7391375908820885
VE1_Dzse,5.738766871456397
VE2_Dzpe,0.16879816443770848
VE2_Dzse,0.16878726092518814
VE3_Dzpe,2.9710843851746813
VE3_Dzse,2.971019788117433
VMcGowan,350.62000000000137
VR1_Dzpe,234.6051222744785
VR1_Dzse,234.66738794398617
VR2_Dzpe,6.90015065513172
VR2_Dzse,6.901981998352534
VR3_Dzpe,6.681679201680192
VR3_Dzse,6.681944572732266
mZagreb1,12.555555555555557
mZagreb2,7.5555555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,2
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,62
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.16734033516988056
AATSC1are,-0.005729663233121657
AATSC2are,-0.002015233762101997
AATSC3are,-0.00884964124841742
AATSC4are,-0.016872522326420065
AATSC5are,0.01419194538211824
AATSC6are,-0.009263404573595176
AATSC7are,-0.007409574070514825
AATSC8are,-0.018540414534959974
AETA_beta,1.0588235294117647
BCUTdv-1h,7.0040629111963275
BCUTdv-1l,0.9933281520953194
BCUTpe-1h,3.988682626976734
BCUTpe-1l,2.2242529610381423
BCUTse-1h,4.0099682896666415
BCUTse-1l,2.4200647290431316
ETA_alpha,15.61904761904762
ETA_dBeta,-10.0
ETA_eta_B,0.6537556517014913
ETA_eta_F,33.526052987457305
ETA_eta_L,9.01162045540408
ETA_eta_R,71.63717918098111
ETA_psi_1,0.5209656925031768
LabuteASA,197.53267823572097
LogEE_DzZ,170.7363251991074
LogEE_Dzi,164.96823947257414
LogEE_Dzm,170.6942172104951
LogEE_Dzp,241.16319333975846
LogEE_Dzv,215.27929839881818
PEOE_VSA1,30.154238144460876
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,44.15478350237565
PEOE_VSA8,50.14072210264884
PEOE_VSA9,24.7324044519568
SM1_Dzare,2.4614398075111508
SpAD_Dzpe,338.1960587174005
SpAD_Dzse,341.8774571908735
SpAbs_DzZ,339.42503135059576
SpAbs_Dzi,327.7639910808304
SpAbs_Dzm,339.31108223926697
SpAbs_Dzp,491.2446774956462
SpAbs_Dzv,434.29785751638633
SpDiam_Dt,527.6563413625041
SpMAD_DzZ,10.039770653498326
SpMAD_Dzi,9.700255457098967
SpMAD_Dzm,10.037242271583237
SpMAD_Dzp,14.239156400962269
SpMAD_Dzv,12.682896068712921
SpMax_DzZ,170.7363251991074
SpMax_Dzi,164.96823947257414
SpMax_Dzm,170.6942172104951
SpMax_Dzp,241.16319333975846
SpMax_Dzv,215.27929839881818
VE1_Dzare,5.7395618105041954
VE2_Dzare,0.16881064148541752
VE3_Dzare,2.971158299406157
VR1_Dzare,234.51396165590893
VR2_Dzare,6.89746946046791
VR3_Dzare,6.681290555714424
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4593837535014006
AETA_dBeta,-0.29411764705882354
AETA_eta_B,0.01922810740298504
AETA_eta_F,0.9860603819840383
AETA_eta_L,0.26504766045306116
AETA_eta_R,2.1069758582641502
BCUTare-1h,4.107728789712516
BCUTare-1l,2.1744927737770032
ETA_beta_s,23.0
ETA_dPsi_A,0.19303430749682315
ETA_dPsi_B,0.0
ETA_eta_BR,0.9977556517014913
ETA_eta_FL,7.248837455267525
ETA_eta_RL,16.260457910671605
LogEE_Dzpe,169.16273821917008
LogEE_Dzse,170.9978107768025
PEOE_VSA10,11.859061670193856
PEOE_VSA11,0.0
PEOE_VSA12,17.721539188054518
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,90.52656478758732
SlogP_VSA3,19.120474506015512
SlogP_VSA4,5.817220841045895
SlogP_VSA5,31.749653560165644
SlogP_VSA6,24.395944776997904
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,333.7136025870169
SpAbs_Dzpe,336.12537518236616
SpAbs_Dzse,339.98682738716894
SpDiam_DzZ,244.3042454197906
SpDiam_Dzi,235.30334293606683
SpDiam_Dzm,244.2765806996026
SpDiam_Dzp,343.9725991777114
SpDiam_Dzv,308.833938381492
SpMAD_Dzpe,9.946942903452955
SpMAD_Dzse,10.055219329143338
SpMax_Dzpe,169.16273821917008
SpMax_Dzse,170.9978107768025
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6764705882352942
AETA_eta_BR,0.029345754461808565
AETA_eta_FL,0.21320110162551545
AETA_eta_RL,0.4782487620785766
DetourIndex,6184
EState_VSA1,12.083681658295921
EState_VSA2,48.147229698070646
EState_VSA3,19.51033443475116
EState_VSA4,16.466376423778055
EState_VSA5,26.166268877891376
EState_VSA6,24.937685981679902
EState_VSA7,11.096753302463554
EState_VSA8,15.617555728959871
EState_VSA9,4.736862953800049
ETA_beta_ns,13.0
ETA_shape_p,0.21036585365853655
ETA_shape_x,0.0
ETA_shape_y,0.4353658536585366
GhoseFilter,True
LogEE_Dzare,166.92919658196467
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,331.39695335641824
SpDiam_Dzpe,241.9849884216258
SpDiam_Dzse,244.6720119861505
SpMAD_Dzare,9.815105958441674
SpMax_Dzare,166.92919658196467
TopoPSA(NO),106.77000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.063322561959897
VSA_EState9,70.27001077137344
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.38235294117647056
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0406162464985994
FilterItLogS,-4.190286861428512
SpDiam_Dzare,238.74875535101074
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5997113997113985
ETA_epsilon_2,0.8817927170868344
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5673101673101659
ETA_epsilon_5,0.8346203346203344
AETA_beta_ns_d,0.014705882352941176
ETA_dEpsilon_A,0.15804473304473282
ETA_dEpsilon_B,0.032401232401232605
ETA_dEpsilon_C,-0.12564350064350022
ETA_dEpsilon_D,0.04717238246650002
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.7712065596622284,4.052968607841079,7.742763466865137,0.0,6.26730179746055,24.340601398868042,0.0,17.13398686648675,0.0,0.0,0.4256950235911152,0.5313292845913056,0.0,0.0,0.0,0.0,0.467648930822808,1.114851112203573,0.33333333333333337"
APolDescriptor,72.84237599999997
BCUTDescriptor,"11.98837832870864,18.998409035465528,-0.38227523707959243,0.2786499657995092,4.375584708558456,12.129891428186495"
BPolDescriptor,46.915623999999994
TPSADescriptor,106.77000000000001
ALOGPDescriptor,"-0.8867999999999985,0.7864142399999973,120.07739999999998"
XLogPDescriptor,0.4099999999999997
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,473.24383298000004
ChiPathDescriptor,"24.56818514289333,16.260457910671605,14.879591433061666,12.916314878702625,10.658786848535446,8.545854714627046,6.7527553453680405,5.016166702390943,19.929964373317418,11.571866625411198,9.116921683349227,7.162883343573943,5.371826935954269,3.7436954970679435,2.6463260378017868,1.774020705598308"
ChiChainDescriptor,"0.0,0.0,0.2710175098617139,0.6179846864976637,1.1887719071290785,0.0,0.0,0.17147805301936306,0.33129830539956057,0.5484051188320388"
AtomCountDescriptor,66
BondCountDescriptor,37
SmallRingDescriptor,"4,2,2,1,0,0,3,1,0,0,0"
ChiClusterDescriptor,"2.546804103821224,0.0,0.8483327070499954,0.0,1.2318827730190094,0.0,0.3111337558216931,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,5,2,5,5,1,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.9999999999999996
WeightedPathDescriptor,"68.89903272513065,2.026442138974431,28.636086172271433,10.27376328017238,15.814768232698013"
FractionalPSADescriptor,0.22561308264214033
WienerNumbersDescriptor,"3280.0,58.0"
AminoAcidCountDescriptor,"2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0"
ChiPathClusterDescriptor,"6.573526619872297,10.35440285798983,14.976590380380237,2.966791671260428,4.470266387513777,5.620612927935147"
FractionalCSP3Descriptor,0.5416666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,4,0,0,4,5,0,0,3,2,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.04601899196494,11.588477366255145,5.49584487534626"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,3639.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.5416666666666666
AutocorrelationDescriptorMass,"40.399821787588834,41.236428195353305,60.8112338536675,66.05626913376408,68.63724160182271"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.9424266848770995,-0.48315559496169597,-0.04930151158389442,0.23024609185470715,-0.30737866269047087"
EccentricConnectivityIndexDescriptor,784
AutocorrelationDescriptorPolarizability,"2476.5873946635716,3022.0362120847726,4513.612782143157,4614.747688828875,4672.666027915869"
