DLiP-ID,J0001H
Xp-2d,15.062443827496388
Xp-3d,11.150664689562452
Xp-4d,8.866615757652792
Xp-5d,6.759366666530026
Xp-6d,4.328458911658297
Xp-7d,3.43390999302328
ZMIC0,104.60140388220661
ZMIC1,59.65454536340377
ZMIC2,40.475750155365105
ZMIC3,33.20962025057581
ZMIC4,32.43863135343023
ZMIC5,32.43863135343023
nAcid,0
nAtom,61
nBase,0
nRing,3
piPC1,3.8066624897703196
piPC2,4.356708826689592
piPC3,4.709530201312334
piPC4,5.110480629065972
piPC5,5.520460417528663
piPC6,5.501258210544727
piPC7,5.786322062528325
piPC8,5.8969821495973385
piPC9,6.095824562432225
AATS0Z,27.770491803278688
AATS0d,3.2459016393442623
AATS0i,168.88574064437006
AATS0m,111.69964422048052
AATS0p,1.4999052514060982
AATS0s,7.40256414580944
AATS0v,215.0534047323253
AATS1Z,29.476190476190474
AATS1d,3.9523809523809526
AATS1i,147.69433376673982
AATS1m,113.34421908739051
AATS1p,1.8452488677777785
AATS1s,2.886316872427984
AATS1v,263.9521131381777
AATS2Z,23.885964912280702
AATS2d,3.3596491228070176
AATS2i,159.89769488155665
AATS2m,90.5828334031133
AATS2p,1.5288318377060532
AATS2s,5.022376543209876
AATS2v,213.64011152361596
AATS3Z,18.403846153846153
AATS3d,2.9423076923076925
AATS3i,161.09371132119168
AATS3m,66.70813678853337
AATS3p,1.339776844844692
AATS3s,3.0527659069325734
AATS3v,179.70148430399544
AATS4Z,16.396551724137932
AATS4d,2.6264367816091956
AATS4i,166.8424635600786
AATS4m,57.7553828365793
AATS4p,1.1798784222184886
AATS4s,3.531085923087838
AATS4v,161.1268186272555
AATS5Z,15.98235294117647
AATS5d,2.588235294117647
AATS5i,167.35257214365788
AATS5m,56.94423049205647
AATS5p,1.1582184682512648
AATS5s,3.5862745098039226
AATS5v,160.48611203374313
AATS6Z,15.590361445783133
AATS6d,2.6204819277108435
AATS6i,164.4948719340468
AATS6m,55.312204181079544
AATS6p,1.2415714467470904
AATS6s,3.0853320690168085
AATS6v,165.80060088994875
AATS7Z,16.167630057803468
AATS7d,2.5895953757225434
AATS7i,161.96497378869694
AATS7m,58.57147032518847
AATS7p,1.2582684894298037
AATS7s,3.3853742952972246
AATS7v,163.54433301581125
AATS8Z,15.596491228070175
AATS8d,2.5789473684210527
AATS8i,161.9230849251207
AATS8m,56.19004632755089
AATS8p,1.233453442358807
AATS8s,3.200256299184174
AATS8v,160.3618340219453
AMID_C,1.4270422212366678
AMID_N,0.19709411366372107
AMID_O,0.15915862908724632
AMID_X,0.15367307177612105
AMID_h,0.5768586454677116
ATS0dv,520.4444444444445
ATS0pe,402.4806999999999
ATS0se,488.95276499999983
ATS1dv,393.66666666666663
ATS1pe,413.8636000000001
ATS1se,494.8205199999997
ATS2dv,750.0
ATS2pe,761.7513
ATS2se,915.0541859999995
ATS3dv,593.3333333333334
ATS3pe,979.5960000000005
ATS3se,1209.2576539999998
ATS4dv,607.0
ATS4pe,1119.3385999999998
ATS4se,1383.3767379999997
ATS5dv,598.3333333333333
ATS5pe,1089.6618000000003
ATS5se,1346.588182
ATS6dv,567.0
ATS6pe,1036.4549
ATS6se,1283.999408
ATS7dv,628.3333333333333
ATS7pe,1051.7051000000001
ATS7se,1310.505798
ATS8dv,570.6666666666667
ATS8pe,1036.7173999999998
ATS8se,1294.2686099999999
ATSC0Z,636.360655737705
ATSC0c,0.9322304644020676
ATSC0d,40.5573770491803
ATSC0i,152.87346350967192
ATSC0m,2980.5503432820333
ATSC0p,17.11728704564715
ATSC0s,217.16363927679959
ATSC0v,3023.6813119798944
ATSC1Z,117.84063423810798
ATSC1c,-0.6935223629187054
ATSC1d,6.752217145928516
ATSC1i,-21.928294428526765
ATSC1m,505.87042961199006
ATSC1p,-1.4715684234385291
ATSC1s,-23.270963166825744
ATSC1v,-12.051706139528854
ATSC2Z,69.27680730986302
ATSC2c,0.4296127141210118
ATSC2d,-5.549852190271434
ATSC2i,60.628626483714484
ATSC2m,357.74921079790516
ATSC2p,-0.02589120155745704
ATSC2s,156.35329879831554
ATSC2v,-312.43584905413616
ATSC3Z,-116.31577532921253
ATSC3c,-0.16902636325462547
ATSC3d,-10.720505240526741
ATSC3i,-53.33101195121101
ATSC3m,-481.45008128779943
ATSC3p,-5.119721344575526
ATSC3s,5.866264406333529
ATSC3v,-367.11370317080616
ATSC4Z,-338.553345874765
ATSC4c,-0.0549091212028473
ATSC4d,-4.81940338618651
ATSC4i,-37.03759228173193
ATSC4m,-1523.074740139079
ATSC4p,-4.707257593200239
ATSC4s,-69.57261772706647
ATSC4v,-509.82527050168216
ATSC5Z,-94.20182746573502
ATSC5c,0.14778648161785168
ATSC5d,4.807309862940071
ATSC5i,16.875203004273626
ATSC5m,-412.3523166975774
ATSC5p,2.0374932850432113
ATSC5s,-65.2909372950543
ATSC5v,167.10532740178013
ATSC6Z,-59.374899220639634
ATSC6c,-0.29149874802766884
ATSC6d,3.9422198333781253
ATSC6i,24.021286359254674
ATSC6m,-306.942448869543
ATSC6p,2.66620689287945
ATSC6s,-41.10970043047118
ATSC6v,-71.08448046811986
ATSC7Z,225.19027143241058
ATSC7c,0.03965320730390151
ATSC7d,1.2717011556033322
ATSC7i,34.81994972474454
ATSC7m,1057.306149171645
ATSC7p,-0.6834019158057789
ATSC7s,118.4805382474953
ATSC7v,123.77896594909565
ATSC8Z,193.75947325987636
ATSC8c,0.22419986033985836
ATSC8d,-1.251007793603871
ATSC8i,-36.03454073304047
ATSC8m,915.4587947434723
ATSC8p,-0.4894347201377418
ATSC8s,63.20370969424639
ATSC8v,52.83566932737921
AXp-0d,0.7291596110454147
AXp-1d,0.44564295552342353
AXp-2d,0.30124887654992777
AXp-3d,0.18584441149270753
AXp-4d,0.123147441078511
AXp-5d,0.07769386973023018
AXp-6d,0.04809398790731441
AXp-7d,0.031795462898363706
GATS1Z,0.7917043884893851
GATS1c,1.92224510983684
GATS1d,1.1506332524925904
GATS1i,1.1913303217831477
GATS1m,0.7783485153080061
GATS1p,1.3259016724596928
GATS1s,0.6143899145616714
GATS1v,1.075235304317133
GATS2Z,0.8990267672891847
GATS2c,0.7768578001265687
GATS2d,1.2522869420924996
GATS2i,0.8429600112573256
GATS2m,0.8821360199960104
GATS2p,1.0653045288300647
GATS2s,0.3828511872388379
GATS2v,1.0460091700840806
GATS3Z,1.1450328356789277
GATS3c,1.1661580266958296
GATS3d,1.2470462035943046
GATS3i,0.9589003688825118
GATS3m,1.1102726673423464
GATS3p,1.2147064505949676
GATS3s,0.6452005914348025
GATS3v,1.0642067502541401
GATS4Z,1.2585034315754688
GATS4c,1.2523789996063366
GATS4d,1.0755303431550198
GATS4i,0.9567988034849418
GATS4m,1.2346241793192945
GATS4p,1.1030041084528277
GATS4s,1.1306416485653985
GATS4v,1.01756359439453
GATS5Z,0.9054244089309689
GATS5c,1.1683707937536207
GATS5d,0.8789290979124073
GATS5i,0.7399522662160789
GATS5m,0.90836326199418
GATS5p,0.781057662596013
GATS5s,1.0901987499785881
GATS5v,0.9129187874355355
GATS6Z,0.8482914087179776
GATS6c,1.0974671254410457
GATS6d,0.842180362517167
GATS6i,0.7566747816134974
GATS6m,0.8616193207198279
GATS6p,0.8075059939482798
GATS6s,0.8176142614990096
GATS6v,0.9891513913942052
GATS7Z,0.7760895145181739
GATS7c,0.7217640966961921
GATS7d,0.8807902766809507
GATS7i,0.6665457313850043
GATS7m,0.7725292621201167
GATS7p,0.9848650818995994
GATS7s,0.376840881603484
GATS7v,1.0224615856439556
GATS8Z,0.7647654868016555
GATS8c,0.6894144745993932
GATS8d,0.9430001843736268
GATS8i,0.8153772261155593
GATS8m,0.7643560974855309
GATS8p,0.9513851215351619
GATS8s,0.5098307688175528
GATS8v,1.0240585576429546
MATS1Z,0.17930030823533827
MATS1c,-0.7203216432104146
MATS1d,0.16120029256650129
MATS1i,-0.13888713979531914
MATS1m,0.16433577510212213
MATS1p,-0.08324052530940791
MATS1s,-0.10375679145186512
MATS1v,-0.003859240141345662
MATS2Z,0.05825182385093555
MATS2c,0.24659190635653247
MATS2d,-0.07322114907316803
MATS2i,0.212212327270936
MATS2m,0.06422545746226459
MATS2p,-0.0008093609667423261
MATS2s,0.3852520170382215
MATS2v,-0.05529041213272555
MATS3Z,-0.07147275715336919
MATS3c,-0.07089839322539758
MATS3d,-0.10335955475405766
MATS3i,-0.13641211925213587
MATS3m,-0.06316260588643739
MATS3p,-0.11695441662552403
MATS3s,0.01056281708830955
MATS3v,-0.04747552942927865
MATS4Z,-0.18651096807204628
MATS4c,-0.020649131435059753
MATS4d,-0.041658536132095664
MATS4i,-0.08493588732200334
MATS4m,-0.17914526777331388
MATS4p,-0.09640812084737437
MATS4s,-0.11231346347279839
MATS4v,-0.05911067644479365
MATS5Z,-0.053117413692253125
MATS5c,0.056884288765951654
MATS5d,0.042531741880260626
MATS5i,0.03960935902489302
MATS5m,-0.04964241384885129
MATS5p,0.04271123862924829
MATS5s,-0.10788143280723007
MATS5v,0.019830569817079296
MATS6Z,-0.034286354547977065
MATS6c,-0.11490400057468751
MATS6d,0.03571845993513264
MATS6i,0.05774121290675121
MATS6m,-0.0378427108132225
MATS6p,0.057237500491984304
MATS6s,-0.06956310326405173
MATS6v,-0.008638941336089608
MATS7Z,0.12477570592511604
MATS7c,0.014998186898109719
MATS7d,0.011056023102695788
MATS7i,0.08031187522905368
MATS7m,0.12508004481704302
MATS7p,-0.01407748230958206
MATS7s,0.19237278808234862
MATS7v,0.014434261414323215
MATS8Z,0.10861588598042926
MATS8c,0.08579179828540685
MATS8d,-0.011003323452798005
MATS8i,-0.08408540315689456
MATS8m,0.10956606491480052
MATS8p,-0.010199844848679921
MATS8s,0.10382195037839924
MATS8v,0.006233398933494395
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.3212405263057554
SdssSe,0
SdsssP,0
SpAD_A,40.94245238757477
SpAD_D,422.1775177752592
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.378039456635878
SssNH2,0
SsssAs,0
SsssCH,-0.24622090734442015
SsssNH,0
SssssB,0
SssssC,-4.512626371657063
SssssN,0
TMPC10,893
TMWC10,145.23704990535197
TSRW10,69.09896034259657
VE1_Dt,5.657731724647975
VE2_Dt,0.17144641589842347
VE3_Dt,2.9269455250010865
VR1_Dt,217.77897373654838
VR2_Dt,6.599362840501466
VR3_Dt,6.577403134993115
Xc-3dv,1.5104019055993112
Xc-4dv,0.07804845361569127
Xc-5dv,0.3037491614527307
Xc-6dv,0.0367744382780288
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.26254020451338433
Xp-0dv,19.201060513012873
Xp-1dv,12.474515361859458
Xp-2dv,10.156922312894595
Xp-3dv,7.693553387918528
Xp-4dv,5.475730451634239
Xp-5dv,3.6856599647604966
Xp-6dv,2.347695937090415
Xp-7dv,1.6061369585059881
Xpc-4d,6.140790065725006
Xpc-5d,8.452344761232895
Xpc-6d,11.391462863514906
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.23942265479663
AATS0dv,8.531876138433516
AATS0pe,6.598044262295081
AATS0se,8.015619098360652
AATS1dv,6.248677248677248
AATS1pe,6.569263492063493
AATS1se,7.854293968253963
AATS2dv,6.578947368421052
AATS2pe,6.682028947368421
AATS2se,8.026791105263154
AATS3dv,3.8034188034188037
AATS3pe,6.2794615384615415
AATS3se,7.751651628205127
AATS4dv,3.4885057471264367
AATS4pe,6.432980459770114
AATS4se,7.950441022988504
AATS5dv,3.5196078431372544
AATS5pe,6.409775294117649
AATS5se,7.921106952941177
AATS6dv,3.4156626506024095
AATS6pe,6.24370421686747
AATS6se,7.734936192771084
AATS7dv,3.6319845857418107
AATS7pe,6.079220231213873
AATS7se,7.575178023121387
AATS8dv,3.3372319688109164
AATS8pe,6.062674853801168
AATS8se,7.568822280701753
AATSC0Z,10.432141897339426
AATSC0c,0.015282466629542092
AATSC0d,0.6648750335931197
AATSC0i,2.5061223526175724
AATSC0m,48.86148103741038
AATSC0p,0.2806112630433959
AATSC0s,3.560059660275403
AATSC0v,49.56854609803106
AATSC1Z,1.8704862577477457
AATSC1c,-0.011008291474900086
AATSC1d,0.10717804993537328
AATSC1i,-0.3480681655321709
AATSC1m,8.029689358920477
AATSC1p,-0.023358228943468715
AATSC1s,-0.36938036772739274
AATSC1v,-0.19129692284966435
AATSC2Z,0.6076912921917809
AATSC2c,0.0037685325800088758
AATSC2d,-0.04868291394974942
AATSC2i,0.5318300568746884
AATSC2m,3.1381509719114487
AATSC2p,-0.00022711580313558807
AATSC2s,1.3715201648975046
AATSC2v,-2.740665342580142
AATSC3Z,-0.745613944418029
AATSC3c,-0.0010835023285552916
AATSC3d,-0.06872118743927398
AATSC3i,-0.3418654612257116
AATSC3m,-3.086218469793586
AATSC3p,-0.032818726567791834
AATSC3s,0.037604259014958515
AATSC3v,-2.353292969043629
AATSC4Z,-1.94570888433773
AATSC4c,-0.0003155696620853293
AATSC4d,-0.027697720610267297
AATSC4i,-0.21285972575708006
AATSC4m,-8.75330310424758
