DLiP-ID,J100B0
AATSC5s,-0.08386906470811278
AATSC5v,4.079571915150507
AATSC6Z,-1.2700427498832458
AATSC6c,0.0011179598191395513
AATSC6d,-0.1809984552563197
AATSC6i,0.20740984914192834
AATSC6m,-6.0177052298794065
AATSC6p,-0.00488571113896756
AATSC6s,-0.1531857511033409
AATSC6v,-3.81290682200636
AATSC7Z,-1.8221492973409068
AATSC7c,0.00023808091299952052
AATSC7d,-0.15647111411532547
AATSC7i,-0.25726288696009636
AATSC7m,-8.556961737110647
AATSC7p,-0.028325397415901062
AATSC7s,-0.07472559287807372
AATSC7v,-8.742709817384222
AATSC8Z,-2.8645118091064035
AATSC8c,-0.0015262394791328928
AATSC8d,0.032529827124421686
AATSC8i,-0.017393935734362112
AATSC8m,-13.453613710628195
AATSC8p,-0.021916396993228147
AATSC8s,-0.5206909612315018
AATSC8v,-10.618714865877966
ATS0are,237.62470000000002
ATS1are,255.944
ATS2are,406.37999999999994
ATS3are,464.7919000000001
ATS4are,515.9109
ATS5are,441.61089999999984
ATS6are,404.60900000000015
ATS7are,421.56299999999993
ATS8are,375.443
ATSC0dv,168.27027027027023
ATSC0pe,4.9007999999999985
ATSC0se,3.347715243243243
ATSC1dv,85.0664718772827
ATSC1pe,0.8146999999999975
ATSC1se,0.5776623111760407
ATSC2dv,52.82980277574873
ATSC2pe,1.5472999999999975
ATSC2se,0.4920776333089842
ATSC3dv,-49.22132943754565
ATSC3pe,-2.3189000000000033
ATSC3se,-1.5118902235208167
ATSC4dv,47.902118334550764
ATSC4pe,2.865199999999997
ATSC4se,2.016548447041636
ATSC5dv,-13.165084002921844
ATSC5pe,0.0028999999999960724
ATSC5se,-0.06473949452154763
ATSC6dv,-72.22936449963477
ATSC6pe,-1.0138000000000036
ATSC6se,-0.3185374550766972
ATSC7dv,-116.51643535427317
ATSC7pe,-2.308499999999999
ATSC7se,-1.4443940891161424
ATSC8dv,-66.49233016800584
ATSC8pe,-2.9982999999999977
ATSC8se,-1.6381063403944476
AXp-0dv,0.568451064015438
AXp-1dv,0.28431049487922533
AXp-2dv,0.15015645072506598
AXp-3dv,0.07431385358568364
AXp-4dv,0.036601356748980095
AXp-5dv,0.02007704915153397
AXp-6dv,0.009786158751050664
AXp-7dv,0.00497311675819502
BertzCT,815.5360554065945
ECIndex,432
ETA_eta,15.361528874818264
GATS1dv,0.3263979836418
GATS1pe,0.5723366985609883
GATS1se,0.6057636807029227
GATS2dv,0.7086813363315132
GATS2pe,0.5990278372918707
GATS2se,0.6962302512748831
GATS3dv,1.0983336575831477
GATS3pe,1.2745685671324714
GATS3se,1.3255266425169028
GATS4dv,0.8744860263411504
GATS4pe,0.76274485798237
GATS4se,0.7341412042020041
GATS5dv,1.1399571368982269
GATS5pe,1.2441599543906325
GATS5se,1.3448247004700846
GATS6dv,1.25734492582665
GATS6pe,1.2314590324497035
GATS6se,1.212694717197891
GATS7dv,1.3826370876104546
GATS7pe,1.306916689812446
GATS7se,1.3374024675193548
GATS8dv,1.2194667523289435
GATS8pe,1.424865328109696
GATS8se,1.3625054906345806
LogEE_A,4.027767163986857
LogEE_D,101.80907130062447
MATS1dv,0.47960990717174473
MATS1pe,0.1577131310848251
MATS1se,0.16370526257175527
MATS2dv,0.18150698682942507
MATS2pe,0.18252791636059393
MATS2se,0.0849780704410068
MATS3dv,-0.1524366242427259
MATS3pe,-0.24658032261476176
MATS3se,-0.23535049944915545
MATS4dv,0.131661580469001
MATS4pe,0.27039564968984636
MATS4se,0.27859408252812096
MATS5dv,-0.0432059106970768
MATS5pe,0.00032678185955584073
MATS5se,-0.010679421204013316
MATS6dv,-0.26036241462297194
MATS6pe,-0.12547499772536347
MATS6se,-0.05771436015449775
MATS7dv,-0.38239016929486846
MATS7pe,-0.26012962854678606
MATS7se,-0.23826711926402727
MATS8dv,-0.24367705321768926
MATS8pe,-0.3772754788333876
MATS8se,-0.3017477602419777
MAXaaCH,1.9285630039052657
MAXaasC,1.123072848668087
MAXdssC,-0.29328136810279615
MAXsCH3,1.9868613035460077
MAXssNH,2.832003732048375
MDEC-11,0.32931687800417475
MDEC-12,2.8973804074573515
MDEC-13,5.402080474429422
MDEC-22,3.1241519207647173
MDEC-23,10.922915904664983
MDEC-33,8.846821404888043
MDEN-22,0.7663094323935531
MDEO-12,0.40824829046386313
MDEO-22,0.19999999999999996
MINaaCH,1.7082842025699168
MINaasC,0.3554398148148148
MINdssC,-0.29328136810279615
MINsCH3,1.6879908877131098
MINssNH,2.832003732048375
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078474
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,348.0723435623133
SpAbs_A,28.28436795168119
SpAbs_D,203.61814260124893
SpMAD_A,1.2856530887127813
SpMAD_D,9.255370118238588
SpMax_A,2.4534759859986073
SpMax_D,101.80907130062447
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.16000000000001
TpiPC10,8.236097712984265
VAdjMat,5.584962500721156
VE1_DzZ,4.615507051645838
VE1_Dzi,4.6136441219822
VE1_Dzm,4.615522464273338
VE1_Dzp,4.625924170907909
VE1_Dzv,4.6255662784118945
VE2_DzZ,0.20979577507481081
VE2_Dzi,0.20971109645373637
VE2_Dzm,0.20979647564878812
VE2_Dzp,0.21026928049581403
VE2_Dzv,0.2102530126550861
VE3_DzZ,2.317879092629575
VE3_Dzi,2.317475387098288
VE3_Dzm,2.3178824319380396
VE3_Dzp,2.3201335321039993
VE3_Dzv,2.320056162409213
VR1_DzZ,121.14602825902568
VR1_Dzi,121.34383223017583
VR1_Dzm,121.14539743184918
VR1_Dzp,120.82731450177027
VR1_Dzv,120.69984661309381
VR2_DzZ,5.506637648137531
VR2_Dzi,5.515628737735265
VR2_Dzm,5.506608974174963
VR2_Dzp,5.492150659171376
VR2_Dzv,5.486356664231537
VR3_DzZ,5.5854540234247425
VR3_Dzi,5.587085464959032
VR3_Dzm,5.585448816247686
VR3_Dzp,5.582819733730448
VR3_Dzv,5.581764217655795
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.04917408706411841
Xch-6dv,0.11294979498864635
Xch-7dv,0.11790577543928679
Xpc-4dv,1.1259739372095459
Xpc-5dv,1.365297657925367
Xpc-6dv,1.497882030973446
Zagreb1,116.0
Zagreb2,136.0
fragCpx,114.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,24
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.42228918918919
AATS1are,6.562666666666666
AATS2are,6.349687499999999
AATS3are,6.546364788732396
AATS4are,6.448886249999999
AATS5are,6.591207462686564
AATS6are,6.632934426229511
AATS7are,6.291985074626865
AATS8are,6.257383333333333
AATSC0dv,4.547845142439736
AATSC0pe,0.13245405405405403
AATSC0se,0.09047879035792548
AATSC1dv,2.181191586596992
AATSC1pe,0.020889743589743527
AATSC1se,0.014811854132718993
AATSC2dv,0.8254656683710739
AATSC2pe,0.02417656249999996
AATSC2se,0.007688713020452878
AATSC3dv,-0.6932581610921922
AATSC3pe,-0.03266056338028173
AATSC3se,-0.021294228500293194
AATSC4dv,0.5987764791818846
AATSC4pe,0.035814999999999965
AATSC4se,0.02520685558802045
AATSC5dv,-0.19649379108838574
AATSC5pe,4.3283582089493616e-05
AATSC5se,-0.000966261112261905
AATSC6dv,-1.1840879426169635
AATSC6pe,-0.016619672131147598
AATSC6se,-0.005221925493060609
AATSC7dv,-1.7390512739443758
AATSC7pe,-0.034455223880597
AATSC7se,-0.021558120733076752
AATSC8dv,-1.1082055028000972
AATSC8pe,-0.04997166666666663
AATSC8se,-0.02730177233990746
AETA_eta,0.6982513124917392
ATSC0are,5.323508108108106
ATSC1are,0.944772534696858
ATSC2are,1.3707102994886764
ATSC3are,-2.459050693937181
ATSC4are,3.2097013878743588
ATSC5are,-0.038817384952522
ATSC6are,-0.9942025566106654
ATSC7are,-2.4217038714390062
ATSC8are,-3.063013148283417
BCUTZ-1h,8.03511492096909
BCUTZ-1l,5.692519943210771
BCUTc-1h,0.4478384183206401
BCUTc-1l,-0.4655064013859137
BCUTd-1h,3.260583983147389
BCUTd-1l,0.9779281130036283
BCUTi-1h,14.56669120071035
BCUTi-1l,10.953541530266046
BCUTm-1h,16.01751076064135
BCUTm-1l,11.704018278697387
BCUTp-1h,1.9858667693435437
BCUTp-1l,0.7151906337934301
BCUTs-1h,7.008270460629937
BCUTs-1l,1.410468239130683
BCUTv-1h,20.892224322469595
BCUTv-1l,14.681131471823228
BalabanJ,1.5749488153751887
Diameter,12
ETA_beta,30.25
GATS1are,0.5796900376059211
GATS2are,0.6339276059070984
GATS3are,1.2927152813402623
GATS4are,0.761668324281184
GATS5are,1.27613638414726
GATS6are,1.2471968033578384
GATS7are,1.3054723306851965
GATS8are,1.406196787527834
HybRatio,0.1875
Lipinski,True
LogEE_Dt,174.03617178115664
MATS1are,0.16837067642622594
MATS2are,0.14885708367475614
MATS3are,-0.24072042273042257
MATS4are,0.27885500721430384
MATS5are,-0.004026755643410222
MATS6are,-0.11327885348288987
MATS7are,-0.25121758570065217
MATS8are,-0.3548145451739302
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.2597154222766218
SM1_Dzse,1.1662733799930698
SMR_VSA1,13.840727058018519
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,5.316788604006331
SMR_VSA7,52.97923316345093
SMR_VSA8,0.0
SMR_VSA9,11.387855989696922
SpAD_DzZ,157.096786430554
SpAD_Dzi,153.56668821844227
SpAD_Dzm,157.11951611003224
SpAD_Dzp,201.67896614910615
SpAD_Dzv,186.3638786150097
SpAbs_Dt,348.0723435623132
SpDiam_A,4.772176671755244
SpDiam_D,150.84758620334807
SpMAD_Dt,15.821470161923331
SpMax_Dt,174.03617178115664
SsssssAs,0
VE1_Dzpe,4.61492072685124
VE1_Dzse,4.615590698508742
VE2_Dzpe,0.20976912394778366
VE2_Dzse,0.2097995772049428
VE3_Dzpe,2.3177520508912166
VE3_Dzse,2.3178972154715534
VMcGowan,216.86999999999978
VR1_Dzpe,121.18415492267971
VR1_Dzse,121.14076211246193
VR2_Dzpe,5.508370678303623
VR2_Dzse,5.506398277839178
VR3_Dzpe,5.585768690491536
VR3_Dzse,5.58541055306834
mZagreb1,7.388888888888889
mZagreb2,4.777777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1438785975164353
AATSC1are,0.024224936787098923
AATSC2are,0.02141734842951057
AATSC3are,-0.03463451681601663
AATSC4are,0.04012126734842948
AATSC5are,-0.0005793639545152538
AATSC6are,-0.016298402567387956
AATSC7are,-0.03614483390207472
AATSC8are,-0.05105021913805695
AETA_beta,1.375
BCUTdv-1h,6.03505138243383
BCUTdv-1l,0.9950189107580713
BCUTpe-1h,3.5180304537703524
BCUTpe-1l,2.2417177139113393
BCUTse-1h,3.726113205914233
BCUTse-1l,2.437598502839816
ETA_alpha,10.200000000000001
ETA_dBeta,1.75
ETA_eta_B,0.3724996667149014
ETA_eta_F,21.144275547678795
ETA_eta_L,4.286389679580972
ETA_eta_R,36.50580442249706
ETA_psi_1,0.53968253968254
LabuteASA,126.6474113744486
LogEE_DzZ,78.60196464384843
LogEE_Dzi,76.83766916894875
LogEE_Dzm,78.6131806583226
LogEE_Dzp,100.1847428589763
LogEE_Dzv,92.88808149129062
PEOE_VSA1,14.362978477953028
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,28.009512142871106
PEOE_VSA7,32.903945735995094
PEOE_VSA8,11.753753343145172
PEOE_VSA9,0.0
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,156.13468198451542
SpAD_Dzse,157.2350358695217
SpAbs_DzZ,156.0253578591254
SpAbs_Dzi,152.4801870238897
SpAbs_Dzm,156.05106404390264
SpAbs_Dzp,205.17091396551552
SpAbs_Dzv,187.93112030148563
SpDiam_Dt,254.5818886780927
SpMAD_DzZ,7.140763019570636
SpMAD_Dzi,6.980304009929194
SpMAD_Dzm,7.141796186819647
SpMAD_Dzp,9.167225734050279
SpMAD_Dzv,8.47108539159135
SpMax_DzZ,78.60196464384843
SpMax_Dzi,76.83766916894875
SpMax_Dzm,78.6131806583226
SpMax_Dzp,100.1847428589763
SpMax_Dzv,92.88808149129062
VE1_Dzare,4.613989659100768
VE2_Dzare,0.20972680268639854
VE3_Dzare,2.3175502789127935
VR1_Dzare,121.23437531262934
VR2_Dzare,5.510653423301334
VR3_Dzare,5.586183018477266
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4636363636363637
AETA_dBeta,0.07954545454545454
AETA_eta_B,0.01693180303249552
AETA_eta_F,0.9611034339853998
AETA_eta_L,0.19483589452640782
AETA_eta_R,1.659354746477139
BCUTare-1h,3.572189887820783
BCUTare-1l,2.1919126062894305
ETA_beta_s,14.25
ETA_dPsi_A,0.17431746031745998
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,6.255324216077223
ETA_eta_RL,10.541713895658194
LogEE_Dzpe,78.12460078417936
LogEE_Dzse,78.67053036112416
PEOE_VSA10,28.471802319142803
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.220506243602397
SlogP_VSA3,0.0
SlogP_VSA4,20.771211599071872
SlogP_VSA5,27.4419350052147
SlogP_VSA6,39.37802521625475
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696922
SlogP_VSA9,0.0
SpAD_Dzare,154.74743284311273
SpAbs_Dzpe,154.9894861460822
SpAbs_Dzse,156.17478734225523
SpDiam_DzZ,118.83454983911324
SpDiam_Dzi,115.68718015060296
SpDiam_Dzm,118.85151231191679
SpDiam_Dzp,151.6304734653416
SpDiam_Dzv,140.8225340353576
SpMAD_Dzpe,7.097030999296155
SpMAD_Dzse,7.14704708497826
SpMax_Dzpe,78.12460078417936
SpMax_Dzse,78.67053036112416
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6477272727272727
AETA_eta_BR,0.028659075759768247
AETA_eta_FL,0.28433291891260104
AETA_eta_RL,0.47916881343900886
DetourIndex,1853
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,34.159188593826364
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,19.913841467842857
EState_VSA7,31.18920547353706
EState_VSA8,15.630115118257223
EState_VSA9,9.046189873946696
ETA_beta_ns,16.0
ETA_shape_p,0.17973856209150324
ETA_shape_x,0.0
ETA_shape_y,0.392156862745098
GhoseFilter,True
LogEE_Dzare,77.437995790396
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,153.4618454663202
SpDiam_Dzpe,118.054483160117
SpDiam_Dzse,118.9459557214746
SpMAD_Dzare,7.033974220141488
SpMax_Dzare,77.437995790396
TopoPSA(NO),81.16000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.175753183287906
VSA_EState9,41.65758015004543
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7272727272727273
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03636363636363631
FilterItLogS,-5.510095475453163
SpDiam_Dzare,116.96897117478238
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6324324324324325
ETA_epsilon_2,0.8590909090909087
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5617021276595746
ETA_epsilon_5,0.8347826086956518
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.19049694856146449
ETA_dEpsilon_B,0.07073030477285791
ETA_dEpsilon_C,-0.11976664378860657
ETA_dEpsilon_D,0.024308300395256888
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.32931687800417475,2.8973804074573515,5.402080474429422,0.0,3.1241519207647173,10.922915904664983,0.0,8.846821404888043,0.0,0.0,0.0,0.4082482904638629,0.19999999999999996,0.0,0.0,0.0,0.7663094323935531,0.0,0.0"
APolDescriptor,43.867895
BCUTDescriptor,"11.849999999999982,15.996931288004161,-0.2744613942166582,0.2399813392949875,5.439714163883583,10.131362785458172"
BPolDescriptor,21.848104999999997
TPSADescriptor,81.16000000000001
ALOGPDescriptor,"3.483199999999999,12.132682239999994,84.14489999999999"
XLogPDescriptor,3.0400000000000005
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,297.11134146
ChiPathDescriptor,"15.689869965382487,10.541713895658194,9.813026735860857,7.945281770380338,6.6827535128430275,4.858409602587315,3.0478751329594878,2.1716535021647663,12.505923408339637,6.823451877101408,5.105319324652242,3.269809557770079,2.122878691440846,1.2849311456981745,0.6361003188182931,0.34811817307365134"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.4765620012511172,0.6142893244939814,0.0,0.0,0.04917408706411841,0.11294979498864635,0.11790577543928678"
AtomCountDescriptor,37
BondCountDescriptor,24
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.6667394764783214,0.0,0.2705371431703058,0.0,0.7038956609959915,0.0,0.06668245882010149,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,3,0,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"44.601729571176904,2.027351344144405,17.764637015302807,8.586936393967331,9.177700621335463"
FractionalPSADescriptor,0.2731635877687508
WienerNumbersDescriptor,"1081.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.4286826887730477,5.648409855348606,7.208980711916555,1.1259739372095456,1.3652976579253668,1.3724099412536597"
FractionalCSP3Descriptor,0.1875
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,7.26643598615917,3.925619834710744"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1059.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1875
AutocorrelationDescriptorMass,"25.403348010452277,26.767926858252704,38.37374283561857,34.84816956269587,36.33793918696194"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3633598943019256,-0.046684355941412806,-0.06540760734568364,-0.16542439468359654,0.080622603499718"
EccentricConnectivityIndexDescriptor,432
AutocorrelationDescriptorPolarizability,"1294.715235377925,1510.841959861896,2103.1111093141885,1897.653635177402,1741.2088048639298"
