DLiP-ID,T004BS
AATSC4p,0.006090129157144961
AATSC4s,-0.22138692011398964
AATSC4v,-0.6804573534563463
AATSC5Z,0.9726932743604653
AATSC5c,0.0030988913254061017
AATSC5d,0.01491162013338799
AATSC5i,0.04296440069834669
AATSC5m,4.523946868998256
AATSC5p,-0.004106365100469931
AATSC5s,0.43415328454153845
AATSC5v,2.904523442045168
AATSC6Z,-0.9055380037778112
AATSC6c,-0.0008929917534627918
AATSC6d,-0.016374972836534454
AATSC6i,-0.0619232702568222
AATSC6m,-3.7157919744546417
AATSC6p,-0.0032929886793967413
AATSC6s,-0.14094981429785775
AATSC6v,1.927618654988584
AATSC7Z,-1.5253023742444582
AATSC7c,-0.000300284190405657
AATSC7d,-0.01946918272291238
AATSC7i,0.08843556346990317
AATSC7m,-6.875656966106983
AATSC7p,0.008388857503891718
AATSC7s,-0.32403667826683213
AATSC7v,-2.4236982228524497
AATSC8Z,-0.6364229142637444
AATSC8c,0.0005904852956255254
AATSC8d,-0.02676201460976547
AATSC8i,0.018951715376596987
AATSC8m,-2.7894427187820074
AATSC8p,-0.015348556738716832
AATSC8s,-0.07937532098290782
AATSC8v,-0.37493421176017905
ATS0are,320.6568
ATS1are,342.7854
ATS2are,574.7949
ATS3are,734.9127000000002
ATS4are,806.1521000000001
ATS5are,785.2927000000001
ATS6are,724.992
ATS7are,781.1398999999999
ATS8are,769.7786999999998
ATSC0dv,194.99782135076254
ATSC0pe,5.683870588235292
ATSC0se,3.77188050980392
ATSC1dv,-8.415993848519811
ATSC1pe,-0.10074532871972103
ATSC1se,0.40408212687427686
ATSC2dv,19.003844675124938
ATSC2pe,2.2397048442906606
ATSC2se,1.837182512110723
ATSC3dv,-20.79665940450254
ATSC3pe,0.36025294117647066
ATSC3se,0.016130418300654013
ATSC4dv,0.9596736298005122
ATSC4pe,-0.8160816608996515
ATSC4se,-0.6758398773548749
ATSC5dv,87.27314280832158
ATSC5pe,3.03058546712803
ATSC5se,2.1883190649749933
ATSC6dv,-17.199880387885
ATSC6pe,-1.6526709342560548
ATSC6se,-1.7843823652441437
ATSC7dv,-67.04707591097441
ATSC7pe,-3.184980622837366
ATSC7se,-2.175948317570177
ATSC8dv,-11.421675423982231
ATSC8pe,-0.6496671280276816
ATSC8se,-0.4479086220684352
AXp-0dv,0.5827670689097595
AXp-1dv,0.3480344293961568
AXp-2dv,0.19502030587359392
AXp-3dv,0.1131746005638418
AXp-4dv,0.06697046040536193
AXp-5dv,0.039290122451573394
AXp-6dv,0.02445164080856061
AXp-7dv,0.014211101303455398
BertzCT,1275.88200922983
ECIndex,702
ETA_eta,24.200209090057285
GATS1dv,0.7542027916815635
GATS1pe,0.6291112687256366
GATS1se,0.5111319668511785
GATS2dv,0.8001039059706829
GATS2pe,0.5774331953209643
GATS2se,0.5328216095978394
GATS3dv,0.983276086623423
GATS3pe,0.8965514386426814
GATS3se,0.9192000664162839
GATS4dv,1.091830849419654
GATS4pe,1.3180653011227679
GATS4se,1.39258691865771
GATS5dv,0.9689072486164336
GATS5pe,1.1778472611279547
GATS5se,1.255329833467484
GATS6dv,1.105549326918593
GATS6pe,1.314738650681738
GATS6se,1.4640371683345377
GATS7dv,1.235360119448824
GATS7pe,1.4937905716319393
GATS7se,1.6031578032267766
GATS8dv,1.0151680371826959
GATS8pe,1.0396471749781113
GATS8se,1.056917362476904
LogEE_A,4.363519878108551
LogEE_D,182.80724374015614
MATS1dv,-0.040761679180073944
MATS1pe,-0.0167400655127532
MATS1se,0.10117847552003842
MATS2dv,0.055225464783696776
MATS2pe,0.2232925712732352
MATS2se,0.2760082371353265
MATS3dv,-0.04570745441544512
MATS3pe,0.027163552591543887
MATS3se,0.0018327824533671078
MATS4dv,0.0019763336139114345
MATS4pe,-0.0576575112403342
MATS4se,-0.07195356931483139
MATS5dv,0.1886408142431235
MATS5pe,0.2247331612012871
MATS5se,0.24453302684623343
MATS6dv,-0.03911722186815065
MATS6pe,-0.12894798013709002
MATS6se,-0.20979847744591767
MATS7dv,-0.14373430329334122
MATS7pe,-0.23424641804759788
MATS7se,-0.24115762335202115
MATS8dv,-0.023897926349660353
MATS8pe,-0.04663445166818801
MATS8se,-0.04844976327561914
MAXaaCH,1.8954323591555284
MAXaaaC,0.5009384308996156
MAXaasC,0.9263737430999337
MAXdssC,-0.40290839947089974
MAXssNH,2.833719870664315
MDEC-22,19.430731441182356
MDEC-23,21.593349734885116
MDEC-33,5.746901685969746
MDEN-22,1.381199369861928
MDEO-11,0.814325284978472
MINaaCH,1.4657911050222556
MINaaaC,0.29458780605651125
MINaasC,0.007102825825769932
MINdssC,-0.40290839947089974
MINssNH,2.573150825144873
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5714285714285716
SM1_Dzi,1.2465999089259103
SM1_Dzm,2.568514856090708
SM1_Dzp,-4.471334203675762
SM1_Dzv,-2.1591241968048562
SddssSe,0
SpAD_Dt,603.3344952572133
SpAbs_A,40.520392717216566
SpAbs_D,365.6144874803124
SpMAD_A,1.307109442490857
SpMAD_D,11.794015725171366
SpMax_A,2.468871466629789
SpMax_D,182.80724374015614
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,137.67000000000002
TpiPC10,8.548722896026884
VAdjMat,6.087462841250339
VE1_DzZ,5.470180401823719
VE1_Dzi,5.489687632228257
VE1_Dzm,5.470181761930595
VE1_Dzp,5.495402086302263
VE1_Dzv,5.497354832332682
VE2_DzZ,0.17645743231689417
VE2_Dzi,0.17708669781381475
VE2_Dzm,0.17645747619130953
VE2_Dzp,0.17727103504200847
VE2_Dzv,0.17733402684944136
VE3_DzZ,2.8307137076048696
VE3_Dzi,2.8342734678033294
VE3_Dzm,2.830713956245062
VE3_Dzp,2.835313869791094
VE3_Dzv,2.8356691484651178
VR1_DzZ,201.86660611099546
VR1_Dzi,200.1842409562371
VR1_Dzm,201.8667419180068
VR1_Dzp,199.95562864288425
VR1_Dzv,199.5134360624185
VR2_DzZ,6.511826003580499
VR2_Dzi,6.4575561598786155
VR2_Dzm,6.511830384451832
VR2_Dzp,6.450181569125299
VR2_Dzv,6.435917292336081
VR3_DzZ,6.439009224967629
VR3_Dzi,6.430640258771602
VR3_Dzm,6.439009897723605
VR3_Dzp,6.429497596639702
VR3_Dzv,6.4272836942369995
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.15418025197030993
Xch-7dv,0.1896080314402082
Xpc-4dv,2.269395384419106
Xpc-5dv,3.3996314437856032
Xpc-6dv,4.571633829045606
Zagreb1,162.0
Zagreb2,188.0
fragCpx,226.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,34
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.2873882352941175
AATS1are,6.347877777777778
AATS2are,6.38661
AATS3are,6.175736974789918
AATS4are,6.347654330708663
AATS5are,6.490022314049588
AATS6are,6.304278260869565
AATS7are,6.402786065573769
AATS8are,6.1582295999999985
AATSC0dv,3.8234866931522067
AATSC0pe,0.11144844290657435
AATSC0se,0.07395844136870432
AATSC1dv,-0.15585173793555207
AATSC1pe,-0.0018656542355503893
AATSC1se,0.007483002349523645
AATSC2dv,0.21115382972361044
AATSC2pe,0.02488560938100734
AATSC2se,0.02041313902345248
AATSC3dv,-0.17476184373531548
AATSC3pe,0.0030273356401384088
AATSC3se,0.00013554973361894128
AATSC4dv,0.007556485274019781
AATSC4pe,-0.006425839849603555
AATSC4se,-0.00532157383743996
AATSC5dv,0.72126564304398
AATSC5pe,0.02504616088535562
AATSC5se,0.018085281528718952
AATSC6dv,-0.1495641772859565
AATSC6pe,-0.014371051602226563
AATSC6se,-0.015516368393427337
AATSC7dv,-0.5495661959915935
AATSC7pe,-0.026106398547847263
AATSC7se,-0.017835641947296532
AATSC8dv,-0.09137340339185784
AATSC8pe,-0.005197337024221453
AATSC8se,-0.0035832689765474815
AETA_eta,0.7806519061308802
ATSC0are,6.09296470588235
ATSC1are,-0.511409688581316
ATSC2are,2.807397577854669
ATSC3are,0.3343705882352936
ATSC4are,-1.0738474048442934
ATSC5are,3.1971484429065695
ATSC6are,-1.972120415224915
ATSC7are,-3.231733217993081
ATSC8are,-0.7333782006920414
BCUTZ-1h,16.013272983361794
BCUTZ-1l,5.694107022621609
BCUTc-1h,0.4650111732024579
BCUTc-1l,-0.3674807510837158
BCUTd-1h,4.043956869686973
BCUTd-1l,0.9715232814157336
BCUTi-1h,14.553587383784711
BCUTi-1l,10.319751114305356
BCUTm-1h,32.066802695803425
BCUTm-1l,11.705125684550543
BCUTp-1h,2.954692409881928
BCUTp-1l,0.7517311604016903
BCUTs-1h,7.014578333823788
BCUTs-1l,0.29891664601153944
BCUTv-1h,24.441995339381865
BCUTv-1l,14.701063544691548
BalabanJ,1.390421274903886
Diameter,13
ETA_beta,43.5
GATS1are,0.6990302541149999
GATS2are,0.5541500451179309
GATS3are,0.8990669497869701
GATS4are,1.3591898956836055
GATS5are,1.2254344618821436
GATS6are,1.3528289639486941
GATS7are,1.519388739979986
GATS8are,1.0429044491042705
HybRatio,0.13636363636363635
Lipinski,True
LogEE_Dt,301.6672476286066
MATS1are,-0.07927143230443875
MATS2are,0.26109762722162355
MATS3are,0.023519204129628466
MATS4are,-0.07077507929706846
MATS5are,0.22116629582845526
MATS6are,-0.14354137504275208
MATS7are,-0.22172628741522168
MATS8are,-0.04910881981533187
MAXddssS,-4.010734586272779
MAXssCH2,0.30384831401696455
MAXsssCH,-0.9879969765684053
MINddssS,-4.010734586272779
MINssCH2,0.21427075459813594
MINsssCH,-0.9879969765684053
NsssssAs,0
RotRatio,0.23529411764705882
SM1_Dzpe,1.4441554467564264
SM1_Dzse,1.4492485814243972
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,18.785963431291318
SMR_VSA4,0.0
SMR_VSA5,23.90290233350432
SMR_VSA6,0.0
SMR_VSA7,89.98967487339495
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,264.4424186735074
SpAD_Dzi,293.04661056945486
SpAD_Dzm,264.459948945855
SpAD_Dzp,349.5118447049557
SpAD_Dzv,344.30342194709806
SpAbs_Dt,603.3344952572133
SpDiam_A,4.895144492236984
SpDiam_D,254.0707671016818
SpMAD_Dt,19.462403072813334
SpMax_Dt,301.6672476286066
SsssssAs,0
VE1_Dzpe,5.488339904439651
VE1_Dzse,5.48754934630534
VE2_Dzpe,0.17704322272385972
VE2_Dzse,0.17701772084855938
VE3_Dzpe,2.8340279359369034
VE3_Dzse,2.8338838823449586
VMcGowan,320.3300000000008
VR1_Dzpe,200.15301330902793
VR1_Dzse,200.2244115376081
VR2_Dzpe,6.456548816420256
VR2_Dzse,6.458851985084132
VR3_Dzpe,6.430484252070054
VR3_Dzse,6.43084090669095
mZagreb1,8.840277777777779
mZagreb2,6.791666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,13
nBondsKS,41
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11946989619377157
AATSC1are,-0.009470549788542889
AATSC2are,0.03119330642060743
AATSC3are,0.0028098368759268367
AATSC4are,-0.00845549137672672
AATSC5are,0.026422714404186524
AATSC6are,-0.017148873175868825
AATSC7are,-0.026489616540926894
AATSC8are,-0.005867025605536331
AETA_beta,1.403225806451613
BCUTdv-1h,6.022488058498234
BCUTdv-1l,0.6441833261488968
BCUTpe-1h,3.536953918978665
BCUTpe-1l,2.234063580928448
BCUTse-1h,3.7682660260834226
BCUTse-1l,2.4323771273444783
ETA_alpha,15.266666666666671
ETA_dBeta,5.5
ETA_eta_B,0.3874069919651628
ETA_eta_F,34.90821165491352
ETA_eta_L,6.4782090939716115
ETA_eta_R,59.10842074497081
ETA_psi_1,0.5841836734693882
LabuteASA,184.07088609081694
LogEE_DzZ,131.68349482324933
LogEE_Dzi,146.56351818501534
LogEE_Dzm,131.69158031554696
LogEE_Dzp,173.63169599991824
LogEE_Dzv,171.66416680007706
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,13.469174827284988
PEOE_VSA5,0.0
PEOE_VSA6,66.73003775307771
PEOE_VSA7,29.680458743243218
PEOE_VSA8,6.544756405912575
PEOE_VSA9,11.728187345198613
SM1_Dzare,1.5506335390459918
SpAD_Dzpe,294.87915290051313
SpAD_Dzse,294.08521864923637
SpAbs_DzZ,262.3686859546134
SpAbs_Dzi,291.88043646110464
SpAbs_Dzm,262.3885659973949
SpAbs_Dzp,351.7347262035123
SpAbs_Dzv,345.4874577969588
SpDiam_Dt,402.23209251165036
SpMAD_DzZ,8.530400602371207
SpMAD_Dzi,9.453116469982415
SpMAD_Dzm,8.53096609502758
SpMAD_Dzp,11.274575635643732
SpMAD_Dzv,11.106561998293486
SpMax_DzZ,131.68349482324933
SpMax_Dzi,146.56351818501534
SpMax_Dzm,131.69158031554696
SpMax_Dzp,173.63169599991824
SpMax_Dzv,171.66416680007706
VE1_Dzare,5.488296910211335
VE2_Dzare,0.17704183581326888
VE3_Dzare,2.834020102166133
VR1_Dzare,200.14575879376096
VR2_Dzare,6.456314799798741
VR3_Dzare,6.430448006566578
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49247311827957
AETA_dBeta,0.1774193548387097
AETA_eta_B,0.012496999740811704
AETA_eta_F,1.1260713437068879
AETA_eta_L,0.20897448690231005
AETA_eta_R,1.906723249837768
BCUTare-1h,3.5809327504630515
BCUTare-1l,2.1814610107887242
ETA_beta_s,19.0
ETA_dPsi_A,0.12981632653061181
ETA_dPsi_B,0.0
ETA_eta_BR,0.7314069919651628
ETA_eta_FL,8.54859747643632
ETA_eta_RL,15.026806570407933
LogEE_Dzpe,147.48616210982934
LogEE_Dzse,147.08935927885767
PEOE_VSA10,21.970725739898256
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,10.038883468458419
SlogP_VSA2,29.113897505661303
SlogP_VSA3,27.78340636631799
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,83.75825536551872
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,293.84592204289606
SpAbs_Dzpe,293.5281687729024
SpAbs_Dzse,292.72946997629106
SpDiam_DzZ,185.8015858936708
SpDiam_Dzi,206.7910486719469
SpDiam_Dzm,185.81735103492576
SpDiam_Dzp,251.66999706524535
SpDiam_Dzv,247.76069387207616
SpMAD_Dzpe,9.51223073872623
SpMAD_Dzse,9.48661995642698
SpMax_Dzpe,147.48616210982934
SpMax_Dzse,147.08935927885767
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6129032258064516
AETA_eta_BR,0.02359377393436009
AETA_eta_FL,0.27576120891730066
AETA_eta_RL,0.48473569581961073
DetourIndex,4436
EState_VSA1,21.97231171190705
EState_VSA2,11.316305098443785
EState_VSA3,17.5781578411451
EState_VSA4,22.855090328592603
EState_VSA5,6.06636706846161
EState_VSA6,12.13273413692322
EState_VSA7,60.6636706846161
EState_VSA8,18.785963431291318
EState_VSA9,0.0
ETA_beta_ns,24.5
ETA_shape_p,0.06550218340611352
ETA_shape_x,0.054585152838427936
ETA_shape_y,0.2292576419213973
GhoseFilter,True
LogEE_Dzare,146.9729814581915
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,292.3953293773369
SpDiam_Dzpe,208.57578465177804
SpDiam_Dzse,208.03137312556535
SpMAD_Dzare,9.478900711061163
SpMax_Dzare,146.9729814581915
TopoPSA(NO),101.05000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,34.54321174356604
VSA_EState9,43.6056559867436
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7903225806451613
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.007526881720429967
FilterItLogS,-6.371737259860051
SpDiam_Dzare,207.71492408134588
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6300653594771242
ETA_epsilon_2,0.8430107526881717
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5512437810945267
ETA_epsilon_5,0.8101010101010098
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.18753662384494085
ETA_dEpsilon_B,0.07882157838259751
ETA_dEpsilon_C,-0.10871504546234334
ETA_dEpsilon_D,0.03290974258716195
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.9032258064516129
MDEDescriptor,"0.0,0.0,0.0,0.0,19.430731441182356,21.593349734885116,0.0,5.746901685969746,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,1.381199369861928,0.0,0.0"
APolDescriptor,64.66185999999998
BCUTDescriptor,"11.85,31.973074029593665,-0.2788910642224273,0.2609960259616707,5.805240751617027,12.940009392401093"
BPolDescriptor,35.53813999999999
TPSADescriptor,137.67000000000002
ALOGPDescriptor,"3.5831000000000004,12.838605610000004,119.41279999999999"
XLogPDescriptor,3.9110000000000005
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,452.09768266
ChiPathDescriptor,"21.683587508058327,15.026806570407933,13.643427757278175,11.037365795785542,9.143002801196085,7.264033463058063,4.37699798580893,3.1176296828473404,17.453024326173058,10.720103582103755,7.903364807518736,5.662311352072547,4.090654436277822,2.7108497340236672,1.4983853743273097,0.9208227801925151"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.4235402420532192,0.46375460387013795,0.0,0.0,0.061237243569579464,0.15418025197030993,0.15610573389353138"
AtomCountDescriptor,51
BondCountDescriptor,34
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.2816945935303745,0.20412414523193154,0.5185228312386285,0.08333333333333333,0.8323947683781701,0.025499585890087693,0.10580303733909877,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,16,2,1,2,0,0"
ZagrebIndexDescriptor,162.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"63.47771727166326,2.0476682990859114,26.371594544479986,7.5718445970033414,12.242690725955336"
FractionalPSADescriptor,0.3045138368991259
WienerNumbersDescriptor,"2737.0,46.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.5950733930652925,7.32895330715781,10.507065042418438,1.629868354799044,2.309672638013597,2.6142327675188564"
FractionalCSP3Descriptor,0.13636363636363635
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,13,1,0,0,1,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,11.421457673155274,6.533333333333333"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1986.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.13636363636363635
AutocorrelationDescriptorMass,"47.018834388628775,48.285951563958704,60.63567348080385,63.36416354554807,71.03984644889829"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.49586899782066096,-0.2485071833227772,0.09133065961743854,-0.06849224524209106,-0.1557074268167529"
EccentricConnectivityIndexDescriptor,702
AutocorrelationDescriptorPolarizability,"2539.8225423180825,2966.3930397216973,4145.144819507695,4091.194604783572,3967.389005886329"
