DLiP-ID,C001AS
AATSC8i,-0.18941925840674592
AATSC8m,-1.7994976522848336
AATSC8p,-0.02956955834673932
AATSC8s,0.06168496078354375
AATSC8v,-6.1910160761476
ATS0are,342.23850000000004
ATS1are,365.19500000000005
ATS2are,664.7419999999998
ATS3are,867.3669999999998
ATS4are,830.8889999999998
ATS5are,742.2050000000002
ATS6are,656.954
ATS7are,744.0799999999999
ATS8are,706.0459999999998
ATSC0dv,196.5185185185185
ATSC0pe,6.315498245614031
ATSC0se,4.230307719298244
ATSC1dv,15.172839506172853
ATSC1pe,0.09478076331179358
ATSC1se,0.4452205887965514
ATSC2dv,25.54320987654323
ATSC2pe,2.4008892582333097
ATSC2se,1.9782860181594315
ATSC3dv,-108.80246913580247
ATSC3pe,-3.9946358879655213
ATSC3se,-2.071300321021853
ATSC4dv,35.61728395061728
ATSC4pe,0.48402379193597456
ATSC4se,0.43634710495537316
ATSC5dv,33.07407407407407
ATSC5pe,0.8043268698060848
ATSC5se,0.07599391320406551
ATSC6dv,-69.14814814814812
ATSC6pe,-1.5463736842105258
ATSC6se,-0.4386619999999977
ATSC7dv,-31.30864197530866
ATSC7pe,0.5793514927669973
ATSC7se,0.701375080947988
ATSC8dv,-38.60493827160496
ATSC8pe,0.34835657125268404
ATSC8se,0.5456498233302595
AXp-0dv,0.616258850970859
AXp-1dv,0.38518968472335957
AXp-2dv,0.2185816510213526
AXp-3dv,0.1140440729591612
AXp-4dv,0.06569814309788662
AXp-5dv,0.03823384903900512
AXp-6dv,0.022310207987003016
AXp-7dv,0.01157750414994292
BertzCT,779.8551789632434
ECIndex,6000000000
GATS1dv,0.7698224587451367
GATS1pe,0.7132585388612503
GATS1se,0.6220513138020131
GATS2dv,0.9917392054841814
GATS2pe,0.7904086273053951
GATS2se,0.7558031030104276
GATS3dv,1.2616868346829226
GATS3pe,1.2664324195945202
GATS3se,1.2077668122481342
GATS4dv,0.8060866736545343
GATS4pe,0.7111516047760527
GATS4se,0.632330721957578
GATS5dv,0.849484288798273
GATS5pe,0.6656083687091229
GATS5se,0.6340853716592548
GATS6dv,0.9586168587696154
GATS6pe,0.630954649575508
GATS6se,0.4543814779514609
GATS7dv,0.7464261804434293
GATS7pe,0.32359531934967545
GATS7se,0.12399913724236196
GATS8dv,0.7969986807387863
GATS8pe,0.4110651525875913
GATS8se,0.19741335747049046
MATS1dv,0.07459096513700518
MATS1pe,0.014498912440436051
MATS1se,0.10167779603486357
MATS2dv,0.06924095804080029
MATS2pe,0.20251424989124314
MATS2se,0.2491197731516712
MATS3dv,-0.21764170685105996
MATS3pe,-0.24864311271977593
MATS3se,-0.19247661225544654
MATS4dv,0.07075861392375651
MATS4pe,0.029921343557234165
MATS4se,0.040270047231674946
MATS5dv,0.07267501627659938
MATS5pe,0.054995338926486254
MATS5se,0.0077572497337077845
MATS6dv,-0.17593290614398788
MATS6pe,-0.12242689524016945
MATS6se,-0.051847528490523896
MATS7dv,-0.0677689576992535
MATS7pe,0.03902155471696284
MATS7se,0.07052586627720395
MATS8dv,-0.08747909206558618
MATS8pe,0.024562992435900582
MATS8se,0.05743900989596671
MAXaaCH,2.1817710695389265
MAXaasC,1.2546064814814817
MAXsCH3,2.2821702569916855
MAXsssN,2.5693461829176116
MDEC-11,1e-08
MDEC-12,0.001102138229533124
MDEC-13,0.0005931196375496971
MDEC-22,21.143010233017964
MDEC-23,23.848910914320847
MDEC-33,5.5649990329917
MDEO-11,1.5000000000000004
MDEO-12,3.000000000000003e-08
MINaaCH,2.0707839401192576
MINaasC,1.2546064814814817
MINsCH3,0.7152777777777777
MINsssN,2.5693461829176116
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,75.22
TpiPC10,7.894079174385126
VAdjMat,5.906890595608519
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07453559924999299
Xch-6dv,0.2871280327900909
Xch-7dv,0.4101440958378364
Xpc-4dv,1.9317947807488456
Xpc-5dv,2.8575004713058436
Xpc-6dv,3.705196373991265
Zagreb1,144.0
Zagreb2,163.0
fragCpx,144.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,30
nBondsS,45
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.004184210526317
AATS1are,6.1897457627118655
AATS2are,6.212542056074765
AATS3are,5.981841379310344
AATS4are,5.691020547945204
AATS5are,5.622765151515153
AATS6are,5.762754385964912
AATS7are,5.552835820895522
AATS8are,5.515984374999999
AATSC0dv,3.44769330734243
AATSC0pe,0.11079821483533388
AATSC0se,0.07421592489996919
AATSC1dv,0.2571667712910653
AATSC1pe,0.0016064536154541285
AATSC1se,0.00754611167451782
AATSC2dv,0.23872158763124515
AATSC2pe,0.022438217366666447
AATSC2se,0.01848865437532179
AATSC3dv,-0.7503618561089825
AATSC3pe,-0.027549213020451872
AATSC3se,-0.01428482980015071
AATSC4dv,0.24395399966176218
AATSC4pe,0.003315231451616264
AATSC4se,0.0029886788010641996
AATSC5dv,0.25056116722783384
AATSC5pe,0.006093385377318824
AATSC5se,0.000575711463667163
AATSC6dv,-0.6065627030539309
AATSC6pe,-0.013564681440443208
AATSC6se,-0.003847912280701734
AATSC7dv,-0.2336465819052885
AATSC7pe,0.004323518602738785
AATSC7se,0.0052341423951342385
AATSC8dv,-0.30160108024691373
AATSC8pe,0.002721535712911594
AATSC8se,0.004262889244767652
ATSC0are,6.630498245614035
ATSC1are,-0.2516069559864548
ATSC2are,2.9033208371806745
ATSC3are,-3.958755186211137
ATSC4are,0.6109623884272036
ATSC5are,0.4917637119113508
ATSC6are,-1.328805263157896
ATSC7are,0.7725164050476998
ATSC8are,0.4972741151123349
BalabanJ,4.0304340138469435e-07
Diameter,100000000
GATS1are,0.7557649696083554
GATS2are,0.7756933874859214
GATS3are,1.263963680415863
GATS4are,0.6762962081897869
GATS5are,0.6540680366766837
GATS6are,0.5651550623064496
GATS7are,0.24516831156343194
GATS8are,0.33873020047711444
HybRatio,0.45454545454545453
Lipinski,True
MATS1are,-0.03666057928478811
MATS2are,0.23325982451059007
MATS3are,-0.23470337475904637
MATS4are,0.03597413091512254
MATS5are,0.03202662968837784
MATS6are,-0.10020402795799536
MATS7are,0.04956003491179327
MATS8are,0.03339754739132042
MAXddssS,-3.6666666666666665
MAXssCH2,1.3356818468127991
MAXsssCH,0.713839548164945
MINddssS,-3.6666666666666665
MINssCH2,1.1698086734693878
MINsssCH,0.04648715041572138
NsssssAs,0
RotRatio,0.13333333333333333
SMR_VSA1,17.70740981181935
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,49.97490092549657
SMR_VSA6,13.303441166188595
SMR_VSA7,71.7905736680101
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,312.2700000000009
mZagreb1,9.590277777777779
mZagreb2,6.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,51
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11632453062480763
AATSC1are,-0.004264524677736523
AATSC2are,0.02713383959981939
AATSC3are,-0.027301759904904393
AATSC4are,0.004184673893337011
AATSC5are,0.003725482665995082
AATSC6are,-0.011656186518928911
AATSC7are,0.005765047798863432
AATSC8are,0.0038849540243151163
LabuteASA,167.63410222574882
PEOE_VSA1,9.636772684650527
PEOE_VSA2,4.552749873690364
PEOE_VSA3,0.0
PEOE_VSA4,8.417796984328938
PEOE_VSA5,0.0
PEOE_VSA6,60.6636706846161
PEOE_VSA7,43.857861457775215
PEOE_VSA8,12.083681658295921
PEOE_VSA9,12.359735571259707
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,6.103966387748303
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.118126859033554
SlogP_VSA1,0.0
SlogP_VSA2,49.3615458011026
SlogP_VSA3,14.854989812833603
SlogP_VSA4,0.0
SlogP_VSA5,42.91415586284633
SlogP_VSA6,60.6636706846161
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
EState_VSA1,10.118126859033554
EState_VSA2,6.103966387748303
EState_VSA3,24.443417229555628
EState_VSA4,0.0
EState_VSA5,36.81018947509803
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,72.61125239814378
EState_VSA9,9.289612827490412
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),66.84
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.868055555555557
VSA_EState9,42.881944444444436
nBridgehead,2
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,8.417796984328938
FilterItLogS,-3.82396667459141
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.7857142857142857
MDEDescriptor,"1.000000001E-9,3.4852671034127613E-4,1.8756089805683782E-4,0.0,21.143010233017964,23.848910914320847,0.0,5.5649990329917,0.0,0.0,1.5000000000000004,3.0000000030000037E-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,65.26499699999997
BCUTDescriptor,"11.99899999999999,31.972829660553813,-0.364838659842711,0.2837050327002495,5.4499999999999975,11.170901239193757"
BPolDescriptor,42.075002999999995
TPSADescriptor,75.22
ALOGPDescriptor,"1.5169999999999995,2.3012889999999984,103.26209999999999"
XLogPDescriptor,3.444000000000001
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,403.18172963999996
ChiPathDescriptor,"20.1480536021256,13.309663088089316,12.989793324560338,8.7837103224235,7.428157238117459,6.087724342098656,3.841357012679433,2.843933546336742,16.642493017154564,10.16859124258203,8.080212631020666,5.5881595749989,4.270379301362633,3.0969417721594135,1.8517472629212484,1.0882853900946339"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4919875091403791,0.5540205220033333,0.0,0.0,0.07453559924999299,0.2871280327900909,0.36203157340536757"
AtomCountDescriptor,57
BondCountDescriptor,30
SmallRingDescriptor,"5,2,3,2,0,0,1,3,1,0,0"
ChiClusterDescriptor,"3.199323665116428,0.5,0.3285328532178296,0.0,1.147577437177338,0.04561504595866444,0.18835490856590528,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,10,2,0,8,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"56.46893494707512,2.016747676681254,16.251773953780248,9.946001925660902,3.305772028119348"
FractionalPSADescriptor,0.18656599362070242
WienerNumbersDescriptor,"1.15000001062E11,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2148446882417017,5.260695792038245,7.223159153134138,1.9317947807488456,2.8575004713058445,3.4126235199644017"
FractionalCSP3Descriptor,0.45454545454545453
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,10,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"22.68,10.346938775510203,7.038733860891296"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2725.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.45454545454545453
AutocorrelationDescriptorMass,"37.58560948189027,40.5017133133162,47.31277867927256,37.15873379597583,30.546013459861996"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4663284510144958,-0.22615356027144057,-0.032504297618260874,-0.032818850288470494,0.11449107110027838"
EccentricConnectivityIndexDescriptor,-129542204
AutocorrelationDescriptorPolarizability,"1856.4863640958151,2135.759518708434,2966.736090994191,2691.7092692664773,2184.1304181236246"
