DLiP-ID,J100FA
AATSC4i,-0.058447709302110455
AATSC4m,-6.467251215167956
AATSC4p,-0.008662797691786742
AATSC4s,-0.3237878801976442
AATSC4v,-4.9276462485639145
AATSC5Z,0.22571428571428603
AATSC5c,0.0009798750211755898
AATSC5d,-0.02182539682539683
AATSC5i,-0.06608009095365322
AATSC5m,1.073837883650793
AATSC5p,-0.009555755301990354
AATSC5s,0.05846620213872015
AATSC5v,-0.2412236896057023
AATSC6Z,-0.80393063583815
AATSC6c,-0.0012001511417584726
AATSC6d,-0.01412973667308927
AATSC6i,-0.13458191545888235
AATSC6m,-3.583402715290624
AATSC6p,-0.01982306237856896
AATSC6s,-0.13305311335131484
AATSC6v,-2.402489619109951
AATSC7Z,0.10508875739644978
AATSC7c,-0.00036364905612216823
AATSC7d,-0.019066403681788288
AATSC7i,-0.031159431640089927
AATSC7m,0.5965603545381314
AATSC7p,0.0071949038063769824
AATSC7s,-0.12240729566025355
AATSC7v,1.728333699281719
AATSC8Z,-0.04181818181818179
AATSC8c,0.002605145848900254
AATSC8d,-0.03823953823953822
AATSC8i,0.014529348116057232
AATSC8m,-0.23667810143217857
AATSC8p,-0.002674977494256756
AATSC8s,-0.025129458471150872
AATSC8v,-2.025740367462752
ATS0are,374.7432
ATS1are,400.5956
ATS2are,683.6619000000001
ATS3are,853.0409999999999
ATS4are,1058.1
ATS5are,1008.4769999999996
ATS6are,1053.715
ATS7are,1028.8629999999998
ATS8are,943.398
ATSC0dv,245.74814814814812
ATSC0pe,7.104658333333328
ATSC0se,4.717472983333332
ATSC1dv,46.11259259259258
ATSC1pe,0.47923541666667185
ATSC1se,0.6265384841666637
ATSC2dv,44.17925925925926
ATSC2pe,2.8465416666666714
ATSC2se,2.198541796666663
ATSC3dv,-76.11703703703705
ATSC3pe,-1.5969541666666631
ATSC3se,-1.2297463616666673
ATSC4dv,-125.21876543209873
ATSC4pe,-4.425647222222216
ATSC4se,-2.720365635555557
ATSC5dv,20.245925925925924
ATSC5pe,0.11549999999999506
ATSC5se,-0.4230002699999941
ATSC6dv,2.752098765432093
ATSC6pe,-1.8399965277777788
ATSC6se,-1.6709458519444436
ATSC7dv,16.209382716049376
ATSC7pe,-0.46474930555555727
ATSC7se,-0.7011647863888876
ATSC8dv,4.505679012345679
ATSC8pe,1.7067319444444446
ATSC8se,1.2857648261111105
AXp-0dv,0.5890580739097523
AXp-1dv,0.3304094912293987
AXp-2dv,0.1928998223546289
AXp-3dv,0.11061139862267193
AXp-4dv,0.05868467229077596
AXp-5dv,0.03333684722384127
AXp-6dv,0.01904707151547088
AXp-7dv,0.010263637210847474
BertzCT,1448.5644625653108
ECIndex,896
ETA_eta,30.258662142086216
GATS1dv,0.6150279318382768
GATS1pe,0.5982141495695398
GATS1se,0.5405175595357111
GATS2dv,0.8622741004206523
GATS2pe,0.5991939821434321
GATS2se,0.5462859917825017
GATS3dv,1.01523102085321
GATS3pe,0.8921705125393082
GATS3se,0.919779483136098
GATS4dv,1.184286343167659
GATS4pe,1.235623875666029
GATS4se,1.2460382219512685
GATS5dv,0.881416536050157
GATS5pe,0.8316125754514185
GATS5se,0.8444143262519797
GATS6dv,0.9725913537329725
GATS6pe,1.0844360189280413
GATS6se,1.1416252985268303
GATS7dv,0.9850356106859883
GATS7pe,1.044100277819361
GATS7se,1.075415998159049
GATS8dv,0.9773949600556185
GATS8pe,0.8957034820288863
GATS8se,0.8757518594401814
LogEE_A,4.457473997052389
LogEE_D,214.41133726107233
MATS1dv,0.17870635112014419
MATS1pe,0.06424160897341127
MATS1se,0.12648791426301698
MATS2dv,0.09987474211612146
MATS2pe,0.22258804897308562
MATS2se,0.25891236973152015
MATS3dv,-0.13466780595716132
MATS3pe,-0.09772854175029158
MATS3se,-0.11333871609830079
MATS4dv,-0.1777468722135923
MATS4pe,-0.21729833496894715
MATS4se,-0.20115955299411514
MATS5dv,0.029423163043852698
MATS5pe,0.0058060497865834405
MATS5se,-0.03202382409686889
MATS6dv,0.0038839972067000092
MATS6pe,-0.08982122078754726
MATS6se,-0.12284517465798057
MATS7dv,0.023417512909453323
MATS7pe,-0.023224164443987186
MATS7se,-0.05276855735429507
MATS8dv,0.007143326892543194
MATS8pe,0.09359500015865156
MATS8se,0.10618976231942698
MAXaaCH,1.9060972537163012
MAXaaaC,0.8566328967762261
MAXaasC,0.9280692741334879
MAXaasN,1.664987632827987
MAXdssC,-0.9211655234639882
MAXsCH3,1.9165740250543641
MAXsssN,1.3117696032856565
MDEC-11,0.34456667829134474
MDEC-12,6.233963773443977
MDEC-13,5.045549153494554
MDEC-22,15.55656557836908
MDEC-23,26.630756295755067
MDEC-33,9.383526016536392
MDEN-22,1.0
MDEN-23,1.0920483450836267
MDEN-33,0.09999999999999998
MDEO-11,1.0259855680060181
MINaaCH,1.570060625152547
MINaaaC,0.6911219875482352
MINaasC,0.22901344820023417
MINaasN,1.664987632827987
MINdssC,-0.9211655234639882
MINsCH3,1.5468059340484483
MINsssN,1.3117696032856565
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.196428571428571
SM1_Dzi,1.506634590074004
SM1_Dzm,2.192421732756463
SM1_Dzp,-5.977766399049397
SM1_Dzv,-2.71569755003435
SddssSe,0
SpAD_Dt,707.9551416134552
SpAbs_A,43.496350291994524
SpAbs_D,428.82267452214467
SpMAD_A,1.2793044203527801
SpMAD_D,12.612431603592492
SpMax_A,2.4576045835393647
SpMax_D,214.41133726107233
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,113.76999999999998
TpiPC10,9.079267561702537
VAdjMat,6.20945336562895
VE1_DzZ,5.755966314364828
VE1_Dzi,5.752040122428712
VE1_Dzm,5.75595798475441
VE1_Dzp,5.736095267811639
VE1_Dzv,5.743912816924692
VE2_DzZ,0.16929312689308318
VE2_Dzi,0.169177650659668
VE2_Dzm,0.16929288190454148
VE2_Dzp,0.16870868434740116
VE2_Dzv,0.16893861226249096
VE3_DzZ,2.9740123683654893
VE3_Dzi,2.9733300274040007
VE3_Dzm,2.9740109212381105
VE3_Dzp,2.9705541435352836
VE3_Dzv,2.9719160851408537
VR1_DzZ,229.48054187757344
VR1_Dzi,230.10712503962816
VR1_Dzm,229.48224083422363
VR1_Dzp,233.1066533343666
VR1_Dzv,231.84348989029044
VR2_DzZ,6.749427702281572
VR2_Dzi,6.767856618812593
VR2_Dzm,6.749477671594812
VR2_Dzp,6.856078039246077
VR2_Dzv,6.818926173243836
VR3_DzZ,6.659593672681103
VR3_Dzi,6.662320393154166
VR3_Dzm,6.659601076142621
VR3_Dzp,6.6752715200894635
VR3_Dzv,6.669837963093142
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.12836810613716204
Xch-7dv,0.17682664970991627
Xpc-4dv,3.8773800799336446
Xpc-5dv,4.553235881726953
Xpc-6dv,5.86937692763496
Zagreb1,182.0
Zagreb2,216.0
fragCpx,247.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,37
nBondsS,38
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.24572
AATS1are,6.358660317460317
AATS2are,6.330202777777778
AATS3are,6.18145652173913
AATS4are,6.151744186046511
AATS5are,6.002839285714283
AATS6are,6.0908381502890165
AATS7are,6.087946745562129
AATS8are,6.125961038961039
AATSC0dv,4.095802469135802
AATSC0pe,0.11841097222222213
AATSC0se,0.0786245497222222
AATSC1dv,0.7319459141681361
AATSC1pe,0.007606911375661458
AATSC1se,0.009945055304232757
AATSC2dv,0.4090672153635117
AATSC2pe,0.02635686728395066
AATSC2se,0.020356868487654285
AATSC3dv,-0.5515727321524424
AATSC3pe,-0.011572131642512052
AATSC3se,-0.008911205519323676
AATSC4dv,-0.7280160780935973
AATSC4pe,-0.02573050710594312
AATSC4se,-0.015816079276485796
AATSC5dv,0.12051146384479716
AATSC5pe,0.0006874999999999706
AATSC5se,-0.002517858749999965
AATSC6dv,0.015908085349318455
AATSC6pe,-0.01063581807964034
AATSC6se,-0.009658646543031465
AATSC7dv,0.09591350719555844
AATSC7pe,-0.0027499958908612857
AATSC7se,-0.004148904061472707
AATSC8dv,0.02925765592432259
AATSC8pe,0.011082674963924965
AATSC8se,0.008349122247474744
AETA_eta,0.8899606512378299
ATSC0are,7.601593333333331
ATSC1are,0.30933366666667034
ATSC2are,3.2205153333333385
ATSC3are,-1.497044666666663
ATSC4are,-4.585550888888884
ATSC5are,-0.14574133333333916
ATSC6are,-2.084687444444446
ATSC7are,-0.6284178888888905
ATSC8are,2.17937711111111
BCUTZ-1h,16.013124335985538
BCUTZ-1l,5.678511750748148
BCUTc-1h,0.4470427124983722
BCUTc-1l,-0.40637765963100675
BCUTd-1h,4.04847848331679
BCUTd-1l,0.9706213223794253
BCUTi-1h,14.751244309940844
BCUTi-1l,10.319762480820474
BCUTm-1h,32.066544599323976
BCUTm-1l,11.690011702238397
BCUTp-1h,2.954631448285973
BCUTp-1l,0.7415043744269301
BCUTs-1h,7.014585139455702
BCUTs-1l,0.29759122294198054
BCUTv-1h,24.441835263889786
BCUTv-1l,14.69997554832446
BalabanJ,1.406957192081467
Diameter,16
ETA_beta,45.25
GATS1are,0.6290659030172413
GATS2are,0.5933798016614644
GATS3are,0.8791452074292433
GATS4are,1.2357733186985664
GATS5are,0.8295690327078046
GATS6are,1.089979122975369
GATS7are,1.049673544772413
GATS8are,0.8771991274146522
HybRatio,0.24
Lipinski,True
LogEE_Dt,353.9775708067276
MATS1are,0.03875549232180652
MATS2are,0.2353684427368107
MATS3are,-0.0856253362900995
MATS4are,-0.21043098532769847
MATS5are,-0.006847311334353362
MATS6are,-0.09511334726919421
MATS7are,-0.029350023477637967
MATS8are,0.11170131420271959
MAXddssS,-3.658506894907507
MAXssCH2,0.1665558092433994
MAXsssCH,-0.41732154873478877
MINddssS,-3.658506894907507
MINssCH2,-0.10473908120665887
MINsssCH,-0.41732154873478877
NsssssAs,0
RotRatio,0.21621621621621623
SM1_Dzpe,1.69124847001224
SM1_Dzse,1.6263872774837143
SMR_VSA1,18.318861563241466
SMR_VSA2,0.0
SMR_VSA3,19.299085830397324
SMR_VSA4,7.04767198267719
SMR_VSA5,30.702704750208376
SMR_VSA6,7.04767198267719
SMR_VSA7,88.98384371986572
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,311.9447034978341
SpAD_Dzi,339.10449524754625
SpAD_Dzm,311.9577536172043
SpAD_Dzp,383.85248904262346
SpAD_Dzv,377.86599292934307
SpAbs_Dt,707.955141613455
SpDiam_A,4.889584827256558
SpDiam_D,315.5648141210913
SpMAD_Dt,20.822210047454565
SpMax_Dt,353.9775708067276
SsssssAs,0
VE1_Dzpe,5.7526946993160335
VE1_Dzse,5.752955372651453
VE2_Dzpe,0.16919690292105982
VE2_Dzse,0.16920456978386625
VE3_Dzpe,2.9734438200116826
VE3_Dzse,2.9734891322424275
VMcGowan,352.12000000000114
VR1_Dzpe,229.9574460376623
VR1_Dzse,229.94994885449472
VR2_Dzpe,6.763454295225362
VR2_Dzse,6.76323378983808
VR3_Dzpe,6.661669706199957
VR3_Dzse,6.66163710318791
mZagreb1,12.034722222222221
mZagreb2,7.305555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,13
nBondsKS,50
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12669322222222218
AATSC1are,0.00491005820105826
AATSC2are,0.029819586419753134
AATSC3are,-0.01084814975845408
AATSC4are,-0.02666017958656328
AATSC5are,-0.0008675079365079712
AATSC6are,-0.01205021644187541
AATSC7are,-0.0037184490466798253
AATSC8are,0.014151799422799417
AETA_beta,1.3308823529411764
BCUTdv-1h,6.022572456207738
BCUTdv-1l,0.644902370993131
BCUTpe-1h,3.5371587228092163
BCUTpe-1l,2.2274177965060886
BCUTse-1h,3.768416950645689
BCUTse-1l,2.423224336794051
ETA_alpha,16.26666666666667
ETA_dBeta,3.75
ETA_eta_B,0.7514726331468644
ETA_eta_F,40.22707648604797
ETA_eta_L,7.151957734572599
ETA_eta_R,70.48573862813419
ETA_psi_1,0.5661252900232023
LabuteASA,198.0535512853068
LogEE_DzZ,155.64009990292922
LogEE_Dzi,169.57232042426364
LogEE_Dzm,155.6462113947758
LogEE_Dzp,190.54811448156013
LogEE_Dzv,188.37388226319393
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.099599919474123
PEOE_VSA4,4.305215991296234
PEOE_VSA5,5.098681808301038
PEOE_VSA6,47.67795457488614
PEOE_VSA7,53.443011440325044
PEOE_VSA8,26.55800641742835
PEOE_VSA9,16.833005816060044
SM1_Dzare,1.8609379886947037
SpAD_Dzpe,338.81250463739593
SpAD_Dzse,337.7406752731249
SpAbs_DzZ,310.0066782877502
SpAbs_Dzi,337.7751117857164
SpAbs_Dzm,310.0232638530075
SpAbs_Dzp,387.0739953621698
SpAbs_Dzv,379.4634620764221
SpDiam_Dt,500.43028019736136
SpMAD_DzZ,9.174844220524532
SpMAD_Dzi,9.97366162492783
SpMAD_Dzm,9.175228047564831
SpMAD_Dzp,11.289779089488926
SpMAD_Dzv,11.113705674392444
SpMax_DzZ,155.64009990292922
SpMax_Dzi,169.57232042426364
SpMax_Dzm,155.6462113947758
SpMax_Dzp,190.54811448156013
SpMax_Dzv,188.37388226319393
VE1_Dzare,5.7526978285045125
VE2_Dzare,0.16919699495601506
VE3_Dzare,2.9734443639633072
VR1_Dzare,229.9076041767374
VR2_Dzare,6.761988358139336
VR3_Dzare,6.6614529388631185
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4784313725490197
AETA_dBeta,0.11029411764705882
AETA_eta_B,0.022102136269025425
AETA_eta_F,1.1831493084131757
AETA_eta_L,0.21035169807566467
AETA_eta_R,2.0731099596510054
BCUTare-1h,3.58115873068792
BCUTare-1l,2.177711441781453
ETA_beta_s,20.75
ETA_dPsi_A,0.14787470997679764
ETA_dPsi_B,0.0
ETA_eta_BR,1.0954726331468643
ETA_eta_FL,9.010783194653634
ETA_eta_RL,16.16274092922623
LogEE_Dzpe,169.45599492075715
LogEE_Dzse,168.91817255648846
PEOE_VSA10,5.516700717616262
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,45.840387480196
SlogP_VSA3,28.41025672606917
SlogP_VSA4,6.923737199690624
SlogP_VSA5,34.592533635875384
SlogP_VSA6,71.62552122859549
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,338.237567841482
SpAbs_Dzpe,337.2207413715022
SpAbs_Dzse,336.20995783549347
SpDiam_DzZ,232.29731399524616
SpDiam_Dzi,252.45542438899287
SpDiam_Dzm,232.30518402152023
SpDiam_Dzp,280.8835002477812
SpDiam_Dzv,279.4259912410817
SpMAD_Dzpe,9.965073665805763
SpMAD_Dzse,9.933549272738968
SpMax_Dzpe,169.45599492075715
SpMax_Dzse,168.91817255648846
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6102941176470589
AETA_eta_BR,0.03221978332784895
AETA_eta_FL,0.2650230351368716
AETA_eta_RL,0.4753747332125362
DetourIndex,5799
EState_VSA1,21.910502487520827
EState_VSA2,17.86106150435636
EState_VSA3,5.516700717616262
EState_VSA4,27.770506684404246
EState_VSA5,4.305215991296234
EState_VSA6,49.10898224280761
EState_VSA7,43.321939610460284
EState_VSA8,10.312066903955905
EState_VSA9,0.0
ETA_beta_ns,24.5
ETA_shape_p,0.17418032786885243
ETA_shape_x,0.051229508196721306
ETA_shape_y,0.32581967213114754
GhoseFilter,True
LogEE_Dzare,169.17351739099675
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,336.4860967932987
SpDiam_Dzpe,252.51351198196352
SpDiam_Dzse,251.68384765567305
SpMAD_Dzare,9.948163760043588
SpMax_Dzare,169.17351739099675
TopoPSA(NO),105.38999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.96356550688934
VSA_EState9,58.278274721351515
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7205882352941176
EState_VSA10,18.318861563241466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021568627450980316
FilterItLogS,-5.5829070978665145
SpDiam_Dzare,252.145260781802
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.608888888888888
ETA_epsilon_2,0.8450980392156858
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5376068376068363
ETA_epsilon_5,0.8295238095238091
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16722222222222233
ETA_dEpsilon_B,0.07128205128205178
ETA_dEpsilon_C,-0.09594017094017054
ETA_dEpsilon_D,0.015574229691876718
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7352941176470589
MDEDescriptor,"0.34456667829134474,6.233963773443977,5.045549153494554,0.0,15.55656557836908,26.630756295755067,0.0,9.383526016536392,0.0,0.0,1.0259855680060181,0.0,0.0,0.0,0.0,0.0,1.0,1.0920483450836267,0.09999999999999998"
APolDescriptor,71.844618
BCUTDescriptor,"11.849999999999998,31.97207272835489,-0.3316148589255506,0.26000165609058673,4.291644370335999,12.10610997403016"
BPolDescriptor,39.817381999999995
TPSADescriptor,113.76999999999998
ALOGPDescriptor,"3.8826000000000014,15.07458276000001,132.82569999999998"
XLogPDescriptor,3.325
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,478.16747652
ChiPathDescriptor,"24.457454678884094,16.16274092922623,15.448650951603565,12.746883089381203,9.974787140043281,8.167527412328269,5.40804812056205,4.056200951570855,19.415219702902093,11.144429281383738,8.881969418855812,6.4893444413249215,4.344882510372464,3.0296188906854473,1.7728107718496844,1.1311559900399892"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.47045264445681206,0.604740111533467,0.0,0.0,0.022360679774997897,0.12836810613716204,0.1571725300144851"
AtomCountDescriptor,60
BondCountDescriptor,37
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"3.0776303199497668,0.16666666666666666,1.1690309598861475,0.20118446353109126,1.3384353679901522,0.022807522979332223,0.3380076654713437,0.02372986182053123"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,14,4,2,1,1,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"68.94656952259896,2.02784028007644,25.810949740189656,9.770237409739433,12.595161513083822"
FractionalPSADescriptor,0.23792918922046635
WienerNumbersDescriptor,"3527.0,57.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.112564685556522,9.894646067320483,13.901156316851651,2.821326257586663,3.402149702182796,4.088494994362303"
FractionalCSP3Descriptor,0.24
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,2,0,0,11,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.04601899196494,11.588477366255145,6.297163261257687"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2847.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.24
AutocorrelationDescriptorMass,"44.66555038571971,48.111093601599954,66.51898769185779,67.15827664996947,62.992094716789005"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.48808850550464605,-0.2501689046386825,0.10471550484738439,-0.11358169419079157,0.02765811140020895"
EccentricConnectivityIndexDescriptor,896
AutocorrelationDescriptorPolarizability,"2731.5960003719974,3231.6681639644507,4635.97261160702,4861.05385715359,4428.832574591851"
