DLiP-ID,C000JC
AATSC6s,0.5610532407407407
AATSC6v,-0.7101743063523861
AATSC7Z,-1.7831978319783195
AATSC7c,0.0034205436036197304
AATSC7d,-0.21365853658536585
AATSC7i,-0.23297450500170142
AATSC7m,-8.48780575609756
AATSC7p,-0.04422091421321951
AATSC7s,-0.3140432098765434
AATSC7v,-11.458399337856926
AATSC8Z,-2.5648148148148144
AATSC8c,-0.00017494729252656618
AATSC8d,-0.04333333333333331
AATSC8i,-0.22609188366704386
AATSC8m,-12.193944194444448
AATSC8p,-0.04704270540408342
AATSC8s,-0.28497942386831276
AATSC8v,-14.843046190664293
ATS0are,203.40000000000003
ATS1are,214.09999999999997
ATS2are,323.5
ATS3are,439.4099999999999
ATS4are,446.60999999999996
ATS5are,382.5199999999999
ATS6are,316.59
ATS7are,272.87999999999994
ATS8are,234.16999999999996
ATSC0dv,124.66666666666669
ATSC0pe,5.155416666666663
ATSC0se,4.059479999999999
ATSC1dv,11.555555555555564
ATSC1pe,-1.0452277777777794
ATSC1se,-0.7626959999999996
ATSC2dv,11.111111111111121
ATSC2pe,-0.10064722222222398
ATSC2se,-0.33780000000000066
ATSC3dv,2.222222222222233
ATSC3pe,0.6219972222222181
ATSC3se,0.2696640000000007
ATSC4dv,-31.111111111111107
ATSC4pe,-0.529319444444449
ATSC4se,-0.10646399999999756
ATSC5dv,-6.8888888888888875
ATSC5pe,-1.099588888888889
ATSC5se,-0.9242959999999996
ATSC6dv,-5.000000000000002
ATSC6pe,1.03615
ATSC6se,0.7672959999999999
ATSC7dv,-65.1111111111111
ATSC7pe,-0.9142861111111111
ATSC7se,-0.5032959999999993
ATSC8dv,-49.333333333333336
ATSC8pe,-1.0186833333333314
ATSC8se,-0.44161199999999984
AXp-0dv,0.5099794625877492
AXp-1dv,0.26584440772036105
AXp-2dv,0.1344384393914231
AXp-3dv,0.06862195346839116
AXp-4dv,0.035247035252578836
AXp-5dv,0.018221090119851877
AXp-6dv,0.00892159363214267
AXp-7dv,0.004625069030852022
BertzCT,863.757138680937
ECIndex,308
ETA_eta,11.289003625201929
GATS1dv,0.5779161096256683
GATS1pe,0.8985212761658455
GATS1se,0.9483723592676895
GATS2dv,0.650387427698352
GATS2pe,0.6651282499583528
GATS2se,0.7505873879895746
GATS3dv,0.9090086384204029
GATS3pe,0.8968611803617063
GATS3se,0.956171256492874
GATS4dv,1.148786507610037
GATS4pe,1.1932331068269004
GATS4se,1.1921175201674181
GATS5dv,1.0929144385026734
GATS5pe,1.1561577628707678
GATS5se,1.1576857134411302
GATS6dv,1.0298295454545452
GATS6pe,0.8537163581993052
GATS6se,0.8565278578372927
GATS7dv,1.3333115951480368
GATS7pe,1.156092120332826
GATS7se,1.127451371279801
GATS8dv,1.308489304812834
GATS8pe,1.2511352676526852
GATS8se,1.150537835716233
LogEE_A,3.9401371341885802
LogEE_D,77.72473975698628
MATS1dv,0.08689839572192518
MATS1pe,-0.19007213286995922
MATS1se,-0.1761377072925596
MATS2dv,0.0545672814580378
MATS2pe,-0.011952622316202218
MATS2se,-0.050946507072485325
MATS3dv,0.0082270670505965
MATS3pe,0.05568427531411416
MATS3se,0.030659174990961418
MATS4dv,-0.11517893870835044
MATS4pe,-0.047387301133361544
MATS4se,-0.012104316505865199
MATS5dv,-0.02858196570164115
MATS5pe,-0.1103214173241514
MATS5se,-0.11776979759255726
MATS6dv,-0.0250668449197861
MATS6pe,0.12561424068536337
MATS6se,0.1181333569816824
MATS7dv,-0.38215729750880384
MATS7pe,-0.12976445564989078
MATS7se,-0.09071737411039299
MATS8dv,-0.3297682709447415
MATS8pe,-0.16466230232495466
MATS8se,-0.09065446805994855
MAXaaCH,1.682112465356513
MAXaaaC,0.15228788737717336
MAXaasC,0.32800264550264546
MDEC-22,5.941014992177251
MDEC-23,16.759836011953865
MDEC-33,11.187105150332805
MDEO-11,1.0749484040327275
MDEO-12,1.074569931823542
MINaaCH,1.2165172272612748
MINaaaC,-0.11504346182917558
MINaasC,-0.5028972978080122
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,364.299075479263
SpAbs_A,25.768045234661052
SpAbs_D,155.44947951397262
SpMAD_A,1.2884022617330526
SpMAD_D,7.772473975698631
SpMax_A,2.4716066708274043
SpMax_D,77.72473975698628
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,90.9
TpiPC10,9.208746719974636
VAdjMat,5.459431618637297
VE1_DzZ,4.410299030333275
VE1_Dzi,4.409555962199131
VE1_Dzm,4.410292921654177
VE1_Dzp,4.371638407144176
VE1_Dzv,4.396070965180915
VE2_DzZ,0.22051495151666373
VE2_Dzi,0.22047779810995655
VE2_Dzm,0.22051464608270885
VE2_Dzp,0.2185819203572088
VE2_Dzv,0.21980354825904574
VE3_DzZ,2.177089675051695
VE3_Dzi,2.1769211761055036
VE3_Dzm,2.1770882899566515
VE3_Dzp,2.1682850409452143
VE3_Dzv,2.1738583600967982
VR1_DzZ,106.2841468649497
VR1_Dzi,106.37427111291125
VR1_Dzm,106.2849763584035
VR1_Dzp,109.27575139443378
VR1_Dzv,107.50075072094194
VR2_DzZ,5.314207343247485
VR2_Dzi,5.318713555645562
VR2_Dzm,5.314248817920175
VR2_Dzp,5.463787569721689
VR2_Dzv,5.375037536047097
VR3_DzZ,5.359263318990606
VR3_Dzi,5.3601109153774695
VR3_Dzm,5.359271123449139
VR3_Dzp,5.387021697464441
VR3_Dzv,5.3706450115539015
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06334250238583085
Xch-7dv,0.09311785725782527
Xpc-4dv,1.0225354576941545
Xpc-5dv,1.2735130016911427
Xpc-6dv,1.5890851118141838
Zagreb1,108.0
Zagreb2,130.0
fragCpx,104.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,22
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.780000000000001
AATS1are,6.690624999999999
AATS2are,6.6020408163265305
AATS3are,6.760153846153845
AATS4are,6.870923076923076
AATS5are,6.595172413793102
AATS6are,6.595624999999999
AATS7are,6.65560975609756
AATS8are,6.504722222222221
AATSC0dv,4.155555555555556
AATSC0pe,0.1718472222222221
AATSC0se,0.13531599999999996
AATSC1dv,0.3611111111111114
AATSC1pe,-0.03266336805555561
AATSC1se,-0.023834249999999987
AATSC2dv,0.22675736961451268
AATSC2pe,-0.0020540249433106937
AATSC2se,-0.006893877551020422
AATSC3dv,0.03418803418803435
AATSC3pe,0.009569188034187971
AATSC3se,0.004148676923076934
AATSC4dv,-0.4786324786324786
AATSC4pe,-0.008143376068376139
AATSC4se,-0.0016379076923076549
AATSC5dv,-0.11877394636015323
AATSC5pe,-0.018958429118773948
AATSC5se,-0.015936137931034475
AATSC6dv,-0.1041666666666667
AATSC6pe,0.021586458333333332
AATSC6se,0.01598533333333333
AATSC7dv,-1.5880758807588073
AATSC7pe,-0.022299661246612465
AATSC7se,-0.012275512195121935
AATSC8dv,-1.3703703703703705
AATSC8pe,-0.028296759259259206
AATSC8se,-0.012266999999999995
AETA_eta,0.5644501812600964
ATSC0are,5.7666666666666675
ATSC1are,-1.1577777777777785
ATSC2are,-0.24222222222222267
ATSC3are,0.5955555555555528
ATSC4are,-0.41777777777778136
ATSC5are,-1.2822222222222226
ATSC6are,1.1466666666666667
ATSC7are,-0.897777777777778
ATSC8are,-0.9366666666666655
BCUTZ-1h,8.024500596420939
BCUTZ-1l,5.67179799486541
BCUTc-1h,0.48744204960318666
BCUTc-1l,-0.5243885099810018
BCUTd-1h,3.2829168367166868
BCUTd-1l,0.9777364739555434
BCUTi-1h,13.639072331706458
BCUTi-1l,10.932880917018743
BCUTm-1h,16.012305376360338
BCUTm-1l,11.685470372533288
BCUTp-1h,2.0157138710680997
BCUTp-1l,0.7493719029899416
BCUTs-1h,7.008281061179471
BCUTs-1l,1.380675873979532
BCUTv-1h,20.915217300710353
BCUTv-1l,14.701725333478315
BalabanJ,1.7195373106784646
Diameter,9
ETA_beta,30.0
GATS1are,0.9193460982658956
GATS2are,0.6942963312492625
GATS3are,0.9183548243663847
GATS4are,1.194557581147176
GATS5are,1.1592485549132945
GATS6are,0.8533417630057801
GATS7are,1.1449950655575916
GATS8are,1.2125240847784193
HybRatio,0.0
Lipinski,True
LogEE_Dt,182.1495377396315
MATS1are,-0.18822254335260125
MATS2are,-0.025716645039518742
MATS3are,0.04766562916851912
MATS4are,-0.03343708314806609
MATS5are,-0.11500896950368748
MATS6are,0.12427745664739882
MATS7are,-0.11391512759058228
MATS8are,-0.1353564547206164
NsssssAs,0
RotRatio,0.045454545454545456
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,19.736733121575465
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,52.68789705520363
SMR_VSA8,0.0
SMR_VSA9,28.57223441042315
SpAD_DzZ,104.57777218042918
SpAD_Dzi,107.32333581664307
SpAD_Dzm,104.60370755135627
SpAD_Dzp,147.2478320360326
SpAD_Dzv,126.00969793073872
SpAbs_Dt,364.299075479263
SpDiam_A,4.943213341654806
SpDiam_D,113.66225714472156
SpMAD_Dt,18.214953773963153
SpMax_Dt,182.1495377396315
SsssssAs,0
VE1_Dzpe,4.4103700070733565
VE1_Dzse,4.410286488769772
VE2_Dzpe,0.22051850035366782
VE2_Dzse,0.22051432443848862
VE3_Dzpe,2.1771057683298314
VE3_Dzse,2.1770868313485248
VMcGowan,184.57999999999984
VR1_Dzpe,106.27434700313803
VR1_Dzse,106.28584761419431
VR2_Dzpe,5.313717350156901
VR2_Dzse,5.314292380709715
VR3_Dzpe,5.359171110378846
VR3_Dzse,5.359279320771561
mZagreb1,6.888888888888889
mZagreb2,4.333333333333332
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,24
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.19222222222222224
AATSC1are,-0.03618055555555558
AATSC2are,-0.004943310657596381
AATSC3are,0.009162393162393121
AATSC4are,-0.006427350427350482
AATSC5are,-0.022107279693486595
AATSC6are,0.02388888888888889
AATSC7are,-0.021897018970189707
AATSC8are,-0.026018518518518486
AETA_beta,1.5
BCUTdv-1h,6.023750221761713
BCUTdv-1l,2.752033384964484
BCUTpe-1h,3.494735733977354
BCUTpe-1l,2.216240402484602
BCUTse-1h,3.7076063823709835
BCUTse-1l,2.4124149057737094
ETA_alpha,9.166666666666664
ETA_dBeta,5.0
ETA_eta_B,0.33882616190368786
ETA_eta_F,21.701376415234733
ETA_eta_L,3.4580793411787645
ETA_eta_R,32.99038004043666
ETA_psi_1,0.514018691588785
LabuteASA,112.51920203793705
LogEE_DzZ,52.34973750047376
LogEE_Dzi,53.70495145479111
LogEE_Dzm,52.36265216150586
LogEE_Dzp,72.23267541141193
LogEE_Dzv,62.50610586779683
PEOE_VSA1,19.736733121575465
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,24.26546827384644
PEOE_VSA8,6.06636706846161
PEOE_VSA9,10.949675706161791
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,104.27003875854024
SpAD_Dzse,104.63093019932678
SpAbs_DzZ,103.57777218042918
SpAbs_Dzi,106.61582748741627
SpAbs_Dzm,103.60664523496153
SpAbs_Dzp,149.8768221445196
SpAbs_Dzv,127.00718412588378
SpDiam_Dt,248.3527217724495
SpMAD_DzZ,5.228888609021459
SpMAD_Dzi,5.366166790832153
SpMAD_Dzm,5.230185377567813
SpMAD_Dzp,7.36239160180163
SpMAD_Dzv,6.300484896536936
SpMax_DzZ,52.34973750047376
SpMax_Dzi,53.70495145479111
SpMax_Dzm,52.36265216150586
SpMax_Dzp,72.23267541141193
SpMax_Dzv,62.50610586779683
VE1_Dzare,4.410570919424626
VE2_Dzare,0.2205285459712313
VE3_Dzare,2.177151321826443
VR1_Dzare,106.24461678300702
VR2_Dzare,5.3122308391503505
VR3_Dzare,5.35889132150923
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4583333333333332
AETA_dBeta,0.25
AETA_eta_B,0.016941308095184394
AETA_eta_F,1.0850688207617367
AETA_eta_L,0.17290396705893823
AETA_eta_R,1.649519002021833
BCUTare-1h,3.548514979724664
BCUTare-1l,2.1672292368784922
ETA_beta_s,12.5
ETA_dPsi_A,0.19998130841121498
ETA_dPsi_B,0.0
ETA_eta_BR,0.5968261619036879
ETA_eta_FL,6.117308059290643
ETA_eta_RL,9.575387400469408
LogEE_Dzpe,52.19643293633375
LogEE_Dzse,52.376206892293226
PEOE_VSA10,11.509759252158346
PEOE_VSA11,16.761322366826686
PEOE_VSA12,5.749511833283905
PEOE_VSA13,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,15.319582184522117
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,51.67625760035644
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,103.32036111312391
SpAbs_Dzpe,103.23515503761
SpAbs_Dzse,103.63695099845106
SpDiam_DzZ,76.47989038887087
SpDiam_Dzi,78.58559555016633
SpDiam_Dzm,76.49992346990203
SpDiam_Dzp,106.06391788744745
SpDiam_Dzv,91.77915922463617
SpMAD_Dzpe,5.2135019379270116
SpMAD_Dzse,5.231546509966339
SpMax_Dzpe,52.19643293633375
SpMax_Dzse,52.376206892293226
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.029841308095184392
AETA_eta_FL,0.30586540296453213
AETA_eta_RL,0.4787693700234704
DetourIndex,1801
EState_VSA1,5.749511833283905
EState_VSA2,33.65730583344983
EState_VSA3,5.563451491696996
EState_VSA4,0.0
EState_VSA5,24.26546827384644
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,17.5
ETA_shape_p,0.14545454545454548
ETA_shape_x,0.0
ETA_shape_y,0.43636363636363645
GhoseFilter,True
LogEE_Dzare,51.72252815716999
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,102.17750397026677
SpDiam_Dzpe,76.24213721578994
SpDiam_Dzse,76.52095013746583
SpMAD_Dzare,5.166018055656195
SpMax_Dzare,51.72252815716999
TopoPSA(NO),90.9
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.451111111111111
VSA_EState9,50.382222222222225
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.875
EState_VSA10,20.11411936859394
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04166666666666678
FilterItLogS,-3.344567636122638
SpDiam_Dzare,75.5077869572387
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6944444444444446
ETA_epsilon_2,0.8916666666666666
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5689393939393943
ETA_epsilon_5,0.8144927536231884
AETA_beta_ns_d,0.1
ETA_dEpsilon_A,0.25158730158730147
ETA_dEpsilon_B,0.12550505050505034
ETA_dEpsilon_C,-0.12608225108225113
ETA_dEpsilon_D,0.0771739130434782
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,0.0,0.0,0.0,5.941014992177251,16.759836011953865,0.0,11.187105150332805,0.0,0.0,1.0749484040327275,1.074569931823542,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,37.077929999999995
BCUTDescriptor,"11.85,15.998933538353949,-0.360465165015721,0.24494386287272218,5.072619338360945,9.896229416374316"
BPolDescriptor,13.806069999999997
TPSADescriptor,90.9
ALOGPDescriptor,"3.2453000000000003,10.531972090000002,66.3629"
XLogPDescriptor,3.8290000000000006
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,270.0528235
ChiPathDescriptor,"14.27565640300939,9.575387400469408,8.875823736280074,7.841875034782868,6.333147921617975,5.1524622375697655,3.6262828647898506,2.472157635334344,10.199589251754983,5.848576969847943,4.3020300605255395,3.0193659526092116,2.009081009396994,1.3483606688690393,0.7137274905714137,0.40238100568412605"
ChiChainDescriptor,"0.0,0.0,0.0,0.19444444444444445,0.472904987429245,0.0,0.0,0.0,0.06334250238583085,0.09311785725782526"
AtomCountDescriptor,30
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.4744718280469526,0.0,0.530697210649201,0.0,0.4982208781142226,0.0,0.09323062530363817,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"40.83828150403346,2.041914075201673,13.379794703345066,13.379794703345066,0.0"
FractionalPSADescriptor,0.33660081321090135
WienerNumbersDescriptor,"755.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9212713035341835,6.061784689676706,8.870222165012995,1.0225354576941543,1.2735130016911436,1.4678021100086047"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.01171875,2.8450413223140494"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,644.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"23.87234517770473,23.992551862795384,35.98510372559076,41.53031772807035,35.3085108322136"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.43718592979885607,-0.10302328587186316,-0.1270080747024057,-0.0754020122692585,0.15029687783401832"
EccentricConnectivityIndexDescriptor,308
AutocorrelationDescriptorPolarizability,"1245.3446671406934,1487.4972924806432,2132.0598837166326,2210.630937515159,1765.6647931979207"
