DLiP-ID,C001RR
AATSC4Z,0.11320460915602618
AATSC4c,0.0019712542886294853
AATSC4d,-0.012768607910308302
AATSC4i,0.22739688759163942
AATSC4m,0.2824553970124697
AATSC4p,-0.004668232272591641
AATSC4s,0.26847144928524785
AATSC4v,-5.221603135748516
AATSC5Z,1.0333896872358406
AATSC5c,0.0003117463486040815
AATSC5d,-0.008199492814877403
AATSC5i,-0.2957620058357688
AATSC5m,5.124458187154857
AATSC5p,-0.005739347722670507
AATSC5s,-0.15819016491697704
AATSC5v,4.721367708797075
AATSC6Z,-2.2477940413163084
AATSC6c,-0.0024098263094403647
AATSC6d,0.0020761964081802194
AATSC6i,0.12724020995625263
AATSC6m,-9.735640264061468
AATSC6p,-0.024582534005583214
AATSC6s,-0.049870911752586435
AATSC6v,-3.6337954212338675
AATSC7Z,1.5103550295857988
AATSC7c,-4.641526949654561e-05
AATSC7d,-0.013313609467455613
AATSC7i,-0.1566574916071439
AATSC7m,6.891237784854572
AATSC7p,0.016546965420843177
AATSC7s,-0.3995632926861163
AATSC7v,3.9442861442359525
AATSC8Z,0.17232218331119453
AATSC8c,0.004972025705520114
AATSC8d,-0.009298393913778515
AATSC8i,0.2993501829246806
AATSC8m,1.3823862896450385
AATSC8p,0.013371990683016791
AATSC8s,0.8327641254200286
AATSC8v,3.254640165859571
ATS0are,272.00339999999994
ATS1are,280.65400000000005
ATS2are,456.78450000000004
ATS3are,521.76
ATS4are,512.159
ATS5are,448.62199999999996
ATS6are,380.56899999999996
ATS7are,353.6410000000001
ATS8are,333.84100000000007
ATSC0dv,184.70655270655269
ATSC0pe,8.276799999999998
ATSC0se,5.8317890769230765
ATSC1dv,26.882971729125583
ATSC1pe,-0.3575000000000007
ATSC1se,-0.41739439053254446
ATSC2dv,-29.948864051428135
ATSC2pe,-0.0755000000000007
ATSC2se,0.0601961242603552
ATSC3dv,-81.49002849002848
ATSC3pe,-3.211599999999999
ATSC3se,-2.2481503846153843
ATSC4dv,-17.804222368324933
ATSC4pe,0.7984000000000009
ATSC4se,0.7260991834319525
ATSC5dv,20.999634743224462
ATSC5pe,-0.41319999999999857
ATSC5se,-0.689136958579883
ATSC6dv,2.7650668419899174
ATSC6pe,-0.4026999999999994
ATSC6se,-0.5862272662721889
ATSC7dv,7.1633428300094915
ATSC7pe,-0.40240000000000065
ATSC7se,-0.10863653846153823
ATSC8dv,34.12937394988678
ATSC8pe,2.751599999999999
ATSC8se,1.8359847751479295
AXp-0dv,0.5391070921553619
AXp-1dv,0.2919935490273297
AXp-2dv,0.1537012504397367
AXp-3dv,0.08375751667205879
AXp-4dv,0.045733351227213566
AXp-5dv,0.02491324984089185
AXp-6dv,0.013348851923272578
AXp-7dv,0.007566019055775446
BertzCT,1049.1840715435333
ECIndex,746
ETA_eta,18.151294484467993
GATS1dv,0.4814013802707658
GATS1pe,0.6048070107610029
GATS1se,0.6812714139813181
GATS2dv,0.877345211872523
GATS2pe,0.7560590148041929
GATS2se,0.8012825880941502
GATS3dv,1.1244909921026656
GATS3pe,1.1042678143912923
GATS3se,1.1026448016959425
GATS4dv,1.0062507712240871
GATS4pe,0.9159185917262711
GATS4se,0.8885393370114762
GATS5dv,0.9350997302919194
GATS5pe,0.8694745726436718
GATS5se,0.8641184312568201
GATS6dv,0.9466467176702864
GATS6pe,0.8761840324763193
GATS6se,0.9105794002415776
GATS7dv,0.9752475629318855
GATS7pe,1.0411395522610003
GATS7se,1.0196333107066837
GATS8dv,0.8343564906219152
GATS8pe,0.6331940373288307
GATS8se,0.6698203673891788
LogEE_A,4.237811688057857
LogEE_D,168.3974284449697
MATS1dv,0.1351482072345227
MATS1pe,-0.040107805639170505
MATS1se,-0.06645996629545418
MATS2dv,-0.0943817131027979
MATS2pe,-0.0053097527056386856
MATS2se,0.006008368024810144
MATS3dv,-0.22059322556762095
MATS3pe,-0.19401217861975642
MATS3se,-0.1927496309418598
MATS4dv,-0.04946428339481478
MATS4pe,0.049500442581419786
MATS4se,0.06389180462896148
MATS5dv,0.06334261740234093
MATS5pe,-0.027814062025351322
MATS5se,-0.06583704057220642
MATS6dv,0.010242667688470927
MATS6pe,-0.03328962629849315
MATS6se,-0.06877869914465212
MATS7dv,0.029086716436327723
MATS7pe,-0.03646336748501843
MATS7se,-0.013971253550401408
MATS8dv,0.1470667672300905
MATS8pe,0.2646009302619172
MATS8se,0.2505738780046162
MAXaaCH,1.8016880026449276
MAXaasC,0.7801954295242258
MAXdsCH,1.630408879473634
MAXdssC,-0.38134731670445876
MAXssNH,2.614695137314185
MDEC-22,8.565905300171375
MDEC-23,20.255924838130184
MDEC-33,7.549149792489586
MDEN-22,0.4999999999999999
MDEO-12,0.2672612419124244
MDEO-22,0.4999999999999999
MINaaCH,0.7926988313591294
MINaasC,-0.7075180624706794
MINdsCH,1.3582198180006624
MINdssC,-0.38134731670445876
MINssNH,2.614695137314185
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3273809523809526
SM1_Dzi,1.5904076203134898
SM1_Dzm,2.393733742528337
SM1_Dzp,-7.855517834073718
SM1_Dzv,-2.7713731460908813
SddssSe,0
SpAD_Dt,565.8535269455641
SpAbs_A,35.06336807848752
SpAbs_D,336.7948568899395
SpMAD_A,1.2986432621662045
SpMAD_D,12.473883588516275
SpMax_A,2.3923832952083197
SpMax_D,168.3974284449697
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,88.69
TpiPC10,8.553220710786944
VAdjMat,5.906890595608519
VE1_DzZ,5.126956341163073
VE1_Dzi,5.129401418214846
VE1_Dzm,5.1273325313763785
VE1_Dzp,5.091441663013795
VE1_Dzv,5.12111039839409
VE2_DzZ,0.18988727189492863
VE2_Dzi,0.18997783030425358
VE2_Dzm,0.1899012048657918
VE2_Dzp,0.18857191344495536
VE2_Dzv,0.1896707554960774
VE3_DzZ,2.6277639503012526
VE3_Dzi,2.6282407427758248
VE3_Dzm,2.627837322568828
VE3_Dzp,2.6208127978532785
VE3_Dzv,2.6266230632341303
VR1_DzZ,163.6494470747939
VR1_Dzi,163.63324178313076
VR1_Dzm,163.592122464693
VR1_Dzp,167.64639721009294
VR1_Dzv,164.54944042431606
VR2_DzZ,6.061090632399774
VR2_Dzi,6.06049043641225
VR2_Dzm,6.058967498692334
VR2_Dzp,6.209125822596035
VR2_Dzv,6.0944237194191135
VR3_DzZ,6.090978395245953
VR3_Dzi,6.090879365922203
VR3_Dzm,6.0906280448258165
VR3_Dzp,6.115108755742864
VR3_Dzv,6.09646284775159
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10851972405364896
Xch-6dv,0.16119015480866689
Xch-7dv,0.17400520582479428
Xpc-4dv,1.2210101596071419
Xpc-5dv,1.6441240825779415
Xpc-6dv,1.8046296096391017
Zagreb1,144.0
Zagreb2,168.0
fragCpx,198.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,30
nBondsS,23
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.974446153846152
AATS1are,6.682238095238096
AATS2are,6.817679104477612
AATS3are,6.689230769230769
AATS4are,6.738934210526316
AATS5are,6.408885714285714
AATS6are,6.676649122807017
AATS7are,6.800788461538463
AATS8are,6.813081632653063
AATSC0dv,4.736065454014171
AATSC0pe,0.21222564102564098
AATSC0se,0.14953305325443786
AATSC1dv,0.6400707554553711
AATSC1pe,-0.00851190476190478
AATSC1se,-0.009937961679346297
AATSC2dv,-0.44699797091683785
AATSC2pe,-0.0011268656716418015
AATSC2se,0.000898449615826197
AATSC3dv,-1.0447439550003652
AATSC3pe,-0.04117435897435896
AATSC3se,-0.028822440828402362
AATSC4dv,-0.2342660837937491
AATSC4pe,0.010505263157894748
AATSC4se,0.009553936624104637
AATSC5dv,0.2999947820460637
AATSC5pe,-0.005902857142857122
AATSC5se,-0.009844813693998328
AATSC6dv,0.04850994459631434
AATSC6pe,-0.0070649122807017435
AATSC6se,-0.010284688881968226
AATSC7dv,0.1377565928847979
AATSC7pe,-0.007738461538461551
AATSC7se,-0.0020891642011834277
AATSC8dv,0.696517835711975
AATSC8pe,0.05615510204081631
AATSC8se,0.03746907704383529
AETA_eta,0.6722701660914071
ATSC0are,9.506158974358975
ATSC1are,-0.4886994082840231
ATSC2are,-0.076793622616701
ATSC3are,-3.5717487179487164
ATSC4are,1.0995517422748187
ATSC5are,-0.8892750821827692
ATSC6are,-0.2609451676528594
ATSC7are,-0.6792529914529921
ATSC8are,3.2511489809335954
BCUTZ-1h,16.004503903475232
BCUTZ-1l,5.68798861673082
BCUTc-1h,0.49229020553189856
BCUTc-1l,-0.48688210943564314
BCUTd-1h,3.208335306805378
BCUTd-1l,0.9779095185766908
BCUTi-1h,17.425815434767923
BCUTi-1l,10.311889157510734
BCUTm-1h,32.06224620679242
BCUTm-1l,11.699520225388897
BCUTp-1h,2.9362370919174934
BCUTp-1l,0.5452374897331351
BCUTs-1h,8.002962121354459
BCUTs-1l,0.6102177716862469
BCUTv-1h,24.440708720279815
BCUTv-1l,13.303154698637403
BalabanJ,1.153823792404255
Diameter,16
ETA_beta,37.75
GATS1are,0.6269126119661612
GATS2are,0.767400991354391
GATS3are,1.1022315626953854
GATS4are,0.9061335943606865
GATS5are,0.8743388689515109
GATS6are,0.8525665681790099
GATS7are,1.0569301629550822
GATS8are,0.6215031937927067
HybRatio,0.05263157894736842
Lipinski,True
LogEE_Dt,282.92676347278206
MATS1are,-0.04773666303249547
MATS2are,-0.00470229516719876
MATS3are,-0.1878649793035661
MATS4are,0.059355588176245616
MATS5are,-0.05211918519452983
MATS6are,-0.018781658394405758
MATS7are,-0.05359049274937009
MATS8are,0.27220764936563907
MAXssCH2,0.1845411557609571
MINssCH2,0.1845411557609571
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,1.828752083551171
SM1_Dzse,1.7243664910406058
SMR_VSA1,23.049093187021562
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,12.109730910106158
SMR_VSA7,65.05217846185825
SMR_VSA8,0.0
SMR_VSA9,22.756403153113265
SpAD_DzZ,248.5102621576408
SpAD_Dzi,246.04455887860422
SpAD_Dzm,248.23410963292122
SpAD_Dzp,343.7901930740411
SpAD_Dzv,310.135300001824
SpAbs_Dt,565.8535269455642
SpDiam_A,4.713986613957642
SpDiam_D,264.3729099047825
SpMAD_Dt,20.957538035020892
SpMax_Dt,282.92676347278206
SsssssAs,0
VE1_Dzpe,5.132368848469817
VE1_Dzse,5.131852449764081
VE2_Dzpe,0.19008773512851174
VE2_Dzse,0.19006860925052152
VE3_Dzpe,2.628819089447123
VE3_Dzse,2.628718468330106
VMcGowan,249.57000000000016
VR1_Dzpe,163.25793476353334
VR1_Dzse,163.31164254181212
VR2_Dzpe,6.046590176427161
VR2_Dzse,6.048579353400449
VR3_Dzpe,6.088583144968999
VR3_Dzse,6.088912065863628
mZagreb1,7.75
mZagreb2,5.833333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,32
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.24374766600920447
AATSC1are,-0.011635700197238644
AATSC2are,-0.0011461734718910598
AATSC3are,-0.045791650230111745
AATSC4are,0.014467786082563404
AATSC5are,-0.012703929745468131
AATSC6are,-0.0045779853974185864
AATSC7are,-0.013062557527942156
AATSC8are,0.06634997920272644
AETA_beta,1.3981481481481481
BCUTdv-1h,7.005159466357983
BCUTdv-1l,0.6503413734338697
BCUTpe-1h,3.989991290690248
BCUTpe-1l,2.2368969030682835
BCUTse-1h,4.011367440271641
BCUTse-1l,2.4329269608990707
ETA_alpha,12.704761904761908
ETA_dBeta,2.25
ETA_eta_B,0.333693526454681
ETA_eta_F,27.77142612569416
ETA_eta_L,5.376754945739795
ETA_eta_R,45.92272061016215
ETA_psi_1,0.5186625194401248
LabuteASA,156.43948260337402
LogEE_DzZ,124.16528944863266
LogEE_Dzi,123.08118342523963
LogEE_Dzm,124.03168059249631
LogEE_Dzp,170.0332292054253
LogEE_Dzv,154.55443275163591
PEOE_VSA1,9.473725907600098
PEOE_VSA2,10.111325788078153
PEOE_VSA3,13.764808616296849
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,6.06636706846161
PEOE_VSA7,35.90493987237732
PEOE_VSA8,23.085901437458404
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.9843760029724729
SpAD_Dzpe,249.1042788508452
SpAD_Dzse,251.14862535139775
SpAbs_DzZ,246.52767838339037
SpAbs_Dzi,244.57195923016587
SpAbs_Dzm,246.19500311150824
SpAbs_Dzp,347.97843672293766
SpAbs_Dzv,311.8802386493627
SpDiam_Dt,413.2919880554662
SpMAD_DzZ,9.204083783616326
SpMAD_Dzi,9.112761439948304
SpMAD_Dzm,9.193855912330415
SpMAD_Dzp,12.732970113853375
SpMAD_Dzv,11.486492592660149
SpMax_DzZ,124.16528944863266
SpMax_Dzi,123.08118342523963
SpMax_Dzm,124.03168059249631
SpMax_Dzp,170.0332292054253
SpMax_Dzv,154.55443275163591
VE1_Dzare,5.1327301430332515
VE2_Dzare,0.19010111640863894
VE3_Dzare,2.6288894822536384
VR1_Dzare,163.2196454688686
VR2_Dzare,6.045172054402541
VR3_Dzare,6.088348584943082
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.470546737213404
AETA_dBeta,0.08333333333333333
AETA_eta_B,0.012359019498321518
AETA_eta_F,1.0285713379886725
AETA_eta_L,0.19913907206443685
AETA_eta_R,1.7008415040800797
BCUTare-1h,4.10898147324541
BCUTare-1l,2.18708927213747
ETA_beta_s,17.75
ETA_dPsi_A,0.1953374805598752
ETA_dPsi_B,0.0
ETA_eta_BR,0.677693526454681
ETA_eta_FL,7.70376509017862
ETA_eta_RL,13.080520035918415
LogEE_Dzpe,124.61987098407265
LogEE_Dzse,125.63817810129298
PEOE_VSA10,11.63444168209179
PEOE_VSA11,16.630582146407143
PEOE_VSA12,12.700122035451333
PEOE_VSA13,0.0
SlogP_VSA1,14.790514511606428
SlogP_VSA2,17.68410055639854
SlogP_VSA3,4.794537184071822
SlogP_VSA4,11.63444168209179
SlogP_VSA5,5.563451491696996
SlogP_VSA6,47.854285288069455
SlogP_VSA7,0.0
SlogP_VSA8,17.333399593379337
SlogP_VSA9,0.0
SpAD_Dzare,246.46905792569976
SpAbs_Dzpe,247.41098988459413
SpAbs_Dzse,249.55198971154547
SpDiam_DzZ,197.32103091692966
SpDiam_Dzi,194.0791530140354
SpDiam_Dzm,197.19139087273726
SpDiam_Dzp,263.69959707015
SpDiam_Dzv,245.36934688133226
SpMAD_Dzpe,9.226084401883154
SpMAD_Dzse,9.301800938940657
SpMax_Dzpe,124.61987098407265
SpMax_Dzse,125.63817810129298
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6574074074074074
AETA_eta_BR,0.02509976023906226
AETA_eta_FL,0.2853246329695785
AETA_eta_RL,0.48446370503401537
DetourIndex,3679
EState_VSA1,11.63444168209179
EState_VSA2,18.263573527148328
EState_VSA3,22.324510141255605
EState_VSA4,29.032971506554954
EState_VSA5,12.142387175295491
EState_VSA6,29.655184082684627
EState_VSA7,0.0
EState_VSA8,10.30076712495354
EState_VSA9,9.473725907600098
ETA_beta_ns,20.0
ETA_shape_p,0.07121439280359819
ETA_shape_x,0.0
ETA_shape_y,0.3541979010494752
GhoseFilter,True
LogEE_Dzare,123.30802437036738
SlogP_VSA10,13.912388575188972
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,244.63167273776224
SpDiam_Dzpe,197.58844745129483
SpDiam_Dzse,199.30021871528368
SpMAD_Dzare,9.128483626877768
SpMax_Dzare,123.30802437036738
TopoPSA(NO),60.45
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.81923848084466
VSA_EState9,43.864410952183846
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7407407407407407
EState_VSA10,13.575367279421462
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.029453262786596015
FilterItLogS,-5.603985142989198
SpDiam_Dzare,195.42461892348584
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7203907203907204
ETA_epsilon_2,0.9072310405643735
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5980952380952381
ETA_epsilon_5,0.8855442176870746
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.2763907203907202
ETA_dEpsilon_B,0.12229548229548226
ETA_dEpsilon_C,-0.15409523809523795
ETA_dEpsilon_D,0.02168682287729895
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8888888888888888
MDEDescriptor,"0.0,0.0,0.0,0.0,8.565905300171375,20.255924838130184,0.0,7.549149792489586,0.0,0.0,0.0,0.2672612419124244,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,50.06151599999999
BCUTDescriptor,"11.99794308670324,31.973198886197018,-0.3165176277543525,0.2311147643770637,4.053773873712862,10.82888742846648"
BPolDescriptor,24.574483999999998
TPSADescriptor,88.69
ALOGPDescriptor,"4.33,18.7489,96.2712"
XLogPDescriptor,3.912
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,386.05366977999995
ChiPathDescriptor,"18.80275414050485,13.080520035918415,12.046885477608578,9.886844014676335,8.374753240333673,6.050511175010608,4.31603669204637,2.9287173410983236,14.555891488194773,8.75980647081989,6.455452518468942,4.522905900291176,3.201334585904951,1.9681467374304564,1.1213035615548965,0.6658096769082391"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.45412414523193145,0.6692889708448326,0.0,0.0,0.10851972405364897,0.16119015480866689,0.17400520582479426"
AtomCountDescriptor,39
BondCountDescriptor,30
SmallRingDescriptor,"4,3,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.8573835835369592,0.0,0.24759975994224814,0.0,0.6641994370172288,0.0,0.048271308410104935,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,2,0,0,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"55.559011376224674,2.0577411620823955,23.022027538995516,8.6908366161239,6.178276574081489"
FractionalPSADescriptor,0.22973489683582515
WienerNumbersDescriptor,"2206.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8372981592476023,6.079387370602623,7.358001967570273,1.2210101596071419,1.6441240825779415,1.6412161982710514"
FractionalCSP3Descriptor,0.05263157894736842
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,9.212018140589569,5.135802469135802"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1062.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.05263157894736842
AutocorrelationDescriptorMass,"39.175209025711105,36.82832825054088,54.070752811786065,47.23813942860977,48.37054292966286"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6808267475404948,-0.42356955685758685,0.176701324354416,-0.20268309748019617,0.18447283922471755"
EccentricConnectivityIndexDescriptor,746
AutocorrelationDescriptorPolarizability,"1738.537203780822,2031.885026790526,2781.829548099311,2469.1090973309324,2187.994165039983"
