DLiP-ID,C000SP
AATSC4m,-7.405381747923157
AATSC4p,-0.02190880243505278
AATSC4s,-0.3359508833995166
AATSC4v,-6.127996323182275
AATSC5Z,-1.479097222222222
AATSC5c,0.0011098496131126947
AATSC5d,0.0013194444444444408
AATSC5i,-0.1449575285833338
AATSC5m,-6.235034883888891
AATSC5p,-0.03328127710850785
AATSC5s,-0.02108833804869687
AATSC5v,-2.21074233147857
AATSC6Z,1.2707175925925926
AATSC6c,-0.002529932972589437
AATSC6d,-0.02002314814814815
AATSC6i,-0.1329157026972987
AATSC6m,5.690250718518517
AATSC6p,-0.005372680070574182
AATSC6s,-0.006316056765355841
AATSC6v,2.0717179553072116
AATSC7Z,-0.8373263888888888
AATSC7c,0.00034323431425815654
AATSC7d,0.0032986111111111133
AATSC7i,-0.0815313646007241
AATSC7m,-3.7102667222222223
AATSC7p,-0.026070157725258163
AATSC7s,0.42762318887174205
AATSC7v,-3.3997470948523683
AATSC8Z,0.1711084054834054
AATSC8c,0.0007711912735163792
AATSC8d,0.027710137085137084
AATSC8i,0.10949471168396298
AATSC8m,0.9599305472582966
AATSC8p,0.034001530037297195
AATSC8s,-0.12479434654637199
AATSC8v,1.6482476277628486
ATS0are,310.37700000000007
ATS1are,324.129
ATS2are,523.3082
ATS3are,639.9770000000001
ATS4are,674.4129
ATS5are,622.3389999999999
ATS6are,578.0896
ATS7are,504.328
ATS8are,483.054
ATSC0dv,204.87962962962962
ATSC0pe,6.633831249999997
ATSC0se,4.841253916666665
ATSC1dv,40.370756172839506
ATSC1pe,-0.41881171874999856
ATSC1se,-0.4460870381944443
ATSC2dv,-8.206597222222223
ATSC2pe,1.0938410156250025
ATSC2se,1.026232973958333
ATSC3dv,-89.73514660493828
ATSC3pe,-1.8921074218749987
ATSC3se,-1.3056582829861108
ATSC4dv,-61.42843364197531
ATSC4pe,-2.1279675781249985
ATSC4se,-1.3577673142361104
ATSC5dv,49.61651234567901
ATSC5pe,0.4594140624999978
ATSC5se,-0.2886892430555555
ATSC6dv,-10.26041666666667
ATSC6pe,0.03341015625000143
ATSC6se,0.12532128124999986
ATSC7dv,4.765432098765432
ATSC7pe,0.8322
ATSC7se,0.799067847222222
ATSC8dv,13.977816358024688
ATSC8pe,0.30100820312499943
ATSC8se,0.18569355034722235
AXp-0dv,0.5862425360239426
AXp-1dv,0.31632963773814016
AXp-2dv,0.181054710838686
AXp-3dv,0.10219423408595743
AXp-4dv,0.05999506061164633
AXp-5dv,0.03324682484358518
AXp-6dv,0.018943071362958388
AXp-7dv,0.010765254680775388
BertzCT,1033.9471720577897
ECIndex,863
ETA_eta,24.547838806463442
GATS1dv,0.5536258869254758
GATS1pe,0.7197545159141636
GATS1se,0.7721508589191778
GATS2dv,0.899360426092473
GATS2pe,0.7010372720836038
GATS2se,0.6785905607154173
GATS3dv,1.1160998144375383
GATS3pe,1.0056096994485577
GATS3se,0.99531100719437
GATS4dv,1.1106868633027103
GATS4pe,1.1204861275074594
GATS4se,1.1003880685516556
GATS5dv,0.8560554978081079
GATS5pe,0.88609368831925
GATS5se,0.9260351175892841
GATS6dv,1.0730962172910925
GATS6pe,1.0869921929017683
GATS6se,1.0811243616000517
GATS7dv,0.9682717946400327
GATS7pe,0.8552398547973313
GATS7se,0.82202708993419
GATS8dv,0.9159568230386689
GATS8pe,0.9085642159365583
GATS8se,0.9079438032312449
LogEE_A,4.313824393425493
LogEE_D,203.64411519749333
MATS1dv,0.1891643693225471
MATS1pe,-0.06060739787434279
MATS1se,-0.08845715676931976
MATS2dv,-0.02373671181010631
MATS2pe,0.09771157252957484
MATS2se,0.1256158154705289
MATS3dv,-0.2081534722821946
MATS3pe,-0.1355505340615773
MATS3se,-0.12817151875168625
MATS4dv,-0.13450180753500715
MATS4pe,-0.14389908969080015
MATS4se,-0.12581283480847974
MATS5dv,0.11624350341212096
MATS5pe,0.03324153745997067
MATS5se,-0.02862292270802363
MATS6dv,-0.026709449993220963
MATS6pe,0.0026860420967145904
MATS6se,0.01380593082229539
MATS7dv,0.013955800605594974
MATS7pe,0.07526872197721342
MATS7se,0.09903234091539681
MATS8dv,0.04252957689935137
MATS8pe,0.02828553669837878
MATS8se,0.02391054474539322
MAXaaCH,1.8373701643985179
MAXaasC,0.8401438428751398
MAXdsCH,1.7462400897519599
MAXdssC,0.4858651610067557
MAXsCH3,1.582485256191988
MAXssNH,2.6358815423596127
MAXsssN,1.3914763374485597
MDEC-12,1.424611733507449
MDEC-13,1.059490570577351
MDEC-22,10.489815226946474
MDEC-23,21.232403481048923
MDEC-33,7.066046623087838
MDEN-23,0.25
MDEO-11,0.9320891823219342
MDEO-12,0.3099329303020491
MINaaCH,1.37244418433632
MINaasC,0.07723091538737026
MINdsCH,1.7462400897519599
MINdssC,-1.076562440552513
MINsCH3,1.582485256191988
MINssNH,2.6358815423596127
MINsssN,1.3914763374485597
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.7857142857142856
SM1_Dzi,1.142369109767217
SM1_Dzm,2.7820456573237204
SM1_Dzp,-5.599559095990431
SM1_Dzv,-2.31846389643405
SddssSe,0
SpAD_Dt,576.620057040427
SpAbs_A,37.80492188900313
SpAbs_D,407.2882303949867
SpMAD_A,1.2601640629667712
SpMAD_D,13.576274346499558
SpMax_A,2.4178960102687768
SpMax_D,203.64411519749333
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,153.32999999999998
TpiPC10,8.138582990599712
VAdjMat,6.0
VE1_DzZ,5.393948611872484
VE1_Dzi,5.397101883422281
VE1_Dzm,5.393937128747144
VE1_Dzp,5.38149923817724
VE1_Dzv,5.396802173801944
VE2_DzZ,0.17979828706241613
VE2_Dzi,0.17990339611407605
VE2_Dzm,0.17979790429157147
VE2_Dzp,0.17938330793924134
VE2_Dzv,0.17989340579339813
VE3_DzZ,2.783889986434906
VE3_Dzi,2.7844744099145147
VE3_Dzm,2.783887857542254
VE3_Dzp,2.7815792928270415
VE3_Dzv,2.784418876787886
VR1_DzZ,186.24056626162223
VR1_Dzi,186.3136279365966
VR1_Dzm,186.24229351216093
VR1_Dzp,187.94713719989852
VR1_Dzv,186.32166488618725
VR2_DzZ,6.208018875387408
VR2_Dzi,6.21045426455322
VR2_Dzm,6.208076450405364
VR2_Dzp,6.264904573329951
VR2_Dzv,6.210722162872909
VR3_DzZ,6.325651493700666
VR3_Dzi,6.326043714091948
VR3_Dzm,6.3256607679558075
VR3_Dzp,6.334773026851192
VR3_Dzv,6.326086849832156
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.2552997170102425
Xch-7dv,0.31494258426987554
Xpc-4dv,2.0974543146086466
Xpc-5dv,2.8208605376426537
Xpc-6dv,3.288776538698727
Zagreb1,152.0
Zagreb2,175.0
fragCpx,154.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,5
nBondsM,17
nBondsO,32
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.466187500000001
AATS1are,6.4825800000000005
AATS2are,6.460595061728395
AATS3are,6.3364059405940605
AATS4are,6.302924299065421
AATS5are,6.223389999999999
AATS6are,6.423217777777778
AATS7are,6.3041
AATS8are,6.273428571428571
AATSC0dv,4.26832561728395
AATSC0pe,0.1382048177083333
AATSC0se,0.10085945659722219
AATSC1dv,0.8074151234567901
AATSC1pe,-0.008376234374999972
AATSC1se,-0.008921740763888885
AATSC2dv,-0.10131601508916326
AATSC2pe,0.013504210069444475
AATSC2se,0.01266954288837448
AATSC3dv,-0.8884667980686959
AATSC3pe,-0.018733736850247512
AATSC3se,-0.01292730973253575
AATSC4dv,-0.5740975106726665
AATSC4pe,-0.019887547459112136
AATSC4se,-0.01268941415173935
AATSC5dv,0.49616512345679015
AATSC5pe,0.004594140624999978
AATSC5se,-0.002886892430555555
AATSC6dv,-0.11400462962962966
AATSC6pe,0.00037122395833334926
AATSC6se,0.001392458680555554
AATSC7dv,0.0595679012345679
AATSC7pe,0.0104025
AATSC7se,0.009988348090277776
AATSC8dv,0.18153008257174919
AATSC8pe,0.00390919744318181
AATSC8se,0.0024116045499639267
AETA_eta,0.8182612935487814
ATSC0are,7.268991666666665
ATSC1are,-0.5251746527777768
ATSC2are,1.215209895833334
ATSC3are,-2.187336631944443
ATSC4are,-2.1092897569444435
ATSC5are,0.5973465277777761
ATSC6are,-0.30214687499999937
ATSC7are,1.0242972222222222
ATSC8are,0.4598717013888885
BCUTZ-1h,16.00654461662357
BCUTZ-1l,5.688473445382603
BCUTc-1h,0.4581313627224467
BCUTc-1l,-0.5293708047835706
BCUTd-1h,3.189055312379793
BCUTd-1l,0.9724741081617688
BCUTi-1h,14.543759578771779
BCUTi-1l,10.301849531163631
BCUTm-1h,32.063739961689336
BCUTm-1l,11.69978174945749
BCUTp-1h,2.9454565059356725
BCUTp-1l,0.7414176632694423
BCUTs-1h,7.010461057900111
BCUTs-1l,0.6279204027722393
BCUTv-1h,24.4445157469017
BCUTv-1l,14.700431333685076
BalabanJ,1.3929995878734447
Diameter,18
ETA_beta,38.25
GATS1are,0.7450048436337455
GATS2are,0.7108052796393338
GATS3are,1.016129399691685
GATS4are,1.1076253757572827
GATS5are,0.8712467685224567
GATS6are,1.120638159732532
GATS7are,0.8440159627825501
GATS8are,0.8938871771382928
HybRatio,0.14285714285714285
Lipinski,True
LogEE_Dt,288.3100285202135
MATS1are,-0.06935867996363537
MATS2are,0.09906798848295785
MATS3are,-0.14300832464823932
MATS4are,-0.1301725859319233
MATS5are,0.039445131660856114
MATS6are,-0.022168824424295394
MATS7are,0.08454794853481513
MATS8are,0.03943783148257861
MAXssCH2,0.13400179689772052
MINssCH2,0.02733618523932413
NsssssAs,0
RotRatio,0.21875
SM1_Dzpe,1.639228886168911
SM1_Dzse,1.6657121956381036
SMR_VSA1,24.227001900856216
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,18.97134255119644
SMR_VSA7,64.56297604497692
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,317.2206924280418
SpAD_Dzi,321.7874073794598
SpAD_Dzm,317.2636028001402
SpAD_Dzp,434.20646934836236
SpAD_Dzv,395.5889763162399
SpAbs_Dt,576.6200570404269
SpDiam_A,4.706416339726168
SpDiam_D,312.54806211297023
SpMAD_Dt,19.220668568014233
SpMax_Dt,288.3100285202135
SsssssAs,0
VE1_Dzpe,5.400638654049941
VE1_Dzse,5.400518419419961
VE2_Dzpe,0.18002128846833138
VE2_Dzse,0.18001728064733202
VE3_Dzpe,2.7851295045135873
VE3_Dzse,2.7851072412265774
VMcGowan,308.8800000000007
VR1_Dzpe,185.78428761824253
VR1_Dzse,185.76337968135306
VR2_Dzpe,6.192809587274751
VR2_Dzse,6.192112656045102
VR3_Dzpe,6.323198545369902
VR3_Dzse,6.323086000257919
mZagreb1,10.61111111111111
mZagreb2,6.694444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15143732638888885
AATSC1are,-0.010503493055555535
AATSC2are,0.01500259130658437
AATSC3are,-0.021656798336083596
AATSC4are,-0.01971298838265835
AATSC5are,0.005973465277777761
AATSC6are,-0.003357187499999993
AATSC7are,0.012803715277777777
AATSC8are,0.005972359758297253
AETA_beta,1.275
BCUTdv-1h,6.024750450768456
BCUTdv-1l,0.6506692293606252
BCUTpe-1h,3.5018720635282
BCUTpe-1l,2.236312216281083
BCUTse-1h,3.714770064785436
BCUTse-1l,2.43303945134826
ETA_alpha,14.633333333333335
ETA_dBeta,0.75
ETA_eta_B,0.5468011640194135
ETA_eta_F,31.02336274538961
ETA_eta_L,6.543399257622112
ETA_eta_R,55.57120155185305
ETA_psi_1,0.5592356687898092
LabuteASA,182.2614735776327
LogEE_DzZ,158.5454718713438
LogEE_Dzi,160.9317826600555
LogEE_Dzm,158.5654785537532
LogEE_Dzp,215.98181199855824
LogEE_Dzv,197.4080775087143
PEOE_VSA1,15.160178952647085
PEOE_VSA2,14.48898409899412
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.178859597822644
PEOE_VSA7,41.97130694083893
PEOE_VSA8,18.652964303522147
PEOE_VSA9,17.578385546864574
SM1_Dzare,1.7507266055885693
SpAD_Dzpe,325.7866955592334
SpAD_Dzse,327.7845940753591
SpAbs_DzZ,314.99212099947044
SpAbs_Dzi,320.7211962103438
SpAbs_Dzm,315.0379662742811
SpAbs_Dzp,437.563183093107
SpAbs_Dzv,397.1346189138625
SpDiam_Dt,422.45830360041083
SpMAD_DzZ,10.574023080934726
SpMAD_Dzi,10.72624691264866
SpMAD_Dzm,10.57545342667134
SpMAD_Dzp,14.473548978278746
SpMAD_Dzv,13.18629921054133
SpMax_DzZ,158.5454718713438
SpMax_Dzi,160.9317826600555
SpMax_Dzm,158.5654785537532
SpMax_Dzp,215.98181199855824
SpMax_Dzv,197.4080775087143
VE1_Dzare,5.4008346635969575
VE2_Dzare,0.1800278221198986
VE3_Dzare,2.785165797626809
VR1_Dzare,185.772150475208
VR2_Dzare,6.192405015840267
VR3_Dzare,6.323133214013508
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4877777777777778
AETA_dBeta,0.025
AETA_eta_B,0.018226705467313784
AETA_eta_F,1.0341120915129869
AETA_eta_L,0.21811330858740374
AETA_eta_R,1.8523733850617683
BCUTare-1h,3.555794817798615
BCUTare-1l,2.185102685139156
ETA_beta_s,18.75
ETA_dPsi_A,0.15476433121019073
ETA_dPsi_B,0.0
ETA_eta_BR,0.8048011640194135
ETA_eta_FL,7.82401314073157
ETA_eta_RL,14.367412398353682
LogEE_Dzpe,162.947988742489
LogEE_Dzse,163.94782077753416
PEOE_VSA10,10.070045918842876
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.05365155780638
SlogP_VSA2,45.76518990509512
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,22.34226179039182
SlogP_VSA6,53.436073061582924
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,322.7353817082743
SpAbs_Dzpe,324.25674859880917
SpAbs_Dzse,326.22992935943034
SpDiam_DzZ,249.5967780891382
SpDiam_Dzi,250.16871079947214
SpDiam_Dzm,249.62656428717412
SpDiam_Dzp,339.83943761187186
SpDiam_Dzv,311.23674596543856
SpMAD_Dzpe,10.859556518641114
SpMAD_Dzse,10.926153135845304
SpMax_Dzpe,162.947988742489
SpMax_Dzse,163.94782077753416
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.625
AETA_eta_BR,0.026826705467313784
AETA_eta_FL,0.2608004380243857
AETA_eta_RL,0.4789137466117894
DetourIndex,4185
EState_VSA1,5.969305287951849
EState_VSA2,30.34338897923859
EState_VSA3,14.913056874132579
EState_VSA4,11.3129633249809
EState_VSA5,28.79452881716481
EState_VSA6,37.451285921957854
EState_VSA7,12.13273413692322
EState_VSA8,5.316788604006331
EState_VSA9,22.061263791687452
ETA_beta_ns,19.5
ETA_shape_p,0.18223234624145787
ETA_shape_x,0.0
ETA_shape_y,0.3348519362186788
GhoseFilter,True
LogEE_Dzare,161.42604840765676
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,321.101370209725
SpDiam_Dzpe,254.9158821175006
SpDiam_Dzse,256.88627903026753
SpMAD_Dzare,10.757846056942476
SpMax_Dzare,161.42604840765676
TopoPSA(NO),95.94
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.38929281650421643
VSA_EState9,71.63450201982894
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.65
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01222222222222218
FilterItLogS,-4.185944433374781
SpDiam_Dzare,252.28442625071472
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6576388888888889
ETA_epsilon_2,0.8722222222222218
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.576881720430107
ETA_epsilon_5,0.836458333333333
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.21810400516795908
ETA_dEpsilon_B,0.08075716845878189
ETA_dEpsilon_C,-0.1373468367091772
ETA_dEpsilon_D,0.03576388888888882
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7333333333333333
MDEDescriptor,"0.0,1.424611733507449,1.059490570577351,0.0,10.489815226946474,21.232403481048923,0.0,7.066046623087838,0.0,0.0,0.9320891823219342,0.3099329303020491,0.0,0.0,0.0,0.0,0.0,0.25,0.0"
APolDescriptor,60.97227399999997
BCUTDescriptor,"11.850000000000025,31.9730739569923,-0.3487987739374166,0.29080767071363683,4.202399262920628,13.008523671075835"
BPolDescriptor,30.527725999999998
TPSADescriptor,153.32999999999998
ALOGPDescriptor,"3.8876,15.11343376,119.15830000000003"
XLogPDescriptor,2.29
VAdjMaDescriptor,6.0
WeightDescriptor,442.0657138199999
ChiPathDescriptor,"21.672997628507925,14.367412398353686,12.981691224011707,10.498792772794467,8.212651890966196,6.265204068291649,4.12009614545613,2.8067388501949826,17.58727608071828,10.122548407620485,7.966407276902186,5.620682874727658,4.0196690609803065,2.5932523377996453,1.4586164949477964,0.882750883823582"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.434912618041455,0.6363212951699845,0.0,0.0,0.06846531968814577,0.2552997170102425,0.3149425842698755"
AtomCountDescriptor,48
BondCountDescriptor,32
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.1319493505706197,0.0,0.43768417652838054,0.0,1.0856328032676272,0.0,0.1822122195701615,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,12,2,1,1,0,0"
ZagrebIndexDescriptor,152.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"60.42001806286392,2.014000602095464,24.8243150443161,12.738477213628926,6.463444678358727"
FractionalPSADescriptor,0.3468488851465934
WienerNumbersDescriptor,"2944.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.6256866467145485,6.473253755248034,8.096565141963264,2.097454314608646,2.820860537642653,3.055277775028645"
FractionalCSP3Descriptor,0.14285714285714285
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,1,8,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.638671875,11.743801652892563,6.997685950413223"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1630.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.14285714285714285
AutocorrelationDescriptorMass,"46.84781185715771,39.83281714235656,62.39908774797204,59.38924688877757,53.30614096649466"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.7136812062792146,-0.4063583775604347,0.12117353757997873,-0.09206708250770962,0.09703706401815396"
EccentricConnectivityIndexDescriptor,863
AutocorrelationDescriptorPolarizability,"2256.876762006414,2614.2534257200277,3559.7313701662024,3356.241898111903,2846.956682818715"
