DLiP-ID,T000OJ
AATSC5Z,-0.042482299042065935
AATSC5c,0.0009251776774353113
AATSC5d,0.036443148688046656
AATSC5i,0.0116791874949113
AATSC5m,-0.2393418490212406
AATSC5p,0.012556632023826743
AATSC5s,-0.17019719935509264
AATSC5v,1.4082439890758662
AATSC6Z,0.2752929033192691
AATSC6c,0.0021451503307740234
AATSC6d,0.020109374717056296
AATSC6i,-0.03010850538519722
AATSC6m,1.3840950275790889
AATSC6p,0.008193461906457967
AATSC6s,-0.03461771702447887
AATSC6v,1.8946475001009007
AATSC7Z,0.49060550613274445
AATSC7c,-0.005153248466278873
AATSC7d,-0.0582482018260182
AATSC7i,-0.01653531933570989
AATSC7m,2.110136733659665
AATSC7p,0.006446738195729715
AATSC7s,-0.32417123919386936
AATSC7v,2.7997029056839726
AATSC8Z,-0.3832226768258322
AATSC8c,0.0055848445358576086
AATSC8d,-0.04223730308449911
AATSC8i,0.12210435029875764
AATSC8m,-1.9101923214787946
AATSC8p,-0.013407568486526553
AATSC8s,0.7479922602281863
AATSC8v,-4.424354330975008
ATS0are,314.4532
ATS1are,330.6578
ATS2are,545.5738
ATS3are,664.5440000000001
ATS4are,698.9189000000001
ATS5are,626.9158
ATS6are,572.4539000000001
ATS7are,558.6598
ATS8are,546.0889
ATSC0dv,202.87074829931976
ATSC0pe,6.5367918367346896
ATSC0se,4.486287999999998
ATSC1dv,10.873756305243177
ATSC1pe,-0.31414864639733314
ATSC1se,0.03229361224489706
ATSC2dv,35.94909528437224
ATSC2pe,2.400738317367766
ATSC2se,1.8667799795918347
ATSC3dv,-3.750613170438245
ATSC3pe,-0.34302553102873745
ATSC3se,-0.6819025918367357
ATSC4dv,-70.72192142162987
ATSC4pe,-3.0245228238234043
ATSC4se,-2.2896842244897977
ATSC5dv,-11.746031746031743
ATSC5pe,-1.267069387755101
ATSC5se,-0.7120967142857153
ATSC6dv,13.848118839372484
ATSC6pe,0.48703573511037
ATSC6se,0.1431338775510212
ATSC7dv,-48.06455643481882
ATSC7pe,-1.738685172844648
ATSC7se,-1.0692190408163262
ATSC8dv,6.31718265537508
ATSC8pe,2.222185589337777
ATSC8se,2.029714020408162
AXp-0dv,0.5669055738003125
AXp-1dv,0.32885225752809805
AXp-2dv,0.18623827432543896
AXp-3dv,0.1051221458649795
AXp-4dv,0.05375363787062581
AXp-5dv,0.02871317848647402
AXp-6dv,0.01577372749822794
AXp-7dv,0.008500001311306455
BertzCT,1071.1500418942167
ECIndex,800
ETA_eta,18.73747514737146
GATS1dv,0.6845531855019519
GATS1pe,0.7161635067523241
GATS1se,0.6756285977601606
GATS2dv,0.8173443556265163
GATS2pe,0.6971829412442574
GATS2se,0.6997396382418325
GATS3dv,0.9795298256836719
GATS3pe,1.0014439701816777
GATS3se,1.0749789135249452
GATS4dv,1.2564102564102562
GATS4pe,1.430426458963207
GATS4se,1.5134865765788257
GATS5dv,1.0853732144054722
GATS5pe,1.2095055054155013
GATS5se,1.2067819060375682
GATS6dv,0.9214119719028553
GATS6pe,0.8636107159687104
GATS6se,0.8522789597023681
GATS7dv,1.0973574293617785
GATS7pe,1.060501668835191
GATS7se,1.0045840154450956
GATS8dv,0.9374461017724773
GATS8pe,0.7868857329046509
GATS8se,0.7153683244169265
LogEE_A,4.278625093624486
LogEE_D,190.00613942242205
MATS1dv,0.0514974907764281
MATS1pe,-0.04617388761570622
MATS1se,0.006916006301519322
MATS2dv,0.10461320838312672
MATS2pe,0.21681940918225445
MATS2se,0.24565407475196482
MATS3dv,-0.008710550118738706
MATS3pe,-0.024724329963349077
MATS3se,-0.07161400000315504
MATS4dv,-0.15816374687342424
MATS4pe,-0.2099251806357863
MATS4se,-0.23155852075545846
MATS5dv,-0.028949545078577325
MATS5pe,-0.09691829106707775
MATS5se,-0.07936368711568624
MATS6dv,0.036356293719547565
MATS6pe,0.03968299344571284
MATS6se,0.016992744965567838
MATS7dv,-0.1304402375442607
MATS7pe,-0.14644089308581654
MATS7se,-0.13121564137286124
MATS8dv,0.01795069043645895
MATS8pe,0.19597145906568286
MATS8se,0.2608103704653195
MAXaaCH,1.938592599487746
MAXaasC,0.9892275004359796
MAXdssC,-0.5301066861929951
MAXsCH3,1.3325911046812715
MAXssNH,2.6345542406777525
MDEC-12,1.3048026953614715
MDEC-13,0.7712065596622284
MDEC-22,15.017858595430166
MDEC-23,17.239210620752583
MDEC-33,3.7068431738214302
MDEN-22,1.3507999847024064
MDEO-11,0.5952753944880748
MDEO-12,0.35470675823219644
MINaaCH,1.3994186531361859
MINaasC,0.10396521032607198
MINdssC,-0.5301066861929951
MINsCH3,1.3325911046812715
MINssNH,2.23083574469774
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1964285714285716
SM1_Dzi,1.506634590074004
SM1_Dzm,2.1924217327564635
SM1_Dzp,-5.977766399049397
SM1_Dzv,-2.71569755003435
SddssSe,0
SpAD_Dt,581.6087284005824
SpAbs_A,37.179304840658574
SpAbs_D,380.01227884484405
SpMAD_A,1.2820449945054677
SpMAD_D,13.10387168430497
SpMax_A,2.3554954717256034
SpMax_D,190.00613942242205
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,117.80000000000001
TpiPC10,8.143399337217662
VAdjMat,5.954196310386875
VE1_DzZ,5.315830052931851
VE1_Dzi,5.2975071596616115
VE1_Dzm,5.31584713472752
VE1_Dzp,5.322743247863181
VE1_Dzv,5.316723086690329
VE2_DzZ,0.18330448458385692
VE2_Dzi,0.1826726606779866
VE2_Dzm,0.18330507361129378
VE2_Dzp,0.18354287061597174
VE2_Dzv,0.18333527885139067
VE3_DzZ,2.7353999083579636
VE3_Dzi,2.7319470996688895
VE3_Dzm,2.735403121735377
VE3_Dzp,2.7366995555397704
VE3_Dzv,2.7355678894155426
VR1_DzZ,175.79324691478152
VR1_Dzi,178.1143649948117
VR1_Dzm,175.79143038945722
VR1_Dzp,175.46942640834322
VR1_Dzv,176.13873122214213
VR2_DzZ,6.061836100509708
VR2_Dzi,6.141874654993507
VR2_Dzm,6.061773461705421
VR2_Dzp,6.050669876149766
VR2_Dzv,6.07374935248766
VR3_DzZ,6.23401930805166
VR3_Dzi,6.2471365809406265
VR3_Dzm,6.234008974692776
VR3_Dzp,6.232175556222817
VR3_Dzv,6.235982667108543
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08136936687835375
Xch-7dv,0.0901324320265804
Xpc-4dv,1.8829621701544461
Xpc-5dv,1.9777510212801577
Xpc-6dv,1.9985933741261073
Zagreb1,146.0
Zagreb2,166.0
fragCpx,149.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,31
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.4174122448979585
AATS1are,6.483486274509804
AATS2are,6.573178313253012
AATS3are,6.389846153846155
AATS4are,6.471471296296297
AATS5are,6.3971
AATS6are,6.2223250000000005
AATS7are,6.277076404494382
AATS8are,6.424575294117647
AATSC0dv,4.140219353047342
AATSC0pe,0.13340391503540183
AATSC0se,0.09155689795918363
AATSC1dv,0.21321090794594463
AATSC1pe,-0.0061597773803398655
AATSC1se,0.0006332080832332756
AATSC2dv,0.43312162993219566
AATSC2pe,0.028924558040575494
AATSC2se,0.02249132505532331
AATSC3dv,-0.036063588177290815
AATSC3pe,-0.00329832241373786
AATSC3se,-0.006556755690737844
AATSC4dv,-0.6548326057558321
AATSC4pe,-0.02800484096132782
AATSC4se,-0.021200779856387016
AATSC5dv,-0.11985746679624228
AATSC5pe,-0.012929279466888785
AATSC5se,-0.007266293002915462
AATSC6dv,0.15052303086274438
AATSC6pe,0.005293866685982283
AATSC6se,0.001555803016858926
AATSC7dv,-0.5400511958968407
AATSC7pe,-0.01953578845892863
AATSC7se,-0.01201369708782389
AATSC8dv,0.07431979594558918
AATSC8pe,0.02614335987456208
AATSC8se,0.02387898847539014
AETA_eta,0.6461198326679813
ATSC0are,7.102212244897956
ATSC1are,-0.6887556018325687
ATSC2are,2.9827302790503967
ATSC3are,-0.33057292794668786
ATSC4are,-3.252637192836315
ATSC5are,-1.4606897959183651
ATSC6are,0.5362770095793407
ATSC7are,-2.221712036651394
ATSC8are,2.7940175343606835
BCUTZ-1h,16.013123380758092
BCUTZ-1l,5.694933320448302
BCUTc-1h,0.4490538844251264
BCUTc-1l,-0.5149436769655868
BCUTd-1h,4.043798055525196
BCUTd-1l,0.9712814418358879
BCUTi-1h,14.55200570932913
BCUTi-1l,10.319767163724773
BCUTm-1h,32.0665442546255
BCUTm-1l,11.705979628912203
BCUTp-1h,2.954587068452446
BCUTp-1l,0.7508317568159291
BCUTs-1h,7.014577692489357
BCUTs-1l,0.2989397473802739
BCUTv-1h,24.441832629855288
BCUTv-1l,14.701016927066116
BalabanJ,1.3920232762907516
Diameter,17
ETA_beta,42.5
GATS1are,0.7767389252335154
GATS2are,0.6866348593746036
GATS3are,1.0090702054671892
GATS4are,1.4498174309713345
GATS5are,1.2265221184316242
GATS6are,0.8562928990769487
GATS7are,1.0844097021602308
GATS8are,0.764202649063846
HybRatio,0.1
Lipinski,True
LogEE_Dt,290.8043642002912
MATS1are,-0.09317457088200543
MATS2are,0.2479352769535007
MATS3are,-0.021929886219368828
MATS4are,-0.2077850520806925
MATS5are,-0.1028334373538109
MATS6are,0.04021645492015353
MATS7are,-0.17222658670424187
MATS8are,0.22678411684045233
MAXddssS,-3.531716938776166
MAXssCH2,0.3375321895046961
MINddssS,-3.531716938776166
MINssCH2,0.3375321895046961
NsssssAs,0
RotRatio,0.22580645161290322
SM1_Dzpe,1.69124847001224
SM1_Dzse,1.626387277483714
SMR_VSA1,17.949197122200808
SMR_VSA2,0.0
SMR_VSA3,9.706073385399296
SMR_VSA4,0.0
SMR_VSA5,11.502365440030694
SMR_VSA6,17.68124919068985
SMR_VSA7,78.49033281638779
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,271.7163136267226
SpAD_Dzi,284.76930319763005
SpAD_Dzm,271.7895129525513
SpAD_Dzp,431.0321617713463
SpAD_Dzv,379.15420295662307
SpAbs_Dt,581.6087284005824
SpDiam_A,4.710990943451208
SpDiam_D,290.0976795047157
SpMAD_Dt,20.05547339312353
SpMax_Dt,290.8043642002912
SsssssAs,0
VE1_Dzpe,5.30242268136601
VE1_Dzse,5.3045642304911915
VE2_Dzpe,0.18284216142641413
VE2_Dzse,0.1829160079479721
VE3_Dzpe,2.7328745627993962
VE3_Dzse,2.733278362515956
VMcGowan,296.83000000000067
VR1_Dzpe,177.50318759631068
VR1_Dzse,177.2648144294324
VR2_Dzpe,6.120799572286575
VR2_Dzse,6.1125798079114615
VR3_Dzpe,6.243699304035725
VR3_Dzse,6.24235547820369
mZagreb1,9.229166666666668
mZagreb2,6.486111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14494310703873378
AATSC1are,-0.013505011800638601
AATSC2are,0.03593650938614936
AATSC3are,-0.003178585845641229
AATSC4are,-0.030117011044780692
AATSC5are,-0.014904997917534338
AATSC6are,0.005829097930210225
AATSC7are,-0.024963056591588696
AATSC8are,0.032870794521890394
AETA_beta,1.4655172413793103
BCUTdv-1h,6.022689725020365
BCUTdv-1l,0.6442201781066395
BCUTpe-1h,3.5369942382194894
BCUTpe-1l,2.2416800569981503
BCUTse-1h,3.7682915504375902
BCUTse-1l,2.440700977652108
ETA_alpha,13.766666666666667
ETA_dBeta,5.5
ETA_eta_B,0.43871858698141963
ETA_eta_F,33.550987332002094
ETA_eta_L,5.336155969195896
ETA_eta_R,52.28846247937356
ETA_psi_1,0.5455746367239105
LabuteASA,168.54549562855118
LogEE_DzZ,135.54843735687496
LogEE_Dzi,142.43660451571412
LogEE_Dzm,135.5845848042074
LogEE_Dzp,214.28798852829792
LogEE_Dzv,189.10887776278844
PEOE_VSA1,10.05365155780638
PEOE_VSA2,5.316788604006331
PEOE_VSA3,22.918407553800055
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,49.009325885143845
PEOE_VSA8,11.884229846296638
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.8609379886947037
SpAD_Dzpe,285.96308231229625
SpAD_Dzse,287.5223868774615
SpAbs_DzZ,269.8750130913369
SpAbs_Dzi,283.47033308045366
SpAbs_Dzm,269.9514802151657
SpAbs_Dzp,434.5537434556452
SpAbs_Dzv,380.93345307561117
SpDiam_Dt,438.46380747964275
SpMAD_DzZ,9.369528056093882
SpMAD_Dzi,9.819631144745864
SpMAD_Dzm,9.372052170777632
SpMAD_Dzp,14.86317799211539
SpMAD_Dzv,13.07428286057321
SpMax_DzZ,135.54843735687496
SpMax_Dzi,142.43660451571412
SpMax_Dzm,135.5845848042074
SpMax_Dzp,214.28798852829792
SpMax_Dzv,189.10887776278844
VE1_Dzare,5.300692242207487
VE2_Dzare,0.182782491110603
VE3_Dzare,2.732548160758796
VR1_Dzare,177.68051985034836
VR2_Dzare,6.126914477598219
VR3_Dzare,6.244697842341702
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47471264367816096
AETA_dBeta,0.1896551724137931
AETA_eta_B,0.015128227137290333
AETA_eta_F,1.1569305976552446
AETA_eta_L,0.18400537824813434
AETA_eta_R,1.8030504303232262
BCUTare-1h,3.5809927990390573
BCUTare-1l,2.1879791110995868
ETA_beta_s,18.5
ETA_dPsi_A,0.16842536327608948
ETA_dPsi_B,0.0
ETA_eta_BR,0.6967185869814196
ETA_eta_FL,8.63933900619578
ETA_eta_RL,13.975494975391676
LogEE_Dzpe,143.0398600689072
LogEE_Dzse,143.81727575864397
PEOE_VSA10,6.606881964512918
PEOE_VSA11,11.567374611118932
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,20.092535026264798
SlogP_VSA2,26.480562000291407
SlogP_VSA3,16.630173117920503
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,77.82236480020858
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,282.3277315098961
SpAbs_Dzpe,284.4506467620149
SpAbs_Dzse,286.0590104607205
SpDiam_DzZ,212.07808484887116
SpDiam_Dzi,218.63098583410886
SpDiam_Dzm,212.13919781205738
SpDiam_Dzp,340.1347518385879
SpDiam_Dzv,297.30790885327815
SpMAD_Dzpe,9.86079594180332
SpMAD_Dzse,9.914565064740051
SpMax_Dzpe,143.0398600689072
SpMax_Dzse,143.81727575864397
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6379310344827587
AETA_eta_BR,0.024024778861428262
AETA_eta_FL,0.2979082415929579
AETA_eta_RL,0.48191361984109227
DetourIndex,4076
EState_VSA1,16.054405665745655
EState_VSA2,10.713346253352803
EState_VSA3,18.043780072480384
EState_VSA4,5.563451491696996
EState_VSA5,31.313140256523628
EState_VSA6,18.329577708536295
EState_VSA7,30.33183534230805
EState_VSA8,20.339650593411957
EState_VSA9,4.736862953800049
ETA_beta_ns,24.0
ETA_shape_p,0.10895883777239707
ETA_shape_x,0.06053268765133172
ETA_shape_y,0.2179176755447942
GhoseFilter,True
LogEE_Dzare,141.2280360304203
SlogP_VSA10,16.299786236590414
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,280.6719638022179
SpDiam_Dzpe,220.8238571768485
SpDiam_Dzse,222.47905254259473
SpMAD_Dzare,9.735439017582625
SpMax_Dzare,141.2280360304203
TopoPSA(NO),109.42000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,23.48833412318266
VSA_EState9,53.460049482260175
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8275862068965517
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025287356321839052
FilterItLogS,-5.715319826671764
SpDiam_Dzare,217.67608071650966
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6374149659863946
ETA_epsilon_2,0.8701149425287352
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5543589743589737
ETA_epsilon_5,0.8166666666666663
AETA_beta_ns_d,0.05172413793103448
ETA_dEpsilon_A,0.19765592984181662
ETA_dEpsilon_B,0.08305599162742083
ETA_dEpsilon_C,-0.11459993821439579
ETA_dEpsilon_D,0.053448275862068906
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.7931034482758621
MDEDescriptor,"0.0,1.3048026953614715,0.7712065596622284,0.0,15.017858595430166,17.239210620752583,0.0,3.7068431738214302,0.0,0.0,0.5952753944880748,0.35470675823219644,0.0,0.0,0.0,0.0,1.3507999847024064,0.0,0.0"
APolDescriptor,59.04385999999997
BCUTDescriptor,"11.849999999999984,31.972072477214766,-0.3376450420953956,0.2820862133605721,5.045850048733688,11.203476375120559"
BPolDescriptor,34.51414
TPSADescriptor,117.80000000000001
ALOGPDescriptor,"2.557700000000001,6.541829290000005,104.6078"
XLogPDescriptor,2.4320000000000004
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,412.12052628
ChiPathDescriptor,"20.69202367649561,13.975494975391678,12.522362664828693,10.040923820221517,7.550777970099258,5.870581478383165,3.677005329414095,2.6544292896967883,15.827506830179576,9.08135296600546,6.406229250620888,4.287890564752147,2.623555217986184,1.6633231637343782,0.8171293062321804,0.472370414124188"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.2906121456120068,0.0,0.0,0.0,0.08136936687835375,0.07311146508131694"
AtomCountDescriptor,49
BondCountDescriptor,31
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.2250711413413655,0.20412414523193154,0.4317950458626713,0.10206207261596577,0.6959613996621262,0.025499585890087693,0.07181653023275233,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,1,1,0,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"58.67572879711208,2.023300993003865,25.80281544764545,10.533883828039244,11.906445015116544"
FractionalPSADescriptor,0.28583871097933417
WienerNumbersDescriptor,"2660.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.436316849420703,5.892441199844243,6.940701777845871,1.2510581777084389,1.3615687136533803,1.2786764216869622"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,11.571428571428571,7.277201076509035"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1789.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"39.66555038571971,42.05558884254045,53.375183124764796,51.76132468350185,43.731876249978285"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.6237948830089486,-0.41697065776807185,0.17192515009413337,-0.01953585266412069,-0.1070440773930921"
EccentricConnectivityIndexDescriptor,800
AutocorrelationDescriptorPolarizability,"1924.559396733205,2177.3941467338454,2900.5286355285243,2808.9448630074808,2333.4582909790415"
