DLiP-ID,C000KM
AATSC4m,-0.6972933160997749
AATSC4p,-0.012373426250786674
AATSC4s,0.05742692596014173
AATSC4v,-5.821933107375101
AATSC5Z,0.28834107900585954
AATSC5c,0.0013935782960139463
AATSC5d,-0.06259401450349115
AATSC5i,0.00747616786965287
AATSC5m,0.9406765057531253
AATSC5p,0.007979129135560703
AATSC5s,-0.06086904286856557
AATSC5v,-2.465528292658535
AATSC6Z,-1.3848396501457727
AATSC6c,-0.007562866366541676
AATSC6d,0.01976028506640752
AATSC6i,0.1491040879117771
AATSC6m,-6.366841751619699
AATSC6p,0.008897247092300132
AATSC6s,-0.2098411054277352
AATSC6v,-1.7275761806442946
AATSC7Z,-2.419857830772758
AATSC7c,0.0024670012422147
AATSC7d,-0.028917934214884446
AATSC7i,0.1536068304515534
AATSC7m,-10.164844793975647
AATSC7p,-0.046453253447395954
AATSC7s,0.26202656172799316
AATSC7v,2.1085021617569533
AATSC8Z,-0.4294217687074833
AATSC8c,-0.0004953223183450908
AATSC8d,-0.22968631897203315
AATSC8i,-0.28653250551506093
AATSC8m,-1.9898679514833697
AATSC8p,-0.04083286291691752
AATSC8s,-0.004469307918259508
AATSC8v,-4.517969806286192
ATS0are,270.3431999999999
ATS1are,297.12480000000005
ATS2are,477.07239999999996
ATS3are,537.2643999999999
ATS4are,599.0889999999999
ATS5are,658.7429999999999
ATS6are,618.2270000000001
ATS7are,542.2960000000003
ATS8are,440.32399999999996
ATSC0dv,181.06878306878306
ATSC0pe,5.276561904761904
ATSC0se,3.5782524047619035
ATSC1dv,68.10355253212396
ATSC1pe,0.28546462585033816
ATSC1se,-0.008548457482992877
ATSC2dv,37.83018392542202
ATSC2pe,-0.3849480725623608
ATSC2se,-0.6179757987528336
ATSC3dv,-8.515243134290746
ATSC3pe,0.006755328798182941
ATSC3se,-0.35307217120181356
ATSC4dv,-39.734693877551024
ATSC4pe,0.9798816326530586
ATSC4se,0.8779195850340149
ATSC5dv,-109.69186192995717
ATSC5pe,-1.18734172335601
ATSC5se,-0.26823123526076975
ATSC6dv,-39.39329805996473
ATSC6pe,-3.4500063492063484
ATSC6se,-2.0670517301587283
ATSC7dv,126.57646762408669
ATSC7pe,2.3248188208616787
ATSC7se,1.1426783803854867
ATSC8dv,-43.71579743008316
ATSC8pe,-0.12057755102040721
ATSC8se,-0.28110481292517076
AXp-0dv,0.5779180036666552
AXp-1dv,0.3058518652762375
AXp-2dv,0.15733010847019085
AXp-3dv,0.08411349348203824
AXp-4dv,0.04484683480975136
AXp-5dv,0.025920533511188042
AXp-6dv,0.014106570500071105
AXp-7dv,0.007541358817168853
BertzCT,977.6013281165569
ECIndex,498
ETA_eta,20.154247938826856
GATS1dv,0.47019850778251815
GATS1pe,0.7371253949030062
GATS1se,0.8527971352549254
GATS2dv,0.8538637326145243
GATS2pe,1.007705907504113
GATS2se,1.1259289518230993
GATS3dv,0.978602945473672
GATS3pe,0.925152606585457
GATS3se,1.0185119962890106
GATS4dv,1.098620770264742
GATS4pe,0.9716519504944597
GATS4se,0.9903340806365922
GATS5dv,1.2861111866548705
GATS5pe,1.1836416455581036
GATS5se,1.1390784679981072
GATS6dv,1.1063653706471193
GATS6pe,1.2617474968884348
GATS6se,1.2045632859084454
GATS7dv,0.66643755019276
GATS7pe,0.6554085775935417
GATS7se,0.6475632379648544
GATS8dv,1.0652498149338634
GATS8pe,0.8519011259436007
GATS8se,0.8495948648032391
LogEE_A,4.204057982612108
LogEE_D,125.65598432011329
MATS1dv,0.35104513665673154
MATS1pe,0.05049379796969734
MATS1se,-0.0022297365906447037
MATS2dv,0.12020465886320023
MATS2pe,-0.04197372782742908
MATS2se,-0.09936351034299255
MATS3dv,-0.024087343614363012
MATS3pe,0.0006557388163082729
MATS3se,-0.05053915244928842
MATS4dv,-0.10240780784290808
MATS4pe,0.086662130283247
MATS4se,0.11449606120685833
MATS5dv,-0.25191773458217775
MATS5pe,-0.09357344272454361
MATS5se,-0.0311721167693952
MATS6dv,-0.0932399375506149
MATS6pe,-0.2802154464113279
MATS6se,-0.2475731761533227
MATS7dv,0.32988963666844184
MATS7pe,0.20792052301676497
MATS7se,0.1506996773511357
MATS8dv,-0.14083533009954616
MATS8pe,-0.013330063407088569
MATS8se,-0.04582622716090762
MAXaaCH,1.8716790018476526
MAXaasC,0.7986885340555976
MAXaasN,1.643287037037037
MAXdssC,0.7854360355253214
MAXsCH3,1.6174988590987869
MDEC-11,0.16666666666666669
MDEC-12,2.4832784887004715
MDEC-13,3.2575793736960876
MDEC-22,6.230633173204557
MDEC-23,16.041133590173626
MDEC-33,9.178193082235548
MDEN-22,1.4422495703074083
MDEN-23,1.8898815748423097
MDEO-12,0.2222222222222222
MDEO-22,0.25
MINaaCH,1.6119183306038465
MINaasC,0.12953304778701624
MINaasN,1.643287037037037
MINdssC,0.7854360355253214
MINsCH3,1.6174988590987869
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9464285714285716
SM1_Dzi,1.3335004041957028
SM1_Dzm,1.9431561536577697
SM1_Dzp,-4.8954721347102454
SM1_Dzv,-2.316703071976324
SddssSe,0
SpAD_Dt,543.9604778721496
SpAbs_A,34.7764803668631
SpAbs_D,251.31196864022655
SpMAD_A,1.3375569371870422
SpMAD_D,9.665844947701022
SpMax_A,2.4983520437686897
SpMax_D,125.65598432011329
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,107.06
TpiPC10,9.097097308003569
VAdjMat,5.857980995127572
VE1_DzZ,5.0219662949952015
VE1_Dzi,5.019269213185474
VE1_Dzm,5.0219451097112255
VE1_Dzp,4.983213927018889
VE1_Dzv,5.017025491679098
VE2_DzZ,0.19315254980750776
VE2_Dzi,0.193048815891749
VE2_Dzm,0.1931517349888933
VE2_Dzp,0.19166207411611114
VE2_Dzv,0.19296251891073452
VE3_DzZ,2.569332994269818
VE3_Dzi,2.5687957930713416
VE3_Dzm,2.5693287757371923
VE3_Dzp,2.561586494775616
VE3_Dzv,2.5683486715768584
VR1_DzZ,159.99437407097687
VR1_Dzi,160.84898372472878
VR1_Dzm,159.99663051993622
VR1_Dzp,163.4530176148538
VR1_Dzv,160.37141137528346
VR2_DzZ,6.153629771960649
VR2_Dzi,6.18649937402803
VR2_Dzm,6.153716558459085
VR2_Dzp,6.286654523648223
VR2_Dzv,6.168131206741672
VR3_DzZ,6.030650097586669
VR3_Dzi,6.0359773805372665
VR3_Dzm,6.030664200789116
VR3_Dzp,6.0520370400330705
VR3_Dzv,6.033003891253229
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.14370177694599134
Xch-7dv,0.18799823289523424
Xpc-4dv,1.5342254988928243
Xpc-5dv,2.2665241752682777
Xpc-6dv,3.1223119408641664
Zagreb1,140.0
Zagreb2,170.0
fragCpx,191.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,29
nBondsS,27
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.436742857142855
AATS1are,6.602773333333334
AATS2are,6.535238356164383
AATS3are,6.55200487804878
AATS4are,6.656544444444444
AATS5are,6.522207920792079
AATS6are,6.308438775510205
AATS7are,6.09321348314607
AATS8are,6.115611111111111
AATSC0dv,4.311161501637692
AATSC0pe,0.12563242630385485
AATSC0se,0.08519648582766437
AATSC1dv,1.5134122784916435
AATSC1pe,0.006343658352229737
AATSC1se,-0.00018996572184428617
AATSC2dv,0.5182216976085208
AATSC2pe,-0.005273261267977545
AATSC2se,-0.008465421900723748
AATSC3dv,-0.1038444284669603
AATSC3pe,8.238205851442612e-05
AATSC3se,-0.00430575818538797
AATSC4dv,-0.44149659863945584
AATSC4pe,0.010887573696145096
AATSC4se,0.009754662055933498
AATSC5dv,-1.086058038910467
AATSC5pe,-0.011755858647089208
AATSC5se,-0.002655754804562077
AATSC6dv,-0.40197242918331355
AATSC6pe,-0.03520414642047294
AATSC6se,-0.02109236459345641
AATSC7dv,1.4222075013942324
AATSC7pe,0.02612155978496268
AATSC7se,0.012839082925679627
AATSC8dv,-0.6071638531955994
AATSC8pe,-0.0016746882086167668
AATSC8se,-0.003904233512849594
AETA_eta,0.7751633822625714
ATSC0are,5.738999999999998
ATSC1are,0.2922000000000007
ATSC2are,-0.6307999999999991
ATSC3are,-0.30229999999999846
ATSC4are,1.282300000000003
ATSC5are,-1.2865999999999969
ATSC6are,-3.7509999999999977
ATSC7are,2.796599999999996
ATSC8are,-0.23120000000000138
BCUTZ-1h,16.002003890477308
BCUTZ-1l,5.691862347455722
BCUTc-1h,0.41956338390477355
BCUTc-1l,-0.5287277240894972
BCUTd-1h,3.2621080678986814
BCUTd-1l,0.987200117176159
BCUTi-1h,14.69261493161958
BCUTi-1l,10.338108404951614
BCUTm-1h,32.06099909838401
BCUTm-1l,11.703976967104989
BCUTp-1h,2.9163613534550894
BCUTp-1l,0.7763945820497585
BCUTs-1h,6.002808573869784
BCUTs-1l,0.6267580793747641
BCUTv-1h,24.43422866426714
BCUTv-1l,14.705534061777369
BalabanJ,1.4801785249679515
Diameter,11
ETA_beta,36.0
GATS1are,0.7677289887901492
GATS2are,1.0523702282150247
GATS3are,0.9752875065342395
GATS4are,0.9845088188031208
GATS5are,1.2030985665215763
GATS6are,1.263915529620107
GATS7are,0.6112983117678958
GATS8are,0.8446213529263711
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,271.98023893607484
MATS1are,0.04752047395016566
MATS2are,-0.06323854807410001
MATS3are,-0.026979715170910076
MATS4are,0.1042701980600572
MATS5are,-0.09322561111312366
MATS6are,-0.2801135090732581
MATS7are,0.2299605889919355
MATS8are,-0.023500029041064213
MAXssCH2,0.6067842183169563
MINssCH2,0.6067842183169563
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.4325275397796817
SM1_Dzse,1.3778924772647758
SMR_VSA1,14.580253302440804
SMR_VSA2,0.0
SMR_VSA3,14.873466057497485
SMR_VSA4,5.101407525739723
SMR_VSA5,5.156436481820707
SMR_VSA6,19.972448689301856
SMR_VSA7,48.02802097092827
SMR_VSA8,0.0
SMR_VSA9,28.636391489548636
SpAD_DzZ,177.3898364567925
SpAD_Dzi,177.41262033939654
SpAD_Dzm,177.4385009754193
SpAD_Dzp,276.31542851342385
SpAD_Dzv,238.83295908076963
SpAbs_Dt,543.9604778721495
SpDiam_A,4.9361014849193925
SpDiam_D,183.87603513602153
SpMAD_Dt,20.921556841236523
SpMax_Dt,271.98023893607484
SsssssAs,0
VE1_Dzpe,5.026952484533777
VE1_Dzse,5.027535589759117
VE2_Dzpe,0.1933443263282222
VE2_Dzse,0.19336675345227375
VE3_Dzpe,2.5703253776410406
VE3_Dzse,2.570441366684279
VMcGowan,256.2200000000001
VR1_Dzpe,159.80445979454169
VR1_Dzse,159.70055952388924
VR2_Dzpe,6.146325376713142
VR2_Dzse,6.142329212457279
VR3_Dzpe,6.029462386571811
VR3_Dzse,6.028812003835811
mZagreb1,7.5
mZagreb2,5.861111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,36
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1366428571428571
AATSC1are,0.006493333333333348
AATSC2are,-0.008641095890410948
AATSC3are,-0.00368658536585364
AATSC4are,0.014247777777777812
AATSC5are,-0.012738613861386108
AATSC6are,-0.03827551020408161
AATSC7are,0.03142247191011232
AATSC8are,-0.0032111111111111303
AETA_beta,1.3846153846153846
BCUTdv-1h,6.0086817372621555
BCUTdv-1l,0.656211229623646
BCUTpe-1h,3.467421093825668
BCUTpe-1l,2.2395274890805505
BCUTse-1h,3.6808607029873777
BCUTse-1l,2.435512917121907
ETA_alpha,12.433333333333335
ETA_dBeta,2.0
ETA_eta_B,0.19033691191068236
ETA_eta_F,26.197111258392766
ETA_eta_L,5.537263155094768
ETA_eta_R,46.35135919721962
ETA_psi_1,0.5558867362146054
LabuteASA,153.83630301625968
LogEE_DzZ,88.57186585714024
LogEE_Dzi,88.75759864678271
LogEE_Dzm,88.59522771855053
LogEE_Dzp,137.1256664920881
LogEE_Dzv,118.9709597188509
PEOE_VSA1,14.580253302440804
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,9.777509966635131
PEOE_VSA5,10.197363616602075
PEOE_VSA6,29.960986154775945
PEOE_VSA7,24.26546827384644
PEOE_VSA8,5.752853606746789
PEOE_VSA9,31.058183068719757
SM1_Dzare,1.575223702980418
SpAD_Dzpe,179.02330757118065
SpAD_Dzse,180.64699762314578
SpAbs_DzZ,175.74285843481454
SpAbs_Dzi,176.276898898142
SpAbs_Dzm,175.79429192232422
SpAbs_Dzp,279.14680511888656
SpAbs_Dzv,240.25862250967822
SpDiam_Dt,384.274244932128
SpMAD_DzZ,6.822686017568942
SpMAD_Dzi,6.823562320746021
SpMAD_Dzm,6.824557729823819
SpMAD_Dzp,10.627516481285532
SpMAD_Dzv,9.185883041568063
SpMax_DzZ,88.57186585714024
SpMax_Dzi,88.75759864678271
SpMax_Dzm,88.59522771855053
SpMax_Dzp,137.1256664920881
SpMax_Dzv,118.9709597188509
VE1_Dzare,5.02671596020496
VE2_Dzare,0.19333522923865232
VE3_Dzare,2.5702783252978767
VR1_Dzare,159.8448996709848
VR2_Dzare,6.147880756576338
VR3_Dzare,6.02971541305512
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4782051282051283
AETA_dBeta,0.07692307692307693
AETA_eta_B,0.007320650458103168
AETA_eta_F,1.0075812022458757
AETA_eta_L,0.21297165981133725
AETA_eta_R,1.782744584508447
BCUTare-1h,3.5244386666427414
BCUTare-1l,2.189895397124612
ETA_beta_s,17.0
ETA_dPsi_A,0.1581132637853946
ETA_dPsi_B,0.0
ETA_eta_BR,0.5343369119106823
ETA_eta_FL,7.186613495367645
ETA_eta_RL,12.723876650462413
LogEE_Dzpe,89.56675099865878
LogEE_Dzse,90.37649467608306
PEOE_VSA10,17.248535499851716
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.156436481820707
PEOE_VSA13,0.0
SlogP_VSA1,9.473725907600098
SlogP_VSA2,45.66412714441074
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,52.7224134867917
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696924
SlogP_VSA9,0.0
SpAD_Dzare,176.54608213895443
SpAbs_Dzpe,177.74352132559412
SpAbs_Dzse,179.43061495989997
SpDiam_DzZ,129.94012951682902
SpDiam_Dzi,128.0707425804306
SpDiam_Dzm,129.97459733900928
SpDiam_Dzp,202.72921667661632
SpDiam_Dzv,176.608199320498
SpMAD_Dzpe,6.8855118296607944
SpMAD_Dzse,6.947961447044069
SpMax_Dzpe,89.56675099865878
SpMax_Dzse,90.37649467608306
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6538461538461539
AETA_eta_BR,0.020551419688872398
AETA_eta_FL,0.27640821136029403
AETA_eta_RL,0.4893798711716313
DetourIndex,3478
EState_VSA1,0.0
EState_VSA2,5.749511833283905
EState_VSA3,33.79616974483223
EState_VSA4,11.275136494467699
EState_VSA5,11.761884949391115
EState_VSA6,37.09479872883531
EState_VSA7,24.26546827384644
EState_VSA8,10.197363616602075
EState_VSA9,14.575133433339822
ETA_beta_ns,19.0
ETA_shape_p,0.1072386058981233
ETA_shape_x,0.0
ETA_shape_y,0.35388739946380693
GhoseFilter,True
LogEE_Dzare,88.33362659651492
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,175.1580302407467
SpDiam_Dzpe,130.53464887087506
SpDiam_Dzse,131.9545712751821
SpMAD_Dzare,6.7902339284213244
SpMax_Dzare,88.33362659651492
TopoPSA(NO),81.76
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.643287037037037
VSA_EState9,55.50617276077097
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7307692307692307
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021794871794871717
FilterItLogS,-4.335208451909911
SpDiam_Dzare,128.57990789605765
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6468253968253969
ETA_epsilon_2,0.8602564102564099
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5697530864197533
ETA_epsilon_5,0.8395061728395058
AETA_beta_ns_d,0.057692307692307696
ETA_dEpsilon_A,0.2023809523809521
ETA_dEpsilon_B,0.07707231040564355
ETA_dEpsilon_C,-0.12530864197530855
ETA_dEpsilon_D,0.02075023741690407
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8076923076923077
MDEDescriptor,"0.16666666666666669,2.4832784887004715,3.2575793736960876,0.0,6.230633173204557,16.041133590173626,0.0,9.178193082235548,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,1.4422495703074083,1.8898815748423097,0.0"
APolDescriptor,52.054687999999985
BCUTDescriptor,"11.899999999999988,31.97207231378548,-0.3598761993909726,0.1920651229802512,5.229615722656258,11.518018169277484"
BPolDescriptor,26.903312
TPSADescriptor,107.06
ALOGPDescriptor,"3.6747999999999994,13.504155039999995,101.05130000000001"
XLogPDescriptor,4.406
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,368.0943115
ChiPathDescriptor,"18.0956473593183,12.723876650462412,11.00877669635001,10.068742600745464,8.802097016858237,7.214481898516,4.876394002357524,3.7209226423359345,15.025868095333037,8.869704093010888,6.450534447277821,4.962696115440258,3.632593619589861,2.6438944181411794,1.5658293255078921,1.0180834403177947"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4110544158647976,0.6790694533445607,0.0,0.0,0.022360679774997897,0.14370177694599137,0.1879982328952342"
AtomCountDescriptor,42
BondCountDescriptor,29
SmallRingDescriptor,"4,3,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.4217283286371567,0.0,0.44204420438669256,0.0,0.6186010649266198,0.0,0.12086114223048801,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,2,1,0,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"53.79169703915643,2.06891142458294,24.414591672160903,8.182024980587602,13.083828295436703"
FractionalPSADescriptor,0.29084937380239845
WienerNumbersDescriptor,"1584.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.146006358983287,7.397088622379784,10.596739133290328,1.5342254988928241,2.2665241752682794,2.8036074316367223"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,8.566329565734682,3.8058029301924736"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1375.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"35.891081350178766,35.550900563223976,51.10484561056962,58.10327061288117,56.15085992083581"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5312312945727293,-0.23885972752113077,-0.05454484941742849,-0.10780448836792272,0.19818753304812747"
EccentricConnectivityIndexDescriptor,498
AutocorrelationDescriptorPolarizability,"1982.4958512774353,2387.850862656808,3457.630183347327,3615.6009598229853,3356.4379424910467"
