DLiP-ID,C002ZC
AATSC5d,-0.041852589992768814
AATSC5i,-0.020365880964753082
AATSC5m,-2.6729254387908097
AATSC5p,-0.0036067294659723687
AATSC5s,-0.26355305110221433
AATSC5v,-1.4726347488770577
AATSC6Z,-0.29395441839587033
AATSC6c,0.0024919991518622627
AATSC6d,-0.011813674481238911
AATSC6i,-0.02286789761881179
AATSC6m,-1.4508173375568756
AATSC6p,-0.006498608762586281
AATSC6s,-0.2940723057635589
AATSC6v,-2.601992743757506
AATSC7Z,-0.21822175974101038
AATSC7c,-0.0014617971532398155
AATSC7d,-0.021343507919990783
AATSC7i,-0.023816738791475226
AATSC7m,-1.1467086263614314
AATSC7p,-0.007875311096361122
AATSC7s,0.05041430608548193
AATSC7v,-3.247567637403291
AATSC8Z,-0.020975957062270383
AATSC8c,-4.203036420398113e-05
AATSC8d,-0.03852894463004548
AATSC8i,-0.13123384365861696
AATSC8m,-0.2115192414152017
AATSC8p,-0.022817728287763527
AATSC8s,0.06859326603014657
AATSC8v,-3.7387984530851353
ATS0are,209.65000000000003
ATS1are,227.2
ATS2are,372.89
ATS3are,440.9599999999999
ATS4are,438.52000000000004
ATS5are,387.8899999999999
ATS6are,338.90000000000015
ATS7are,295.70000000000005
ATS8are,241.34
ATSC0dv,136.38709677419357
ATSC0pe,5.156387096774191
ATSC0se,4.069157419354838
ATSC1dv,24.22060353798128
ATSC1pe,-0.4177793964620202
ATSC1se,-0.46322013735692014
ATSC2dv,2.7648283038501638
ATSC2pe,-0.5454416233090554
ATSC2se,-0.46476922788761665
ATSC3dv,-2.437044745057224
ATSC3pe,0.9936016649323605
ATSC3se,0.6038214942767948
ATSC4dv,-66.00520291363162
ATSC4pe,-2.168631009365245
ATSC4se,-1.5244187180020803
ATSC5dv,-31.478668054110308
ATSC5pe,-1.025943184183142
ATSC5se,-0.7606368949011443
ATSC6dv,-9.41103017689906
ATSC6pe,0.24933735691987488
ATSC6se,0.33117572944849116
ATSC7dv,1.1800208116545239
ATSC7pe,0.6155735691987518
ATSC7se,0.64862271383975
ATSC8dv,0.6545265348595164
ATSC8pe,0.35999646201873203
ATSC8se,0.273633873048907
AXp-0dv,0.5156554963271114
AXp-1dv,0.26612341391672806
AXp-2dv,0.13351763100673958
AXp-3dv,0.06817232017308052
AXp-4dv,0.03530773454582089
AXp-5dv,0.018432804017469835
AXp-6dv,0.009176060004343662
AXp-7dv,0.004775823695438219
BertzCT,910.1746659215822
ECIndex,369
ETA_eta,12.51422386763274
GATS1dv,0.5013843285658633
GATS1pe,0.7680565839017658
GATS1se,0.8605264643740427
GATS2dv,0.8078610131590264
GATS2pe,0.9252302755799832
GATS2se,0.98930581347412
GATS3dv,0.8965124279693816
GATS3pe,0.8162736133417658
GATS3se,0.864122158111688
GATS4dv,1.2216359799141254
GATS4pe,1.2695964531689723
GATS4se,1.2770489551601405
GATS5dv,1.1035389573946088
GATS5pe,1.1178402321188181
GATS5se,1.1084861756166375
GATS6dv,1.0264900662251655
GATS6pe,1.0134432858274187
GATS6se,0.9967133515455897
GATS7dv,1.0020498265531377
GATS7pe,0.9388421083362529
GATS7se,0.9002007760239074
GATS8dv,1.0563972016133045
GATS8pe,0.9240634688480374
GATS8se,0.8743390317051992
LogEE_A,4.013009844721801
LogEE_D,85.79281421994783
MATS1dv,0.16191774723134292
MATS1pe,-0.07387275264442426
MATS1se,-0.10379243877052521
MATS2dv,0.011425991227315762
MATS2pe,-0.05962134482303672
MATS2se,-0.06437716965449579
MATS3dv,-0.008392821306728563
MATS3pe,0.09050749727392526
MATS3se,0.06969824385527787
MATS4dv,-0.23080925696819732
MATS4pe,-0.2005803975315012
MATS4se,-0.1786685523766133
MATS5dv,-0.121269823453009
MATS5pe,-0.10454119973296663
MATS5se,-0.09821607581244472
MATS6dv,-0.04194260485651212
MATS6pe,0.02939228541624346
MATS6se,0.04947041208412329
MATS7dv,0.0059602649006622365
MATS7pe,0.08224010031752399
MATS7se,0.10980872318181428
MATS8dv,0.003915002738634636
MATS8pe,0.05695486369946213
MATS8se,0.05485844126230254
MAXaaCH,1.7695890547577056
MAXaaaC,0.42404336734693904
MAXaasC,0.6262739879902579
MDEC-22,7.034792669876795
MDEC-23,18.762610108070614
MDEC-33,10.652703583836681
MDEO-11,0.33333333333333337
MDEO-12,1.0873803730028924
MDEO-22,0.7663094323935531
MINaaCH,1.6153883744855966
MINaaaC,0.34675309166876667
MINaasC,-0.4096617535903244
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,448.14780764533594
SpAbs_A,28.39353529847347
SpAbs_D,171.58562843989571
SpMAD_A,1.3520731094511176
SpMAD_D,8.170744211423607
SpMax_A,2.4800811219677397
SpMax_D,85.79281421994783
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,68.9
TpiPC10,9.312836319924779
VAdjMat,5.584962500721156
VE1_DzZ,4.523271609853966
VE1_Dzi,4.521256801931054
VE1_Dzm,4.523252985138786
VE1_Dzp,4.479411414387742
VE1_Dzv,4.503862482862
VE2_DzZ,0.21539388618352218
VE2_Dzi,0.21529794294909782
VE2_Dzm,0.21539299929232314
VE2_Dzp,0.21330530544703533
VE2_Dzv,0.21446964204104763
VE3_DzZ,2.251172884241023
VE3_Dzi,2.2507273534483696
VE3_Dzm,2.2511687667006384
VE3_Dzp,2.2414290018080467
VE3_Dzv,2.2468727028764035
VR1_DzZ,116.72934471171881
VR1_Dzi,116.90354393243493
VR1_Dzm,116.73098587957483
VR1_Dzp,120.3120074014468
VR1_Dzv,118.39217534500885
VR2_DzZ,5.558540224367563
VR2_Dzi,5.566835425354045
VR2_Dzm,5.558618375217849
VR2_Dzp,5.729143209592705
VR2_Dzv,5.637722635476612
VR3_DzZ,5.501795306668939
VR3_Dzi,5.503286528679745
VR3_Dzm,5.50180936616977
VR3_Dzp,5.532025774877462
VR3_Dzv,5.515939978382366
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02946278254943948
Xch-6dv,0.09861248894299648
Xch-7dv,0.11707018002548181
Xpc-4dv,1.0713867072877246
Xpc-5dv,1.4176342021307835
Xpc-6dv,1.7417184808824313
Zagreb1,118.0
Zagreb2,144.0
fragCpx,156.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,24
nBondsS,16
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.762903225806452
AATS1are,6.68235294117647
AATS2are,6.7798181818181815
AATS3are,6.68121212121212
AATS4are,6.746461538461539
AATS5are,6.574406779661015
AATS6are,6.645098039215689
AATS7are,6.5711111111111125
AATS8are,6.3510526315789475
AATSC0dv,4.39958376690947
AATSC0pe,0.16633506763787712
AATSC0se,0.13126314255983348
AATSC1dv,0.7123706922935671
AATSC1pe,-0.012287629307706478
AATSC1se,-0.013624121686968239
AATSC2dv,0.050269605524548434
AATSC2pe,-0.009917120423801008
AATSC2se,-0.008450349597956666
AATSC3dv,-0.03692492037965491
AATSC3pe,0.01505457068079334
AATSC3se,0.009148810519345376
AATSC4dv,-1.0154646602097173
AATSC4pe,-0.03336355399023454
AATSC4se,-0.023452595661570465
AATSC5dv,-0.5335367466798357
AATSC5pe,-0.017388867528527828
AATSC5se,-0.012892150761036343
AATSC6dv,-0.184530003468609
AATSC6pe,0.004888967782742645
AATSC6se,0.006493641753891983
AATSC7dv,0.026222684703433863
AATSC7pe,0.013679412648861152
AATSC7se,0.014413838085327778
AATSC8dv,0.017224382496303065
AATSC8pe,0.009473591105756107
AATSC8se,0.007200891396023869
AETA_eta,0.5959154222682257
ATSC0are,5.770967741935481
ATSC1are,-0.545577523413112
ATSC2are,-0.6359105098855375
ATSC3are,1.0379396462018715
ATSC4are,-2.3368678459937575
ATSC5are,-1.130551508844953
ATSC6are,0.3590530697190424
ATSC7are,0.7889177939646201
ATSC8are,0.40784599375650477
BCUTZ-1h,8.025110719634318
BCUTZ-1l,5.672287368065794
BCUTc-1h,0.5040097219550521
BCUTc-1l,-0.5254644458603682
BCUTd-1h,3.288157173106715
BCUTd-1l,0.977786295131293
BCUTi-1h,13.639673510868635
BCUTi-1l,10.933316534356758
BCUTm-1h,16.012909695373516
BCUTm-1l,11.68575854259886
BCUTp-1h,2.015222420240026
BCUTp-1l,0.7487127356659372
BCUTs-1h,7.00827934267549
BCUTs-1l,1.3814573220216009
BCUTv-1h,20.91511836929254
BCUTv-1l,14.701726022239118
BalabanJ,1.4624222196141512
Diameter,10
ETA_beta,30.5
GATS1are,0.8026995035017924
GATS2are,0.9503684130291176
GATS3are,0.8325372224198387
GATS4are,1.2748161843745973
GATS5are,1.115460772517551
GATS6are,1.0070693453457404
GATS7are,0.9230109931060184
GATS8are,0.9028860580741963
HybRatio,0.0625
Lipinski,True
LogEE_Dt,224.07390382266797
MATS1are,-0.08619669220399187
MATS2are,-0.06210783068245357
MATS3are,0.08447753103985628
MATS4are,-0.19312293073053294
MATS5are,-0.10293223181210982
MATS6are,0.03781825754337508
MATS7are,0.09417427488975844
MATS8are,0.057653496513783244
MAXssCH2,0.15916422761074656
MINssCH2,0.15916422761074656
NsssssAs,0
RotRatio,0.041666666666666664
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,18.997404239494152
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,6.792942306099827
SMR_VSA7,52.68789705520363
SMR_VSA8,0.0
SMR_VSA9,28.57223441042315
SpAD_DzZ,116.96803451736321
SpAD_Dzi,120.211689503868
SpAD_Dzm,116.99876382555108
SpAD_Dzp,166.40316892107097
SpAD_Dzv,141.84275234990014
SpAbs_Dt,448.1478076453361
SpDiam_A,4.949103841827201
SpDiam_D,127.93756115347986
SpMAD_Dt,21.340371792635047
SpMax_Dt,224.07390382266797
SsssssAs,0
VE1_Dzpe,4.523491752444537
VE1_Dzse,4.523233424241251
VE2_Dzpe,0.21540436916402556
VE2_Dzse,0.21539206782101197
VE3_Dzpe,2.2512215519427854
VE3_Dzse,2.251164442171391
VMcGowan,187.80999999999986
VR1_Dzpe,116.70989541162739
VR1_Dzse,116.73270883309719
VR2_Dzpe,5.557614067220352
VR2_Dzse,5.558700420623675
VR3_Dzpe,5.5016286740143245
VR3_Dzse,5.5018241260965715
mZagreb1,5.638888888888889
mZagreb2,4.5
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,26
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.1861602497398542
AATSC1are,-0.01604639774744447
AATSC2are,-0.011562009270646137
AATSC3are,0.01572635827578593
AATSC4are,-0.035951813015288575
AATSC5are,-0.01916188998042293
AATSC6are,0.007040256269000831
AATSC7are,0.017531506532547113
AATSC8are,0.010732789309381704
AETA_beta,1.4523809523809523
BCUTdv-1h,6.024278252980906
BCUTdv-1l,1.9949968990931177
BCUTpe-1h,3.4957633413866858
BCUTpe-1l,2.21699748902088
BCUTse-1h,3.708609977254446
BCUTse-1l,2.4131664229737
ETA_alpha,9.666666666666664
ETA_dBeta,2.5
ETA_eta_B,0.17703011935521396
ETA_eta_F,21.280206067963267
ETA_eta_L,3.968937023923725
ETA_eta_R,33.79442993559601
ETA_psi_1,0.5215827338129496
LabuteASA,118.51693595342618
LogEE_DzZ,58.538596013516496
LogEE_Dzi,60.14706717714312
LogEE_Dzm,58.55392802673801
LogEE_Dzp,81.88768491255927
LogEE_Dzv,70.44638274869052
PEOE_VSA1,18.997404239494152
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,30.33183534230805
PEOE_VSA8,5.563451491696996
PEOE_VSA9,5.386224214464796
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,116.60338588682751
SpAD_Dzse,117.03101788672754
SpAbs_DzZ,115.95612975545845
SpAbs_Dzi,119.5002736947601
SpAbs_Dzm,115.98983171967544
SpAbs_Dzp,169.18684114681423
SpAbs_Dzv,142.88773788767122
SpDiam_Dt,312.4134580772711
SpMAD_DzZ,5.569906405588724
SpMAD_Dzi,5.724366166850857
SpMAD_Dzm,5.571369705978623
SpMAD_Dzp,7.923960424812903
SpMAD_Dzv,6.754416778566673
SpMax_DzZ,58.538596013516496
SpMax_Dzi,60.14706717714312
SpMax_Dzm,58.55392802673801
SpMax_Dzp,81.88768491255927
SpMax_Dzv,70.44638274869052
VE1_Dzare,4.524160740802814
VE2_Dzare,0.21543622575251495
VE3_Dzare,2.251369433033487
VR1_Dzare,116.6501741414649
VR2_Dzare,5.554770197212615
VR3_Dzare,5.501116836050095
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4603174603174602
AETA_dBeta,0.11904761904761904
AETA_eta_B,0.008430005683581617
AETA_eta_F,1.013343146093489
AETA_eta_L,0.18899700113922502
AETA_eta_R,1.6092585683617147
BCUTare-1h,3.549416276607243
BCUTare-1l,2.1679524608626215
ETA_beta_s,14.0
ETA_dPsi_A,0.19241726618705035
ETA_dPsi_B,0.0
ETA_eta_BR,0.5210301193552139
ETA_eta_FL,6.268246419094156
ETA_eta_RL,10.237183443017882
LogEE_Dzpe,58.35659028512504
LogEE_Dzse,58.57001983590573
PEOE_VSA10,5.583020141642242
PEOE_VSA11,17.25927108544225
PEOE_VSA12,17.971244531284274
PEOE_VSA13,0.0
SlogP_VSA1,14.90251629950064
SlogP_VSA2,11.899469700940532
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,115.47767297713332
SpAbs_Dzpe,115.5561821216005
SpAbs_Dzse,116.02520560012707
SpDiam_DzZ,87.85101621732824
SpDiam_Dzi,90.1887792454479
SpDiam_Dzm,87.87327276445805
SpDiam_Dzp,120.40366789036699
SpDiam_Dzv,104.61455469769717
SpMAD_Dzpe,5.552542185087025
SpMAD_Dzse,5.572905613653693
SpMax_Dzpe,58.35659028512504
SpMax_Dzse,58.57001983590573
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.024810958064533997
AETA_eta_FL,0.29848792471876934
AETA_eta_RL,0.48748492585799436
DetourIndex,2324
EState_VSA1,11.178302225184446
EState_VSA2,12.55318972497427
EState_VSA3,28.031719514371844
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,42.46456947923127
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,13.890876844653445
ETA_beta_ns,16.5
ETA_shape_p,0.06896551724137932
ETA_shape_x,0.0
ETA_shape_y,0.41379310344827597
GhoseFilter,True
LogEE_Dzare,57.79389504940201
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,114.32121039209926
SpDiam_Dzpe,87.58685048787612
SpDiam_Dzse,87.89663283463155
SpMAD_Dzare,5.49893680843492
SpMax_Dzare,57.79389504940201
TopoPSA(NO),68.9
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.672853363567649
VSA_EState9,46.66047996976568
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7857142857142857
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0396825396825398
FilterItLogS,-4.243285945800205
SpDiam_Dzare,86.77062849192109
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6946236559139786
ETA_epsilon_2,0.8825396825396823
ETA_epsilon_3,0.4473684210526319
ETA_epsilon_4,0.571851851851852
ETA_epsilon_5,0.8560606060606059
AETA_beta_ns_d,0.047619047619047616
ETA_dEpsilon_A,0.24725523486134665
ETA_dEpsilon_B,0.12277180406212651
ETA_dEpsilon_C,-0.12448343079922014
ETA_dEpsilon_D,0.026479076479076435
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9047619047619048
MDEDescriptor,"0.0,0.0,0.0,0.0,7.034792669876795,18.762610108070614,0.0,10.652703583836681,0.0,0.0,0.33333333333333337,1.0873803730028924,0.7663094323935531,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,38.83792999999999
BCUTDescriptor,"11.850000000000005,15.998934798161688,-0.3549453167554123,0.22633109444483143,5.3598074067741255,10.071814466487362"
BPolDescriptor,17.63807
TPSADescriptor,68.9
ALOGPDescriptor,"3.4208,11.70187264,68.8167"
XLogPDescriptor,4.3980000000000015
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,282.05282350000004
ChiPathDescriptor,"14.396976746569035,10.237183443017884,9.350376855518007,8.658565918498748,7.314703275815729,5.863235066941396,4.1235680429893495,3.120177100284825,10.82876542286934,6.386961934001473,4.673117085235886,3.4086160086540263,2.3656182145699973,1.5667883414849353,0.8625496404083042,0.5253406064982042"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3634023029066286,0.589571507371639,0.0,0.0,0.029462782549439483,0.09861248894299648,0.11707018002548181"
AtomCountDescriptor,31
BondCountDescriptor,24
SmallRingDescriptor,"4,3,2,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.3237323731023256,0.0,0.48766204819607595,0.0,0.49024258433213397,0.0,0.08546274426497914,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"43.88165484936408,2.08960261187448,14.46651826300961,14.46651826300961,0.0"
FractionalPSADescriptor,0.24428048315566675
WienerNumbersDescriptor,"875.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8679908190762404,6.339201922203008,9.04995117233235,1.0713867072877246,1.4176342021307835,1.5920939793127467"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.583333333333334,5.893877551020408,2.592"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,736.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"24.87234517770473,26.65673581706051,39.759572761131714,42.19822575093779,35.09166473826428"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.6294741734253391,-0.3055705408528381,-0.05695980459321624,0.011356882832502045,0.02590366943784604"
EccentricConnectivityIndexDescriptor,369
AutocorrelationDescriptorPolarizability,"1331.6985630107858,1609.9206788369256,2340.9410917130785,2353.6291259384193,1902.5523658362501"
