DLiP-ID,C000VP
AATSC6d,-0.020945220193340493
AATSC6i,0.31559141847433625
AATSC6m,-10.403597222341562
AATSC6p,0.029969673681103096
AATSC6s,-0.2742141812865497
AATSC6v,-5.827538973383197
AATSC7Z,-0.2322929171668667
AATSC7c,-0.00681547888366233
AATSC7d,-0.20228091236494597
AATSC7i,-0.4176604289303747
AATSC7m,-1.335593782713086
AATSC7p,-0.0666297379898283
AATSC7s,-0.31566584967320266
AATSC7v,-10.673290817600936
AATSC8Z,1.3533163265306123
AATSC8c,0.0032065583154730053
AATSC8d,-0.02869897959183673
AATSC8i,-0.31678686084647434
AATSC8m,6.046201000637748
AATSC8p,-0.03491071499201087
AATSC8s,1.5486111111111118
AATSC8v,-3.398267356806968
ATS0are,194.06980000000001
ATS1are,202.265
ATS2are,317.87
ATS3are,386.43699999999995
ATS4are,393.44000000000005
ATS5are,308.68690000000004
ATS6are,268.744
ATS7are,219.72499999999997
ATS8are,210.004
ATSC0dv,125.85714285714285
ATSC0pe,4.520471428571426
ATSC0se,3.501005714285714
ATSC1dv,25.36734693877551
ATSC1pe,0.7332663265306122
ATSC1se,0.5761887346938771
ATSC2dv,34.95408163265305
ATSC2pe,1.814030102040816
ATSC2se,1.611760979591836
ATSC3dv,21.229591836734695
ATSC3pe,0.10896377551020453
ATSC3se,-0.39384775510204223
ATSC4dv,-60.49489795918366
ATSC4pe,-2.7606239795918386
ATSC4se,-2.231730204081631
ATSC5dv,-74.48979591836736
ATSC5pe,-2.257005102040818
ATSC5se,-1.6904329795918347
ATSC6dv,-50.66326530612244
ATSC6pe,-0.3174612244897962
ATSC6se,0.41871624489796033
ATSC7dv,10.673469387755096
ATSC7pe,0.4573989795918382
ATSC7se,0.24167020408163165
ATSC8dv,49.59183673469388
ATSC8pe,1.791911224489797
ATSC8se,1.3351277551020397
AXp-0dv,0.5084362546708892
AXp-1dv,0.26597317668944737
AXp-2dv,0.13477851714940223
AXp-3dv,0.07004424940854995
AXp-4dv,0.036164393961619065
AXp-5dv,0.01868586482037304
AXp-6dv,0.009030463756991567
AXp-7dv,0.00470147228620873
BertzCT,870.1769441850221
ECIndex,336
ETA_eta,10.493428724547583
GATS1dv,0.3754256526674234
GATS1pe,0.43766895361735353
GATS1se,0.4740907429048959
GATS2dv,0.5249112468906223
GATS2pe,0.4626400358625211
GATS2se,0.4690329816474446
GATS3dv,0.754487389137921
GATS3pe,0.7510629208089519
GATS3se,0.7850526160812068
GATS4dv,1.3266921560427742
GATS4pe,1.4341284851686409
GATS4se,1.4479470345964605
GATS5dv,1.3993137963058506
GATS5pe,1.4600511080472873
GATS5se,1.4922893380840767
GATS6dv,1.3041101618973654
GATS6pe,1.1946206871430505
GATS6se,1.1153808070102134
GATS7dv,0.7855545169259531
GATS7pe,0.7005600665209122
GATS7se,0.7053041565391245
GATS8dv,0.7776674233825198
GATS8pe,0.6984756152961291
GATS8se,0.6624932952939236
LogEE_A,3.935564409800957
LogEE_D,82.41541252021587
MATS1dv,0.18811956110480516
MATS1pe,0.15139613546416889
MATS1se,0.15360619098294465
MATS2dv,0.16545511628468612
MATS2pe,0.23906771700049317
MATS2se,0.274263485625598
MATS3dv,0.08005155928355684
MATS3pe,0.011439431283469331
MATS3se,-0.053387744632576756
MATS4dv,-0.23611525977258693
MATS4pe,-0.2999899482615458
MATS4se,-0.3131353133272236
MATS5dv,-0.3766381178412962
MATS5pe,-0.31772703283734094
MATS5se,-0.3072631597065389
MATS6dv,-0.29661270087818864
MATS6pe,-0.05174654915724247
MATS6se,0.08812546581674
MATS7dv,0.06984042198036987
MATS7pe,0.08332792686715051
MATS7se,0.05684724254984763
MATS8dv,0.3447786606129399
MATS8pe,0.3468492935313325
MATS8se,0.3336860551090623
MAXaaCH,1.7559490740740742
MAXaaaC,0.49097789115646306
MAXaasC,0.3907898715041571
MAXddsN,-0.5112556689342407
MDEC-22,7.739100397049802
MDEC-23,15.058028192539414
MDEC-33,6.072593013596411
MDEN-23,0.19999999999999996
MDEO-11,0.5952753944880748
MDEO-12,0.7211247851537042
MINaaCH,1.3194907407407408
MINaaaC,0.37655633240950714
MINaasC,-0.08323370706307176
MINddsN,-0.5112556689342407
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142856
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720243
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,365.9807236303691
SpAbs_A,26.066388934740598
SpAbs_D,164.83082504043188
SpMAD_A,1.30331944673703
SpMAD_D,8.241541252021594
SpMax_A,2.4298305299296747
SpMax_D,82.41541252021587
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,86.24
TpiPC10,9.15813794734968
VAdjMat,5.459431618637297
VE1_DzZ,4.412162655355585
VE1_Dzi,4.413857135273533
VE1_Dzm,4.4121549553338895
VE1_Dzp,4.36613894435223
VE1_Dzv,4.3910982666841
VE2_DzZ,0.22060813276777927
VE2_Dzi,0.22069285676367664
VE2_Dzm,0.22060774776669448
VE2_Dzp,0.21830694721761149
VE2_Dzv,0.21955491333420502
VE3_DzZ,2.177512147852694
VE3_Dzi,2.1778961215982697
VE3_Dzm,2.1775104026703387
VE3_Dzp,2.1670262623572762
VE3_Dzv,2.1727265510018703
VR1_DzZ,105.09877309137589
VR1_Dzi,105.02948951897588
VR1_Dzm,105.09972544099558
VR1_Dzp,108.30793940812485
VR1_Dzv,106.66554727730416
VR2_DzZ,5.254938654568795
VR2_Dzi,5.251474475948794
VR2_Dzm,5.254986272049779
VR2_Dzp,5.415396970406243
VR2_Dzv,5.333277363865208
VR3_DzZ,5.348047784648507
VR3_Dzi,5.347388343847446
VR3_Dzm,5.348056846079739
VR3_Dzp,5.378125641280856
VR3_Dzv,5.362845393355269
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06696644217024651
Xch-7dv,0.07762934171950378
Xpc-4dv,0.8385983226519462
Xpc-5dv,1.0240276334635896
Xpc-6dv,1.2397589665832403
Zagreb1,106.0
Zagreb2,125.0
fragCpx,104.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,22
nBondsS,11
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.931064285714286
AATS1are,6.742166666666666
AATS2are,6.763191489361702
AATS3are,6.549779661016949
AATS4are,6.902456140350878
AATS5are,7.015611363636364
AATS6are,7.07221052631579
AATS7are,6.462499999999999
AATS8are,6.562625
AATSC0dv,4.494897959183673
AATSC0pe,0.16144540816326522
AATSC0se,0.12503591836734693
AATSC1dv,0.845578231292517
AATSC1pe,0.02444221088435374
AATSC1se,0.01920629115646257
AATSC2dv,0.743703864524533
AATSC2pe,0.038596385149804596
AATSC2se,0.034292786799826294
AATSC3dv,0.35982359045313045
AATSC3pe,0.001846843652715331
AATSC3se,-0.006675385679695631
AATSC4dv,-1.0613139992839238
AATSC4pe,-0.04843199964196208
AATSC4se,-0.039153161475116334
AATSC5dv,-1.692949907235622
AATSC5pe,-0.05129557050092768
AATSC5se,-0.03841893135435988
AATSC6dv,-1.3332438238453275
AATSC6pe,-0.008354242749731478
AATSC6se,0.011018848549946324
AATSC7dv,0.3139255702280911
AATSC7pe,0.013452911164465828
AATSC7se,0.007107947178871519
AATSC8dv,1.5497448979591837
AATSC8pe,0.055997225765306156
AATSC8se,0.04172274234693874
AETA_eta,0.5246714362273791
ATSC0are,5.101671428571427
ATSC1are,0.8939591836734689
ATSC2are,2.176544387755101
ATSC3are,-0.19280051020407982
ATSC4are,-3.2323739795918387
ATSC5are,-2.4955622448979615
ATSC6are,0.04392448979591724
ATSC7are,0.5103918367346952
ATSC8are,1.9713112244897963
BCUTZ-1h,8.054825385842715
BCUTZ-1l,5.680779716733764
BCUTc-1h,0.5128504598974056
BCUTc-1l,-0.47998108962238034
BCUTd-1h,3.244840936275976
BCUTd-1l,0.9727732759971179
BCUTi-1h,14.594786544358083
BCUTi-1l,10.943599333954646
BCUTm-1h,16.028236223996135
BCUTm-1l,11.694284107720911
BCUTp-1h,2.0039882881192637
BCUTp-1l,0.6692188738562505
BCUTs-1h,8.001936832139284
BCUTs-1l,1.41400090978202
BCUTv-1h,20.90356480032266
BCUTv-1l,14.651550571418314
BalabanJ,1.6190496490062396
Diameter,10
ETA_beta,31.0
GATS1are,0.44672124261796564
GATS2are,0.46445729479324943
GATS3are,0.7738989116371348
GATS4are,1.448158520361085
GATS5are,1.4686663996291518
GATS6are,1.1557241744302287
GATS7are,0.6907104839096233
GATS8are,0.6836022490528314
HybRatio,0.0
Lipinski,True
LogEE_Dt,182.99036181518457
MATS1are,0.16354677411977958
MATS2are,0.2541646908853222
MATS3are,-0.017935013749232568
MATS4are,-0.3112377687021736
MATS5are,-0.3112872099212714
MATS6are,0.006344080364049776
MATS7are,0.08238921203777531
MATS8are,0.3381043537552121
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,1.3572521419828645
SM1_Dzse,1.2745051870999227
SMR_VSA1,9.340461985871018
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,69.06537831960826
SMR_VSA8,0.0
SMR_VSA9,11.454175413722904
SpAD_DzZ,110.20418159280216
SpAD_Dzi,109.26278204923452
SpAD_Dzm,110.23168121760693
SpAD_Dzp,165.67282480945772
SpAD_Dzv,141.23547379640365
SpAbs_Dt,365.9807236303691
SpDiam_A,4.859661059859349
SpDiam_D,123.0692286776929
SpMAD_Dt,18.299036181518453
SpMax_Dt,182.99036181518457
SsssssAs,0
VE1_Dzpe,4.412513631531324
VE1_Dzse,4.412111228330598
VE2_Dzpe,0.2206256815765662
VE2_Dzse,0.22060556141652993
VE3_Dzpe,2.1775916921134724
VE3_Dzse,2.1775004920438046
VMcGowan,180.27999999999994
VR1_Dzpe,105.06728131422076
VR1_Dzse,105.10345090007603
VR2_Dzpe,5.253364065711038
VR2_Dzse,5.255172545003801
VR3_Dzpe,5.347748099930346
VR3_Dzse,5.348092292347923
mZagreb1,6.277777777777778
mZagreb2,4.36111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,21
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1822025510204081
AATSC1are,0.0297986394557823
AATSC2are,0.04630945505861917
AATSC3are,-0.003267805257696268
AATSC4are,-0.056708315431435764
AATSC5are,-0.056717323747680945
AATSC6are,0.0011559076262083485
AATSC7are,0.015011524609843977
AATSC8are,0.061603475765306136
AETA_beta,1.55
BCUTdv-1h,7.0041196162455694
BCUTdv-1l,2.751993288275323
BCUTpe-1h,3.553281281880945
BCUTpe-1l,2.2257948008576034
BCUTse-1h,3.7572540595187776
BCUTse-1l,2.4214616122705284
ETA_alpha,9.133333333333333
ETA_dBeta,5.0
ETA_eta_B,0.26634651683225385
ETA_eta_F,21.336749026295358
ETA_eta_L,3.3119829507249614
ETA_eta_R,31.83017775084294
ETA_psi_1,0.5111940298507464
LabuteASA,112.00912448479534
LogEE_DzZ,55.166376510686796
LogEE_Dzi,54.68854282033869
LogEE_Dzm,55.17994374247142
LogEE_Dzp,81.49502723129879
LogEE_Dzv,70.05908010602208
PEOE_VSA1,4.417150937053347
PEOE_VSA2,10.114318268765572
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,18.19910120538483
PEOE_VSA8,17.696185628620217
PEOE_VSA9,15.82623598089873
SM1_Dzare,1.5141926477431364
SpAD_Dzpe,109.48601645632513
SpAD_Dzse,110.31257100106716
SpAbs_DzZ,109.1002923421577
SpAbs_Dzi,108.2482708572235
SpAbs_Dzm,109.13063423640796
SpAbs_Dzp,168.3555951563179
SpAbs_Dzv,142.35278738076312
SpDiam_Dt,258.496020722208
SpMAD_DzZ,5.5102090796401075
SpMAD_Dzi,5.463139102461726
SpMAD_Dzm,5.511584060880347
SpMAD_Dzp,8.283641240472885
SpMAD_Dzv,7.061773689820183
SpMax_DzZ,55.166376510686796
SpMax_Dzi,54.68854282033869
SpMax_Dzm,55.17994374247142
SpMax_Dzp,81.49502723129879
SpMax_Dzv,70.05908010602208
VE1_Dzare,4.412957975286386
VE2_Dzare,0.2206478987643193
VE3_Dzare,2.1776923878666814
VR1_Dzare,105.01814323821905
VR2_Dzare,5.250907161910953
VR3_Dzare,5.347280308535465
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45666666666666667
AETA_dBeta,0.25
AETA_eta_B,0.013317325841612692
AETA_eta_F,1.0668374513147678
AETA_eta_L,0.16559914753624808
AETA_eta_R,1.591508887542147
BCUTare-1h,3.6077615926445206
BCUTare-1l,2.176905254279312
ETA_beta_s,13.0
ETA_dPsi_A,0.2028059701492536
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322539
ETA_eta_FL,6.3358840948158806
ETA_eta_RL,9.647867045540842
LogEE_Dzpe,54.81087083526171
LogEE_Dzse,55.220010759888574
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.890723922025908
PEOE_VSA13,5.687386274683562
SlogP_VSA1,5.625586319077987
SlogP_VSA2,9.90728956976488
SlogP_VSA3,0.0
SlogP_VSA4,10.114318268765572
SlogP_VSA5,0.0
SlogP_VSA6,57.742624668818046
SlogP_VSA7,0.0
SlogP_VSA8,22.357100345803964
SlogP_VSA9,0.0
SpAD_Dzare,108.17047429760242
SpAbs_Dzpe,108.31538279329087
SpAbs_Dzse,109.21890884338072
SpDiam_DzZ,83.28391660181224
SpDiam_Dzi,82.61125402468865
SpDiam_Dzm,83.30442568888535
SpDiam_Dzp,121.45995469821155
SpDiam_Dzv,105.3537149745012
SpMAD_Dzpe,5.474300822816256
SpMAD_Dzse,5.515628550053358
SpMax_Dzpe,54.81087083526171
SpMax_Dzse,55.220010759888574
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.65
AETA_eta_BR,0.026217325841612692
AETA_eta_FL,0.316794204740794
AETA_eta_RL,0.4823933522770421
DetourIndex,1805
EState_VSA1,10.548897367895659
EState_VSA2,11.57811019670947
EState_VSA3,16.466376423778055
EState_VSA4,0.0
EState_VSA5,18.19910120538483
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,4.9839785209472085
EState_VSA9,4.417150937053347
ETA_beta_ns,18.0
ETA_shape_p,0.10948905109489052
ETA_shape_x,0.0
ETA_shape_y,0.3722627737226277
GhoseFilter,True
LogEE_Dzare,54.160946781188365
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,106.87100369145367
SpDiam_Dzpe,82.76339139125031
SpDiam_Dzse,83.36274636478835
SpMAD_Dzare,5.408523714880121
SpMax_Dzare,54.160946781188365
TopoPSA(NO),86.24
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.122050264550265
VSA_EState9,50.37794973544974
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9
EState_VSA10,14.908855452837393
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.043333333333333356
FilterItLogS,-4.5532303660554305
SpDiam_Dzare,81.7933481176666
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7238095238095239
ETA_epsilon_2,0.8933333333333332
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5966666666666669
ETA_epsilon_5,0.8933333333333332
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.28095238095238073
ETA_dEpsilon_B,0.127142857142857
ETA_dEpsilon_C,-0.15380952380952373
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,0.0,0.0,0.0,7.739100397049802,15.058028192539414,0.0,6.072593013596411,0.0,0.0,0.5952753944880748,0.7211247851537042,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,35.382343999999996
BCUTDescriptor,"11.850000000000001,15.997932791639226,-0.259662620424999,0.30181981782294975,3.789616955052206,9.681251168293468"
BPolDescriptor,14.195655999999998
TPSADescriptor,86.24
ALOGPDescriptor,"3.8365,14.71873225,61.3348"
XLogPDescriptor,3.4080000000000004
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,268.0484068
ChiPathDescriptor,"14.11251969619286,9.647867045540844,8.84794154345891,7.343610873451417,6.100900397318492,5.111912484289049,3.367624370226823,2.4788664156500424,9.997867401595103,5.850532030619384,4.168339888948608,2.875931902933147,1.9363687221739354,1.2957516351449179,0.6475479756260375,0.37521397529202877"
ChiChainDescriptor,"0.0,0.0,0.0,0.2222222222222222,0.36946112303865886,0.0,0.0,0.0,0.06696644217024651,0.08338230786357455"
AtomCountDescriptor,28
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.3717850238834703,0.0,0.4142664266089148,0.0,0.42521318274201525,0.0,0.04587654590687007,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,2,0,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"41.00940324123496,2.0504701620617483,16.74127248292392,10.530332217234317,6.210940265689602"
FractionalPSADescriptor,0.3217329326055147
WienerNumbersDescriptor,"799.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.284712301486333,4.80765574653596,6.852173704182586,0.813837332219974,1.0299753205489344,1.1348071658674934"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.40582726326743,3.276621058893516"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,520.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"23.817836744716743,24.601744925072264,35.59376921971356,36.81628528072133,32.03738301142705"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.38103720784446404,-0.21803989961916193,0.1369578136702444,-0.12152792745636289,-0.010237166795662927"
EccentricConnectivityIndexDescriptor,336
AutocorrelationDescriptorPolarizability,"1149.6690783211802,1358.93678010606,1896.643657575177,1896.0010642321743,1515.6174785486526"
