DLiP-ID,C001HW
AATSC6v,-4.9314593548912935
AATSC7Z,-2.984669811320755
AATSC7c,0.0005108839300143943
AATSC7d,-0.21550707547169812
AATSC7i,-0.5057706740692282
AATSC7m,-13.731748918337264
AATSC7p,-0.09886012892093535
AATSC7s,-0.04193953901053396
AATSC7v,-15.70374631138455
AATSC8Z,-4.509722222222222
AATSC8c,-0.0010173191108315497
AATSC8d,-0.09270833333333334
AATSC8i,-0.2701331380085801
AATSC8m,-20.319271662152776
AATSC8p,-0.0761971675485343
AATSC8s,-0.04463817920286542
AATSC8v,-10.554353279774002
ATS0are,204.3566
ATS1are,230.1497
ATS2are,357.2458
ATS3are,371.5536
ATS4are,387.63800000000003
ATS5are,360.5178
ATS6are,378.60940000000005
ATS7are,341.93240000000003
ATS8are,277.866
ATSC0dv,124.0
ATSC0pe,2.659587499999999
ATSC0se,1.4533978749999994
ATSC1dv,40.96527777777777
ATSC1pe,0.7755636718750007
ATSC1se,0.4347690117187495
ATSC2dv,0.7430555555555389
ATSC2pe,0.5785339843750013
ATSC2se,0.6144159648437492
ATSC3dv,-34.08333333333334
ATSC3pe,-0.030920312500000185
ATSC3se,0.032726421875000314
ATSC4dv,2.4305555555555554
ATSC4pe,-0.26955078124999965
ATSC4se,-0.07605457031249996
ATSC5dv,23.006944444444436
ATSC5pe,0.7662722656249996
ATSC5se,0.19323559765624995
ATSC6dv,-25.93055555555556
ATSC6pe,-0.6375210937499991
ATSC6se,-0.44604383593750074
ATSC7dv,-54.32638888888889
ATSC7pe,-0.7333042968749988
ATSC7se,-0.2954011054687504
ATSC8dv,-36.465277777777764
ATSC8pe,-1.3654824218750004
ATSC8se,-0.8339021992187494
AXp-0dv,0.5988283272777414
AXp-1dv,0.32806485565543597
AXp-2dv,0.18215940186871005
AXp-3dv,0.10422758100740614
AXp-4dv,0.059064728249415374
AXp-5dv,0.03439177084505042
AXp-6dv,0.020485558993905386
AXp-7dv,0.011532149362607595
BertzCT,930.8287953984942
ECIndex,383
ETA_eta,14.891950224571389
GATS1dv,0.4849206349206349
GATS1pe,0.4844376376841469
GATS1se,0.5546149373780882
GATS2dv,0.8906565656565657
GATS2pe,0.7491062566520696
GATS2se,0.6918225709841874
GATS3dv,1.0041666666666667
GATS3pe,0.7185208859143256
GATS3se,0.7096546486510676
GATS4dv,0.9157706093189963
GATS4pe,0.9029783754059604
GATS4se,0.9037516653861903
GATS5dv,0.807504873294347
GATS5pe,0.686034034924457
GATS5se,0.7898265128800993
GATS6dv,1.1264367816091954
GATS6pe,1.2244065590285507
GATS6se,1.3119164004699606
GATS7dv,1.2581236897274632
GATS7pe,1.2479666170390482
GATS7se,1.234468864575918
GATS8dv,1.282716049382716
GATS8pe,1.5350229228321226
GATS8se,1.5246402732860287
LogEE_A,4.051020081205687
LogEE_D,95.03262075217359
MATS1dv,0.3020481310803891
MATS1pe,0.26661532501347923
MATS1se,0.2734991589474913
MATS2dv,0.0034864776800259895
MATS2pe,0.12656157803008616
MATS2se,0.24596043911613277
MATS3dv,-0.1465949820788531
MATS3pe,-0.006200522950770915
MATS3se,0.012009162781159868
MATS4dv,0.010116776505954444
MATS4pe,-0.052309985616554304
MATS4se,-0.027008414178528742
MATS5dv,0.10416273659058035
MATS5pe,0.16174987233790625
MATS5se,0.0746410493711914
MATS6dv,-0.11537510814485233
MATS6pe,-0.13225200368931972
MATS6se,-0.16932263015870275
MATS7dv,-0.2645228917292216
MATS7pe,-0.16647309560258605
MATS7se,-0.12271614504318894
MATS8dv,-0.2091198725607327
MATS8pe,-0.36509786657600957
MATS8se,-0.4080074215358573
MAXaaCH,2.118712207105064
MAXaaaC,1.0478703703703705
MAXaasC,1.1541576908541196
MAXaasN,1.6321107331821616
MAXsCH3,1.8119503495842781
MDEC-12,0.870325511152598
MDEC-13,1.290945263310367
MDEC-22,7.196274105447087
MDEC-23,12.527379915119752
MDEC-33,7.135937053093371
MDEN-22,3.1114245051048495
MDEN-23,2.0068539044005766
MINaaCH,1.5830725623582764
MINaaaC,0.9643339002267576
MINaasC,0.6992700722264213
MINaasN,1.6321107331821616
MINsCH3,1.8119503495842781
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.107142857142857
SM1_Dzi,1.1776965222063027
SM1_Dzm,2.105718475759002
SM1_Dzp,-2.260815047021943
SM1_Dzv,-1.6007900191176367
SddssSe,0
SpAD_Dt,431.4605210839817
SpAbs_A,29.658362559831502
SpAbs_D,190.06524150434723
SpMAD_A,1.34810738908325
SpMAD_D,8.63932915928851
SpMax_A,2.486938500019009
SpMax_D,95.03262075217359
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,122.91999999999999
TpiPC10,9.18063112482462
VAdjMat,5.643856189774724
VE1_DzZ,4.614507522947606
VE1_Dzi,4.628079907110351
VE1_Dzm,4.614488676790393
VE1_Dzp,4.59413951235931
VE1_Dzv,4.609292448706156
VE2_DzZ,0.2097503419521639
VE2_Dzi,0.21036726850501594
VE2_Dzm,0.20974948530865423
VE2_Dzp,0.20882452328905954
VE2_Dzv,0.20951329312300707
VE3_DzZ,2.317662510370888
VE3_Dzi,2.320599435560117
VE3_Dzm,2.3176584262523545
VE3_Dzp,2.313238832554766
VE3_Dzv,2.316531723750802
VR1_DzZ,126.28170626343694
VR1_Dzi,125.04143900201194
VR1_Dzm,126.28390513159121
VR1_Dzp,128.47175348354446
VR1_Dzv,127.08180817516826
VR2_DzZ,5.740077557428952
VR2_Dzi,5.683701772818725
VR2_Dzm,5.740177505981419
VR2_Dzp,5.83962515834293
VR2_Dzv,5.776445826144012
VR3_DzZ,5.6269725357099825
VR3_Dzi,5.6171025547447
VR3_Dzm,5.626989947962919
VR3_Dzp,5.644166423287511
VR3_Dzv,5.633288398301189
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10838834764831845
Xch-6dv,0.21892048751297483
Xch-7dv,0.30472126135756394
Xpc-4dv,1.7908947701825026
Xpc-5dv,2.7862739657261466
Xpc-6dv,3.8129915534586942
Zagreb1,120.0
Zagreb2,144.0
fragCpx,163.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,21
nBondsO,25
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,3
AATS0are,6.38614375
AATS1are,6.575705714285714
AATS2are,6.4953781818181815
AATS3are,6.19256
AATS4are,6.252225806451613
AATS5are,6.324873684210527
AATS6are,6.52774827586207
AATS7are,6.451554716981133
AATS8are,6.174799999999999
AATSC0dv,3.875
AATSC0pe,0.08311210937499997
AATSC0se,0.04541868359374998
AATSC1dv,1.1704365079365078
AATSC1pe,0.02215896205357145
AATSC1se,0.012421971763392842
AATSC2dv,0.013510101010100709
AATSC2pe,0.010518799715909114
AATSC2se,0.01117119936079544
AATSC3dv,-0.5680555555555558
AATSC3pe,-0.0005153385416666698
AATSC3se,0.0005454403645833386
AATSC4dv,0.03920250896057347
AATSC4pe,-0.004347593245967736
AATSC4se,-0.0012266866179435477
AATSC5dv,0.4036306042884989
AATSC5pe,0.013443373081140344
AATSC5se,0.0033900982044956134
AATSC6dv,-0.44707854406130276
AATSC6pe,-0.010991742995689639
AATSC6se,-0.007690410964439668
AATSC7dv,-1.0250262054507338
AATSC7pe,-0.013835930129716957
AATSC7se,-0.0055736057635613285
AATSC8dv,-0.8103395061728392
AATSC8pe,-0.030344053819444453
AATSC8se,-0.018531159982638875
AETA_eta,0.6769068283896086
ATSC0are,2.853787499999998
ATSC1are,0.9386824218749982
ATSC2are,0.5522589843749981
ATSC3are,-0.20403281249999927
ATSC4are,-0.1576757812499994
ATSC5are,0.8851535156249993
ATSC6are,-0.6732210937500013
ATSC7are,-0.6804105468750006
ATSC8are,-1.3474511718749984
BCUTZ-1h,16.004888513099086
BCUTZ-1l,5.681955447268154
BCUTc-1h,0.4130061739259702
BCUTc-1l,-0.37455315166245146
BCUTd-1h,3.284917139182496
BCUTd-1l,0.9938730733615673
BCUTi-1h,14.782333615351881
BCUTi-1l,10.31149861235169
BCUTm-1h,32.062823217446024
BCUTm-1l,11.693424147337685
BCUTp-1h,2.936607891368248
BCUTp-1l,0.8557403371224407
BCUTs-1h,3.2225844448585494
BCUTs-1l,0.6099378500396357
BCUTv-1h,24.440914298455226
BCUTv-1l,15.35612685249849
BalabanJ,1.4526149062296623
Diameter,10
ETA_beta,32.75
GATS1are,0.49482961552973764
GATS2are,0.7954500657618883
GATS3are,0.7367393332544907
GATS4are,0.877675720424173
GATS5are,0.6780933095145718
GATS6are,1.261924602014836
GATS7are,1.252588603080365
GATS8are,1.4876545643289838
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,215.73026054199082
MATS1are,0.3007315466100498
MATS2are,0.11259223687181238
MATS3are,-0.03813090498153759
MATS4are,-0.028516856418740542
MATS5are,0.17412939452348297
MATS6are,-0.13015416445205114
MATS7are,-0.14395392617507094
MATS8are,-0.33575993307140056
NsssssAs,0
RotRatio,0.12
SM1_Dzpe,0.9903610771113835
SM1_Dzse,0.9842901669917532
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,30.175211976650374
SMR_VSA4,7.04767198267719
SMR_VSA5,10.182396460489947
SMR_VSA6,0.0
SMR_VSA7,42.0392181875385
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,115.72409124332694
SpAD_Dzi,141.6002323644542
SpAD_Dzm,115.72311207131646
SpAD_Dzp,152.47966669906927
SpAD_Dzv,153.71723948422078
SpAbs_Dt,431.46052108398175
SpDiam_A,4.868084179132067
SpDiam_D,136.9852999213029
SpMAD_Dt,19.611841867453712
SpMax_Dt,215.73026054199082
SsssssAs,0
VE1_Dzpe,4.626388070430741
VE1_Dzse,4.625465268320796
VE2_Dzpe,0.21029036683776095
VE2_Dzse,0.21024842128730892
VE3_Dzpe,2.3202338096370356
VE3_Dzse,2.320034324824811
VMcGowan,218.55999999999992
VR1_Dzpe,125.27690717588028
VR1_Dzse,125.38827112318872
VR2_Dzpe,5.694404871630922
VR2_Dzse,5.6994668692358506
VR3_Dzpe,5.618983905008607
VR3_Dzse,5.619872452475718
mZagreb1,5.277777777777778
mZagreb2,4.8055555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,26
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.08918085937499994
AATSC1are,0.02681949776785709
AATSC2are,0.010041072443181783
AATSC3are,-0.0034005468749999878
AATSC4are,-0.0025431577620967645
AATSC5are,0.01552900904605262
AATSC6are,-0.011607260237068987
AATSC7are,-0.012837934846698124
AATSC8are,-0.029943359374999964
AETA_beta,1.4886363636363635
BCUTdv-1h,5.255530274760235
BCUTdv-1l,0.65026862247319
BCUTpe-1h,3.3072202998524363
BCUTpe-1l,2.229779596521484
BCUTse-1h,3.4631114071405613
BCUTse-1l,2.4261427014746424
ETA_alpha,11.066666666666666
ETA_dBeta,4.25
ETA_eta_B,0.08771372187817228
ETA_eta_F,20.137142743858902
ETA_eta_L,4.507485368680753
ETA_eta_R,35.02909296843029
ETA_psi_1,0.6036363636363639
LabuteASA,133.77840399108993
LogEE_DzZ,57.69061511059726
LogEE_Dzi,70.84023706739187
LogEE_Dzm,57.68893666639784
LogEE_Dzp,75.73711643038448
LogEE_Dzv,76.64033019404886
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,14.6497599770396
PEOE_VSA4,0.0
PEOE_VSA5,16.435467686235775
PEOE_VSA6,30.33183534230805
PEOE_VSA7,27.752106632397847
PEOE_VSA8,17.9911862448401
PEOE_VSA9,5.386224214464796
SM1_Dzare,1.064826186789128
SpAD_Dzpe,139.95951811476385
SpAD_Dzse,138.33212497004604
SpAbs_DzZ,114.19162371085943
SpAbs_Dzi,140.69211095183329
SpAbs_Dzm,114.19168045258266
SpAbs_Dzp,153.79017046876038
SpAbs_Dzv,154.88145040721545
SpDiam_Dt,304.63198970025326
SpMAD_DzZ,5.26018596560577
SpMAD_Dzi,6.436374198384282
SpMAD_Dzm,5.260141457787112
SpMAD_Dzp,6.930893940866785
SpMAD_Dzv,6.987147249282763
SpMax_DzZ,57.69061511059726
SpMax_Dzi,70.84023706739187
SpMax_Dzm,57.68893666639784
SpMax_Dzp,75.73711643038448
SpMax_Dzv,76.64033019404886
VE1_Dzare,4.627078272405283
VE2_Dzare,0.2103217396547856
VE3_Dzare,2.3203829865941348
VR1_Dzare,125.183639765139
VR2_Dzare,5.6901654438699545
VR3_Dzare,5.61823913768943
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.503030303030303
AETA_dBeta,0.19318181818181818
AETA_eta_B,0.00398698735809874
AETA_eta_F,0.9153246701754046
AETA_eta_L,0.20488569857639785
AETA_eta_R,1.5922314985650132
BCUTare-1h,3.334602150174275
BCUTare-1l,2.179423366800971
ETA_beta_s,14.25
ETA_dPsi_A,0.11036363636363611
ETA_dPsi_B,0.0
ETA_eta_BR,0.43171372187817225
ETA_eta_FL,6.319014471814171
ETA_eta_RL,10.826499840494924
LogEE_Dzpe,70.0247754699779
LogEE_Dzse,69.210802947159
PEOE_VSA10,16.183676473054348
PEOE_VSA11,0.0
PEOE_VSA12,5.156436481820707
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,30.175211976650374
SlogP_VSA3,7.04767198267719
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,52.221614648028456
SlogP_VSA7,0.0
SlogP_VSA8,21.343523617479352
SlogP_VSA9,0.0
SpAD_Dzare,140.50901312046113
SpAbs_Dzpe,139.06088879180336
SpAbs_Dzse,137.43845153939475
SpDiam_DzZ,84.09187387174893
SpDiam_Dzi,105.36511890941154
SpDiam_Dzm,84.08719173266519
SpDiam_Dzp,106.2293798375073
SpDiam_Dzv,109.8852752332823
SpMAD_Dzpe,6.361796277943811
SpMAD_Dzse,6.28782386227482
SpMax_Dzpe,70.0247754699779
SpMax_Dzse,69.210802947159
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6477272727272727
AETA_eta_BR,0.019623350994462375
AETA_eta_FL,0.2872279305370078
AETA_eta_RL,0.4921136291134056
DetourIndex,2330
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,5.156436481820707
EState_VSA4,26.369483596148594
EState_VSA5,11.761884949391115
EState_VSA6,22.345908887844462
EState_VSA7,25.24677318806202
EState_VSA8,43.006205948894326
EState_VSA9,0.0
ETA_beta_ns,18.5
ETA_shape_p,0.045180722891566265
ETA_shape_x,0.0
ETA_shape_y,0.3072289156626506
GhoseFilter,True
LogEE_Dzare,70.30290775053916
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,139.5627878029186
SpDiam_Dzpe,103.40297909456362
SpDiam_Dzse,101.84783877472
SpMAD_Dzare,6.386773323657324
SpMax_Dzare,70.30290775053916
TopoPSA(NO),69.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6321107331821616
VSA_EState9,41.97146164021164
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8409090909090909
EState_VSA10,0.0
ETA_dAlpha_A,0.0030303030303030195
ETA_dAlpha_B,0.0
FilterItLogS,-4.313298609095755
SpDiam_Dzare,104.09518813817901
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6666666666666666
ETA_epsilon_2,0.8333333333333329
ETA_epsilon_3,0.446666666666667
ETA_epsilon_4,0.5793650793650795
ETA_epsilon_5,0.8333333333333329
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.21999999999999964
ETA_dEpsilon_B,0.0873015873015871
ETA_dEpsilon_C,-0.13269841269841254
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9545454545454546
MDEDescriptor,"0.0,0.870325511152598,1.290945263310367,0.0,7.196274105447087,12.527379915119752,0.0,7.135937053093371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1114245051048495,2.0068539044005766,0.0"
APolDescriptor,43.70792999999999
BCUTDescriptor,"11.849999999999989,31.973073073211744,-0.22953400954306236,0.23407363409242302,6.208666450669464,12.98013245039636"
BPolDescriptor,20.11207
TPSADescriptor,122.92
ALOGPDescriptor,"2.997,8.982009,93.82600000000001"
XLogPDescriptor,2.933
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,326.0408364
ChiPathDescriptor,"14.940946820939052,10.826499840494925,9.571677675567011,8.503616975889274,7.395502548325979,5.681462637612718,3.9115491341121054,3.034363410293419,13.17422320011031,8.201621391385899,6.375579065404852,5.107151469362901,3.9573367927108296,2.751341667604034,1.8027291914636747,1.19934353371119"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5504404107461225,0.6417699735785019,0.0,0.0,0.10838834764831844,0.2189204875129748,0.30472126135756394"
AtomCountDescriptor,32
BondCountDescriptor,25
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.149562801661248,0.0,0.34236454421549767,0.0,0.7143378828737786,0.0,0.1653360325670726,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,3,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"45.94241133647302,2.088291424385137,24.763773826460053,0.0,18.474306852809462"
FractionalPSADescriptor,0.3770079888066439
WienerNumbersDescriptor,"1012.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1858481277309347,5.454447572934894,7.212769813689819,1.7908947701825026,2.786273965726147,3.367967893978733"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"15.5232,6.857142857142857,3.1653477717617657"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,763.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"36.415387884558896,33.92235525430449,50.73400756875568,50.57722630571961,49.917038533522295"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.25335551748530033,-0.19015437822039652,0.16076358019975912,-0.15747609567731116,0.12815638328817286"
EccentricConnectivityIndexDescriptor,383
AutocorrelationDescriptorPolarizability,"1945.2686101321442,2346.5031471709467,3367.944181916085,3189.8516207382454,2941.111706147567"
