DLiP-ID,T003ZV
AATSC4m,0.3172344747533315
AATSC4p,-0.016457737424768287
AATSC4s,-0.058253862839901804
AATSC4v,-1.1180121803446252
AATSC5Z,0.6925282509698094
AATSC5c,0.0020473011798206294
AATSC5d,-0.008190672963400229
AATSC5i,-0.008046001882702674
AATSC5m,3.1776181665436845
AATSC5p,-0.009463315341399317
AATSC5s,0.40677912005022393
AATSC5v,0.6891931538774367
AATSC6Z,0.09482610192837466
AATSC6c,0.0011131128071219505
AATSC6d,0.01243973829201102
AATSC6i,-0.25466854841276587
AATSC6m,0.509751563188705
AATSC6p,-0.006786770748620516
AATSC6s,-0.266848767026324
AATSC6v,-0.28337971644890697
AATSC7Z,-0.24450656295576098
AATSC7c,-0.0005607315617862784
AATSC7d,-0.02050923675255226
AATSC7i,0.15610199480066755
AATSC7m,-1.0731815131927565
AATSC7p,0.01015589657872905
AATSC7s,-0.17473515232539297
AATSC7v,1.494537530380978
AATSC8Z,-1.1157632474477397
AATSC8c,0.0005712180262229305
AATSC8d,-0.09069640252795333
AATSC8i,0.27497714950820257
AATSC8m,-5.193613908179388
AATSC8p,0.017252199735274965
AATSC8s,-0.2047708029492788
AATSC8v,-0.5593733479350935
ATS0are,288.4342999999999
ATS1are,302.3158
ATS2are,480.2726000000001
ATS3are,610.0399000000003
ATS4are,620.8348000000002
ATS5are,638.8706999999999
ATS6are,619.2988000000003
ATS7are,558.2436
ATS8are,441.2809000000001
ATSC0dv,187.1818181818182
ATSC0pe,6.377624999999998
ATSC0se,4.133279545454544
ATSC1dv,42.700413223140494
ATSC1pe,-0.43864375000000083
ATSC1se,-0.3991006260330583
ATSC2dv,-10.960743801652878
ATSC2pe,1.657756249999999
ATSC2se,1.2463886632231398
ATSC3dv,-94.57024793388429
ATSC3pe,-2.793912499999998
ATSC3se,-1.3049793016528914
ATSC4dv,18.049586776859506
ATSC4pe,-0.23401250000000057
ATSC4se,-0.3875900785123964
ATSC5dv,60.27685950413222
ATSC5pe,1.6439124999999988
ATSC5se,1.0413663760330572
ATSC6dv,-6.260330578512398
ATSC6pe,-0.7636000000000003
ATSC6se,-0.8942984628099178
ATSC7dv,-36.828512396694215
ATSC7pe,-1.07836875
ATSC7se,-0.8123572128099176
ATSC8dv,-60.371900826446286
ATSC8pe,-1.3522249999999993
ATSC8se,-0.5976982975206612
AXp-0dv,0.5368977427000436
AXp-1dv,0.28829143605116525
AXp-2dv,0.15314947762298242
AXp-3dv,0.08313439274797214
AXp-4dv,0.0437998506572541
AXp-5dv,0.024151384690882058
AXp-6dv,0.012785451765054419
AXp-7dv,0.00669042337684064
BertzCT,744.5930759357924
ECIndex,559
ETA_eta,17.862590044511048
GATS1dv,0.5487831201770007
GATS1pe,0.8129966527943832
GATS1se,0.8542218365867054
GATS2dv,0.9267598980752726
GATS2pe,0.631016667055977
GATS2se,0.5893290344986187
GATS3dv,1.2231536688952496
GATS3pe,1.166471878287914
GATS3se,1.1095279886086682
GATS4dv,0.938817634873279
GATS4pe,0.9065842836223099
GATS4se,0.9151399470789542
GATS5dv,0.8954515268953623
GATS5pe,0.9415514780028553
GATS5se,0.9851000033025298
GATS6dv,1.075630868544601
GATS6pe,1.1551001875044915
GATS6se,1.2596524102494737
GATS7dv,1.1932091535011284
GATS7pe,1.2128881648502288
GATS7se,1.241985570171891
GATS8dv,1.2938819529754593
GATS8pe,1.2121901362414782
GATS8se,1.188059257886884
LogEE_A,4.112987061264925
LogEE_D,142.75799552621828
MATS1dv,0.22305326210134369
MATS1pe,-0.06725013012071297
MATS1se,-0.09441212938560371
MATS2dv,-0.03529443073176893
MATS2pe,0.1566720445220917
MATS2se,0.1817559042724155
MATS3dv,-0.23649158339619517
MATS3pe,-0.2050589098272842
MATS3se,-0.14778612685743317
MATS4dv,0.043294248248109346
MATS4pe,-0.016474288898248823
MATS4se,-0.042102169315365395
MATS5dv,0.14458177637252081
MATS5pe,0.1157300975308686
MATS5se,0.11311895199007259
MATS6dv,-0.015329043224866444
MATS6pe,-0.054876750096365584
MATS6se,-0.09916745067613607
MATS7dv,-0.101848412993172
MATS7pe,-0.08752700445145428
MATS7se,-0.1017386598948001
MATS8dv,-0.20869639745164703
MATS8pe,-0.13719356620169085
MATS8se,-0.09356878792400194
MAXaaCH,1.7834344539924376
MAXaasC,0.6305978626018311
MAXaasN,1.3504209183673468
MAXdssC,-0.1298674335409471
MAXsNH2,5.188813269608932
MAXssNH,2.6489619311379844
MAXsssN,1.1815399465954117
MDEC-22,11.009777891583258
MDEC-23,12.150338092471424
MDEC-33,1.9828394685038895
MDEN-11,0.4999999999999999
MDEN-12,1.3700134211888828
MDEN-13,0.47809144373375745
MDEN-22,1.1052094495921163
MDEN-23,1.7544106429277198
MDEN-33,0.33333333333333337
MDEO-11,0.814325284978472
MINaaCH,1.6008498677248677
MINaasC,0.5008305251112795
MINaasN,1.3504209183673468
MINdssC,-1.1048244858437435
MINsNH2,5.188813269608932
MINssNH,2.6489619311379844
MINsssN,1.1815399465954117
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7500000000000004
SM1_Dzi,2.0961496558384387
SM1_Dzm,1.745297986671394
SM1_Dzp,-6.8741555202901825
SM1_Dzv,-3.4322558318780785
SddssSe,0
SpAD_Dt,372.1706570461414
SpAbs_A,30.91601645681335
SpAbs_D,285.51599105243656
SpMAD_A,1.236640658272534
SpMAD_D,11.420639642097463
SpMax_A,2.3491806352586244
SpMax_D,142.75799552621828
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,150.22000000000003
TpiPC10,7.551745040442814
VAdjMat,5.700439718141092
VE1_DzZ,4.909089709333237
VE1_Dzi,4.907238807619021
VE1_Dzm,4.90909499521928
VE1_Dzp,4.913401421452983
VE1_Dzv,4.91434372880377
VE2_DzZ,0.19636358837332948
VE2_Dzi,0.19628955230476083
VE2_Dzm,0.1963637998087712
VE2_Dzp,0.1965360568581193
VE2_Dzv,0.19657374915215078
VE3_DzZ,2.5073792612449477
VE3_Dzi,2.5070021545226218
VE3_Dzm,2.5073803379991957
VE3_Dzp,2.5082571876974686
VE3_Dzv,2.5084489524083495
VR1_DzZ,140.88430688615622
VR1_Dzi,141.16908432145482
VR1_Dzm,140.88425819293457
VR1_Dzp,140.9658410903727
VR1_Dzv,140.64145397690896
VR2_DzZ,5.635372275446249
VR2_Dzi,5.646763372858192
VR2_Dzm,5.635370327717383
VR2_Dzp,5.638633643614908
VR2_Dzv,5.625658159076359
VR3_DzZ,5.864229766904837
VR3_Dzi,5.866249083395574
VR3_Dzm,5.8642294212791874
VR3_Dzp,5.864808331131794
VR3_Dzv,5.862504504046184
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.06858985212199029
Xch-7dv,0.04929298103020005
Xpc-4dv,0.8460791948958298
Xpc-5dv,1.069762634758157
Xpc-6dv,1.185729885931122
Zagreb1,120.0
Zagreb2,133.0
fragCpx,76.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,3
nBondsM,14
nBondsO,26
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.555324999999997
AATS1are,6.71812888888889
AATS2are,6.579076712328769
AATS3are,6.48978617021277
AATS4are,6.335048979591839
AATS5are,6.519088775510204
AATS6are,6.451029166666669
AATS7are,6.567571764705883
AATS8are,6.4894250000000016
AATSC0dv,4.2541322314049586
AATSC0pe,0.1449460227272727
AATSC0se,0.09393817148760326
AATSC1dv,0.9488980716253443
AATSC1pe,-0.009747638888888908
AATSC1se,-0.00886890280073463
AATSC2dv,-0.1501471753651079
AATSC2pe,0.022708989726027383
AATSC2se,0.017073817304426572
AATSC3dv,-1.0060664673817477
AATSC3pe,-0.0297224734042553
AATSC3se,-0.01388275852822225
AATSC4dv,0.18417945690672965
AATSC4pe,-0.00238788265306123
AATSC4se,-0.0039550008011469025
AATSC5dv,0.6150699949401247
AATSC5pe,0.016774617346938765
AATSC5se,0.0106261875105414
AATSC6dv,-0.06521177685950415
AATSC6pe,-0.00795416666666667
AATSC6se,-0.00931560898760331
AATSC7dv,-0.4332766164316966
AATSC7pe,-0.01268669117647059
AATSC7se,-0.009557143680116677
AATSC8dv,-0.8878220709771513
AATSC8pe,-0.019885661764705874
AATSC8se,-0.008789680845892076
AETA_eta,0.7145036017804419
ATSC0are,6.946479545454543
ATSC1are,-0.5464836260330572
ATSC2are,1.928520299586777
ATSC3are,-2.7989494834710715
ATSC4are,-0.4335771694214877
ATSC5are,1.6676182851239665
ATSC6are,-0.979694008264463
ATSC7are,-1.2111150309917345
ATSC8are,-1.3152911157024778
BCUTZ-1h,8.029057120494222
BCUTZ-1l,5.699628290889984
BCUTc-1h,0.458540662270102
BCUTc-1l,-0.39611770984661826
BCUTd-1h,3.166039176940968
BCUTd-1l,0.9714658144519882
BCUTi-1h,14.751117507158474
BCUTi-1l,10.96082841660678
BCUTm-1h,16.014435860188186
BCUTm-1l,11.71125327329341
BCUTp-1h,1.976512006684319
BCUTp-1l,0.7414774121511621
BCUTs-1h,7.009374272775126
BCUTs-1l,1.373818445023463
BCUTv-1h,20.883324228974868
BCUTv-1l,14.700681080919399
BalabanJ,1.7810785354647396
Diameter,14
ETA_beta,31.25
GATS1are,0.840943637644517
GATS2are,0.6280070829574327
GATS3are,1.1561061255044671
GATS4are,0.9145494401907335
GATS5are,0.9568132505073794
GATS6are,1.1714572241356611
GATS7are,1.2241784536455937
GATS8are,1.2037089652633837
HybRatio,0.26666666666666666
Lipinski,True
LogEE_Dt,186.08532852307073
MATS1are,-0.07692235210052437
MATS2are,0.16733595620702957
MATS3are,-0.18860583381238624
MATS4are,-0.028023878755097993
MATS5are,0.10778504019123848
MATS6are,-0.06464086124724398
MATS7are,-0.09025149064177022
MATS8are,-0.12251827941853427
MAXssCH2,0.4913650338591713
MINssCH2,-0.43756694183642253
NsssssAs,0
RotRatio,0.3076923076923077
SM1_Dzpe,1.9044522643818853
SM1_Dzse,1.72732535244141
SMR_VSA1,14.69560176298435
SMR_VSA2,5.409283605791522
SMR_VSA3,20.31065844310742
SMR_VSA4,5.733667477162185
SMR_VSA5,12.965578028838586
SMR_VSA6,17.98942254267563
SMR_VSA7,42.222606908769585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,230.0670182276147
SpAD_Dzi,219.28090497264634
SpAD_Dzm,230.12254048658028
SpAD_Dzp,335.83054732764697
SpAD_Dzv,301.4103520183784
SpAbs_Dt,372.1706570461415
SpDiam_A,4.670649863102098
SpDiam_D,213.70989867506972
SpMAD_Dt,14.886826281845655
SpMax_Dt,186.08532852307073
SsssssAs,0
VE1_Dzpe,4.908756501086936
VE1_Dzse,4.909135722000454
VE2_Dzpe,0.19635026004347744
VE2_Dzse,0.19636542888001818
VE3_Dzpe,2.5073113831708187
VE3_Dzse,2.507388634154042
VMcGowan,253.56
VR1_Dzpe,140.9174524404753
VR1_Dzse,140.87996610633664
VR2_Dzpe,5.636698097619012
VR2_Dzse,5.635198644253466
VR3_Dzpe,5.864465007128682
VR3_Dzse,5.864198955476732
mZagreb1,9.027777777777779
mZagreb2,5.63888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15787453512396687
AATSC1are,-0.012144080578512382
AATSC2are,0.026418086295709273
AATSC3are,-0.029776058334798634
AATSC4are,-0.0044242568308315074
AATSC5are,0.01701651311350986
AATSC6are,-0.010205145919421489
AATSC7are,-0.014248412129314523
AATSC8are,-0.01934251640738938
AETA_beta,1.25
BCUTdv-1h,6.023255400709016
BCUTdv-1l,1.8953050635691209
BCUTpe-1h,3.5012797965059455
BCUTpe-1l,2.2485934777283747
BCUTse-1h,3.714161256274982
BCUTse-1l,2.4444361036017694
ETA_alpha,11.3
ETA_dBeta,-1.25
ETA_eta_B,0.4618160641919431
ETA_eta_F,25.37003328689507
ETA_eta_L,5.1726365219820485
ETA_eta_R,43.23262333140612
ETA_psi_1,0.5000000000000001
LabuteASA,143.29064263502187
LogEE_DzZ,115.10350911380736
LogEE_Dzi,109.7242984725567
LogEE_Dzm,115.131082162757
LogEE_Dzp,167.09037500138865
LogEE_Dzv,150.2933053093638
PEOE_VSA1,16.156983476009223
PEOE_VSA2,19.898267704785642
PEOE_VSA3,4.681802935145185
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,23.4124863010397
PEOE_VSA7,12.13273413692322
PEOE_VSA8,24.849807875135223
PEOE_VSA9,5.693927994848461
SM1_Dzare,2.156817124243834
SpAD_Dzpe,227.45176539668475
SpAD_Dzse,230.439702831646
SpAbs_DzZ,228.45701822761467
SpAbs_Dzi,217.45930671796322
SpAbs_Dzm,228.51686633884265
SpAbs_Dzp,341.05490552306753
SpAbs_Dzv,304.01886645060574
SpDiam_Dt,269.06272234715686
SpMAD_DzZ,9.20268072910459
SpMAD_Dzi,8.771236198905854
SpMAD_Dzm,9.204901619463211
SpMAD_Dzp,13.433221893105879
SpMAD_Dzv,12.056414080735134
SpMax_DzZ,115.10350911380736
SpMax_Dzi,109.7242984725567
SpMax_Dzm,115.131082162757
SpMax_Dzp,167.09037500138865
SpMax_Dzv,150.2933053093638
VE1_Dzare,4.908330143827785
VE2_Dzare,0.1963332057531114
VE3_Dzare,2.5072245229291115
VR1_Dzare,140.9466742292954
VR2_Dzare,5.637866969171816
VR3_Dzare,5.864672353762467
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.452
AETA_dBeta,-0.05
AETA_eta_B,0.018472642567677725
AETA_eta_F,1.0148013314758026
AETA_eta_L,0.20690546087928194
AETA_eta_R,1.7293049332562447
BCUTare-1h,3.555205677558823
BCUTare-1l,2.1988480503024297
ETA_beta_s,16.25
ETA_dPsi_A,0.21399999999999986
ETA_dPsi_B,0.0
ETA_eta_BR,0.633816064191943
ETA_eta_FL,6.779760976199104
ETA_eta_RL,11.952397498181153
LogEE_Dzpe,113.80206078891766
LogEE_Dzse,115.28894442992065
PEOE_VSA10,13.08951281182515
PEOE_VSA11,5.959554568743835
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,15.950365812018994
SlogP_VSA2,51.02594963181413
SlogP_VSA3,22.554652396982227
SlogP_VSA4,5.409283605791522
SlogP_VSA5,5.693927994848461
SlogP_VSA6,36.52867891392113
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,223.84077470967637
SpAbs_Dzpe,225.6996693134534
SpAbs_Dzse,228.85056350739984
SpDiam_DzZ,174.21562281354778
SpDiam_Dzi,165.888535779592
SpDiam_Dzm,174.2560118060622
SpDiam_Dzp,250.4865396609883
SpDiam_Dzv,226.4003821212344
SpMAD_Dzpe,9.09807061586739
SpMAD_Dzse,9.21758811326584
SpMax_Dzpe,113.80206078891766
SpMax_Dzse,115.28894442992065
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.65
AETA_eta_BR,0.025352642567677722
AETA_eta_FL,0.2711904390479642
AETA_eta_RL,0.4780958999272461
DetourIndex,2241
EState_VSA1,18.421241423215932
EState_VSA2,12.50431097465641
EState_VSA3,24.34689229837061
EState_VSA4,0.0
EState_VSA5,9.581712665995664
EState_VSA6,36.52867891392113
EState_VSA7,0.0
EState_VSA8,15.628855507962236
EState_VSA9,16.249478477794412
ETA_beta_ns,15.0
ETA_shape_p,0.15929203539823006
ETA_shape_x,0.0
ETA_shape_y,0.29203539823008845
GhoseFilter,False
LogEE_Dzare,112.00666003980794
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,221.8565029553721
SpDiam_Dzpe,172.25654391022147
SpDiam_Dzse,174.49424156474285
SpMAD_Dzare,8.953630988387054
SpMax_Dzare,112.00666003980794
TopoPSA(NO),150.22000000000003
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.3504209183673468
VSA_EState9,66.482912414966
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04799999999999997
FilterItLogS,-1.674619224233822
SpDiam_Dzare,169.5847103242644
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6431818181818184
ETA_epsilon_2,0.9039999999999998
ETA_epsilon_3,0.4369863013698634
ETA_epsilon_4,0.5903846153846156
ETA_epsilon_5,0.8033333333333332
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.20619551681195503
ETA_dEpsilon_B,0.05279720279720279
ETA_dEpsilon_C,-0.15339831401475224
ETA_dEpsilon_D,0.10066666666666657
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.56
MDEDescriptor,"0.0,0.0,0.0,0.0,11.009777891583258,12.150338092471424,0.0,1.9828394685038895,0.0,0.0,0.814325284978472,0.0,0.0,0.4999999999999999,1.3700134211888828,0.47809144373375745,1.1052094495921163,1.7544106429277198,0.33333333333333337"
APolDescriptor,49.17506699999999
BCUTDescriptor,"11.988345078951845,15.996936682616145,-0.33074469347302377,0.27376834411218953,4.106390259032835,10.262593926215377"
BPolDescriptor,26.646932999999997
TPSADescriptor,150.22000000000003
ALOGPDescriptor,"-0.11709999999999945,0.013712409999999873,87.24259999999998"
XLogPDescriptor,-2.2680000000000002
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,345.15493762000006
ChiPathDescriptor,"18.233840039752497,11.952397498181153,10.774333809031567,7.478595724212471,6.166150328896806,4.6060087439264406,2.825111611229465,2.015424380508667,13.422443567501091,7.495577337330296,5.207082239181402,3.242241317170914,2.1461926822054522,1.3041747733076319,0.6648434917828301,0.3746637091030759"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2687287392826324,0.22488921772910572,0.0,0.0,0.025819888974716113,0.06858985212199029,0.04929298103020006"
AtomCountDescriptor,44
BondCountDescriptor,26
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.7631965619417262,0.0,0.1642664266089148,0.0,0.5277975202867865,0.0,0.04917408706411841,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,7,0,3,1,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"49.73798840137917,1.9895195360551667,28.046375921270652,7.375858815875511,20.67051710539515"
FractionalPSADescriptor,0.4352248327543425
WienerNumbersDescriptor,"1713.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.702879434791214,4.131196071611317,5.401529411325363,0.84607919489583,1.0697626347581566,1.0827916620229618"
FractionalCSP3Descriptor,0.26666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,3,2,0,0,0,1,0,1,1,0,0,0,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.301775147928993,10.982698961937716,7.6370808678500985"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1425.1
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.26666666666666666
AutocorrelationDescriptorMass,"29.843269215558202,29.37805586575511,39.75831096727651,35.3463683785459,38.591977348484534"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.6011412275597139,-0.2775091056966507,-0.07073138195516245,0.16768188442096568,-0.1680633056587345"
EccentricConnectivityIndexDescriptor,559
AutocorrelationDescriptorPolarizability,"1386.3478065798613,1558.509867493214,2017.4229770038655,1901.0601623725445,1858.3353810726037"
