DLiP-ID,T004TT
SpAbs_A,12.170708811226712
SpAbs_D,35.5990378720417
SpMAD_A,1.3523009790251903
SpMAD_D,3.9554486524490766
SpMax_A,2.32259590547608
SpMax_D,17.799518936020842
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,54.019999999999996
TpiPC10,6.951491772221885
VAdjMat,4.321928094887362
VE1_DzZ,2.9843678701401855
VE1_Dzi,2.983742180671788
VE1_Dzm,2.9843682174663004
VE1_Dzp,2.9817474177219827
VE1_Dzv,2.979571750734196
VE2_DzZ,0.33159643001557615
VE2_Dzi,0.331526908963532
VE2_Dzm,0.3315964686073667
VE2_Dzp,0.33130526863577586
VE2_Dzv,0.3310635278593551
VE3_DzZ,0.9880274399633034
VE3_Dzi,0.9878177623717835
VE3_Dzm,0.9880275563451001
VE3_Dzp,0.9871489947907659
VE3_Dzv,0.9864190667252137
VR1_DzZ,30.896122300927207
VR1_Dzi,31.022565942236973
VR1_Dzm,30.896096758473966
VR1_Dzp,31.086001459717895
VR1_Dzv,31.175686071768975
VR2_DzZ,3.4329024778808006
VR2_Dzi,3.4469517713596636
VR2_Dzm,3.4328996398304406
VR2_Dzp,3.4540001621908774
VR2_Dzv,3.463965119085442
VR3_DzZ,3.3252701684917305
VR3_Dzi,3.3293543576326936
VR3_Dzm,3.3252693417710324
VR3_Dzp,3.331397088360284
VR3_Dzv,3.334277982779801
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.09848845589643253
Xch-7dv,0.08608244331957712
Xpc-4dv,0.36492010842736755
Xpc-5dv,0.5571389983979336
Xpc-6dv,0.5001088451863162
Zagreb1,46.0
Zagreb2,53.0
fragCpx,28.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,0
nBondsM,10
nBondsO,10
nBondsS,4
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,3
naHRing,1
AATS0are,6.2818000000000005
AATS1are,6.416542857142858
AATS2are,6.372614285714285
AATS3are,6.076272727272729
AATS4are,6.061375
AATS5are,5.816800000000001
AATSC0dv,3.5463510848126227
AATSC0pe,0.07379999999999999
AATSC0se,0.04017294674556211
AATSC1dv,-0.020710059171597645
AATSC1pe,0.004328571428571431
AATSC1se,0.010619426880811503
AATSC2dv,0.08042954196800356
AATSC2pe,0.01261904761904762
AATSC2se,0.007606199774584394
AATSC3dv,-0.4628235012850397
AATSC3pe,-0.0015318181818181848
AATSC3se,-0.002720527165142571
AATSC4dv,-0.9598126232741614
AATSC4pe,-0.031424999999999995
AATSC4se,-0.020166889053254422
AATSC5dv,0.21775147928994124
AATSC5pe,-0.05375999999999999
AATSC5se,-0.03740090059171595
AETA_eta,0.4235002835585719
ATSC0are,1.012292307692307
ATSC1are,-0.058345562130177386
ATSC2are,0.33499704142011844
ATSC3are,-0.08397159763313629
ATSC4are,-0.47605207100591684
ATSC5are,-0.22277396449704126
ATSC6are,0.0
ATSC7are,0.0
ATSC8are,0.0
BCUTZ-1h,16.005000747537665
BCUTZ-1l,5.694955367612478
BCUTc-1h,0.3958914855070581
BCUTc-1l,-0.3289058737187261
BCUTd-1h,3.189594476164225
BCUTd-1l,1.7515306687934953
BCUTi-1h,14.553122359425611
BCUTi-1l,10.349216385903329
BCUTm-1h,32.06249317729653
BCUTm-1l,11.70866088465816
BCUTp-1h,2.9250196527444636
BCUTp-1l,1.0459603079538426
BCUTs-1h,3.0389658662101926
BCUTs-1l,0.6290460400143223
BCUTv-1h,24.43412630406487
BCUTv-1l,15.590003663852182
BalabanJ,1.9697731935234024
Diameter,4
ETA_beta,13.5
GATS1are,0.7635852042909902
GATS2are,0.5720538523164702
GATS3are,0.9538926399820943
GATS4are,1.5409827656955273
GATS5are,1.9310627821091506
HybRatio,0.0
Lipinski,True
LogEE_Dt,55.16228988980893
MATS1are,-0.05352013599859304
MATS2are,0.2048609075691556
MATS3are,-0.04901704778602619
MATS4are,-0.3820954725755711
MATS5are,-0.5721789084940501
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.33399632802937596
SM1_Dzse,0.3518820903837915
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,8.747079962832899
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,24.26546827384644
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,20.728513676357018
SpAD_Dzi,22.019282058421464
SpAD_Dzm,20.72980093023473
SpAD_Dzp,26.429692614481638
SpAD_Dzv,26.053871041619416
SpAbs_Dt,110.32457977961789
SpDiam_A,4.516122990807133
SpDiam_D,25.817684729090004
SpMAD_Dt,12.258286642179762
SpMax_Dt,55.16228988980893
SsssssAs,0
VE1_Dzpe,2.9837213437242003
VE1_Dzse,2.983873289268222
VE2_Dzpe,0.3315245937471334
VE2_Dzse,0.331541476585358
VE3_Dzpe,0.9878107788527382
VE3_Dzse,0.9878617024001299
VMcGowan,92.79000000000003
VR1_Dzpe,31.024660733351446
VR1_Dzse,31.01628712059676
VR2_Dzpe,3.4471845259279386
VR2_Dzse,3.446254124510751
VR3_Dzpe,3.32942188010638
VR3_Dzse,3.329151941844791
mZagreb1,1.9722222222222223
mZagreb2,2.0277777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,4
nBondsKS,10
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.07786863905325438
AATSC1are,-0.004167540152155528
AATSC2are,0.015952240067624687
AATSC3are,-0.003816890801506195
AATSC4are,-0.029753254437869803
AATSC5are,-0.04455479289940825
AETA_beta,1.5
BCUTdv-1h,5.037407505211591
BCUTdv-1l,0.6562973910910501
BCUTpe-1h,3.1710719696061136
BCUTpe-1l,2.2407286634172325
BCUTse-1h,3.3612852959535386
BCUTse-1l,2.436107339061708
ETA_alpha,4.633333333333333
ETA_dBeta,2.5
ETA_eta_B,-0.05211293281569063
ETA_eta_F,5.476649298659666
ETA_eta_L,1.8281933916417934
ETA_eta_R,9.288151850686813
ETA_psi_1,0.6289592760180994
LabuteASA,56.474906861427506
LogEE_DzZ,10.24177352421184
LogEE_Dzi,11.0501273683057
LogEE_Dzm,10.242119845892093
LogEE_Dzp,13.010781988310987
LogEE_Dzv,12.866591086393806
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,8.747079962832899
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,12.13273413692322
PEOE_VSA8,0.0
PEOE_VSA9,11.728187345198613
SM1_Dzare,0.3467453409515673
SpAD_Dzpe,22.324897691949083
SpAD_Dzse,22.343651482309433
SpAbs_DzZ,20.22256129540464
SpAbs_Dzi,21.736483088474962
SpAbs_Dzm,20.224045897236223
SpAbs_Dzp,26.633767849591358
SpAbs_Dzv,26.21422783539122
SpDiam_Dt,65.35541436518868
SpMAD_DzZ,2.3031681862618907
SpMAD_Dzi,2.446586895380163
SpMAD_Dzm,2.3033112144705257
SpMAD_Dzp,2.936632512720182
SpMAD_Dzv,2.894874560179935
SpMax_DzZ,10.241550816318167
SpMax_Dzi,11.050040882060232
SpMax_Dzm,10.24189722007335
SpMax_Dzp,13.010771072131103
SpMax_Dzv,12.866578727037915
VE1_Dzare,2.9837280106376776
VE2_Dzare,0.33152533451529753
VE3_Dzare,0.9878130132792347
VR1_Dzare,31.024061404986803
VR2_Dzare,3.4471179338874225
VR3_Dzare,3.329402562114196
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5148148148148147
AETA_dBeta,0.2777777777777778
AETA_eta_B,-0.005790325868410069
AETA_eta_F,0.6085165887399628
AETA_eta_L,0.20313259907131037
AETA_eta_R,1.0320168722985348
BCUTare-1h,3.1789127913880098
BCUTare-1l,2.1917381452412794
ETA_beta_s,5.5
ETA_dPsi_A,0.08504072398190055
ETA_dPsi_B,0.0
ETA_eta_BR,0.11988706718430936
ETA_eta_FL,2.638133103546992
ETA_eta_RL,4.4663264951887856
LogEE_Dzpe,11.199633415856363
LogEE_Dzse,11.21099707929754
PEOE_VSA10,11.033401435232523
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,8.747079962832899
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,22.209056917036442
SpAbs_Dzpe,22.065122770148456
SpAbs_Dzse,22.06996541201093
SpDiam_DzZ,15.183579473909624
SpDiam_Dzi,16.01716904475267
SpDiam_Dzm,15.184364490455252
SpDiam_Dzp,19.440927090807914
SpDiam_Dzv,18.85107721921153
SpMAD_Dzpe,2.4805441879943424
SpMAD_Dzse,2.482627942478826
SpMax_Dzpe,11.199559549088919
SpMax_Dzse,11.21092375119736
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,9
AETA_beta_s,0.6111111111111112
AETA_eta_BR,0.01332078524270104
AETA_eta_FL,0.29312590039411024
AETA_eta_RL,0.4962584994654206
DetourIndex,248
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,11.033401435232523
EState_VSA5,11.728187345198613
EState_VSA6,0.0
EState_VSA7,24.26546827384644
EState_VSA8,8.747079962832899
EState_VSA9,0.0
ETA_beta_ns,8.0
ETA_shape_p,0.0
ETA_shape_x,0.0
ETA_shape_y,0.21582733812949642
GhoseFilter,False
LogEE_Dzare,11.143134111399682
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,21.939366096296347
SpDiam_Dzpe,16.25834596124736
SpDiam_Dzse,16.299096790055625
SpMAD_Dzare,2.4676729907818267
SpMax_Dzare,11.143055718623952
TopoPSA(NO),25.78
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,8.09851851851852
VSA_EState9,9.815277777777778
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8888888888888888
EState_VSA10,0.0
ETA_dAlpha_A,0.014814814814814762
ETA_dAlpha_B,0.0
FilterItLogS,-1.9605883175811434
SpDiam_Dzare,16.165795543840602
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6589743589743591
ETA_epsilon_2,0.8185185185185185
ETA_epsilon_3,0.4440000000000003
ETA_epsilon_4,0.5745098039215689
ETA_epsilon_5,0.8185185185185185
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.2149743589743588
ETA_dEpsilon_B,0.08446455505279016
ETA_dEpsilon_C,-0.13050980392156863
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.25
TopoShapeIndex,0.3333333333333333
CDK Descriptors
FMFDescriptor,1.0
MDEDescriptor,"0.0,0.0,0.0,0.0,3.965406456500188,4.298279727294167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,18.327171999999997
BCUTDescriptor,"11.849999999999994,31.972071412623905,-0.19712103163574368,0.11683318912584001,6.898118723231798,8.988889523709041"
BPolDescriptor,9.292827999999998
TPSADescriptor,54.019999999999996
ALOGPDescriptor,"1.958,3.833764,38.5781"
XLogPDescriptor,2.209
VAdjMaDescriptor,4.321928094887363
WeightDescriptor,136.00951916
ChiPathDescriptor,"6.104448006685084,4.466326495188786,3.735520020930762,3.216326495188785,2.6867652309501047,1.779039102362461,0.9368563506824813,0.560395405949299,5.428573139150009,3.3700089796999166,2.281385866668521,1.7167698632622916,1.252458739602048,0.6791575770444113,0.31245561380955567,0.1643408483168196"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.25,0.2946278254943948,0.0,0.0,0.061237243569579464,0.09848845589643253,0.08608244331957712"
AtomCountDescriptor,13
BondCountDescriptor,10
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.3333333333333333,0.0,0.08333333333333333,0.0,0.12909944487358055,0.0,0.016666666666666666,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,0,0,0,0,0"
ZagrebIndexDescriptor,46.0
LargestChainDescriptor,5
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"18.559054263270866,2.0621171403634295,9.129371237788796,0.0,6.100840566674537"
FractionalPSADescriptor,0.3971780823403361
WienerNumbersDescriptor,"79.0,9.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"0.9428090415820635,1.4999999999999996,1.4142135623730945,0.36492010842736755,0.5571389983979336,0.40657938847045694"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.25
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"5.76,2.3195266272189348,0.9965397923875432"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,124.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"15.84771364100297,14.559274408405185,17.36427844310423,13.004298141827748,7.671934275466854"
PetitjeanShapeIndexDescriptor,"0.3333333333333333,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.11048226612367894,-0.06912027860517235,0.0170840267511056,-0.0029595294003203227,-2.4535180745240555E-4"
EccentricConnectivityIndexDescriptor,70
AutocorrelationDescriptorPolarizability,"568.4191550859376,644.7104891718752,845.7286516914064,539.78398834375,222.5305893750001"
