DLiP-ID,T007LY
AATSC4i,-0.059075168744379174
AATSC4m,-4.3932435884033545
AATSC4p,-0.02931718215264843
AATSC4s,-0.121442222295621
AATSC4v,-6.226491175111828
AATSC5Z,-0.20101776938875618
AATSC5c,-0.0020038457164719605
AATSC5d,-0.02658132592734257
AATSC5i,-0.06551345139854359
AATSC5m,-0.8941973194103762
AATSC5p,-0.00923091751132119
AATSC5s,-0.09931225961249746
AATSC5v,-0.4570638848811082
AATSC6Z,-0.06100069833720255
AATSC6c,0.0006883970357033936
AATSC6d,-0.018085989845799597
AATSC6i,-0.07845002993442297
AATSC6m,-0.29770372681331714
AATSC6p,-0.011210023060061
AATSC6s,0.05507571086742704
AATSC6v,-1.46469618143293
AATSC7Z,0.5235220585993474
AATSC7c,-0.0017624836286007685
AATSC7d,0.033301320162200054
AATSC7i,-0.09724993914778964
AATSC7m,2.387483157654705
AATSC7p,-0.008683763120334044
AATSC7s,0.17490165971636443
AATSC7v,-0.32259329164171835
AATSC8Z,2.1919823339561746
AATSC8c,0.005447210149331367
AATSC8d,0.03730536209727648
AATSC8i,0.14813140362486107
AATSC8m,10.265332138047107
AATSC8p,0.03269932951539466
AATSC8s,0.39783554788013753
AATSC8v,9.372881551741173
ATS0are,372.7747
ATS1are,406.324
ATS2are,705.3228999999999
ATS3are,870.753
ATS4are,882.7660000000001
ATS5are,884.6170000000002
ATS6are,816.2008999999997
ATS7are,767.6309999999999
ATS8are,675.8819000000002
ATSC0dv,253.3793103448276
ATSC0pe,8.470510344827582
ATSC0se,5.992565586206895
ATSC1dv,75.76694411414985
ATSC1pe,0.17197859690844447
ATSC1se,-0.11293348870392626
ATSC2dv,14.269916765755049
ATSC2pe,1.2292857312722978
ATSC2se,0.979220053507725
ATSC3dv,-100.67419738406659
ATSC3pe,-2.197459453032103
ATSC3se,-1.2280342425683686
ATSC4dv,-91.11414982164091
ATSC4pe,-1.6351325802615946
ATSC4se,-0.9061329036860825
ATSC5dv,-50.43519619500595
ATSC5pe,-2.1545444708680157
ATSC5se,-1.9296459797859673
ATSC6dv,22.796670630202136
ATSC6pe,-0.33379143876337364
ATSC6se,-0.41317158382878194
ATSC7dv,121.35552913198573
ATSC7pe,1.9007636147443556
ATSC7se,1.242597972651596
ATSC8dv,114.84780023781217
ATSC8pe,4.997448513674196
ATSC8se,3.418164576694405
AXp-0dv,0.5479147991708774
AXp-1dv,0.29899064645116613
AXp-2dv,0.16043494975602632
AXp-3dv,0.08839288463648391
AXp-4dv,0.04775915336849304
AXp-5dv,0.02682982050867708
AXp-6dv,0.014693874413550748
AXp-7dv,0.008058030815557542
BertzCT,1144.9782797352739
ECIndex,1049
ETA_eta,29.23072173966358
GATS1dv,0.49345883014030584
GATS1pe,0.7353364492144757
GATS1se,0.8185514513775003
GATS2dv,0.8905493849665139
GATS2pe,0.8129278498163561
GATS2se,0.8365823263169057
GATS3dv,1.0990862430982191
GATS3pe,0.9783889743587956
GATS3se,0.9403847372578681
GATS4dv,1.0326250907276355
GATS4pe,0.8719888559619418
GATS4se,0.8049470237649214
GATS5dv,1.0815344834805911
GATS5pe,1.0765636290393992
GATS5se,1.096371794951107
GATS6dv,1.0507021670943826
GATS6pe,1.2066681725188646
GATS6se,1.2755458702543068
GATS7dv,0.8911844143880072
GATS7pe,1.163989745376773
GATS7se,1.2354881285015646
GATS8dv,0.9062640951862508
GATS8pe,0.9109004197466077
GATS8se,0.9584669590443778
LogEE_A,4.438758578677001
LogEE_D,238.96994715822964
MATS1dv,0.27973378755685124
MATS1pe,0.01899333062709191
MATS1se,-0.01762975401017049
MATS2dv,0.029967587760259286
MATS2pe,0.07722266033772542
MATS2se,0.08694988231885296
MATS3dv,-0.16460650128314797
MATS3pe,-0.10747593970760103
MATS3se,-0.08489803507879165
MATS4dv,-0.14483721950039316
MATS4pe,-0.07775152148323297
MATS4se,-0.06090383026563086
MATS5dv,-0.08073363761986518
MATS5pe,-0.1031662967653472
MATS5se,-0.13060409651257882
MATS6dv,0.04141500548686177
MATS6pe,-0.01813940614110599
MATS6se,-0.03173767419102906
MATS7dv,0.23742724341526736
MATS7pe,0.11123991915280829
MATS7se,0.10279215633404942
MATS8dv,0.25037457552427617
MATS8pe,0.3258948111838139
MATS8se,0.31507857145780804
MAXaaCH,2.121780668441733
MAXaasC,1.2550334152643299
MAXdssC,-0.8882454494394547
MAXssNH,3.3373261070887663
MDEC-22,15.015763571686454
MDEC-23,27.124973946768097
MDEC-33,8.464471773665858
MDEN-22,0.6551853485522243
MDEO-11,0.4999999999999999
MDEO-12,1.1110476136047163
MDEO-22,1.0749484040327275
MINaaCH,1.7119754906222258
MINaasC,0.37578396636432365
MINdssC,-0.8882454494394547
MINssNH,3.3373261070887663
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,1.7145538716427509
SM1_Dzm,1.923094010038725
SM1_Dzp,-8.048311040580368
SM1_Dzv,-3.3519407530784404
SddssSe,0
SpAD_Dt,823.8733136347365
SpAbs_A,43.60954903383772
SpAbs_D,477.9398943164591
SpMAD_A,1.3215014858738703
SpMAD_D,14.483027100498765
SpMax_A,2.406074071686497
SpMax_D,238.96994715822964
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.94000000000001
TpiPC10,8.412589333864895
VAdjMat,6.20945336562895
VE1_DzZ,5.666778357171247
VE1_Dzi,5.668402510074685
VE1_Dzm,5.666779900668832
VE1_Dzp,5.661542656596396
VE1_Dzv,5.66543409047965
VE2_DzZ,0.17172055627791658
VE2_Dzi,0.17176977303256621
VE2_Dzm,0.17172060305057066
VE2_Dzp,0.17156189868473926
VE2_Dzv,0.17167982092362574
VE3_DzZ,2.9285432337553434
VE3_Dzi,2.9288298022598207
VE3_Dzm,2.9285435061318643
VE3_Dzp,2.9276188777203607
VE3_Dzv,2.928305986756293
VR1_DzZ,223.59309155828518
VR1_Dzi,223.48220044837535
VR1_Dzm,223.5932918848572
VR1_Dzp,224.62978798388124
VR1_Dzv,224.03391639321333
VR2_DzZ,6.775548229038945
VR2_Dzi,6.772187892375011
VR2_Dzm,6.7755542995411275
VR2_Dzp,6.806963272238826
VR2_Dzv,6.788906557370101
VR3_DzZ,6.6037503128462225
VR3_Dzi,6.6032542393026095
VR3_Dzm,6.603751208788404
VR3_Dzp,6.608376128803105
VR3_Dzv,6.605719921335466
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05581509638417598
Xch-6dv,0.1502972126101771
Xch-7dv,0.1685995915028878
Xpc-4dv,1.5931267428464255
Xpc-5dv,2.1336353168304814
Xpc-6dv,2.5533283873391683
Zagreb1,176.0
Zagreb2,205.0
fragCpx,313.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,37
nBondsS,44
nBondsT,0
nFARing,2
nFHRing,2
nFaRing,0
nHetero,9
naHRing,2
AATS0are,6.42715
AATS1are,6.553612903225806
AATS2are,6.47085229357798
AATS3are,6.219664285714286
AATS4are,6.130319444444445
AATS5are,6.186132867132868
AATS6are,6.477784920634918
AATS7are,6.560948717948717
AATS8are,6.436970476190478
AATSC0dv,4.368608799048752
AATSC0pe,0.1460432818073721
AATSC0se,0.103320096313912
AATSC1dv,1.2220474857120944
AATSC1pe,0.0027738483372329753
AATSC1se,-0.0018215078823213913
AATSC2dv,0.1309166675757344
AATSC2pe,0.01127785074561741
AATSC2se,0.008983670215667202
AATSC3dv,-0.7191014098861899
AATSC3pe,-0.01569613895022931
AATSC3se,-0.008771673161202634
AATSC4dv,-0.632737151539173
AATSC4pe,-0.01135508736292774
AATSC4se,-0.006292589608931128
AATSC5dv,-0.3526936796853563
AATSC5pe,-0.015066744551524585
AATSC5se,-0.0134940278306711
AATSC6dv,0.18092595738255665
AATSC6pe,-0.0026491384028839177
AATSC6se,-0.003279139554196682
AATSC7dv,1.0372267447178267
AATSC7pe,0.01624584286106287
AATSC7se,0.010620495492748684
AATSC8dv,1.0937885736934492
AATSC8pe,0.047594747749278056
AATSC8se,0.03255394834947053
AETA_eta,0.8857794466564721
ATSC0are,9.223939655172412
ATSC1are,0.0726938168846623
ATSC2are,1.4415978894173618
ATSC3are,-2.2923405469678935
ATSC4are,-1.7096639714625452
ATSC5are,-2.6467477705112965
ATSC6are,-0.43959304399524146
ATSC7are,2.0578941438763403
ATSC8are,5.362638555291321
BCUTZ-1h,8.034710972947464
BCUTZ-1l,5.69170425786943
BCUTc-1h,0.4924370126026595
BCUTc-1l,-0.5042875911846345
BCUTd-1h,3.186230318266601
BCUTd-1l,0.9729484139759299
BCUTi-1h,14.565183308708713
BCUTi-1l,10.9521699372019
BCUTm-1h,16.017858720093194
BCUTm-1l,11.703269287896449
BCUTp-1h,1.9900485203575482
BCUTp-1l,0.7152491781964532
BCUTs-1h,7.008295579198904
BCUTs-1l,1.2273023920788124
BCUTv-1h,20.895547392045643
BCUTv-1l,14.68163364732388
BalabanJ,1.0318582006972212
Diameter,18
ETA_beta,40.25
GATS1are,0.7637901260886312
GATS2are,0.8190200744519132
GATS3are,0.9702457849895034
GATS4are,0.8571152308258337
GATS5are,1.085523942802744
GATS6are,1.2275033326261529
GATS7are,1.1863114670832966
GATS8are,0.9265002999396915
HybRatio,0.375
Lipinski,True
LogEE_Dt,411.93665681736826
MATS1are,0.007372543160183214
MATS2are,0.08316281479187769
MATS3are,-0.1029586029819866
MATS4are,-0.07465515613887032
MATS5are,-0.1163826010219905
MATS6are,-0.021937736059628288
MATS7are,0.11059836584553487
MATS8are,0.32114470640379156
MAXssCH2,1.1325568449923533
MAXsssCH,-0.30093016530429884
MINssCH2,-0.047055672478999666
MINsssCH,-0.30093016530429884
NsssssAs,0
RotRatio,0.24324324324324326
SM1_Dzpe,2.0358782129742963
SM1_Dzse,1.911757780649884
SMR_VSA1,28.634748377286023
SMR_VSA2,0.0
SMR_VSA3,10.140641778072654
SMR_VSA4,0.0
SMR_VSA5,38.02201416079144
SMR_VSA6,25.261369280531653
SMR_VSA7,58.97928080788655
SMR_VSA8,0.0
SMR_VSA9,17.37901200300318
SpAD_DzZ,384.1121866130411
SpAD_Dzi,386.83459183281036
SpAD_Dzm,384.1937070577336
SpAD_Dzp,527.6163140615312
SpAD_Dzv,459.969246896854
SpAbs_Dt,823.8733136347362
SpDiam_A,4.753937005032013
SpDiam_D,370.13154942201356
SpMAD_Dt,24.96585798893141
SpMax_Dt,411.93665681736826
SsssssAs,0
VE1_Dzpe,5.666885926271289
VE1_Dzse,5.666764371016364
VE2_Dzpe,0.17172381594761482
VE2_Dzse,0.17172013245504134
VE3_Dzpe,2.928562215983395
VE3_Dzse,2.9285407656559648
VMcGowan,321.18000000000103
VR1_Dzpe,223.57925764173768
VR1_Dzse,223.59505628346577
VR2_Dzpe,6.775129019446596
VR2_Dzse,6.7756077661656295
VR3_Dzpe,6.603688439984107
VR3_Dzse,6.60375909986435
mZagreb1,8.36111111111111
mZagreb2,7.166666666666668
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,53
nFAHRing,2
nFaHRing,0
nG12Ring,0
AATSC0are,0.15903344233055883
AATSC1are,0.0011724809174945533
AATSC2are,0.013225668710251026
AATSC3are,-0.016373861049770667
AATSC4are,-0.011872666468489897
AATSC5are,-0.018508725667911164
AATSC6are,-0.0034888336825019163
AATSC7are,0.01758883883654992
AATSC8are,0.051072748145631626
AETA_beta,1.2196969696969697
BCUTdv-1h,6.033864946935218
BCUTdv-1l,1.8567269896874512
BCUTpe-1h,3.516694758213894
BCUTpe-1l,2.240545468136445
BCUTse-1h,3.725065482564078
BCUTse-1l,2.4365815353605575
ETA_alpha,15.200000000000001
ETA_dBeta,-4.25
ETA_eta_B,0.27805063378885464
ETA_eta_F,30.568921727036248
ETA_eta_L,8.17563685823078
ETA_eta_R,59.79964346669983
ETA_psi_1,0.5259515570934259
LabuteASA,190.2145856246403
LogEE_DzZ,192.11453486496214
LogEE_Dzi,193.46889904464516
LogEE_Dzm,192.15512910492856
LogEE_Dzp,262.96023176491315
LogEE_Dzv,229.67990156178348
PEOE_VSA1,29.156999797220532
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,47.32431069175629
PEOE_VSA8,37.06460076123606
PEOE_VSA9,13.027703587438928
SM1_Dzare,2.271288971614704
SpAD_Dzpe,382.51563818118154
SpAD_Dzse,384.36252321222753
SpAbs_DzZ,382.3531150487089
SpAbs_Dzi,385.3278626728818
SpAbs_Dzm,382.4395904251318
SpAbs_Dzp,533.9687745704066
SpAbs_Dzv,462.7117438766454
SpDiam_Dt,591.3111189794473
SpMAD_DzZ,11.639763230698215
SpMAD_Dzi,11.722260358570011
SpMAD_Dzm,11.642233547204048
SpMAD_Dzp,15.988373153379733
SpMAD_Dzv,13.938462027177394
SpMax_DzZ,192.11453486496214
SpMax_Dzi,193.46889904464516
SpMax_Dzm,192.15512910492856
SpMax_Dzp,262.96023176491315
SpMax_Dzv,229.67990156178348
VE1_Dzare,5.667095077299747
VE2_Dzare,0.1717301538575681
VE3_Dzare,2.928599122879289
VR1_Dzare,223.54888688698057
VR2_Dzare,6.774208693544866
VR3_Dzare,6.603552591882504
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46060606060606063
AETA_dBeta,-0.12878787878787878
AETA_eta_B,0.008425776781480444
AETA_eta_F,0.9263309614253409
AETA_eta_L,0.24774657146153878
AETA_eta_R,1.812110408081813
BCUTare-1h,3.5709018755038446
BCUTare-1l,2.190750763350879
ETA_beta_s,22.25
ETA_dPsi_A,0.18804844290657408
ETA_dPsi_B,0.0
ETA_eta_BR,0.7080506337888546
ETA_eta_FL,7.9605260703534615
ETA_eta_RL,16.13616292858424
LogEE_Dzpe,191.31951236977181
LogEE_Dzse,192.23919366007286
PEOE_VSA10,11.57811019670947
PEOE_VSA11,11.49902366656781
PEOE_VSA12,6.792942306099827
PEOE_VSA13,5.879988336435371
SlogP_VSA1,19.527377465406477
SlogP_VSA2,41.16105513739053
SlogP_VSA3,24.05700205284985
SlogP_VSA4,0.0
SlogP_VSA5,41.34062768913031
SlogP_VSA6,40.92129734774301
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,378.8651493737008
SpAbs_Dzpe,380.6660285204994
SpAbs_Dzse,382.6178695095673
SpDiam_DzZ,298.8234532449578
SpDiam_Dzi,301.340025133633
SpDiam_Dzm,298.887107636053
SpDiam_Dzp,411.5401462486826
SpDiam_Dzv,357.62727629031167
SpMAD_Dzpe,11.591382975187319
SpMAD_Dzse,11.647349188249319
SpMax_Dzpe,191.31951236977181
SpMax_Dzse,192.23919366007286
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6742424242424242
AETA_eta_BR,0.021456079811783473
AETA_eta_FL,0.2412280627379837
AETA_eta_RL,0.4889746341995225
DetourIndex,6518
EState_VSA1,5.969305287951849
EState_VSA2,19.13166997518723
EState_VSA3,42.58778463224256
EState_VSA4,36.46164191614508
EState_VSA5,5.563451491696996
EState_VSA6,12.13273413692322
EState_VSA7,18.19910120538483
EState_VSA8,21.523797450540595
EState_VSA9,18.733683798373495
ETA_beta_ns,18.0
ETA_shape_p,0.043859649122807015
ETA_shape_x,0.0
ETA_shape_y,0.3289473684210526
GhoseFilter,True
LogEE_Dzare,189.5014016253842
SlogP_VSA10,5.817862777835028
SlogP_VSA11,17.37901200300318
SpAbs_Dzare,376.80910929049037
SpDiam_Dzpe,297.61907080369275
SpDiam_Dzse,299.01338519150744
SpMAD_Dzare,11.480762102233356
SpMax_Dzare,189.5014016253842
TopoPSA(NO),115.94000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.418503466214053
VSA_EState9,70.41482986711927
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5454545454545454
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03939393939393936
FilterItLogS,-6.2825487702285265
SpDiam_Dzare,294.81236758756256
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6275862068965509
ETA_epsilon_2,0.8757575757575753
ETA_epsilon_3,0.44505494505494425
ETA_epsilon_4,0.5714285714285702
ETA_epsilon_5,0.8428571428571424
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.18253126184160662
ETA_dEpsilon_B,0.05615763546798069
ETA_dEpsilon_C,-0.12637362637362592
ETA_dEpsilon_D,0.032900432900432874
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8787878787878788
MDEDescriptor,"0.0,0.0,0.0,0.0,15.015763571686454,27.124973946768097,0.0,8.464471773665858,0.0,0.0,0.4999999999999999,1.1110476136047163,1.0749484040327275,0.0,0.0,0.0,0.6551853485522243,0.0,0.0"
APolDescriptor,67.02182499999998
BCUTDescriptor,"11.996636677116436,16.000619371502363,-0.338093603697681,0.25962192962072356,4.148368345447608,10.624428056119022"
BPolDescriptor,37.932174999999994
TPSADescriptor,115.94000000000001
ALOGPDescriptor,"1.9432000000000003,3.776026240000001,117.53710000000001"
XLogPDescriptor,3.1000000000000005
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,451.17433572
ChiPathDescriptor,"22.622745096813755,16.13616292858424,14.609227473274172,11.930007011898553,10.264521284063093,8.007197134166251,5.651153079640781,4.1977708886853335,18.08118837263895,11.06265391869315,8.18218243755734,5.833930386007941,4.155046343058895,2.7903013329024167,1.631020059904133,1.01531188276025"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.552749430154621,0.7296247576864746,0.0,0.0,0.05581509638417598,0.1502972126101771,0.16859959150288778"
AtomCountDescriptor,58
BondCountDescriptor,37
SmallRingDescriptor,"5,3,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.020620726159658,0.0,0.25,0.0,0.8082522907706868,0.0,0.08482318455073962,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,2,2,5,1,0"
ZagrebIndexDescriptor,176.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"68.58461671546786,2.078321718650541,26.490166307480457,17.15556613625394,9.334600171226539"
FractionalPSADescriptor,0.25697383654364747
WienerNumbersDescriptor,"3822.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.149091315755667,6.6113559293343345,8.336907803997429,1.5931267428464253,2.1336353168304822,2.326281901626776"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,0,0,6,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.68371073776479,11.82314494425221,6.6115702479338845"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2788.09
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.375
AutocorrelationDescriptorMass,"38.726755117075115,41.373199057161926,58.2786652501463,52.25893422835802,48.3694749885596"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.860773734659918,-0.489777033932512,0.09957304366571255,-0.02052387156314295,0.08355455023868384"
EccentricConnectivityIndexDescriptor,1049
AutocorrelationDescriptorPolarizability,"1999.1761761510393,2335.895680129179,3203.738602498086,3025.3920341945964,2654.284381387849"
