DLiP-ID,C004IG
AATSC4s,-0.009816910592216913
AATSC4v,3.1263473795184016
AATSC5Z,-0.4391804806472081
AATSC5c,-0.0014139357532127474
AATSC5d,-0.18405352752220813
AATSC5i,-0.28674718777013875
AATSC5m,-2.1483407982233493
AATSC5p,-0.0349614637565655
AATSC5s,-0.05332568748030431
AATSC5v,-5.80769708884173
AATSC6Z,-1.158203125
AATSC6c,-0.0017954667503463863
AATSC6d,-0.14449637276785715
AATSC6i,-0.05251939466896816
AATSC6m,-5.494933080357143
AATSC6p,-0.019927821020657748
AATSC6s,-0.053994650573617534
AATSC6v,-5.868113872622232
AATSC7Z,-1.2041534153761062
AATSC7c,0.0017756681838649094
AATSC7d,-0.08785389587942478
AATSC7i,0.0827920275605396
AATSC7m,-5.780520022123893
AATSC7p,-0.016381822458795266
AATSC7s,-0.08495464976579034
AATSC7v,-8.156190224933724
AATSC8Z,0.8797791067477876
AATSC8c,-0.000530389735987488
AATSC8d,-0.023141506498893804
AATSC8i,-0.33608565396365936
AATSC8m,3.981611418141593
AATSC8p,-0.03349144300187435
AATSC8s,0.0470989457336614
AATSC8v,-4.441849369307074
ATS0are,397.5685000000001
ATS1are,435.82500000000005
ATS2are,781.5359000000001
ATS3are,954.2249000000002
ATS4are,1115.2938
ATS5are,1207.632
ATS6are,1395.6790999999998
ATS7are,1391.1039
ATS8are,1307.938
ATSC0dv,265.4375
ATSC0pe,7.800893749999996
ATSC0se,5.275408734374999
ATSC1dv,111.25699266975309
ATSC1pe,0.36815976562500247
ATSC1se,-0.1398776708984366
ATSC2dv,84.38708043981482
ATSC2pe,0.6348900390625052
ATSC2se,0.2057258813476588
ATSC3dv,42.90414014274692
ATSC3pe,-0.9742991210937476
ATSC3se,-1.154178896240233
ATSC4dv,-14.867344232253082
ATSC4pe,0.7334909179687538
ATSC4se,0.9389063522949227
ATSC5dv,-127.7666256751543
ATSC5pe,-0.9541073242187482
ATSC5se,-0.8326632292480476
ATSC6dv,-244.13503086419752
ATSC6pe,-3.630281249999993
ATSC6se,-1.777848179687497
ATSC7dv,-150.73126446759258
ATSC7pe,-2.1968404296874926
ATSC7se,-0.0650527182617171
ATSC8dv,74.59280960648147
ATSC8pe,3.0562283203124885
ATSC8se,1.5665171411132741
AXp-0dv,0.6022948717238796
AXp-1dv,0.3123985214908324
AXp-2dv,0.1669892745632718
AXp-3dv,0.08433819969482517
AXp-4dv,0.04386964008605982
AXp-5dv,0.02363565426702172
AXp-6dv,0.012117234564619325
AXp-7dv,0.006486990968712736
BertzCT,1234.8939478631455
ECIndex,812
ETA_eta,37.442062071662974
GATS1dv,0.471865569082982
GATS1pe,0.7048861435607564
GATS1se,0.7900726798698502
GATS2dv,0.9006198739665371
GATS2pe,0.9982396536819691
GATS2se,1.0461372430195521
GATS3dv,0.922295869834386
GATS3pe,0.9294021787002067
GATS3se,0.9424155633140067
GATS4dv,1.0412590506432626
GATS4pe,0.8752802403474065
GATS4se,0.8124768470314672
GATS5dv,1.1156001296691829
GATS5pe,0.8153580573513209
GATS5se,0.7921584587472467
GATS6dv,1.305293932972294
GATS6pe,1.1493388578071586
GATS6se,1.1203759451589175
GATS7dv,1.1402651278628282
GATS7pe,1.0809847995137325
GATS7se,1.0072776561382955
GATS8dv,0.7499038594887617
GATS8pe,0.6556977576861636
GATS8se,0.6334712580177058
LogEE_A,4.502184073439863
LogEE_D,199.60411759079022
MATS1dv,0.3944900916003932
MATS1pe,0.04441841152156853
MATS1se,-0.024955331281243442
MATS2dv,0.16677610496583967
MATS2pe,0.04269473221220762
MATS2se,0.020457518887303548
MATS3dv,0.0676122622599772
MATS3pe,-0.0522440084702251
MATS3se,-0.0915177971929752
MATS4dv,-0.02002617752370343
MATS4pe,0.033618421739627084
MATS4se,0.06363456890261963
MATS5dv,-0.15637556602075398
MATS5pe,-0.03973439591603473
MATS5se,-0.05127752089055344
MATS6dv,-0.262784519750221
MATS6pe,-0.13296209992421867
MATS6se,-0.0962876334980395
MATS7dv,-0.16080983225516274
MATS7pe,-0.07974908054379015
MATS7se,-0.003492053343894169
MATS8dv,0.07958041911629138
MATS8pe,0.11094633692237932
MATS8se,0.0840912042888667
MAXaaCH,2.0100418135956555
MAXaasC,1.0254516175029345
MAXaasN,2.207860213529856
MAXdssC,0.02860822415385944
MAXsCH3,2.112245107919711
MAXsssN,2.042498399050978
MDEC-11,0.9965693503051141
MDEC-12,5.196289907657307
MDEC-13,9.473856879770258
MDEC-22,10.146290735912489
MDEC-23,28.423568279771423
MDEC-33,18.98603640413712
MDEN-22,0.4999999999999999
MDEN-23,0.7559289460184545
MDEN-33,0.33333333333333337
MDEO-12,0.41491326668312184
MDEO-22,0.3614009127887181
MINaaCH,1.686569245849549
MINaasC,0.22370731342766237
MINaasN,2.207860213529856
MINdssC,0.02860822415385944
MINsCH3,1.513959224053574
MINsssN,2.042498399050978
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2184873949579833
SM1_Dzi,1.725195997939236
SM1_Dzm,2.228247797601381
SM1_Dzp,-6.167959375955439
SM1_Dzv,-2.789987795468208
SddssSe,0
SpAD_Dt,762.4363877110686
SpAbs_A,45.96730730189536
SpAbs_D,399.2082351815805
SpMAD_A,1.3133516371970102
SpMAD_D,11.405949576616583
SpMax_A,2.631443777523834
SpMax_D,199.60411759079022
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,78.71
TpiPC10,9.431820665844286
VAdjMat,6.285402218862249
VE1_DzZ,5.810451770432956
VE1_Dzi,5.803489893726667
VE1_Dzm,5.8104992944855445
VE1_Dzp,5.763621002193501
VE1_Dzv,5.787986942308528
VE2_DzZ,0.1660129077266559
VE2_Dzi,0.16581399696361906
VE2_Dzm,0.16601426555672985
VE2_Dzp,0.16467488577695719
VE2_Dzv,0.16537105549452938
VE3_DzZ,3.012421293725732
VE3_Dzi,3.0112224109103236
VE3_Dzm,3.012429472755542
VE3_Dzp,3.00432889190206
VE3_Dzv,3.0085475212683717
VR1_DzZ,253.1011300025176
VR1_Dzi,254.3017716508259
VR1_Dzm,253.09076694110516
VR1_Dzp,259.0905787491563
VR1_Dzv,256.2036072880928
VR2_DzZ,7.231460857214789
VR2_Dzi,7.265764904309312
VR2_Dzm,7.231164769745861
VR2_Dzp,7.402587964261609
VR2_Dzv,7.320103065374081
VR3_DzZ,6.78655210068491
VR3_Dzi,6.791284607673951
VR3_Dzm,6.786511155496034
VR3_Dzp,6.809940693955625
VR3_Dzv,6.798735437828017
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06454972243679029
Xch-6dv,0.251694904331092
Xch-7dv,0.38591661663903076
Xpc-4dv,2.737011222571201
Xpc-5dv,4.223446233550443
Xpc-6dv,6.417197945019632
Zagreb1,192.0
Zagreb2,236.0
fragCpx,331.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,39
nBondsS,50
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,2
AATS0are,6.212007812500001
AATS1are,6.409191176470589
AATS2are,6.406031967213115
AATS3are,6.236764052287583
AATS4are,6.230691620111731
AATS5are,6.130111675126904
AATS6are,6.230710267857142
AATS7are,6.155326991150443
AATS8are,5.787336283185841
AATSC0dv,4.1474609375
AATSC0pe,0.12188896484374993
AATSC0se,0.08242826147460935
AATSC1dv,1.6361322451434277
AATSC1pe,0.005414114200367684
AATSC1se,-0.0020570245720358325
AATSC2dv,0.6916973806542198
AATSC2pe,0.005204016713627092
AATSC2se,0.0016862777159644164
AATSC3dv,0.2804192166192609
AATSC3pe,-0.006367968111723841
AATSC3se,-0.007543652916602831
AATSC4dv,-0.08305778900700046
AATSC4pe,0.004097714625523764
AATSC4se,0.005245286884329177
AATSC5dv,-0.6485615516505294
AATSC5pe,-0.004843184386897199
AATSC5se,-0.004226716899736282
AATSC6dv,-1.089888530643739
AATSC6pe,-0.016206612723214255
AATSC6se,-0.007936822230747754
AATSC7dv,-0.6669524976442149
AATSC7pe,-0.00972053287472342
AATSC7se,-0.0002878438861137925
AATSC8dv,0.33005667967469676
AATSC8pe,0.013523134160674728
AATSC8se,0.006931491774837496
AETA_eta,1.0697732020475135
ATSC0are,7.9502484374999955
ATSC1are,0.21391884765625446
ATSC2are,0.7349467285156329
ATSC3are,-1.171079858398432
ATSC4are,1.3239504638671933
ATSC5are,-1.1524725341796849
ATSC6are,-3.687244531249989
ATSC7are,-1.638397607421869
ATSC8are,2.564344580078107
BCUTZ-1h,17.001104122717372
BCUTZ-1l,5.693102943412664
BCUTc-1h,0.4507483734252425
BCUTc-1l,-0.5114648400494936
BCUTd-1h,3.3061774413975575
BCUTd-1l,0.977850922590596
BCUTi-1h,14.556744927373012
BCUTi-1l,10.95292232474351
BCUTm-1h,35.45051787711517
BCUTm-1l,11.70431184318855
BCUTp-1h,2.2078871782315996
BCUTp-1l,0.7517665742829044
BCUTs-1h,7.008272803693771
BCUTs-1l,1.2299989035743337
BCUTv-1h,22.455870055805146
BCUTv-1l,14.702285164245472
BalabanJ,1.4475212853185269
Diameter,14
ETA_beta,43.0
GATS1are,0.755597641735738
GATS2are,1.047651609789143
GATS3are,0.9489144825674437
GATS4are,0.8754470809843163
GATS5are,0.8476848401810879
GATS6are,1.1934178943700464
GATS7are,1.0890573845556641
GATS8are,0.6281605336166524
HybRatio,0.4230769230769231
Lipinski,True
LogEE_Dt,381.2181938555343
MATS1are,0.0253244144019136
MATS2are,0.04849481469994457
MATS3are,-0.061616121059705764
MATS4are,0.059541254256222205
MATS5are,-0.0470937887906387
MATS6are,-0.1325113857487548
MATS7are,-0.0583593088340744
MATS8are,0.09134130605894436
MAXssCH2,0.8142683337726256
MAXsssCH,0.10393165836888762
MINssCH2,0.6545845585796606
MINsssCH,-0.23687195557235263
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.8726585377190403
SM1_Dzse,1.7648153459859637
SMR_VSA1,19.005126045471968
SMR_VSA2,0.0
SMR_VSA3,19.43496642053625
SMR_VSA4,0.0
SMR_VSA5,44.814640132677155
SMR_VSA6,27.433359011580905
SMR_VSA7,58.3721432059049
SMR_VSA8,0.0
SMR_VSA9,23.147832662567666
SpAD_DzZ,310.8459085475763
SpAD_Dzi,306.43772471677016
SpAD_Dzm,310.8476904098772
SpAD_Dzp,431.5744821535807
SpAD_Dzv,386.65502363403937
SpAbs_Dt,762.4363877110686
SpDiam_A,5.060792513242127
SpDiam_D,276.22709634656064
SpMAD_Dt,21.78389679174482
SpMax_Dt,381.2181938555343
SsssssAs,0
VE1_Dzpe,5.807777401762106
VE1_Dzse,5.80768764476195
VE2_Dzpe,0.16593649719320303
VE2_Dzse,0.1659339327074843
VE3_Dzpe,3.0119609191405092
VE3_Dzse,3.011945464399817
VMcGowan,359.8400000000012
VR1_Dzpe,253.56042586112437
VR1_Dzse,253.5609348945952
VR2_Dzpe,7.2445835960321245
VR2_Dzse,7.244598139845577
VR3_Dzpe,6.788365129437942
VR3_Dzse,6.7883671369789775
mZagreb1,11.305555555555557
mZagreb2,7.75
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,59
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12422263183593743
AATSC1are,0.0031458654067096246
AATSC2are,0.006024153512423221
AATSC3are,-0.00765411672155838
AATSC4are,0.007396371306520633
AATSC5are,-0.005850114386698908
AATSC6are,-0.016460913085937452
AATSC7are,-0.007249546935494995
AATSC8are,0.011346657433973926
AETA_beta,1.2285714285714286
BCUTdv-1h,6.02236026156622
BCUTdv-1l,0.7739867444735494
BCUTpe-1h,3.489560430189625
BCUTpe-1l,2.24121559221636
BCUTse-1h,3.7024569900078044
BCUTse-1l,2.4373958511549865
ETA_alpha,16.647619047619045
ETA_dBeta,-5.0
ETA_eta_B,0.47512285674741506
ETA_eta_F,36.9041566624507
ETA_eta_L,8.657091657314034
ETA_eta_R,74.34621873411368
ETA_psi_1,0.5576646993140854
LabuteASA,209.33692015247792
LogEE_DzZ,155.4863396279298
LogEE_Dzi,153.26815367261193
LogEE_Dzm,155.48750942772722
LogEE_Dzp,215.2316755451484
LogEE_Dzv,193.0883700059796
PEOE_VSA1,23.67759824004198
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,23.733674027155736
PEOE_VSA7,50.4516703423151
PEOE_VSA8,36.516922472676164
PEOE_VSA9,42.77619488479394
SM1_Dzare,2.0021359264807197
SpAD_Dzpe,310.58146170550015
SpAD_Dzse,313.2940016852031
SpAbs_DzZ,308.82473767024635
SpAbs_Dzi,304.84349542534915
SpAbs_Dzm,308.8169177990909
SpAbs_Dzp,436.6313104662525
SpAbs_Dzv,388.96672780742733
SpDiam_Dt,489.4142808190986
SpMAD_DzZ,8.881311672787895
SpMAD_Dzi,8.75536356333629
SpMAD_Dzm,8.88136258313935
SpMAD_Dzp,12.330699490102305
SpMAD_Dzv,11.047286389543983
SpMax_DzZ,155.4863396279298
SpMax_Dzi,153.26815367261193
SpMax_Dzm,155.48750942772722
SpMax_Dzp,215.2316755451484
SpMax_Dzv,193.0883700059796
VE1_Dzare,5.807933819554255
VE2_Dzare,0.16594096627297872
VE3_Dzare,3.011987851248097
VR1_Dzare,253.53576233212684
VR2_Dzare,7.2438789237750525
VR3_Dzare,6.788267855865033
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4756462585034013
AETA_dBeta,-0.14285714285714285
AETA_eta_B,0.013574938764211859
AETA_eta_F,1.05440447607002
AETA_eta_L,0.24734547592325812
AETA_eta_R,2.1241776781175337
BCUTare-1h,3.544294833008203
BCUTare-1l,2.1904293681847733
ETA_beta_s,24.0
ETA_dPsi_A,0.1563353006859146
ETA_dPsi_B,0.0
ETA_eta_BR,0.905122856747415
ETA_eta_FL,8.281999048311647
ETA_eta_RL,16.93909070562568
LogEE_Dzpe,155.3442353823992
LogEE_Dzse,156.69742413820114
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.879988336435371
PEOE_VSA13,5.907179729351506
SlogP_VSA1,9.473725907600098
SlogP_VSA2,58.81734599061662
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,60.38816746584346
SlogP_VSA6,36.52867891392113
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,307.1724600331605
SpAbs_Dzpe,308.89168488471205
SpAbs_Dzse,311.699604830054
SpDiam_DzZ,214.63789697073653
SpDiam_Dzi,210.56453792780766
SpDiam_Dzm,214.64696103506134
SpDiam_Dzp,288.72322854140873
SpDiam_Dzv,262.0238055764945
SpMAD_Dzpe,8.873756048728575
SpMAD_Dzse,8.951257191005803
SpMax_Dzpe,155.3442353823992
SpMax_Dzse,156.69742413820114
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6857142857142857
AETA_eta_BR,0.025860653049926144
AETA_eta_FL,0.23662854423747562
AETA_eta_RL,0.4839740201607337
DetourIndex,6534
EState_VSA1,0.0
EState_VSA2,30.043167056382224
EState_VSA3,35.243288562596526
EState_VSA4,29.792950727245938
EState_VSA5,7.109797541277533
EState_VSA6,13.30664111289061
EState_VSA7,35.23174507315853
EState_VSA8,28.38253108906702
EState_VSA9,25.811528751632665
ETA_beta_ns,19.0
ETA_shape_p,0.18306636155606412
ETA_shape_x,0.0
ETA_shape_y,0.40846681922196804
GhoseFilter,False
LogEE_Dzare,153.643433900194
SlogP_VSA10,0.0
SlogP_VSA11,11.890453176022207
SpAbs_Dzare,305.3787333501674
SpDiam_Dzpe,214.09270604062937
SpDiam_Dzse,215.96109520285654
SpMAD_Dzare,8.776356000947443
SpMax_Dzare,153.643433900194
TopoPSA(NO),78.71
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.207860213529856
VSA_EState9,68.18725473004316
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5428571428571428
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024353741496598705
FilterItLogS,-6.1267110563286
SpDiam_Dzare,211.786218640857
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6023809523809512
ETA_epsilon_2,0.8529251700680268
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5546365914786954
ETA_epsilon_5,0.8529251700680268
AETA_beta_ns_d,0.04285714285714286
ETA_dEpsilon_A,0.15805105547373582
ETA_dEpsilon_B,0.04774436090225587
ETA_dEpsilon_C,-0.11030669457147996
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7428571428571429
MDEDescriptor,"0.9965693503051141,5.196289907657307,9.473856879770258,0.0,10.146290735912489,28.423568279771423,0.0,18.98603640413712,0.0,0.0,0.0,0.41491326668312184,0.3614009127887181,0.0,0.0,0.0,0.4999999999999999,0.7559289460184545,0.33333333333333337"
APolDescriptor,74.88499699999998
BCUTDescriptor,"11.988233677018599,34.968854216480864,-0.3806282334387046,0.31502112866204673,4.693973675274953,13.01481951196303"
BPolDescriptor,45.429002999999994
TPSADescriptor,78.71
ALOGPDescriptor,"2.415399999999999,5.834157159999996,130.74669999999998"
XLogPDescriptor,4.664999999999997
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,496.18773331999995
ChiPathDescriptor,"24.68950548645297,16.939090705625684,15.31349703629567,13.519215293150744,11.948691715082115,10.52771702858091,8.059018873983042,6.220028497898306,21.08032051033579,12.183542338142466,9.518388650106488,7.000070574670481,5.352096090499295,4.041696879660714,2.605205431393153,1.7579745525211516"
ChiChainDescriptor,"0.0,0.0,0.14271745004179703,0.6555025345276029,1.2288312238198638,0.0,0.0,0.06454972243679027,0.251694904331092,0.3859166166390307"
AtomCountDescriptor,64
BondCountDescriptor,39
SmallRingDescriptor,"5,3,4,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.3712754377982606,0.0,0.690369562999966,0.0,1.2816895942487678,0.0,0.2725041813206065,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,8,3,4,5,0,0"
ZagrebIndexDescriptor,192.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"72.12246760415995,2.060641931547427,27.077244443899065,11.258787409801993,13.289391360861725"
FractionalPSADescriptor,0.1586294757295795
WienerNumbersDescriptor,"3350.0,64.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.153453068090008,11.031630022934666,17.58156958918919,2.737011222571199,4.223446233550444,5.790914649889538"
FractionalCSP3Descriptor,0.4230769230769231
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,4,0,0,6,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,11.39612188365651,5.053853970097257"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,3434.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4230769230769231
AutocorrelationDescriptorMass,"47.25074725511848,44.93823381117049,66.96610100829517,74.2433522823654,78.14823592721783"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.9118339508675223,-0.6406259937409453,0.3723767210469499,-0.48425837253568127,0.7080192314879975"
EccentricConnectivityIndexDescriptor,812
AutocorrelationDescriptorPolarizability,"2821.2672197997003,3484.4472694378055,5318.565868858336,5867.342825084178,6073.046515129799"
