DLiP-ID,J100AR
AATSC4s,0.11922292686970719
AATSC4v,-3.7857847568791523
AATSC5Z,0.19950504041413133
AATSC5c,0.002104458642937233
AATSC5d,-0.049495958586867686
AATSC5i,-0.015256936913823715
AATSC5m,0.9078079129279811
AATSC5p,0.0033565516572126287
AATSC5s,0.05883806061362879
AATSC5v,0.18128007442343577
AATSC6Z,-0.6061011181332037
AATSC6c,-0.001626556547652846
AATSC6d,-0.064657267865824
AATSC6i,-0.3616870094989222
AATSC6m,-2.944489215872629
AATSC6p,-0.037727126737807294
AATSC6s,-0.018164389550586073
AATSC6v,-7.130835357398184
AATSC7Z,0.08732608013390532
AATSC7c,-0.0005941322179856379
AATSC7d,0.035254733758761383
AATSC7i,0.03755774536657144
AATSC7m,0.39044249882309845
AATSC7p,-0.009426016058022473
AATSC7s,0.029496226287617226
AATSC7v,0.26289696104025173
AATSC8Z,0.48312142403051483
AATSC8c,-0.0026655112585210645
AATSC8d,0.08417037507946601
AATSC8i,0.41491327185092014
AATSC8m,2.440397217323587
AATSC8p,0.04536683401520612
AATSC8s,-0.1513323245567564
AATSC8v,9.053419514735452
ATS0are,285.9697999999999
ATS1are,310.274
ATS2are,524.5239999999999
ATS3are,629.8280000000001
ATS4are,644.9679000000001
ATS5are,570.3729999999998
ATS6are,535.8729999999999
ATS7are,497.9440000000001
ATS8are,423.01800000000003
ATSC0dv,207.7272727272727
ATSC0pe,6.628497727272723
ATSC0se,4.7893229090909095
ATSC1dv,102.60950413223145
ATSC1pe,0.36522970041321956
ATSC1se,0.04751507438016546
ATSC2dv,84.22314049586781
ATSC2pe,2.3898927685950353
ATSC2se,0.8965034380165284
ATSC3dv,-92.32644628099173
ATSC3pe,-4.230404235537197
ATSC3se,-2.879786214876031
ATSC4dv,-7.340909090909079
ATSC4pe,0.5678073863636346
ATSC4se,0.5859203636363641
ATSC5dv,-3.2086776859504074
ATSC5pe,0.8950433367768609
ATSC5se,0.712500528925619
ATSC6dv,-22.06404958677686
ATSC6pe,-0.42797970041322264
ATSC6se,-0.2738699834710745
ATSC7dv,6.4896694214876085
ATSC7pe,-0.24632773760330617
ATSC7se,-0.24177285950413227
ATSC8dv,6.130165289256191
ATSC8pe,-0.5046352789256222
ATSC8se,-0.4141162975206606
AXp-0dv,0.5638332093901377
AXp-1dv,0.2869592764844086
AXp-2dv,0.14618645886508447
AXp-3dv,0.07499505878793988
AXp-4dv,0.035250339914910646
AXp-5dv,0.01920857744436257
AXp-6dv,0.009783724780302884
AXp-7dv,0.005088862915788698
BertzCT,973.9772400823913
ECIndex,618
ETA_eta,21.01927705829753
GATS1dv,0.3391312444713442
GATS1pe,0.6904802561339594
GATS1se,0.7808259602784453
GATS2dv,0.7167450765864334
GATS2pe,0.7267503623301456
GATS2se,0.8633517521132991
GATS3dv,1.2860561478653572
GATS3pe,1.5443674557047302
GATS3se,1.6174440606025924
GATS4dv,1.0308290785314858
GATS4pe,1.0270160015766026
GATS4se,1.037369277192359
GATS5dv,0.9303724721667831
GATS5pe,0.8059916373331694
GATS5se,0.7794137277510441
GATS6dv,0.9765632642553742
GATS6pe,0.9387999793389278
GATS6se,0.9228710591830455
GATS7dv,0.9498518128687368
GATS7pe,0.9659353089398087
GATS7se,0.9197573002437
GATS8dv,1.0366032654435282
GATS8pe,1.2053257856447188
GATS8se,1.2273878350872947
LogEE_A,4.212649932525373
LogEE_D,140.44794564746647
MATS1dv,0.4624330741654642
MATS1pe,0.051582904665937256
MATS1se,0.009287784126569413
MATS2dv,0.2229978118161927
MATS2pe,0.19830149708267192
MATS2se,0.10295336110520988
MATS3dv,-0.20804506727501285
MATS3pe,-0.29873876376045405
MATS3se,-0.28145628564567843
MATS4dv,-0.01570629710673472
MATS4pe,0.03807179979039835
MATS4se,0.05437283212012124
MATS5dv,-0.0074686801163825105
MATS5pe,0.06528903299047652
MATS5se,0.07193203648804347
MATS6dv,-0.05498262324623505
MATS6pe,-0.03342272144765945
MATS6se,-0.02960084215135124
MATS7dv,0.01740021604852784
MATS7pe,-0.020697781197491102
MATS7se,-0.02811635466056573
MATS8dv,0.01997643494361217
MATS8pe,-0.051534944988933025
MATS8se,-0.058531212792016174
MAXaaCH,1.7937569938294213
MAXaasC,0.7199095221752427
MAXdssC,-0.3542392342739562
MAXsCH3,1.9844722460266986
MAXssNH,2.8202073885109598
MDEC-11,0.36704871429161595
MDEC-12,3.5441375860686524
MDEC-13,3.903357748836185
MDEC-14,1.040041911525952
MDEC-22,4.24234130105956
MDEC-23,14.954022641149054
MDEC-24,1.5926807449489593
MDEC-33,8.179131119659143
MDEC-34,1.5393174057389258
MDEN-22,0.25
MDEO-12,0.7430023199653439
MDEO-22,1.0308533208864448
MINaaCH,1.364730961829176
MINaasC,0.2869458015963249
MINdssC,-0.3542392342739562
MINsCH3,1.815764329756969
MINssNH,2.8202073885109598
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5357142857142858
SM1_Dzi,1.3161701003068016
SM1_Dzm,1.5313282524578438
SM1_Dzp,-6.447834958059396
SM1_Dzv,-2.633621646776986
SddssSe,0
SpAD_Dt,519.1617316355721
SpAbs_A,33.644789658047806
SpAbs_D,280.895891294933
SpMAD_A,1.2940303714633772
SpMAD_D,10.80368812672819
SpMax_A,2.471185843906244
SpMax_D,140.44794564746647
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,86.73
TpiPC10,8.487796563523723
VAdjMat,5.857980995127572
VE1_DzZ,5.021667057325051
VE1_Dzi,5.017020684093235
VE1_Dzm,5.021661268811022
VE1_Dzp,5.012795454399442
VE1_Dzv,5.018794899093295
VE2_DzZ,0.19314104066634813
VE2_Dzi,0.19296233400358595
VE2_Dzm,0.19314081803119315
VE2_Dzp,0.19279982516920932
VE2_Dzv,0.1930305730420498
VE3_DzZ,2.5692734067361553
VE3_Dzi,2.568347713322177
VE3_Dzm,2.5692722540278417
VE3_Dzp,2.5675051794441086
VE3_Dzv,2.5687012899704995
VR1_DzZ,157.95481965970035
VR1_Dzi,158.44184183327314
VR1_Dzm,157.9554562539994
VR1_Dzp,158.83654485261093
VR1_Dzv,158.20708133773957
VR2_DzZ,6.075185371526937
VR2_Dzi,6.093916993587428
VR2_Dzm,6.075209855923053
VR2_Dzp,6.109097878946574
VR2_Dzv,6.084887743759214
VR3_DzZ,6.017820485641588
VR3_Dzi,6.0208990425133395
VR3_Dzm,6.017824515863759
VR3_Dzp,6.023387098677993
VR3_Dzv,6.019416261291819
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08120633804005842
Xch-6dv,0.16106059718324126
Xch-7dv,0.1861039933674223
Xpc-4dv,1.6201346465548097
Xpc-5dv,2.0024501108802717
Xpc-6dv,2.206901168978163
Zagreb1,144.0
Zagreb2,172.0
fragCpx,191.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,3
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,29
nBondsS,30
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.499313636363635
AATS1are,6.601574468085106
AATS2are,6.556549999999999
AATS3are,6.7002978723404265
AATS4are,6.514827272727274
AATS5are,6.267835164835163
AATS6are,6.304388235294117
AATS7are,6.303088607594938
AATS8are,6.507969230769231
AATSC0dv,4.721074380165288
AATSC0pe,0.1506476756198346
AATSC0se,0.10884824793388431
AATSC1dv,2.183180938983648
AATSC1pe,0.007770844689642969
AATSC1se,0.0010109590293652226
AATSC2dv,1.0527892561983476
AATSC2pe,0.02987365960743794
AATSC2se,0.011206292975206606
AATSC3dv,-0.9821962370318269
AATSC3pe,-0.045004300378055286
AATSC3se,-0.030636023562510967
AATSC4dv,-0.07415059687786948
AATSC4pe,0.005735428145087218
AATSC4se,0.005918387511478425
AATSC5dv,-0.03526019435110338
AATSC5pe,0.009835641063481988
AATSC5se,0.00782967614203977
AATSC6dv,-0.2595770539620807
AATSC6pe,-0.00503505529897909
AATSC6se,-0.003221999805542053
AATSC7dv,0.08214771419604568
AATSC7pe,-0.0031180726278899518
AATSC7se,-0.003060415943090282
AATSC8dv,0.09431023521932602
AATSC8pe,-0.007763619675778803
AATSC8se,-0.006371019961856317
AETA_eta,0.8084337330114434
ATSC0are,7.257354545454542
ATSC1are,0.30381673553718846
ATSC2are,2.1721144628099145
ATSC3are,-4.609239256198348
ATSC4are,0.9015431818181799
ATSC5are,1.069871280991736
ATSC6are,-0.4620985537190077
ATSC7are,-0.43976838842975163
ATSC8are,-0.6551646694214881
BCUTZ-1h,8.034207557271609
BCUTZ-1l,5.698254059031713
BCUTc-1h,0.46091884184653553
BCUTc-1l,-0.5307205982724639
BCUTd-1h,4.019018506907989
BCUTd-1l,0.9779133415541983
BCUTi-1h,14.564983681577127
BCUTi-1l,10.95959650083877
BCUTm-1h,16.017100514258914
BCUTm-1l,11.710505086758518
BCUTp-1h,1.9827560333330847
BCUTp-1l,0.7156161370622869
BCUTs-1h,7.008271464528366
BCUTs-1l,1.1923755003915613
BCUTv-1h,20.885506762551337
BCUTv-1l,14.681679076271498
BalabanJ,1.3123741741527097
Diameter,14
ETA_beta,33.5
GATS1are,0.7214977387175547
GATS2are,0.7741895603707338
GATS3are,1.5730686643147276
GATS4are,1.0218601652576467
GATS5are,0.7942820248938557
GATS6are,0.9360875742276707
GATS7are,0.9729601942942337
GATS8are,1.2259376044575763
HybRatio,0.2631578947368421
Lipinski,True
LogEE_Dt,259.58086581778605
MATS1are,0.03919116479266541
MATS2are,0.16461410932358259
MATS3are,-0.2972868741728362
MATS4are,0.055211007823342054
MATS5are,0.0712794719288446
MATS6are,-0.03296021376950232
MATS7are,-0.03374980383773541
MATS8are,-0.0611098825527074
MAXssCH2,0.7043503688150361
MAXssssC,-0.6768254517938517
MINssCH2,0.7043503688150361
MINssssC,-0.6768254517938517
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.6159730722154224
SM1_Dzse,1.5229999873188609
SMR_VSA1,23.208508965698613
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,32.97914437456848
SMR_VSA6,5.316788604006331
SMR_VSA7,47.852377824492564
SMR_VSA8,0.0
SMR_VSA9,23.019518504316693
SpAD_DzZ,217.06914931638062
SpAD_Dzi,216.8556188855443
SpAD_Dzm,217.12744032426468
SpAD_Dzp,319.31662399492393
SpAD_Dzv,277.37657406225173
SpAbs_Dt,519.161731635572
SpDiam_A,4.792704142166793
SpDiam_D,214.76363065980138
SpMAD_Dt,19.967758909060464
SpMax_Dt,259.58086581778605
SsssssAs,0
VE1_Dzpe,5.021267804077992
VE1_Dzse,5.021716426351022
VE2_Dzpe,0.19312568477223044
VE2_Dzse,0.1931429394750393
VE3_Dzpe,2.5691938974586823
VE3_Dzse,2.5692832378903776
VMcGowan,250.04000000000013
VR1_Dzpe,157.99616426230756
VR1_Dzse,157.94971876991096
VR2_Dzpe,6.076775548550291
VR2_Dzse,6.074989183458114
VR3_Dzpe,6.018082200938879
VR3_Dzse,6.017788191773223
mZagreb1,8.20138888888889
mZagreb2,5.569444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,39
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1649398760330578
AATSC1are,0.006464185862493372
AATSC2are,0.027151430785123932
AATSC3are,-0.04903446017232285
AATSC4are,0.009106496786042221
AATSC5are,0.01175682726364545
AATSC6are,-0.005436453573164797
AATSC7are,-0.0055666884611360965
AATSC8are,-0.010079456452638278
AETA_beta,1.2884615384615385
BCUTdv-1h,6.0340905385935
BCUTdv-1l,0.9877550855190553
BCUTpe-1h,3.5163474355675635
BCUTpe-1l,2.2459880807049255
BCUTse-1h,3.724778760294343
BCUTse-1l,2.44189302824552
ETA_alpha,11.966666666666669
ETA_dBeta,-1.5
ETA_eta_B,0.44293667120005686
ETA_eta_F,24.75156635189789
ETA_eta_L,5.811315094637045
ETA_eta_R,45.77084341019542
ETA_psi_1,0.5240875912408762
LabuteASA,149.42755062201053
LogEE_DzZ,108.59364059225624
LogEE_Dzi,108.47843136970702
LogEE_Dzm,108.6226174026115
LogEE_Dzp,158.91433104076282
LogEE_Dzv,138.38440761034389
PEOE_VSA1,23.730760385633122
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.080400456816069
PEOE_VSA7,31.189205473537065
PEOE_VSA8,25.098312165761804
PEOE_VSA9,6.196843571613076
SM1_Dzare,1.799906933457422
SpAD_Dzpe,215.63365646719052
SpAD_Dzse,217.28693701414878
SpAbs_DzZ,215.65156689879822
SpAbs_Dzi,215.64069263910739
SpAbs_Dzm,215.71390655276525
SpAbs_Dzp,324.2764970395851
SpAbs_Dzv,279.40243686746476
SpDiam_Dt,377.4527812265736
SpMAD_DzZ,8.348813435245408
SpMAD_Dzi,8.340600726367088
SpMAD_Dzm,8.351055397087103
SpMAD_Dzp,12.281408615189381
SpMAD_Dzv,10.668329771625066
SpMax_DzZ,108.59364059225624
SpMax_Dzi,108.47843136970702
SpMax_Dzm,108.6226174026115
SpMax_Dzp,158.91433104076282
SpMax_Dzv,138.38440761034389
VE1_Dzare,5.021083881526229
VE2_Dzare,0.19311861082793189
VE3_Dzare,2.569157268079919
VR1_Dzare,158.01383110913298
VR2_Dzare,6.07745504265896
VR3_Dzare,6.018194012888516
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46025641025641034
AETA_dBeta,-0.057692307692307696
AETA_eta_B,0.017036025815386803
AETA_eta_F,0.9519833212268419
AETA_eta_L,0.22351211902450174
AETA_eta_R,1.7604170542382853
BCUTare-1h,3.5705311746344797
BCUTare-1l,2.196445967775726
ETA_beta_s,17.5
ETA_dPsi_A,0.18991240875912374
ETA_dPsi_B,0.0
ETA_eta_BR,0.7869366712000568
ETA_eta_FL,6.659961796535994
ETA_eta_RL,12.471276891173039
LogEE_Dzpe,107.87898104406507
LogEE_Dzse,108.70204542966357
PEOE_VSA10,11.323698910571437
PEOE_VSA11,17.25927108544225
PEOE_VSA12,11.547358571445038
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.790514511606428
SlogP_VSA2,16.85095413904755
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,36.38653211695052
SlogP_VSA6,45.46892478794783
SlogP_VSA7,0.0
SlogP_VSA8,11.520494837748885
SlogP_VSA9,0.0
SpAD_Dzare,212.89418721015224
SpAbs_Dzpe,214.14198901591465
SpAbs_Dzse,215.88109087200837
SpDiam_DzZ,167.6983889597029
SpDiam_Dzi,166.3685070164665
SpDiam_Dzm,167.74112946869488
SpDiam_Dzp,244.09115602243196
SpDiam_Dzv,213.16483173563194
SpMAD_Dzpe,8.29360217181502
SpMAD_Dzse,8.357189885159569
SpMax_Dzpe,107.87898104406507
SpMax_Dzse,108.70204542966357
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6730769230769231
AETA_eta_BR,0.030266795046156033
AETA_eta_FL,0.2561523767898459
AETA_eta_RL,0.47966449581434767
DetourIndex,3286
EState_VSA1,5.7871111525705965
EState_VSA2,17.230878639922942
EState_VSA3,29.36747898305182
EState_VSA4,5.760247418874442
EState_VSA5,6.196843571613076
EState_VSA6,30.33183534230805
EState_VSA7,20.771211599071872
EState_VSA8,10.473451861131776
EState_VSA9,18.413971781626792
ETA_beta_ns,16.0
ETA_shape_p,0.15320334261838436
ETA_shape_x,0.04178272980501392
ETA_shape_y,0.33426183844011137
GhoseFilter,True
LogEE_Dzare,106.51632079482448
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,211.23273465619152
SpDiam_Dzpe,166.50515347568347
SpDiam_Dzse,167.87670012308973
SpMAD_Dzare,8.18823796962124
SpMax_Dzare,106.51632079482448
TopoPSA(NO),86.73
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.703845012962908
VSA_EState9,49.87948832037041
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6153846153846154
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03974358974358967
FilterItLogS,-5.844632955136114
SpDiam_Dzare,164.3833658632397
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6416666666666667
ETA_epsilon_2,0.8782051282051279
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5684523809523812
ETA_epsilon_5,0.8567901234567898
AETA_beta_ns_d,0.019230769230769232
ETA_dEpsilon_A,0.19722222222222197
ETA_dEpsilon_B,0.07321428571428557
ETA_dEpsilon_C,-0.1240079365079364
ETA_dEpsilon_D,0.021415004748338018
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8076923076923077
MDEDescriptor,"0.36704871429161595,3.5441375860686524,3.903357748836185,1.040041911525952,4.24234130105956,14.954022641149054,1.5926807449489593,8.179131119659143,1.5393174057389258,0.0,0.0,0.7430023199653439,1.0308533208864448,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,51.652273999999984
BCUTDescriptor,"11.996657557556027,15.999756668207537,-0.3300950755766568,0.2397847289226093,5.320206622434917,9.531632063027846"
BPolDescriptor,28.959725999999996
TPSADescriptor,86.73
ALOGPDescriptor,"2.5589999999999997,6.548480999999999,91.54899999999999"
XLogPDescriptor,3.2460000000000013
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,354.12157182
ChiPathDescriptor,"18.311190308942127,12.471276891173037,11.921602022884697,10.013736919719927,8.444472360590682,6.325342252030769,4.32173955894663,3.0926911378696147,14.659663444143579,8.321819018047847,6.2860177311986325,4.274718350912573,2.7142761734481193,1.6903548151039056,0.9196701293484709,0.5343306061578132"
ChiChainDescriptor,"0.0,0.0,0.3190355937288492,0.6501266858036368,0.9878274585812455,0.0,0.0,0.0812063380400584,0.16106059718324128,0.1861039933674223"
AtomCountDescriptor,44
BondCountDescriptor,29
SmallRingDescriptor,"4,3,3,3,0,0,3,1,0,0,0"
ChiClusterDescriptor,"2.4274437624948058,0.17677669529663687,0.3031553154978037,0.0,0.9831260481194223,0.05892556509887897,0.055379802046445575,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,1,3,2,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"53.29727691569322,2.0498952659882006,20.99478221823269,14.852372506955476,6.142409711277204"
FractionalPSADescriptor,0.24491589019627663
WienerNumbersDescriptor,"1769.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.89500657340427,7.877840791200358,10.245956440452456,1.6201346465548097,2.0024501108802717,2.082550449500202"
FractionalCSP3Descriptor,0.2631578947368421
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,7.787993510005409,4.077562326869806"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1559.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2631578947368421
AutocorrelationDescriptorMass,"30.592305780257693,32.70874321366847,50.47231193263082,44.75666436021438,43.83566931881829"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6609369096511685,-0.2566321248148215,-0.05959064914678022,-0.12477467547774657,0.07901698836313126"
EccentricConnectivityIndexDescriptor,618
AutocorrelationDescriptorPolarizability,"1556.0668873365328,1849.2774781419905,2679.2199268503127,2393.497914440473,2191.6285613847695"
