DLiP-ID,T001JS
AATSC5d,-0.026592797783933517
AATSC5i,-0.18314760990862822
AATSC5m,-2.193071423941433
AATSC5p,-0.007505918464705175
AATSC5s,-0.1838098535813217
AATSC5v,-1.3517600517007407
AATSC6Z,-0.7266245856228146
AATSC6c,0.002082686009587559
AATSC6d,-0.04781799191680669
AATSC6i,0.03814868753908372
AATSC6m,-3.3787969767948773
AATSC6p,0.0005361377053216975
AATSC6s,-0.1398844663427335
AATSC6v,-1.6351159017407844
AATSC7Z,-0.708217913204063
AATSC7c,-0.0005321244114762554
AATSC7d,-0.0736516213133453
AATSC7i,0.07304864992783922
AATSC7m,-3.2606203094345747
AATSC7p,-0.002966530645774877
AATSC7s,-0.13166683263025133
AATSC7v,-0.951336941879174
AATSC8Z,-1.1065008546001065
AATSC8c,0.0007010836933719911
AATSC8d,-0.0604113868096894
AATSC8i,-0.05731069496717691
AATSC8m,-5.192508084811689
AATSC8p,-0.0014301568503826822
AATSC8s,-0.14267687930165104
AATSC8v,-4.066354041239579
ATS0are,239.63960000000003
ATS1are,260.149
ATS2are,423.3719
ATS3are,501.0728999999999
ATS4are,493.7668999999999
ATS5are,433.34799999999996
ATS6are,387.9019000000001
ATS7are,328.3329
ATS8are,306.027
ATSC0dv,151.57894736842104
ATSC0pe,4.41355789473684
ATSC0se,2.7967595789473663
ATSC1dv,43.33795013850418
ATSC1pe,0.4568601108033208
ATSC1se,0.23134612742382343
ATSC2dv,13.362880886426591
ATSC2pe,-0.14765844875346587
ATSC2se,-0.03024032132963873
ATSC3dv,2.4875346260387783
ATSC3pe,0.37858559556786814
ATSC3se,0.18311775069252
ATSC4dv,-8.177285318559555
ATSC4pe,0.37823490304709084
ATSC4se,0.41726129639889276
ATSC5dv,-45.59279778393351
ATSC5pe,-1.308117174515236
ATSC5se,-0.9712356454293624
ATSC6dv,-47.587257617728525
ATSC6pe,-0.9731955678670376
ATSC6se,-0.5853810083102476
ATSC7dv,-43.64542936288088
ATSC7pe,-1.208111911357343
ATSC7se,-0.8652381717451505
ATSC8dv,-33.79501385041551
ATSC8pe,-0.7103268698060964
ATSC8se,-0.31718263711911154
AXp-0dv,0.5443459151679035
AXp-1dv,0.2953488831122321
AXp-2dv,0.15652879311141313
AXp-3dv,0.08304967475258847
AXp-4dv,0.04454891228122107
AXp-5dv,0.025051276098234553
AXp-6dv,0.012829131534333479
AXp-7dv,0.0071751378851349825
BertzCT,719.7108705451163
ECIndex,520
ETA_eta,13.48109309607277
GATS1dv,0.5003993055555556
GATS1pe,0.6505513960571255
GATS1se,0.6919581556339491
GATS2dv,0.8358480639730641
GATS2pe,0.878590972112609
GATS2se,0.8602749410171808
GATS3dv,0.9406673441734419
GATS3pe,0.8820517773219269
GATS3se,0.8783861409292659
GATS4dv,1.0814433895921238
GATS4pe,1.116708495160814
GATS4se,1.1444474902691997
GATS5dv,1.2117683531746035
GATS5pe,1.236913972530303
GATS5se,1.289764676748998
GATS6dv,1.3065203779599275
GATS6pe,1.3493749044046879
GATS6se,1.3965109736364838
GATS7dv,1.335355392156863
GATS7pe,1.466905989275564
GATS7se,1.5991053957582595
GATS8dv,1.3061798167848704
GATS8pe,1.4632443900845893
GATS8se,1.5916865009042243
LogEE_A,4.015802276518486
LogEE_D,121.41162639751957
MATS1dv,0.27161458333333355
MATS1pe,0.09833724075098671
MATS1se,0.07858338010425328
MATS2dv,0.05075757575757576
MATS2pe,-0.019262344014066415
MATS2se,-0.006225452566586373
MATS3dv,0.007605013550135493
MATS3pe,0.03975072026864603
MATS3se,0.030342059461119
MATS4dv,-0.025949367088607588
MATS4pe,0.04122202098361316
MATS4se,0.07176446873276504
MATS5dv,-0.16328373015873013
MATS5pe,-0.16089530687396605
MATS5se,-0.18851896011642091
MATS6dv,-0.1955714936247723
MATS6pe,-0.1373615099570829
MATS6se,-0.13038788950340097
MATS7dv,-0.21454248366013073
MATS7pe,-0.2039537800963057
MATS7se,-0.23051222209973507
MATS8dv,-0.18026004728132386
MATS8pe,-0.13012332558091433
MATS8se,-0.09169380819308583
MAXaaCH,1.9243616657712979
MAXaasC,0.8973683133211453
MAXaasN,1.9680206496178718
MAXdssC,-0.22540532879818542
MAXssNH,2.8310022990677752
MDEC-22,13.421662344721389
MDEC-23,11.398636002293054
MDEC-33,2.94168275343288
MDEN-22,0.5503212081491045
MDEN-23,0.7841369378620653
MDEO-12,0.25
MINaaCH,1.6533059334845048
MINaasC,0.2930406483581087
MINaasN,1.9680206496178718
MINdssC,-0.22540532879818542
MINssNH,2.8310022990677752
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.247266713587194
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,359.5947301247993
SpAbs_A,29.23575487660738
SpAbs_D,242.82325279503922
SpMAD_A,1.328897948936699
SpMAD_D,11.037420581592691
SpMax_A,2.3635272684599378
SpMax_D,121.41162639751957
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.95
TpiPC10,7.936224481348355
VAdjMat,5.584962500721156
VE1_DzZ,4.625914782174942
VE1_Dzi,4.626169539324729
VE1_Dzm,4.625923333367449
VE1_Dzp,4.63027792281983
VE1_Dzv,4.6301479932626695
VE2_DzZ,0.2102688537352246
VE2_Dzi,0.2102804336056695
VE2_Dzm,0.21026924242579315
VE2_Dzp,0.21046717830999226
VE2_Dzv,0.21046127242103044
VE3_DzZ,2.320131502511177
VE3_Dzi,2.3201865727290865
VE3_Dzm,2.3201333510503326
VE3_Dzp,2.321074253187854
VE3_Dzv,2.3210461919391934
VR1_DzZ,118.21847582219965
VR1_Dzi,118.24200243565828
VR1_Dzm,118.21812878931284
VR1_Dzp,118.24182319882127
VR1_Dzv,118.10153824126749
VR2_DzZ,5.373567082827257
VR2_Dzi,5.374636474348104
VR2_Dzm,5.373551308605129
VR2_Dzp,5.374628327219148
VR2_Dzv,5.368251738239431
VR3_DzZ,5.560991762953644
VR3_Dzi,5.561190752769697
VR3_Dzm,5.560988827427756
VR3_Dzp,5.561189236921106
VR3_Dzv,5.560002108387653
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06484233178071154
Xch-6dv,0.08564388148730656
Xch-7dv,0.06905233239049918
Xpc-4dv,0.690372147281099
Xpc-5dv,0.8044277663662194
Xpc-6dv,0.7768288194955604
Zagreb1,110.0
Zagreb2,125.0
fragCpx,114.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,24
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.3063052631578955
AATS1are,6.503725
AATS2are,6.4147257575757575
AATS3are,6.110645121951218
AATS4are,6.250213924050632
AATS5are,6.1906857142857135
AATS6are,6.3590475409836085
AATS7are,6.4379
AATS8are,6.511212765957446
AATSC0dv,3.9889196675900274
AATSC0pe,0.11614626038781158
AATSC0se,0.07359893628808858
AATSC1dv,1.0834487534626045
AATSC1pe,0.01142150277008302
AATSC1se,0.0057836531855955855
AATSC2dv,0.20246789221858472
AATSC2pe,-0.0022372492235373615
AATSC2se,-0.000458186686812708
AATSC3dv,0.030335788122424125
AATSC3pe,0.004616897506925221
AATSC3se,0.002233143301128293
AATSC4dv,-0.10350994074126019
AATSC4pe,0.0047877835828745675
AATSC4se,0.0052817885620113
AATSC5dv,-0.6513256826276216
AATSC5pe,-0.018687388207360513
AATSC5se,-0.013874794934705177
AATSC6dv,-0.7801189773398118
AATSC6pe,-0.015954025702738323
AATSC6se,-0.009596409972299142
AATSC7dv,-0.8557927326055075
AATSC7pe,-0.023688468850143984
AATSC7se,-0.016965454347944126
AATSC8dv,-0.719042847881181
AATSC8pe,-0.01511333765544886
AATSC8se,-0.006748566747215139
AETA_eta,0.6127769589123987
ATSC0are,4.732484210526312
ATSC1are,0.4598587257617716
ATSC2are,-0.1301199445983391
ATSC3are,0.39825512465373986
ATSC4are,0.4792301939058167
ATSC5are,-1.5282603878116339
ATSC6are,-1.0193930747922444
ATSC7are,-1.372202493074793
ATSC8are,-0.6430409972299179
BCUTZ-1h,8.033471584158612
BCUTZ-1l,5.691280700467397
BCUTc-1h,0.44245269286015176
BCUTc-1l,-0.458363740423508
BCUTd-1h,3.153024722646799
BCUTd-1l,0.9780423565096865
BCUTi-1h,14.565506382076007
BCUTi-1l,10.951708632292478
BCUTm-1h,16.016122907529642
BCUTm-1l,11.702548716529687
BCUTp-1h,1.9870762877691646
BCUTp-1l,0.7157439044715975
BCUTs-1h,7.008270364034772
BCUTs-1l,1.3523724827798307
BCUTv-1h,20.894347821180844
BCUTv-1l,14.681750123633611
BalabanJ,1.29526929473542
Diameter,14
ETA_beta,30.25
GATS1are,0.6734491565573661
GATS2are,0.8884021700637988
GATS3are,0.8756357407080099
GATS4are,1.1210161309023148
GATS5are,1.256931972652936
GATS6are,1.3681711491512085
GATS7are,1.5106112983421878
GATS8are,1.4842301489474337
HybRatio,0.1875
Lipinski,True
LogEE_Dt,179.79736506239968
MATS1are,0.09231214939966972
MATS2are,-0.015830489976704644
MATS3are,0.03899796484852791
MATS4are,0.04870925696084842
MATS5are,-0.17530477245414994
MATS6are,-0.13418570950483932
MATS7are,-0.21604412006758666
MATS8are,-0.10985889524272521
MAXssCH2,0.8248946802856435
MINssCH2,0.5739520345175106
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,20.024530029870338
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,6.544756405912575
SMR_VSA7,60.81313762360882
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
SpAD_DzZ,194.40282557113164
SpAD_Dzi,188.50023948994152
SpAD_Dzm,194.4336854303058
SpAD_Dzp,253.011097073527
SpAD_Dzv,234.31740325530777
SpAbs_Dt,359.5947301247993
SpDiam_A,4.598328460009178
SpDiam_D,189.5829942190544
SpMAD_Dt,16.345215005672696
SpMax_Dt,179.79736506239968
SsssssAs,0
VE1_Dzpe,4.625742259205869
VE1_Dzse,4.625940978025357
VE2_Dzpe,0.21026101178208495
VE2_Dzse,0.21027004445569802
VE3_Dzpe,2.3200942069287054
VE3_Dzse,2.3201371653427416
VMcGowan,220.97999999999973
VR1_Dzpe,118.22938519856656
VR1_Dzse,118.21691152025653
VR2_Dzpe,5.374062963571207
VR2_Dzse,5.373495978193478
VR3_Dzpe,5.561084040179815
VR3_Dzse,5.560978530569433
mZagreb1,5.555555555555555
mZagreb2,4.972222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,32
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12453905817174506
AATSC1are,0.01149646814404429
AATSC2are,-0.0019715143120960467
AATSC3are,0.004856769812850486
AATSC4are,0.006066204986149579
AATSC5are,-0.02183229125445191
AATSC6are,-0.01671136188184007
AATSC7are,-0.026905931236760647
AATSC8are,-0.013681723345317403
AETA_beta,1.375
BCUTdv-1h,6.033429541709354
BCUTdv-1l,1.8571129768695254
BCUTpe-1h,3.5153888865474667
BCUTpe-1l,2.240750637963784
BCUTse-1h,3.723597154450497
BCUTse-1l,2.4367570381823107
ETA_alpha,10.266666666666667
ETA_dBeta,0.75
ETA_eta_B,0.08771372187817228
ETA_eta_F,19.73567340656033
ETA_eta_L,4.571695809527537
ETA_eta_R,33.2167665026331
ETA_psi_1,0.5539568345323743
LabuteASA,127.32085771221209
LogEE_DzZ,97.25011408426712
LogEE_Dzi,94.30681368649746
LogEE_Dzm,97.26541234570406
LogEE_Dzp,125.92773274566274
LogEE_Dzv,116.87570788186892
PEOE_VSA1,14.406983188771033
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,6.4208216229260096
PEOE_VSA8,37.11301851520991
PEOE_VSA9,6.3273200747645415
SM1_Dzare,1.3140995812005585
SpAD_Dzpe,192.9632329717678
SpAD_Dzse,194.60808261752706
SpAbs_DzZ,193.42879959710575
SpAbs_Dzi,187.36636065940775
SpAbs_Dzm,193.46229281928197
SpAbs_Dzp,256.09278129273105
SpAbs_Dzv,235.8267032328276
SpDiam_Dt,264.0139524826692
SpMAD_DzZ,8.836492071415075
SpMAD_Dzi,8.56819270408825
SpMAD_Dzm,8.837894792286626
SpMAD_Dzp,11.500504412433045
SpMAD_Dzv,10.650791057059443
SpMax_DzZ,97.25011408426712
SpMax_Dzi,94.30681368649746
SpMax_Dzm,97.26541234570406
SpMax_Dzp,125.92773274566274
SpMax_Dzv,116.87570788186892
VE1_Dzare,4.625348472852769
VE2_Dzare,0.2102431124023986
VE3_Dzare,2.3200090739720105
VR1_Dzare,118.24904165277295
VR2_Dzare,5.374956438762407
VR3_Dzare,5.561250283287175
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46666666666666673
AETA_dBeta,0.03409090909090909
AETA_eta_B,0.00398698735809874
AETA_eta_F,0.8970760639345605
AETA_eta_L,0.2078043549785244
AETA_eta_R,1.509853022846959
BCUTare-1h,3.569746656512895
BCUTare-1l,2.190848735311698
ETA_beta_s,14.75
ETA_dPsi_A,0.16004316546762565
ETA_dPsi_B,0.0
ETA_eta_BR,0.3457137218781723
ETA_eta_FL,6.254804030967387
ETA_eta_RL,10.826499840494924
LogEE_Dzpe,96.5344427905462
LogEE_Dzse,97.35213410753109
PEOE_VSA10,0.0
PEOE_VSA11,11.454175413722904
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,27.15967756112809
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,16.909286801846292
SlogP_VSA6,59.6423045657337
SlogP_VSA7,0.0
SlogP_VSA8,11.323698910571437
SlogP_VSA9,0.0
SpAD_Dzare,190.9683078571619
SpAbs_Dzpe,191.90670687852202
SpAbs_Dzse,193.64622664217598
SpDiam_DzZ,155.54392985130252
SpDiam_Dzi,150.4618647414477
SpDiam_Dzm,155.56796157318226
SpDiam_Dzp,201.4465828521519
SpDiam_Dzv,187.06758647078462
SpMAD_Dzpe,8.771056044171264
SpMAD_Dzse,8.845821937160322
SpMax_Dzpe,96.5344427905462
SpMax_Dzse,97.35213410753109
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6704545454545454
AETA_eta_BR,0.015714260085371468
AETA_eta_FL,0.2843092741348812
AETA_eta_RL,0.4921136291134056
DetourIndex,1896
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,17.99893181963548
EState_VSA4,18.52902952053558
EState_VSA5,0.0
EState_VSA6,18.59053071483923
EState_VSA7,41.09577856171248
EState_VSA8,15.457430382078986
EState_VSA9,4.523094936973348
ETA_beta_ns,15.5
ETA_shape_p,0.032467532467532464
ETA_shape_x,0.0
ETA_shape_y,0.23376623376623373
GhoseFilter,True
LogEE_Dzare,95.5438857277264
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,189.77367187425233
SpDiam_Dzpe,154.3639432629699
SpDiam_Dzse,155.71164620971803
SpMAD_Dzare,8.680377629870996
SpMax_Dzare,95.5438857277264
TopoPSA(NO),72.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,7.1818473832498
VSA_EState9,42.98481928341687
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7045454545454546
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0333333333333333
FilterItLogS,-4.12876436857651
SpDiam_Dzare,152.76445608929782
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6140350877192984
ETA_epsilon_2,0.8424242424242422
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5486111111111114
ETA_epsilon_5,0.8188405797101447
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.17209960384833034
ETA_dEpsilon_B,0.065423976608187
ETA_dEpsilon_C,-0.10667562724014334
ETA_dEpsilon_D,0.02358366271409751
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9545454545454546
MDEDescriptor,"0.0,0.0,0.0,0.0,13.421662344721389,11.398636002293054,0.0,2.94168275343288,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5503212081491045,0.7841369378620653,0.0"
APolDescriptor,44.83268799999999
BCUTDescriptor,"11.988331287221252,15.995926791301878,-0.2732457994918491,0.2519102319545809,4.918311006808126,9.083485443594288"
BPolDescriptor,24.325311999999997
TPSADescriptor,72.95
ALOGPDescriptor,"1.087500000000001,1.1826562500000022,81.50329999999998"
XLogPDescriptor,2.434
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,296.12732588
ChiPathDescriptor,"15.200459844932896,10.826499840494924,9.143525325441622,7.6315648394059945,6.037338429584795,4.0343176120099,2.669197851112457,1.8338365755944837,11.975610133693879,7.088373194693571,4.852392586453807,3.2389373153509493,2.09379887721739,1.2024612527152587,0.6286274451823405,0.35875689425674917"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.3402069087198859,0.38275700785488515,0.0,0.0,0.06484233178071154,0.08564388148730656,0.06905233239049918"
AtomCountDescriptor,38
BondCountDescriptor,24
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"0.9398264056274473,0.0,0.20118446353109126,0.0,0.3632489125159314,0.0,0.0328180119503279,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,8,1,2,1,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"44.98678411099887,2.0448538232272213,18.049332232177846,5.644493912782368,12.404838319395484"
FractionalPSADescriptor,0.24634673542272695
WienerNumbersDescriptor,"1290.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.352789630068582,3.3522697716320096,3.700324447098344,0.6903721472810991,0.8044277663662195,0.7030243352730825"
FractionalCSP3Descriptor,0.1875
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,8.74089490114464,4.996712689020382"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1138.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.1875
AutocorrelationDescriptorMass,"24.988859276187814,26.54710101677531,34.571265272316914,29.404811449908145,27.84718850831653"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.4325315976496814,-0.19971662148971356,-0.01961338091798799,-0.02903674490682848,0.10550797567608178"
EccentricConnectivityIndexDescriptor,520
AutocorrelationDescriptorPolarizability,"1200.9152331667592,1354.7695788097428,1738.6422320396455,1451.704606140155,1305.6406893748604"
