DLiP-ID,C001DE
AATSC4s,0.24535657857217072
AATSC4v,-5.660429166360278
AATSC5Z,0.7705734767025088
AATSC5c,-0.0010321947143043858
AATSC5d,-0.02200716845878135
AATSC5i,-0.2251448471991324
AATSC5m,3.2023674564914413
AATSC5p,-0.0533283812892115
AATSC5s,0.019771361291524434
AATSC5v,-4.40124475468209
AATSC6Z,-0.4943209876543212
AATSC6c,-0.005174578948293563
AATSC6d,0.044320987654321006
AATSC6i,0.3187244921266232
AATSC6m,-1.7275232674897143
AATSC6p,0.05897388979663772
AATSC6s,-0.3554793582448475
AATSC6v,5.228150323744346
AATSC7Z,-6.012423025435075
AATSC7c,0.0050913859527911874
AATSC7d,0.03625167336010709
AATSC7i,-0.11077525158717832
AATSC7m,-30.73589077435668
AATSC7p,-0.05503827834242065
AATSC7s,-0.16851431382186774
AATSC7v,-9.936821674254357
AATSC8Z,1.3518954248366015
AATSC8c,0.0010534029911034705
AATSC8d,-0.15006535947712416
AATSC8i,-0.07416860674018749
AATSC8m,6.654268313870731
AATSC8p,0.009705950948139317
AATSC8s,-0.09047577136834513
AATSC8v,3.5658992959853664
ATS0are,274.4273999999999
ATS1are,291.729
ATS2are,519.2330000000001
ATS3are,630.0979000000001
ATS4are,685.6400000000002
ATS5are,741.6337999999998
ATS6are,660.7079999999996
ATS7are,501.7800000000001
ATS8are,507.3788000000001
ATSC0dv,172.47065996037188
ATSC0pe,5.488319999999998
ATSC0se,3.6372503111111105
ATSC1dv,65.32354485258004
ATSC1pe,0.16797511111110858
ATSC1se,-0.11302002913580189
ATSC2dv,33.33600907720704
ATSC2pe,-0.6861524444444472
ATSC2se,-0.6680274404938258
ATSC3dv,25.51502989042997
ATSC3pe,0.45683644444444177
ATSC3se,0.0320837990123461
ATSC4dv,57.115734390082835
ATSC4pe,3.4992773333333314
ATSC4se,2.8254549881481483
ATSC5dv,-48.056478517841114
ATSC5pe,1.341780444444444
ATSC5se,0.8595461204938267
ATSC6dv,-113.73982624599908
ATSC6pe,-4.268021333333333
ATSC6se,-2.795707835555554
ATSC7dv,-16.099595251401393
ATSC7pe,-0.8500924444444442
ATSC7se,-0.3552590404938264
ATSC8dv,-68.90152246439392
ATSC8pe,-0.034082222222222736
ATSC8se,-0.3521110320987656
AXp-0dv,0.677432008750777
AXp-1dv,0.36258018694334043
AXp-2dv,0.19828702643170665
AXp-3dv,0.11310624596241564
AXp-4dv,0.06649363029541931
AXp-5dv,0.035972325760906795
AXp-6dv,0.022407542491728518
AXp-7dv,0.010930841473652125
BertzCT,536.3673580305233
ECIndex,372
ETA_eta,21.637436861631535
GATS1dv,0.5518076686925629
GATS1pe,0.7607198401411503
GATS1se,0.8196704884519453
GATS2dv,1.008944482573359
GATS2pe,1.1168102530815935
GATS2se,1.157410356901414
GATS3dv,0.9975873583066346
GATS3pe,0.9111427027663477
GATS3se,0.9255939422383315
GATS4dv,0.8890008373845133
GATS4pe,0.7698402661888754
GATS4se,0.7422883028183987
GATS5dv,1.0802376807991567
GATS5pe,0.9182241677810564
GATS5se,0.9113620154398785
GATS6dv,1.4771279980204672
GATS6pe,1.6631578684538424
GATS6se,1.738055296154609
GATS7dv,1.0817031181691363
GATS7pe,1.1021429605074133
GATS7se,1.1178976011547175
GATS8dv,1.2584295150040081
GATS8pe,1.0077306416706964
GATS8se,1.0770054413092935
LogEE_A,3.9954825680440385
LogEE_D,101.27802751272252
MATS1dv,0.37051790609052204
MATS1pe,0.02994057894963616
MATS1se,-0.03039743281976677
MATS2dv,0.10479312751101608
MATS2pe,-0.06778219226389583
MATS2se,-0.09957619660339673
MATS3dv,0.0646332724567436
MATS3pe,0.03636608978049322
MATS3se,0.003853788588714429
MATS4dv,0.13425487825441879
MATS4pe,0.2584809096309883
MATS4se,0.3149232598663275
MATS5dv,-0.10111778478165556
MATS5pe,0.08872231422601147
MATS5se,0.08576040502456961
MATS6dv,-0.2747806164831475
MATS6pe,-0.3240230566406883
MATS6se,-0.32026343121240014
MATS7dv,-0.050609745580175086
MATS7pe,-0.08397715402452913
MATS7se,-0.05295492657486768
MATS8dv,-0.21149844621211555
MATS8pe,-0.00328762342789141
MATS8se,-0.051250727041348955
MAXaaCH,1.8097565507684554
MAXaasC,0.7333343568909046
MAXdssC,-0.16856198034769432
MAXsCH3,2.153279271100339
MAXssNH,3.0204166666666667
MAXsssN,2.398466553287982
MDEC-11,0.35568933044900636
MDEC-12,3.752573221928794
MDEC-13,4.034018664186549
MDEC-22,5.580785632537019
MDEC-23,11.047866439103567
MDEC-33,6.534047077809358
MDEN-23,0.33333333333333337
MDEO-12,0.5
MDEO-22,0.25
MINaaCH,1.7593577569916856
MINaasC,0.43094482237339404
MINdssC,-0.16856198034769432
MINsCH3,1.5477195137314186
MINssNH,3.0204166666666667
MINsssN,2.398466553287982
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8642857142857143
SM1_Dzi,1.0167537152098685
SM1_Dzm,1.882479212802707
SM1_Dzp,-3.8307874129876494
SM1_Dzv,-1.6115788340285533
SddssSe,0
SpAD_Dt,331.24625951434973
SpAbs_A,27.96795049916196
SpAbs_D,202.55605502544503
SpMAD_A,1.2712704772346344
SpMAD_D,9.207093410247502
SpMax_A,2.4130172276474413
SpMax_D,101.27802751272252
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,50.80000000000001
TpiPC10,7.183775869897114
VAdjMat,5.523561956057013
VE1_DzZ,4.621379243907604
VE1_Dzi,4.618805101755577
VE1_Dzm,4.621329196136492
VE1_Dzp,4.5914181862527546
VE1_Dzv,4.608458325523682
VE2_DzZ,0.21006269290489107
VE2_Dzi,0.20994568644343534
VE2_Dzm,0.2100604180062042
VE2_Dzp,0.20870082664785247
VE2_Dzv,0.20947537843289465
VE3_DzZ,2.3191505585467613
VE3_Dzi,2.3185933960222225
VE3_Dzm,2.319139728870279
VE3_Dzp,2.3126463097542
VE3_Dzv,2.316350741816015
VR1_DzZ,116.1815104010966
VR1_Dzi,117.02911788270615
VR1_Dzm,116.17210438531605
VR1_Dzp,119.46605336343004
VR1_Dzv,117.95119948590462
VR2_DzZ,5.280977745504391
VR2_Dzi,5.319505358304824
VR2_Dzm,5.280550199332548
VR2_Dzp,5.430275152883183
VR2_Dzv,5.36141815845021
VR3_DzZ,5.5436110733700295
VR3_Dzi,5.550880134991188
VR3_Dzm,5.543530110430896
VR3_Dzp,5.571489619107113
VR3_Dzv,5.558728335610117
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09128709291752768
Xch-6dv,0.14993277820691392
Xch-7dv,0.21081099663585878
Xpc-4dv,1.808365348713532
Xpc-5dv,2.5996406678487114
Xpc-6dv,2.9367575504733474
Zagreb1,108.0
Zagreb2,127.0
fragCpx,67.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,1
nBondsM,7
nBondsO,23
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.098386666666665
AATS1are,6.341934782608695
AATS2are,6.255819277108435
AATS3are,6.117455339805826
AATS4are,6.176936936936939
AATS5are,5.980917741935483
AATS6are,6.117666666666663
AATS7are,6.0455421686747
AATS8are,5.969162352941178
AATSC0dv,3.8326813324527085
AATSC0pe,0.12196266666666662
AATSC0se,0.08082778469135801
AATSC1dv,1.4200770620126095
AATSC1pe,0.0036516328502414906
AATSC1se,-0.002456957155126128
AATSC2dv,0.4016386635808077
AATSC2pe,-0.008266896921017437
AATSC2se,-0.008048523379443685
AATSC3dv,0.247718736800291
AATSC3pe,0.004435305285868367
AATSC3se,0.0003114931942946223
AATSC4dv,0.5145561656764219
AATSC4pe,0.031525021021021005
AATSC4se,0.02545454944277611
AATSC5dv,-0.38755224611162187
AATSC5pe,0.010820810035842291
AATSC5se,0.00693182355236957
AATSC6dv,-1.0531465393148063
AATSC6pe,-0.03951871604938271
AATSC6se,-0.025886183662551424
AATSC7dv,-0.193971027125318
AATSC7pe,-0.010242077643908967
AATSC7se,-0.004280229403540077
AATSC8dv,-0.8106061466399285
AATSC8pe,-0.00040096732026144395
AATSC8se,-0.004142482730573713
AETA_eta,0.983519857346888
ATSC0are,5.636279999999996
ATSC1are,0.07181600000000063
ATSC2are,-0.8697519999999987
ATSC3are,0.08846800000000068
ATSC4are,4.140375999999999
ATSC5are,0.9453839999999998
ATSC6are,-4.568351999999996
ATSC7are,-0.3837919999999996
ATSC8are,-0.31332000000000015
BCUTZ-1h,35.00041804758869
BCUTZ-1l,5.692880237669079
BCUTc-1h,0.4474685951486304
BCUTc-1l,-0.5279342744608979
BCUTd-1h,3.2714185402822786
BCUTd-1l,0.9778527320671504
BCUTi-1h,14.543739004130321
BCUTi-1l,10.951522263848057
BCUTm-1h,79.90417853747472
BCUTm-1l,11.704900284702946
BCUTp-1h,3.0589828464385844
BCUTp-1l,0.751870854920281
BCUTs-1h,7.008270143380729
BCUTs-1l,1.0433446192775244
BCUTv-1h,26.523892031104914
BCUTv-1l,14.702367475573862
BalabanJ,1.9367830228016496
Diameter,10
ETA_beta,23.0
GATS1are,0.7992397699253381
GATS2are,1.1727627579020976
GATS3are,0.9496007178459167
GATS4are,0.752676178914762
GATS5are,0.9448653733405038
GATS6are,1.7375250657841308
GATS7are,1.0442553710338387
GATS8are,1.043311003210712
HybRatio,0.5625
Lipinski,True
LogEE_Dt,165.62312975717487
MATS1are,0.012464743165473737
MATS2are,-0.08366374437689862
MATS3are,0.006857549298680226
MATS4are,0.29780827262144743
MATS5are,0.06087045058545825
MATS6are,-0.33771920486562057
MATS7are,-0.03691796716983541
MATS8are,-0.02942992436813772
MAXssCH2,1.1923655727723188
MAXsssCH,0.4149006755479967
MINssCH2,0.644340513983371
MINsssCH,0.4149006755479967
NsssssAs,0
RotRatio,0.2608695652173913
SM1_Dzpe,1.2370447252638197
SM1_Dzse,1.1729504303727523
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,10.216698334856808
SMR_VSA4,0.0
SMR_VSA5,25.807221274690605
SMR_VSA6,33.85386430029279
SMR_VSA7,22.16890514445263
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,166.75527445380504
SpAD_Dzi,165.79563628174992
SpAD_Dzm,166.80601372201846
SpAD_Dzp,249.62469824185644
SpAD_Dzv,217.62501607536464
SpAbs_Dt,331.24625951434945
SpDiam_A,4.822793731786549
SpDiam_D,149.92492966060223
SpMAD_Dt,15.056648159743169
SpMax_Dt,165.62312975717487
SsssssAs,0
VE1_Dzpe,4.620636969473041
VE1_Dzse,4.620547717020702
VE2_Dzpe,0.2100289531578655
VE2_Dzse,0.21002489622821371
VE3_Dzpe,2.318989928134734
VE3_Dzse,2.318970611898695
VMcGowan,252.44999999999982
VR1_Dzpe,116.61105237506517
VR1_Dzse,116.6122244561687
VR2_Dzpe,5.30050238068478
VR2_Dzse,5.3005556570985775
VR3_Dzpe,5.547301418596936
VR3_Dzse,5.547311469747228
mZagreb1,8.277777777777777
mZagreb2,5.222222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12525066666666657
AATSC1are,0.0015612173913043615
AATSC2are,-0.010478939759036129
AATSC3are,0.00085891262135923
AATSC4are,0.03730068468468468
AATSC5are,0.007624064516129031
AATSC6are,-0.04229955555555552
AATSC7are,-0.004623999999999995
AATSC8are,-0.0036861176470588254
AETA_beta,1.0454545454545454
BCUTdv-1h,6.022178181096591
BCUTdv-1l,0.2560115458726502
BCUTpe-1h,3.489370821603211
BCUTpe-1l,2.2384282229264403
BCUTse-1h,3.7022910105860647
BCUTse-1l,2.4346727573094844
ETA_alpha,11.133333333333333
ETA_dBeta,-5.0
ETA_eta_B,0.2972913995927673
ETA_eta_F,15.909890012640474
ETA_eta_L,6.1498428818765865
ETA_eta_R,37.54732687427201
ETA_psi_1,0.5996409335727111
LabuteASA,139.6408491284441
LogEE_DzZ,83.24007585434225
LogEE_Dzi,82.94403421883905
LogEE_Dzm,83.22340398135385
LogEE_Dzp,124.2899690191572
LogEE_Dzv,108.5927472875875
PEOE_VSA1,14.790514511606428
PEOE_VSA2,9.694446914922299
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.923737199690624
PEOE_VSA7,53.99383409254974
PEOE_VSA8,12.586597235060536
PEOE_VSA9,18.69231459838748
SM1_Dzare,1.3160696029047632
SpAD_Dzpe,167.56547683866194
SpAD_Dzse,169.21516636854813
SpAbs_DzZ,165.22994977848032
SpAbs_Dzi,164.87131472246827
SpAbs_Dzm,165.26580345699807
SpAbs_Dzp,252.41072545130197
SpAbs_Dzv,218.79707340920362
SpDiam_Dt,244.12142274401356
SpMAD_DzZ,7.5797852024456835
SpMAD_Dzi,7.5361652855340875
SpMAD_Dzm,7.582091532819021
SpMAD_Dzp,11.346577192811656
SpMAD_Dzv,9.892046185243847
SpMax_DzZ,83.24007585434225
SpMax_Dzi,82.94403421883905
SpMax_Dzm,83.22340398135385
SpMax_Dzp,124.2899690191572
SpMax_Dzv,108.5927472875875
VE1_Dzare,4.62070841085229
VE2_Dzare,0.2100322004932859
VE3_Dzare,2.3190053893855174
VR1_Dzare,116.59482955874162
VR2_Dzare,5.299764979942801
VR3_Dzare,5.547162289890446
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.506060606060606
AETA_dBeta,-0.22727272727272727
AETA_eta_B,0.013513245436034877
AETA_eta_F,0.7231768187563852
AETA_eta_L,0.27953831281257213
AETA_eta_R,1.7066966761032731
BCUTare-1h,3.5441177262858674
BCUTare-1l,2.1879772982074446
ETA_beta_s,14.0
ETA_dPsi_A,0.11435906642728888
ETA_dPsi_B,0.0
ETA_eta_BR,0.4692913995927673
ETA_eta_FL,4.467079280903742
ETA_eta_RL,10.616922162780329
LogEE_Dzpe,83.83896772502479
LogEE_Dzse,84.66089911292737
PEOE_VSA10,17.062475158264807
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.790514511606428
SlogP_VSA2,50.702794589642735
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,30.12336912131146
SlogP_VSA6,16.605453652755635
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,165.43027107119207
SpAbs_Dzpe,166.44089072478585
SpAbs_Dzse,168.14884779548186
SpDiam_DzZ,126.58180643793833
SpDiam_Dzi,124.28496084052385
SpDiam_Dzm,126.57421288630013
SpDiam_Dzp,184.2662505925522
SpDiam_Dzv,163.5046157770715
SpMAD_Dzpe,7.6166125835755425
SpMAD_Dzse,7.691598471297642
SpMax_Dzpe,83.83896772502479
SpMax_Dzse,84.66089911292737
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.021331427254216693
AETA_eta_FL,0.20304905822289737
AETA_eta_RL,0.4825873710354695
DetourIndex,1768
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,29.64907239332534
EState_VSA4,23.98305395058357
EState_VSA5,6.4208216229260096
EState_VSA6,20.285962151016676
EState_VSA7,6.06636706846161
EState_VSA8,33.07037943249678
EState_VSA9,9.473725907600098
ETA_beta_ns,9.0
ETA_shape_p,0.2844311377245509
ETA_shape_x,0.0
ETA_shape_y,0.30538922155688625
GhoseFilter,True
LogEE_Dzare,82.7749568811826
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,164.2338441594605
SpDiam_Dzpe,126.72670163445781
SpDiam_Dzse,128.06309134081303
SpMAD_Dzare,7.519557775963276
SpMax_Dzare,82.7749568811826
TopoPSA(NO),50.80000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.7333343568909046
VSA_EState9,44.27502326885376
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4090909090909091
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.006060606060606039
ETA_dAlpha_B,0.0
FilterItLogS,-4.559570516786514
SpDiam_Dzare,125.06073295286012
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5659259259259262
ETA_epsilon_2,0.8439393939393938
ETA_epsilon_3,0.43750000000000033
ETA_epsilon_4,0.5346405228758173
ETA_epsilon_5,0.8202898550724637
AETA_beta_ns_d,0.06818181818181818
ETA_dEpsilon_A,0.12842592592592583
ETA_dEpsilon_B,0.03128540305010885
ETA_dEpsilon_C,-0.09714052287581698
ETA_dEpsilon_D,0.02364953886693011
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6363636363636364
MDEDescriptor,"0.35568933044900636,3.752573221928794,4.034018664186549,0.0,5.580785632537019,11.047866439103567,0.0,6.534047077809358,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,51.152238999999994
BCUTDescriptor,"11.996177859640401,78.91833741773178,-0.37510550184993235,0.236326513922543,5.1649680830552125,10.828121905918817"
BPolDescriptor,33.863761
TPSADescriptor,50.80000000000001
ALOGPDescriptor,"1.7818000000000014,3.174811240000005,85.46940000000001"
XLogPDescriptor,2.874
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,370.08920488
ChiPathDescriptor,"16.112519696192862,10.61692216278033,8.786360683807233,7.748940741218526,6.350410554975363,4.457612113983182,2.6143629038583978,1.5426573156112937,14.903504192517095,8.33934429969683,6.1468978193829065,4.750462330421458,3.4576687753618036,1.9425055910889677,1.0755620396029688,0.5028187077879978"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2222222222222222,0.3673824541734646,0.0,0.0,0.09128709291752768,0.1499327782069139,0.21081099663585878"
AtomCountDescriptor,45
BondCountDescriptor,23
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.2185983953900972,0.0,0.3590422750483166,0.0,0.7651598822189263,0.0,0.1626603881012859,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,5,1,4,3,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"43.79331951419108,1.990605432463231,17.068577805277823,8.161872801544115,6.36464938941052"
FractionalPSADescriptor,0.13726420368427583
WienerNumbersDescriptor,"1080.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.391896988762082,5.694188850334909,7.332866820937359,1.8083653487135323,2.5996406678487127,2.5285872569253587"
FractionalCSP3Descriptor,0.5625
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,2,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.340264650283554,8.74089490114464,4.308390022675737"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1654.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.5625
AutocorrelationDescriptorMass,"68.3014585004912,31.144045012709636,45.5163640041013,57.01468042555747,56.04590816893534"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5980409069795055,-0.30929608144114934,-0.0014901599703502754,-0.15576883926750693,0.3122431408236086"
EccentricConnectivityIndexDescriptor,372
AutocorrelationDescriptorPolarizability,"1502.3936919760447,1724.917849464378,2340.1602506780114,2356.8452522072475,2049.2304492542203"
