DLiP-ID,J1008M
AATSC5Z,-1.128702552475682
AATSC5c,0.0014294134305497409
AATSC5d,-0.020089775469904193
AATSC5i,-0.16971374084100332
AATSC5m,-5.178876572442041
AATSC5p,-0.04166733093518561
AATSC5s,0.035808985236892604
AATSC5v,-7.5950332162908305
AATSC6Z,-0.4940082644628099
AATSC6c,-0.0027452474146424533
AATSC6d,0.037376033057851234
AATSC6i,0.21594680456335558
AATSC6m,-1.8697817928925664
AATSC6p,0.046862807598017656
AATSC6s,-0.20075094378124686
AATSC6v,5.195931251275812
AATSC7Z,-0.6790819745365198
AATSC7c,0.0016791103864915663
AATSC7d,-0.028520772838954645
AATSC7i,0.07295726435766971
AATSC7m,-2.617334982130892
AATSC7p,0.0040287888569490345
AATSC7s,0.06328642692279056
AATSC7v,1.319569489241472
AATSC8Z,-2.717260012714557
AATSC8c,-0.0025980865675555927
AATSC8d,0.018634774316592512
AATSC8i,-0.02377054009443255
AATSC8m,-12.024045763382077
AATSC8p,-0.04915591462181577
AATSC8s,-0.03639110608807578
AATSC8v,-5.883721233816037
ATS0are,260.0255
ATS1are,278.2948
ATS2are,457.1484
ATS3are,518.1944000000001
ATS4are,583.6928999999998
ATS5are,650.4838999999997
ATS6are,581.671
ATS7are,427.57200000000006
ATS8are,378.9849999999999
ATSC0dv,148.33333333333331
ATSC0pe,3.54191818181818
ATSC0se,2.0554067954545445
ATSC1dv,67.41666666666666
ATSC1pe,0.1384654958677664
ATSC1se,0.048387027376033856
ATSC2dv,79.94444444444444
ATSC2pe,1.1597413223140465
ATSC2se,0.43032242148760397
ATSC3dv,-16.47222222222222
ATSC3pe,-0.27296921487603626
ATSC3se,-0.320120809400825
ATSC4dv,-50.388888888888886
ATSC4pe,0.5193330578512381
ATSC4se,1.1603449008264475
ATSC5dv,-30.416666666666664
ATSC5pe,0.005578305785125276
ATSC5se,-0.015581861053719927
ATSC6dv,-27.0
ATSC6pe,-1.5464504132231398
ATSC6se,-1.1056654896694205
ATSC7dv,2.5
ATSC7pe,0.4544966942148764
ATSC7se,0.211390525826446
ATSC8dv,-12.25
ATSC8pe,-0.6244245867768591
ATSC8se,-0.44168090237603275
AXp-0dv,0.7043706406421802
AXp-1dv,0.44182098531501285
AXp-2dv,0.23046809454507558
AXp-3dv,0.14486123718481866
AXp-4dv,0.08579564839647413
AXp-5dv,0.05286787431234143
AXp-6dv,0.03269873148691636
AXp-7dv,0.015360927367732645
BertzCT,629.5901137353675
ECIndex,449
ETA_eta,22.425497105446897
GATS1dv,0.5228714107365794
GATS1pe,0.7559908615402428
GATS1se,0.7308636924438061
GATS2dv,0.7779075497733098
GATS2pe,0.7561339184603698
GATS2se,0.7982712817403198
GATS3dv,1.2540956157743997
GATS3pe,1.1547724147781189
GATS3se,1.1994918502031986
GATS4dv,1.208032927590512
GATS4pe,1.016839846881462
GATS4se,0.8840083656926471
GATS5dv,1.0315667362699283
GATS5pe,0.9080901388298737
GATS5se,0.910570451955896
GATS6dv,1.1295955056179778
GATS6pe,1.4285750658990637
GATS6se,1.5813847298686141
GATS7dv,0.9232007288187064
GATS7pe,0.7715579891987896
GATS7se,0.7103340758215247
GATS8dv,0.9744684528954194
GATS8pe,1.0752022678241393
GATS8se,1.0629087806854751
LogEE_A,4.036603754353076
LogEE_D,117.594187441059
MATS1dv,0.44439450686641696
MATS1pe,0.03822462233697998
MATS1se,0.023018197762914413
MATS2dv,0.31202444313029765
MATS2pe,0.18956654336329218
MATS2se,0.1212091124947986
MATS3dv,-0.05748402731879268
MATS3pe,-0.03989412063646639
MATS3se,-0.08062131341640268
MATS4dv,-0.1556960049937578
MATS4pe,0.06720303499302278
MATS4se,0.2587442774774475
MATS5dv,-0.07984488416028637
MATS5pe,0.0006132506616596534
MATS5se,-0.0029518601106455207
MATS6dv,-0.08008988764044946
MATS6pe,-0.19211007902754287
MATS6se,-0.2366893096444002
MATS7dv,0.01002125721226845
MATS7pe,0.07629800118718563
MATS7se,0.06115172153895582
MATS8dv,-0.055903197925669834
MATS8pe,-0.11933855919010342
MATS8se,-0.1454622005316598
MAXaaCH,2.041117016250945
MAXaasC,1.16648568069203
MAXdssC,-0.09440817376333266
MAXsCH3,2.1355595337436064
MAXssNH,2.9784783635676493
MAXsssN,2.2698942848744434
MDEC-11,0.674003077298639
MDEC-12,4.5570383753995785
MDEC-13,4.411694276106957
MDEC-22,5.814165998393336
MDEC-23,9.28521840616376
MDEC-33,5.5051768096125775
MDEN-22,0.25
MDEN-23,0.29814239699997197
MINaaCH,1.9472959183673468
MINaasC,0.6831661522633746
MINdssC,-0.09440817376333266
MINsCH3,1.9393027210884353
MINssNH,2.9784783635676493
MINsssN,2.2698942848744434
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.553571428571429
SM1_Dzi,0.5881814564418679
SM1_Dzm,2.552842221844071
SM1_Dzp,-1.3644259257811577
SM1_Dzv,-0.8842317372739081
SddssSe,0
SpAD_Dt,335.55952725546916
SpAbs_A,29.382071704266963
SpAbs_D,235.18837488211813
SpMAD_A,1.2774813784463896
SpMAD_D,10.22558151661383
SpMax_A,2.4097313989335927
SpMax_D,117.594187441059
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,124.07
TpiPC10,7.7826900196184985
VAdjMat,5.584962500721156
VE1_DzZ,4.7207244854874055
VE1_Dzi,4.701940569876992
VE1_Dzm,4.720726755076681
VE1_Dzp,4.716645299481579
VE1_Dzv,4.713423396603679
VE2_DzZ,0.20524889067336546
VE2_Dzi,0.20443219869030402
VE2_Dzm,0.20524898935116004
VE2_Dzp,0.20507153476006865
VE2_Dzv,0.20493145202624694
VE3_DzZ,2.3848714034417804
VE3_Dzi,2.38088443364452
VE3_Dzm,2.3848718842130556
VE3_Dzp,2.3840069282007317
VE3_Dzv,2.3833236027431757
VR1_DzZ,123.82713520033741
VR1_Dzi,126.45058624851505
VR1_Dzm,123.82615933544565
VR1_Dzp,124.55876257693586
VR1_Dzv,125.18045948921534
VR2_DzZ,5.383788486971191
VR2_Dzi,5.497851576022393
VR2_Dzm,5.3837460580628544
VR2_Dzp,5.415598372910255
VR2_Dzv,5.442628673444145
VR3_DzZ,5.651795644954152
VR3_Dzi,5.672760732248437
VR3_Dzm,5.651787764058454
VR3_Dzp,5.6576867160580635
VR3_Dzv,5.662665495052941
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.2297155359343349
Xch-7dv,0.41165887054624284
Xpc-4dv,2.432247567174684
Xpc-5dv,3.8527657011579053
Xpc-6dv,5.038786702142353
Zagreb1,112.0
Zagreb2,131.0
fragCpx,70.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,24
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,5.909670454545455
AATS1are,6.184328888888889
AATS2are,6.015110526315789
AATS3are,6.096404705882354
AATS4are,6.080134374999997
AATS5are,5.756494690265484
AATS6are,5.8167100000000005
AATS7are,5.7780000000000005
AATS8are,5.83053846153846
AATSC0dv,3.3712121212121207
AATSC0pe,0.08049814049586773
AATSC0se,0.0467137908057851
AATSC1dv,1.498148148148148
AATSC1pe,0.003077011019283698
AATSC1se,0.0010752672750229746
AATSC2dv,1.0519005847953216
AATSC2pe,0.015259754240974296
AATSC2se,0.0056621371248368945
AATSC3dv,-0.1937908496732026
AATSC3pe,-0.0032114025279533676
AATSC3se,-0.0037661271694214705
AATSC4dv,-0.5248842592592592
AATSC4pe,0.0054097193526170635
AATSC4se,0.012086926050275495
AATSC5dv,-0.2691740412979351
AATSC5pe,4.936553792146262e-05
AATSC5se,-0.00013789257569663652
AATSC6dv,-0.27
AATSC6pe,-0.015464504132231398
AATSC6se,-0.011056654896694204
AATSC7dv,0.033783783783783786
AATSC7pe,0.006141847219119951
AATSC7se,0.0028566287273844053
AATSC8dv,-0.18846153846153846
AATSC8pe,-0.009606532104259371
AATSC8se,-0.006795090805785119
AETA_eta,0.9750216132802999
ATSC0are,3.552479545454544
ATSC1are,0.030911828512395573
ATSC2are,1.1275921487603286
ATSC3are,-0.5772809400826457
ATSC4are,0.3321719008264445
ATSC5are,0.18235934917355434
ATSC6are,-1.5997398760330572
ATSC7are,0.574588946280992
ATSC8are,-0.5441720557851235
BCUTZ-1h,16.00678528781881
BCUTZ-1l,5.698334500495089
BCUTc-1h,0.42623317919961917
BCUTc-1l,-0.4372393070304979
BCUTd-1h,3.2512552036944196
BCUTd-1l,0.977842534672832
BCUTi-1h,14.547113917597425
BCUTi-1l,10.317519672217996
BCUTm-1h,32.06426270637618
BCUTm-1l,11.71052911084004
BCUTp-1h,2.939212972881089
BCUTp-1l,0.7518735591979641
BCUTs-1h,7.008270214032764
BCUTs-1l,0.608378969952694
BCUTv-1h,24.441597178322237
BCUTv-1l,14.70270986431838
BalabanJ,1.8286768966218578
Diameter,12
ETA_beta,27.25
GATS1are,0.7963501947245694
GATS2are,0.7719228489542429
GATS3are,1.2479238967946877
GATS4are,1.081550034514945
GATS5are,0.8749263506889734
GATS6are,1.4724785697057943
GATS7are,0.7260897313875673
GATS8are,1.058309346918775
HybRatio,0.375
Lipinski,True
LogEE_Dt,167.77976362773458
MATS1are,0.00850811344672516
MATS2are,0.18376362166879237
MATS3are,-0.08411808623388661
MATS4are,0.0428561101049137
MATS5are,0.019988061662459523
MATS6are,-0.19813922541937737
MATS7are,0.09617155488189237
MATS8are,-0.1036916941151563
MAXssCH2,0.9691917393806824
MINssCH2,0.9691917393806824
NsssssAs,0
RotRatio,0.2916666666666667
SM1_Dzpe,0.7771572827417386
SM1_Dzse,0.8833520920340572
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,4.3735399814164495
SMR_VSA4,0.0
SMR_VSA5,23.08261355557257
SMR_VSA6,35.81774951370477
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,171.7995965364222
SpAD_Dzi,185.3911775453538
SpAD_Dzm,171.8221209357997
SpAD_Dzp,234.86486414954828
SpAD_Dzv,224.33438077247655
SpAbs_Dt,335.55952725546916
SpDiam_A,4.734330738155647
SpDiam_D,179.14344472882175
SpMAD_Dt,14.589544663281268
SpMax_Dt,167.77976362773458
SsssssAs,0
VE1_Dzpe,4.7060145093814505
VE1_Dzse,4.7081900136893005
VE2_Dzpe,0.20460932649484567
VE2_Dzse,0.20470391363866525
VE3_Dzpe,2.381750496402001
VE3_Dzse,2.382212671265792
VMcGowan,273.64000000000004
VR1_Dzpe,125.98632654142735
VR1_Dzse,125.74842147413416
VR2_Dzpe,5.477666371366406
VR2_Dzse,5.467322672788442
VR3_Dzpe,5.6690825044854325
VR3_Dzse,5.6671923789465755
mZagreb1,8.527777777777779
mZagreb2,5.527777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08073817148760327
AATSC1are,0.0006869295224976794
AATSC2are,0.014836738799478008
AATSC3are,-0.0067915404715605384
AATSC4are,0.00346012396694213
AATSC5are,0.0016137995502084456
AATSC6are,-0.015997398760330572
AATSC7are,0.007764715490283676
AATSC8are,-0.008371877781309593
AETA_beta,1.184782608695652
BCUTdv-1h,6.021953239787907
BCUTdv-1l,0.6300731241514026
BCUTpe-1h,3.489017033453378
BCUTpe-1l,2.2464172637274076
BCUTse-1h,3.701945402268364
BCUTse-1l,2.4421468688453247
ETA_alpha,12.033333333333335
ETA_dBeta,-0.25
ETA_eta_B,0.2761233495375883
ETA_eta_F,16.717129204847748
ETA_eta_L,6.555732832904972
ETA_eta_R,39.142626310294645
ETA_psi_1,0.6378091872791523
LabuteASA,149.7616313712263
LogEE_DzZ,85.68131957726516
LogEE_Dzi,92.72116187947873
LogEE_Dzm,85.69110487787135
LogEE_Dzp,117.18734099691324
LogEE_Dzv,112.05185581181124
PEOE_VSA1,10.216698334856808
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,4.3735399814164495
PEOE_VSA5,23.52376989878223
PEOE_VSA6,0.0
PEOE_VSA7,62.15696765181717
PEOE_VSA8,24.464285361192275
PEOE_VSA9,9.772630669219076
SM1_Dzare,0.7689470512399974
SpAD_Dzpe,187.58352784414942
SpAD_Dzse,187.5734677321775
SpAbs_DzZ,170.13422386561479
SpAbs_Dzi,184.85414230251558
SpAbs_Dzm,170.15722383459706
SpAbs_Dzp,235.75470714462296
SpAbs_Dzv,224.9879433608964
SpDiam_Dt,245.5263398794351
SpMAD_DzZ,7.469547675496617
SpMAD_Dzi,8.060485980232773
SpMAD_Dzm,7.470526997208682
SpMAD_Dzp,10.211515832589056
SpMAD_Dzv,9.753668729238111
SpMax_DzZ,85.68131957726516
SpMax_Dzi,92.72116187947873
SpMax_Dzm,85.69110487787135
SpMax_Dzp,117.18734099691324
SpMax_Dzv,112.05185581181124
VE1_Dzare,4.704370725537478
VE2_Dzare,0.20453785763206425
VE3_Dzare,2.381401141127024
VR1_Dzare,126.1489038041545
VR2_Dzare,5.484734948006717
VR3_Dzare,5.6703721083621765
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5231884057971016
AETA_dBeta,-0.010869565217391304
AETA_eta_B,0.012005363023373405
AETA_eta_F,0.7268317045585977
AETA_eta_L,0.2850318623002162
AETA_eta_R,1.7018533178388977
BCUTare-1h,3.5437913456390593
BCUTare-1l,2.196843857074272
ETA_beta_s,13.75
ETA_dPsi_A,0.07619081272084771
ETA_dPsi_B,0.0
ETA_eta_BR,0.4481233495375883
ETA_eta_FL,4.582357379930535
ETA_eta_RL,11.138090212835507
LogEE_Dzpe,93.82555336915044
LogEE_Dzse,93.82514047878587
PEOE_VSA10,5.025959978669241
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,35.881770889615915
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,24.205463075150064
SlogP_VSA6,33.50060743003776
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,186.59866982904984
SpAbs_Dzpe,186.87394945555917
SpAbs_Dzse,186.76692886553766
SpDiam_DzZ,134.55645328856303
SpDiam_Dzi,139.62588409862167
SpDiam_Dzm,134.57513157985412
SpDiam_Dzp,183.1357845572885
SpDiam_Dzv,172.76291064842962
SpMAD_Dzpe,8.155805558441278
SpMAD_Dzse,8.155368162268587
SpMax_Dzpe,93.82555336915044
SpMax_Dzse,93.82514047878587
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.5978260869565217
AETA_eta_BR,0.01948362389293862
AETA_eta_FL,0.19923292956219718
AETA_eta_RL,0.4842647918624134
DetourIndex,1881
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,5.563451491696996
EState_VSA4,28.012038242700037
EState_VSA5,28.981757835641353
EState_VSA6,11.761884949391115
EState_VSA7,36.777006640869246
EState_VSA8,28.437712715654506
EState_VSA9,0.0
ETA_beta_ns,13.5
ETA_shape_p,0.1939058171745152
ETA_shape_x,0.0
ETA_shape_y,0.2825484764542936
GhoseFilter,True
LogEE_Dzare,93.33276739501362
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,185.89658773878728
SpDiam_Dzpe,142.2546811084324
SpDiam_Dzse,142.74405764297535
SpMAD_Dzare,8.112985644741297
SpMax_Dzare,93.33276739501362
TopoPSA(NO),45.230000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.294488458070709
VSA_EState9,39.26962997710563
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5869565217391305
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.023188405797101522
ETA_dAlpha_B,0.0
FilterItLogS,-5.070593100744208
SpDiam_Dzare,141.17288848040045
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.5719696969696971
ETA_epsilon_2,0.8202898550724634
ETA_epsilon_3,0.4373134328358213
ETA_epsilon_4,0.5301282051282054
ETA_epsilon_5,0.7986111111111108
AETA_beta_ns_d,0.08695652173913043
ETA_dEpsilon_A,0.13465626413387582
ETA_dEpsilon_B,0.041841491841491774
ETA_dEpsilon_C,-0.09281477229238405
ETA_dEpsilon_D,0.02167874396135261
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5652173913043478
MDEDescriptor,"0.674003077298639,4.5570383753995785,4.411694276106957,0.0,5.814165998393336,9.28521840616376,0.0,5.5051768096125775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.29814239699997197,0.0"
APolDescriptor,54.964653
BCUTDescriptor,"11.850000000000012,31.974074096957793,-0.2757939527541487,0.2397320522101527,5.722541503906251,13.620845302979737"
BPolDescriptor,34.715346999999994
TPSADescriptor,124.07
ALOGPDescriptor,"4.172600000000004,17.41059076000003,105.01629999999999"
XLogPDescriptor,4.008
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,367.08467546
ChiPathDescriptor,"16.819626477379405,11.138090212835507,9.06172440853,8.014682246706199,6.613362138158292,4.515075354424617,2.724970772031206,1.8984190437553072,16.200524734770145,10.603703647560309,7.3749790254424195,6.229033198947201,4.5471693650131275,2.907733087178778,1.733032768806568,0.8448510052252954"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.27497165237684323,0.4646400592050844,0.0,0.0,0.06846531968814577,0.2297155359343349,0.4116588705462429"
AtomCountDescriptor,44
BondCountDescriptor,24
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.2176041834052254,0.0,0.273011864576283,0.0,0.8951340071425903,0.0,0.1780082185460651,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,1,4,0,0,0"
ZagrebIndexDescriptor,112.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"45.82256459795636,1.9922854173024505,20.59066764452418,2.5726600867800116,9.38717547791961"
FractionalPSADescriptor,0.33798741351576655
WienerNumbersDescriptor,"1305.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.313098654735218,5.650832680040945,6.669438849676389,2.4322475671746844,3.8527657011579066,4.292771689283802"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,2,0,0,4,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.32638888888889,9.474609375,4.7593293672255275"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1519.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.375
AutocorrelationDescriptorMass,"43.23766905472041,35.79156487000229,49.30154010050726,55.58565093363128,57.88327406317575"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.3399620043341416,-0.17307540675881442,0.0534190586601932,-0.18191615145751205,0.20210553018246896"
EccentricConnectivityIndexDescriptor,449
AutocorrelationDescriptorPolarizability,"2052.8392395144606,2343.750570554168,3161.200732360946,3083.401635999756,2730.307524778165"
