DLiP-ID,I000GS
AATSC4i,-0.09421649539157675
AATSC4m,-9.966768518910547
AATSC4p,-0.01595937935139289
AATSC4s,-0.6037696025559373
AATSC4v,-4.059503689582111
AATSC5Z,0.29076514729032393
AATSC5c,-0.0019211086150456203
AATSC5d,-0.0013836042891733054
AATSC5i,-0.2672463377147745
AATSC5m,1.3653687681829667
AATSC5p,0.0026780143650021477
AATSC5s,-0.4055184417097141
AATSC5v,2.894880948801954
AATSC6Z,-0.43459900967189596
AATSC6c,0.0035840734461069054
AATSC6d,-0.08276643990929707
AATSC6i,0.3265228879713001
AATSC6m,-2.183996789231029
AATSC6p,0.02045850168027414
AATSC6s,-0.198534315099026
AATSC6v,-0.006098589746537279
AATSC7Z,-0.38216652152512204
AATSC7c,-0.005271048445169894
AATSC7d,-0.19517625231910946
AATSC7i,-0.6451913466622773
AATSC7m,-1.7993805938369614
AATSC7p,-0.055193639136276104
AATSC7s,-0.1949459936596855
AATSC7v,-7.216904341880996
AATSC8Z,0.6627758377029513
AATSC8c,0.003657434763167227
AATSC8d,-0.09070294784580499
AATSC8i,0.6035026636648859
AATSC8m,3.290338978515569
AATSC8p,0.014527523159754358
AATSC8s,0.8652386403859128
AATSC8v,-2.4966610157864717
ATS0are,353.533
ATS1are,361.6826
ATS2are,635.6308999999999
ATS3are,736.7899
ATS4are,843.2776
ATS5are,791.1816
ATS6are,745.4217000000001
ATS7are,744.8459
ATS8are,837.0949999999999
ATSC0dv,246.02721088435374
ATSC0pe,11.343012244897956
ATSC0se,7.773881632653059
ATSC1dv,37.86399185524549
ATSC1pe,-0.40630712203248603
ATSC1se,0.01727270345689437
ATSC2dv,112.3610069878291
ATSC2pe,6.817408371511868
ATSC2se,4.69044848354852
ATSC3dv,-44.053727613494395
ATSC3pe,-1.6388109121199503
ATSC3se,-1.5868532032486422
ATSC4dv,-97.9951871905225
ATSC4pe,-6.018585589337775
ATSC4se,-3.9513055955851715
ATSC5dv,-47.602943218103576
ATSC5pe,-3.0558049979175346
ATSC5se,-2.5009068092461426
ATSC6dv,-67.14614281086585
ATSC6pe,-0.8130412744689693
ATSC6se,-0.07552098625572481
ATSC7dv,-29.473784071451718
ATSC7pe,-1.109286672219909
ATSC7se,-1.0072395835068686
ATSC8dv,75.31144430561339
ATSC8pe,7.919470762182425
ATSC8se,5.975152040399831
AXp-0dv,0.5336982422266751
AXp-1dv,0.2965529707384673
AXp-2dv,0.15245219538690727
AXp-3dv,0.07824561348577404
AXp-4dv,0.038625762621690096
AXp-5dv,0.019485247301243954
AXp-6dv,0.00994613889489838
AXp-7dv,0.0049794897239888985
BertzCT,1749.2432298344033
ECIndex,803
ETA_eta,27.74768501083851
GATS1dv,0.473844400922789
GATS1pe,0.563935257248718
GATS1se,0.5587217408869861
GATS2dv,0.5313501351756912
GATS2pe,0.45398558458403104
GATS2se,0.47981263774560734
GATS3dv,0.8482192459134663
GATS3pe,0.7230388502665213
GATS3se,0.7706401139887668
GATS4dv,1.051463062399881
GATS4pe,1.080918530848138
GATS4se,1.0766035281896011
GATS5dv,0.9901986789727594
GATS5pe,0.9176201212220483
GATS5se,0.9362539331272722
GATS6dv,1.0055095741652176
GATS6pe,0.8387895379624173
GATS6se,0.8167174063695699
GATS7dv,0.8948997803059628
GATS7pe,0.7975601498203205
GATS7se,0.8061554183789676
GATS8dv,0.9131549630360669
GATS8pe,0.7801283236898007
GATS8se,0.755630300331159
LogEE_A,4.486043925656896
LogEE_D,201.46712307298912
MATS1dv,0.1422864241998026
MATS1pe,-0.03311663828505224
MATS1se,0.0020541994270816765
MATS2dv,0.2514424229018045
MATS2pe,0.33090016373057257
MATS2se,0.3321869140022008
MATS3dv,-0.08049503639436303
MATS3pe,-0.06494863502069503
MATS3se,-0.09176317068581595
MATS4dv,-0.1599771122169209
MATS4pe,-0.2131092444668228
MATS4se,-0.20414509293848826
MATS5dv,-0.08034608776667289
MATS5pe,-0.11186939997197669
MATS5se,-0.13358991025025294
MATS6dv,-0.12382554585406254
MATS6pe,-0.032520447789913275
MATS6se,-0.004407598776350963
MATS7dv,-0.05336495519816873
MATS7pe,-0.043563101201337925
MATS7se,-0.057716269945539835
MATS8dv,0.12820000778304155
MATS8pe,0.2924004099358666
MATS8se,0.3219002064398107
MAXaaCH,1.491029635581403
MAXaaNH,2.9576198743386244
MAXaaaC,0.49095564846308903
MAXaasC,0.29225235155790763
MAXaasN,1.4468661735240467
MAXsCH3,1.6231812544949409
MAXsNH2,5.1265443973242775
MDEC-12,1.3222782907903234
MDEC-13,2.066065771391905
MDEC-14,0.12499999999999997
MDEC-22,7.704837326144267
MDEC-23,22.650817606739132
MDEC-24,1.7093007469560868
MDEC-33,14.33216632911655
MDEC-34,2.0407106390073255
MDEN-12,0.3273087983330075
MDEN-13,0.24618298195866545
MDEN-22,0.8254818122236568
MDEN-23,2.5751226567976713
MDEN-33,0.19999999999999996
MDEO-11,0.5952753944880748
MINaaCH,0.9321995777190584
MINaaNH,2.9576198743386244
MINaaaC,0.06513648746535705
MINaasC,-0.8754657933923806
MINaasN,1.155567956349206
MINsCH3,1.6231812544949409
MINsNH2,5.1265443973242775
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.232142857142857
SM1_Dzi,2.8451091556606225
SM1_Dzm,3.331523429374559
SM1_Dzp,-11.926449774664544
SM1_Dzv,-4.595331324365304
SddssSe,0
SpAD_Dt,870.3944541542755
SpAbs_A,43.09174850856522
SpAbs_D,402.93424614597825
SpMAD_A,1.267404367898977
SpMAD_D,11.851007239587595
SpMax_A,2.593421138274837
SpMax_D,201.46712307298912
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,137.03999999999996
TpiPC10,10.447880355675363
VAdjMat,6.247927513443585
VE1_DzZ,5.7362218314716165
VE1_Dzi,5.713136415635027
VE1_Dzm,5.737044678696808
VE1_Dzp,5.691835175916622
VE1_Dzv,5.714209889081288
VE2_DzZ,0.1687124068079887
VE2_Dzi,0.16803342398926552
VE2_Dzm,0.16873660819696495
VE2_Dzp,0.16740691693872417
VE2_Dzv,0.16806499673768494
VE3_DzZ,2.970576207719683
VE3_Dzi,2.9665435891880683
VE3_Dzm,2.9707196450269002
VE3_Dzp,2.962808154282989
VE3_Dzv,2.966731467181925
VR1_DzZ,240.4015385721971
VR1_Dzi,243.52092679490696
VR1_Dzm,240.27945777825207
VR1_Dzp,247.45908577966173
VR1_Dzv,244.38937419669233
VR2_DzZ,7.070633487417561
VR2_Dzi,7.162380199850205
VR2_Dzm,7.067042875830943
VR2_Dzp,7.278208405284168
VR2_Dzv,7.1879227704909505
VR3_DzZ,6.706086034313425
VR3_Dzi,6.718978312114849
VR3_Dzm,6.705578084976976
VR3_Dzp,6.735020689984495
VR3_Dzv,6.722538180874123
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05681836317822866
Xch-6dv,0.17907935628432126
Xch-7dv,0.246701361536889
Xpc-4dv,2.7973012599481377
Xpc-5dv,3.321995282822751
Xpc-6dv,4.09622609142926
Zagreb1,196.0
Zagreb2,239.0
fragCpx,322.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,26
nBondsD,3
nBondsM,29
nBondsO,38
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,13
naHRing,3
AATS0are,7.21495918367347
AATS1are,6.824199999999999
AATS2are,7.1419202247191
AATS3are,6.759540366972477
AATS4are,6.912111475409836
AATS5are,6.704928813559322
AATS6are,6.9020527777777785
AATS7are,6.771326363636364
AATS8are,7.1546581196581185
AATSC0dv,5.0209634874357905
AATSC0pe,0.231490045814244
AATSC0se,0.15865064556434816
AATSC1dv,0.7144149406650092
AATSC1pe,-0.007666172113820491
AATSC1se,0.00032590006522442206
AATSC2dv,1.2624832245823494
AATSC2pe,0.07660009406193109
AATSC2se,0.05270166835447775
AATSC3dv,-0.4041626386559119
AATSC3pe,-0.015034962496513305
AATSC3se,-0.014558286268336168
AATSC4dv,-0.8032392392665779
AATSC4pe,-0.04933266876506373
AATSC4se,-0.03238775078348501
AATSC5dv,-0.4034147730347761
AATSC5pe,-0.02589665252472487
AATSC5se,-0.021194125502085954
AATSC6dv,-0.6217235445450542
AATSC6pe,-0.007528159948786754
AATSC6se,-0.0006992683912567112
AATSC7dv,-0.267943491558652
AATSC7pe,-0.010084424292908263
AATSC7se,-0.009156723486426079
AATSC8dv,0.6436875581676358
AATSC8pe,0.06768778429215748
AATSC8se,0.05106967555897291
AETA_eta,0.8161083826717208
ATSC0are,13.077783673469382
ATSC1are,-0.6937741774260722
ATSC2are,8.141925572678046
ATSC3are,-1.99185143690129
ATSC4are,-6.616179758433982
ATSC5are,-3.8947606830487285
ATSC6are,-0.5717089129529356
ATSC7are,-1.5907735526863793
ATSC8are,9.633961432736355
BCUTZ-1h,16.013356495620613
BCUTZ-1l,5.676241843631989
BCUTc-1h,0.5055660760458826
BCUTc-1l,-0.42898582203978824
BCUTd-1h,4.043011503796594
BCUTd-1l,0.9681128161104816
BCUTi-1h,17.430707178831597
BCUTi-1l,10.319282920156521
BCUTm-1h,32.06666080682934
BCUTm-1l,11.690388429694506
BCUTp-1h,2.955659709584132
BCUTp-1l,0.5269530200910435
BCUTs-1h,8.00739968538298
BCUTs-1l,0.3002071544566618
BCUTv-1h,24.44206965919969
BCUTv-1l,13.302779436901103
BalabanJ,1.3529627163123192
Diameter,14
ETA_beta,47.5
GATS1are,0.5982526598751238
GATS2are,0.4595129714636752
GATS3are,0.7282893835058822
GATS4are,1.0721759585568862
GATS5are,0.919336307750889
GATS6are,0.8257515393764842
GATS7are,0.8073845128223374
GATS8are,0.7615812526399323
HybRatio,0.09523809523809523
Lipinski,True
LogEE_Dt,435.0562815760691
MATS1are,-0.04904606760317157
MATS2are,0.3427670385431605
MATS3are,-0.06846874635970766
MATS4are,-0.20319330599494
MATS5are,-0.12366895777150923
MATS6are,-0.019834129216663592
MATS7are,-0.05418481659629989
MATS8are,0.3085183304289893
MAXddssS,-3.93200992443172
MAXssssC,-4.574224370090361
MINddssS,-3.93200992443172
MINssssC,-4.574224370090361
NsssssAs,0
RotRatio,0.07894736842105263
SM1_Dzpe,2.832785408068495
SM1_Dzse,2.598918463488946
SMR_VSA1,21.589042127353395
SMR_VSA2,0.0
SMR_VSA3,24.544948007839654
SMR_VSA4,12.186645720285131
SMR_VSA5,11.071781992961249
SMR_VSA6,0.0
SMR_VSA7,70.64503569012679
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,270.09788355609044
SpAD_Dzi,279.6014050386848
SpAD_Dzm,269.6105976953487
SpAD_Dzp,378.62052419438015
SpAD_Dzv,341.44486853712186
SpAbs_Dt,870.3944541542755
SpDiam_A,5.057877116178232
SpDiam_D,288.3454183916561
SpMAD_Dt,25.599836886890458
SpMax_Dt,435.0562815760691
SsssssAs,0
VE1_Dzpe,5.7189564397032315
VE1_Dzse,5.720590380596412
VE2_Dzpe,0.1682046011677421
VE2_Dzse,0.16825265825283564
VE3_Dzpe,2.9675617797581864
VE3_Dzse,2.967847445078668
VMcGowan,304.27000000000083
VR1_Dzpe,242.76123976168296
VR1_Dzse,242.60988446280533
VR2_Dzpe,7.140036463578911
VR2_Dzse,7.135584837141333
VR3_Dzpe,6.7158538395205545
VR3_Dzse,6.715230171171823
mZagreb1,12.458333333333332
mZagreb2,6.916666666666668
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,40
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.266893544356518
AATSC1are,-0.013090078819359852
AATSC2are,0.09148230980537131
AATSC3are,-0.018273866393589817
AATSC4are,-0.05423098162650805
AATSC5are,-0.03300644646651465
AATSC6are,-0.005293601045860514
AATSC7are,-0.014461577751694358
AATSC8are,0.08234155070714833
AETA_beta,1.3970588235294117
BCUTdv-1h,7.014106466244986
BCUTdv-1l,0.6420947835501263
BCUTpe-1h,4.007200742442017
BCUTpe-1l,2.220324392288965
BCUTse-1h,4.030668555460032
BCUTse-1l,2.4155726386738405
ETA_alpha,15.590476190476194
ETA_dBeta,2.5
ETA_eta_B,0.9666866883101353
ETA_eta_F,44.43936916970951
ETA_eta_L,6.597234749285312
ETA_eta_R,72.18705418054802
ETA_psi_1,0.48554056058134387
LabuteASA,188.83171461700715
LogEE_DzZ,134.77844144453013
LogEE_Dzi,139.88438220039123
LogEE_Dzm,134.54047576075345
LogEE_Dzp,186.88462044030933
LogEE_Dzv,170.02708090100228
PEOE_VSA1,0.0
PEOE_VSA2,14.575021927518044
PEOE_VSA3,23.22255217802927
PEOE_VSA4,18.269926951325495
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,36.39820241076966
PEOE_VSA8,12.611123474374185
PEOE_VSA9,44.32624195490572
SM1_Dzare,3.1172909151834842
SpAD_Dzpe,282.3176040328492
SpAD_Dzse,283.4638502508577
SpAbs_DzZ,267.3087769484848
SpAbs_Dzi,277.10501672660484
SpAbs_Dzm,266.7335371179398
SpAbs_Dzp,385.69569065528344
SpAbs_Dzv,344.6494931263698
SpDiam_Dt,608.8079440741172
SpMAD_DzZ,7.944055398708542
SpMAD_Dzi,8.223570736431906
SpMAD_Dzm,7.929723461627903
SpMAD_Dzp,11.135897770422945
SpMAD_Dzv,10.04249613344476
SpMax_DzZ,134.77844144453013
SpMax_Dzi,139.88438220039123
SpMax_Dzm,134.54047576075345
SpMax_Dzp,186.88462044030933
SpMax_Dzv,170.02708090100228
VE1_Dzare,5.7176809519920315
VE2_Dzare,0.16816708682329504
VE3_Dzare,2.96733872683226
VR1_Dzare,242.86144261961488
VR2_Dzare,7.142983606459261
VR3_Dzare,6.716266517358677
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,1
n12FaRing,1
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,24
nAromBond,26
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45854341736694687
AETA_dBeta,0.07352941176470588
AETA_eta_B,0.02843196142088633
AETA_eta_F,1.3070402696973384
AETA_eta_L,0.19403631615545036
AETA_eta_R,2.1231486523690593
BCUTare-1h,4.124571797836996
BCUTare-1l,2.171736685079552
ETA_beta_s,22.5
ETA_dPsi_A,0.2284594394186561
ETA_dPsi_B,0.0
ETA_eta_BR,1.3966866883101352
ETA_eta_FL,9.35029212477765
ETA_eta_RL,15.94752687406296
LogEE_Dzpe,141.242119234309
LogEE_Dzse,141.80836390376678
PEOE_VSA10,0.0
PEOE_VSA11,5.647177220767728
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.559266895052008
SlogP_VSA1,10.69824063265995
SlogP_VSA2,32.962744992168595
SlogP_VSA3,23.24726165352825
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,64.41780077889555
SlogP_VSA7,0.0
SlogP_VSA8,38.881092128542605
SlogP_VSA9,0.0
SpAD_Dzare,280.3549929454831
SpAbs_Dzpe,279.7290891421782
SpAbs_Dzse,281.078688392596
SpDiam_DzZ,195.61658400666525
SpDiam_Dzi,201.3437126371452
SpDiam_Dzm,195.36217331552416
SpDiam_Dzp,262.7867052136827
SpDiam_Dzv,242.00403061336016
SpMAD_Dzpe,8.303458942142624
SpMAD_Dzse,8.337172066201697
SpMax_Dzpe,141.242119234309
SpMax_Dzse,141.80836390376678
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,1
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6617647058823529
AETA_eta_BR,0.04107902024441574
AETA_eta_FL,0.275008591905225
AETA_eta_RL,0.46904490806067534
DetourIndex,7329
EState_VSA1,27.32230805760006
EState_VSA2,21.539087176528028
EState_VSA3,22.237488427532345
EState_VSA4,16.814537072068404
EState_VSA5,47.27684891752792
EState_VSA6,7.04767198267719
EState_VSA7,0.0
EState_VSA8,15.181342137549283
EState_VSA9,5.138973737607942
ETA_beta_ns,25.0
ETA_shape_p,0.17684789248625526
ETA_shape_x,0.0855222968845449
ETA_shape_y,0.3720219914477702
GhoseFilter,False
LogEE_Dzare,140.2691814996587
SlogP_VSA10,13.171245143024459
SlogP_VSA11,0.0
SpAbs_Dzare,277.5233982992538
SpDiam_Dzpe,203.47798496831425
SpDiam_Dzse,204.2463408743648
SpMAD_Dzare,8.245735086631855
SpMax_Dzare,140.2691814996587
TopoPSA(NO),128.65999999999997
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,65.6677841896454
VSA_EState9,38.597559068119644
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.7352941176470589
EState_VSA10,26.383579311425223
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04145658263305313
FilterItLogS,-5.6554151810132165
SpDiam_Dzare,202.1646737667867
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7471331389698727
ETA_epsilon_2,0.9443977591036412
ETA_epsilon_3,0.4446808510638289
ETA_epsilon_4,0.6370695970695955
ETA_epsilon_5,0.8921492921492916
AETA_beta_ns_d,0.014705882352941176
ETA_dEpsilon_A,0.3024522879060438
ETA_dEpsilon_B,0.11006354190027712
ETA_dEpsilon_C,-0.19238874600576666
ETA_dEpsilon_D,0.05224846695434959
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7058823529411765
MDEDescriptor,"0.0,1.3222782907903234,2.066065771391905,0.12499999999999997,7.704837326144267,22.650817606739132,1.7093007469560868,14.33216632911655,2.0407106390073255,0.0,0.5952753944880748,0.0,0.0,0.0,0.3273087983330075,0.24618298195866545,0.8254818122236568,2.5751226567976713,0.19999999999999996"
APolDescriptor,60.538894999999975
BCUTDescriptor,"11.98827445806815,31.972072808382713,-0.27295886608266245,0.41675576484820964,3.683212036132809,11.482425614444685"
BPolDescriptor,31.40110499999999
TPSADescriptor,137.03999999999996
ALOGPDescriptor,"4.4941,20.196934810000005,112.61089999999997"
XLogPDescriptor,3.8850000000000002
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,488.08784412
ChiPathDescriptor,"24.41348460451408,15.947526874062966,16.749142179379668,13.293130311256894,11.189492652725452,9.260707435685573,7.31287291563066,6.135917210530994,17.532985425677467,10.108549121193162,7.975333198513817,5.640536098077026,3.9006383953847377,2.6758049621657958,1.7039926274809543,1.1265020074740317"
ChiChainDescriptor,"0.0,0.0,0.17479246499677625,0.6464997536135815,0.9911274342199403,0.0,0.0,0.05681836317822865,0.17907935628432126,0.2296803945916255"
AtomCountDescriptor,49
BondCountDescriptor,38
SmallRingDescriptor,"5,5,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"4.573736554173297,0.5773502691896258,1.442883615615542,0.2886751345948129,1.2360920416544046,0.04294311673463319,0.2453231200392234,0.014314372244877731"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,12,4,1,0,0,0"
ZagrebIndexDescriptor,196.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"69.64210046587168,2.0482970725256378,36.51796642949941,7.391263564558111,18.71316227084024"
FractionalPSADescriptor,0.2807691313170825
WienerNumbersDescriptor,"3291.0,62.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"8.238286155418878,12.218825373786661,16.845017094279186,2.311295719934919,2.900252995894257,3.3532182652817912"
FractionalCSP3Descriptor,0.09523809523809523
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,5,4,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,29
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.641274238227147,9.386666666666667,4.838286846517299"
AromaticAtomsCountDescriptor,24
AromaticBondsCountDescriptor,26
FragmentComplexityDescriptor,1687.13
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.09523809523809523
AutocorrelationDescriptorMass,"49.11717436985968,51.02290275858416,76.20726108429189,75.39200548013682,72.3033434906436"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.7858371246704402,-0.38656312807904303,0.04598852564753049,-0.12020221895256393,0.17161979546179296"
EccentricConnectivityIndexDescriptor,803
AutocorrelationDescriptorPolarizability,"2581.7584555176186,3169.4954643101933,4845.764521990566,5000.030791507126,4791.118646928339"
