DLiP-ID,T003LP
AATSC4m,-4.581594541052749
AATSC4p,-0.025028384588901845
AATSC4s,0.33688874435172356
AATSC4v,-5.40020639991288
AATSC5Z,0.015642856948957326
AATSC5c,-0.00016163359004407672
AATSC5d,0.029776398763230263
AATSC5i,0.18853668272124124
AATSC5m,0.11624922708541705
AATSC5p,0.02122574691787406
AATSC5s,-0.20231560652530833
AATSC5v,2.6068069018695303
AATSC6Z,0.5209358685471392
AATSC6c,-0.001703807447298435
AATSC6d,0.015210328711662094
AATSC6i,-0.16486988383578932
AATSC6m,2.1879155113310165
AATSC6p,-0.016676049966756472
AATSC6s,-0.13212342465442026
AATSC6v,-1.8161207756111781
AATSC7Z,0.9421719043404877
AATSC7c,0.0021197609728129557
AATSC7d,0.03503099125808589
AATSC7i,-0.02953251303159531
AATSC7m,4.268057129447769
AATSC7p,0.015121215181916205
AATSC7s,0.25092842551728345
AATSC7v,1.4429401448318249
AATSC8Z,0.08357758331093808
AATSC8c,-0.0037475352335452393
AATSC8d,-0.024250033593120116
AATSC8i,-0.020051172543095346
AATSC8m,0.659105282184307
AATSC8p,0.0034134235475297213
AATSC8s,-0.023654245682500626
AATSC8v,3.5074736704558465
ATS0are,381.35319999999996
ATS1are,407.12080000000003
ATS2are,772.507
ATS3are,1085.6599999999999
ATS4are,1250.1438999999998
ATS5are,1164.8197999999995
ATS6are,985.6748000000001
ATS7are,935.009
ATS8are,759.4239999999996
ATSC0dv,246.85245901639342
ATSC0pe,8.326577049180324
ATSC0se,5.620515213114754
ATSC1dv,31.49905939263638
ATSC1pe,0.06340768610589097
ATSC1se,0.19341289115828733
ATSC2dv,9.273224043715803
ATSC2pe,2.190755737704925
ATSC2se,1.865723819672126
ATSC3dv,-124.52211173818273
ATSC3pe,-3.4333018812147227
ATSC3se,-1.8411046218758373
ATSC4dv,9.168562811669503
ATSC4pe,2.048374227358236
ATSC4se,2.182476788497718
ATSC5dv,-38.158619248111286
ATSC5pe,-1.4010845202902549
ATSC5se,-0.947366199946235
ATSC6dv,-15.593060407895116
ATSC6pe,-0.1602052674012473
ATSC6se,-0.07702944289167857
ATSC7dv,60.7276419122697
ATSC7pe,2.790198414404723
ATSC7se,2.0570040744423626
ATSC8dv,36.914330078533254
ATSC8pe,-0.3853305294275807
ATSC8se,-0.8524363160440673
AXp-0dv,0.5956722171268881
AXp-1dv,0.36833931249835156
AXp-2dv,0.21988876830844883
AXp-3dv,0.13856390500158605
AXp-4dv,0.07985410419555833
AXp-5dv,0.04781824181058188
AXp-6dv,0.02882776086483748
AXp-7dv,0.016377405172035946
BertzCT,906.957597117097
ECIndex,921
ETA_eta,33.57278784079408
GATS1dv,0.6483714360030106
GATS1pe,0.6507269545453113
GATS1se,0.6145189531630009
GATS2dv,0.9309558595652366
GATS2pe,0.6757426151930654
GATS2se,0.5986298969126648
GATS3dv,1.087322527674515
GATS3pe,0.9806685642036289
GATS3se,0.9286320495350621
GATS4dv,0.9384167626278712
GATS4pe,0.8958960601403279
GATS4se,0.8567015296653041
GATS5dv,0.9713540863095915
GATS5pe,0.9372125762099245
GATS5se,0.8987746630201189
GATS6dv,0.8559041790546638
GATS6pe,0.7869547131494424
GATS6se,0.7407846439471484
GATS7dv,0.8480443206297293
GATS7pe,0.808667605097337
GATS7se,0.7713221988529699
GATS8dv,0.8624205156727321
GATS8pe,0.890749053445692
GATS8se,0.882177439388556
LogEE_A,4.372059591606488
LogEE_D,209.78415043907893
MATS1dv,0.12162139726391286
MATS1pe,0.007258138664029614
MATS1se,0.03279889029658584
MATS2dv,0.018782928233054323
MATS2pe,0.13155200058591812
MATS2se,0.16597444797575653
MATS3dv,-0.17286968955162807
MATS3pe,-0.14130428083655572
MATS3se,-0.11225667470377007
MATS4dv,0.010998321771423061
MATS4pe,0.07284595017334276
MATS4se,0.11498365790875356
MATS5dv,-0.04762333865357725
MATS5pe,-0.051839699392804486
MATS5se,-0.051928574758920674
MATS6dv,-0.022800114813560243
MATS6pe,-0.006944698829885137
MATS6se,-0.00494679325114882
MATS7dv,0.09558266657906014
MATS7pe,0.1301963367897112
MATS7se,0.14219659822435385
MATS8dv,0.07126518203686488
MATS8pe,-0.02205396999820095
MATS8se,-0.07227792585933111
MAXaaCH,2.042364167007137
MAXaasC,1.2036954701116063
MAXdssC,0.11955495829593987
MAXsssN,2.4091730996584477
MDEC-22,24.875312825756506
MDEC-23,13.429449199480525
MDEC-24,5.243749632201366
MDEC-33,1.0597994542517863
MDEC-34,0.7891762511183533
MDEN-23,0.3769737205645769
MDEN-33,0.4762203155904598
MDEO-11,2.1832420853927026
MINaaCH,1.8192557524638708
MINaasC,1.2036954701116063
MINdssC,-1.351986012894477
MINsssN,1.2106283576332277
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.4464285714285716
SM1_Dzi,1.6797687759523052
SM1_Dzm,2.4416873118551568
SM1_Dzp,-7.060060663388549
SM1_Dzv,-3.1146920280923753
SddssSe,0
SpAD_Dt,595.3038089241857
SpAbs_A,39.76131873028195
SpAbs_D,419.5683008781579
SpMAD_A,1.282623184847805
SpMAD_D,13.534461318650253
SpMax_A,2.4740644743557008
SpMax_D,209.78415043907893
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,119.49999999999999
TpiPC10,7.563784533980503
VAdjMat,6.087462841250339
VE1_DzZ,5.4978665712889745
VE1_Dzi,5.4858233372682275
VE1_Dzm,5.497866898233745
VE1_Dzp,5.486550703873251
VE1_Dzv,5.486714896503979
VE2_DzZ,0.17735053455770886
VE2_Dzi,0.17696204313768477
VE2_Dzm,0.17735054510431436
VE2_Dzp,0.17698550657655648
VE2_Dzv,0.17699080311303156
VE3_DzZ,2.8357622323490848
VE3_Dzi,2.8335693010214005
VE3_Dzm,2.835762291816654
VE3_Dzp,2.8337018824670133
VE3_Dzv,2.8337318084046
VR1_DzZ,199.28349996957954
VR1_Dzi,201.1335766066047
VR1_Dzm,199.28358503754413
VR1_Dzp,201.18745268813092
VR1_Dzv,201.10050376754293
VR2_DzZ,6.428499999018695
VR2_Dzi,6.488179890535635
VR2_Dzm,6.428502743146585
VR2_Dzp,6.489917828649385
VR2_Dzv,6.4871130247594495
VR3_DzZ,6.426130545365764
VR3_Dzi,6.4353713590596735
VR3_Dzm,6.426130972234755
VR3_Dzp,6.435639185387036
VR3_Dzv,6.4352069133264544
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07905694150420949
Xch-6dv,0.2966284912513769
Xch-7dv,0.4495813632092455
Xpc-4dv,4.252889193636767
Xpc-5dv,5.7742012916307575
Xpc-6dv,7.135065278976389
Zagreb1,168.0
Zagreb2,198.0
fragCpx,226.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,3
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,3
nBondsA,6
nBondsD,4
nBondsM,10
nBondsO,34
nBondsS,54
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.251691803278688
AATS1are,6.3612625000000005
AATS2are,6.332024590163934
AATS3are,6.099213483146067
AATS4are,6.068659708737863
AATS5are,5.8829282828282805
AATS6are,5.83239526627219
AATS7are,5.955471337579618
AATS8are,5.932999999999997
AATSC0dv,4.046761623219564
AATSC0pe,0.1365012631013168
AATSC0se,0.09213959365761892
AATSC1dv,0.4921728030099434
AATSC1pe,0.0009907450954045464
AATSC1se,0.0030220764243482395
AATSC2dv,0.0760100331452115
AATSC2pe,0.01795701424348299
AATSC2se,0.01529281819403382
AATSC3dv,-0.6995624254954086
AATSC3pe,-0.019288212815813048
AATSC3se,-0.010343284392560884
AATSC4dv,0.044507586464415064
AATSC4pe,0.009943564210476874
AATSC4se,0.010594547516979214
AATSC5dv,-0.19272029923288528
AATSC5pe,-0.007076184445910378
AATSC5se,-0.0047846777775062375
AATSC6dv,-0.09226662963251549
AATSC6pe,-0.000947960162137558
AATSC6se,-0.00045579552006910393
AATSC7dv,0.3868002669571319
AATSC7pe,0.01777196442296002
AATSC7se,0.01310193677988766
AATSC8dv,0.28839320373854105
AATSC8pe,-0.0030103947611529744
AATSC8se,-0.006659658719094276
AETA_eta,1.0829931561546478
ATSC0are,8.951259016393445
ATSC1are,-0.31128814834721075
ATSC2are,2.6242983606557493
ATSC3are,-3.7345197527546325
ATSC4are,2.8960023380811553
ATSC5are,-1.4755391023918505
ATSC6are,-0.48239301263103607
ATSC7are,3.136120236495552
ATSC8are,-0.7115205589895292
BCUTZ-1h,16.01312317844934
BCUTZ-1l,5.731854221518587
BCUTc-1h,0.4854860477207154
BCUTc-1l,-0.43513293780730133
BCUTd-1h,4.043796424684795
BCUTd-1l,0.9707132822979059
BCUTi-1h,14.54910334198916
BCUTi-1l,10.32018028751379
BCUTm-1h,32.06654429279111
BCUTm-1l,11.747015048931127
BCUTp-1h,2.9544128245919907
BCUTp-1l,0.7414940559292936
BCUTs-1h,7.015035938171394
BCUTs-1l,0.2966718677916959
BCUTv-1h,24.44182478580469
BCUTv-1l,14.699970233136302
BalabanJ,1.2241243207133836
Diameter,18
ETA_beta,32.75
GATS1are,0.6910707324713727
GATS2are,0.6630471251594238
GATS3are,0.9770347383780299
GATS4are,0.8704356707097431
GATS5are,0.9211587205698477
GATS6are,0.7776096955823603
GATS7are,0.7922416831606108
GATS8are,0.8917172626645792
HybRatio,0.6666666666666666
Lipinski,True
LogEE_Dt,297.65190446209283
MATS1are,-0.033145786067642735
MATS2are,0.1465882260724205
MATS3are,-0.1429751198860773
MATS4are,0.09580262271845079
MATS5are,-0.05078450731759392
MATS6are,-0.019451809814932386
MATS7are,0.13612527285063225
MATS8are,-0.03788115345254169
MAXddssS,-3.7996631479518572
MAXssCH2,1.1360900343505238
MAXsssCH,-0.17849689670532065
MAXssssC,0.2582583689735911
MINddssS,-3.7996631479518572
MINssCH2,-0.8925277633151718
MINsssCH,-0.17849689670532065
MINssssC,0.2582583689735911
NsssssAs,0
RotRatio,0.14705882352941177
SM1_Dzpe,1.9499694002447985
SM1_Dzse,1.8748820777026522
SMR_VSA1,23.113398747313287
SMR_VSA2,0.0
SMR_VSA3,14.189104243093919
SMR_VSA4,11.332896515558172
SMR_VSA5,32.10410811463005
SMR_VSA6,49.92130177307271
SMR_VSA7,24.52642128014937
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,348.9723304930197
SpAD_Dzi,363.8899837732489
SpAD_Dzm,349.0181590958827
SpAD_Dzp,469.400231420493
SpAD_Dzv,445.62949359099196
SpAbs_Dt,595.3038089241861
SpDiam_A,4.883922007041982
SpDiam_D,325.9064556468975
SpMAD_Dt,19.203348674973732
SpMax_Dt,297.65190446209283
SsssssAs,0
VE1_Dzpe,5.488301112940349
VE1_Dzse,5.4892724403667525
VE2_Dzpe,0.17704197138517255
VE2_Dzse,0.17707330452795975
VE3_Dzpe,2.8340208679278027
VE3_Dzse,2.834197833707029
VMcGowan,327.43000000000126
VR1_Dzpe,200.71350524946453
VR1_Dzse,200.5799243045011
VR2_Dzpe,6.47462920159563
VR2_Dzse,6.470320138854874
VR3_Dzpe,6.433280655759242
VR3_Dzse,6.432614903768008
mZagreb1,10.152777777777779
mZagreb2,6.625000000000002
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,57
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14674195108841714
AATSC1are,-0.004863877317925168
AATSC2are,0.02151064230045696
AATSC3are,-0.02098044804918333
AATSC4are,0.014058263777092987
AATSC5are,-0.007452217688847729
AATSC6are,-0.0028543965244440003
AATSC7are,0.019975288130544916
AATSC8are,-0.0055587543671056965
AETA_beta,1.0564516129032258
BCUTdv-1h,6.024106208219968
BCUTdv-1l,0.6405586645631148
BCUTpe-1h,3.5372837279772473
BCUTpe-1l,2.275080865690706
BCUTse-1h,3.7684678228642587
BCUTse-1l,2.470059629043158
ETA_alpha,14.600000000000001
ETA_dBeta,-8.75
ETA_eta_B,0.6349894721405427
ETA_eta_F,25.240605905738647
ETA_eta_L,9.036100211488273
ETA_eta_R,58.813393746532725
ETA_psi_1,0.5328467153284674
LabuteASA,182.63018632551027
LogEE_DzZ,174.183502081901
LogEE_Dzi,181.99917797617135
LogEE_Dzm,174.20593589796906
LogEE_Dzp,234.1528721900344
LogEE_Dzv,222.71427285910588
PEOE_VSA1,14.906346856541662
PEOE_VSA2,14.573052889090853
PEOE_VSA3,12.72301297562517
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,49.651832720950054
PEOE_VSA8,63.26751789954655
PEOE_VSA9,0.0
SM1_Dzare,2.1466522744089893
SpAD_Dzpe,369.1367654488687
SpAD_Dzse,370.21002690195667
SpAbs_DzZ,346.96661046538475
SpAbs_Dzi,362.5773323282066
SpAbs_Dzm,347.0160083329315
SpAbs_Dzp,475.36580504345727
SpAbs_Dzv,448.5432377463041
SpDiam_Dt,429.28630712085214
SpMAD_DzZ,11.25717195138773
SpMAD_Dzi,11.73838657333061
SpMAD_Dzm,11.258650293415572
SpMAD_Dzp,15.141942949048161
SpMAD_Dzv,14.375144954548128
SpMax_DzZ,174.183502081901
SpMax_Dzi,181.99917797617135
SpMax_Dzm,174.20593589796906
SpMax_Dzp,234.1528721900344
SpMax_Dzv,222.71427285910588
VE1_Dzare,5.48782402372065
VE2_Dzare,0.17702658141034355
VE3_Dzare,2.8339339357520013
VR1_Dzare,200.76570939398675
VR2_Dzare,6.476313206257637
VR3_Dzare,6.433540714775561
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4709677419354839
AETA_dBeta,-0.28225806451612906
AETA_eta_B,0.020483531359372344
AETA_eta_F,0.8142130937335047
AETA_eta_L,0.2914871035963959
AETA_eta_R,1.8972062498881523
BCUTare-1h,3.5813390490570143
BCUTare-1l,2.2267268151185
ETA_beta_s,20.75
ETA_dPsi_A,0.18115328467153258
ETA_dPsi_B,0.0
ETA_eta_BR,0.9789894721405427
ETA_eta_FL,5.74312387874428
ETA_eta_RL,14.779224090232553
LogEE_Dzpe,184.63128496315193
LogEE_Dzse,185.165493518001
PEOE_VSA10,0.0
PEOE_VSA11,5.752853606746789
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,84.61130568178916
SlogP_VSA3,19.612365521551226
SlogP_VSA4,11.332896515558172
SlogP_VSA5,32.10410811463005
SlogP_VSA6,24.52642128014937
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,366.31052734490777
SpAbs_Dzpe,367.4521649076106
SpAbs_Dzse,368.5656791945226
SpDiam_DzZ,278.51305232976006
SpDiam_Dzi,287.0609884022285
SpDiam_Dzm,278.548914302727
SpDiam_Dzp,369.55768756365364
SpDiam_Dzv,351.301435645901
SpMAD_Dzpe,11.907637595124797
SpMAD_Dzse,11.942258932321183
SpMax_Dzpe,184.63128496315193
SpMax_Dzse,185.165493518001
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6693548387096774
AETA_eta_BR,0.03158030555292073
AETA_eta_FL,0.1852620606046542
AETA_eta_RL,0.4767491642010501
DetourIndex,4485
EState_VSA1,21.74545004810622
EState_VSA2,30.32958905673483
EState_VSA3,12.841643245852019
EState_VSA4,45.44149049242833
EState_VSA5,9.992602265979796
EState_VSA6,0.0
EState_VSA7,29.42633101099985
EState_VSA8,9.883888251797686
EState_VSA9,5.106527394840706
ETA_beta_ns,12.0
ETA_shape_p,0.11415525114155249
ETA_shape_x,0.091324200913242
ETA_shape_y,0.21917808219178078
GhoseFilter,True
LogEE_Dzare,183.22451052001546
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,364.4828401598576
SpDiam_Dzpe,291.93113183207095
SpDiam_Dzse,293.02287025848443
SpMAD_Dzare,11.816468624029282
SpMax_Dzare,183.22451052001546
TopoPSA(NO),111.11999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.38884862583368
VSA_EState9,55.910814522118166
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.3870967741935484
EState_VSA10,18.00687135247258
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.029032258064516082
FilterItLogS,-2.3200577193525795
SpDiam_Dzare,289.6297736680068
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5967213114754091
ETA_epsilon_2,0.8838709677419351
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5784615384615376
ETA_epsilon_5,0.8656249999999996
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.15419257584322577
ETA_dEpsilon_B,0.018259773013871494
ETA_dEpsilon_C,-0.13593280282935427
ETA_dEpsilon_D,0.01824596774193543
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7419354838709677
MDEDescriptor,"0.0,0.0,0.0,0.0,24.875312825756506,13.429449199480525,5.243749632201366,1.0597994542517863,0.7891762511183533,0.0,2.1832420853927026,0.0,0.0,0.0,0.0,0.0,0.0,0.3769737205645769,0.4762203155904598"
APolDescriptor,68.27378999999996
BCUTDescriptor,"11.994290647217998,31.972072590014697,-0.33085089366967035,0.2754582738233944,4.44380608304686,11.402214894457579"
BPolDescriptor,48.44820999999999
TPSADescriptor,119.49999999999999
ALOGPDescriptor,"-1.502600000000001,2.2578067600000034,110.9195"
XLogPDescriptor,0.3689999999999998
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,450.19369130000007
ChiPathDescriptor,"22.06226716449868,14.779224090232553,14.295771522321054,11.44657127994396,9.522460546813171,6.999940169646858,5.007069412912946,3.778432546067831,17.853083920904048,11.31590905447816,9.516840243354464,7.54449943274145,5.5212355677584215,4.040057785414557,2.5944798601754164,1.7072709771719343"
ChiChainDescriptor,"0.0,0.0,0.10206207261596577,0.4608273219942877,0.6121932690712623,0.0,0.0,0.07905694150420949,0.2966284912513769,0.4100282103000341"
AtomCountDescriptor,61
BondCountDescriptor,34
SmallRingDescriptor,"4,1,3,1,0,0,1,3,0,0,0"
ChiClusterDescriptor,"3.1692862109963085,0.32912414523193156,0.6242451355925467,0.10206207261596577,1.6794401542061588,0.15725470832150765,0.1917875274637979,0.016127354160753823"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,3,0,7,5,1,1"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"63.16956690690237,2.037727964738786,29.071110820626057,12.268032936834771,13.379261951899736"
FractionalPSADescriptor,0.26544130295323837
WienerNumbersDescriptor,"3129.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.105406923327174,9.66508632007033,11.736994469173235,3.4072580245200395,4.724027065541152,5.406013618226517"
FractionalCSP3Descriptor,0.6666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,12,0,0,4,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.134948096885815,10.092,5.7421875"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3166.1
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.6666666666666666
AutocorrelationDescriptorMass,"42.44001942126066,45.55413464208175,61.87332155976881,63.435108415540526,56.05457419145009"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.7935691934768848,-0.3686843198762267,0.11235148700061048,-0.365357346931609,0.2348765374505888"
EccentricConnectivityIndexDescriptor,921
AutocorrelationDescriptorPolarizability,"2365.343591106217,2796.7313828895744,4040.418051872352,3909.5963286678616,3396.464212487638"
