DLiP-ID,P000FN
AATSC4p,-0.028297548927864357
AATSC4s,-0.1317384583792929
AATSC4v,-6.113278784557241
AATSC5Z,-1.2746730083234246
AATSC5c,-0.003832810125799661
AATSC5d,0.020451843043995232
AATSC5i,-0.0646869843807617
AATSC5m,-5.962154251605232
AATSC5p,-0.011772445748931297
AATSC5s,-0.34262286959968274
AATSC5v,-4.768585534232159
AATSC6Z,1.266304429627177
AATSC6c,0.00605645960037424
AATSC6d,0.0011589578410270912
AATSC6i,-0.04611918181402466
AATSC6m,5.861690196104698
AATSC6p,-0.007207653997694787
AATSC6s,0.21677361522934152
AATSC6v,1.942923880649993
AATSC7Z,-0.3052488534058094
AATSC7c,-0.007172310687384499
AATSC7d,-0.06346334222051538
AATSC7i,-0.11989091173575218
AATSC7m,-1.4111688204223007
AATSC7p,-0.014947663620144483
AATSC7s,-0.16626503045685687
AATSC7v,-1.8668104405691321
AATSC8Z,0.6838346471719439
AATSC8c,0.0033449093875033697
AATSC8d,-0.1063255090207132
AATSC8i,-0.05241157318038225
AATSC8m,3.0241296237577253
AATSC8p,-0.017592516105891787
AATSC8s,0.3523924544397306
AATSC8v,-1.9188949770760122
ATS0are,371.00980000000004
ATS1are,394.699
ATS2are,653.647
ATS3are,784.1380000000001
ATS4are,819.1709999999999
ATS5are,909.7000000000002
ATS6are,965.3889
ATS7are,1007.379
ATS8are,1039.998
ATSC0dv,264.2758620689655
ATSC0pe,8.098206896551721
ATSC0se,5.796481103448274
ATSC1dv,112.98573127229486
ATSC1pe,0.43449964328181057
ATSC1se,0.13786642568370985
ATSC2dv,60.928656361474424
ATSC2pe,1.1508258026159355
ATSC2se,0.1517496456599287
ATSC3dv,-90.77764565992865
ATSC3pe,-1.8167659928656268
ATSC3se,-0.8259111105826381
ATSC4dv,-113.71700356718192
ATSC4pe,-2.510922235434002
ATSC4se,-1.7569915576694404
ATSC5dv,-50.344827586206904
ATSC5pe,-3.7746793103448226
ATSC5se,-2.3499291034482748
ATSC6dv,112.38644470868013
ATSC6pe,4.693691557669434
ATSC6se,2.735060718192625
ATSC7dv,-22.14506539833532
ATSC7pe,-2.1909260404280593
ATSC7se,-1.920793683709869
ATSC8dv,68.16052318668255
ATSC8pe,5.248308323424497
ATSC8se,3.95175829726516
AXp-0dv,0.5676459571228328
AXp-1dv,0.29013648938368647
AXp-2dv,0.1463338707380514
AXp-3dv,0.07531337568344643
AXp-4dv,0.04024737622280815
AXp-5dv,0.02133634920765887
AXp-6dv,0.011004783620230874
AXp-7dv,0.005868497245710452
BertzCT,1426.2445806312219
ECIndex,695
ETA_eta,29.592101918198612
GATS1dv,0.37833045278756966
GATS1pe,0.6334908739018359
GATS1se,0.6865753964259296
GATS2dv,0.8077566621638216
GATS2pe,0.7940673955319286
GATS2se,0.8749663445527003
GATS3dv,1.1844630741127347
GATS3pe,1.1948425896750239
GATS3se,1.2273807285885316
GATS4dv,1.1051700490362673
GATS4pe,1.0016493845004548
GATS4se,1.0149540147628566
GATS5dv,0.9951200417536533
GATS5pe,1.0654321518599263
GATS5se,1.0477690650270386
GATS6dv,0.718035662376787
GATS6pe,0.5432793144631334
GATS6se,0.5388765491392735
GATS7dv,0.988662002878668
GATS7pe,1.0249221949505705
GATS7se,1.045195812472052
GATS8dv,0.9226470076548363
GATS8pe,0.8189557556219182
GATS8se,0.8271400239131826
LogEE_A,4.455868581844653
LogEE_D,199.7472405083504
MATS1dv,0.40650347376706925
MATS1pe,0.05101509675459465
MATS1se,0.022614773916626123
MATS2dv,0.131096749764624
MATS2pe,0.08080691825033615
MATS2se,0.014886447942951188
MATS3dv,-0.16602296450939458
MATS3pe,-0.10843185095607887
MATS3se,-0.06886770835455101
MATS4dv,-0.19346668608697057
MATS4pe,-0.1394063889320195
MATS4se,-0.13628358005024604
MATS5dv,-0.07620041753653446
MATS5pe,-0.18644519008039226
MATS5se,-0.16216246108697382
MATS6dv,0.15610878412304113
MATS6pe,0.21276323516983112
MATS6se,0.1732101964641379
MATS7dv,-0.030187113422113884
MATS7pe,-0.09746326737357375
MATS7se,-0.11937638191314902
MATS8dv,0.09233968658986061
MATS8pe,0.23202963219498757
MATS8se,0.244083784532344
MAXaaCH,1.809098403250189
MAXaasC,0.6554347495170909
MAXaasN,1.1532135682045495
MAXdssC,-0.0913454446287234
MAXsCH3,1.8676978040731649
MAXssNH,2.819313980221718
MDEC-11,0.702795047268594
MDEC-12,5.816463765838114
MDEC-13,8.755607352346168
MDEC-22,9.268905062637037
MDEC-23,28.427407035770464
MDEC-33,17.71249850901065
MDEN-23,0.16666666666666669
MDEO-11,0.32316520350478267
MDEO-12,1.3423815153861085
MDEO-22,0.3466806371753174
MINaaCH,1.4136171056489628
MINaasC,0.14901945266934447
MINaasN,1.1532135682045495
MINdssC,-0.4375588939279409
MINsCH3,1.4895228072225726
MINssNH,2.819313980221718
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7857142857142858
SM1_Dzi,1.489304286185103
SM1_Dzm,1.7805938315565375
SM1_Dzp,-7.530129222398548
SM1_Dzv,-3.0326161248350116
SddssSe,0
SpAD_Dt,678.575961934681
SpAbs_A,42.92930548361605
SpAbs_D,399.4944810167008
SpMAD_A,1.2626266318710602
SpMAD_D,11.749837676961787
SpMax_A,2.4841043265779525
SpMax_D,199.7472405083504
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.67999999999998
TpiPC10,9.431814405420681
VAdjMat,6.20945336562895
VE1_DzZ,5.7328463137185
VE1_Dzi,5.731449111872818
VE1_Dzm,5.732828574060152
VE1_Dzp,5.6943444808691455
VE1_Dzv,5.712775352822582
VE2_DzZ,0.16861312687407354
VE2_Dzi,0.16857203270214172
VE2_Dzm,0.16861260511941623
VE2_Dzp,0.1674807200255631
VE2_Dzv,0.16802280449478182
VE3_DzZ,2.969987577883702
VE3_Dzi,2.9697438294803797
VE3_Dzm,2.969984483489604
VE3_Dzp,2.9632489175712537
VE3_Dzv,2.9664803884877857
VR1_DzZ,234.82562176160147
VR1_Dzi,235.109012043653
VR1_Dzm,234.8291094651448
VR1_Dzp,240.65194411166948
VR1_Dzv,238.02082952920753
VR2_DzZ,6.906635934164749
VR2_Dzi,6.914970942460382
VR2_Dzm,6.906738513680729
VR2_Dzp,7.077998356225573
VR2_Dzv,7.000612633211986
VR3_DzZ,6.682618635264979
VR3_Dzi,6.68382471924355
VR3_Dzm,6.682633487467295
VR3_Dzp,6.707127105924389
VR3_Dzv,6.696133620494307
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.062105483295301224
Xch-6dv,0.13412576044513239
Xch-7dv,0.1699133399540454
Xpc-4dv,1.9166857715043542
Xpc-5dv,2.5726655097564883
Xpc-6dv,3.179987733231724
Zagreb1,180.0
Zagreb2,214.0
fragCpx,247.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,37
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,2
AATS0are,6.396720689655173
AATS1are,6.470475409836066
AATS2are,6.408303921568628
AATS3are,6.534483333333335
AATS4are,6.350162790697674
AATS5are,6.273793103448277
AATS6are,6.110056329113925
AATS7are,6.257012422360249
AATS8are,6.419740740740741
AATSC0dv,4.556480380499406
AATSC0pe,0.13962425683709864
AATSC0se,0.09993932936979782
AATSC1dv,1.8522251028245058
AATSC1pe,0.0071229449718329604
AATSC1se,0.002260105339077211
AATSC2dv,0.5973397682497492
AATSC2pe,0.011282605907999368
AATSC2se,0.0014877416241169481
AATSC3dv,-0.7564803804994055
AATSC3pe,-0.015139716607213556
AATSC3se,-0.006882592588188651
AATSC4dv,-0.8815271594355187
AATSC4pe,-0.01946451345297676
AATSC4se,-0.013620089594336747
AATSC5dv,-0.3472057074910821
AATSC5pe,-0.026032271105826364
AATSC5se,-0.0162064076099881
AATSC6dv,0.711306612080254
AATSC6pe,0.029706908592844517
AATSC6se,0.017310510874636868
AATSC7dv,-0.13754699005177218
AATSC7pe,-0.013608236275950678
AATSC7se,-0.011930395550992975
AATSC8dv,0.4207439702881639
AATSC8pe,0.032396964959410475
AATSC8se,0.02439356973620469
AETA_eta,0.8703559387705474
ATSC0are,8.80973793103448
ATSC1are,0.40446527942925437
ATSC2are,0.9034195005945335
ATSC3are,-1.7470164090368496
ATSC4are,-2.7473757431628956
ATSC5are,-3.971772413793098
ATSC6are,4.952865636147435
ATSC7are,-2.644265636147441
ATSC8are,5.882121640903689
BCUTZ-1h,8.035629613117004
BCUTZ-1l,5.6705351916266515
BCUTc-1h,0.4802295830344811
BCUTc-1l,-0.5254337659456393
BCUTd-1h,3.280243139088816
BCUTd-1l,0.9725304650412937
BCUTi-1h,14.568676631468312
BCUTi-1l,10.931282318259802
BCUTm-1h,16.01805439312132
BCUTm-1l,11.682075679673533
BCUTp-1h,2.016555162412167
BCUTp-1l,0.71028684026136
BCUTs-1h,7.0104543593773645
BCUTs-1l,1.404728856591548
BCUTv-1h,20.92217497404532
BCUTv-1l,14.68152469081909
BalabanJ,1.5354410579461197
Diameter,12
ETA_beta,45.75
GATS1are,0.6529192566240358
GATS2are,0.825732314748146
GATS3are,1.207301520574411
GATS4are,1.0101877722756163
GATS5are,1.062301082188049
GATS6are,0.533909221054817
GATS7are,1.0365382257348623
GATS8are,0.8226928417247791
HybRatio,0.19230769230769232
Lipinski,False
LogEE_Dt,339.2879809673405
MATS1are,0.04365323320465655
MATS2are,0.05831151071808629
MATS3are,-0.09584748955961944
MATS4are,-0.14021463745848323
MATS5are,-0.18033555344712573
MATS6are,0.20637850571846444
MATS7are,-0.10812950361029834
MATS8are,0.2390473816021462
MAXssCH2,0.426167653394385
MINssCH2,0.426167653394385
NsssssAs,0
RotRatio,0.1891891891891892
SM1_Dzpe,1.8746940024479806
SM1_Dzse,1.771494787537799
SMR_VSA1,23.266183195970385
SMR_VSA2,0.0
SMR_VSA3,4.7397843839695915
SMR_VSA4,7.04767198267719
SMR_VSA5,20.771211599071872
SMR_VSA6,11.923670568519249
SMR_VSA7,82.23184995190165
SMR_VSA8,0.0
SMR_VSA9,28.003317800071887
SpAD_DzZ,304.2410048585384
SpAD_Dzi,302.3825288831936
SpAD_Dzm,304.2903129437101
SpAD_Dzp,395.76275270878295
SpAD_Dzv,358.3351149024702
SpAbs_Dt,678.575961934681
SpDiam_A,4.928424263364414
SpDiam_D,265.2132664013768
SpMAD_Dt,19.958116527490617
SpMax_Dt,339.2879809673405
SsssssAs,0
VE1_Dzpe,5.733135942055236
VE1_Dzse,5.732798965591472
VE2_Dzpe,0.16862164535456578
VE2_Dzse,0.16861173428210213
VE3_Dzpe,2.970038097469436
VE3_Dzse,2.969979318753775
VMcGowan,337.34000000000117
VR1_Dzpe,234.77274884275224
VR1_Dzse,234.83430670989227
VR2_Dzpe,6.905080848316242
VR2_Dzse,6.906891373820361
VR3_Dzpe,6.68239345169373
VR3_Dzse,6.682655619251754
mZagreb1,11.944444444444446
mZagreb2,7.4722222222222205
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15189203329369794
AATSC1are,0.006630578351299252
AATSC2are,0.008857053927397386
AATSC3are,-0.01455847007530708
AATSC4are,-0.02129748638110772
AATSC5are,-0.027391533888228264
AATSC6are,0.03134725086169263
AATSC7are,-0.016424010162406466
AATSC8are,0.0363093928450845
AETA_beta,1.3455882352941178
BCUTdv-1h,6.035356478203795
BCUTdv-1l,0.9878053359387192
BCUTpe-1h,3.5225964158001775
BCUTpe-1l,2.21952491965734
BCUTse-1h,3.7305916916334336
BCUTse-1l,2.415485876863178
ETA_alpha,15.800000000000002
ETA_dBeta,2.25
ETA_eta_B,0.6361175614964552
ETA_eta_F,41.12529219687222
ETA_eta_L,6.949761842087921
ETA_eta_R,70.71739411507083
ETA_psi_1,0.5410958904109592
LabuteASA,195.2748885531764
LogEE_DzZ,152.17302343767258
LogEE_Dzi,151.23506750883752
LogEE_Dzm,152.19752687866554
LogEE_Dzp,196.7740044099211
LogEE_Dzv,178.72158449170053
PEOE_VSA1,18.993897431833073
PEOE_VSA2,14.383611552215466
PEOE_VSA3,0.0
PEOE_VSA4,4.7397843839695915
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,80.42905113015874
PEOE_VSA8,23.861961240754745
PEOE_VSA9,18.43349645184897
SM1_Dzare,2.0856212191717076
SpAD_Dzpe,302.8271261524694
SpAD_Dzse,304.4517088047186
SpAbs_DzZ,302.5603325896309
SpAbs_Dzi,300.98083073149
SpAbs_Dzm,302.61445992577455
SpAbs_Dzp,401.0781380422408
SpAbs_Dzv,360.4757851082361
SpDiam_Dt,457.4239643904455
SpMAD_DzZ,8.948264848780541
SpMAD_Dzi,8.893603790682164
SpMAD_Dzm,8.949715086579708
SpMAD_Dzp,11.640080962023028
SpMAD_Dzv,10.539268085366771
SpMax_DzZ,152.17302343767258
SpMax_Dzi,151.23506750883752
SpMax_Dzm,152.19752687866554
SpMax_Dzp,196.7740044099211
SpMax_Dzv,178.72158449170053
VE1_Dzare,5.733831791126728
VE2_Dzare,0.1686421115037273
VE3_Dzare,2.970159463307125
VR1_Dzare,234.63574129135412
VR2_Dzare,6.901051214451591
VR3_Dzare,6.681809706157941
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46470588235294125
AETA_dBeta,0.0661764705882353
AETA_eta_B,0.018709340044013388
AETA_eta_F,1.2095674175550655
AETA_eta_L,0.20440476006140942
AETA_eta_R,2.0799233563256125
BCUTare-1h,3.5755524172379545
BCUTare-1l,2.1697313720389886
ETA_beta_s,21.75
ETA_dPsi_A,0.1729041095890408
ETA_dPsi_B,0.0
ETA_eta_BR,0.9801175614964551
ETA_eta_FL,9.32833415878872
ETA_eta_RL,16.27809600087664
LogEE_Dzpe,151.46870113513026
LogEE_Dzse,152.27795719022802
PEOE_VSA10,11.509759252158346
PEOE_VSA11,11.54349236523938
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,15.612918452858388
SlogP_VSA2,23.037091024198954
SlogP_VSA3,7.04767198267719
SlogP_VSA4,6.923737199690624
SlogP_VSA5,40.52049509697077
SlogP_VSA6,68.52888260143047
SlogP_VSA7,0.0
SlogP_VSA8,22.253805966787983
SlogP_VSA9,0.0
SpAD_Dzare,300.35174705076804
SpAbs_Dzpe,301.06270826781247
SpAbs_Dzse,302.7844195929182
SpDiam_DzZ,203.65265153162437
SpDiam_Dzi,201.97109190222224
SpDiam_Dzm,203.68290329993013
SpDiam_Dzp,261.9909173888576
SpDiam_Dzv,239.1843300742103
SpMAD_Dzpe,8.906680180954982
SpMAD_Dzse,8.954462023668194
SpMax_Dzpe,151.46870113513026
SpMax_Dzse,152.27795719022802
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6397058823529411
AETA_eta_BR,0.028826987102836914
AETA_eta_FL,0.27436276937613885
AETA_eta_RL,0.47876752943754824
DetourIndex,5620
EState_VSA1,5.907179729351506
EState_VSA2,17.10275926029139
EState_VSA3,51.621284949839804
EState_VSA4,4.7397843839695915
EState_VSA5,20.23457217800687
EState_VSA6,49.38830667892189
EState_VSA7,12.990104268152233
EState_VSA8,5.316788604006331
EState_VSA9,13.677108827826743
ETA_beta_ns,24.0
ETA_shape_p,0.18987341772151894
ETA_shape_x,0.0
ETA_shape_y,0.40506329113924044
GhoseFilter,True
LogEE_Dzare,150.2372153259479
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,298.38880943272403
SpDiam_Dzpe,202.71678624960197
SpDiam_Dzse,203.79155226953944
SpMAD_Dzare,8.833874913257883
SpMax_Dzare,150.2372153259479
TopoPSA(NO),103.67999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.664595251196081
VSA_EState9,72.83540474880392
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7058823529411765
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035294117647058754
FilterItLogS,-7.231257232687575
SpDiam_Dzare,201.1572683560058
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6275862068965509
ETA_epsilon_2,0.8588235294117643
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5499999999999986
ETA_epsilon_5,0.8428571428571424
AETA_beta_ns_d,0.04411764705882353
ETA_dEpsilon_A,0.18591954022988516
ETA_dEpsilon_B,0.07758620689655227
ETA_dEpsilon_C,-0.10833333333333289
ETA_dEpsilon_D,0.015966386554621903
PetitjeanIndex,0.4166666666666667
TopoShapeIndex,0.7142857142857143
CDK Descriptors
FMFDescriptor,0.7058823529411765
MDEDescriptor,"0.702795047268594,5.816463765838114,8.755607352346168,0.0,9.268905062637037,28.427407035770464,0.0,17.71249850901065,0.0,0.0,0.32316520350478267,1.3423815153861085,0.3466806371753174,0.0,0.0,0.0,0.0,0.16666666666666669,0.0"
APolDescriptor,68.775032
BCUTDescriptor,"11.849999999999996,15.999960074773904,-0.3455768690269125,0.26053247451449685,4.724108427490102,11.524975627008585"
BPolDescriptor,36.178968
TPSADescriptor,103.67999999999998
ALOGPDescriptor,"4.566599999999999,20.853835559999993,121.8209"
XLogPDescriptor,3.5860000000000003
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,460.16343667999996
ChiPathDescriptor,"24.405048436076804,16.278096000876644,15.007309921788883,12.5334441259588,10.59868539970595,7.760831008233442,5.793369461237678,4.261245926514844,19.299962542176317,10.7350501071964,7.7556951491167245,5.347249673524697,3.7832533649439677,2.389671111257794,1.4416266542502454,0.9154855703308304"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.5004792783794549,0.8315538373542557,0.0,0.0,0.062105483295301224,0.13412576044513239,0.16991333995404537"
AtomCountDescriptor,58
BondCountDescriptor,37
SmallRingDescriptor,"4,4,4,4,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.517541557414086,0.0,0.7549563294376858,0.0,0.9779390680960005,0.0,0.1635090660468485,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,5,4,0,0,0"
ZagrebIndexDescriptor,180.0
LargestChainDescriptor,13
MannholdLogPDescriptor,3.4400000000000004
WeightedPathDescriptor,"68.98768467368356,2.029049549225987,22.73794313592152,16.452767212627236,6.28517592329429"
FractionalPSADescriptor,0.22531125190656898
WienerNumbersDescriptor,"3277.0,55.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.055621718966721,9.481473983515185,12.806857900902038,1.9166857715043544,2.572665509756489,2.920650508526439"
FractionalCSP3Descriptor,0.19230769230769232
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,1,0,0,9,0,0,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,29
PetitjeanNumberDescriptor,0.4166666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.04601899196494,12.029903880384479,6.297163261257687"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2599.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.19230769230769232
AutocorrelationDescriptorMass,"39.366774815798635,40.874925146848895,59.58712053989134,61.58632108250892,62.14465318925156"
PetitjeanShapeIndexDescriptor,"0.7142857142857143,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8209017872857429,-0.3254531056340626,-0.19294386325238996,0.21176497608807274,-0.07805195370857461"
EccentricConnectivityIndexDescriptor,695
AutocorrelationDescriptorPolarizability,"2355.584013208077,2809.5009767809765,4037.922000166294,4221.468069120626,4228.617476871167"
