DLiP-ID,T002RS
AATSC4p,-0.013261779054223924
AATSC4s,-0.2651422546293996
AATSC4v,-1.0616241729075742
AATSC5Z,-0.7487691547207118
AATSC5c,0.0017978704667219413
AATSC5d,-0.03852323282254079
AATSC5i,0.08780719159843932
AATSC5m,-3.3368083235145813
AATSC5p,-0.0006524492369272306
AATSC5s,0.3605919027166666
AATSC5v,-0.41805828811592277
AATSC6Z,-1.284861591695502
AATSC6c,-0.0005046020952358552
AATSC6d,-0.05658520761245676
AATSC6i,-0.03404400314652947
AATSC6m,-5.969511331650088
AATSC6p,-0.014236963935899502
AATSC6s,-0.2611082710835635
AATSC6v,-4.701335894902391
AATSC7Z,-0.8899907165161618
AATSC7c,0.00024405066940725708
AATSC7d,-0.032333952232255894
AATSC7i,-0.048114923125496735
AATSC7m,-4.121344132658875
AATSC7p,-0.010398238531091413
AATSC7s,-0.21747438833227353
AATSC7v,-3.2631620736438203
AATSC8Z,-0.7135380622837371
AATSC8c,9.498909813968006e-06
AATSC8d,-0.000794766435986169
AATSC8i,-0.005157645789259398
AATSC8m,-3.2757528505839106
AATSC8p,-0.0007089678894225856
AATSC8s,-0.20830879191689683
AATSC8v,-1.6199056210058855
ATS0are,406.05830000000003
ATS1are,432.2538
ATS2are,808.7128999999999
ATS3are,1146.886
ATS4are,1165.2710000000002
ATS5are,1058.302
ATS6are,946.6029999999998
ATS7are,959.3149999999999
ATS8are,926.015
ATSC0dv,218.65359477124184
ATSC0pe,7.5066279411764665
ATSC0se,4.818140985294115
ATSC1dv,28.954632833525544
ATSC1pe,-0.1614934688581214
ATSC1se,0.2284140445501694
ATSC2dv,94.9081122645136
ATSC2pe,3.441319939446376
ATSC2se,2.759690661332177
ATSC3dv,23.13917723952326
ATSC3pe,1.2648999351211043
ATSC3se,0.3947816749567493
ATSC4dv,-85.55055747789314
ATSC4pe,-2.7696114186851135
ATSC4se,-1.8415890752595216
ATSC5dv,-27.224529027297187
ATSC5pe,0.9586972102076228
ATSC5se,1.2418288025518942
ATSC6dv,-123.84505959246445
ATSC6pe,-3.153748096885807
ATSC6se,-1.9091473918685142
ATSC7dv,-86.9357939254133
ATSC7pe,-2.4591497404844276
ATSC7se,-1.60414439100346
ATSC8dv,-69.60976547481735
ATSC8pe,-2.310084861591698
ATSC8se,-1.505223303633216
AXp-0dv,0.6212877331722519
AXp-1dv,0.408117050613582
AXp-2dv,0.2489359518470863
AXp-3dv,0.1591566642388129
AXp-4dv,0.10091030865153132
AXp-5dv,0.06244144396511078
AXp-6dv,0.04182585962755008
AXp-7dv,0.02701629166478603
BertzCT,822.1105311345873
ECIndex,992
ETA_eta,36.373154470494555
GATS1dv,0.6838533081672915
GATS1pe,0.7389121473575073
GATS1se,0.6340788539833939
GATS2dv,0.666452442159383
GATS2pe,0.5459342106887107
GATS2se,0.43969411780728085
GATS3dv,0.9042263958783923
GATS3pe,0.814662126610617
GATS3se,0.8040535909468036
GATS4dv,1.2471359545791174
GATS4pe,1.2782718211932462
GATS4se,1.3191454715924873
GATS5dv,1.2458192486057613
GATS5pe,1.2376278005747807
GATS5se,1.2781519894313262
GATS6dv,1.2866479905243018
GATS6pe,1.267223622183298
GATS6se,1.3024219241982051
GATS7dv,1.1440953868945634
GATS7pe,1.19791454311488
GATS7se,1.2399268184129928
GATS8dv,1.0893896282955702
GATS8pe,1.1665920112363448
GATS8se,1.194116944312245
LogEE_A,4.339924643938865
LogEE_D,231.7376953122731
MATS1dv,0.1286388986155829
MATS1pe,-0.020898780514663776
MATS1se,0.046052601961801734
MATS2dv,0.22026770553283667
MATS2pe,0.23263993839754837
MATS2se,0.2906598294587789
MATS3dv,0.03652867988440222
MATS3pe,0.058163959830307276
MATS3se,0.028282654482768628
MATS4dv,-0.13574350646577757
MATS4pe,-0.1280049579874474
MATS4se,-0.13260688317623104
MATS5dv,-0.04838097515565082
MATS5pe,0.04962579036246149
MATS5se,0.10015049234165992
MATS6dv,-0.2407193459675973
MATS6pe,-0.17855459890641717
MATS6se,-0.16840263579264872
MATS7dv,-0.1648568766431372
MATS7pe,-0.13583295473836804
MATS7se,-0.13804764995509247
MATS8dv,-0.13530145871943558
MATS8pe,-0.13078922704974272
MATS8se,-0.13277318077587683
MAXaaCH,2.184761076628608
MAXaasC,1.307495535521848
MAXdssC,-1.0773352886717296
MAXssNH,3.3700351409265314
MDEC-22,23.164286511824887
MDEC-23,18.346455891087317
MDEC-33,2.697024429156037
MDEN-22,0.48274469230281497
MDEO-11,1.628650569956944
MINaaCH,2.1267005372144245
MINaasC,1.0408717236674772
MINdssC,-1.0773352886717296
MINssNH,2.469439816305659
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.053571428571429
SM1_Dzi,1.281385004616356
SM1_Dzm,2.0499215542742757
SM1_Dzp,-5.459584580867579
SM1_Dzv,-2.3963729217909213
SddssSe,0
SpAD_Dt,677.1346431844233
SpAbs_A,39.62927975466283
SpAbs_D,463.4753906245462
SpMAD_A,1.27836386305364
SpMAD_D,14.950819052404716
SpMax_A,2.3614509579071923
SpMax_D,231.7376953122731
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,116.76999999999998
TpiPC10,7.292677485858972
VAdjMat,6.044394119358453
VE1_DzZ,5.506745174581878
VE1_Dzi,5.5058719623258
VE1_Dzm,5.506742656514741
VE1_Dzp,5.501087229037221
VE1_Dzv,5.503195149827116
VE2_DzZ,0.17763694111554446
VE2_Dzi,0.17760877297825162
VE2_Dzm,0.1776368598875723
VE2_Dzp,0.17745442674313616
VE2_Dzv,0.17752242418797148
VE3_DzZ,2.8373758476995237
VE3_Dzi,2.8372172637322333
VE3_Dzm,2.837375390429824
VE3_Dzp,2.8363478622005704
VE3_Dzv,2.8367309713835422
VR1_DzZ,190.52852789691568
VR1_Dzi,190.9293383730672
VR1_Dzm,190.5291643278608
VR1_Dzp,192.00700917818725
VR1_Dzv,191.51737673072304
VR2_DzZ,6.146081545061796
VR2_Dzi,6.159010915260232
VR2_Dzm,6.1461020750922835
VR2_Dzp,6.193774489618943
VR2_Dzv,6.177979894539453
VR3_DzZ,6.381204047585749
VR3_Dzi,6.383305514925115
VR3_Dzm,6.381207387924801
VR3_Dzp,6.388933988988941
VR3_Dzv,6.386380656103381
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.16489014625262322
Xch-7dv,0.20594901727102943
Xpc-4dv,2.6440076095421
Xpc-5dv,3.599135876877572
Xpc-6dv,4.671293638725944
Zagreb1,154.0
Zagreb2,174.0
fragCpx,159.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,33
nBondsS,61
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,1
AATS0are,5.971445588235294
AATS1are,6.175054285714286
AATS2are,6.035170895522387
AATS3are,5.821756345177665
AATS4are,5.945260204081634
AATS5are,6.047439999999999
AATS6are,5.916268749999999
AATS7are,5.849481707317072
AATS8are,5.78759375
AATSC0dv,3.2154940407535566
AATSC0pe,0.11039158737024216
AATSC0se,0.07085501448961934
AATSC1dv,0.41363761190750775
AATSC1pe,-0.0023070495551160202
AATSC1se,0.0032630577792881342
AATSC2dv,0.7082694945112955
AATSC2pe,0.025681492085420716
AATSC2se,0.020594706427852067
AATSC3dv,0.11745775248488964
AATSC3pe,0.006420811853406621
AATSC3se,0.0020039678931814686
AATSC4dv,-0.4364824361116997
AATSC4pe,-0.014130670503495478
AATSC4se,-0.00939586262887511
AATSC5dv,-0.15556873729884108
AATSC5pe,0.005478269772614988
AATSC5se,0.007096164586010824
AATSC6dv,-0.7740316224529028
AATSC6pe,-0.019710925605536295
AATSC6se,-0.011932171199178214
AATSC7dv,-0.5300963044232518
AATSC7pe,-0.014994815490758704
AATSC7se,-0.009781368237825976
AATSC8dv,-0.43506103421760844
AATSC8pe,-0.01443803038494811
AATSC8se,-0.0094076456477076
AETA_eta,1.1733275635643405
ATSC0are,7.871498529411761
ATSC1are,-0.48921319204151403
ATSC2are,4.136707309688587
ATSC3are,1.2817116133217952
ATSC4are,-3.248939878892724
ATSC5are,1.4173493728373825
ATSC6are,-3.222018598615911
ATSC7are,-2.5623096885813137
ATSC8are,-2.4185185986159197
BCUTZ-1h,16.013123078698033
BCUTZ-1l,5.718351569979731
BCUTc-1h,0.4530115328842147
BCUTc-1l,-0.3757042150567494
BCUTd-1h,4.043693585398868
BCUTd-1l,0.9706502755380164
BCUTi-1h,14.551079323682705
BCUTi-1l,10.320077223573978
BCUTm-1h,32.06654426286495
BCUTm-1l,11.732760149690208
BCUTp-1h,2.954442809337971
BCUTp-1l,0.7414558464659942
BCUTs-1h,7.014582753836005
BCUTs-1l,0.29660585915561755
BCUTv-1h,24.441827388426198
BCUTv-1l,14.699975322982194
BalabanJ,1.2542116673454273
Diameter,19
ETA_beta,29.25
GATS1are,0.7621638251159985
GATS2are,0.4975450335620748
GATS3are,0.8041480899682313
GATS4are,1.3106660801497934
GATS5are,1.2505153106224394
GATS6are,1.27539362739997
GATS7are,1.205002796921219
GATS8are,1.1699600022904675
HybRatio,0.7391304347826086
Lipinski,True
LogEE_Dt,338.5673215922117
MATS1are,-0.06037423122080082
MATS2are,0.2666867810586343
MATS3are,0.05620508219676074
MATS4are,-0.14319804787838117
MATS5are,0.06996653413964331
MATS6are,-0.17396406787032642
MATS7are,-0.13497062680220925
MATS8are,-0.13058128646929681
MAXddssS,-3.5591730946291276
MAXssCH2,1.1654697923899953
MAXsssCH,-0.4347188231214707
MINddssS,-3.5591730946291276
MINssCH2,0.34655797240077546
MINsssCH,-1.014701896218887
NsssssAs,0
RotRatio,0.36363636363636365
SM1_Dzpe,1.5300642594859244
SM1_Dzse,1.4861242843716291
SMR_VSA1,18.318861563241466
SMR_VSA2,0.0
SMR_VSA3,9.706073385399296
SMR_VSA4,0.0
SMR_VSA5,101.1832815800943
SMR_VSA6,11.861545009918906
SMR_VSA7,23.390113623468675
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,393.1059496012464
SpAD_Dzi,417.2507530309798
SpAD_Dzm,393.1231079773722
SpAD_Dzp,460.7425113227399
SpAD_Dzv,456.7298529154415
SpAbs_Dt,677.1346431844236
SpDiam_A,4.722901915814385
SpDiam_D,366.33749296883155
SpMAD_Dt,21.84305300594914
SpMax_Dt,338.5673215922117
SsssssAs,0
VE1_Dzpe,5.505293011562254
VE1_Dzse,5.505407282979147
VE2_Dzpe,0.1775900971471695
VE2_Dzse,0.17759378332190795
VE3_Dzpe,2.8371121066910936
VE3_Dzse,2.837132863121446
VMcGowan,354.9200000000014
VR1_Dzpe,190.84066760205874
VR1_Dzse,190.82018367395213
VR2_Dzpe,6.156150567808346
VR2_Dzse,6.155489795933939
VR3_Dzpe,6.382840990362078
VR3_Dzse,6.382733649365182
mZagreb1,9.729166666666668
mZagreb2,6.930555555555555
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,64
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11575733131487885
AATSC1are,-0.006988759886307343
AATSC2are,0.03087095007230289
AATSC3are,0.006506150321430432
AATSC4are,-0.016576223871901653
AATSC5are,0.008099139273356471
AATSC6are,-0.020137616241349444
AATSC7are,-0.015623839564520205
AATSC8are,-0.015115741241349498
AETA_beta,0.9435483870967742
BCUTdv-1h,6.022565273438996
BCUTdv-1l,0.6429703422419069
BCUTpe-1h,3.537004039002833
BCUTpe-1l,2.2625946263801375
BCUTse-1h,3.768261726195416
BCUTse-1l,2.4577039283918736
ETA_alpha,14.866666666666669
ETA_dBeta,-8.25
ETA_eta_B,0.4598866370365968
ETA_eta_F,19.981601750903472
ETA_eta_L,10.669372396268699
ETA_eta_R,56.35475622139803
ETA_psi_1,0.5667090216010169
LabuteASA,186.02460296439497
LogEE_DzZ,196.22467074604617
LogEE_Dzi,208.6557292581961
LogEE_Dzm,196.232841033296
LogEE_Dzp,229.65676418744155
LogEE_Dzv,228.13301940077326
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,18.123870369728234
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,51.01211842894368
PEOE_VSA7,56.575569920640675
PEOE_VSA8,12.238684400761036
PEOE_VSA9,5.249938029982174
SM1_Dzare,1.675270236251707
SpAD_Dzpe,418.4503887827734
SpAD_Dzse,417.7366029940132
SpAbs_DzZ,391.3699749991416
SpAbs_Dzi,416.1347080269592
SpAbs_Dzm,391.3901217446439
SpAbs_Dzp,464.7731129557507
SpAbs_Dzv,458.66241172333724
SpDiam_Dt,502.74049709473627
SpMAD_DzZ,12.680837083911173
SpMAD_Dzi,13.459701710676768
SpMAD_Dzm,12.68139057991523
SpMAD_Dzp,14.862661655572255
SpMAD_Dzv,14.733221061788434
SpMax_DzZ,196.22467074604617
SpMax_Dzi,208.6557292581961
SpMax_Dzm,196.232841033296
SpMax_Dzp,229.65676418744155
SpMax_Dzv,228.13301940077326
VE1_Dzare,5.5053750725652115
VE2_Dzare,0.17759274427629715
VE3_Dzare,2.837127012417491
VR1_Dzare,190.81955588564313
VR2_Dzare,6.155469544698166
VR3_Dzare,6.382730359412674
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4795698924731184
AETA_dBeta,-0.2661290322580645
AETA_eta_B,0.014835052807632155
AETA_eta_F,0.644567798416241
AETA_eta_L,0.3441733031054419
AETA_eta_R,1.8178953619805815
BCUTare-1h,3.581055834219308
BCUTare-1l,2.2140176438275283
ETA_beta_s,18.75
ETA_dPsi_A,0.14729097839898309
ETA_dPsi_B,0.0
ETA_eta_BR,0.7178866370365968
ETA_eta_FL,4.2849545290678
ETA_eta_RL,14.954326925336499
LogEE_Dzpe,209.27455130298296
LogEE_Dzse,208.91624099005082
PEOE_VSA10,11.85970360698299
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,10.038883468458419
SlogP_VSA2,42.31414345311141
SlogP_VSA3,27.659471583331424
SlogP_VSA4,0.0
SlogP_VSA5,88.30723896165759
SlogP_VSA6,12.13273413692322
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,417.4061844873884
SpAbs_Dzpe,417.0819367407713
SpAbs_Dzse,416.397611185042
SpDiam_DzZ,317.8533616360612
SpDiam_Dzi,333.8899940422416
SpDiam_Dzm,317.86551098462263
SpDiam_Dzp,364.27964027525934
SpDiam_Dzv,362.3594143365508
SpMAD_Dzpe,13.49839963815398
SpMAD_Dzse,13.475374290129459
SpMax_Dzpe,209.27455130298296
SpMax_Dzse,208.91624099005082
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6048387096774194
AETA_eta_BR,0.023157633452793445
AETA_eta_FL,0.1382243396473484
AETA_eta_RL,0.4823976427527903
DetourIndex,4992
EState_VSA1,27.284375300489568
EState_VSA2,0.0
EState_VSA3,25.683286491704038
EState_VSA4,75.84394178493015
EState_VSA5,11.984273114623004
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,22.17161760538164
EState_VSA9,4.9839785209472085
ETA_beta_ns,10.5
ETA_shape_p,0.0896860986547085
ETA_shape_x,0.05605381165919282
ETA_shape_y,0.20179372197309414
GhoseFilter,True
LogEE_Dzare,208.75713321905712
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,415.9166100410255
SpDiam_Dzpe,335.23500719202616
SpDiam_Dzse,334.84461140941175
SpMAD_Dzare,13.46471562862543
SpMax_Dzare,208.75713321905712
TopoPSA(NO),108.38999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.028101266384752
VSA_EState9,50.28107182824438
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.3387096774193548
EState_VSA10,18.318861563241466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02043010752688165
FilterItLogS,-6.146504496698799
SpDiam_Dzare,334.4317351801881
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5490196078431365
ETA_epsilon_2,0.8462365591397846
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.5351851851851843
ETA_epsilon_5,0.7980392156862742
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.10969376514650792
ETA_dEpsilon_B,0.013834422657952206
ETA_dEpsilon_C,-0.09585934248855571
ETA_dEpsilon_D,0.048197343453510344
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.8387096774193549
MDEDescriptor,"0.0,0.0,0.0,0.0,23.164286511824887,18.346455891087317,0.0,2.697024429156037,0.0,0.0,1.628650569956944,0.0,0.0,0.0,0.0,0.0,0.48274469230281497,0.0,0.0"
APolDescriptor,74.55934099999999
BCUTDescriptor,"11.899999999999997,31.972072571802578,-0.3304085958593995,0.2771968203098312,4.66961644770467,11.715373410159875"
BPolDescriptor,50.52265899999999
TPSADescriptor,116.76999999999998
ALOGPDescriptor,"-3.5505999999999993,12.606760359999996,102.72739999999999"
XLogPDescriptor,2.4009999999999994
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,451.25047795999996
ChiPathDescriptor,"22.106237238868705,14.954326925336497,13.360547314783735,10.277013097055058,8.00021729836424,6.539394487550999,3.782910529695416,2.6425635301331027,18.647164918310327,12.307398903379609,9.457958226493972,6.962794653857735,5.035303171456784,3.6715932259140183,1.983511082009183,1.2954942265494398"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.31321973380314727,0.0,0.0,0.0,0.16489014625262322,0.14340999135401789"
AtomCountDescriptor,68
BondCountDescriptor,33
SmallRingDescriptor,"3,1,2,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.232271861514621,0.20412414523193154,0.598461712529338,0.10206207261596577,0.8348192622850986,0.029444385555732224,0.14302377899893165,0.014722192777866112"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,2,3,1,1,16,0,0"
ZagrebIndexDescriptor,154.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"62.69235052451688,2.0223338878876413,22.508194919833514,9.795243277869051,9.248113140582719"
FractionalPSADescriptor,0.25876980901580515
WienerNumbersDescriptor,"3496.0,44.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.353917856420916,5.955452268615656,8.326164104373063,1.6979377288704223,2.2361034545469023,2.6363459708732333"
FractionalCSP3Descriptor,0.7391304347826086
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,15,0,0,2,2,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.619834710743802,13.03202479338843,8.37308650765397"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3970.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.7391304347826086
AutocorrelationDescriptorMass,"41.30557008444323,43.391132999047,54.68302055412436,56.10461916121011,51.936562615999215"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,12
AutocorrelationDescriptorCharge,"0.5149445755516578,-0.25127154582680733,0.06150316699622081,0.006834354184498781,-0.2021929361608269"
EccentricConnectivityIndexDescriptor,992
AutocorrelationDescriptorPolarizability,"2194.048391976539,2473.1142725221343,3261.1605203379486,3181.1664158590406,2699.9208091762403"
