DLiP-ID,P0009L
AATSC6c,0.002322651087899946
AATSC6d,-0.05497520312335127
AATSC6i,-0.03373740233961378
AATSC6m,-6.629324731244065
AATSC6p,-0.005365448075158612
AATSC6s,0.3128627202701277
AATSC6v,-6.419895491545802
AATSC7Z,-0.7726649208130691
AATSC7c,0.0013996636956046496
AATSC7d,-0.07906222721037535
AATSC7i,-0.07607901283470654
AATSC7m,-3.7960745937149234
AATSC7p,-0.03990324693755668
AATSC7s,-0.04726275096645466
AATSC7v,-8.433895830900275
AATSC8Z,0.4932122416158172
AATSC8c,-0.004615883026467029
AATSC8d,-0.017217728584267497
AATSC8i,-0.24020190870250574
AATSC8m,2.3445225078756957
AATSC8p,-0.009020454592306982
AATSC8s,-0.08976633082635634
AATSC8v,0.9031704553511914
ATS0are,171.9447
ATS1are,176.312
ATS2are,288.18700000000007
ATS3are,348.7849
ATS4are,345.4939
ATS5are,260.77299999999997
ATS6are,247.26
ATS7are,193.62590000000003
ATS8are,167.34200000000004
ATSC0dv,113.40740740740742
ATSC0pe,3.834407407407406
ATSC0se,2.509682666666666
ATSC1dv,32.99999999999999
ATSC1pe,-0.372944444444447
ATSC1se,-0.32226133333333296
ATSC2dv,25.24691358024691
ATSC2pe,0.3087061728395039
ATSC2se,0.2606791111111113
ATSC3dv,-9.178326474622766
ATSC3pe,0.013514266117968798
ATSC3se,-0.2592961975308642
ATSC4dv,-62.333333333333336
ATSC4pe,-1.8489666666666678
ATSC4se,-1.1092288888888877
ATSC5dv,-23.96707818930041
ATSC5pe,0.04385514403292187
ATSC5se,-0.03322148148148153
ATSC6dv,-28.921810699588484
ATSC6pe,-0.21846255144032944
ATSC6se,0.22171259259259302
ATSC7dv,-5.646090534979422
ATSC7pe,0.048935390946504884
ATSC7se,0.09104518518518459
ATSC8dv,4.2290809327846395
ATSC8pe,0.0058772290809355095
ATSC8se,-0.11061841975308698
AXp-0dv,0.5705232011113773
AXp-1dv,0.3070305708311336
AXp-2dv,0.1617496308306312
AXp-3dv,0.08466254011061405
AXp-4dv,0.04618154984467487
AXp-5dv,0.024134462324526342
AXp-6dv,0.013164480348032465
AXp-7dv,0.00781670588841958
BertzCT,383.8886110579579
ECIndex,187
ETA_eta,8.280720515775798
GATS1dv,0.49673416067929443
GATS1pe,0.7994455659766829
GATS1se,0.8014560849304366
GATS2dv,0.7896799477465708
GATS2pe,0.7791787808246965
GATS2se,0.7232560610584496
GATS3dv,0.9989269385089108
GATS3pe,0.8939759115113364
GATS3se,0.9519641508082145
GATS4dv,1.4137818419333767
GATS4pe,1.4470848747693883
GATS4se,1.5147361997898745
GATS5dv,1.1080992815153492
GATS5pe,0.9465304407460712
GATS5se,0.9894958831448544
GATS6dv,1.21097322011757
GATS6pe,1.1899970056699087
GATS6se,1.1386911067640955
GATS7dv,0.8093640520159134
GATS7pe,0.7301795983382783
GATS7se,0.6176137106214853
GATS8dv,0.8538030135813868
GATS8pe,0.8846252973929343
GATS8se,0.8541924556730146
LogEE_A,3.5209588337887086
LogEE_D,48.64880009862049
MATS1dv,0.29098628347485295
MATS1pe,-0.09726260274898892
MATS1se,-0.12840720367302733
MATS2dv,0.1335728282168517
MATS2pe,0.04830569212491152
MATS2se,0.062321610912827285
MATS3dv,-0.03902094802649993
MATS3pe,0.0016992995751361692
MATS3se,-0.04981419013020353
MATS4dv,-0.27482037883736116
MATS4pe,-0.24110201006481297
MATS4se,-0.2209898692813928
MATS5dv,-0.1358589157413455
MATS5pe,0.007352529243014048
MATS5se,-0.008509708000267777
MATS6dv,-0.1765562980455208
MATS6pe,-0.03944372331201148
MATS6se,0.06116045481447335
MATS7dv,-0.040733923163707594
MATS7pe,0.010441782232295643
MATS7se,0.02968164706275535
MATS8dv,0.03471925043356835
MATS8pe,0.0014270530895730991
MATS8se,-0.041036886689415984
MAXaaCH,1.494229969765684
MAXaasC,0.45884259259259275
MAXaasN,1.35849111866969
MAXdssC,-0.21662037037036974
MAXsCH3,1.5992511495338877
MAXsNH2,5.2389731880406485
MAXssNH,2.6159873393801965
MDEC-12,1.2539432960254464
MDEC-13,1.040041911525952
MDEC-22,3.2678848906373705
MDEC-23,6.4848667654180066
MDEC-33,1.3103706971044482
MDEN-12,0.33333333333333337
MDEN-13,0.14285714285714285
MDEN-23,0.25
MDEO-11,0.16666666666666669
MINaaCH,1.35849111866969
MINaasC,0.45884259259259275
MINaasN,1.35849111866969
MINdssC,-0.21662037037036974
MINsCH3,1.5992511495338877
MINsNH2,5.2389731880406485
MINssNH,2.6159873393801965
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9285714285714287
SM1_Dzi,1.022017128129546
SM1_Dzm,0.9260316936439501
SM1_Dzp,-3.719133983223758
SM1_Dzv,-1.7559628408463377
SddssSe,0
SpAD_Dt,139.12762366488707
SpAbs_A,17.335026462481274
SpAbs_D,97.29760019724095
SpMAD_A,1.2382161758915196
SpMAD_D,6.949828585517214
SpMax_A,2.306841054855599
SpMax_D,48.64880009862049
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,77.12
TpiPC10,6.583668524636556
VAdjMat,4.807354922057604
VE1_DzZ,3.6689574998140646
VE1_Dzi,3.6714613399580323
VE1_Dzm,3.668950347880051
VE1_Dzp,3.6559961427633256
VE1_Dzv,3.659155717230958
VE2_DzZ,0.26206839284386174
VE2_Dzi,0.26224723856843085
VE2_Dzm,0.2620678819914322
VE2_Dzp,0.26114258162595183
VE2_Dzv,0.261368265516497
VE3_DzZ,1.6363797983388415
VE3_Dzi,1.6370620047076416
VE3_Dzm,1.6363778490273588
VE3_Dzp,1.632840835169706
VE3_Dzv,1.6337046790719472
VR1_DzZ,57.454575839050484
VR1_Dzi,57.38926566752518
VR1_Dzm,57.45529080190957
VR1_Dzp,58.54263494129426
VR1_Dzv,58.16914207188187
VR2_DzZ,4.103898274217892
VR2_Dzi,4.099233261966084
VR2_Dzm,4.10394934299354
VR2_Dzp,4.181616781521019
VR2_Dzv,4.154938719420134
VR3_DzZ,4.387466886813793
VR3_Dzi,4.386329513181754
VR3_Dzm,4.3874793307035995
VR3_Dzp,4.406227527826795
VR3_Dzv,4.3998272457997745
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.02151657414559676
Xch-7dv,0.04105896582997397
Xpc-4dv,0.5614302754900988
Xpc-5dv,0.5604747298332272
Xpc-6dv,0.6278133247063056
Zagreb1,64.0
Zagreb2,71.0
fragCpx,14.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,2
nBondsM,8
nBondsO,14
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.368322222222223
AATS1are,6.530074074074075
AATS2are,6.404155555555557
AATS3are,6.228301785714286
AATS4are,6.3980351851851855
AATS5are,6.208880952380952
AATS6are,6.34
AATS7are,5.867451515151516
AATS8are,5.77041379310345
AATSC0dv,4.200274348422497
AATSC0pe,0.14201508916323727
AATSC0se,0.09295120987654319
AATSC1dv,1.2222222222222219
AATSC1pe,-0.013812757201646186
AATSC1se,-0.011935604938271591
AATSC2dv,0.5610425240054869
AATSC2pe,0.006860137174211198
AATSC2se,0.005792869135802473
AATSC3dv,-0.1638986870468351
AATSC3pe,0.00024132618067801426
AATSC3se,-0.0046302892416225745
AATSC4dv,-1.154320987654321
AATSC4pe,-0.034240123456790145
AATSC4se,-0.02054127572016459
AATSC5dv,-0.5706447187928669
AATSC5pe,0.0010441700960219494
AATSC5se,-0.0007909876543209888
AATSC6dv,-0.741584889733038
AATSC6pe,-0.005601603883085371
AATSC6se,0.005684938271604949
AATSC7dv,-0.17109365257513398
AATSC7pe,0.0014828906347425723
AATSC7se,0.0027589450056116544
AATSC8dv,0.14583037699257378
AATSC8pe,0.00020266307175639687
AATSC8se,-0.003814428267347827
AETA_eta,0.5914800368411284
ATSC0are,4.143362962962962
ATSC1are,-0.4889333333333333
ATSC2are,0.33287654320987636
ATSC3are,-0.14035281207133085
ATSC4are,-1.9004888888888878
ATSC5are,0.04508353909465008
ATSC6are,-0.05300576131687182
ATSC7are,0.11657489711934162
ATSC8are,-0.07061947873799716
BCUTZ-1h,8.023397485340126
BCUTZ-1l,5.721849956105469
BCUTc-1h,0.4381878542998106
BCUTc-1l,-0.4420098176502413
BCUTd-1h,3.1865983480323643
BCUTd-1l,0.977099050121353
BCUTi-1h,14.55187753481466
BCUTi-1l,10.986984086016742
BCUTm-1h,16.011195812805045
BCUTm-1l,11.73711738222925
BCUTp-1h,1.960432748437867
BCUTp-1l,0.7486541465699912
BCUTs-1h,7.009358035545757
BCUTs-1l,1.3930700150929536
BCUTv-1h,20.85476678752597
BCUTv-1l,14.70176783266754
BalabanJ,2.3022408542698676
Diameter,9
ETA_beta,16.5
GATS1are,0.8273946373852692
GATS2are,0.782260428994876
GATS3are,0.9112391737356204
GATS4are,1.4540849801735574
GATS5are,0.947860708194504
GATS6are,1.1716810821054284
GATS7are,0.6943013320235971
GATS8are,0.8774856105559206
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,69.56381183244353
MATS1are,-0.11800398316629544
MATS2are,0.048203820836178864
MATS3are,-0.016332169405625607
MATS4are,-0.2293413473399671
MATS5are,0.006994867548738603
MATS6are,-0.008856645344450822
MATS7are,0.023019817991338724
MATS8are,-0.01586855181340345
MAXssCH2,0.4322163170823885
MINssCH2,0.40030171327790365
NsssssAs,0
RotRatio,0.21428571428571427
SM1_Dzpe,1.0009944920440637
SM1_Dzse,0.9177785797741316
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,12.781339459839375
SMR_VSA5,0.0
SMR_VSA6,13.08951281182515
SMR_VSA7,34.24683327935712
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,74.37623131926183
SpAD_Dzi,71.12809035109737
SpAD_Dzm,74.39419078850464
SpAD_Dzp,104.90286317070684
SpAD_Dzv,94.77417883828691
SpAbs_Dt,139.12762366488707
SpDiam_A,4.613682109711197
SpDiam_D,72.98384331369402
SpMAD_Dt,9.93768740463479
SpMax_Dt,69.56381183244353
SsssssAs,0
VE1_Dzpe,3.669427329178202
VE1_Dzse,3.668892208296307
VE2_Dzpe,0.26210195208415726
VE2_Dzse,0.26206372916402193
VE3_Dzpe,1.6365078454161557
VE3_Dzse,1.6363620025211685
VMcGowan,151.28999999999988
VR1_Dzpe,57.42943089280441
VR1_Dzse,57.45822057596645
VR2_Dzpe,4.102102206628887
VR2_Dzse,4.104158612569032
VR3_Dzpe,4.3870291418680365
VR3_Dzse,4.387530321644915
mZagreb1,5.944444444444445
mZagreb2,3.3055555555555554
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15345788751714673
AATSC1are,-0.01810864197530864
AATSC2are,0.00739725651577503
AATSC3are,-0.0025063002155594795
AATSC4are,-0.03519423868312755
AATSC5are,0.0010734175974916685
AATSC6are,-0.0013591220850479953
AATSC7are,0.003532572639980049
AATSC8are,-0.0024351544392412815
AETA_beta,1.1785714285714286
BCUTdv-1h,6.023320976207416
BCUTdv-1l,0.9969645830895668
BCUTpe-1h,3.492500443659295
BCUTpe-1l,2.2635170755491045
BCUTse-1h,3.7051059562164497
BCUTse-1l,2.4587100619518267
ETA_alpha,6.366666666666666
ETA_dBeta,-1.5
ETA_eta_B,0.2671478546316868
ETA_eta_F,11.207766260521545
ETA_eta_L,3.0961168146017384
ETA_eta_R,19.488486776297343
ETA_psi_1,0.5079787234042553
LabuteASA,81.53358812533352
LogEE_DzZ,37.25444219024317
LogEE_Dzi,35.6370463989865
LogEE_Dzm,37.26324051522689
LogEE_Dzp,52.099905395236455
LogEE_Dzv,47.26166350194015
PEOE_VSA1,15.617555728959871
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,6.06636706846161
PEOE_VSA8,32.40039543457703
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.1284318287575617
SpAD_Dzpe,73.55916010850402
SpAD_Dzse,74.49289416836189
SpAbs_DzZ,73.6390353413336
SpAbs_Dzi,70.37306917734126
SpAbs_Dzm,73.65895004467001
SpAbs_Dzp,107.91894477369664
SpAbs_Dzv,96.27928984472662
SpDiam_Dt,98.98273741487547
SpMAD_DzZ,5.312587951375845
SpMAD_Dzi,5.080577882221241
SpMAD_Dzm,5.313870770607474
SpMAD_Dzp,7.4930616550504885
SpMAD_Dzv,6.769584202734779
SpMax_DzZ,37.25444219024317
SpMax_Dzi,35.6370463989865
SpMax_Dzm,37.26324051522689
SpMax_Dzp,52.099905395236455
SpMax_Dzv,47.26166350194015
VE1_Dzare,3.6700048552270883
VE2_Dzare,0.262143203944792
VE3_Dzare,1.6366652216369773
VR1_Dzare,57.38901609615493
VR2_Dzare,4.099215435439638
VR3_Dzare,4.386325164425762
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45476190476190476
AETA_dBeta,-0.10714285714285714
AETA_eta_B,0.019081989616549055
AETA_eta_F,0.800554732894396
AETA_eta_L,0.2211512010429813
AETA_eta_R,1.3920347697355244
BCUTare-1h,3.5466637960485543
BCUTare-1l,2.215462158445037
ETA_beta_s,9.0
ETA_dPsi_A,0.20602127659574465
ETA_dPsi_B,0.0
ETA_eta_BR,0.35314785463168674
ETA_eta_FL,3.5509488931396698
ETA_eta_RL,6.647065707741408
LogEE_Dzpe,36.851079660826585
LogEE_Dzse,37.31200269702195
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.559266895052007
PEOE_VSA13,5.907179729351506
SlogP_VSA1,16.609722976220525
SlogP_VSA2,23.563792188968012
SlogP_VSA3,7.04767198267719
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,23.124114892608116
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,72.41274221005574
SpAbs_Dzpe,72.77180444279423
SpAbs_Dzse,73.76335034325365
SpDiam_DzZ,57.244323794626126
SpDiam_Dzi,54.68863332121498
SpDiam_Dzm,57.25732976254409
SpDiam_Dzp,79.06447718870436
SpDiam_Dzv,72.14141371240603
SpMAD_Dzpe,5.254225722036002
SpMAD_Dzse,5.320921012025849
SpMax_Dzpe,36.851079660826585
SpMax_Dzse,37.31200269702195
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.025224846759406196
AETA_eta_FL,0.25363920665283357
AETA_eta_RL,0.4747904076958149
DetourIndex,475
EState_VSA1,0.0
EState_VSA2,11.466446624403513
EState_VSA3,18.652964303522147
EState_VSA4,0.0
EState_VSA5,22.89667735632765
EState_VSA6,7.04767198267719
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,5.733667477162185
ETA_beta_ns,7.5
ETA_shape_p,0.24607329842931938
ETA_shape_x,0.0
ETA_shape_y,0.29842931937172773
GhoseFilter,False
LogEE_Dzare,36.28697337851055
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,71.53385181060764
SpDiam_Dzpe,56.62828686454716
SpDiam_Dzse,57.33205754214475
SpMAD_Dzare,5.172338729289696
SpMax_Dzare,36.28697337851055
TopoPSA(NO),77.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.35849111866969
VSA_EState9,37.14150888133031
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5357142857142857
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.045238095238095265
FilterItLogS,-1.494906034545782
SpDiam_Dzare,55.779177067240454
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6086419753086423
ETA_epsilon_2,0.895238095238095
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.5688172043010756
ETA_epsilon_5,0.7901960784313725
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.17530864197530854
ETA_dEpsilon_B,0.03982477100756665
ETA_dEpsilon_C,-0.1354838709677419
ETA_dEpsilon_D,0.10504201680672254
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.42857142857142855
MDEDescriptor,"0.0,1.2539432960254464,1.040041911525952,0.0,3.2678848906373705,6.4848667654180066,0.0,1.3103706971044482,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.33333333333333337,0.14285714285714285,0.0,0.25,0.0"
APolDescriptor,29.412309000000004
BCUTDescriptor,"11.988601405617652,16.00602731821318,-0.3509176080416396,0.3060400159635689,4.69973060679334,9.54006937778924"
BPolDescriptor,18.107691
TPSADescriptor,77.12
ALOGPDescriptor,"-0.24239999999999995,0.05875775999999998,48.35670000000001"
XLogPDescriptor,0.14700000000000002
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,195.10077676
ChiPathDescriptor,"10.55204176387779,6.647065707741407,5.64721236273721,4.456495445866918,2.867813803435224,2.2930180845200088,1.3234988046429415,0.6569044897203729,7.987324815559283,4.2984279916358705,2.9114933549513617,1.7779133423228952,1.0159940965828471,0.6274960204376849,0.2896185676567142,0.12506729421471321"
ChiChainDescriptor,"0.0,0.0,0.0,0.06804138174397717,0.17536647355387364,0.0,0.0,0.0,0.02151657414559676,0.04105896582997397"
AtomCountDescriptor,27
BondCountDescriptor,14
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"0.8737734478532143,0.0,0.2845177968644246,0.0,0.31616844218436974,0.0,0.04743937640850352,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,2,1,2,0,0,0"
ZagrebIndexDescriptor,64.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.9000000000000001
WeightedPathDescriptor,"27.233467738801338,1.945247695628667,13.574141786075192,5.038619761669333,8.53552202440586"
FractionalPSADescriptor,0.3952828957460682
WienerNumbersDescriptor,"327.0,18.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.106081256206106,2.3061964431794815,3.1661888876469435,0.5614302754900988,0.5604747298332272,0.6082709330219281"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.071428571428571,5.777777777777778,3.5918367346938775"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,547.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"16.628878974911334,15.661275553347803,20.602016814300587,21.017259896793647,15.242081696101682"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4011838046196006,-0.2371244424903768,0.0924468401795861,-0.05449410460970854,0.0779066976564259"
EccentricConnectivityIndexDescriptor,187
AutocorrelationDescriptorPolarizability,"749.9841681134949,824.1020443462526,1036.947431765625,966.8324213740541,671.3628479692385"
