DLiP-ID,J000DG
AATSC6p,0.0024430629347382826
AATSC6s,0.09001068376068377
AATSC6v,1.3715614000443865
AATSC7Z,0.19285973837209303
AATSC7c,0.0008167261450274163
AATSC7d,-0.049146075581395346
AATSC7i,-0.11160442758530945
AATSC7m,0.7928128222202041
AATSC7p,-0.017772131026472834
AATSC7s,-0.00565245478036174
AATSC7v,-3.065302240914086
AATSC8Z,0.014935661764705883
AATSC8c,0.00016184584630447244
AATSC8d,-0.062270220588235295
AATSC8i,-0.2943001953613347
AATSC8m,-0.051577341681984856
AATSC8p,-0.04041749346780859
AATSC8s,0.024509803921568634
AATSC8v,-5.291964953852876
ATS0are,192.6098
ATS1are,214.125
ATS2are,351.7429
ATS3are,409.55600000000004
ATS4are,361.995
ATS5are,336.785
ATS6are,298.848
ATS7are,248.77
ATS8are,198.078
ATSC0dv,115.875
ATSC0pe,2.7003968749999983
ATSC0se,1.5540239999999994
ATSC1dv,43.7578125
ATSC1pe,0.24139394531250083
ATSC1se,0.02501399999999915
ATSC2dv,17.90625
ATSC2pe,0.05786796875000169
ATSC2se,-0.07198600000000153
ATSC3dv,-33.55078125
ATSC3pe,-0.9978778320312487
ATSC3se,-0.6767310000000011
ATSC4dv,-52.328125
ATSC4pe,-1.1046003906249986
ATSC4se,-0.49577000000000016
ATSC5dv,-7.0859375
ATSC5pe,-0.2909943359375004
ATSC5se,-0.11743599999999926
ATSC6dv,18.328125
ATSC6pe,0.8157769531249989
ATSC6se,0.5366940000000008
ATSC7dv,4.79296875
ATSC7pe,0.6888291992187494
ATSC7se,0.4779870000000004
ATSC8dv,-13.0546875
ATSC8pe,0.1691845703124994
ATSC8se,0.03795000000000022
AXp-0dv,0.5669963714087201
AXp-1dv,0.3017920853996548
AXp-2dv,0.14998668052954842
AXp-3dv,0.07847429545465788
AXp-4dv,0.04175180115331589
AXp-5dv,0.02216022360796773
AXp-6dv,0.011324117614061179
AXp-7dv,0.006311788619219201
BertzCT,622.5701433230571
ECIndex,334
ETA_eta,10.13276245037875
GATS1dv,0.5114537724474904
GATS1pe,0.7596416076912444
GATS1se,0.8755129377970088
GATS2dv,0.9482971182000308
GATS2pe,1.1147495019333304
GATS2se,1.2745746112764578
GATS3dv,1.2318343557294436
GATS3pe,1.3904429367235254
GATS3se,1.55770822725341
GATS4dv,1.1927364257461344
GATS4pe,1.1504475615274143
GATS4se,1.0904590276598043
GATS5dv,0.9340475393371275
GATS5pe,0.8140163624575777
GATS5se,0.6629705670014061
GATS6dv,0.8077337980250602
GATS6pe,0.5983732270123042
GATS6se,0.4808754314852675
GATS7dv,0.8896916785830763
GATS7pe,0.7077826980697093
GATS7se,0.6640082419486741
GATS8dv,1.0897899612919602
GATS8pe,0.9176407144401909
GATS8se,0.9254210170423592
LogEE_A,3.8347618829498256
LogEE_D,75.20338398853997
MATS1dv,0.35541595278888255
MATS1pe,0.08413367071112063
MATS1se,0.015149436710947404
MATS2dv,0.08830328247803976
MATS2pe,0.012245389194611146
MATS2se,-0.026469898240218965
MATS3dv,-0.1382891368400715
MATS3pe,-0.17649197121712457
MATS3se,-0.20798572349600128
MATS4dv,-0.24084861560589718
MATS4pe,-0.21816060216457367
MATS4se,-0.17014580641397226
MATS5dv,-0.03373879403340401
MATS5pe,-0.05945370498102483
MATS5se,-0.04169322730026601
MATS6dv,0.0973363206372915
MATS6pe,0.18590474281246572
MATS6se,0.21252775424911802
MATS7dv,0.030781967336494315
MATS7pe,0.18983027392533625
MATS7se,0.22889688692964455
MATS8dv,-0.10603464686845612
MATS8pe,0.05896634610966413
MATS8se,0.022983973901834046
MAXaaCH,2.0344907407407407
MAXaaaC,0.9596154835390948
MAXaasC,1.0992157974300834
MAXaasN,2.0196306531872006
MAXsCH3,1.982165375409423
MDEC-12,1.742635131417107
MDEC-13,0.6892975386095608
MDEC-22,11.91849061831276
MDEC-23,13.64714022743804
MDEC-33,2.1822472719434427
MDEN-23,0.4999999999999999
MINaaCH,1.9750462962962962
MINaaaC,0.9596154835390948
MINaasC,0.8935316410514826
MINaasN,2.0196306531872006
MINsCH3,1.982165375409423
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5357142857142858
SM1_Dzi,0.6236333567935969
SM1_Dzm,0.5342659360630688
SM1_Dzp,-2.118657900702788
SM1_Dzv,-1.0376437345448832
SddssSe,0
SpAD_Dt,299.3079645723007
SpAbs_A,23.9936046278629
SpAbs_D,150.40676797708
SpMAD_A,1.3329780348812723
SpMAD_D,8.35593155428222
SpMax_A,2.423197051027322
SpMax_D,75.20338398853997
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,26.53
TpiPC10,8.814877612242014
VAdjMat,5.321928094887363
VE1_DzZ,4.16430060130765
VE1_Dzi,4.1594606759091555
VE1_Dzm,4.164275214576699
VE1_Dzp,4.126849129387612
VE1_Dzv,4.146438443009209
VE2_DzZ,0.23135003340598054
VE2_Dzi,0.23108114866161975
VE2_Dzm,0.23134862303203882
VE2_Dzp,0.22926939607708954
VE2_Dzv,0.23035769127828937
VE3_DzZ,2.0143350035649976
VE3_Dzi,2.0131720855564783
VE3_Dzm,2.0143289072691815
VE3_Dzp,2.0053008580350205
VE3_Dzv,2.0100364241708886
VR1_DzZ,91.311303908311
VR1_Dzi,91.58774503176569
VR1_Dzm,91.31284175037808
VR1_Dzp,93.4460368281574
VR1_Dzv,92.36519093442786
VR2_DzZ,5.072850217128389
VR2_Dzi,5.088208057320316
VR2_Dzm,5.072935652798782
VR2_Dzp,5.191446490453189
VR2_Dzv,5.131399496357103
VR3_DzZ,5.102061255444958
VR3_Dzi,5.105084139768989
VR3_Dzm,5.1020780970522
VR3_Dzp,5.125170788360854
VR3_Dzv,5.1135368510835155
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.10039006759084941
Xch-7dv,0.11288545984720866
Xpc-4dv,0.7294982264147779
Xpc-5dv,0.9526926268499671
Xpc-6dv,1.09293288422277
Zagreb1,94.0
Zagreb2,110.0
fragCpx,94.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,0
nBondsM,16
nBondsO,20
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,3
naHRing,2
AATS0are,6.01905625
AATS1are,6.297794117647059
AATS2are,6.2811232142857145
AATS3are,6.1127761194029855
AATS4are,6.03325
AATS5are,5.806637931034484
AATS6are,5.747076923076923
AATS7are,5.785348837209303
AATS8are,5.825823529411765
AATSC0dv,3.62109375
AATSC0pe,0.08438740234374995
AATSC0se,0.04856324999999998
AATSC1dv,1.2869944852941178
AATSC1pe,0.007099821920955907
AATSC1se,0.0007357058823529162
AATSC2dv,0.3197544642857143
AATSC2pe,0.0010333565848214589
AATSC2se,-0.0012854642857143132
AATSC3dv,-0.5007579291044776
AATSC3pe,-0.014893698985541026
AATSC3se,-0.01010046268656718
AATSC4dv,-0.8721354166666667
AATSC4pe,-0.018410006510416643
AATSC4se,-0.008262833333333336
AATSC5dv,-0.12217133620689655
AATSC5pe,-0.005017143723060352
AATSC5se,-0.0020247586206896427
AATSC6dv,0.3524639423076923
AATSC6pe,0.0156880183293269
AATSC6se,0.010321038461538477
AATSC7dv,0.11146438953488372
AATSC7pe,0.016019283702761615
AATSC7se,0.011115976744186056
AATSC8dv,-0.38396139705882354
AATSC8pe,0.004976016773897041
AATSC8se,0.0011161764705882417
AETA_eta,0.5629312472432639
ATSC0are,2.7771874999999984
ATSC1are,0.18274453125000048
ATSC2are,0.026471875000000866
ATSC3are,-1.1223425781249987
ATSC4are,-1.0653515624999987
ATSC5are,-0.2902773437500001
ATSC6are,0.9040828124999989
ATSC7are,0.8035855468749993
ATSC8are,0.13780078124999967
BCUTZ-1h,8.010061937201886
BCUTZ-1l,5.691471564548936
BCUTc-1h,0.3868468441725683
BCUTc-1l,-0.5252795342839548
BCUTd-1h,3.198012592113869
BCUTd-1l,0.9879378819266935
BCUTi-1h,14.560192374022034
BCUTi-1l,10.95244653072369
BCUTm-1h,16.004029594404745
BCUTm-1l,11.703159696218101
BCUTp-1h,1.9892195899490897
BCUTp-1l,0.778795371166018
BCUTs-1h,3.510563391428705
BCUTs-1l,1.4718926993155752
BCUTv-1h,20.893250527103806
BCUTv-1l,14.7068175508245
BalabanJ,1.4831761944679362
Diameter,11
ETA_beta,26.25
GATS1are,0.8018030302027417
GATS2are,1.1693780642672282
GATS3are,1.4500254438396516
GATS4are,1.1449803083155172
GATS5are,0.77936451151042
GATS6are,0.5466986349983987
GATS7are,0.6606307096071868
GATS8are,0.9198451141455795
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,149.65398228615035
MATS1are,0.06193130746165933
MATS2are,0.005446800302207257
MATS3are,-0.19301693400892453
MATS4are,-0.2045909755823111
MATS5are,-0.05766734051675642
MATS6are,0.20033168586786215
MATS7are,0.2153319324542511
MATS8are,0.04670007082387352
MAXssCH2,0.6882055758228196
MINssCH2,0.6882055758228196
NsssssAs,0
RotRatio,0.15
SM1_Dzpe,0.5810893512851898
SM1_Dzse,0.5290207864431083
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,9.384673127209002
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,6.606881964512918
SMR_VSA7,54.858256622457425
SMR_VSA8,0.0
SMR_VSA9,17.00689131982936
SpAD_DzZ,106.36086723705347
SpAD_Dzi,106.20301038229462
SpAD_Dzm,106.38425251730794
SpAD_Dzp,149.97800483174672
SpAD_Dzv,130.5218719598618
SpAbs_Dt,299.30796457230076
SpDiam_A,4.6993030197737
SpDiam_D,115.608232888516
SpMAD_Dt,16.628220254016707
SpMax_Dt,149.65398228615035
SsssssAs,0
VE1_Dzpe,4.164359841328492
VE1_Dzse,4.164280448751078
VE2_Dzpe,0.23135332451824958
VE2_Dzse,0.23134891381950431
VE3_Dzpe,2.014349229146951
VE3_Dzse,2.0143301641916516
VMcGowan,185.35999999999976
VR1_Dzpe,91.3062155690461
VR1_Dzse,91.31272292315958
VR2_Dzpe,5.0725675316136725
VR2_Dzse,5.072929051286644
VR3_Dzpe,5.102005528707667
VR3_Dzse,5.102076795731449
mZagreb1,4.555555555555555
mZagreb2,4.0555555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.08678710937499995
AATSC1are,0.005374839154411779
AATSC2are,0.000472712053571444
AATSC3are,-0.01675138176305968
AATSC4are,-0.017755859374999978
AATSC5are,-0.005004781788793105
AATSC6are,0.017386207932692285
AATSC7are,0.018688035973837194
AATSC8are,0.004052964154411755
AETA_beta,1.4583333333333333
BCUTdv-1h,6.007539381263024
BCUTdv-1l,0.988019245704459
BCUTpe-1h,3.462934525670412
BCUTpe-1l,2.240205917107983
BCUTse-1h,3.6764618585723974
BCUTse-1l,2.43611059142284
ETA_alpha,8.633333333333333
ETA_dBeta,2.75
ETA_eta_B,0.0497089194173892
ETA_eta_F,15.507010764877721
ETA_eta_L,3.6216392232914845
ETA_eta_R,25.639773215256472
ETA_psi_1,0.6094117647058825
LabuteASA,105.66973516001998
LogEE_DzZ,53.20776897573091
LogEE_Dzi,53.10252709608402
LogEE_Dzm,53.219426050983884
LogEE_Dzp,74.6358927657562
LogEE_Dzv,65.08799535750673
PEOE_VSA1,9.137557560061843
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,43.321939610460284
PEOE_VSA8,17.957138634923147
PEOE_VSA9,12.300809959361379
SM1_Dzare,0.6570497906002791
SpAD_Dzpe,105.774032481946
SpAD_Dzse,106.44978290437041
SpAbs_DzZ,105.94420057038681
SpAbs_Dzi,105.71796221589959
SpAbs_Dzm,105.96871234481448
SpAbs_Dzp,151.3904434322153
SpAbs_Dzv,131.21363444955844
SpDiam_Dt,211.1364828999253
SpMAD_DzZ,5.9089370687251925
SpMAD_Dzi,5.900167243460812
SpMAD_Dzm,5.910236250961552
SpMAD_Dzp,8.332111379541484
SpMAD_Dzv,7.251215108881212
SpMax_DzZ,53.20776897573091
SpMax_Dzi,53.10252709608402
SpMax_Dzm,53.219426050983884
SpMax_Dzp,74.6358927657562
SpMax_Dzv,65.08799535750673
VE1_Dzare,4.165101702004246
VE2_Dzare,0.23139453900023588
VE3_Dzare,2.0145273584711227
VR1_Dzare,91.26003034056059
VR2_Dzare,5.0700016855867
VR3_Dzare,5.1014995728641805
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47962962962962963
AETA_dBeta,0.1527777777777778
AETA_eta_B,0.0027616066342993997
AETA_eta_F,0.8615005980487623
AETA_eta_L,0.20120217907174914
AETA_eta_R,1.4244318452920262
BCUTare-1h,3.520340555744691
BCUTare-1l,2.19048152740119
ETA_beta_s,11.75
ETA_dPsi_A,0.10458823529411743
ETA_dPsi_B,0.0
ETA_eta_BR,0.3077089194173892
ETA_eta_FL,5.242865419664222
ETA_eta_RL,8.864504642955707
LogEE_Dzpe,52.91261767717211
LogEE_Dzse,53.25238848231551
PEOE_VSA10,11.396689054051633
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,15.99155509172192
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,54.858256622457425
SlogP_VSA7,0.0
SlogP_VSA8,16.904556707313183
SlogP_VSA9,0.0
SpAD_Dzare,104.66828507870213
SpAbs_Dzpe,105.3220740976131
SpAbs_Dzse,106.03832229269247
SpDiam_DzZ,82.35707596240356
SpDiam_Dzi,82.20396780976347
SpDiam_Dzm,82.37351585529703
SpDiam_Dzp,113.95667270904573
SpDiam_Dzv,99.5737021027505
SpMAD_Dzpe,5.876335137885889
SpMAD_Dzse,5.9138768280205785
SpMax_Dzpe,52.91261767717211
SpMax_Dzse,53.25238848231551
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6527777777777778
AETA_eta_BR,0.017094939967632734
AETA_eta_FL,0.2912703010924568
AETA_eta_RL,0.4924724801642059
DetourIndex,1323
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,6.606881964512918
EState_VSA4,22.654068540597088
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,66.18268842840985
EState_VSA8,4.9839785209472085
EState_VSA9,4.736862953800049
ETA_beta_ns,14.5
ETA_shape_p,0.05791505791505792
ETA_shape_x,0.0
ETA_shape_y,0.277992277992278
GhoseFilter,True
LogEE_Dzare,52.35805625510271
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,104.15724635267968
SpDiam_Dzpe,81.93775656988677
SpDiam_Dzse,82.42043225892554
SpMAD_Dzare,5.814904726594563
SpMax_Dzare,52.35805625510271
TopoPSA(NO),26.53
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.0196306531872006
VSA_EState9,34.64703601347947
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8055555555555556
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.020370370370370396
FilterItLogS,-3.77957569030645
SpDiam_Dzare,81.15374111504948
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5739583333333335
ETA_epsilon_2,0.7870370370370368
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.49924242424242454
ETA_epsilon_5,0.7870370370370368
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.12995833333333312
ETA_dEpsilon_B,0.07471590909090892
ETA_dEpsilon_C,-0.055242424242424204
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.0,1.742635131417107,0.6892975386095608,0.0,11.91849061831276,13.64714022743804,0.0,2.1822472719434427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,38.73710199999999
BCUTDescriptor,"11.85,15.994919419732899,-0.34575842202797746,0.18161028751936492,4.944002401612465,9.633683855343708"
BPolDescriptor,20.520897999999995
TPSADescriptor,26.53
ALOGPDescriptor,"3.3526000000000007,11.239926760000005,68.74599999999998"
XLogPDescriptor,4.675
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,238.11061318
ChiPathDescriptor,"12.372032720186704,8.864504642955708,7.605581269469088,6.5324959313298105,5.520481946036018,4.403570219459976,2.9761433795813588,2.1879329173592343,10.205934685356961,6.035841707993096,4.049640374297806,2.8250746363676837,1.962334654205847,1.2852929692621275,0.6907711744577318,0.42288983748768644"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.35830498571017655,0.5263616252901894,0.0,0.0,0.028867513459481284,0.10039006759084941,0.11288545984720866"
AtomCountDescriptor,32
BondCountDescriptor,20
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.8707908118985981,0.0,0.16666666666666666,0.0,0.34819506368305636,0.0,0.040761583118584285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,9,1,2,0,0,0"
ZagrebIndexDescriptor,94.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"37.26539602774902,2.07029977931939,9.5899805441312,2.931755572847517,6.6582249712836825"
FractionalPSADescriptor,0.11141880509099616
WienerNumbersDescriptor,"650.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2321264437250647,3.505795864469293,4.442395475820206,0.729498226414778,0.9526926268499669,0.9904784893916463"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.969821673525377,2.962962962962963"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,850.03
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"19.494429638093905,21.495093620167363,29.353347831756853,26.66127555334781,21.163001643034796"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.2686860074992653,-0.15744717718526202,0.013462242927582432,0.012781114028643677,-0.0021603882108464055"
EccentricConnectivityIndexDescriptor,334
AutocorrelationDescriptorPolarizability,"1112.8150513384203,1295.6001110165416,1781.7070987973743,1601.2474302364035,1256.2946207924"
