DLiP-ID,C000YF
AATSC6c,0.0006096232418625079
AATSC6d,-0.10633727175080558
AATSC6i,0.5387625054785179
AATSC6m,-10.148794883179377
AATSC6p,0.056174245966154494
AATSC6s,-0.20587261805306922
AATSC6v,1.3288002423120457
AATSC7Z,-1.3337733391228834
AATSC7c,0.0013983830917505655
AATSC7d,-0.13721233174120712
AATSC7i,-0.16101127510985305
AATSC7m,-6.506193230099866
AATSC7p,-0.057026376786127084
AATSC7s,0.00937086891494185
AATSC7v,-12.47846789545644
AATSC8Z,-0.31808477237048677
AATSC8c,-0.0016203351239126224
AATSC8d,-0.0667189952904239
AATSC8i,0.2098205825169082
AATSC8m,-1.3553232039717462
AATSC8p,0.027120262488395656
AATSC8s,-0.07403715332286762
AATSC8v,3.732781733557899
ATS0are,223.3598
ATS1are,242.01999999999998
ATS2are,385.3599
ATS3are,408.52500000000003
ATS4are,453.715
ATS5are,448.65299999999996
ATS6are,375.11300000000006
ATS7are,291.15200000000004
ATS8are,313.677
ATSC0dv,154.17142857142855
ATSC0pe,4.526857142857141
ATSC0se,3.1455869714285702
ATSC1dv,59.218775510204075
ATSC1pe,0.5690081632653059
ATSC1se,0.25886383020408177
ATSC2dv,25.368163265306123
ATSC2pe,-0.27183061224489774
ATSC2se,-0.3918843232653055
ATSC3dv,0.22938775510203513
ATSC3pe,-0.24322448979591874
ATSC3se,-0.4931170906122446
ATSC4dv,2.0906122448979563
ATSC4pe,1.0563102040816328
ATSC4se,1.0263588277551028
ATSC5dv,-39.77142857142858
ATSC5pe,-0.7851142857142861
ATSC5se,-0.7951563428571423
ATSC6dv,-100.96489795918366
ATSC6pe,-2.457524489795916
ATSC6se,-1.0594702106122433
ATSC7dv,-30.25877551020409
ATSC7pe,-0.09673673469387692
ATSC7se,0.1043513240816325
ATSC8dv,-38.1404081632653
ATSC8pe,-0.9338877551020407
ATSC8se,-0.6238820146938775
AXp-0dv,0.5589511531385006
AXp-1dv,0.2796078726062634
AXp-2dv,0.1404960120488927
AXp-3dv,0.0737408828468241
AXp-4dv,0.03726956550980075
AXp-5dv,0.019783920204346588
AXp-6dv,0.00946280065404077
AXp-7dv,0.004853273371541241
BertzCT,738.287831904149
ECIndex,410
ETA_eta,12.27170413586006
GATS1dv,0.44702782842145344
GATS1pe,0.6653897459691451
GATS1se,0.7694774247691232
GATS2dv,0.8840038446558031
GATS2pe,1.0857841710918748
GATS2se,1.2006664295951304
GATS3dv,0.9200391493699038
GATS3pe,0.9208154506437771
GATS3se,1.0113882651781076
GATS4dv,1.011578625068489
GATS4pe,0.9949920694159358
GATS4se,0.9868820085416254
GATS5dv,1.2255374351371389
GATS5pe,1.241260729613734
GATS5se,1.2882244353141123
GATS6dv,1.5766227094794067
GATS6pe,1.699282810029365
GATS6se,1.6627595595114555
GATS7dv,1.025247228049146
GATS7pe,0.8022418044014245
GATS7se,0.744045607853546
GATS8dv,1.0963070935735875
GATS8pe,1.0562830141961042
GATS8se,1.0213702899029928
LogEE_A,3.9768930659327846
LogEE_D,95.6242365331921
MATS1dv,0.3633472241700559
MATS1pe,0.11890169012739071
MATS1se,0.07784594511541432
MATS2dv,0.09761153899310225
MATS2pe,-0.03562194318332555
MATS2se,-0.07390472849778174
MATS3dv,0.0008136814306893795
MATS3pe,-0.029383165551628433
MATS3se,-0.08573071143097306
MATS4dv,0.0068784177221989365
MATS4pe,0.11836236640578984
MATS4se,0.16550704253805215
MATS5dv,-0.12898443291326914
MATS5pe,-0.08671736935117402
MATS5se,-0.12639236334578624
MATS6dv,-0.402123730378578
MATS6pe,-0.33334523667158283
MATS6se,-0.20681414617311433
MATS7dv,-0.14615633329653177
MATS7pe,-0.01591346747812438
MATS7se,0.024703953040426118
MATS8dv,-0.16651223128243142
MATS8pe,-0.13885534198823143
MATS8se,-0.13349514434899876
MAXaaCH,1.9414633012423417
MAXaasC,0.9027578840178047
MAXsCH3,1.6058060647098344
MDEC-11,0.16666666666666669
MDEC-12,2.3901609551394367
MDEC-13,2.664357868767427
MDEC-22,7.519372900398457
MDEC-23,13.480859564805602
MDEC-33,5.562043627607422
MDEN-22,0.4999999999999999
MDEO-22,0.6551853485522243
MINaaCH,1.7794879062736206
MINaasC,0.4105149281934999
MINsCH3,1.5900288170823884
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0357142857142858
SM1_Dzi,0.9699017285501993
SM1_Dzm,1.0327970942604563
SM1_Dzp,-4.283246429381093
SM1_Dzv,-1.8356326906609346
SddssSe,0
SpAD_Dt,332.80688367214117
SpAbs_A,28.143647635406627
SpAbs_D,191.24847306638438
SpMAD_A,1.3401736969241251
SpMAD_D,9.107070146018302
SpMax_A,2.420900566291977
SpMax_D,95.6242365331921
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,57.38000000000001
TpiPC10,8.689551214144862
VAdjMat,5.523561956057013
VE1_DzZ,4.5051936674492925
VE1_Dzi,4.501303446437467
VE1_Dzm,4.505179344469741
VE1_Dzp,4.467814202898638
VE1_Dzv,4.491796739605302
VE2_DzZ,0.21453303178329963
VE2_Dzi,0.21434778316368888
VE2_Dzm,0.21453234973665433
VE2_Dzp,0.21275305728088753
VE2_Dzv,0.21389508283834774
VE3_DzZ,2.247168224310563
VE3_Dzi,2.2463043543276906
VE3_Dzm,2.24716504509045
VE3_Dzp,2.238836641118839
VE3_Dzv,2.2441901311617753
VR1_DzZ,113.93356427206821
VR1_Dzi,114.36080723934728
VR1_Dzm,113.93542597171529
VR1_Dzp,117.17127745289217
VR1_Dzv,115.28652785595985
VR2_DzZ,5.425407822479438
VR2_Dzi,5.445752725683204
VR2_Dzm,5.425496474843586
VR2_Dzp,5.579584640613913
VR2_Dzv,5.489834659807611
VR3_DzZ,5.477552853704439
VR3_Dzi,5.481295770914673
VR3_Dzm,5.47756919379218
VR3_Dzp,5.505574118909471
VR3_Dzv,5.4893579209100904
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.020412414523193152
Xch-6dv,0.07654369069440677
Xch-7dv,0.07559136990982672
Xpc-4dv,0.8340677237760186
Xpc-5dv,1.0385156123846333
Xpc-6dv,1.194926736773563
Zagreb1,108.0
Zagreb2,127.0
fragCpx,109.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,0
nBondsM,17
nBondsO,23
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.381708571428572
AATS1are,6.541081081081081
AATS2are,6.531523728813559
AATS3are,6.3832031250000005
AATS4are,6.575579710144927
AATS5are,6.409328571428571
AATS6are,6.580929824561404
AATS7are,6.19472340425532
AATS8are,6.03225
AATSC0dv,4.404897959183673
AATSC0pe,0.12933877551020403
AATSC0se,0.08987391346938772
AATSC1dv,1.6005074462217317
AATSC1pe,0.015378599007170429
AATSC1se,0.006996319735245453
AATSC2dv,0.4299688689034936
AATSC2pe,-0.004607298512625386
AATSC2se,-0.006642107173988229
AATSC3dv,0.003584183673469299
AATSC3pe,-0.0038003826530612302
AATSC3se,-0.007704954540816322
AATSC4dv,0.0302987281869269
AATSC4pe,0.015308843537414967
AATSC4se,0.014874765619639171
AATSC5dv,-0.5681632653061226
AATSC5pe,-0.011215918367346945
AATSC5se,-0.011359376326530604
AATSC6dv,-1.7713139992839237
AATSC6pe,-0.043114464733261686
AATSC6se,-0.01858719667740778
AATSC7dv,-0.6438037342596614
AATSC7pe,-0.002058228397742062
AATSC7se,0.0022202409379070745
AATSC8dv,-0.733469387755102
AATSC8pe,-0.017959379905808474
AATSC8se,-0.011997731051805337
AETA_eta,0.5843668636123839
ATSC0are,4.909697142857142
ATSC1are,0.5771030204081615
ATSC2are,-0.35328661224490043
ATSC3are,-0.44365763265306263
ATSC4are,1.2797399183673441
ATSC5are,-1.038428571428573
ATSC6are,-2.372261061224491
ATSC7are,0.02533812244898008
ATSC8are,-1.0299100408163246
BCUTZ-1h,8.033548330058428
BCUTZ-1l,5.692894180480431
BCUTc-1h,0.4351367046074459
BCUTc-1l,-0.5291901235413502
BCUTd-1h,3.209342475481915
BCUTd-1l,0.9872002704457662
BCUTi-1h,14.568755835135565
BCUTi-1l,10.953817295081356
BCUTm-1h,16.0161639720649
BCUTm-1l,11.704902553856273
BCUTp-1h,1.9914512290158952
BCUTp-1l,0.7154813237591875
BCUTs-1h,3.5542373764828494
BCUTs-1l,1.438477200530567
BCUTv-1h,20.89655267411084
BCUTv-1l,14.681727499094816
BalabanJ,1.5448017924313757
Diameter,12
ETA_beta,30.75
GATS1are,0.6943412813894204
GATS2are,1.11883907644708
GATS3are,0.9518888439583703
GATS4are,1.0070759025030331
GATS5are,1.2748362715419161
GATS6are,1.6998618804187808
GATS7are,0.7765288093466982
GATS8are,1.0431287317379796
HybRatio,0.125
Lipinski,True
LogEE_Dt,166.40344183607058
MATS1are,0.11118980390521112
MATS2are,-0.042686299740299805
MATS3are,-0.049417562997776
MATS4are,0.13221659462180985
MATS5are,-0.10575281338272847
MATS6are,-0.29668867273030497
MATS7are,0.003843172815072159
MATS8are,-0.141191739764884
NsssssAs,0
RotRatio,0.17391304347826086
SM1_Dzpe,1.098531211750306
SM1_Dzse,1.0260103868809844
SMR_VSA1,13.996820844573445
SMR_VSA2,0.0
SMR_VSA3,10.140641778072654
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,14.219595082555067
SMR_VSA7,48.53093654769288
SMR_VSA8,0.0
SMR_VSA9,34.34105506998763
SpAD_DzZ,137.56574782169997
SpAD_Dzi,137.76851175184424
SpAD_Dzm,137.59684335643308
SpAD_Dzp,199.4677943537346
SpAD_Dzv,170.76776141167124
SpAbs_Dt,332.8068836721412
SpDiam_A,4.770413012248681
SpDiam_D,143.6233834586678
SpMAD_Dt,15.847946841530533
SpMax_Dt,166.40344183607058
SsssssAs,0
VE1_Dzpe,4.505114532726427
VE1_Dzse,4.505197164325346
VE2_Dzpe,0.2145292634631632
VE2_Dzse,0.21453319830120696
VE3_Dzpe,2.247150658935193
VE3_Dzse,2.247169000497993
VMcGowan,206.8899999999998
VR1_Dzpe,113.9373335381832
VR1_Dzse,113.93396336190155
VR2_Dzpe,5.425587311342057
VR2_Dzse,5.425426826757216
VR3_Dzpe,5.477585936174834
VR3_Dzse,5.477556356527658
mZagreb1,5.916666666666666
mZagreb2,4.833333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14027706122448977
AATSC1are,0.015597378929950311
AATSC2are,-0.005987908682116957
AATSC3are,-0.0069321505102041036
AATSC4are,0.01854695533865716
AATSC5are,-0.014834693877551043
AATSC6are,-0.0416186151092016
AATSC7are,0.0005391089882761719
AATSC8are,-0.01980596232339086
AETA_beta,1.4642857142857142
BCUTdv-1h,6.033507631207431
BCUTdv-1l,0.996623373217232
BCUTpe-1h,3.5163761172718893
BCUTpe-1l,2.2409029611567344
BCUTse-1h,3.7242800575263164
BCUTse-1l,2.4368517944073353
ETA_alpha,9.799999999999999
ETA_dBeta,3.25
ETA_eta_B,0.10102051443364424
ETA_eta_F,20.655930133355163
ETA_eta_L,3.798139460212004
ETA_eta_R,32.927634269215226
ETA_psi_1,0.5505617977528091
LabuteASA,121.68754775117118
LogEE_DzZ,68.83219363874115
LogEE_Dzi,68.93044167251975
LogEE_Dzm,68.84760249222894
LogEE_Dzp,98.7140765984432
LogEE_Dzv,84.94682530329726
PEOE_VSA1,13.996820844573445
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,12.13273413692322
PEOE_VSA8,11.629818560158606
PEOE_VSA9,19.78304657425206
SM1_Dzare,1.2284783620288504
SpAD_Dzpe,136.83691163310164
SpAD_Dzse,137.67708420715513
SpAbs_DzZ,136.62867299176804
SpAbs_Dzi,136.89098161648934
SpAbs_Dzm,136.6624078901975
SpAbs_Dzp,201.71139962626756
SpAbs_Dzv,171.72928329725556
SpDiam_Dt,239.5958597874474
SpMAD_DzZ,6.5507498962714275
SpMAD_Dzi,6.560405321516392
SpMAD_Dzm,6.552230636020623
SpMAD_Dzp,9.498466397796886
SpMAD_Dzv,8.131798162460536
SpMax_DzZ,68.83219363874115
SpMax_Dzi,68.93044167251975
SpMax_Dzm,68.84760249222894
SpMax_Dzp,98.7140765984432
SpMax_Dzv,84.94682530329726
VE1_Dzare,4.505428536138452
VE2_Dzare,0.21454421600659296
VE3_Dzare,2.2472203558246595
VR1_Dzare,113.88968379226972
VR2_Dzare,5.423318275822368
VR3_Dzare,5.477167638580751
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666666
AETA_dBeta,0.15476190476190477
AETA_eta_B,0.004810500687316392
AETA_eta_F,0.9836157206359601
AETA_eta_L,0.18086378381961923
AETA_eta_R,1.5679825842483441
BCUTare-1h,3.570545886980596
BCUTare-1l,2.1913013749318067
ETA_beta_s,13.75
ETA_dPsi_A,0.16343820224719086
ETA_dPsi_B,0.0
ETA_eta_BR,0.35902051443364424
ETA_eta_FL,6.515053587727447
ETA_eta_RL,10.313193047939452
LogEE_Dzpe,68.47076682663418
LogEE_Dzse,68.88739974104809
PEOE_VSA10,11.49902366656781
PEOE_VSA11,0.0
PEOE_VSA12,5.824404497999927
PEOE_VSA13,5.890723922025908
SlogP_VSA1,9.473725907600098
SlogP_VSA2,24.36023686062772
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,53.05403148466623
SlogP_VSA7,0.0
SlogP_VSA8,22.842031403419824
SlogP_VSA9,0.0
SpAD_Dzare,135.40835185436805
SpAbs_Dzpe,135.84300244151805
SpAbs_Dzse,136.74878909521522
SpDiam_DzZ,104.14110431953992
SpDiam_Dzi,103.54992079460152
SpDiam_Dzm,104.16135183061445
SpDiam_Dzp,143.85866476113233
SpDiam_Dzv,126.32835029625478
SpMAD_Dzpe,6.516043411100078
SpMAD_Dzse,6.556051628912149
SpMax_Dzpe,68.47076682663418
SpMax_Dzse,68.88739974104809
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6547619047619048
AETA_eta_BR,0.01709621497303068
AETA_eta_FL,0.3102406470346403
AETA_eta_RL,0.4911044308542596
DetourIndex,1703
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,23.214152086593643
EState_VSA4,11.126902983393991
EState_VSA5,0.0
EState_VSA6,20.285962151016676
EState_VSA7,42.46456947923127
EState_VSA8,10.140641778072654
EState_VSA9,13.996820844573445
ETA_beta_ns,17.0
ETA_shape_p,0.10204081632653063
ETA_shape_x,0.0
ETA_shape_y,0.30612244897959184
GhoseFilter,True
LogEE_Dzare,67.76267489680446
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,134.29687143158003
SpDiam_Dzpe,103.58002528510448
SpDiam_Dzse,104.22505347579498
SpMAD_Dzare,6.448016754969907
SpMax_Dzare,67.76267489680446
TopoPSA(NO),57.38000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.339188633786848
VSA_EState9,41.16081136621315
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8095238095238095
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03333333333333338
FilterItLogS,-4.9414240651880625
SpDiam_Dzare,102.58033562497803
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6285714285714287
ETA_epsilon_2,0.8476190476190473
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.54468085106383
ETA_epsilon_5,0.8476190476190473
AETA_beta_ns_d,0.047619047619047616
ETA_dEpsilon_A,0.18619854721549617
ETA_dEpsilon_B,0.08389057750759865
ETA_dEpsilon_C,-0.10230796970789752
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8095238095238095
MDEDescriptor,"0.16666666666666669,2.3901609551394367,2.664357868767427,0.0,7.519372900398457,13.480859564805602,0.0,5.562043627607422,0.0,0.0,0.0,0.0,0.6551853485522243,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,42.101102
BCUTDescriptor,"11.850000000000001,15.996929768152881,-0.34925829578106193,0.20937168014646113,4.8150015297414255,9.673317685390149"
BPolDescriptor,22.372897999999996
TPSADescriptor,57.38000000000001
ALOGPDescriptor,"3.9808000000000003,15.846768640000002,79.8586"
XLogPDescriptor,3.934000000000001
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,282.10044242000004
ChiPathDescriptor,"14.656489770562878,10.313193047939453,8.650810716916181,7.68730017045109,6.320775458151445,4.940822831273407,3.335299253712472,2.3813473563468737,11.737974215908514,6.430981069944059,4.355376373515675,3.097117079566612,2.012556537529239,1.2859548132825285,0.6529332451288126,0.36399550286559323"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3061862178478973,0.417339307458981,0.0,0.0,0.020412414523193152,0.07654369069440677,0.07559136990982673"
AtomCountDescriptor,35
BondCountDescriptor,23
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.0068735753865523,0.0,0.21941609682128765,0.0,0.37811261028365656,0.0,0.0468531690200292,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,2,0,0,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"43.04953894518873,2.049978045008987,14.986413757898093,8.719348968582828,6.2670647893152545"
FractionalPSADescriptor,0.20340272956598507
WienerNumbersDescriptor,"967.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.773741260020717,4.462762540007985,5.832732324262161,0.8340677237760188,1.0385156123846333,1.0607862553425798"
FractionalCSP3Descriptor,0.125
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,7.513007284079085,3.673469387755102"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,949.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.125
AutocorrelationDescriptorMass,"24.043367709175797,25.712467282270776,34.57072149386026,34.82000934932364,34.42440699638746"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4752771620399152,-0.2620699118735341,0.018199637226541478,-0.11659858741994814,0.28489357350811834"
EccentricConnectivityIndexDescriptor,410
AutocorrelationDescriptorPolarizability,"1208.731692986286,1405.1559119266426,1923.4932100123378,1847.2866277557318,1620.9197879021815"
