DLiP-ID,P0000P
AATSC5v,-0.13277899188063885
AATSC6Z,2.4951989026063095
AATSC6c,0.0021000101001249147
AATSC6d,0.04828532235939642
AATSC6i,-0.06582180678396976
AATSC6m,11.054164533333338
AATSC6p,0.00844887333830122
AATSC6s,-0.16131273273985264
AATSC6v,5.464261450212112
AATSC7Z,1.9540466392318239
AATSC7c,-0.0011295977131595895
AATSC7d,0.01783264746227708
AATSC7i,0.3076949115199555
AATSC7m,8.97396871111111
AATSC7p,0.08559623215311604
AATSC7s,-0.10301143494762352
AATSC7v,9.555293416637008
AATSC8Z,-1.3957475994513027
AATSC8c,0.0007743455790098336
AATSC8d,-0.010973936899862844
AATSC8i,-0.5572742550025184
AATSC8m,-6.191657444444445
AATSC8p,-0.08860631306980243
AATSC8s,-0.009994053902502785
AATSC8v,-8.834851824195649
ATS0are,168.4683
ATS1are,186.6
ATS2are,322.25980000000015
ATS3are,366.08500000000004
ATS4are,387.28069999999997
ATS5are,301.066
ATS6are,267.35580000000004
ATS7are,174.23199999999997
ATS8are,102.86580000000001
ATSC0dv,105.761316872428
ATSC0pe,2.7818518518518505
ATSC0se,1.7100707407407403
ATSC1dv,25.12056089010822
ATSC1pe,0.1399517146776404
ATSC1se,-0.0681857215363506
ATSC2dv,-0.5785703398872126
ATSC2pe,0.5333484224965713
ATSC2se,0.5596304801097407
ATSC3dv,-29.243255601280293
ATSC3pe,-0.1666522633744858
ATSC3se,-0.25895509053497956
ATSC4dv,-32.600670629477214
ATSC4pe,-1.3406430727023306
ATSC4se,-0.7670469327846337
ATSC5dv,-11.28227404359091
ATSC5pe,-0.6656700960219478
ATSC5se,-0.4533745939643353
ATSC6dv,-5.770919067215359
ATSC6pe,0.008402469135802115
ATSC6se,0.11535635802469019
ATSC7dv,-6.212162780064016
ATSC7pe,-0.14220576131687265
ATSC7se,-0.10283860082304633
ATSC8dv,-1.48696844993141
ATSC8pe,0.1101432098765431
ATSC8se,0.086646691358024
AXp-0dv,0.5926691023664438
AXp-1dv,0.3360287017269211
AXp-2dv,0.1917506215412734
AXp-3dv,0.1125432109170302
AXp-4dv,0.0659764990491365
AXp-5dv,0.03882466534357746
AXp-6dv,0.02277581774575427
AXp-7dv,0.013438860411693577
BertzCT,503.0416893650708
ECIndex,228
ETA_eta,10.74490157473479
GATS1dv,0.5703220179793371
GATS1pe,0.654594961872013
GATS1se,0.7287494854592851
GATS2dv,0.9754249027237353
GATS2pe,0.8098375183064839
GATS2se,0.7146426231879944
GATS3dv,1.0507237354085603
GATS3pe,0.8794471441885235
GATS3se,0.919557758169415
GATS4dv,1.2665733239778019
GATS4pe,1.5824115232085838
GATS4se,1.7207565489102943
GATS5dv,1.008203112840467
GATS5pe,1.1503603248568768
GATS5se,1.1828776271113757
GATS6dv,1.0139999999999998
GATS6pe,0.9727101584342962
GATS6se,0.8892946468967821
GATS7dv,0.9583073929961089
GATS7pe,0.8351535081879907
GATS7se,0.7456739866295328
GATS8dv,0.8475291828793774
GATS8pe,0.5982925043269869
GATS8se,0.4629886439612307
LogEE_A,3.7329376712894895
LogEE_D,55.6331834021378
MATS1dv,0.22114048034348582
MATS1pe,0.04683925644686639
MATS1se,-0.03712317652696689
MATS2dv,-0.0029540856031128413
MATS2pe,0.10353108773798447
MATS2se,0.1767181041460061
MATS3dv,-0.12442607003891049
MATS3pe,-0.02695812807881778
MATS3se,-0.06814325744808916
MATS4dv,-0.13643745614594627
MATS4pe,-0.21331092539684954
MATS4se,-0.1985371532988447
MATS5dv,-0.05760544747081708
MATS5pe,-0.12921674876847294
MATS5se,-0.14316500183769765
MATS6dv,-0.032739299610894904
MATS6pe,0.0018122753295166335
MATS6se,0.0404742407234178
MATS7dv,-0.05286381322957198
MATS7pe,-0.04600718945546542
MATS7se,-0.05412334035997269
MATS8dv,-0.021089494163424084
MATS8pe,0.05939022766608971
MATS8se,0.07600272546663053
MAXaaCH,2.104513888888889
MAXaasC,1.4117417800453516
MAXaasN,1.5251606198034768
MAXdssC,0.008657407407408169
MAXsssN,1.8578703703703703
MDEC-22,7.9607699395303495
MDEC-23,8.91668679213046
MDEC-33,1.3103706971044482
MDEN-23,0.7071067811865476
MDEN-33,0.4999999999999999
MINaaCH,1.5470920729402873
MINaasC,1.2821438019652307
MINaasN,1.5251606198034768
MINdssC,0.008657407407408169
MINsssN,1.8578703703703703
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3035714285714288
SM1_Dzi,0.7619824469814525
SM1_Dzm,1.3021248169781947
SM1_Dzp,-2.2127017878501234
SM1_Dzv,-1.199389487616844
SddssSe,0
SpAD_Dt,243.98529562769417
SpAbs_A,21.4853429036488
SpAbs_D,111.26636680427558
SpMAD_A,1.3428339314780502
SpMAD_D,6.954147925267225
SpMax_A,2.4048487036653032
SpMax_D,55.6331834021378
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,66.37
TpiPC10,7.37857888445546
VAdjMat,5.169925001442312
VE1_DzZ,3.967457368700444
VE1_Dzi,3.9609190835396895
VE1_Dzm,3.9674649505372916
VE1_Dzp,3.968350494350772
VE1_Dzv,3.9674310046466736
VE2_DzZ,0.24796608554377775
VE2_Dzi,0.2475574427212306
VE2_Dzm,0.24796655940858073
VE2_Dzp,0.24802190589692324
VE2_Dzv,0.2479644377904171
VE3_DzZ,1.8481290574773708
VE3_Dzi,1.8464797193859408
VE3_Dzm,1.8481309684820517
VE3_Dzp,1.848354144997006
VE3_Dzv,1.848122412379789
VR1_DzZ,74.80731877018766
VR1_Dzi,75.28322545922572
VR1_Dzm,74.80703656558912
VR1_Dzp,74.9720628666194
VR1_Dzv,74.94736951216245
VR2_DzZ,4.675457423136729
VR2_Dzi,4.705201591201607
VR2_Dzm,4.67543978534932
VR2_Dzp,4.685753929163712
VR2_Dzv,4.684210594510153
VR3_DzZ,4.784919353960929
VR3_Dzi,4.791260969768986
VR3_Dzm,4.784915581534174
VR3_Dzp,4.787119178276767
VR3_Dzv,4.786789756609563
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1405520905619408
Xch-6dv,0.20311104702249871
Xch-7dv,0.2417986059388105
Xpc-4dv,1.3335306253831465
Xpc-5dv,1.8140205576622888
Xpc-6dv,2.0478406643239224
Zagreb1,86.0
Zagreb2,102.0
fragCpx,84.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,18
nBondsS,18
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,5
naHRing,2
AATS0are,6.239566666666667
AATS1are,6.43448275862069
AATS2are,6.445196000000003
AATS3are,6.101416666666667
AATS4are,6.3488639344262285
AATS5are,6.021319999999999
AATS6are,5.941240000000001
AATS7are,5.807733333333332
AATS8are,5.714766666666667
AATSC0dv,3.917085810089926
AATSC0pe,0.10303155006858705
AATSC0se,0.06333595336076815
AATSC1dv,0.8662262375899386
AATSC1pe,0.004825921195780703
AATSC1se,-0.002351231777115538
AATSC2dv,-0.011571406797744252
AATSC2pe,0.010666968449931426
AATSC2se,0.011192609602194814
AATSC3dv,-0.4873875933546715
AATSC3pe,-0.0027775377229080967
AATSC3se,-0.004315918175582993
AATSC4dv,-0.5344372234340526
AATSC4pe,-0.02197775529020214
AATSC4se,-0.012574539881715306
AATSC5dv,-0.22564548087181818
AATSC5pe,-0.013313401920438957
AATSC5se,-0.009067491879286706
AATSC6dv,-0.12824264593811907
AATSC6pe,0.0001867215363511581
AATSC6se,0.002563474622770893
AATSC7dv,-0.20707209266880053
AATSC7pe,-0.004740192043895755
AATSC7se,-0.003427953360768211
AATSC8dv,-0.08260935832952278
AATSC8pe,0.006119067215363505
AATSC8se,0.004813705075445778
AETA_eta,0.6715563484209244
ATSC0are,2.9526518518518494
ATSC1are,0.06832578875171337
ATSC2are,0.825926200274347
ATSC3are,-0.1402078189300408
ATSC4are,-1.2379282578875184
ATSC5are,-0.7585404663923173
ATSC6are,-0.27528641975308543
ATSC7are,-0.20248353909464878
ATSC8are,0.10662098765432192
BCUTZ-1h,16.00450239089056
BCUTZ-1l,5.735324264511904
BCUTc-1h,0.4341014508567953
BCUTc-1l,-0.39887154139545916
BCUTd-1h,3.1818982945039878
BCUTd-1l,0.9780888779105514
BCUTi-1h,14.558803281849283
BCUTi-1l,10.31140079497457
BCUTm-1h,32.062245525132084
BCUTm-1l,11.74670475403425
BCUTp-1h,2.936375032777344
BCUTp-1l,0.7506908546934715
BCUTs-1h,7.008268542852459
BCUTs-1l,0.6099611288564832
BCUTv-1h,24.44071634872192
BCUTv-1l,14.702704939125457
BalabanJ,1.5781787727481253
Diameter,8
ETA_beta,20.75
GATS1are,0.6978320763152324
GATS2are,0.7892498394412556
GATS3are,0.8674953212178382
GATS4are,1.6001803283623737
GATS5are,1.1544903263356485
GATS6are,1.0096844518925865
GATS7are,0.8097816651948782
GATS8are,0.5448492002167543
HybRatio,0.2727272727272727
Lipinski,True
LogEE_Dt,121.99264781384707
MATS1are,0.021544587232534346
MATS2are,0.15105070645847535
MATS3are,-0.021368424617669458
MATS4are,-0.18557401478456537
MATS5are,-0.13872676915666513
MATS6are,-0.05594017179785639
MATS7are,-0.06171915766868665
MATS8are,0.0541653704893033
MAXssCH2,0.9657114512471655
MINssCH2,0.7181018518518517
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.7539014687882499
SM1_Dzse,0.7406398837148147
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,6.544756405912575
SMR_VSA7,40.60803574231652
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,83.31172719156069
SpAD_Dzi,81.59721521139788
SpAD_Dzm,83.33176425427953
SpAD_Dzp,125.80564788861449
SpAD_Dzv,113.35578596971231
SpAbs_Dt,243.98529562769417
SpDiam_A,4.734878945299528
SpDiam_D,84.48286633117716
SpMAD_Dt,15.249080976730886
SpMax_Dt,121.99264781384707
SsssssAs,0
VE1_Dzpe,3.962749039167699
VE1_Dzse,3.963476882245655
VE2_Dzpe,0.24767181494798118
VE2_Dzse,0.24771730514035345
VE3_Dzpe,1.846941615475531
VE3_Dzse,1.8471252698621756
VMcGowan,163.92999999999975
VR1_Dzpe,75.13363069814821
VR1_Dzse,75.08898269522122
VR2_Dzpe,4.695851918634263
VR2_Dzse,4.693061418451326
VR3_Dzpe,4.789271900003529
VR3_Dzse,4.788677475459406
mZagreb1,4.055555555555555
mZagreb2,3.4999999999999996
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,24
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.10935747599451294
AATSC1are,0.0023560616810935644
AATSC2are,0.01651852400548694
AATSC3are,-0.002336796982167347
AATSC4are,-0.020293905867008497
AATSC5are,-0.015170809327846346
AATSC6are,-0.00611747599451301
AATSC7are,-0.0067494513031549595
AATSC8are,0.0059233882030178845
AETA_beta,1.296875
BCUTdv-1h,6.022078849558788
BCUTdv-1l,0.6503266880936789
BCUTpe-1h,3.489858856521565
BCUTpe-1l,2.2797129228810262
BCUTse-1h,3.702565027617273
BCUTse-1l,2.4790859308528717
ETA_alpha,7.866666666666667
ETA_dBeta,-1.75
ETA_eta_B,0.07087696947256461
ETA_eta_F,11.314643593355257
ETA_eta_L,3.855821281742064
ETA_eta_R,22.059545168090047
ETA_psi_1,0.5856079404466503
LabuteASA,97.14293355883295
LogEE_DzZ,41.55002374841732
LogEE_Dzi,40.84623150863527
LogEE_Dzm,41.55942576657394
LogEE_Dzp,62.50776503075913
LogEE_Dzv,56.602931141880106
PEOE_VSA1,4.899909730850478
PEOE_VSA2,4.567099647791355
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,0.0
PEOE_VSA7,23.43070295355053
PEOE_VSA8,30.360347148752602
PEOE_VSA9,0.0
SM1_Dzare,0.8181273791088497
SpAD_Dzpe,84.81893077447451
SpAD_Dzse,85.80883883142786
SpAbs_DzZ,82.33404862013211
SpAbs_Dzi,80.93048057028912
SpAbs_Dzm,82.3551706415459
SpAbs_Dzp,127.28331650570638
SpAbs_Dzv,114.40525177137707
SpDiam_Dt,170.71680345288254
SpMAD_DzZ,5.206982949472543
SpMAD_Dzi,5.0998259507123676
SpMAD_Dzm,5.208235265892471
SpMAD_Dzp,7.8628529930384055
SpMAD_Dzv,7.08473662310702
SpMax_DzZ,41.55002374841732
SpMax_Dzi,40.84623150863527
SpMax_Dzm,41.55942576657394
SpMax_Dzp,62.50776503075913
SpMax_Dzv,56.602931141880106
VE1_Dzare,3.961948996124143
VE2_Dzare,0.24762181225775895
VE3_Dzare,1.8467397041742522
VR1_Dzare,75.17196136701534
VR2_Dzare,4.698247585438459
VR3_Dzare,4.789781936512104
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,10
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4916666666666667
AETA_dBeta,-0.109375
AETA_eta_B,0.004429810592035288
AETA_eta_F,0.7071652245847035
AETA_eta_L,0.240988830108879
AETA_eta_R,1.378721573005628
BCUTare-1h,3.544445597155298
BCUTare-1l,2.215186576420745
ETA_beta_s,11.25
ETA_dPsi_A,0.12839205955334965
ETA_dPsi_B,0.0
ETA_eta_BR,0.3288769694725646
ETA_eta_FL,3.9875153111584662
ETA_eta_RL,7.84333659290053
LogEE_Dzpe,42.456584229036515
LogEE_Dzse,42.9507094084461
PEOE_VSA10,6.3273200747645415
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,27.02685881783969
SlogP_VSA3,12.965578028838586
SlogP_VSA4,0.0
SlogP_VSA5,10.440598685398296
SlogP_VSA6,30.167437056918217
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,83.47987971830776
SpAbs_Dzpe,84.15926698928482
SpAbs_Dzse,85.16077893317738
SpDiam_DzZ,65.46630837049734
SpDiam_Dzi,63.1373509900249
SpDiam_Dzm,65.48261617728195
SpDiam_Dzp,100.25707836009575
SpDiam_Dzv,89.99392792705274
SpMAD_Dzpe,5.301183173404657
SpMAD_Dzse,5.3630524269642414
SpMax_Dzpe,42.456584229036515
SpMax_Dzse,42.9507094084461
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.703125
AETA_eta_BR,0.02055481059203529
AETA_eta_FL,0.24921970694740414
AETA_eta_RL,0.49020853705628314
DetourIndex,955
EState_VSA1,0.0
EState_VSA2,6.031114512338072
EState_VSA3,0.0
EState_VSA4,19.51033443475116
EState_VSA5,15.007698333189651
EState_VSA6,30.057793095925433
EState_VSA7,4.899909730850478
EState_VSA8,16.430408359874733
EState_VSA9,0.0
ETA_beta_ns,9.5
ETA_shape_p,0.0423728813559322
ETA_shape_x,0.0
ETA_shape_y,0.29237288135593215
GhoseFilter,True
LogEE_Dzare,41.791072820348184
SlogP_VSA10,4.794537184071822
SlogP_VSA11,0.0
SpAbs_Dzare,82.76401826158752
SpDiam_Dzpe,65.9813910259821
SpDiam_Dzse,66.89480522821648
SpMAD_Dzare,5.217492482394235
SpMax_Dzare,41.791072820348184
TopoPSA(NO),38.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5251606198034768
VSA_EState9,32.028685489627954
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.59375
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.008333333333333304
FilterItLogS,-1.5618241963580313
SpDiam_Dzare,64.83827250786328
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6197530864197532
ETA_epsilon_2,0.8395833333333331
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5616161616161619
ETA_epsilon_5,0.8395833333333331
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.17429854096520742
ETA_dEpsilon_B,0.05813692480359134
ETA_dEpsilon_C,-0.11616161616161608
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9375
MDEDescriptor,"0.0,0.0,0.0,0.0,7.9607699395303495,8.91668679213046,0.0,1.3103706971044482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.4999999999999999"
APolDescriptor,33.696723000000006
BCUTDescriptor,"11.988415310567952,31.972071781719364,-0.2604668947425393,0.28693148717459505,5.3345092975876724,10.835875175537016"
BPolDescriptor,20.543276999999996
TPSADescriptor,66.37
ALOGPDescriptor,"0.40230000000000016,0.1618452900000001,62.45850000000001"
XLogPDescriptor,-0.11600000000000005
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,233.06228306
ChiPathDescriptor,"10.957819157813608,7.84333659290053,6.927848617684134,6.217213741495773,5.0844618085392,3.335817906060302,2.379700051863808,1.6455438235949962,9.4827056378631,6.04851663108458,4.793765538531832,3.8264691711790255,2.83698945911287,1.7471099404609853,1.1160150695419586,0.7122596018197594"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.31804138174397717,0.4329182633268859,0.0,0.0,0.14055209056194082,0.20311104702249874,0.24179860593881053"
AtomCountDescriptor,27
BondCountDescriptor,18
SmallRingDescriptor,"3,2,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"0.8591167563965418,0.0,0.2757834230632086,0.0,0.5457322507334442,0.0,0.12240903852030702,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,2,1,2,1,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"33.04340920775428,2.0652130754846425,15.431350980822566,2.5751034654113982,9.786213621134745"
FractionalPSADescriptor,0.28477366276770566
WienerNumbersDescriptor,"433.0,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4410758687224794,3.7072499442149156,4.413202073528053,1.3335306253831467,1.8140205576622885,1.8331223951747624"
FractionalCSP3Descriptor,0.2727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.11111111111111,4.704,2.204152249134948"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,601.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"23.982162977820394,23.0011178516821,32.50096714306692,26.831211849899343,22.687900833484722"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.3427391281763751,-0.30383264289988904,0.27253969652316185,-0.2190578281483287,0.09863946894926916"
EccentricConnectivityIndexDescriptor,228
AutocorrelationDescriptorPolarizability,"1158.2219626480103,1363.4137017303776,1887.4955974656361,1522.678433954651,1213.5272785664063"
