DLiP-ID,P0002U
AATSC6i,-0.36278822991387655
AATSC6m,-56.744177381470955
AATSC6p,-0.08962295362469491
AATSC6s,-0.055038386654276766
AATSC6v,-14.99287849458811
AATSC7Z,-20.167599999999997
AATSC7c,0.003638119933667305
AATSC7d,0.03360000000000003
AATSC7i,-0.3292653806018375
AATSC7m,-107.17500190259996
AATSC7p,-0.20774995177189787
AATSC7s,0.019670567558298935
AATSC7v,-19.08849766601853
AATSC8Z,-49.017599999999995
AATSC8c,-0.006149455949059218
AATSC8d,0.31360000000000005
AATSC8i,-0.13085910518999028
AATSC8m,-257.07765521759995
AATSC8p,-0.3387330644385504
AATSC8s,0.10626714677640586
AATSC8v,-24.845210696375133
ATS0are,148.7023
ATS1are,166.15790000000004
ATS2are,301.75300000000004
ATS3are,396.8486000000001
ATS4are,340.89090000000004
ATS5are,262.9519000000001
ATS6are,178.144
ATS7are,90.3178
ATS8are,21.736000000000004
ATSC0dv,68.82008230452676
ATSC0pe,2.1957439999999986
ATSC0se,1.1327799999999995
ATSC1dv,26.359514951989038
ATSC1pe,0.22249823999999985
ATSC1se,0.08266596000000158
ATSC2dv,11.096781344307274
ATSC2pe,-0.48726624
ATSC2se,-0.3438023599999982
ATSC3dv,-16.267441426611796
ATSC3pe,-0.2324476799999997
ATSC3se,-0.014539920000000359
ATSC4dv,-17.60808779149521
ATSC4pe,0.10871839999999991
ATSC4se,0.06936019999999782
ATSC5dv,-28.905933607681753
ATSC5pe,0.050999040000000107
ATSC5se,0.05210755999999886
ATSC6dv,-18.640057064471875
ATSC6pe,-0.5388185599999996
ATSC6se,-0.3092272399999997
ATSC7dv,3.1654628257887527
ATSC7pe,-0.08847615999999972
ATSC7se,-0.005084039999999821
ATSC8dv,6.38971961591221
ATSC8pe,-0.13307903999999993
ATSC8se,-0.09787015999999987
AXp-0dv,0.7188310763854554
AXp-1dv,0.41157107887852323
AXp-2dv,0.2556514283935084
AXp-3dv,0.13944362072841296
AXp-4dv,0.08313334509587686
AXp-5dv,0.05998656892233147
AXp-6dv,0.03150770030792287
AXp-7dv,0.021279753280218795
BertzCT,252.56058090719827
ECIndex,139
ETA_eta,9.336423725442247
GATS1dv,0.6504796813874937
GATS1pe,0.8675454389526707
GATS1se,0.9016346442448598
GATS2dv,0.9395334905983191
GATS2pe,1.1026488943508677
GATS2se,1.1382382731160579
GATS3dv,1.036163887917287
GATS3pe,1.0307453606506363
GATS3se,0.9813271462295259
GATS4dv,1.100003508083741
GATS4pe,0.8494797207689057
GATS4se,0.7657933579335793
GATS5dv,1.243801143233187
GATS5pe,0.8729337893829073
GATS5se,0.8279371949117866
GATS6dv,1.0761818448642038
GATS6pe,1.1835682589709031
GATS6se,1.296218210522898
GATS7dv,0.624443888997852
GATS7pe,1.1997300231721002
GATS7se,1.344309353978707
GATS8dv,0.0058600944312359755
GATS8pe,1.5783260707987818
GATS8se,2.0822878228782282
LogEE_A,3.4220310576628687
LogEE_D,33.786959270655274
MATS1dv,0.36828911859886654
MATS1pe,0.0974342252032183
MATS1se,0.07016940623951831
MATS2dv,0.08226702069024185
MATS2pe,-0.11322140672582783
MATS2se,-0.15484857372741215
MATS3dv,-0.0869030782121642
MATS3pe,-0.038920159127089904
MATS3se,-0.004718973519597403
MATS4dv,-0.1066070106395928
MATS4pe,0.02063051673297676
MATS4se,0.02551252964682678
MATS5dv,-0.22827270761460072
MATS5pe,0.01262299683625116
MATS5se,0.02499984647235643
MATS6dv,-0.21842903380635362
MATS6pe,-0.1978969755919604
MATS6se,-0.22014584160350004
MATS7dv,0.07186907512561332
MATS7pe,-0.06295998076278457
MATS7se,-0.007012670156605629
MATS8dv,0.5802920639172857
MATS8pe,-0.37879825699170766
MATS8se,-0.5399887886438669
MAXaaCH,2.065462962962963
MAXaasC,1.0806046863189724
MAXaasN,2.080439814814815
MDEC-22,5.431347546256182
MDEC-23,5.588886757085121
MDEC-33,0.33333333333333337
MDEN-22,0.19999999999999996
MDEN-23,0.9999999999999998
MINaaCH,1.8594444444444445
MINaasC,1.0806046863189724
MINaasN,2.080439814814815
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2571428571428571
SM1_Dzi,0.7226007430326127
SM1_Dzm,1.2771826539888134
SM1_Dzp,-1.1020864381520115
SM1_Dzv,-0.733920028097905
SddssSe,0
SpAD_Dt,131.63016762886707
SpAbs_A,15.865083224510458
SpAbs_D,67.57391854131052
SpMAD_A,1.3220902687092049
SpMAD_D,5.631159878442543
SpMax_A,2.324326310825573
SpMax_D,33.78695927065526
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,34.43
TpiPC10,6.153397367377295
VAdjMat,4.700439718141093
VE1_DzZ,3.425738762144877
VE1_Dzi,3.4124271799227452
VE1_Dzm,3.4259195442044357
VE1_Dzp,3.4270447634367813
VE1_Dzv,3.4246968194717398
VE2_DzZ,0.28547823017873974
VE2_Dzi,0.28436893166022875
VE2_Dzm,0.28549329535036966
VE2_Dzp,0.2855870636197318
VE2_Dzv,0.285391401622645
VE3_DzZ,1.4136387022255015
VE3_Dzi,1.4097453778605706
VE3_Dzm,1.4136914725335108
VE3_Dzp,1.414019861590259
VE3_Dzv,1.4133345047277635
VR1_DzZ,47.52548082061486
VR1_Dzi,48.29982788583315
VR1_Dzm,47.50709742413771
VR1_Dzp,47.52801528436805
VR1_Dzv,47.73571713266954
VR2_DzZ,3.9604567350512383
VR2_Dzi,4.0249856571527625
VR2_Dzm,3.9589247853448093
VR2_Dzp,3.9606679403640044
VR2_Dzv,3.977976427722462
VR3_DzZ,4.0435875623316795
VR3_Dzi,4.059749554005825
VR3_Dzm,4.043200676128106
VR3_Dzp,4.043640889433946
VR3_Dzv,4.048001461335661
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03333333333333333
Xch-6dv,0.18677244865975098
Xch-7dv,0.11065654645727743
Xpc-4dv,0.7737190893260856
Xpc-5dv,1.023661358516376
Xpc-6dv,1.276953647705719
Zagreb1,60.0
Zagreb2,68.0
fragCpx,37.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,5
nBondsD,0
nBondsM,5
nBondsO,13
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,5.948092
AATS1are,6.390688461538463
AATS2are,6.158224489795919
AATS3are,5.836008823529413
AATS4are,5.681515000000001
AATS5are,5.716345652173914
AATS6are,5.74658064516129
AATS7are,5.6448625
AATS8are,5.434000000000001
AATSC0dv,2.7528032921810706
AATSC0pe,0.08782975999999994
AATSC0se,0.045311199999999975
AATSC1dv,1.0138274981534245
AATSC1pe,0.00855762461538461
AATSC1se,0.0031794600000000606
AATSC2dv,0.22646492539402602
AATSC2pe,-0.009944208979591838
AATSC2se,-0.007016374693877514
AATSC3dv,-0.23922707980311464
AATSC3pe,-0.0034183482352941135
AATSC3se,-0.00021382235294118175
AATSC4dv,-0.2934681298582535
AATSC4pe,0.0018119733333333318
AATSC4se,0.001156003333333297
AATSC5dv,-0.6283898610365598
AATSC5pe,0.001108674782608698
AATSC5se,0.001132773043478236
AATSC6dv,-0.6012921633700605
AATSC6pe,-0.01738124387096773
AATSC6se,-0.009975072258064505
AATSC7dv,0.19784142661179704
AATSC7pe,-0.0055297599999999825
AATSC7se,-0.0003177524999999888
AATSC8dv,1.5974299039780524
AATSC8pe,-0.03326975999999998
AATSC8se,-0.024467539999999968
AETA_eta,0.7780353104535206
ATSC0are,2.0501999999999985
ATSC1are,0.25574399999999936
ATSC2are,-0.5658839999999999
ATSC3are,-0.41752799999999946
ATSC4are,0.04284000000000041
ATSC5are,0.07286400000000026
ATSC6are,-0.3767759999999997
ATSC7are,0.006264000000000089
ATSC8are,-0.04262400000000003
BCUTZ-1h,35.000417690214846
BCUTZ-1l,5.779559354258822
BCUTc-1h,0.46530787666518186
BCUTc-1l,-0.4326546176299567
BCUTd-1h,3.1342104190199787
BCUTd-1l,0.993852537508412
BCUTi-1h,14.692302248442294
BCUTi-1l,11.037895776586867
BCUTm-1h,79.90417838678334
BCUTm-1l,11.794402569541324
BCUTp-1h,3.0589693819759827
BCUTp-1l,0.9137302777632479
BCUTs-1h,3.044311350252341
BCUTs-1l,1.043872804029201
BCUTv-1h,26.523890361535546
BCUTv-1l,15.443249913493592
BalabanJ,1.8252761526683647
Diameter,7
ETA_beta,12.25
GATS1are,0.9423245762139528
GATS2are,1.210944079124187
GATS3are,1.0958529153540257
GATS4are,0.9003511852502195
GATS5are,0.8541817765392984
GATS6are,0.9973094678410607
GATS7are,0.875109745390694
GATS8are,0.8533801580333633
HybRatio,0.625
Lipinski,True
LogEE_Dt,65.81508381443354
MATS1are,0.11994327007496434
MATS2are,-0.14082349357653517
MATS3are,-0.07487217889789802
MATS4are,0.008706467661691633
MATS5are,0.019315188762072076
MATS6are,-0.14820583987085448
MATS7are,0.004773924495171274
MATS8are,-0.1299385425812118
MAXssCH2,1.2441666666666666
MAXssNH2,2.3700839710884356
MAXsssCH,0.6262037037037037
MINssCH2,1.2382397959183673
MINssNH2,2.3700839710884356
MINsssCH,0.6262037037037037
NsssssAs,0
RotRatio,0.07692307692307693
SM1_Dzpe,0.622066145092461
SM1_Dzse,0.567729022828023
SMR_VSA1,5.316788604006331
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,0.0
SMR_VSA5,18.88348407499998
SMR_VSA6,13.08951281182515
SMR_VSA7,16.866406659058566
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,52.26521364384345
SpAD_Dzi,52.75326809983033
SpAD_Dzm,52.271962538734826
SpAD_Dzp,74.1140942647977
SpAD_Dzv,68.92719833871206
SpAbs_Dt,131.63016762886707
SpDiam_A,4.548143694840944
SpDiam_D,51.28646590288041
SpMAD_Dt,10.969180635738923
SpMax_Dt,65.81508381443354
SsssssAs,0
VE1_Dzpe,3.4159111665574593
VE1_Dzse,3.416586556814428
VE2_Dzpe,0.2846592638797883
VE2_Dzse,0.28471554640120234
VE3_Dzpe,1.4107658272760095
VE3_Dzse,1.410963526649361
VMcGowan,142.8499999999999
VR1_Dzpe,48.15126125722205
VR1_Dzse,48.12406333244754
VR2_Dzpe,4.012605104768505
VR2_Dzse,4.010338611037295
VR3_Dzpe,4.0566688890298535
VR3_Dzse,4.056103885990622
mZagreb1,3.3333333333333335
mZagreb2,2.694444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,2
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08200799999999994
AATSC1are,0.009836307692307669
AATSC2are,-0.011548653061224488
AATSC3are,-0.006140117647058816
AATSC4are,0.0007140000000000068
AATSC5are,0.0015840000000000058
AATSC6are,-0.012154064516129024
AATSC7are,0.00039150000000000556
AATSC8are,-0.010656000000000007
AETA_beta,1.0208333333333333
BCUTdv-1h,5.163178964177254
BCUTdv-1l,0.25601562133701705
BCUTpe-1h,3.2357665269931255
BCUTpe-1l,2.315716822900536
BCUTse-1h,3.393528854934698
BCUTse-1l,2.511775659789734
ETA_alpha,6.533333333333333
ETA_dBeta,-3.25
ETA_eta_B,0.05404021706695783
ETA_eta_F,5.148868788494392
ETA_eta_L,3.745443325966564
ETA_eta_R,14.485292513936638
ETA_psi_1,0.6758620689655173
LabuteASA,80.27492578416104
LogEE_DzZ,26.073502577434798
LogEE_Dzi,26.436850778521954
LogEE_Dzm,26.038986164686662
LogEE_Dzp,36.96520659588618
LogEE_Dzv,34.402439167014556
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.681802935145185
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,15.929943897949348
PEOE_VSA8,19.038486817465095
PEOE_VSA9,29.800916728418603
SM1_Dzare,0.6445944982049027
SpAD_Dzpe,54.272767293531686
SpAD_Dzse,54.87207977988905
SpAbs_DzZ,51.447808589254215
SpAbs_Dzi,52.20596107203084
SpAbs_Dzm,51.44110054420784
SpAbs_Dzp,75.03249962992439
SpAbs_Dzv,69.53879836212698
SpDiam_Dt,94.99325714199108
SpMAD_DzZ,4.355434470320287
SpMAD_Dzi,4.3961056749858605
SpMAD_Dzm,4.355996878227902
SpMAD_Dzp,6.176174522066475
SpMAD_Dzv,5.743933194892672
SpMax_DzZ,26.073502577401626
SpMax_Dzi,26.436850778501217
SpMax_Dzm,26.038986164652048
SpMax_Dzp,36.96520659588618
SpMax_Dzv,34.40243916701455
VE1_Dzare,3.414339519862975
VE2_Dzare,0.2845282933219146
VE3_Dzare,1.4103056255076183
VR1_Dzare,48.22101407537592
VR2_Dzare,4.01841783961466
VR3_Dzare,4.058116459507846
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5444444444444444
AETA_dBeta,-0.2708333333333333
AETA_eta_B,0.004503351422246486
AETA_eta_F,0.4290723990411993
AETA_eta_L,0.3121202771638803
AETA_eta_R,1.2071077094947198
BCUTare-1h,3.260255521130419
BCUTare-1l,2.2637395416841275
ETA_beta_s,7.75
ETA_dPsi_A,0.03813793103448271
ETA_dPsi_B,0.0
ETA_eta_BR,0.22604021706695782
ETA_eta_FL,2.1147300193395733
ETA_eta_RL,5.860173345306137
LogEE_Dzpe,27.18822249219976
LogEE_Dzse,27.483350641853907
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,22.869997555271375
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,18.88348407499998
SlogP_VSA6,16.866406659058566
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,53.75798492950608
SpAbs_Dzpe,53.781293986778934
SpAbs_Dzse,54.41910352363264
SpDiam_DzZ,40.37495362522423
SpDiam_Dzi,40.2503998253681
SpDiam_Dzm,40.33970565263907
SpDiam_Dzp,57.74115833258752
SpDiam_Dzv,53.24914648431856
SpMAD_Dzpe,4.5227306077943075
SpMAD_Dzse,4.572673314990754
SpMax_Dzpe,27.188222492190214
SpMax_Dzse,27.483350641846858
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,12
AETA_beta_s,0.6458333333333334
AETA_eta_BR,0.018836684755579817
AETA_eta_FL,0.17622750161163112
AETA_eta_RL,0.48834777877551144
DetourIndex,387
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,6.041840829147961
EState_VSA4,4.472719515832414
EState_VSA5,25.93115605767717
EState_VSA6,0.0
EState_VSA7,6.196843571613076
EState_VSA8,37.22406081701498
EState_VSA9,0.0
ETA_beta_ns,4.5
ETA_shape_p,0.20408163265306123
ETA_shape_x,0.0
ETA_shape_y,0.21428571428571427
GhoseFilter,True
LogEE_Dzare,26.932708672949197
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,53.25708493442407
SpDiam_Dzpe,41.494722784689685
SpDiam_Dzse,41.96081733485883
SpMAD_Dzare,4.47983207745884
SpMax_Dzare,26.93270867293678
TopoPSA(NO),34.43
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.1610445011337873
VSA_EState9,16.181355229591837
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.375
EState_VSA10,0.0
ETA_dAlpha_A,0.04444444444444443
ETA_dAlpha_B,0.0
FilterItLogS,-2.179270613976377
SpDiam_Dzare,41.053364281413195
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.542666666666667
ETA_epsilon_2,0.8055555555555555
ETA_epsilon_3,0.4411764705882358
ETA_epsilon_4,0.5246913580246917
ETA_epsilon_5,0.7333333333333334
AETA_beta_ns_d,0.041666666666666664
ETA_dEpsilon_A,0.10149019607843118
ETA_dEpsilon_B,0.017975308641975274
ETA_dEpsilon_C,-0.08351488743645591
ETA_dEpsilon_D,0.07222222222222208
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.9166666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,5.431347546256182,5.588886757085121,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.9999999999999998,0.0"
APolDescriptor,29.098309000000008
BCUTDescriptor,"11.850000000000001,78.91833726585449,-0.3663175848253294,0.2078638334652192,6.962311729689265,9.620945330230356"
BPolDescriptor,17.481690999999998
TPSADescriptor,34.43
ALOGPDescriptor,"-0.793700000000001,0.6299596900000015,45.1386"
XLogPDescriptor,1.6189999999999998
VAdjMaDescriptor,4.700439718141093
WeightDescriptor,230.02928462
ChiPathDescriptor,"8.38890505706126,5.860173345306138,5.076393996848818,4.051871696536538,3.28484550063556,2.347747551304607,1.224695272091628,0.7826569984497608,8.918866135438916,5.764637587793897,4.785414110909821,3.3045247952089825,2.549461292846367,2.004247408859261,0.8271272321612025,0.5588225835011115"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2879545845577009,0.2231919917077938,0.0,0.0,0.03333333333333333,0.2290479433411917,0.12956272243530387"
AtomCountDescriptor,25
BondCountDescriptor,13
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.6220084679281462,0.0,0.08333333333333333,0.0,0.5230929468942358,0.0,0.03333333333333333,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,1,0,2,3,0,0"
ZagrebIndexDescriptor,60.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"24.362388253477675,2.0301990211231398,11.958118933443538,0.0,9.444383315150692"
FractionalPSADescriptor,0.14967659468609446
WienerNumbersDescriptor,"197.0,13.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.2919737681478414,1.954251770787011,2.2113861708778706,0.7737190893260855,1.077136099477851,1.3335409876860815"
FractionalCSP3Descriptor,0.625
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,5
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"8.591715976331361,3.8062283737024223,2.0408163265306123"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,544.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.625
AutocorrelationDescriptorMass,"56.33803169514484,19.843565428323302,29.8009883209132,27.34736952610165,16.345019628781962"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.17812456378729813,-0.035700159543732006,-0.09319715731652174,0.005234288082095796,0.024191842565870397"
EccentricConnectivityIndexDescriptor,139
AutocorrelationDescriptorPolarizability,"802.935372100098,903.294555494629,1166.9814392036133,873.6586002861334,653.208797871094"
