DLiP-ID,C004VS
AATSC4c,-0.0028129913808607587
AATSC4d,-0.01506172839506171
AATSC4i,-0.43572231098378617
AATSC4m,-11.920797542
AATSC4p,-0.061796882069216144
AATSC4s,-0.19298172915714065
AATSC4v,-9.4882004864893
AATSC5Z,1.2478406708595395
AATSC5c,-3.082247306503926e-05
AATSC5d,0.035755881667831356
AATSC5i,0.04326617836592714
AATSC5m,5.395312713584907
AATSC5p,0.034648506257350484
AATSC5s,-0.18116557818786255
AATSC5v,2.7542830253102144
AATSC6Z,1.0944788087056128
AATSC6c,0.0032796373833039105
AATSC6d,-0.04912816596665394
AATSC6i,0.1415685493305218
AATSC6m,5.134076520412375
AATSC6p,-0.003932569998416494
AATSC6s,-0.008775398048763644
AATSC6v,3.8647572424679013
AATSC7Z,-2.2102075702075705
AATSC7c,-0.0010297683039589218
AATSC7d,-0.10080043413376744
AATSC7i,-0.15968737661640822
AATSC7m,-9.685506814945056
AATSC7p,-0.0406717651198961
AATSC7s,0.23677164932308956
AATSC7v,-3.1874042967861387
AATSC8Z,-2.149903381642512
AATSC8c,-0.001563290272703636
AATSC8d,-0.013419216317767053
AATSC8i,0.16497995885523248
AATSC8m,-9.986211299130439
AATSC8p,0.00340042208611419
AATSC8s,-0.2708138671862056
AATSC8v,-6.2104898774798984
ATS0are,294.7967999999999
ATS1are,315.87870000000004
ATS2are,511.44640000000004
ATS3are,594.9118
ATS4are,648.1107999999997
ATS5are,680.8815999999998
ATS6are,632.0618
ATS7are,596.3544999999999
ATS8are,600.3908
ATSC0dv,188.3308641975308
ATSC0pe,6.090591111111109
ATSC0se,4.31499391111111
ATSC1dv,2.98041152263373
ATSC1pe,-0.3441482962962959
ATSC1se,0.015605161481480848
ATSC2dv,6.159780521261981
ATSC2pe,1.0853596543209874
ATSC2se,0.9164022409876531
ATSC3dv,-45.661563786008266
ATSC3pe,-1.0147860740740748
ATSC3se,-0.9607514162962962
ATSC4dv,-26.98710562414266
ATSC4pe,-2.4400846913580243
ATSC4se,-2.158808380246914
ATSC5dv,32.763840877914944
ATSC5pe,-0.3786835061728398
ATSC5se,-0.5415251017283953
ATSC6dv,52.97322359396431
ATSC6pe,2.587725827160493
ATSC6se,1.9206962804938248
ATSC7dv,-27.017229080932793
ATSC7pe,-0.2647975802469139
ATSC7se,-0.1441625758024702
ATSC8dv,-93.61470507544583
ATSC8pe,-2.5263462716049365
ATSC8se,-1.1621004404938278
AXp-0dv,0.5789440721576173
AXp-1dv,0.3352884730389386
AXp-2dv,0.18853740725986953
AXp-3dv,0.10624907670586613
AXp-4dv,0.058914916184831925
AXp-5dv,0.033947016585273784
AXp-6dv,0.020653707517006358
AXp-7dv,0.011931218368936711
BertzCT,1257.618669055176
ECIndex,679
ETA_eta,20.37623767087484
GATS1dv,0.7236083068935684
GATS1pe,0.7383492425110354
GATS1se,0.722204978159722
GATS2dv,0.8701336160234346
GATS2pe,0.7574821887645384
GATS2se,0.782020769126403
GATS3dv,1.0128213478232557
GATS3pe,0.9215472914765318
GATS3se,0.9888569754338908
GATS4dv,0.9977357946351315
GATS4pe,1.1646153666529724
GATS4se,1.2613848575741007
GATS5dv,0.9374642859086484
GATS5pe,1.0617103132123966
GATS5se,1.1004131359039144
GATS6dv,0.8799312516540345
GATS6pe,0.8507904077474737
GATS6se,0.8687372342834653
GATS7dv,1.055334916021389
GATS7pe,1.0581433827599318
GATS7se,1.0899849590581152
GATS8dv,1.2549221855758024
GATS8pe,1.2737544270787642
GATS8se,1.2057572054974857
LogEE_A,4.3068393364755515
LogEE_D,159.96184882346802
MATS1dv,0.014836313815979166
MATS1pe,-0.0529733521577544
MATS1se,0.003390465708703888
MATS2dv,0.01911461378645472
MATS2pe,0.10414442294836317
MATS2se,0.12411599234183947
MATS3dv,-0.1173164321837993
MATS3pe,-0.08062033893844568
MATS3se,-0.10773589190141349
MATS4dv,-0.06448331017122481
MATS4pe,-0.18028432562283686
MATS4se,-0.22513676522453296
MATS5dv,0.07385500932338773
MATS5pe,-0.026395117139749107
MATS5se,-0.05327764919293498
MATS6dv,0.13048953461056975
MATS6pe,0.19710588696811832
MATS6se,0.20649963466090535
MATS7dv,-0.07093987639127536
MATS7pe,-0.02149936779124389
MATS7se,-0.016521271479159376
MATS8dv,-0.2431348764351863
MATS8pe,-0.20288882108457837
MATS8se,-0.13173105349143804
MAXaaCH,1.7728538411844688
MAXaaNH,2.604978833999258
MAXaaaC,0.5707626553707903
MAXaasC,0.5594648534183306
MAXsCH3,1.5116505072796351
MAXssNH,2.620595710506425
MDEC-12,1.4385668047632296
MDEC-13,1.0736226954691095
MDEC-22,9.541834236589839
MDEC-23,20.22835109124298
MDEC-33,8.290089115529018
MDEN-22,1.8948485120271366
MDEO-11,0.6506976368304991
MDEO-12,0.40852897032162194
MINaaCH,1.4243309519274874
MINaaNH,2.604978833999258
MINaaaC,0.5143209538177076
MINaasC,0.03036614252884129
MINsCH3,1.5116505072796351
MINssNH,2.620595710506425
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.8214285714285716
SM1_Dzi,1.4197340948042116
SM1_Dzm,2.817780435189402
SM1_Dzp,-5.553628468014915
SM1_Dzv,-2.558118674862882
SddssSe,0
SpAD_Dt,625.0648191216555
SpAbs_A,37.91587557357167
SpAbs_D,319.92369764693603
SpMAD_A,1.3074439852955748
SpMAD_D,11.031851642997795
SpMax_A,2.482814013224303
SpMax_D,159.96184882346802
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,150.88000000000002
TpiPC10,9.208431520026966
VAdjMat,6.0
VE1_DzZ,5.283365559115218
VE1_Dzi,5.292222419731353
VE1_Dzm,5.2833260200125824
VE1_Dzp,5.2461320421500215
VE1_Dzv,5.278464784490073
VE2_DzZ,0.1821850192798351
VE2_Dzi,0.1824904282665984
VE2_Dzm,0.18218365586250285
VE2_Dzp,0.18090110490172487
VE2_Dzv,0.18201602705138184
VE3_DzZ,2.7292740481460824
VE3_Dzi,2.7309490117896194
VE3_Dzm,2.7292665644219025
VE3_Dzp,2.7222017881832588
VE3_Dzv,2.728346031918321
VR1_DzZ,186.05848590659997
VR1_Dzi,185.607714287161
VR1_Dzm,186.062471707436
VR1_Dzp,190.0301118838758
VR1_Dzv,187.09469277036055
VR2_DzZ,6.415809858848275
VR2_Dzi,6.400266009902103
VR2_Dzm,6.415947300256414
VR2_Dzp,6.552762478754338
VR2_Dzv,6.451541130012433
VR3_DzZ,6.2907718016376855
VR3_Dzi,6.288346120527971
VR3_Dzm,6.290793223708948
VR3_Dzp,6.311893280195062
VR3_Dzv,6.296325604131838
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.10895309052705873
Xch-7dv,0.15083660197619256
Xpc-4dv,2.5191397040180017
Xpc-5dv,3.311572596225649
Xpc-6dv,4.335312792477019
Zagreb1,156.0
Zagreb2,185.0
fragCpx,212.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,32
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,10
naHRing,1
AATS0are,6.551039999999998
AATS1are,6.580806250000001
AATS2are,6.6421610389610395
AATS3are,6.396901075268817
AATS4are,6.481107999999997
AATS5are,6.423411320754715
AATS6are,6.516101030927834
AATS7are,6.553346153846153
AATS8are,6.52598695652174
AATSC0dv,4.185130315500684
AATSC0pe,0.13534646913580242
AATSC0se,0.0958887535802469
AATSC1dv,0.06209190672153605
AATSC1pe,-0.007169756172839498
AATSC1se,0.0003251075308641843
AATSC2dv,0.07999714962677897
AATSC2pe,0.014095579926246589
AATSC2se,0.011901327805034456
AATSC3dv,-0.49098455683879855
AATSC3pe,-0.010911678215850268
AATSC3se,-0.010330660390282756
AATSC4dv,-0.2698710562414266
AATSC4pe,-0.024400846913580243
AATSC4se,-0.02158808380246914
AATSC5dv,0.3090928384708957
AATSC5pe,-0.0035724859072909414
AATSC5se,-0.005108727374796182
AATSC6dv,0.5461157071542713
AATSC6pe,0.02667758584701539
AATSC6se,0.019800992582410564
AATSC7dv,-0.29689262726299775
AATSC7pe,-0.002909863519196856
AATSC7se,-0.0015842041296974746
AATSC8dv,-1.0175511421244112
AATSC8pe,-0.027460285560923222
AATSC8se,-0.012631526527106824
AETA_eta,0.7026288852025807
ATSC0are,6.705697777777776
ATSC1are,-0.6251109629629625
ATSC2are,1.3209882469135805
ATSC3are,-1.3080776296296293
ATSC4are,-2.606128395061727
ATSC5are,-0.498248098765432
ATSC6are,2.6982603456790124
ATSC7are,-0.11952439506172735
ATSC8are,-2.307008790123455
BCUTZ-1h,16.01323053833895
BCUTZ-1l,5.654697525866795
BCUTc-1h,0.4624504160096768
BCUTc-1l,-0.5293454186488067
BCUTd-1h,4.043826720137314
BCUTd-1l,0.9715953680210148
BCUTi-1h,14.691596063243733
BCUTi-1l,10.319746350282504
BCUTm-1h,32.066735729615154
BCUTm-1l,11.666227829276053
BCUTp-1h,2.954653719496834
BCUTp-1l,0.7609318575146391
BCUTs-1h,7.0142107397395845
BCUTs-1l,0.298937733970439
BCUTv-1h,24.44200153976368
BCUTv-1l,14.70159341667259
BalabanJ,1.4302291878189877
Diameter,14
ETA_beta,43.5
GATS1are,0.7964942914218222
GATS2are,0.7709605685721518
GATS3are,0.9427338334561767
GATS4are,1.1736639885682623
GATS5are,1.0694948790756449
GATS6are,0.870353545367454
GATS7are,1.0610405983395585
GATS8are,1.2498319980879475
HybRatio,0.05263157894736842
Lipinski,True
LogEE_Dt,312.5324095608278
MATS1are,-0.08739456313105534
MATS2are,0.11512688819417033
MATS3are,-0.0943885050453643
MATS4are,-0.17488974550332648
MATS5are,-0.03154338687737702
MATS6are,0.18667263347412058
MATS7are,-0.008814216214953954
MATS8are,-0.16827901434805478
MAXddssS,-3.855272764970185
MINddssS,-3.855272764970185
NsssssAs,0
RotRatio,0.1875
SM1_Dzpe,1.7028763769889843
SM1_Dzse,1.6977433816433354
SMR_VSA1,18.26118733296969
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,14.947403432856257
SMR_VSA6,11.831892405729622
SMR_VSA7,60.92462369091903
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,187.61518989853954
SpAD_Dzi,244.3314144001647
SpAD_Dzm,187.62180875601842
SpAD_Dzp,279.1250875131413
SpAD_Dzv,275.6548946808358
SpAbs_Dt,625.0648191216553
SpDiam_A,4.9632289416564594
SpDiam_D,229.89048539602203
SpMAD_Dt,21.55395928005709
SpMax_Dt,312.5324095608278
SsssssAs,0
VE1_Dzpe,5.294550737969882
VE1_Dzse,5.294097101268973
VE2_Dzpe,0.18257071510240971
VE2_Dzse,0.1825550724575508
VE3_Dzpe,2.731388865981522
VE3_Dzse,2.7313031823875304
VMcGowan,288.2300000000005
VR1_Dzpe,185.2012813738343
VR1_Dzse,185.23802178988208
VR2_Dzpe,6.386251081856355
VR2_Dzse,6.387517992754555
VR3_Dzpe,6.2861539780457685
VR3_Dzse,6.286352339374355
mZagreb1,8.95138888888889
mZagreb2,6.319444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14901550617283948
AATSC1are,-0.013023145061728386
AATSC2are,0.017155691518358187
AATSC3are,-0.014065350856232573
AATSC4are,-0.02606128395061727
AATSC5are,-0.004700453761938038
AATSC6are,0.027817116965763014
AATSC7are,-0.0013134548907882126
AATSC8are,-0.0250761825013419
AETA_beta,1.5
BCUTdv-1h,6.017809767621346
BCUTdv-1l,0.644193938134942
BCUTpe-1h,3.536944486791287
BCUTpe-1l,2.202073912267249
BCUTse-1h,3.7682654204103763
BCUTse-1l,2.3987041711848547
ETA_alpha,14.100000000000001
ETA_dBeta,6.5
ETA_eta_B,0.4387185869814214
ETA_eta_F,34.45233923235895
ETA_eta_L,5.416203207077827
ETA_eta_R,54.82857690323379
ETA_psi_1,0.5529411764705885
LabuteASA,170.5506352121601
LogEE_DzZ,93.44862543392394
LogEE_Dzi,122.21466354817905
LogEE_Dzm,93.45082539498853
LogEE_Dzp,137.97463328131604
LogEE_Dzv,137.20997041889925
PEOE_VSA1,9.843390348640755
PEOE_VSA2,9.820776672753126
PEOE_VSA3,13.401775505276145
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,24.26546827384644
PEOE_VSA7,42.093720291699164
PEOE_VSA8,10.772448428929591
PEOE_VSA9,22.588150766996645
SM1_Dzare,1.8363478247602774
SpAD_Dzpe,238.58934151961535
SpAD_Dzse,235.0877105600402
SpAbs_DzZ,185.3775051694755
SpAbs_Dzi,243.00959300155387
SpAbs_Dzm,185.38701737638553
SpAbs_Dzp,281.502895030647
SpAbs_Dzv,276.9780595126615
SpDiam_Dt,441.90287991653975
SpMAD_DzZ,6.469489306846191
SpMAD_Dzi,8.425221186212577
SpMAD_Dzm,6.46971754331098
SpMAD_Dzp,9.625003017694528
SpMAD_Dzv,9.50534119589089
SpMax_DzZ,93.44862543392394
SpMax_Dzi,122.21466354817905
SpMax_Dzm,93.45082539498853
SpMax_Dzp,137.97463328131604
SpMax_Dzv,137.20997041889925
VE1_Dzare,5.295107958452814
VE2_Dzare,0.18258992960182116
VE3_Dzare,2.7314941045920227
VR1_Dzare,185.1264904753222
VR2_Dzare,6.383672085355938
VR3_Dzare,6.285750060731355
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48620689655172417
AETA_dBeta,0.22413793103448276
AETA_eta_B,0.015128227137290394
AETA_eta_F,1.18801169766755
AETA_eta_L,0.1867656278302699
AETA_eta_R,1.8906405828701307
BCUTare-1h,3.580924540323825
BCUTare-1l,2.1515127722951792
ETA_beta_s,18.5
ETA_dPsi_A,0.16105882352941148
ETA_dPsi_B,0.0
ETA_eta_BR,0.7827185869814214
ETA_eta_FL,8.559291768313848
ETA_eta_RL,13.975494975391674
LogEE_Dzpe,119.35339063487625
LogEE_Dzse,117.60239815524918
PEOE_VSA10,17.82634374133235
PEOE_VSA11,0.0
PEOE_VSA12,5.156436481820707
PEOE_VSA13,10.023291153407584
SlogP_VSA1,9.458957818252138
SlogP_VSA2,35.81546405799646
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,75.8720271237753
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,239.34657897262107
SpAbs_Dzpe,237.00390489276347
SpAbs_Dzse,233.50705292885516
SpDiam_DzZ,134.3011425682233
SpDiam_Dzi,178.0309330848589
SpDiam_Dzm,134.30249672660193
SpDiam_Dzp,199.03983361483586
SpDiam_Dzv,200.76578897532036
SpMAD_Dzpe,8.227218673090185
SpMAD_Dzse,8.10647277793242
SpMax_Dzpe,119.35339063487625
SpMax_Dzse,117.60239815524918
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6379310344827587
AETA_eta_BR,0.026990296102807634
AETA_eta_FL,0.29514799201082237
AETA_eta_RL,0.4819136198410922
DetourIndex,4433
EState_VSA1,10.023291153407584
EState_VSA2,10.644995308801679
EState_VSA3,32.26126649423554
EState_VSA4,11.761884949391115
EState_VSA5,25.569851752965292
EState_VSA6,42.46456947923127
EState_VSA7,0.0
EState_VSA8,19.903437002001372
EState_VSA9,4.736862953800049
ETA_beta_ns,25.0
ETA_shape_p,0.10638297872340423
ETA_shape_x,0.05910165484633569
ETA_shape_y,0.2836879432624113
GhoseFilter,True
LogEE_Dzare,119.73661182509538
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,237.6368758254306
SpDiam_Dzpe,174.2804971260975
SpDiam_Dzse,171.59948794645047
SpMAD_Dzare,8.253330309400727
SpMax_Dzare,119.73661182509538
TopoPSA(NO),117.20000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.81439121945074
VSA_EState9,49.502409859911225
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8620689655172413
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013793103448275813
FilterItLogS,-5.595785522910328
SpDiam_Dzare,174.89839136902003
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6733333333333333
ETA_epsilon_2,0.8793103448275859
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5754098360655733
ETA_epsilon_5,0.8249999999999997
AETA_beta_ns_d,0.06896551724137931
ETA_dEpsilon_A,0.23012345679012375
ETA_dEpsilon_B,0.09792349726776006
ETA_dEpsilon_C,-0.13219995952236369
ETA_dEpsilon_D,0.05431034482758612
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8275862068965517
MDEDescriptor,"0.0,1.4385668047632296,1.0736226954691095,0.0,9.541834236589839,20.22835109124298,0.0,8.290089115529018,0.0,0.0,0.6506976368304991,0.40852897032162194,0.0,0.0,0.0,0.0,1.8948485120271366,0.0,0.0"
APolDescriptor,57.516687999999974
BCUTDescriptor,"11.849999999999989,31.97307385385153,-0.35878252610753525,0.24515976477231313,4.829852110794515,12.475716571970842"
BPolDescriptor,30.803312
TPSADescriptor,150.87999999999997
ALOGPDescriptor,"3.661700000000001,13.408046890000008,110.46639999999996"
XLogPDescriptor,3.922000000000001
VAdjMaDescriptor,6.0
WeightDescriptor,428.06129712000006
ChiPathDescriptor,"20.432510652501765,13.97549497539168,12.931932312064133,10.933163332062326,8.968609373308245,6.91620637662783,5.112292395028986,3.872654724367842,16.176623282541417,9.616164119880457,7.4101311654138255,5.444489317900609,3.8507999688394827,2.66938784949886,1.7105492248205956,1.0931911981881084"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.31408966044528386,0.42940382271193056,0.0,0.0,0.028867513459481284,0.10895309052705873,0.13381563503092908"
AtomCountDescriptor,45
BondCountDescriptor,32
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.4010116234523364,0.20412414523193154,0.6468511148256471,0.10206207261596577,0.9686192498500559,0.025499585890087693,0.15597294134335307,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,14,2,0,0,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"59.396550927347555,2.048156928529226,29.116190162375414,10.385330050312888,12.106898390160001"
FractionalPSADescriptor,0.35247288417598566
WienerNumbersDescriptor,"2231.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.237082911513479,8.076937788254908,11.17360200122617,1.9310844185921827,2.5609366472393504,3.052876520051838"
FractionalCSP3Descriptor,0.05263157894736842
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,6,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,9.646502835538753,5.08680462241333"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1492.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.05263157894736842
AutocorrelationDescriptorMass,"45.79330342416972,46.42277568656199,64.00065092573394,68.17463643526659,63.11118153286779"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5317825951515512,-0.32492878363911176,0.11641028514448794,0.004582742494714105,-0.10259087685693562"
EccentricConnectivityIndexDescriptor,679
AutocorrelationDescriptorPolarizability,"2488.780435979911,2966.314519606748,4286.486601989636,4421.428732342903,4128.030610292995"
