DLiP-ID,C001XU
AATSC4c,-0.0027144957185109846
AATSC4d,0.014123271238007478
AATSC4i,-0.00099651853997122
AATSC4m,6.852931571605075
AATSC4p,0.028710403183850042
AATSC4s,-0.01495307588642039
AATSC4v,5.994931964755902
AATSC5Z,0.09477681387520075
AATSC5c,0.004488879054420159
AATSC5d,-0.035818453217415225
AATSC5i,0.23349613086867785
AATSC5m,0.709680188410684
AATSC5p,0.015154111024339695
AATSC5s,0.15610139390838487
AATSC5v,3.884476125585239
AATSC6Z,-1.568062477750089
AATSC6c,-0.003664353056585085
AATSC6d,-0.09363398260692672
AATSC6i,-0.12257945837490238
AATSC6m,-7.164299206151782
AATSC6p,-0.02081342359104597
AATSC6s,-0.2523622730073061
AATSC6v,-4.424205579164647
AATSC7Z,-1.9646548655184692
AATSC7c,0.0005979970946938505
AATSC7d,-0.06636611384588947
AATSC7i,0.02478870374358111
AATSC7m,-8.883647414367
AATSC7p,-0.017399588602153262
AATSC7s,0.07825063316841488
AATSC7v,-4.4418720831255465
AATSC8Z,-1.5259666667755343
AATSC8c,0.0017059214860084082
AATSC8d,-0.05243303797427012
AATSC8i,-0.020393801488407602
AATSC8m,-6.765773896721219
AATSC8p,-0.039283800146083694
AATSC8s,0.0662829174862181
AATSC8v,-3.748312107150791
ATS0are,330.63319999999993
ATS1are,365.72900000000004
ATS2are,623.9654999999999
ATS3are,789.9886
ATS4are,743.0659999999999
ATS5are,720.8195999999999
ATS6are,717.8429999999998
ATS7are,721.2390000000001
ATS8are,670.1539
ATSC0dv,203.64360587002093
ATSC0pe,5.858230188679243
ATSC0se,3.8086523018867915
ATSC1dv,58.586646097860054
ATSC1pe,-0.1973871840512622
ATSC1se,-0.3253913624065535
ATSC2dv,40.8665400893952
ATSC2pe,0.7471460662157381
ATSC2se,0.5009872342470572
ATSC3dv,18.23302084569439
ATSC3pe,-0.03442082591669415
ATSC3se,0.031437414382336264
ATSC4dv,45.26771092915629
ATSC4pe,-0.011541367034531916
ATSC4se,-0.37909535706657693
ATSC5dv,13.28440330683122
ATSC5pe,1.5132520469918131
ATSC5se,0.9291975204699102
ATSC6dv,-89.01206439618686
ATSC6pe,-3.2123241723033065
ATSC6se,-2.141651071911724
ATSC7dv,-38.68537636960562
ATSC7pe,-1.259837771448912
ATSC7se,-0.52584311356355
ATSC8dv,4.435267592262972
ATSC8pe,0.9943567817728731
ATSC8se,0.6060863602705581
AXp-0dv,0.5690042720047789
AXp-1dv,0.3216397427294053
AXp-2dv,0.17113037851099094
AXp-3dv,0.09226916523580622
AXp-4dv,0.04939753459344157
AXp-5dv,0.02583446926378656
AXp-6dv,0.013847758286408265
AXp-7dv,0.007603538015522947
BertzCT,1188.335414988632
ECIndex,771
ETA_eta,26.15216875690873
GATS1dv,0.526126512723985
GATS1pe,0.7805237370382551
GATS1se,0.857248721331696
GATS2dv,0.8240909944656897
GATS2pe,0.8238296410400127
GATS2se,0.8472184527334133
GATS3dv,1.0283726604630885
GATS3pe,1.0919769580434693
GATS3se,1.1074800965575236
GATS4dv,0.9485548671897263
GATS4pe,1.0233856264327186
GATS4se,1.054030938806307
GATS5dv,1.0257475980094157
GATS5pe,0.9551046351558615
GATS5se,0.9955840243244183
GATS6dv,1.266860769509064
GATS6pe,1.4703401529140887
GATS6se,1.5966138694974163
GATS7dv,1.1118891644379383
GATS7pe,1.1504236492358735
GATS7se,1.150247166188182
GATS8dv,0.9677717560999476
GATS8pe,0.8861986975751124
GATS8se,0.8917238831439112
LogEE_A,4.38398262413866
LogEE_D,184.55682507564225
MATS1dv,0.2675031326385721
MATS1pe,-0.031329504974354244
MATS1se,-0.07943935462007867
MATS2dv,0.10852927100136521
MATS2pe,0.06897454997474105
MATS2se,0.07113856928604408
MATS3dv,0.03766111508189788
MATS3pe,-0.002471497519103344
MATS3se,0.0034720087987895796
MATS4dv,0.09900261449058614
MATS4pe,-0.0008774446457894553
MATS4se,-0.04433084878819463
MATS5dv,0.030327896683791888
MATS5pe,0.12009249172268788
MATS5se,0.11342472460667316
MATS6dv,-0.20684067291599878
MATS6pe,-0.2594841171684923
MATS6se,-0.26609409363566133
MATS7dv,-0.0867948443061098
MATS7pe,-0.0982575820627842
MATS7se,-0.06308160637715561
MATS8dv,0.010590059994095246
MATS8pe,0.08253253395492849
MATS8se,0.07737711893624678
MAXaaCH,1.9372221846045938
MAXaaaC,0.8728660807119503
MAXaasC,0.7534443575537552
MAXaasN,1.6450806248425296
MAXdssC,-0.09075223607961691
MAXssNH,2.9338396251649317
MDEC-22,15.159622036394364
MDEC-23,24.955943646170418
MDEC-33,10.51324515668371
MDEN-22,0.6082201995573401
MDEN-23,0.9654893846056297
MDEO-11,0.14285714285714285
MDEO-12,0.28284271247461906
MINaaCH,1.886360521443043
MINaaaC,0.7744151012003994
MINaasC,0.008947947878774398
MINaasN,1.6450806248425296
MINdssC,-0.09075223607961691
MINssNH,2.9338396251649317
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9464285714285716
SM1_Dzi,1.3335004041957026
SM1_Dzm,1.9431561536577697
SM1_Dzp,-4.8954721347102454
SM1_Dzv,-2.316703071976324
SddssSe,0
SpAD_Dt,832.1915382217535
SpAbs_A,41.67718984045101
SpAbs_D,369.11365015128445
SpMAD_A,1.344425478724226
SpMAD_D,11.906891940364016
SpMax_A,2.550668114975787
SpMax_D,184.55682507564225
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.57
TpiPC10,9.734203315138771
VAdjMat,6.129283016944966
VE1_DzZ,5.445896638614707
VE1_Dzi,5.460076936043115
VE1_Dzm,5.445890698871433
VE1_Dzp,5.452854004405725
VE1_Dzv,5.458807816666674
VE2_DzZ,0.17567408511660346
VE2_Dzi,0.17613151406590694
VE2_Dzm,0.1756738935119817
VE2_Dzp,0.1758985162711524
VE2_Dzv,0.17609057473118303
VE3_DzZ,2.8262645262409847
VE3_Dzi,2.8288649919990267
VE3_Dzm,2.8262634355580527
VE3_Dzp,2.8275412536318503
VE3_Dzv,2.828632528810542
VR1_DzZ,211.57525411784778
VR1_Dzi,209.89819693194949
VR1_Dzm,211.5765995247479
VR1_Dzp,211.180409581374
VR1_Dzv,210.073471986787
VR2_DzZ,6.825008197349928
VR2_Dzi,6.7709095784499835
VR2_Dzm,6.8250515975725135
VR2_Dzp,6.812271276818516
VR2_Dzv,6.776563612477
VR3_DzZ,6.485982858123461
VR3_Dzi,6.4780247481519195
VR3_Dzm,6.485989217102578
VR3_Dzp,6.484114901357
VR3_Dzv,6.478859447623268
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1112841830520807
Xch-6dv,0.19002864390940477
Xch-7dv,0.19263034191463776
Xpc-4dv,1.6993362333534805
Xpc-5dv,2.5513776650523163
Xpc-6dv,3.3457460794175784
Zagreb1,168.0
Zagreb2,201.0
fragCpx,295.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,20
nBondsD,1
nBondsM,21
nBondsO,35
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.238362264150942
AATS1are,6.416298245614036
AATS2are,6.366994897959183
AATS3are,6.269750793650794
AATS4are,6.2442521008403356
AATS5are,6.32297894736842
AATS6are,6.409312499999999
AATS7are,6.217577586206898
AATS8are,6.1482009174311925
AATSC0dv,3.8423321862268103
AATSC0pe,0.11053264506941968
AATSC0se,0.07186136418654324
AATSC1dv,1.0278358964536851
AATSC1pe,-0.003462933053530916
AATSC1se,-0.00570862039309743
AATSC2dv,0.41700551111627754
AATSC2pe,0.007623939451181001
AATSC2se,0.005112114635174052
AATSC3dv,0.14470651464836817
AATSC3pe,-0.0002731811580690012
AATSC3se,0.0002495032887487005
AATSC4dv,0.3804009321777839
AATSC4pe,-9.698627760110853e-05
AATSC4se,-0.003185675269467033
AATSC5dv,0.1165298535686949
AATSC5pe,0.01327414076308608
AATSC5se,0.008150855442718511
AATSC6dv,-0.7947505749659541
AATSC6pe,-0.028681465824136665
AATSC6se,-0.019121884570640395
AATSC7dv,-0.3334946238759105
AATSC7pe,-0.010860670443525103
AATSC7se,-0.004533130289340948
AATSC8dv,0.04069052836938506
AATSC8pe,0.009122539282319937
AATSC8se,0.005560425323583101
AETA_eta,0.8436183469970557
ATSC0are,6.2472679245283
ATSC1are,-0.3287258810964733
ATSC2are,0.819683837664652
ATSC3are,-0.19681431114275338
ATSC4are,-0.4548845852616572
ATSC5are,1.7419293698825227
ATSC6are,-3.5055812744748946
ATSC7are,-1.0104769668921296
ATSC8are,1.3723489854040578
BCUTZ-1h,16.002004429270418
BCUTZ-1l,5.68030255701302
BCUTc-1h,0.43820227244397475
BCUTc-1l,-0.41369482849837336
BCUTd-1h,3.2914325102583573
BCUTd-1l,0.9779517807755763
BCUTi-1h,14.55813518515321
BCUTi-1l,10.338106388226956
BCUTm-1h,32.06099935719887
BCUTm-1l,11.692693300245791
BCUTp-1h,2.916368772963307
BCUTp-1l,0.7518729027686022
BCUTs-1h,7.008272943562028
BCUTs-1l,0.6267574324355234
BCUTv-1h,24.434230246028662
BCUTv-1l,14.702411630531005
BalabanJ,1.2316867197479964
Diameter,14
ETA_beta,41.25
GATS1are,0.8161692649928126
GATS2are,0.839587582090871
GATS3are,1.119998412627462
GATS4are,1.0656495606966296
GATS5are,0.9653558827574407
GATS6are,1.5162548036092458
GATS7are,1.1390755816455373
GATS8are,0.8630429518301491
HybRatio,0.2608695652173913
Lipinski,True
LogEE_Dt,416.0957691108767
MATS1are,-0.04892657108756688
MATS2are,0.07095876267156945
MATS3are,-0.013251708290324283
MATS4are,-0.03242948086559535
MATS5are,0.12963176318944267
MATS6are,-0.26553865767478946
MATS7are,-0.07390165546718397
MATS8are,0.10681292434821041
MAXssCH2,1.0389013755106689
MAXsssCH,0.10044619770622898
MINssCH2,0.18409714348702444
MINsssCH,0.10044619770622898
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,1.432527539779682
SM1_Dzse,1.3778924772647763
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,19.8518452936921
SMR_VSA4,0.0
SMR_VSA5,24.10204611542103
SMR_VSA6,18.90449197717228
SMR_VSA7,54.59730361615449
SMR_VSA8,0.0
SMR_VSA9,22.955230600815852
SpAD_DzZ,256.5624221632439
SpAD_Dzi,288.12315982363975
SpAD_Dzm,256.5989029007244
SpAD_Dzp,365.16106222673454
SpAD_Dzv,348.8452731259801
SpAbs_Dt,832.1915382217535
SpDiam_A,5.007887702006176
SpDiam_D,264.62772043791745
SpMAD_Dt,26.844888329733983
SpMax_Dt,416.0957691108767
SsssssAs,0
VE1_Dzpe,5.4606034553912695
VE1_Dzse,5.459793739736348
VE2_Dzpe,0.1761484985610087
VE2_Dzse,0.1761223787011725
VE3_Dzpe,2.828961418106135
VE3_Dzse,2.828813123929296
VMcGowan,311.5100000000009
VR1_Dzpe,209.74266689730246
VR1_Dzse,209.84372079383374
VR2_Dzpe,6.7658924805581435
VR2_Dzse,6.769152283672056
VR3_Dzpe,6.47728349507018
VR3_Dzse,6.477765178468164
mZagreb1,7.861111111111112
mZagreb2,6.777777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,47
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11787297970808114
AATSC1are,-0.00576712072099076
AATSC2are,0.00836412079249645
AATSC3are,-0.0015620183424028045
AATSC4are,-0.003822559540013926
AATSC5are,0.015280082191951953
AATSC6are,-0.03129983280781156
AATSC7are,-0.008711008335276979
AATSC8are,0.012590357664257411
AETA_beta,1.3306451612903225
BCUTdv-1h,6.022013479044391
BCUTdv-1l,0.6562126620221225
BCUTpe-1h,3.4891901943114223
BCUTpe-1l,2.2279678104691807
BCUTse-1h,3.702116218432182
BCUTse-1l,2.42363374050696
ETA_alpha,14.933333333333335
ETA_dBeta,-0.25
ETA_eta_B,0.21070362416642752
ETA_eta_F,31.233768824165146
ETA_eta_L,7.3696165496799875
ETA_eta_R,57.385937581073875
ETA_psi_1,0.5773195876288663
LabuteASA,183.35574575096544
LogEE_DzZ,128.22842772460308
LogEE_Dzi,144.1045960538907
LogEE_Dzm,128.24592769113806
LogEE_Dzp,181.7293660404647
LogEE_Dzv,174.04897477718745
PEOE_VSA1,15.160178952647087
PEOE_VSA2,9.361636831863176
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,48.16008736016077
PEOE_VSA7,31.04074445123685
PEOE_VSA8,18.537862584890288
PEOE_VSA9,23.06090698679491
SM1_Dzare,1.5752237029804177
SpAD_Dzpe,288.32365898107196
SpAD_Dzse,287.5753646758036
SpAbs_DzZ,254.86714566554804
SpAbs_Dzi,286.87569170358574
SpAbs_Dzm,254.9064765733451
SpAbs_Dzp,368.3542042156397
SpAbs_Dzv,350.41465262635126
SpDiam_Dt,583.932476347032
SpMAD_DzZ,8.276207166556256
SpMAD_Dzi,9.294295478181928
SpMAD_Dzm,8.277383964539498
SpMAD_Dzp,11.779389104088212
SpMAD_Dzv,11.25307332664452
SpMax_DzZ,128.22842772460308
SpMax_Dzi,144.1045960538907
SpMax_Dzm,128.24592769113806
SpMax_Dzp,181.7293660404647
SpMax_Dzv,174.04897477718745
VE1_Dzare,5.460999358525227
VE2_Dzare,0.17616126962984605
VE3_Dzare,2.829033917196402
VR1_Dzare,209.68019728089925
VR2_Dzare,6.763877331641911
VR3_Dzare,6.476985611372364
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,19
nAromBond,20
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48172043010752696
AETA_dBeta,-0.008064516129032258
AETA_eta_B,0.006796891102142823
AETA_eta_F,1.007540929811779
AETA_eta_L,0.23772956611870927
AETA_eta_R,1.8511592768088347
BCUTare-1h,3.543977208067413
BCUTare-1l,2.178520275262543
ETA_beta_s,20.75
ETA_dPsi_A,0.1366804123711337
ETA_dPsi_B,0.0
ETA_eta_BR,0.6407036241664275
ETA_eta_FL,7.833893388526681
ETA_eta_RL,15.203509938206668
LogEE_Dzpe,144.20804005633536
LogEE_Dzse,143.83213048232972
PEOE_VSA10,5.693927994848461
PEOE_VSA11,10.850364476669167
PEOE_VSA12,11.787168065786876
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,50.55722217879856
SlogP_VSA3,9.53140013787187
SlogP_VSA4,0.0
SlogP_VSA5,12.841643245852019
SlogP_VSA6,59.7537400979752
SlogP_VSA7,0.0
SlogP_VSA8,27.97816719646154
SlogP_VSA9,0.0
SpAD_Dzare,287.024071416533
SpAbs_Dzpe,286.98355257289114
SpAbs_Dzse,286.2863684873948
SpDiam_DzZ,184.1008365426432
SpDiam_Dzi,215.5526373593204
SpDiam_Dzm,184.12174900516746
SpDiam_Dzp,262.8546556974366
SpDiam_Dzv,255.26216865551228
SpMAD_Dzpe,9.300763192937804
SpMAD_Dzse,9.276624666961407
SpMax_Dzpe,144.20804005633536
SpMax_Dzse,143.83213048232972
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6693548387096774
AETA_eta_BR,0.020667858844078305
AETA_eta_FL,0.25270623833957034
AETA_eta_RL,0.4904358044582796
DetourIndex,6335
EState_VSA1,0.0
EState_VSA2,23.64398806028197
EState_VSA3,23.089048877430205
EState_VSA4,36.03883641712955
EState_VSA5,11.761884949391115
EState_VSA6,4.567099647791355
EState_VSA7,54.59730361615449
EState_VSA8,10.30076712495354
EState_VSA9,9.720841474747257
ETA_beta_ns,20.5
ETA_shape_p,0.04464285714285714
ETA_shape_x,0.0
ETA_shape_y,0.328125
GhoseFilter,True
LogEE_Dzare,143.56284937610457
SlogP_VSA10,0.0
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,285.55047504922857
SpDiam_Dzpe,214.4879375301108
SpDiam_Dzse,213.16831801722304
SpMAD_Dzare,9.258841013436548
SpMax_Dzare,143.56284937610457
TopoPSA(NO),89.27
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6450806248425296
VSA_EState9,66.07026258188459
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.6612903225806451
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.018279569892473053
FilterItLogS,-5.398805397921506
SpDiam_Dzare,214.06088749294165
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6125786163522013
ETA_epsilon_2,0.8344086021505374
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5472636815920392
ETA_epsilon_5,0.8020202020202017
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.1666962634110254
ETA_dEpsilon_B,0.06531493476016215
ETA_dEpsilon_C,-0.10138132865086324
ETA_dEpsilon_D,0.032388400130335615
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9354838709677419
MDEDescriptor,"0.0,0.0,0.0,0.0,15.159622036394364,24.955943646170418,0.0,10.51324515668371,0.0,0.0,0.14285714285714285,0.28284271247461906,0.0,0.0,0.0,0.0,0.6082201995573401,0.9654893846056297,0.0"
APolDescriptor,64.85544599999997
BCUTDescriptor,"11.99664018841706,31.97207256496909,-0.3975019442273537,0.21063968473369438,5.3246332119217925,12.605979351884708"
BPolDescriptor,34.484553999999996
TPSADescriptor,114.57000000000001
ALOGPDescriptor,"2.7410000000000014,7.513081000000008,114.3974"
XLogPDescriptor,4.599999999999998
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,434.14126174
ChiPathDescriptor,"21.20853153444066,15.20350993820667,13.512496543505476,11.811264335085461,10.215896454485028,8.239395012146002,5.911614968691447,4.697768633180965,17.639132432148145,11.257390995529185,8.385388547038557,6.274303236034824,4.643368251783509,3.1001363116543854,1.938686160097156,1.330619152716514"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.5448459875572345,0.7962903387955435,0.0,0.0,0.1112841830520807,0.19002864390940477,0.1926303419146378"
AtomCountDescriptor,53
BondCountDescriptor,35
SmallRingDescriptor,"5,4,3,2,0,0,2,3,0,0,0"
ChiClusterDescriptor,"1.7046087711315936,0.0,0.43298105400799647,0.0,0.7414536046335909,0.0,0.12020419190648274,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,1,3,3,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"64.57369721414489,2.0830224907788675,24.270277923075245,8.166919308391877,12.98960432955937"
FractionalPSADescriptor,0.2639002787728895
WienerNumbersDescriptor,"2749.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.422668894234536,7.733249133135186,11.291809417015699,1.6993362333534807,2.5513776650523186,3.0331937320141793"
FractionalCSP3Descriptor,0.2608695652173913
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,9,1,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,10.508121615993335,5.086505190311419"
AromaticAtomsCountDescriptor,19
AromaticBondsCountDescriptor,20
FragmentComplexityDescriptor,2319.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.2608695652173913
AutocorrelationDescriptorMass,"40.891081350178766,41.163575716260226,59.852060392654685,63.8286452397151,64.27615990911836"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.6394026483620481,-0.34210228231945505,-0.011916834833631497,0.1327083920707567,-0.278184613925652"
EccentricConnectivityIndexDescriptor,771
AutocorrelationDescriptorPolarizability,"2384.667524220413,2854.798321048554,4095.413438084941,4233.436867877237,4052.7063867356337"
